,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
Pozostałe aktywa trwałe,3071.0,2095.0,1741.0,2152.0,3532.0,5288.0,2948.0,6469.0,5809.0,5433.0,4247.0,4820.0,6852.0,5674.0,10737.0,3376.0,2069.0,4213.0,3759.0,7349.0
Aktywa obrotowe,69554.0,43670.0,47974.0,60877.0,70553.0,79816.0,62491.0,61728.0,63661.0,36762.0,53536.0,46569.0,60695.0,44224.0,68374.0,50243.0,73005.0,114468.0,41424.0,70298.0
Zapasy,2999.0,1530.0,5975.0,3920.0,6477.0,4381.0,4609.0,5628.0,6807.0,1516.0,2023.0,3747.0,2767.0,3403.0,8554.0,1559.0,3814.0,26074.0,475.0,4574.0
Należności krótkoterminowe,28580.0,21465.0,30555.0,33433.0,35243.0,44390.0,28564.0,20901.0,29238.0,6685.0,40390.0,26557.0,36498.0,21841.0,21669.0,30748.0,51696.0,50115.0,11008.0,38892.0
Inwestycje krótkoterminowe,25972.0,15048.0,7117.0,18888.0,15717.0,1884.0,19638.0,11535.0,8615.0,13803.0,4108.0,5467.0,118.0,96.0,14098.0,3298.0,9085.0,32188.0,20348.0,13420.0
Środki pieniężne i inne aktywa pieniężne,13078.0,15048.0,7117.0,18888.0,15717.0,1884.0,19638.0,11535.0,8615.0,10985.0,4108.0,5467.0,118.0,96.0,14098.0,3298.0,9085.0,32188.0,20348.0,13420.0
Pozostałe aktywa obrotowe,12003.0,5627.0,4327.0,4636.0,13116.0,29161.0,9680.0,23664.0,19001.0,14758.0,7015.0,10798.0,21312.0,18884.0,24053.0,14638.0,8410.0,6091.0,9593.0,13412.0
Aktywa trwałe przeznaczone do sprzedaży,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aktywa razem,89885.0,56538.0,62519.0,80072.0,94093.0,117371.0,102545.0,93846.0,88839.0,54817.0,69134.0,61738.0,77437.0,60310.0,90757.0,68138.0,90907.0,137023.0,63021.0,98170.0
Kapitał własny akcjonariuszy jednostki dominującej,60283.0,37472.0,42326.0,54593.0,56963.0,71328.0,74014.0,55893.0,55387.0,37672.0,39234.0,36914.0,31939.0,21942.0,15274.0,20420.0,24890.0,43137.0,37899.0,24596.0
Kapitał (fundusz) podstawowy,20000.0,20000.0,20000.0,20000.0,20000.0,20000.0,20000.0,20000.0,20000.0,20000.0,20000.0,20000.0,20000.0,20000.0,20000.0,20000.0,20000.0,20000.0,20000.0,20000.0
Udziały (akcje) własne,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kapitał (fundusz) zapasowy,12691.0,12777.0,12798.0,12828.0,12840.0,12979.0,12982.0,13020.0,4032.0,4251.0,0.0,266.0,350.0,24.0,24.0,117.0,554.0,918.0,2462.0,2684.0
Udziały niekontrolujące,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zobowiązania długoterminowe,0.0,0.0,0.0,0.0,4887.0,7214.0,5241.0,3136.0,1188.0,33.0,295.0,191.0,222.0,189.0,384.0,817.0,1525.0,5659.0,3745.0,2370.0
Z tytułu dostaw i usług,16209.0,7287.0,10621.0,8732.0,11662.0,18876.0,7410.0,13587.0,14397.0,6183.0,16682.0,11538.0,22571.0,15121.0,14129.0,17117.0,23453.0,38214.0,5041.0,39356.0
Kredyty i pożyczki,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1756.0,7988.0,5582.0,4999.0,0.0,1986.0,0.0,0.0,0.0
Z tytułu emisji dłużnych papierów wartościowych,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zobowiązania z tytułu leasingu finansowego,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2105.0,2358.0,1154.0,199.0,209.0,340.0,0.0,0.0,667.0,699.0,1866.0,2072.0,1375.0
Inne zobowiązania długoterminowe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zobowiązania krótkoterminowe,24599.0,15391.0,16616.0,19726.0,27225.0,29476.0,15916.0,27794.0,26210.0,11700.0,16738.0,18025.0,35028.0,26178.0,43102.0,29676.0,35912.0,49351.0,10503.0,51053.0
Inne zobowiązania krótkoterminowe,8390.0,8104.0,5995.0,10994.0,15563.0,10600.0,8506.0,12102.0,9455.0,4363.0,-143.0,4522.0,4129.0,5475.0,23974.0,11892.0,9774.0,9271.0,3390.0,10322.0
Rozliczenia międzyokresowe,5003.0,3675.0,3577.0,5753.0,5018.0,9353.0,7374.0,7023.0,6054.0,5412.0,12867.0,6608.0,10248.0,12001.0,31997.0,17225.0,28580.0,38876.0,10874.0,20151.0
Pasywa razem,89885.0,56538.0,62519.0,80072.0,94093.0,117371.0,102545.0,93846.0,88839.0,54817.0,69134.0,61738.0,77437.0,60310.0,90757.0,68138.0,90907.0,137023.0,63021.0,98170.0
Przepływy pieniężne z działalności operacyjnej,1771.0,6232.0,-6217.0,16216.0,11405.0,-2000.0,31196.0,-7380.0,2670.0,9050.0,-6591.0,2750.0,-10875.0,3856.0,14297.0,-4141.0,6329.0,28432.0,276.0,-495.0
Amortyzacja,1514.0,1462.0,1102.0,1173.0,1616.0,3105.0,2491.0,2512.0,2262.0,2131.0,1977.0,1485.0,1345.0,1303.0,1437.0,1450.0,2120.0,2419.0,3313.0,2880.0
Przepływy pieniężne z działalności inwestycyjnej,-424.0,20738.0,-1714.0,-2965.0,-4364.0,-2163.0,-3052.0,4111.0,2399.0,978.0,-108.0,-94.0,-162.0,-669.0,1658.0,36.0,-1283.0,-699.0,-1596.0,-4651.0
CAPEX (niematerialne i rzeczowe),1596.0,363.0,1746.0,3006.0,4437.0,2424.0,3549.0,396.0,217.0,313.0,374.0,355.0,386.0,778.0,484.0,447.0,1235.0,885.0,1773.0,4898.0
Przepływy pieniężne z działalności finansowej,0.0,-25000.0,0.0,-1500.0,-10192.0,-9670.0,-10390.0,-4834.0,-7989.0,-7658.0,-178.0,-1297.0,5688.0,-3209.0,-1953.0,-6695.0,741.0,-4630.0,-10520.0,-1782.0
Emisja akcji,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dywidenda,0.0,25000.0,0.0,1500.0,10000.0,8500.0,8000.0,2600.0,0.0,2360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,8000.0,1600.0
Przepływy pieniężne razem,1347.0,1970.0,-7931.0,11751.0,-3151.0,-13833.0,17754.0,-8103.0,-2920.0,2370.0,-6877.0,1359.0,-5349.0,-22.0,14002.0,-10800.0,5787.0,23103.0,-11840.0,-6928.0
