,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
Aktywa trwałe przeznaczone do sprzedaży,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,4360.0,0.0,0.0,0.0,0.0,0.0
Aktywa razem,23805.0,52691.0,70909.0,159426.0,192953.0,190982.0,237886.0,286373.0,317705.0,333084.0,337487.0,377478.0,378011.0,524206.0,528613.0,508330.0,537144.0
Kapitał własny akcjonariuszy jednostki dominującej,18093.0,35416.0,41860.0,108994.0,117570.0,119461.0,143642.0,155578.0,160550.0,166359.0,173987.0,158428.0,169633.0,221910.0,246768.0,224628.0,253628.0
Kapitał (fundusz) podstawowy,12803.0,18378.0,18378.0,23378.0,23378.0,23378.0,26774.0,26774.0,26774.0,26774.0,26774.0,26774.0,26774.0,44837.0,44837.0,44837.0,44837.0
Udziały (akcje) własne,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kapitał (fundusz) zapasowy,1614.0,11574.0,16198.0,40910.0,48915.0,56719.0,73955.0,84718.0,96073.0,100597.0,107003.0,113452.0,99248.0,140520.0,160687.0,161230.0,167219.0
Udziały niekontrolujące,0.0,0.0,0.0,0.0,0.0,0.0,4446.0,4522.0,4608.0,5214.0,5207.0,0.0,0.0,0.0,1781.0,1781.0,1781.0
Zobowiązania długoterminowe,184.0,4362.0,9357.0,10023.0,20499.0,15852.0,13510.0,31702.0,74872.0,72562.0,61858.0,76153.0,68431.0,94399.0,92791.0,89839.0,62271.0
Z tytułu dostaw i usług,3766.0,9273.0,13420.0,20195.0,20922.0,13808.0,22516.0,28595.0,46723.0,47386.0,34342.0,34757.0,36581.0,38493.0,118976.0,108850.0,129996.0
Kredyty i pożyczki,0.0,495.0,2371.0,4196.0,19152.0,29424.0,35452.0,41224.0,4754.0,11463.0,27420.0,33833.0,36290.0,50294.0,47836.0,64006.0,71103.0
Z tytułu emisji dłużnych papierów wartościowych,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zobowiązania z tytułu leasingu finansowego,100.0,220.0,350.0,499.0,3289.0,2177.0,2517.0,3076.0,2081.0,4432.0,8319.0,11631.0,11908.0,7084.0,18109.0,9949.0,6632.0
Inne zobowiązania długoterminowe,0.0,0.0,0.0,0.0,533.0,910.0,1131.0,1450.0,2392.0,3668.0,4730.0,31032.0,35105.0,48921.0,42247.0,37807.0,44129.0
Zobowiązania krótkoterminowe,5505.0,12309.0,18766.0,31134.0,54884.0,55669.0,76288.0,94571.0,77675.0,88949.0,96435.0,142897.0,139947.0,207897.0,187273.0,192082.0,219464.0
Inne zobowiązania krótkoterminowe,1639.0,2321.0,2625.0,6244.0,11521.0,10260.0,15803.0,21676.0,24117.0,25668.0,26354.0,62676.0,55168.0,112026.0,2352.0,9277.0,11733.0
Rozliczenia międzyokresowe,23.0,604.0,926.0,9275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pasywa razem,23805.0,52691.0,70909.0,159426.0,192953.0,190982.0,237886.0,286373.0,317705.0,333084.0,337487.0,377478.0,378011.0,524206.0,528613.0,508330.0,537144.0
Przepływy pieniężne z działalności operacyjnej,2391.0,6487.0,7103.0,285.0,5700.0,1845.0,14235.0,19654.0,24473.0,-19944.0,-1477.0,9592.0,5648.0,32827.0,-18932.0,6636.0,48091.0
Amortyzacja,648.0,942.0,1325.0,1732.0,2799.0,2805.0,3153.0,3981.0,3283.0,4510.0,4517.0,5193.0,6943.0,8447.0,8344.0,8139.0,3419.0
Przepływy pieniężne z działalności inwestycyjnej,-4336.0,-19149.0,-12312.0,-16163.0,-30825.0,852.0,-15426.0,-14196.0,-11957.0,-7857.0,-4792.0,5264.0,-7483.0,-509.0,-564.0,1409.0,19526.0
CAPEX (niematerialne i rzeczowe),4367.0,16829.0,12325.0,16350.0,29620.0,6245.0,18874.0,18825.0,15074.0,7978.0,5313.0,8208.0,2876.0,2185.0,3942.0,8511.0,10015.0
Przepływy pieniężne z działalności finansowej,5351.0,16587.0,6200.0,37524.0,22556.0,-3235.0,13301.0,6300.0,-2933.0,3490.0,2654.0,-4837.0,-19847.0,-8346.0,-12164.0,-12469.0,-28175.0
Emisja akcji,5500.0,12699.0,0.0,23268.0,0.0,0.0,14892.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dywidenda,0.0,0.0,0.0,0.0,0.0,1169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Przepływy pieniężne razem,3406.0,3925.0,991.0,21646.0,-2569.0,-538.0,12110.0,11758.0,9583.0,-24311.0,-3615.0,10019.0,-21682.0,23972.0,-31660.0,-4424.0,39442.0
