,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
Koszty finansowe,201.0,67.0,115.0,483.0,565.0,3206.0,2191.0,1778.0,7375.0,6324.0,10191.0,838.0,1519.0,13025.0,1679.0,11507.0,3399.0,5899.0,1156.0,5113.0
Pozostałe przychody (koszty),0.0,0.0,0.0,0.0,-37.0,-131.0,297.0,70.0,-171.0,3941.0,8.0,501.0,0.0,0.0,0.0,-14.0,0.0,0.0,0.0,0.0
Zysk z działalności gospodarczej,-1210.0,-134.0,3239.0,5013.0,8042.0,-2465.0,-2316.0,4700.0,-11312.0,6358.0,4895.0,6683.0,9505.0,-4357.0,3410.0,-11210.0,5353.0,4490.0,5731.0,2759.0
Wynik zdarzeń nadzwyczajnych,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zysk przed opodatkowaniem,-1210.0,-134.0,3239.0,5013.0,8042.0,-2465.0,-2316.0,4700.0,-11312.0,6358.0,4895.0,6683.0,9505.0,-4357.0,3410.0,-11210.0,5353.0,4490.0,5731.0,2759.0
Zysk (strata) netto z działalności zaniechanej,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zysk netto,-1210.0,-134.0,2615.0,5140.0,6375.0,-2759.0,-1287.0,3483.0,-11734.0,6542.0,4265.0,5846.0,7990.0,-5335.0,2906.0,-11388.0,5110.0,4160.0,4408.0,2431.0
Zysk netto akcjonariuszy jednostki dominującej,-1210.0,-134.0,2633.0,5354.0,6763.0,-2733.0,-1650.0,2961.0,-10484.0,5884.0,3971.0,5536.0,7606.0,-5691.0,2645.0,-11232.0,4856.0,4088.0,4451.0,2403.0
Aktywa trwałe,137.0,7.0,5805.0,6371.0,25983.0,24345.0,24441.0,26636.0,20595.0,23552.0,25243.0,33599.0,21746.0,24869.0,32089.0,17492.0,20447.0,17091.0,17613.0,19133.0
Wartości niematerialne i prawne,0.0,0.0,4725.0,1158.0,15701.0,14567.0,13573.0,14431.0,15500.0,15067.0,14678.0,14341.0,14035.0,13784.0,13911.0,13911.0,13907.0,11580.0,11549.0,11528.0
Rzeczowe składniki majątku trwałego,132.0,0.0,676.0,4038.0,7208.0,6696.0,7781.0,7092.0,1894.0,1300.0,494.0,801.0,877.0,759.0,392.0,701.0,3169.0,2233.0,1405.0,2599.0
Należności długoterminowe,0.0,0.0,0.0,0.0,0.0,0.0,383.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inwestycje długoterminowe,5.0,5.0,248.0,185.0,2728.0,2168.0,802.0,4019.0,2382.0,5846.0,8590.0,16875.0,5489.0,9253.0,16584.0,2456.0,2916.0,3067.0,4394.0,4242.0
Pozostałe aktywa trwałe,0.0,2.0,156.0,990.0,346.0,914.0,1902.0,1094.0,819.0,1339.0,1481.0,1582.0,1345.0,1073.0,1202.0,424.0,455.0,211.0,265.0,764.0
Aktywa obrotowe,736.0,242.0,10118.0,17143.0,35581.0,69304.0,36535.0,32661.0,16607.0,17430.0,18672.0,12902.0,32099.0,23736.0,17078.0,14537.0,19983.0,19736.0,22585.0,22998.0
Zapasy,0.0,0.0,175.0,39.0,85.0,293.0,260.0,301.0,180.0,124.0,324.0,221.0,277.0,419.0,282.0,140.0,175.0,158.0,437.0,295.0
Należności krótkoterminowe,663.0,146.0,9533.0,12902.0,22328.0,44544.0,34002.0,29907.0,14290.0,12829.0,9337.0,10083.0,11016.0,8436.0,9440.0,9373.0,7197.0,8363.0,9521.0,10276.0
Inwestycje krótkoterminowe,72.0,96.0,257.0,2460.0,11138.0,22380.0,1517.0,2070.0,1401.0,2733.0,7211.0,921.0,19380.0,13574.0,5157.0,4462.0,12286.0,9967.0,12627.0,12427.0
Środki pieniężne i inne aktywa pieniężne,72.0,96.0,257.0,2223.0,8099.0,5433.0,688.0,1486.0,525.0,930.0,853.0,921.0,3154.0,6475.0,5009.0,673.0,11664.0,9617.0,12255.0,12086.0
Pozostałe aktywa obrotowe,1.0,0.0,153.0,1742.0,2030.0,2087.0,756.0,383.0,736.0,1744.0,1800.0,1677.0,1426.0,1307.0,2199.0,562.0,325.0,0.0,0.0,0.0
Aktywa trwałe przeznaczone do sprzedaży,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1248.0,0.0,0.0
Aktywa razem,873.0,249.0,15923.0,23514.0,61564.0,93649.0,60976.0,59297.0,37202.0,40982.0,43915.0,46501.0,53845.0,48605.0,49167.0,32029.0,40430.0,36827.0,40198.0,42131.0
Kapitał własny akcjonariuszy jednostki dominującej,-1172.0,-1305.0,6797.0,8584.0,42982.0,38357.0,20295.0,22024.0,10422.0,16575.0,20649.0,26185.0,33791.0,28245.0,29179.0,19506.0,24120.0,26401.0,30359.0,32523.0
Kapitał (fundusz) podstawowy,6000.0,6600.0,2780.0,91650.0,103897.0,103897.0,103897.0,103897.0,103897.0,103897.0,103897.0,103897.0,103897.0,103897.0,72752.0,72752.0,72752.0,62371.0,62371.0,62371.0
Udziały (akcje) własne,0.0,0.0,0.0,0.0,0.0,-1100.0,-1199.0,-1545.0,-2475.0,-609.0,-730.0,-730.0,-730.0,-543.0,-166.0,-375.0,-617.0,-2164.0,-2422.0,-2661.0
Kapitał (fundusz) zapasowy,0.0,0.0,1556.0,-81301.0,-67971.0,-58117.0,-50470.0,-54386.0,-50485.0,15907.0,11641.0,12444.0,14556.0,17232.0,27535.0,-36150.0,-67971.0,34543.0,34163.0,41383.0
Udziały niekontrolujące,0.0,0.0,21.0,987.0,-155.0,-1307.0,763.0,642.0,-607.0,52.0,346.0,710.0,1094.0,1450.0,1711.0,1555.0,1809.0,1015.0,972.0,1000.0
Zobowiązania długoterminowe,0.0,0.0,413.0,2816.0,2086.0,1733.0,2926.0,3683.0,811.0,1762.0,2728.0,2203.0,1789.0,1192.0,1178.0,421.0,4170.0,1479.0,507.0,2286.0
Z tytułu dostaw i usług,0.0,0.0,7200.0,7016.0,14828.0,39177.0,25340.0,20386.0,17067.0,14992.0,14111.0,10234.0,10597.0,9277.0,8256.0,8274.0,6590.0,6361.0,6587.0,5097.0
Kredyty i pożyczki,0.0,0.0,433.0,2104.0,560.0,4974.0,6325.0,5597.0,3784.0,2402.0,1552.0,527.0,912.0,823.0,1825.0,0.0,1017.0,180.0,90.0,0.0
Z tytułu emisji dłużnych papierów wartościowych,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zobowiązania z tytułu leasingu finansowego,0.0,0.0,0.0,0.0,0.0,0.0,0.0,502.0,259.0,911.0,31.0,941.0,883.0,124.0,116.0,571.0,1068.0,1055.0,1056.0,841.0
Inne zobowiązania długoterminowe,0.0,0.0,370.0,18.0,36.0,55.0,90.0,349.0,459.0,789.0,947.0,1091.0,1548.0,1076.0,1178.0,421.0,344.0,341.0,339.0,594.0
Zobowiązania krótkoterminowe,1224.0,710.0,8692.0,11127.0,16651.0,54866.0,36992.0,32948.0,26576.0,22593.0,20192.0,17403.0,17171.0,17718.0,17099.0,10547.0,10331.0,7932.0,8360.0,6322.0
Inne zobowiązania krótkoterminowe,0.0,0.0,1059.0,2007.0,1263.0,10715.0,5327.0,6463.0,5466.0,4288.0,4498.0,5701.0,4779.0,7494.0,6902.0,1702.0,1656.0,336.0,627.0,384.0
Rozliczenia międzyokresowe,821.0,844.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pasywa razem,873.0,249.0,15923.0,23514.0,61564.0,93649.0,60976.0,59297.0,37202.0,40982.0,43915.0,46501.0,53845.0,48605.0,49167.0,32029.0,40430.0,36827.0,40198.0,42131.0
Przepływy pieniężne z działalności operacyjnej,-425.0,-133.0,1642.0,-720.0,5760.0,-4528.0,-5096.0,2818.0,5090.0,3403.0,9524.0,6674.0,8261.0,8101.0,-1689.0,751.0,2594.0,4530.0,2698.0,2775.0
Amortyzacja,27.0,7.0,349.0,1107.0,1562.0,1707.0,1721.0,1360.0,972.0,1174.0,711.0,635.0,622.0,731.0,382.0,1211.0,1121.0,1324.0,1453.0,1512.0
Przepływy pieniężne z działalności inwestycyjnej,448.0,157.0,-1479.0,-1342.0,-23630.0,-1671.0,24.0,-1679.0,-2434.0,-2180.0,-7657.0,-5416.0,-5262.0,-3783.0,-654.0,1014.0,3013.0,-3342.0,1823.0,-1362.0
CAPEX (niematerialne i rzeczowe),8.0,0.0,653.0,2447.0,2966.0,1803.0,786.0,743.0,2418.0,247.0,129.0,672.0,399.0,382.0,165.0,75.0,149.0,364.0,599.0,2685.0
Przepływy pieniężne z działalności finansowej,0.0,0.0,-74.0,4028.0,23746.0,3533.0,327.0,-1243.0,-2715.0,-818.0,-1944.0,-1190.0,-766.0,-996.0,877.0,-2985.0,2268.0,-3235.0,-1883.0,-1582.0
Emisja akcji,0.0,0.0,0.0,0.0,27768.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dywidenda,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238.0,0.0
Przepływy pieniężne razem,23.0,24.0,89.0,1966.0,5876.0,-2666.0,-4745.0,-104.0,-59.0,405.0,-77.0,68.0,2233.0,3322.0,-1466.0,-1220.0,7875.0,-2047.0,2638.0,-169.0
