,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
Zysk z działalności gospodarczej,-5615.0,109.0,4163.0,-419.0,1930.0,-8235.0,23462.0,21915.0,6138.0,-3561.0,-13987.0,-2970.0,-3163.0,-18846.0,-17652.0,-56313.0,3951.0,-6023.0,-7655.0,57530.0
Wynik zdarzeń nadzwyczajnych,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zysk przed opodatkowaniem,-5615.0,109.0,4163.0,-419.0,1930.0,-8235.0,23462.0,21915.0,6138.0,-3561.0,-13987.0,-2970.0,-3163.0,-18846.0,-17652.0,-56313.0,3951.0,-6023.0,-7655.0,57530.0
Zysk (strata) netto z działalności zaniechanej,0.0,0.0,2467.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zysk netto,-5615.0,109.0,6764.0,-511.0,1260.0,-9010.0,11962.0,16316.0,2207.0,17336.0,-13822.0,-3390.0,-5224.0,-19359.0,-17788.0,-58010.0,3679.0,-6421.0,-9401.0,50922.0
Zysk netto akcjonariuszy jednostki dominującej,-5615.0,109.0,6764.0,-621.0,1406.0,-9060.0,11962.0,15817.0,2207.0,17336.0,-13822.0,-3390.0,-5224.0,-19359.0,-17788.0,-58010.0,3679.0,-6421.0,-9401.0,50922.0
Aktywa trwałe,397.0,1356.0,1524.0,7562.0,154217.0,6595.0,160735.0,199391.0,221645.0,226981.0,316341.0,251353.0,204317.0,192256.0,208406.0,186733.0,189401.0,140750.0,161849.0,246877.0
Wartości niematerialne i prawne,209.0,165.0,29.0,15.0,33.0,45.0,24059.0,24248.0,24284.0,24467.0,24691.0,24786.0,24726.0,24590.0,24462.0,24439.0,24254.0,24439.0,24308.0,8776.0
Rzeczowe składniki majątku trwałego,0.0,150.0,620.0,669.0,612.0,392.0,408.0,446.0,11115.0,11238.0,10842.0,1302.0,798.0,663.0,530.0,1594.0,3844.0,3000.0,2139.0,1265.0
Należności długoterminowe,0.0,0.0,0.0,6095.0,6919.0,5908.0,6390.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inwestycje długoterminowe,0.0,0.0,0.0,0.0,146540.0,13.0,129647.0,167031.0,176920.0,190376.0,279165.0,222767.0,176413.0,164639.0,181130.0,158725.0,159239.0,111379.0,133309.0,234852.0
Pozostałe aktywa trwałe,188.0,1041.0,875.0,783.0,113.0,237.0,231.0,7666.0,9326.0,900.0,1643.0,2498.0,2380.0,2364.0,2284.0,1975.0,2064.0,1932.0,2093.0,1984.0
Aktywa obrotowe,30098.0,34559.0,52522.0,282447.0,261906.0,420277.0,309479.0,295545.0,265421.0,280759.0,231921.0,225357.0,187368.0,178341.0,213366.0,123980.0,44595.0,66520.0,43736.0,17103.0
Zapasy,0.0,0.0,722.0,212069.0,230239.0,394149.0,230344.0,252680.0,227514.0,230141.0,175693.0,187884.0,138994.0,142360.0,150648.0,85598.0,9764.0,3559.0,2424.0,3092.0
Należności krótkoterminowe,1468.0,7022.0,5903.0,15322.0,24696.0,2015.0,42649.0,6516.0,5082.0,11135.0,15777.0,14266.0,13489.0,3633.0,4606.0,11544.0,6084.0,4117.0,5139.0,6360.0
Inwestycje krótkoterminowe,28630.0,27537.0,45845.0,54928.0,6795.0,23996.0,36201.0,35810.0,32190.0,38733.0,39583.0,22005.0,34153.0,31447.0,56218.0,25359.0,27842.0,58472.0,35908.0,6944.0
Środki pieniężne i inne aktywa pieniężne,11193.0,100.0,22154.0,38902.0,4184.0,8027.0,18169.0,13022.0,12398.0,12020.0,12707.0,17497.0,9851.0,10357.0,8373.0,13819.0,18523.0,7609.0,11225.0,6699.0
Pozostałe aktywa obrotowe,0.0,0.0,52.0,128.0,176.0,117.0,285.0,539.0,635.0,750.0,868.0,1202.0,732.0,901.0,1894.0,1479.0,905.0,372.0,265.0,707.0
Aktywa trwałe przeznaczone do sprzedaży,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aktywa razem,30495.0,35915.0,54046.0,290009.0,416123.0,426872.0,470214.0,494936.0,487066.0,507740.0,548262.0,476710.0,391685.0,370597.0,421772.0,310713.0,233996.0,207270.0,205585.0,263980.0
Kapitał własny akcjonariuszy jednostki dominującej,28200.0,29180.0,53808.0,134373.0,140190.0,196135.0,233838.0,250513.0,252811.0,270420.0,256601.0,241972.0,214764.0,194897.0,176769.0,128430.0,132109.0,125688.0,116154.0,166859.0
Kapitał (fundusz) podstawowy,2284.0,2284.0,11422.0,24574.0,25802.0,46031.0,52308.0,52308.0,52308.0,52308.0,52308.0,52308.0,52308.0,52308.0,52308.0,50946.0,50946.0,50946.0,50668.0,50668.0
Udziały (akcje) własne,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-200.0,-557.0,-871.0,-1525.0,-290.0,-290.0,0.0,0.0,0.0
Kapitał (fundusz) zapasowy,114654.0,109119.0,117845.0,186215.0,189121.0,124503.0,246304.0,143161.0,143161.0,143161.0,143161.0,67366.0,67366.0,67366.0,67366.0,49578.0,50946.0,0.0,0.0,0.0
Udziały niekontrolujące,0.0,0.0,0.0,415.0,12310.0,11919.0,10666.0,10609.0,10609.0,10609.0,10612.0,10609.0,10609.0,10609.0,10296.0,1.0,1.0,1.0,1.0,1.0
Zobowiązania długoterminowe,0.0,0.0,0.0,141467.0,189605.0,67126.0,70051.0,85453.0,104111.0,82896.0,106893.0,115368.0,59605.0,72382.0,88743.0,58024.0,32776.0,32133.0,5297.0,59765.0
Z tytułu dostaw i usług,0.0,0.0,172.0,2564.0,8977.0,3718.0,6771.0,18083.0,26032.0,6088.0,3441.0,5356.0,8718.0,7433.0,4883.0,2331.0,4993.0,2840.0,16159.0,3547.0
Kredyty i pożyczki,0.0,0.0,0.0,9867.0,63905.0,124299.0,41124.0,87057.0,77174.0,81803.0,99081.0,25972.0,24597.0,5516.0,37164.0,230.0,11881.0,26411.0,23677.0,24133.0
Z tytułu emisji dłużnych papierów wartościowych,0.0,0.0,0.0,790.0,954.0,0.0,0.0,0.0,0.0,0.0,0.0,25528.0,56120.0,55648.0,40206.0,40323.0,41842.0,16061.0,42176.0,1898.0
Zobowiązania z tytułu leasingu finansowego,0.0,0.0,0.0,0.0,0.0,11119.0,9942.0,12498.0,19553.0,34515.0,38898.0,0.0,0.0,173.0,0.0,0.0,579.0,801.0,852.0,664.0
Inne zobowiązania długoterminowe,0.0,0.0,0.0,68301.0,76874.0,56828.0,18723.0,38287.0,-13816.0,757.0,1099.0,2296.0,2497.0,2577.0,2646.0,2685.0,2799.0,3066.0,3543.0,21365.0
Zobowiązania krótkoterminowe,2295.0,6735.0,238.0,13754.0,74018.0,151692.0,155659.0,148361.0,119535.0,143815.0,174156.0,108761.0,106707.0,92709.0,145964.0,124258.0,69110.0,49448.0,84133.0,37355.0
Inne zobowiązania krótkoterminowe,0.0,0.0,66.0,533.0,182.0,12556.0,97822.0,30723.0,-3224.0,21409.0,32736.0,51905.0,17272.0,23939.0,63711.0,81374.0,9815.0,3335.0,1269.0,7113.0
Rozliczenia międzyokresowe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pasywa razem,30495.0,35915.0,54046.0,290009.0,416123.0,426872.0,470214.0,494936.0,487066.0,507740.0,548262.0,476710.0,391685.0,370597.0,421772.0,310713.0,233996.0,207270.0,205585.0,263980.0
Przepływy pieniężne z działalności operacyjnej,2115.0,-11093.0,3378.0,-137604.0,-56036.0,-5653.0,-6382.0,-37962.0,2193.0,-9105.0,-15994.0,17784.0,19676.0,14633.0,1943.0,-70163.0,24032.0,-827.0,-1052.0,-15092.0
Amortyzacja,1.0,22.0,58.0,186.0,235.0,163.0,154.0,227.0,382.0,582.0,655.0,667.0,701.0,703.0,494.0,968.0,1000.0,1065.0,1003.0,1001.0
Przepływy pieniężne z działalności inwestycyjnej,0.0,0.0,812.0,623.0,171.0,84.0,10564.0,-5712.0,-552.0,-2346.0,-5028.0,-8438.0,-7205.0,-7787.0,-8276.0,93408.0,3028.0,5864.0,16360.0,22548.0
CAPEX (niematerialne i rzeczowe),0.0,0.0,569.0,386.0,190.0,59.0,108.0,3662.0,552.0,331.0,535.0,421.0,821.0,602.0,335.0,770.0,122.0,354.0,14.0,0.0
Przepływy pieniężne z działalności finansowej,0.0,0.0,17864.0,153729.0,21147.0,9412.0,5960.0,38527.0,-2265.0,13139.0,21709.0,-4556.0,-20117.0,-6340.0,4349.0,-17799.0,-22250.0,-15881.0,-11648.0,-11946.0
Emisja akcji,0.0,0.0,18275.0,81848.0,0.0,18259.0,17706.0,21013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dywidenda,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Przepływy pieniężne razem,2115.0,-11093.0,22054.0,16748.0,-34718.0,3843.0,10142.0,-5147.0,-624.0,1688.0,687.0,4790.0,-7646.0,506.0,-1984.0,5446.0,4810.0,-10844.0,3660.0,-4490.0
