,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
Zysk z działalności gospodarczej,169.0,956.0,957.0,-128.0,5322.0,-2230.0,-452.0,-6235.0,-5686.0,1990.0,538.0,-6693.0,833.0,-60.0,383.0,149.0,-1601.0,-3454.0,9465.0,18672.0
Wynik zdarzeń nadzwyczajnych,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zysk przed opodatkowaniem,169.0,956.0,957.0,-128.0,5322.0,-2230.0,-452.0,-6235.0,-5686.0,1990.0,538.0,-6693.0,833.0,-60.0,383.0,149.0,-1601.0,-3454.0,9465.0,18672.0
Zysk (strata) netto z działalności zaniechanej,0.0,0.0,0.0,0.0,0.0,0.0,708.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4458.0
Zysk netto,826.0,1066.0,1008.0,1850.0,6105.0,-2965.0,-324.0,-6647.0,-6430.0,1411.0,272.0,-5887.0,881.0,-108.0,378.0,149.0,-1601.0,-4990.0,6486.0,23069.0
Zysk netto akcjonariuszy jednostki dominującej,826.0,1066.0,962.0,1744.0,6105.0,-2965.0,-324.0,-6647.0,-6430.0,1411.0,272.0,-5887.0,881.0,-108.0,378.0,149.0,-1601.0,-4990.0,6486.0,23039.0
Aktywa trwałe,20443.0,19243.0,14745.0,12955.0,12484.0,7827.0,7124.0,4238.0,2501.0,2220.0,2242.0,2086.0,1943.0,2160.0,17.0,11230.0,8584.0,193902.0,156708.0,402141.0
Wartości niematerialne i prawne,2127.0,2092.0,1637.0,1062.0,1035.0,371.0,182.0,173.0,162.0,153.0,29.0,22.0,14.0,7.0,0.0,0.0,0.0,174492.0,143865.0,2862.0
Rzeczowe składniki majątku trwałego,9487.0,8527.0,6635.0,4489.0,7713.0,4920.0,2744.0,2637.0,2041.0,17.0,12.0,9.0,3.0,8.0,0.0,0.0,0.0,18618.0,10504.0,379691.0
Należności długoterminowe,0.0,0.0,0.0,0.0,0.0,523.0,2190.0,178.0,104.0,0.0,7.0,0.0,19.0,19.0,0.0,0.0,0.0,630.0,1064.0,1935.0
Inwestycje długoterminowe,8810.0,8564.0,6410.0,5972.0,1395.0,64.0,23.0,15.0,8.0,1934.0,2018.0,1938.0,1859.0,2116.0,0.0,11230.0,8584.0,161.0,746.0,17653.0
Pozostałe aktywa trwałe,19.0,60.0,63.0,1432.0,2341.0,1949.0,1985.0,1235.0,186.0,116.0,176.0,117.0,48.0,10.0,17.0,0.0,0.0,0.0,529.0,0.0
Aktywa obrotowe,18219.0,16016.0,21895.0,26358.0,22481.0,13733.0,16270.0,14380.0,8320.0,9827.0,11137.0,2100.0,3041.0,5703.0,8634.0,796.0,434.0,200971.0,194491.0,45669.0
Zapasy,384.0,213.0,504.0,855.0,619.0,305.0,196.0,118.0,52.0,35.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,14162.0,26310.0,15984.0
Należności krótkoterminowe,12115.0,12312.0,19379.0,24900.0,17034.0,12260.0,14665.0,14100.0,7586.0,1553.0,615.0,1403.0,1859.0,189.0,4081.0,311.0,415.0,141353.0,139391.0,14911.0
Inwestycje krótkoterminowe,2811.0,3332.0,1910.0,536.0,4738.0,1032.0,1326.0,54.0,639.0,8195.0,10450.0,662.0,1149.0,5481.0,4541.0,485.0,18.0,45414.0,28790.0,13199.0
Środki pieniężne i inne aktywa pieniężne,2452.0,3332.0,1910.0,536.0,1219.0,1032.0,1326.0,54.0,559.0,215.0,630.0,332.0,147.0,1443.0,280.0,141.0,18.0,16245.0,2983.0,9640.0
Pozostałe aktywa obrotowe,44.0,26.0,102.0,67.0,90.0,136.0,83.0,108.0,43.0,44.0,39.0,35.0,33.0,33.0,13.0,0.0,0.0,41.0,0.0,1575.0
Aktywa trwałe przeznaczone do sprzedaży,2865.0,133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aktywa razem,38662.0,35259.0,36640.0,39313.0,34965.0,21560.0,23394.0,18618.0,10821.0,12047.0,13379.0,4186.0,4984.0,7863.0,8652.0,12026.0,9017.0,394872.0,351199.0,447810.0
Kapitał własny akcjonariuszy jednostki dominującej,12378.0,12324.0,12932.0,13769.0,19389.0,11690.0,11283.0,4636.0,6371.0,7793.0,8064.0,2176.0,3928.0,7584.0,7946.0,10506.0,6184.0,189550.0,150893.0,105527.0
Kapitał (fundusz) podstawowy,1445.0,1445.0,1445.0,1445.0,1445.0,1445.0,1445.0,1445.0,4254.0,4256.0,4256.0,4256.0,4355.0,6500.0,6149.0,8479.0,9188.0,119713.0,159302.0,159301.0
Udziały (akcje) własne,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kapitał (fundusz) zapasowy,7450.0,1707.0,907.0,5477.0,7185.0,9833.0,7467.0,8433.0,6574.0,153.0,152.0,152.0,825.0,7715.0,8252.0,8968.0,9654.0,65477.0,6678.0,6678.0
Udziały niekontrolujące,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171504.0
Zobowiązania długoterminowe,9551.0,4972.0,1538.0,249.0,1158.0,813.0,889.0,653.0,146.0,734.0,1445.0,463.0,0.0,10.0,17.0,1286.0,0.0,3988.0,22301.0,122218.0
Z tytułu dostaw i usług,8280.0,7177.0,12647.0,10273.0,6994.0,5380.0,9319.0,10929.0,2567.0,1769.0,1071.0,525.0,43.0,37.0,86.0,0.0,429.0,156237.0,111008.0,15658.0
Kredyty i pożyczki,1900.0,3000.0,219.0,5361.0,258.0,38.0,0.0,1108.0,1034.0,1236.0,2056.0,260.0,555.0,0.0,0.0,0.0,1684.0,31014.0,58352.0,30554.0
Z tytułu emisji dłużnych papierów wartościowych,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zobowiązania z tytułu leasingu finansowego,0.0,0.0,0.0,273.0,126.0,31.0,24.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inne zobowiązania długoterminowe,876.0,644.0,636.0,249.0,1094.0,717.0,870.0,559.0,146.0,734.0,981.0,117.0,0.0,10.0,17.0,434.0,0.0,3859.0,5328.0,117170.0
Zobowiązania krótkoterminowe,13241.0,13358.0,16723.0,20450.0,14418.0,9057.0,11222.0,13329.0,4304.0,3520.0,3870.0,1547.0,1056.0,269.0,688.0,234.0,2833.0,201334.0,178005.0,48561.0
Inne zobowiązania krótkoterminowe,3061.0,3181.0,3857.0,4543.0,7040.0,3608.0,1879.0,1233.0,703.0,515.0,743.0,762.0,458.0,232.0,602.0,234.0,720.0,14083.0,8645.0,2349.0
Rozliczenia międzyokresowe,3492.0,4605.0,5447.0,4845.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pasywa razem,38662.0,35259.0,36640.0,39313.0,34965.0,21560.0,23394.0,18618.0,10821.0,12047.0,13379.0,4186.0,4984.0,7863.0,8652.0,12026.0,9017.0,394872.0,351199.0,447810.0
Przepływy pieniężne z działalności operacyjnej,-708.0,-1654.0,-4033.0,-11528.0,2374.0,-3319.0,217.0,-2051.0,-3278.0,-460.0,-812.0,-766.0,-251.0,1360.0,-219.0,-298.0,-1020.0,8688.0,-79584.0,161949.0
Amortyzacja,1406.0,1244.0,1198.0,1267.0,887.0,966.0,456.0,309.0,168.0,107.0,92.0,90.0,91.0,91.0,69.0,0.0,0.0,1872.0,2979.0,3008.0
Przepływy pieniężne z działalności inwestycyjnej,2514.0,4695.0,4907.0,5229.0,7123.0,3299.0,184.0,-183.0,-4886.0,12.0,-31.0,-4.0,-918.0,-3268.0,-4468.0,-886.0,208.0,4793.0,24867.0,-150469.0
CAPEX (niematerialne i rzeczowe),143.0,379.0,2640.0,920.0,4011.0,395.0,33.0,213.0,14.0,0.0,47.0,0.0,0.0,9.0,0.0,0.0,0.0,4599.0,1012.0,381049.0
Przepływy pieniężne z działalności finansowej,-685.0,-2160.0,-2306.0,4914.0,-8814.0,-167.0,-43.0,962.0,8669.0,110.0,1258.0,472.0,984.0,3204.0,3449.0,1048.0,678.0,2746.0,41382.0,-4823.0
Emisja akcji,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8165.0,0.0,0.0,0.0,1069.0,3764.0,0.0,196.0,0.0,0.0,0.0,0.0
Dywidenda,0.0,0.0,0.0,0.0,117.0,1695.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Przepływy pieniężne razem,1121.0,881.0,-1432.0,-1385.0,683.0,-187.0,358.0,-1272.0,505.0,-338.0,415.0,-298.0,-185.0,1296.0,-1238.0,-136.0,-134.0,16227.0,-13335.0,6657.0
