,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
Pozostałe aktywa trwałe,0.0,173.0,3416.0,5118.0,3614.0,3252.0,3764.0,3910.0,0.0,349.0,270.0,3413.0,3166.0,1853.0,3863.0,3105.0,3732.0,2618.0,4299.0,8471.0
Aktywa obrotowe,6844.0,6319.0,104793.0,225542.0,124251.0,136836.0,159859.0,141816.0,190685.0,175006.0,168378.0,154680.0,130380.0,150290.0,212125.0,240890.0,284994.0,279907.0,296998.0,309054.0
Zapasy,261.0,266.0,4575.0,10068.0,10233.0,7740.0,12681.0,8678.0,13852.0,12475.0,14883.0,4622.0,5123.0,6246.0,12862.0,19027.0,20544.0,13427.0,24976.0,3741.0
Należności krótkoterminowe,3387.0,4169.0,68814.0,159051.0,88505.0,92864.0,112511.0,83190.0,123665.0,140016.0,129885.0,74777.0,68432.0,107481.0,143110.0,167740.0,167917.0,196475.0,186585.0,160138.0
Inwestycje krótkoterminowe,3191.0,1796.0,29445.0,53429.0,24450.0,35568.0,33979.0,49651.0,47576.0,13436.0,19032.0,71990.0,55148.0,34858.0,54249.0,51455.0,89824.0,70005.0,85437.0,145175.0
Środki pieniężne i inne aktywa pieniężne,1113.0,1474.0,23250.0,35590.0,3775.0,8145.0,12043.0,19613.0,43703.0,12929.0,15606.0,65044.0,50217.0,21953.0,46010.0,42546.0,82411.0,62645.0,77535.0,137875.0
Pozostałe aktywa obrotowe,5.0,88.0,1959.0,2994.0,1063.0,664.0,688.0,297.0,2239.0,2646.0,3245.0,2191.0,1677.0,1705.0,1904.0,2668.0,6709.0,0.0,0.0,0.0
Aktywa trwałe przeznaczone do sprzedaży,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3353.0,6433.0,1333.0,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aktywa razem,7467.0,7154.0,172065.0,288833.0,232516.0,247187.0,269191.0,250440.0,364752.0,340164.0,328481.0,304262.0,271176.0,296060.0,361254.0,395932.0,445543.0,455825.0,480201.0,479989.0
Kapitał własny akcjonariuszy jednostki dominującej,4169.0,3713.0,119656.0,150122.0,154844.0,152289.0,159695.0,171874.0,177223.0,180960.0,192381.0,216924.0,210404.0,219893.0,226295.0,232142.0,242640.0,253092.0,250396.0,243134.0
Kapitał (fundusz) podstawowy,4000.0,4000.0,91187.0,91187.0,91187.0,91187.0,91187.0,91187.0,91187.0,91187.0,91187.0,91187.0,91187.0,91187.0,91187.0,91187.0,91187.0,91187.0,91187.0,91187.0
Udziały (akcje) własne,0.0,0.0,2963.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kapitał (fundusz) zapasowy,6967.0,6967.0,14932.0,25231.0,45984.0,56645.0,57926.0,61646.0,74860.0,80953.0,89739.0,91382.0,99489.0,103078.0,103866.0,101420.0,104012.0,6129.0,6125.0,6144.0
Udziały niekontrolujące,0.0,0.0,0.0,0.0,3186.0,2889.0,2904.0,0.0,7435.0,8506.0,8596.0,4603.0,4378.0,5158.0,5374.0,4758.0,4659.0,4387.0,3873.0,4134.0
Zobowiązania długoterminowe,0.0,0.0,9079.0,9057.0,9946.0,7099.0,5717.0,5066.0,30141.0,7712.0,20231.0,4952.0,2313.0,3296.0,4052.0,13343.0,10630.0,37579.0,50159.0,50052.0
Z tytułu dostaw i usług,2592.0,2809.0,25356.0,82884.0,44972.0,59404.0,66075.0,29933.0,82683.0,68201.0,67554.0,29079.0,20074.0,29445.0,73501.0,88905.0,118107.0,122898.0,125546.0,115696.0
Kredyty i pożyczki,0.0,0.0,0.0,0.0,2087.0,234.0,54.0,54.0,6249.0,15496.0,7367.0,0.0,26.0,974.0,12255.0,13420.0,7464.0,7393.0,2457.0,1630.0
Z tytułu emisji dłużnych papierów wartościowych,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zobowiązania z tytułu leasingu finansowego,0.0,0.0,720.0,763.0,2099.0,2289.0,1931.0,2221.0,2908.0,1489.0,1313.0,1174.0,585.0,541.0,704.0,1687.0,1628.0,4201.0,3580.0,3355.0
Inne zobowiązania długoterminowe,0.0,0.0,9079.0,9057.0,3148.0,2048.0,2228.0,1795.0,9013.0,5589.0,3857.0,2083.0,2034.0,2843.0,2561.0,5486.0,8139.0,23523.0,15717.0,19241.0
Zobowiązania krótkoterminowe,3285.0,3300.0,43330.0,129654.0,64540.0,84910.0,100875.0,73500.0,149953.0,142986.0,107273.0,77783.0,54081.0,67713.0,125533.0,145689.0,187614.0,160767.0,175773.0,182669.0
Inne zobowiązania krótkoterminowe,693.0,491.0,17254.0,46007.0,15382.0,22983.0,32815.0,41292.0,58113.0,57800.0,31039.0,47530.0,33396.0,36753.0,39073.0,41677.0,60415.0,26275.0,44190.0,61988.0
Rozliczenia międzyokresowe,13.0,141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pasywa razem,7467.0,7154.0,172065.0,288833.0,232516.0,247187.0,269191.0,250440.0,364752.0,340164.0,328481.0,304262.0,271176.0,296060.0,361254.0,395932.0,445543.0,455825.0,480201.0,479989.0
Przepływy pieniężne z działalności operacyjnej,-2311.0,-1160.0,6054.0,28742.0,31512.0,29802.0,11138.0,35691.0,52913.0,-5123.0,8641.0,104411.0,-4209.0,-3283.0,23951.0,3912.0,69190.0,-1961.0,41244.0,76730.0
Amortyzacja,417.0,317.0,5999.0,7345.0,8123.0,10960.0,13588.0,12540.0,10966.0,14259.0,13986.0,15589.0,14270.0,13594.0,14148.0,15304.0,11988.0,12895.0,15830.0,16137.0
Przepływy pieniężne z działalności inwestycyjnej,2732.0,1521.0,-202.0,-15232.0,-53492.0,-16070.0,-4307.0,-19387.0,-47481.0,-7486.0,-9617.0,-16427.0,-5014.0,-29725.0,-9268.0,-12158.0,-15516.0,-12000.0,-8003.0,-4841.0
CAPEX (niematerialne i rzeczowe),225.0,366.0,4118.0,10133.0,29533.0,14031.0,11931.0,25238.0,74341.0,11816.0,13023.0,13190.0,9509.0,16965.0,24081.0,13662.0,16897.0,13910.0,8632.0,9092.0
Przepływy pieniężne z działalności finansowej,0.0,0.0,-3430.0,-1046.0,-9835.0,-9362.0,-2933.0,-8734.0,24090.0,-18165.0,3587.0,-38480.0,-5604.0,4744.0,9374.0,4782.0,-13809.0,-5805.0,-18351.0,-11549.0
Emisja akcji,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dywidenda,0.0,0.0,4650.0,3648.0,9119.0,3648.0,0.0,3648.0,3648.0,3648.0,912.0,3647.0,6383.0,0.0,0.0,0.0,1824.0,5986.0,9576.0,6572.0
Przepływy pieniężne razem,421.0,361.0,2422.0,12464.0,-31815.0,4370.0,3898.0,7570.0,29522.0,-30774.0,2611.0,49504.0,-14827.0,-28264.0,24057.0,-3464.0,39865.0,-19766.0,14890.0,60340.0
