,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
Aktywa razem,,-8.8,3.92,7.3,-11.06,-38.34,8.51,-20.42,-41.88,11.33,11.06,-68.71,19.06,57.76,10.03,39.0,-25.02,4279.04,-11.06,27.51
Kapitał własny akcjonariuszy jednostki dominującej,,-0.44,4.93,6.47,40.82,-39.71,-3.48,-58.91,37.42,22.32,3.48,-73.02,80.51,93.08,4.78,32.21,-41.14,2965.26,-20.39,-30.07
Kapitał (fundusz) podstawowy,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.39,0.05,0.0,0.0,2.33,49.25,-5.4,37.89,8.37,1202.92,33.07,0.0
Udziały (akcje) własne,,,,,,,,,,,,,,,,,,,,
Kapitał (fundusz) zapasowy,,-77.09,-46.87,503.86,31.18,36.85,-24.06,12.94,-22.04,-97.67,-0.65,0.0,442.76,835.15,6.96,8.69,7.65,578.23,-89.8,0.0
Udziały niekontrolujące,,,,,,,,,,,,,,,,,,,,
Zobowiązania długoterminowe,,-47.94,-69.07,-83.81,365.06,-29.79,9.35,-26.55,-77.64,402.74,96.87,-67.96,-100.0,,72.0,7377.13,-100.0,,459.25,448.04
Z tytułu dostaw i usług,,-13.32,76.22,-18.77,-31.92,-23.08,73.22,17.28,-76.51,-31.09,-39.46,-50.98,-91.81,-13.95,132.43,-100.0,,36303.92,-28.95,-85.89
Kredyty i pożyczki,,57.89,-92.7,2347.95,-95.19,-85.27,-100.0,,-6.68,19.54,66.34,-87.35,113.46,-100.0,,,,1741.23,88.15,-47.64
Z tytułu emisji dłużnych papierów wartościowych,,,,,,,,,,,,,,,,,,,,
Zobowiązania z tytułu leasingu finansowego,,,,,-53.85,-75.4,-22.58,145.83,-100.0,,,,,,,,,,,
Inne zobowiązania długoterminowe,,-26.48,-1.24,-60.85,339.36,-34.46,21.34,-35.75,-73.88,402.74,33.65,-88.07,-100.0,,72.0,2425.39,-100.0,,38.07,2099.14
Zobowiązania krótkoterminowe,,0.88,25.19,22.29,-29.5,-37.18,23.9,18.78,-67.71,-18.22,9.94,-60.03,-31.74,-74.53,155.76,-65.96,1109.77,7005.52,-11.59,-72.72
Inne zobowiązania krótkoterminowe,,3.92,21.25,17.79,54.96,-48.75,-47.92,-34.38,-42.98,-26.74,44.27,2.56,-39.9,-49.34,159.48,-61.09,207.37,1856.27,-38.62,-72.83
Rozliczenia międzyokresowe,,31.87,18.28,-11.05,-100.0,,,,,,,,,,,,,,,
Pasywa razem,,-8.8,3.92,7.3,-11.06,-38.34,8.51,-20.42,-41.88,11.33,11.06,-68.71,19.06,57.76,10.03,39.0,-25.02,4279.04,-11.06,27.51
Przepływy pieniężne z działalności operacyjnej,,-133.62,-143.83,-185.84,120.59,-239.81,106.54,-1045.16,-59.82,85.97,-76.52,5.67,67.23,641.83,-116.12,-35.93,-242.13,951.9,-1015.99,303.49
Amortyzacja,,-11.52,-3.7,5.76,-29.99,8.91,-52.8,-32.24,-45.63,-36.31,-14.02,-2.17,1.11,0.0,-24.4,-100.0,,,59.14,0.97
Przepływy pieniężne z działalności inwestycyjnej,,86.75,4.52,6.56,36.22,-53.69,-94.42,-199.46,-2569.95,100.25,-358.33,87.1,-22850.0,-255.99,-36.71,80.17,123.44,2207.83,418.87,-705.1
CAPEX (niematerialne i rzeczowe),,165.03,596.57,-65.15,335.98,-90.15,-91.65,545.45,-93.43,-100.0,,-100.0,,,-100.0,,,,-78.0,37553.06
Przepływy pieniężne z działalności finansowej,,-215.33,-6.76,313.1,-279.37,98.11,74.25,2337.21,801.14,-98.73,1043.64,-62.48,108.47,225.61,7.63,-69.62,-35.24,304.77,1407.08,-111.65
Emisja akcji,,,,,,,,,,-100.0,,,,252.1,-100.0,,-100.0,,,
Dywidenda,,,,,,1348.72,-100.0,,,,,,,,,,,,,
Przepływy pieniężne razem,,-21.41,-262.54,3.28,149.31,-127.38,291.44,-455.31,139.7,-166.93,222.78,-171.81,37.92,800.54,-195.56,89.0,1.79,12224.92,-182.18,149.92
