,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
Inwestycje krótkoterminowe,95035.0,78819.0,7965.0,7232.0,6406.0,38767.0,66556.0,87993.0,85005.0,39679.0,20341.0,7855.0,2708.0,2908.0,272.0,82.0,634.0,2880.0,3456.0,2210.0
Środki pieniężne i inne aktywa pieniężne,23456.0,69506.0,6169.0,7232.0,6406.0,1139.0,4599.0,4959.0,148.0,69.0,184.0,105.0,108.0,701.0,226.0,53.0,634.0,819.0,2005.0,2053.0
Pozostałe aktywa obrotowe,0.0,0.0,0.0,0.0,0.0,0.0,6043.0,1401.0,815.0,478.0,160.0,99.0,141.0,167.0,79.0,4.0,2806.0,43.0,1827.0,1563.0
Aktywa trwałe przeznaczone do sprzedaży,0.0,0.0,0.0,0.0,0.0,0.0,2001.0,2001.0,250.0,0.0,0.0,0.0,0.0,5500.0,641.0,0.0,0.0,0.0,0.0,0.0
Aktywa razem,161368.0,78820.0,7967.0,7232.0,6934.0,70638.0,130715.0,138371.0,134506.0,78702.0,54203.0,30856.0,30496.0,29972.0,13475.0,5185.0,19409.0,9089.0,18404.0,31145.0
Kapitał własny akcjonariuszy jednostki dominującej,160327.0,77744.0,7610.0,7126.0,6724.0,67697.0,90512.0,73752.0,66346.0,48006.0,25719.0,16647.0,13347.0,11228.0,-207.0,1554.0,6021.0,1207.0,3571.0,8288.0
Kapitał (fundusz) podstawowy,1503.0,1127.0,7736.0,857.0,857.0,6118.0,7981.0,7981.0,11081.0,22921.0,22923.0,22923.0,22923.0,22923.0,22923.0,382.0,3502.0,3502.0,3502.0,3502.0
Udziały (akcje) własne,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kapitał (fundusz) zapasowy,92973.0,18448.0,0.0,6990.0,6269.0,44781.0,63889.0,67614.0,56500.0,40017.0,11413.0,11319.0,11319.0,11319.0,11319.0,11413.0,543.0,855.0,855.0,855.0
Udziały niekontrolujące,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,767.0,0.0,4580.0,2629.0,1735.0,1402.0
Zobowiązania długoterminowe,0.0,0.0,0.0,0.0,0.0,0.0,1471.0,30803.0,1704.0,2460.0,1841.0,1720.0,3040.0,2857.0,1386.0,0.0,4208.0,130.0,88.0,102.0
Z tytułu dostaw i usług,0.0,0.0,0.0,0.0,0.0,370.0,540.0,884.0,3010.0,1674.0,3020.0,2707.0,2802.0,3020.0,2255.0,2087.0,1648.0,2158.0,11691.0,21128.0
Kredyty i pożyczki,0.0,0.0,0.0,0.0,0.0,1230.0,163.0,0.0,8571.0,7675.0,5129.0,2324.0,3119.0,2143.0,677.0,937.0,1636.0,1426.0,82.0,20.0
Z tytułu emisji dłużnych papierów wartościowych,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32581.0,54478.0,17929.0,18168.0,6955.0,4600.0,2454.0,2457.0,0.0,0.0,0.0,0.0,0.0
Zobowiązania z tytułu leasingu finansowego,0.0,0.0,0.0,0.0,0.0,0.0,37318.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,425.0,0.0,0.0,49.0,4.0
Inne zobowiązania długoterminowe,0.0,0.0,0.0,0.0,0.0,0.0,1471.0,1556.0,1704.0,2460.0,1841.0,1720.0,1905.0,1714.0,498.0,0.0,48.0,0.0,0.0,0.0
Zobowiązania krótkoterminowe,1041.0,1076.0,357.0,106.0,110.0,2307.0,38732.0,33816.0,66456.0,28236.0,26643.0,12489.0,14109.0,15887.0,11529.0,3631.0,4600.0,5122.0,13010.0,21353.0
Inne zobowiązania krótkoterminowe,0.0,0.0,0.0,0.0,110.0,707.0,711.0,351.0,397.0,958.0,326.0,503.0,3588.0,8270.0,6140.0,182.0,1316.0,1538.0,1188.0,201.0
Rozliczenia międzyokresowe,0.0,0.0,0.0,0.0,100.0,634.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Pasywa razem,161368.0,78820.0,7967.0,7232.0,6934.0,70638.0,130715.0,138371.0,134506.0,78702.0,54203.0,30856.0,30496.0,29972.0,13475.0,5185.0,19409.0,9089.0,18404.0,31145.0
Przepływy pieniężne z działalności operacyjnej,83460.0,100832.0,718.0,1064.0,-826.0,-24497.0,-33639.0,-28134.0,-1747.0,28106.0,2674.0,10.0,-841.0,322.0,-7698.0,1486.0,-374.0,-952.0,4083.0,101.0
Amortyzacja,0.0,0.0,0.0,0.0,4.0,21.0,93.0,260.0,270.0,205.0,10.0,10.0,32.0,31.0,322.0,1.0,11.0,3.0,53.0,50.0
Przepływy pieniężne z działalności inwestycyjnej,0.0,0.0,0.0,0.0,0.0,-1783.0,2204.0,-431.0,-69.0,94.0,-18.0,1957.0,-28.0,3281.0,-62.0,0.0,369.0,861.0,-3501.0,274.0
CAPEX (niematerialne i rzeczowe),0.0,0.0,0.0,0.0,0.0,37.0,1047.0,431.0,19.0,75.0,18.0,5.0,28.0,11.0,63.0,0.0,11.0,951.0,38.0,0.0
Przepływy pieniężne z działalności finansowej,-27859.0,-112943.0,0.0,0.0,-826.0,-7040.0,34895.0,28925.0,-2995.0,-28279.0,-2541.0,-2046.0,872.0,-3010.0,7285.0,-1435.0,-624.0,277.0,604.0,-327.0
Emisja akcji,0.0,0.0,0.0,0.0,0.0,2986.0,5790.0,0.0,2934.0,7469.0,0.0,0.0,0.0,0.0,1397.0,0.0,0.0,0.0,0.0,0.0
Dywidenda,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Przepływy pieniężne razem,55601.0,-12111.0,718.0,1064.0,-1652.0,-33320.0,3460.0,360.0,-4811.0,-79.0,115.0,-79.0,3.0,593.0,-475.0,51.0,-629.0,186.0,1186.0,48.0
