,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
Wartości niematerialne i prawne,3863.0,3543.0,3812.0,4695.0,11542.0,11236.0,13005.0,127447.0,13373.0,11831.0,9310.0,15211.0,18782.0,18071.0,17173.0,13544.0,5392.0,4066.0,3285.0,2997.0
Rzeczowe składniki majątku trwałego,128549.0,121660.0,128660.0,144695.0,163785.0,164250.0,162973.0,237662.0,201859.0,197927.0,172199.0,183439.0,178585.0,170934.0,161250.0,163155.0,132309.0,125892.0,108700.0,106443.0
Należności długoterminowe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,855.0,4624.0,29706.0,35648.0,34007.0,41163.0,40396.0,77780.0,63879.0,34352.0,20375.0,20808.0
Inwestycje długoterminowe,15708.0,10506.0,18947.0,14848.0,4559.0,4189.0,3988.0,97216.0,120093.0,32650.0,33770.0,30129.0,24911.0,25011.0,15454.0,1496.0,1464.0,2555.0,1376.0,58554.0
Pozostałe aktywa trwałe,6306.0,13188.0,33791.0,33126.0,41118.0,31403.0,43852.0,65922.0,33078.0,44936.0,49536.0,47796.0,51387.0,32784.0,47749.0,47538.0,25562.0,24526.0,309.0,0.0
Aktywa obrotowe,261972.0,309765.0,503297.0,589893.0,596307.0,581369.0,724427.0,857829.0,937153.0,773434.0,852041.0,938995.0,1119397.0,991911.0,1075499.0,998918.0,808996.0,474435.0,474055.0,252721.0
Zapasy,19861.0,17585.0,20275.0,29746.0,61355.0,28298.0,31707.0,112583.0,29115.0,26884.0,21730.0,18817.0,13983.0,14560.0,34153.0,33027.0,23112.0,13686.0,14737.0,9457.0
Należności krótkoterminowe,160394.0,163638.0,192771.0,222337.0,208579.0,232650.0,485422.0,519128.0,815783.0,688038.0,717254.0,715758.0,985716.0,781245.0,914079.0,878356.0,705006.0,372561.0,320539.0,173025.0
Inwestycje krótkoterminowe,23717.0,69854.0,223162.0,241849.0,268230.0,255853.0,206832.0,225682.0,85663.0,57490.0,38919.0,203357.0,118763.0,195981.0,107651.0,66082.0,76366.0,83840.0,138568.0,70116.0
Środki pieniężne i inne aktywa pieniężne,12259.0,23544.0,50235.0,13977.0,72587.0,67702.0,175011.0,198603.0,68743.0,54720.0,38849.0,197261.0,107524.0,180291.0,88692.0,66082.0,76366.0,83751.0,122870.0,67830.0
Pozostałe aktywa obrotowe,58000.0,56267.0,65822.0,94694.0,58143.0,64332.0,0.0,0.0,5676.0,0.0,0.0,0.0,0.0,0.0,19441.0,21330.0,0.0,0.0,0.0,0.0
Aktywa trwałe przeznaczone do sprzedaży,0.0,2421.0,1267.0,1267.0,0.0,236.0,466.0,436.0,916.0,1022.0,74138.0,1063.0,935.0,125.0,175.0,123.0,4512.0,4348.0,211.0,123.0
Aktywa razem,416398.0,458662.0,688507.0,787257.0,817311.0,792447.0,948245.0,1386076.0,1306411.0,1065402.0,1146562.0,1251218.0,1427069.0,1279874.0,1357521.0,1302431.0,1037602.0,665826.0,608100.0,441523.0
Kapitał własny akcjonariuszy jednostki dominującej,212530.0,217748.0,230530.0,347111.0,336168.0,363279.0,390445.0,409431.0,419118.0,282953.0,301261.0,425091.0,434855.0,601625.0,588815.0,110244.0,-205690.0,-132943.0,-205938.0,-476162.0
Kapitał (fundusz) podstawowy,34800.0,34800.0,34800.0,139200.0,139200.0,139200.0,139200.0,139200.0,139200.0,139200.0,139200.0,169864.0,169864.0,254864.0,254864.0,254864.0,254864.0,321761.0,1609.0,1609.0
Udziały (akcje) własne,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kapitał (fundusz) zapasowy,80595.0,82151.0,168905.0,179571.0,179645.0,186014.0,217019.0,183101.0,243011.0,252821.0,114393.0,208055.0,175365.0,355950.0,356699.0,380338.0,165119.0,165119.0,0.0,0.0
Udziały niekontrolujące,5596.0,5928.0,6237.0,2432.0,12839.0,13927.0,9296.0,56184.0,10435.0,11136.0,12193.0,4675.0,8996.0,8628.0,8520.0,4019.0,-7229.0,-1767.0,576.0,-379.0
Zobowiązania długoterminowe,24468.0,20241.0,20653.0,34110.0,23408.0,24694.0,39943.0,112062.0,58073.0,45676.0,52017.0,67664.0,73849.0,66518.0,69531.0,94045.0,148389.0,360522.0,316831.0,333814.0
Z tytułu dostaw i usług,64647.0,76838.0,171760.0,219709.0,186539.0,166814.0,290966.0,382260.0,287368.0,206992.0,394443.0,400842.0,577013.0,314370.0,342508.0,628655.0,752060.0,239108.0,243776.0,478601.0
Kredyty i pożyczki,40354.0,0.0,1000.0,11340.0,9643.0,4500.0,0.0,58756.0,291987.0,256816.0,128527.0,109208.0,147107.0,98728.0,103507.0,113051.0,85289.0,3925.0,5636.0,11214.0
Z tytułu emisji dłużnych papierów wartościowych,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zobowiązania z tytułu leasingu finansowego,0.0,0.0,0.0,229.0,18782.0,11637.0,4743.0,18680.0,559.0,691.0,776.0,1542.0,2045.0,2445.0,2306.0,5490.0,4934.0,3703.0,906.0,619.0
Inne zobowiązania długoterminowe,23568.0,20241.0,20653.0,34110.0,23034.0,24694.0,39943.0,43614.0,39618.0,30362.0,25304.0,29134.0,30096.0,25698.0,53984.0,86432.0,145334.0,298393.0,186235.0,192313.0
Zobowiązania krótkoterminowe,173804.0,214745.0,431087.0,403604.0,444896.0,390547.0,508561.0,808399.0,818785.0,725637.0,781091.0,753788.0,909369.0,603103.0,690655.0,1094123.0,1102132.0,440014.0,496631.0,584250.0
Inne zobowiązania krótkoterminowe,68803.0,137907.0,258327.0,172326.0,229932.0,207596.0,212852.0,348703.0,238871.0,261138.0,257345.0,242196.0,183204.0,187560.0,242334.0,346927.0,259849.0,193278.0,246313.0,93816.0
Rozliczenia międzyokresowe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pasywa razem,416398.0,458662.0,688507.0,787257.0,817311.0,792447.0,948245.0,1386076.0,1306411.0,1065402.0,1146562.0,1251218.0,1427069.0,1279874.0,1357521.0,1302431.0,1037602.0,665826.0,608100.0,441523.0
Przepływy pieniężne z działalności operacyjnej,-21775.0,94130.0,163697.0,-68574.0,103688.0,11641.0,-14819.0,227485.0,-344693.0,39968.0,154105.0,73922.0,-112667.0,-29498.0,-91180.0,-19147.0,38299.0,33554.0,-47490.0,-64683.0
Amortyzacja,11101.0,10100.0,10748.0,13061.0,15355.0,13629.0,11900.0,12664.0,17689.0,12645.0,12838.0,12833.0,14400.0,14191.0,14825.0,17599.0,15125.0,10282.0,9181.0,7714.0
Przepływy pieniężne z działalności inwestycyjnej,14600.0,-36616.0,-132687.0,-75535.0,-24150.0,375.0,148175.0,-160775.0,-74896.0,-2865.0,-5999.0,-8737.0,-7394.0,-6888.0,1896.0,-151.0,6541.0,2426.0,-2208.0,-12115.0
CAPEX (niematerialne i rzeczowe),6213.0,6077.0,17347.0,32072.0,34720.0,14432.0,15035.0,15976.0,44382.0,10967.0,7971.0,30285.0,8749.0,4717.0,1812.0,3235.0,2840.0,608.0,3280.0,6782.0
Przepływy pieniężne z działalności finansowej,5192.0,-46229.0,-4319.0,107899.0,-22743.0,-16696.0,-25792.0,-39514.0,290280.0,-50722.0,-137029.0,66442.0,30443.0,109461.0,-2609.0,-3283.0,-34662.0,-28577.0,88923.0,-2472.0
Emisja akcji,0.0,0.0,0.0,104400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163368.0,0.0,0.0,0.0,0.0,0.0,0.0
Dywidenda,0.0,0.0,0.0,0.0,0.0,10440.0,20880.0,39672.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Przepływy pieniężne razem,-1983.0,11285.0,26691.0,-36210.0,56795.0,-4680.0,107564.0,27196.0,-129309.0,-13619.0,11077.0,131627.0,-89618.0,73075.0,-91893.0,-22581.0,10178.0,7403.0,39225.0,-79270.0
