,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
Aktywa trwałe,27230.0,73557.0,119785.0,33300.0,29324.0,25686.0,22069.0,17777.0,43312.0,76668.0,91896.0,106375.0,126765.0,178817.0,193247.0,152352.0,149676.0,142883.0
Wartości niematerialne i prawne,250.0,1436.0,606.0,583.0,519.0,482.0,442.0,395.0,517.0,526.0,496.0,469.0,6654.0,5681.0,453.0,361.0,677.0,475.0
Rzeczowe składniki majątku trwałego,25485.0,58777.0,105410.0,25259.0,21308.0,17552.0,13063.0,13891.0,37308.0,38082.0,38506.0,37006.0,38076.0,82924.0,71426.0,63375.0,63921.0,62561.0
Należności długoterminowe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inwestycje długoterminowe,951.0,12006.0,12006.0,6598.0,6598.0,6338.0,7531.0,3441.0,4283.0,15344.0,32445.0,51184.0,79351.0,82225.0,112098.0,78213.0,74820.0,72297.0
Pozostałe aktywa trwałe,544.0,1338.0,1763.0,860.0,899.0,1314.0,1033.0,50.0,1204.0,22716.0,20449.0,17716.0,2684.0,7987.0,9270.0,10403.0,10258.0,7550.0
Aktywa obrotowe,28382.0,68846.0,73744.0,83649.0,102746.0,75787.0,87918.0,84228.0,96057.0,118297.0,139782.0,135501.0,136135.0,128890.0,116515.0,183764.0,205291.0,209899.0
Zapasy,15986.0,47001.0,50179.0,26071.0,28876.0,21850.0,20784.0,18207.0,28943.0,50656.0,58035.0,44059.0,69551.0,82858.0,56262.0,62900.0,87202.0,79864.0
Należności krótkoterminowe,6264.0,14166.0,17403.0,10419.0,14511.0,8713.0,12118.0,13574.0,12440.0,17838.0,19077.0,20579.0,25014.0,28958.0,33339.0,23199.0,19357.0,13375.0
Inwestycje krótkoterminowe,3340.0,5845.0,4770.0,18004.0,19420.0,23633.0,33573.0,30418.0,54318.0,49106.0,61266.0,70102.0,40780.0,16153.0,26315.0,75400.0,98652.0,116432.0
Środki pieniężne i inne aktywa pieniężne,3340.0,5800.0,2142.0,16995.0,19420.0,23633.0,26998.0,27601.0,37625.0,49106.0,61266.0,69083.0,40270.0,13643.0,26213.0,74791.0,62883.0,41241.0
Pozostałe aktywa obrotowe,2792.0,1834.0,1392.0,743.0,639.0,372.0,224.0,170.0,356.0,697.0,1404.0,761.0,790.0,921.0,599.0,295.0,80.0,228.0
Aktywa trwałe przeznaczone do sprzedaży,0.0,0.0,0.0,28412.0,39300.0,21219.0,21219.0,21859.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21970.0,0.0,0.0
Aktywa razem,55612.0,142403.0,193529.0,116949.0,132070.0,101473.0,109987.0,102005.0,139369.0,194965.0,231678.0,241876.0,262900.0,307707.0,309762.0,336116.0,354967.0,352782.0
Kapitał własny akcjonariuszy jednostki dominującej,27446.0,95572.0,63252.0,-51323.0,58350.0,63229.0,71462.0,88478.0,119460.0,165767.0,188879.0,203278.0,217950.0,225191.0,190950.0,209354.0,266521.0,284386.0
Kapitał (fundusz) podstawowy,1085.0,1335.0,1338.0,1338.0,1851.0,3101.0,3101.0,3056.0,3056.0,3056.0,3056.0,3056.0,3056.0,3056.0,3056.0,3056.0,3056.0,3056.0
Udziały (akcje) własne,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,-6642.0,-13970.0,-16665.0,-21892.0,-25497.0,-25497.0,-25773.0,-26281.0
Kapitał (fundusz) zapasowy,3488.0,51977.0,51977.0,51977.0,25057.0,64976.0,60173.0,33672.0,52549.0,83959.0,99144.0,124210.0,130574.0,138128.0,138329.0,126475.0,120564.0,126133.0
Udziały niekontrolujące,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1882.0,-2265.0,-2069.0,0.0,0.0,0.0
Zobowiązania długoterminowe,192.0,14265.0,52131.0,766.0,29191.0,24495.0,1049.0,50.0,0.0,0.0,0.0,1218.0,2811.0,28657.0,50694.0,20706.0,20867.0,18970.0
Z tytułu dostaw i usług,6551.0,14867.0,18682.0,44955.0,9815.0,4125.0,5657.0,8080.0,6183.0,11054.0,19999.0,17990.0,20833.0,19491.0,38039.0,90959.0,61530.0,44417.0
Kredyty i pożyczki,14528.0,3221.0,33672.0,98859.0,24056.0,2467.0,24751.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,14000.0,2057.0,319.0,291.0
Z tytułu emisji dłużnych papierów wartościowych,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3841.0,0.0,0.0,0.0
Zobowiązania z tytułu leasingu finansowego,25.0,0.0,37.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.0,14024.0,3832.0,1962.0,2477.0,1114.0
Inne zobowiązania długoterminowe,192.0,1369.0,1753.0,766.0,892.0,1314.0,1049.0,50.0,0.0,0.0,0.0,1218.0,2811.0,7878.0,7814.0,9283.0,8629.0,8524.0
Zobowiązania krótkoterminowe,27885.0,32273.0,77873.0,167362.0,44529.0,13749.0,37476.0,13477.0,19909.0,29198.0,42799.0,37380.0,44021.0,56124.0,70187.0,106056.0,67579.0,49426.0
Inne zobowiązania krótkoterminowe,6781.0,14185.0,25482.0,23413.0,10658.0,7157.0,7068.0,5397.0,13726.0,18144.0,22800.0,19390.0,23006.0,22607.0,10475.0,11078.0,3253.0,3604.0
Rozliczenia międzyokresowe,89.0,293.0,273.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pasywa razem,55612.0,142403.0,193529.0,116949.0,132070.0,101473.0,109987.0,102005.0,139369.0,194965.0,231678.0,241876.0,262900.0,307707.0,309762.0,336116.0,354967.0,352782.0
Przepływy pieniężne z działalności operacyjnej,12719.0,-8616.0,13728.0,6697.0,1677.0,2769.0,9924.0,21498.0,26915.0,11123.0,30059.0,33477.0,-8968.0,21753.0,34533.0,41108.0,-17953.0,29152.0
Amortyzacja,1417.0,3110.0,5451.0,6419.0,3367.0,3087.0,2678.0,2429.0,3217.0,3484.0,4039.0,4584.0,4188.0,21845.0,19031.0,11266.0,7931.0,9398.0
Przepływy pieniężne z działalności inwestycyjnej,-13607.0,-39658.0,-81428.0,-8015.0,2756.0,16866.0,-4160.0,5276.0,-17980.0,483.0,-5437.0,-17100.0,-18161.0,-25760.0,-8557.0,34187.0,559.0,-47336.0
CAPEX (niematerialne i rzeczowe),14034.0,37262.0,58905.0,13823.0,576.0,687.0,6402.0,3331.0,3550.0,20669.0,9451.0,5891.0,20649.0,25625.0,13623.0,8097.0,3406.0,7575.0
Przepływy pieniężne z działalności finansowej,3522.0,50659.0,66177.0,16205.0,-2036.0,-15415.0,-2407.0,-25952.0,0.0,0.0,-12704.0,-7329.0,-2694.0,-22596.0,-13453.0,-26698.0,6193.0,-3491.0
Emisja akcji,12.0,49091.0,3.0,0.0,0.0,9864.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dywidenda,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6062.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Przepływy pieniężne razem,2634.0,2385.0,-1523.0,14887.0,2397.0,4220.0,3357.0,822.0,8935.0,11606.0,11918.0,9048.0,-29823.0,-26603.0,12523.0,48597.0,-11201.0,-21675.0
