,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
Zobowiązania długoterminowe,22.0,22.0,9158.0,15956.0,7590.0,7604.0,5276.0,2137.0,18414.0,8275.0,4130.0,6691.0,25158.0,166153.0,36112.0,36186.0,38774.0
Z tytułu dostaw i usług,26590.0,14978.0,2024.0,28093.0,33513.0,33930.0,24738.0,20532.0,22603.0,27971.0,37374.0,49914.0,59866.0,115444.0,53380.0,72119.0,58835.0
Kredyty i pożyczki,0.0,0.0,250.0,23599.0,13404.0,4745.0,21.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Z tytułu emisji dłużnych papierów wartościowych,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zobowiązania z tytułu leasingu finansowego,0.0,0.0,28.0,168.0,240.0,277.0,260.0,397.0,20228.0,63.0,190.0,246.0,2154.0,2933.0,25802.0,9578.0,6884.0
Inne zobowiązania długoterminowe,22.0,22.0,17.0,6454.0,7257.0,7369.0,5099.0,1877.0,18414.0,8199.0,3982.0,6528.0,7407.0,150147.0,15032.0,17303.0,18736.0
Zobowiązania krótkoterminowe,37160.0,17833.0,22449.0,73893.0,54273.0,43758.0,44991.0,78782.0,141857.0,89747.0,94484.0,117283.0,273299.0,540969.0,228267.0,204534.0,171174.0
Inne zobowiązania krótkoterminowe,10570.0,2855.0,20147.0,22033.0,7116.0,4806.0,19972.0,57849.0,99026.0,61713.0,56920.0,67123.0,211279.0,422592.0,149085.0,122837.0,105455.0
Rozliczenia międzyokresowe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pasywa razem,23030.0,23754.0,35227.0,167514.0,185275.0,202892.0,217635.0,248937.0,673946.0,874960.0,981513.0,1126838.0,1404108.0,2894478.0,2158735.0,2274124.0,2613438.0
Przepływy pieniężne z działalności operacyjnej,-179.0,-10971.0,-4489.0,10279.0,185.0,26695.0,22054.0,-4617.0,371618.0,259456.0,231688.0,132591.0,216706.0,711708.0,967825.0,406031.0,610881.0
Amortyzacja,1108.0,570.0,368.0,1536.0,1978.0,2617.0,3139.0,3162.0,5146.0,35640.0,4906.0,16635.0,37487.0,267664.0,104729.0,103604.0,245082.0
Przepływy pieniężne z działalności inwestycyjnej,189.0,581.0,-13886.0,36.0,-6239.0,-125.0,-4127.0,893.0,-12403.0,-60421.0,-280265.0,-94994.0,-164498.0,-106386.0,-613795.0,-335607.0,-607345.0
CAPEX (niematerialne i rzeczowe),571.0,120.0,0.0,822.0,2734.0,4145.0,4175.0,5505.0,15140.0,67646.0,90061.0,117729.0,293242.0,221592.0,185455.0,256319.0,329842.0
Przepływy pieniężne z działalności finansowej,-1292.0,12017.0,16160.0,5265.0,263.0,-9523.0,-5109.0,1627.0,27.0,4532.0,-101805.0,-706.0,-107180.0,-91393.0,-505779.0,-335607.0,-103309.0
Emisja akcji,0.0,0.0,6848.0,11250.0,8985.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dywidenda,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100926.0,0.0,100926.0,0.0,503694.0,100739.0,99911.0
Przepływy pieniężne razem,-1282.0,1627.0,-2215.0,15580.0,-5791.0,17047.0,12818.0,-2097.0,359242.0,203567.0,-150382.0,36891.0,-54972.0,513929.0,-151749.0,-265183.0,-99773.0
