,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
Zysk (strata) netto z działalności zaniechanej,0.0,0.0,-2187.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zysk netto,3624.0,4107.0,11501.0,10666.0,4303.0,1064.0,-4971.0,39726.0,5659.0,2779.0,10825.0,2633.0,11201.0,2322.0,6571.0,20288.0,31122.0,24080.0,20385.0,45352.0
Zysk netto akcjonariuszy jednostki dominującej,4044.0,2974.0,11501.0,10666.0,4303.0,1064.0,-4971.0,39726.0,5659.0,2779.0,11056.0,3108.0,12128.0,2915.0,6229.0,20605.0,31308.0,24238.0,20609.0,45607.0
Aktywa trwałe,27143.0,13297.0,45213.0,42153.0,28706.0,39809.0,36017.0,202292.0,204631.0,204425.0,200340.0,224434.0,228253.0,237449.0,242242.0,248504.0,240631.0,232547.0,241122.0,250070.0
Wartości niematerialne i prawne,1336.0,2308.0,946.0,879.0,1306.0,1658.0,1635.0,61753.0,63233.0,63305.0,54400.0,55042.0,54447.0,54986.0,55807.0,58008.0,58350.0,58775.0,60500.0,62164.0
Rzeczowe składniki majątku trwałego,7300.0,8235.0,14484.0,18013.0,15109.0,16284.0,14529.0,130949.0,127646.0,128039.0,133933.0,155060.0,158528.0,169274.0,171523.0,170310.0,170890.0,169773.0,176311.0,178365.0
Należności długoterminowe,840.0,698.0,0.0,0.0,0.0,0.0,0.0,16.0,38.0,36.0,65.0,99.0,77.0,73.0,147.0,7802.0,3700.0,71.0,70.0,5992.0
Inwestycje długoterminowe,17502.0,1825.0,28326.0,22146.0,8802.0,19823.0,17269.0,4332.0,13714.0,13045.0,11942.0,14233.0,15201.0,13116.0,14765.0,12384.0,7691.0,3928.0,4241.0,3549.0
Pozostałe aktywa trwałe,165.0,231.0,1457.0,1115.0,3489.0,2044.0,2584.0,5242.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aktywa obrotowe,19009.0,28679.0,23641.0,31537.0,34535.0,22810.0,24861.0,99957.0,101936.0,117401.0,150811.0,132976.0,132658.0,144116.0,154633.0,175412.0,178266.0,199781.0,183274.0,310231.0
Zapasy,3744.0,3675.0,2630.0,3907.0,5019.0,5516.0,7448.0,54127.0,57215.0,67410.0,73909.0,74726.0,66186.0,78867.0,64294.0,71030.0,72711.0,91585.0,91952.0,103571.0
Należności krótkoterminowe,3744.0,12624.0,4313.0,3818.0,12833.0,5932.0,5812.0,35883.0,41525.0,40966.0,67528.0,51413.0,62498.0,61438.0,80024.0,92638.0,91840.0,97860.0,79100.0,105082.0
Inwestycje krótkoterminowe,11236.0,12312.0,16681.0,23786.0,16622.0,11331.0,10572.0,8918.0,3196.0,9025.0,6822.0,6837.0,3974.0,3811.0,10315.0,11744.0,13715.0,10336.0,12222.0,101578.0
Środki pieniężne i inne aktywa pieniężne,10445.0,10849.0,11448.0,18974.0,16324.0,11249.0,10572.0,7124.0,2808.0,5773.0,4372.0,4524.0,2471.0,2485.0,8157.0,9649.0,11542.0,8136.0,10208.0,96804.0
Pozostałe aktywa obrotowe,285.0,68.0,17.0,26.0,61.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aktywa trwałe przeznaczone do sprzedaży,0.0,0.0,0.0,0.0,0.0,0.0,1029.0,1029.0,0.0,0.0,2552.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aktywa razem,46152.0,41976.0,68854.0,73690.0,63241.0,62619.0,60878.0,302249.0,306567.0,321826.0,351151.0,357410.0,360911.0,381565.0,396875.0,423916.0,418897.0,432328.0,424396.0,560301.0
Kapitał własny akcjonariuszy jednostki dominującej,28193.0,30771.0,57536.0,63367.0,55410.0,56702.0,47358.0,191539.0,199456.0,205271.0,197155.0,196147.0,208912.0,210679.0,216264.0,238732.0,270355.0,294170.0,315767.0,361998.0
Kapitał (fundusz) podstawowy,5800.0,5800.0,17400.0,17400.0,17400.0,17400.0,16354.0,21854.0,21854.0,21854.0,21854.0,21854.0,21854.0,21854.0,21854.0,21854.0,30054.0,30054.0,30054.0,30054.0
Udziały (akcje) własne,0.0,0.0,0.0,0.0,1600.0,3850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kapitał (fundusz) zapasowy,16458.0,18011.0,18734.0,26009.0,38329.0,40049.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106100.0,106100.0,106100.0,106100.0
Udziały niekontrolujące,-888.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2840.0,2607.0,1849.0,1227.0,1499.0,1172.0,982.0,898.0,1145.0,940.0
Zobowiązania długoterminowe,72.0,0.0,0.0,50.0,191.0,1315.0,3636.0,33104.0,24883.0,40846.0,47540.0,46939.0,42161.0,41385.0,50128.0,51472.0,45258.0,41811.0,38948.0,38470.0
Z tytułu dostaw i usług,1881.0,1298.0,4434.0,3431.0,1448.0,1225.0,6303.0,26414.0,25485.0,29564.0,38925.0,39159.0,41234.0,39321.0,43220.0,65257.0,53048.0,75579.0,38595.0,137658.0
Kredyty i pożyczki,181.0,591.0,0.0,0.0,0.0,0.0,399.0,37374.0,46785.0,37262.0,48740.0,54443.0,51761.0,63838.0,64677.0,49213.0,36368.0,11043.0,21413.0,4829.0
Z tytułu emisji dłużnych papierów wartościowych,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zobowiązania z tytułu leasingu finansowego,0.0,0.0,0.0,13.0,1294.0,358.0,0.0,0.0,0.0,469.0,177.0,338.0,431.0,552.0,0.0,0.0,1069.0,756.0,1389.0,1324.0
Inne zobowiązania długoterminowe,72.0,0.0,0.0,50.0,0.0,0.0,2608.0,6974.0,8270.0,9487.0,16205.0,16786.0,19410.0,22266.0,24908.0,25011.0,26339.0,26861.0,26277.0,27458.0
Zobowiązania krótkoterminowe,16772.0,9141.0,7422.0,7798.0,5360.0,3133.0,9884.0,77606.0,82228.0,75709.0,103616.0,111717.0,107989.0,128274.0,128984.0,132540.0,102302.0,95449.0,68536.0,158893.0
Inne zobowiązania krótkoterminowe,14710.0,7252.0,2988.0,4354.0,2618.0,1550.0,3182.0,13818.0,9958.0,8414.0,15774.0,17777.0,14563.0,24563.0,21087.0,18070.0,11817.0,8071.0,7139.0,15082.0
Rozliczenia międzyokresowe,2003.0,2058.0,3896.0,2475.0,2280.0,1469.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pasywa razem,46152.0,41976.0,68854.0,73690.0,63241.0,62619.0,60878.0,302249.0,306567.0,321826.0,351151.0,357410.0,360911.0,381565.0,396875.0,423916.0,418897.0,432328.0,424396.0,560301.0
Przepływy pieniężne z działalności operacyjnej,11962.0,5158.0,13790.0,7231.0,-6720.0,2808.0,1074.0,6939.0,3179.0,9151.0,14506.0,7388.0,23722.0,5573.0,20613.0,20331.0,25217.0,29388.0,15846.0,121783.0
Amortyzacja,1239.0,990.0,1190.0,1010.0,863.0,565.0,1368.0,5577.0,7356.0,7570.0,8451.0,9439.0,11119.0,12166.0,12907.0,12595.0,12407.0,13146.0,13596.0,13450.0
Przepływy pieniężne z działalności inwestycyjnej,-1720.0,8338.0,-15934.0,338.0,5478.0,-3005.0,-1287.0,-24463.0,-2908.0,118.0,-10386.0,5949.0,-7441.0,-17392.0,-20902.0,-1048.0,-7065.0,-8371.0,-18852.0,-14940.0
CAPEX (niematerialne i rzeczowe),1130.0,1219.0,8278.0,1125.0,2104.0,2150.0,1368.0,10600.0,5396.0,7244.0,30167.0,24050.0,13274.0,19839.0,21468.0,11636.0,13988.0,12590.0,20988.0,19221.0
Przepływy pieniężne z działalności finansowej,-1144.0,-13092.0,2950.0,-43.0,-1408.0,-4878.0,-464.0,14075.0,-4584.0,-6261.0,-5856.0,-12993.0,-18833.0,11823.0,6016.0,-18080.0,-15786.0,-24899.0,5100.0,-20223.0
Emisja akcji,200.0,390.0,11803.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dywidenda,1260.0,1450.0,3480.0,0.0,0.0,2454.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Przepływy pieniężne razem,9098.0,404.0,806.0,7526.0,-2650.0,-5075.0,-677.0,-3449.0,-4313.0,3008.0,-1736.0,344.0,-2552.0,4.0,5727.0,1203.0,2366.0,-3882.0,2094.0,86620.0
