,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
Inwestycje krótkoterminowe,251732.0,75968.0,13917.0,1113.0,5291.0,5755.0,8317.0,5853.0,448.0,2115.0,21.0,16381.0,33269.0,10362.0,16992.0,22954.0,26024.0,21048.0,8317.0,9330.0
Środki pieniężne i inne aktywa pieniężne,229795.0,65468.0,12630.0,1113.0,5291.0,5755.0,8317.0,5853.0,448.0,2115.0,21.0,16357.0,15605.0,7100.0,16992.0,21656.0,24682.0,19662.0,8317.0,7857.0
Pozostałe aktywa obrotowe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42930.0,21764.0,18435.0,177.0,277.0,403.0,0.0,0.0,0.0
Aktywa trwałe przeznaczone do sprzedaży,0.0,0.0,0.0,316.0,316.0,156.0,156.0,156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aktywa razem,252781.0,77541.0,14883.0,35180.0,114564.0,132025.0,222186.0,236822.0,214010.0,193285.0,14043.0,137113.0,130512.0,105995.0,102026.0,128428.0,127879.0,137249.0,90602.0,93184.0
Kapitał własny akcjonariuszy jednostki dominującej,249088.0,77284.0,14639.0,25080.0,75538.0,77563.0,70978.0,68560.0,35229.0,7110.0,863.0,26351.0,48309.0,29779.0,27438.0,27565.0,32364.0,29785.0,19973.0,16535.0
Kapitał (fundusz) podstawowy,2147.0,1610.0,1610.0,2536.0,12681.0,13949.0,13949.0,13949.0,13949.0,14685.0,14685.0,161380.0,161380.0,161380.0,161380.0,161380.0,161380.0,161380.0,161380.0,161380.0
Udziały (akcje) własne,1.0,0.0,32837.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16000.0,-16000.0,-16000.0,-16000.0,-16000.0,-16000.0,-16000.0
Kapitał (fundusz) zapasowy,72345.0,57863.0,68204.0,25374.0,65690.0,71869.0,72958.0,72813.0,74617.0,67525.0,1100.0,0.0,22389.0,9651.0,9651.0,9651.0,9651.0,9651.0,9651.0,9651.0
Udziały niekontrolujące,0.0,0.0,0.0,5075.0,4725.0,4453.0,3211.0,2098.0,2445.0,144.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zobowiązania długoterminowe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16524.0,5797.0,6864.0,10469.0,8325.0,5449.0,7154.0,6133.0,3810.0
Z tytułu dostaw i usług,0.0,0.0,0.0,3905.0,13388.0,1587.0,759.0,5786.0,10866.0,9669.0,2068.0,70430.0,39651.0,37815.0,30254.0,56991.0,42357.0,38776.0,32022.0,51623.0
Kredyty i pożyczki,0.0,0.0,0.0,163.0,177.0,2716.0,79470.0,82958.0,82105.0,94791.0,4001.0,18746.0,32702.0,26990.0,27997.0,27051.0,33945.0,52131.0,27525.0,8318.0
Z tytułu emisji dłużnych papierów wartościowych,0.0,0.0,0.0,0.0,0.0,0.0,15174.0,20801.0,27929.0,27626.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zobowiązania z tytułu leasingu finansowego,0.0,0.0,0.0,0.0,188.0,139.0,443.0,725.0,500.0,459.0,0.0,0.0,0.0,0.0,0.0,2051.0,4107.0,420.0,415.0,507.0
Inne zobowiązania długoterminowe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6564.0,5797.0,5172.0,4520.0,4231.0,254.0,6147.0,5540.0,3623.0
Zobowiązania krótkoterminowe,3693.0,257.0,244.0,4588.0,14486.0,16324.0,100348.0,113207.0,125175.0,137495.0,8662.0,94238.0,76406.0,69352.0,64119.0,92538.0,90066.0,100310.0,64496.0,72839.0
Inne zobowiązania krótkoterminowe,0.0,0.0,0.0,520.0,733.0,11882.0,4502.0,2937.0,3775.0,4950.0,2593.0,5062.0,4053.0,4547.0,5868.0,6445.0,9657.0,8983.0,4534.0,12391.0
Rozliczenia międzyokresowe,0.0,0.0,0.0,437.0,19815.0,33685.0,47649.0,52957.0,51161.0,48536.0,4516.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pasywa razem,252781.0,77541.0,14883.0,35180.0,114564.0,132025.0,222186.0,236822.0,214010.0,193285.0,14043.0,137113.0,130512.0,105995.0,102026.0,128428.0,127879.0,137249.0,90602.0,93184.0
Przepływy pieniężne z działalności operacyjnej,230007.0,15611.0,9946.0,10617.0,-10634.0,1142.0,-21115.0,3324.0,-1123.0,-6540.0,-9639.0,18229.0,-2256.0,-4044.0,7926.0,7199.0,800.0,-14779.0,16586.0,20456.0
Amortyzacja,144.0,80.0,76.0,241.0,207.0,298.0,493.0,2626.0,11067.0,10985.0,6052.0,144.0,95.0,81.0,124.0,255.0,687.0,1156.0,921.0,702.0
Przepływy pieniężne z działalności inwestycyjnej,0.0,0.0,0.0,-9354.0,-59925.0,-25557.0,-79224.0,-16362.0,-1498.0,2054.0,6769.0,-557.0,-17475.0,265.0,1289.0,-551.0,-1420.0,-7.0,-82.0,325.0
CAPEX (niematerialne i rzeczowe),0.0,0.0,0.0,9363.0,59794.0,25307.0,78981.0,15841.0,1337.0,4300.0,0.0,150.0,0.0,151.0,898.0,541.0,1420.0,25.0,82.0,25.0
Przepływy pieniężne z działalności finansowej,-6466.0,-179901.0,-62765.0,-199.0,74737.0,24879.0,102901.0,10599.0,-2809.0,5853.0,776.0,-9893.0,18979.0,-4726.0,677.0,-1984.0,3646.0,9766.0,-27797.0,-21241.0
Emisja akcji,0.0,0.0,0.0,0.0,55516.0,8217.0,294.0,0.0,444.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dywidenda,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5600.0,0.0,0.0,3369.0,0.0,0.0,0.0,0.0,0.0
Przepływy pieniężne razem,223541.0,-164290.0,-52819.0,1064.0,4178.0,464.0,2562.0,-2439.0,-5430.0,1367.0,-2094.0,7779.0,-752.0,-8505.0,9892.0,4664.0,3026.0,-5020.0,-11293.0,-460.0
