,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
Zobowiązania długoterminowe,8203.0,2176.0,15253.0,78402.0,89298.0,88158.0,93841.0,67931.0,59667.0,53733.0,1800.0,1875.0,1093.0,596.0,412.0,210.0,90.0,160.0,236.0,177.0
Z tytułu dostaw i usług,0.0,0.0,2296.0,4152.0,1139.0,2665.0,1537.0,2448.0,2411.0,3989.0,467.0,728.0,429.0,528.0,580.0,420.0,348.0,233.0,296.0,255.0
Kredyty i pożyczki,0.0,0.0,4149.0,20592.0,3930.0,3696.0,3979.0,33324.0,30082.0,26351.0,0.0,0.0,3341.0,3478.0,3667.0,3792.0,34.0,7068.0,10.0,0.0
Z tytułu emisji dłużnych papierów wartościowych,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zobowiązania z tytułu leasingu finansowego,0.0,0.0,6316.0,64.0,58.0,212.0,161.0,388.0,146.0,158.0,0.0,0.0,0.0,0.0,0.0,130.0,67.0,0.0,0.0,0.0
Inne zobowiązania długoterminowe,0.0,0.0,6295.0,7436.0,9745.0,11581.0,18521.0,20764.0,18718.0,17773.0,1800.0,1875.0,1093.0,596.0,412.0,210.0,90.0,153.0,236.0,177.0
Zobowiązania krótkoterminowe,12362.0,13272.0,16300.0,33697.0,10679.0,10201.0,9338.0,39202.0,38364.0,38623.0,957.0,1287.0,4127.0,4342.0,4591.0,4646.0,877.0,7648.0,616.0,661.0
Inne zobowiązania krótkoterminowe,0.0,0.0,3539.0,8889.0,5552.0,3628.0,3661.0,3042.0,5725.0,8125.0,490.0,559.0,357.0,336.0,344.0,304.0,428.0,347.0,310.0,406.0
Rozliczenia międzyokresowe,731.0,2866.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pasywa razem,24521.0,45008.0,81381.0,306973.0,289111.0,286836.0,299232.0,286000.0,271737.0,262023.0,188964.0,192895.0,195636.0,199474.0,193150.0,176949.0,189316.0,200432.0,197675.0,205356.0
Przepływy pieniężne z działalności operacyjnej,5001.0,674.0,-8023.0,-13297.0,-42073.0,1360.0,1575.0,3331.0,5404.0,-6816.0,-508.0,658.0,-2312.0,-724.0,-1690.0,-1441.0,-1978.0,2348.0,-1585.0,-1971.0
Amortyzacja,365.0,4154.0,776.0,769.0,1971.0,1707.0,920.0,660.0,279.0,335.0,58.0,38.0,11.0,12.0,28.0,168.0,170.0,103.0,32.0,24.0
Przepływy pieniężne z działalności inwestycyjnej,-6096.0,19119.0,11365.0,-133892.0,35928.0,-2561.0,3825.0,8956.0,4613.0,18671.0,598.0,-644.0,1843.0,731.0,1851.0,1727.0,5840.0,-1010.0,83.0,2021.0
CAPEX (niematerialne i rzeczowe),165.0,5093.0,1375.0,118703.0,68974.0,1315.0,1504.0,1142.0,1848.0,197.0,3.0,56.0,0.0,50.0,191.0,14.0,126.0,41.0,24.0,28.0
Przepływy pieniężne z działalności finansowej,1017.0,-20020.0,-2939.0,181979.0,-23550.0,-6775.0,-4725.0,-13510.0,-8658.0,-12057.0,-100.0,0.0,488.0,0.0,-14.0,-142.0,-4104.0,238.0,-55.0,100.0
Emisja akcji,0.0,0.0,0.0,107157.0,784.0,771.0,25.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dywidenda,0.0,0.0,1654.0,1942.0,3042.0,761.0,761.0,761.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6708.0,0.0,0.0
Przepływy pieniężne razem,-78.0,-227.0,403.0,34790.0,-29695.0,-7976.0,675.0,-1223.0,1359.0,-202.0,-10.0,14.0,19.0,7.0,147.0,144.0,-242.0,1576.0,-1557.0,150.0
