,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
Udziały (akcje) własne,0.0,0.0,0.0,-1195.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Kapitał (fundusz) zapasowy,2890.0,4543.0,7717.0,10087.0,11561.0,13514.0,15025.0,16715.0,18575.0,19178.0,27550.0,27700.0,28290.0,25019.0,55092.0,47159.0,2553.0
Udziały niekontrolujące,418.0,508.0,697.0,769.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zobowiązania długoterminowe,597.0,1630.0,1538.0,11358.0,10410.0,9382.0,8544.0,8132.0,8889.0,8129.0,7113.0,6833.0,7807.0,8495.0,6031.0,6114.0,5780.0
Z tytułu dostaw i usług,8575.0,13315.0,12848.0,15726.0,23326.0,22424.0,18373.0,15209.0,10194.0,12499.0,7028.0,11152.0,11436.0,7535.0,15387.0,11739.0,8885.0
Kredyty i pożyczki,635.0,261.0,1893.0,2125.0,3853.0,6122.0,1665.0,4001.0,659.0,0.0,2451.0,3747.0,5439.0,1021.0,875.0,438.0,0.0
Z tytułu emisji dłużnych papierów wartościowych,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zobowiązania z tytułu leasingu finansowego,0.0,444.0,644.0,562.0,185.0,541.0,465.0,643.0,739.0,672.0,263.0,502.0,356.0,442.0,122.0,107.0,89.0
Inne zobowiązania długoterminowe,496.0,488.0,1058.0,9427.0,9674.0,8434.0,7638.0,7650.0,7859.0,7580.0,6827.0,6305.0,6307.0,5884.0,5547.0,5954.0,5718.0
Zobowiązania krótkoterminowe,10147.0,15390.0,19235.0,23133.0,30047.0,32367.0,24695.0,22862.0,14558.0,18268.0,12560.0,18306.0,20804.0,13503.0,22347.0,19100.0,18292.0
Inne zobowiązania krótkoterminowe,937.0,1370.0,3850.0,4720.0,2683.0,3280.0,4192.0,3009.0,2966.0,5097.0,2818.0,2905.0,3573.0,4505.0,5963.0,6816.0,9318.0
Rozliczenia międzyokresowe,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pasywa razem,18430.0,25995.0,33578.0,52356.0,60312.0,63699.0,57099.0,57005.0,50206.0,60287.0,48103.0,54158.0,59550.0,174111.0,85474.0,71325.0,65196.0
Przepływy pieniężne z działalności operacyjnej,3582.0,2009.0,-1277.0,1154.0,3339.0,576.0,6864.0,2256.0,9171.0,-6197.0,-6728.0,282.0,3379.0,-50000.0,6448.0,379.0,5462.0
Amortyzacja,987.0,1482.0,1303.0,1507.0,2636.0,2852.0,3076.0,3099.0,3365.0,3584.0,2912.0,2760.0,2730.0,2398.0,3345.0,3319.0,4352.0
Przepływy pieniężne z działalności inwestycyjnej,-1561.0,-1431.0,-3311.0,-13668.0,-4162.0,-571.0,-1077.0,-3349.0,-2784.0,32853.0,-8548.0,-917.0,-4802.0,187337.0,75491.0,10034.0,10287.0
CAPEX (niematerialne i rzeczowe),1537.0,1601.0,3339.0,13785.0,2279.0,620.0,1329.0,2711.0,2870.0,3173.0,1695.0,647.0,1052.0,1349.0,8927.0,8753.0,2379.0
Przepływy pieniężne z działalności finansowej,-1237.0,-853.0,4206.0,12282.0,691.0,159.0,-5930.0,1402.0,-4381.0,-15344.0,1634.0,741.0,1825.0,-118784.0,-97191.0,-10976.0,-228.0
Emisja akcji,0.0,50.0,2280.0,4138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2610.0,0.0,0.0,0.0
Dywidenda,500.0,0.0,41.0,74.0,0.0,0.0,584.0,803.0,1095.0,13723.0,0.0,0.0,0.0,117910.0,94454.0,9996.0,0.0
Przepływy pieniężne razem,784.0,-275.0,-382.0,-232.0,-132.0,164.0,-143.0,309.0,2006.0,11312.0,-13642.0,106.0,402.0,18553.0,-15252.0,-563.0,15521.0
