,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
Wartości niematerialne i prawne,1291.0,2222.0,2427.0,49025.0,41785.0,44027.0,44848.0,44329.0,41349.0,40767.0,40259.0,39788.0,32693.0,33245.0,33888.0,33663.0,33638.0
Rzeczowe składniki majątku trwałego,43.0,17876.0,21170.0,57882.0,62858.0,66142.0,68979.0,73147.0,81619.0,83416.0,95023.0,104700.0,113617.0,105501.0,106228.0,105362.0,110463.0
Należności długoterminowe,5891.0,15457.0,3382.0,3024.0,3178.0,39349.0,0.0,0.0,0.0,0.0,0.0,0.0,9758.0,8515.0,7431.0,21882.0,7129.0
Inwestycje długoterminowe,0.0,0.0,78300.0,6120.0,10012.0,9038.0,8688.0,7851.0,4091.0,3717.0,5591.0,5265.0,5877.0,6497.0,6187.0,19354.0,20356.0
Pozostałe aktywa trwałe,20382.0,8253.0,6124.0,18480.0,18911.0,22202.0,24855.0,34188.0,14262.0,16017.0,17720.0,32745.0,20391.0,14781.0,21778.0,19172.0,21796.0
Aktywa obrotowe,75254.0,99833.0,50763.0,284464.0,289727.0,288514.0,251537.0,275205.0,282224.0,219456.0,343659.0,447064.0,372301.0,356434.0,401995.0,475261.0,741979.0
Zapasy,2855.0,4508.0,1837.0,5507.0,18725.0,20328.0,18011.0,17921.0,25859.0,11287.0,27938.0,48720.0,30353.0,25306.0,37822.0,81667.0,70361.0
Należności krótkoterminowe,57135.0,51111.0,18711.0,220851.0,217283.0,190328.0,175820.0,182866.0,77839.0,88850.0,196866.0,312768.0,310444.0,300522.0,251344.0,327539.0,446851.0
Inwestycje krótkoterminowe,13736.0,43327.0,22158.0,53674.0,48436.0,69864.0,49838.0,71540.0,176364.0,117941.0,117748.0,84536.0,30378.0,23497.0,108841.0,64437.0,223555.0
Środki pieniężne i inne aktywa pieniężne,13736.0,43327.0,22158.0,53674.0,48392.0,69761.0,49729.0,71405.0,172334.0,62717.0,117748.0,81723.0,30378.0,23487.0,108736.0,63251.0,223555.0
Pozostałe aktywa obrotowe,1528.0,887.0,8057.0,4432.0,3083.0,7994.0,7868.0,2878.0,2162.0,1378.0,1107.0,1040.0,1126.0,3769.0,648.0,1618.0,1212.0
Aktywa trwałe przeznaczone do sprzedaży,0.0,0.0,0.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3340.0,3340.0,0.0,0.0
Aktywa razem,102861.0,143641.0,162166.0,418995.0,426471.0,469272.0,398907.0,434720.0,423545.0,363373.0,502252.0,629562.0,554637.0,524973.0,577507.0,674694.0,935361.0
Kapitał własny akcjonariuszy jednostki dominującej,40009.0,42842.0,51480.0,155147.0,176411.0,179685.0,191397.0,201450.0,215955.0,209296.0,209510.0,146622.0,150291.0,154494.0,166192.0,179381.0,198663.0
Kapitał (fundusz) podstawowy,4000.0,4000.0,4000.0,5500.0,5500.0,5500.0,5758.0,5758.0,5758.0,5758.0,5758.0,5758.0,5758.0,5758.0,5758.0,5758.0,5758.0
Udziały (akcje) własne,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2690.0,-2690.0,-2690.0,-2690.0,-2690.0,-2690.0,-2690.0,-2690.0,-2690.0
Kapitał (fundusz) zapasowy,0.0,0.0,0.0,85360.0,85360.0,85361.0,93836.0,93837.0,93837.0,93837.0,93837.0,93837.0,93837.0,93837.0,93837.0,93837.0,93837.0
Udziały niekontrolujące,0.0,0.0,0.0,8541.0,8941.0,9162.0,-342.0,0.0,389.0,-14.0,-91.0,126.0,150.0,155.0,211.0,1387.0,1412.0
Zobowiązania długoterminowe,8712.0,33745.0,78115.0,44824.0,43557.0,62257.0,50705.0,51071.0,29202.0,25823.0,25472.0,36402.0,53318.0,52276.0,57034.0,59370.0,113119.0
Z tytułu dostaw i usług,45116.0,47245.0,17093.0,145305.0,132493.0,152378.0,91205.0,132587.0,117730.0,82094.0,224286.0,356631.0,165631.0,135073.0,134916.0,150676.0,208557.0
Kredyty i pożyczki,1467.0,1744.0,9167.0,56350.0,48514.0,41185.0,40570.0,10269.0,11841.0,14194.0,14908.0,20908.0,15983.0,13108.0,7964.0,19639.0,10550.0
Z tytułu emisji dłużnych papierów wartościowych,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zobowiązania z tytułu leasingu finansowego,0.0,0.0,0.0,0.0,0.0,280.0,280.0,283.0,317.0,317.0,316.0,316.0,10122.0,9130.0,6289.0,5070.0,6743.0
Inne zobowiązania długoterminowe,5812.0,32001.0,7805.0,34523.0,38286.0,35417.0,39470.0,44626.0,17084.0,16301.0,13898.0,21517.0,27535.0,35447.0,42786.0,35462.0,41107.0
Zobowiązania krótkoterminowe,54140.0,67054.0,32571.0,210483.0,197562.0,218168.0,157147.0,182199.0,177999.0,128268.0,267361.0,446412.0,350878.0,318048.0,354070.0,434556.0,622167.0
Inne zobowiązania krótkoterminowe,7557.0,18065.0,6311.0,8828.0,16555.0,24325.0,25092.0,39060.0,48111.0,31663.0,27851.0,68557.0,159142.0,160737.0,204901.0,259171.0,396317.0
Rozliczenia międzyokresowe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pasywa razem,102861.0,143641.0,162166.0,418995.0,426471.0,469272.0,398907.0,434720.0,423545.0,363373.0,502252.0,629562.0,554637.0,524973.0,577507.0,674694.0,935361.0
Przepływy pieniężne z działalności operacyjnej,17502.0,42293.0,17581.0,-42071.0,21866.0,12828.0,9707.0,68599.0,111812.0,-38014.0,18863.0,-22180.0,-53530.0,16314.0,109826.0,-42599.0,137461.0
Amortyzacja,933.0,1283.0,1923.0,6736.0,6867.0,7252.0,7541.0,8682.0,9263.0,9578.0,9833.0,10907.0,13170.0,13306.0,12893.0,13765.0,14782.0
Przepływy pieniężne z działalności inwestycyjnej,-2540.0,-729.0,-111478.0,13232.0,-7851.0,2816.0,-6696.0,-3710.0,-6370.0,-63227.0,34717.0,-17467.0,-2245.0,-6051.0,-3995.0,-11496.0,5160.0
CAPEX (niematerialne i rzeczowe),4545.0,1862.0,2977.0,5174.0,13495.0,5423.0,10177.0,4822.0,10168.0,10196.0,21715.0,15829.0,5357.0,7370.0,6037.0,4821.0,8230.0
Przepływy pieniężne z działalności finansowej,-3798.0,-12052.0,72804.0,60357.0,-19296.0,5712.0,-23054.0,-43209.0,-4184.0,-9065.0,1848.0,3591.0,4432.0,-17160.0,-20597.0,8603.0,17407.0
Emisja akcji,0.0,0.0,0.0,86154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dywidenda,1700.0,9962.0,0.0,1548.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3455.0,1664.0
Przepływy pieniężne razem,11164.0,29512.0,-21093.0,31518.0,-5281.0,21356.0,-20043.0,21680.0,101258.0,-110306.0,55428.0,-36056.0,-51343.0,-6897.0,85234.0,-45492.0,160028.0
