,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
Wynik zdarzeń nadzwyczajnych,,,,,,,,,,,,,,,,,,,,
Zysk przed opodatkowaniem,,100.54,-69.98,179.54,-62.97,13.54,61.63,-37.39,-118.44,148.02,-467.92,193.75,-98.84,-38672.31,127.77,-32.62,-1184.98,67.29,-107.51,198.03
Zysk (strata) netto z działalności zaniechanej,,,,,,,,,,,,,,,,,,,,
Zysk netto,,83.66,-74.52,213.05,-76.74,60.1,92.64,-39.07,-118.51,114.55,-1035.2,238.94,-186.06,-501.43,111.83,-35.96,-2268.48,64.19,-126.54,180.44
Zysk netto akcjonariuszy jednostki dominującej,,88.24,-74.25,207.34,-76.64,63.66,87.57,-41.34,-121.42,105.09,-2833.48,201.07,-230.91,-402.14,106.09,-30.46,-3412.41,61.97,-130.34,163.67
Aktywa trwałe,,-4.63,-2.59,-2.27,11.83,-3.97,17.58,-0.01,0.5,-0.44,-5.08,1.71,-1.97,-13.0,-1.01,69.63,1.14,-5.71,-5.74,12.3
Wartości niematerialne i prawne,,12.14,0.0,2.01,36.95,-0.71,8.42,-1.9,0.67,-1.15,-4.21,12.11,3.28,-5.37,-3.94,4.84,-4.11,-3.0,-10.89,90.89
Rzeczowe składniki majątku trwałego,,-8.41,-5.22,-4.44,5.63,-5.78,24.46,-0.38,0.72,-5.36,-5.28,-2.44,-6.3,-18.09,1.07,101.92,1.11,-7.89,-3.34,-4.3
Należności długoterminowe,,398.37,0.21,-1.37,-2.41,24.24,14.07,-17.7,-30.92,719.67,-25.36,-57.71,0.76,4.55,-2.44,-82.64,232.65,-24.43,16.59,31.61
Inwestycje długoterminowe,,-53.49,-27.66,-63.68,-79.54,34.78,-50.0,2682.57,-2.18,1.1,37.74,21.24,7.31,-63.12,47.21,1226.97,-3.12,-2.67,-11.24,-88.42
Pozostałe aktywa trwałe,,-32.64,72.43,20.7,-71.12,-35.13,-57.41,29.99,9.58,23.84,28.15,55.56,28.74,23.65,-9.91,15.07,143.13,15.01,3.23,9.5
Aktywa obrotowe,,23.52,10.86,20.22,-20.49,-3.38,16.97,-0.27,-17.8,-11.08,-5.74,8.26,-4.0,-5.9,3.45,-21.65,2.07,-0.25,-11.1,23.02
Zapasy,,1.31,-1.29,-5.85,7.77,-14.3,39.52,29.52,-23.01,14.93,16.78,-3.81,16.53,2.85,2.83,-40.44,-28.5,31.24,52.21,13.56
Należności krótkoterminowe,,38.48,-7.33,24.02,-0.53,-12.09,10.2,2.27,-0.19,-3.86,13.14,4.75,-9.45,-4.38,-6.85,1.86,-21.81,-1.69,10.32,21.81
Inwestycje krótkoterminowe,,15.05,26.74,19.36,-34.25,5.66,21.0,-4.1,-30.83,-21.67,-34.68,19.7,-4.93,-13.97,38.76,-54.51,95.74,-1.83,-48.48,30.5
Środki pieniężne i inne aktywa pieniężne,,-16.6,76.48,0.88,-21.89,-52.9,46.8,-31.18,52.12,-47.85,-47.44,-40.45,61.08,-61.75,71.91,85.03,126.57,-2.51,-48.8,30.91
Pozostałe aktywa obrotowe,,,,,,,,,,,,,,,,,,,,
Aktywa trwałe przeznaczone do sprzedaży,,,,,,,,,,,,,,28.69,-100.0,,-100.0,,,
Aktywa razem,,3.24,1.91,5.9,-1.51,-3.77,17.37,-0.1,-5.59,-3.52,-5.26,3.45,-2.54,-11.05,0.28,42.34,1.3,-4.81,-6.67,14.07
Kapitał własny akcjonariuszy jednostki dominującej,,-1.02,3.53,4.34,-3.99,2.49,2.07,2.05,-4.63,0.1,-3.36,0.34,-4.89,-9.25,-2.07,-4.49,-11.84,-5.67,-12.94,9.55
Kapitał (fundusz) podstawowy,,0.0,-3.14,0.0,0.0,-7.35,0.0,0.0,0.0,0.0,0.0,-6.42,0.0,0.0,-2.27,0.0,0.0,0.0,0.0,0.0
Udziały (akcje) własne,,,-100.0,,,-100.0,,,,,,-100.0,,,,,,,,
Kapitał (fundusz) zapasowy,,0.0,-17.85,0.0,0.0,-49.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Udziały niekontrolujące,,-113.32,-143.0,81.11,2.11,-121.51,7624.27,11.31,2.47,1.93,-14.04,7.81,20.94,-5.6,10.93,-1.03,-45.63,-47.9,-101.67,110278.78
Zobowiązania długoterminowe,,26.73,-14.96,-0.23,-18.48,-27.87,173.68,-19.07,-22.66,-9.49,-24.96,2.0,8.26,-17.15,8.11,446.33,17.75,-6.15,2.05,-10.19
Z tytułu dostaw i usług,,57.22,-18.52,29.64,20.81,-12.54,12.12,11.17,-19.63,-0.12,10.11,2.78,-3.08,-12.74,65.92,13.4,-7.33,0.72,-5.39,42.85
Kredyty i pożyczki,,-100.0,3565900.0,-2.38,71.61,-28.94,56.36,6.26,46.05,-34.12,-40.92,16.72,-16.68,-25.18,13.85,7.46,142.02,104.4,-11.91,9.56
Z tytułu emisji dłużnych papierów wartościowych,,,,,,,,,,,,,,,,,,,,
Zobowiązania z tytułu leasingu finansowego,,,,,,,,,,-100.0,,,128.11,-100.0,,5627.63,2.47,-100.0,,
Inne zobowiązania długoterminowe,,11.88,9.38,0.36,-34.29,10.46,14.85,-6.27,-11.69,9.17,-17.39,0.96,-22.87,-38.09,-12.62,-5.35,10.38,65.92,-0.2,121.97
Zobowiązania krótkoterminowe,,11.42,10.74,20.23,23.27,-17.3,21.96,8.0,2.04,-13.9,-1.84,16.82,0.7,-15.09,5.03,42.72,8.3,0.11,-8.1,36.79
Inne zobowiązania krótkoterminowe,,12.84,16.63,16.58,2.34,-18.85,21.62,1.72,14.95,-13.04,11.82,41.86,9.24,-7.63,-80.11,-3.83,2.94,13.85,-7.91,81.44
Rozliczenia międzyokresowe,,,,,,,,,,,,,,,,,,,,
Pasywa razem,,3.24,1.91,5.9,-1.51,-3.77,17.37,-0.1,-5.59,-3.52,-5.26,3.45,-2.54,-11.05,0.28,42.34,1.3,-4.81,-6.67,14.07
Przepływy pieniężne z działalności operacyjnej,,19.99,-36.16,38.15,-6.68,-19.48,12.38,-11.26,-39.57,18.98,-10.64,13.55,-12.68,-20.34,5.01,153.28,-35.82,-3.84,-39.42,221.07
Amortyzacja,,-6.67,-20.21,1.79,7.01,-3.08,1.52,12.52,1.08,2.45,-0.06,6.2,-3.73,4.91,-14.92,80.34,3.13,-0.99,-2.01,8.85
Przepływy pieniężne z działalności inwestycyjnej,,-149.36,130.4,-425.07,-54.49,-20.35,32.35,16.33,173.95,-241.47,64.42,-199.9,77.75,-43.71,51.93,-407.09,75.67,23.4,-106.18,49.54
CAPEX (niematerialne i rzeczowe),,26.3,8.52,8.92,122.47,-52.67,-5.99,42.08,50.25,-37.55,12.82,15.65,-0.93,-21.26,19.58,33.09,-40.24,-25.71,54.63,-20.41
Przepływy pieniężne z działalności finansowej,,-1386.08,77.21,-152.65,-3.84,6.24,128.04,-478.99,-19.77,28.64,-27.63,96.8,-1408.08,-36.05,29.13,-61.92,60.82,-270.16,6.74,-97.83
Emisja akcji,,,,,,,,,,,,,,,,,,,,
Dywidenda,,,-3.13,199.88,-66.65,-100.0,,0.0,100.0,-100.0,,,,-100.0,,0.0,-100.0,,,
Przepływy pieniężne razem,,-127.59,484.17,-97.96,-2601.42,-88.75,141.67,-197.8,215.05,-239.67,48.31,55.18,189.92,-262.86,144.53,103.27,175.43,-104.5,-1793.13,132.43
