,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
Inwestycje krótkoterminowe,,33.33,167.71,857.2,352.76,100.93,-93.22,36.45,-32.32,95.07,163.85,-87.23,2004.23,-29.96,-62.01,-13.48,175.35,-18.88,26.69,-1.58
Środki pieniężne i inne aktywa pieniężne,,33.33,167.71,764.98,264.33,-32.92,-87.34,115.99,-64.67,77.14,-8.28,7.97,242.45,105.29,-22.64,-86.56,1633.14,-17.55,27.43,-1.38
Pozostałe aktywa obrotowe,,-100.0,,1038.56,16.53,2.81,-63.78,-49.34,92.17,136.96,3.21,-6.83,-14.97,-8.35,68.25,-74.44,-42.17,-100.0,,
Aktywa trwałe przeznaczone do sprzedaży,,,,,,,,,,,,,,,,,,,-100.0,
Aktywa razem,,-71.48,6294.78,47.67,161.82,52.12,-34.89,-2.75,-37.26,10.16,7.16,5.89,15.79,-9.73,1.16,-34.86,26.23,-8.91,9.15,4.81
Kapitał własny akcjonariuszy jednostki dominującej,,-11.35,620.84,26.29,400.72,-10.76,-47.09,8.52,-52.68,59.04,24.58,26.81,29.05,-16.41,3.31,-33.15,23.65,9.46,14.99,7.13
Kapitał (fundusz) podstawowy,,10.0,-57.88,3196.76,13.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-29.98,0.0,0.0,-14.27,0.0,0.0
Udziały (akcje) własne,,,,,,,-9.0,-28.86,-60.19,75.39,-19.87,0.0,0.0,25.62,69.43,-125.9,-64.53,-250.73,-11.92,-9.87
Kapitał (fundusz) zapasowy,,,,-5325.0,16.4,14.5,13.16,-7.76,7.17,131.51,-26.82,6.9,16.97,18.38,59.79,-231.29,-88.02,150.82,-1.1,21.13
Udziały niekontrolujące,,,,4600.0,-115.7,-743.23,158.38,-15.86,-194.55,108.57,565.38,105.2,54.08,32.54,18.0,-9.12,16.33,-43.89,-4.24,2.88
Zobowiązania długoterminowe,,,,581.84,-25.92,-16.92,68.84,25.87,-77.98,117.26,54.82,-19.24,-18.79,-33.37,-1.17,-64.26,890.5,-64.53,-65.72,350.89
Z tytułu dostaw i usług,,,,-2.56,111.35,164.21,-35.32,-19.55,-16.28,-12.16,-5.88,-27.48,3.55,-12.46,-11.01,0.22,-20.35,-3.47,3.55,-22.62
Kredyty i pożyczki,,,,385.91,-73.38,788.21,27.16,-11.51,-32.39,-36.52,-35.39,-66.04,73.06,-9.76,121.75,-100.0,,-82.3,-50.0,-100.0
Z tytułu emisji dłużnych papierów wartościowych,,,,,,,,,,,,,,,,,,,,
Zobowiązania z tytułu leasingu finansowego,,,,,,,,,-48.41,251.74,-96.6,2935.48,-6.16,-85.96,-6.45,392.24,87.04,-1.22,0.09,-20.36
Inne zobowiązania długoterminowe,,,,-95.14,100.0,52.78,63.64,287.78,31.52,71.9,20.03,15.21,41.89,-30.49,9.48,-64.26,-18.29,-0.87,-0.59,75.22
Zobowiązania krótkoterminowe,,-41.99,1124.23,28.01,49.65,229.51,-32.58,-10.93,-19.34,-14.99,-10.63,-13.81,-1.33,3.19,-3.49,-38.32,-2.05,-23.22,5.4,-24.38
Inne zobowiązania krótkoterminowe,,,,89.52,-37.07,748.38,-50.28,21.33,-15.43,-21.55,4.9,26.75,-16.17,56.81,-7.9,-75.34,-2.7,-79.71,86.61,-38.76
Rozliczenia międzyokresowe,,2.8,-100.0,,,,,,,,,,,,,,,,,
Pasywa razem,,-71.48,6294.78,47.67,161.82,52.12,-34.89,-2.75,-37.26,10.16,7.16,5.89,15.79,-9.73,1.16,-34.86,26.23,-8.91,9.15,4.81
Przepływy pieniężne z działalności operacyjnej,,68.71,1334.59,-143.85,900.0,-178.61,-12.54,155.3,80.62,-33.14,179.87,-29.92,23.78,-1.94,-120.85,144.46,245.41,74.63,-40.44,2.85
Amortyzacja,,-74.07,4885.71,217.19,41.1,9.28,0.82,-20.98,-28.53,20.78,-39.44,-10.69,-2.05,17.52,-47.74,217.02,-7.43,18.11,9.74,4.06
Przepływy pieniężne z działalności inwestycyjnej,,-64.96,-1042.04,9.26,-1660.8,92.93,101.44,-7095.83,-44.97,10.44,-251.24,29.27,2.84,28.11,82.71,255.05,197.14,-210.92,154.55,-174.71
CAPEX (niematerialne i rzeczowe),,-100.0,,274.73,21.21,-39.21,-56.41,-5.47,225.44,-89.78,-47.77,420.93,-40.62,-4.26,-56.81,-54.55,98.67,144.3,64.56,348.25
Przepływy pieniężne z działalności finansowej,,,,5543.24,489.52,-85.12,-90.74,-480.12,-118.42,69.87,-137.65,38.79,35.63,-30.03,188.05,-440.36,175.98,-242.64,41.79,15.99
Emisja akcji,,,,,,-100.0,,,,,,,,,,,,,,
Dywidenda,,,,,,,,,,,,,,,,,,,,-100.0
Przepływy pieniężne razem,,4.35,270.83,2108.99,198.88,-145.37,-77.98,97.81,43.27,786.44,-119.01,188.31,3183.82,48.77,-144.13,16.78,745.49,-125.99,228.87,-106.41
