,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
Należności krótkoterminowe,47708.0,59784.0,66316.0,67893.0,75230.0,68404.0,73982.0,101571.0,101652.0,108573.0,107565.0,124518.0,159015.0,172075.0,177348.0,173163.0,162152.0,168198.0,205282.0,192071.0
Inwestycje krótkoterminowe,3772.0,5852.0,6340.0,14000.0,7633.0,3956.0,8900.0,9191.0,18258.0,94402.0,156671.0,177516.0,250815.0,191480.0,145637.0,81959.0,165584.0,83969.0,93772.0,124460.0
Środki pieniężne i inne aktywa pieniężne,3772.0,5852.0,5957.0,13801.0,5237.0,3188.0,8073.0,8076.0,17176.0,93567.0,154614.0,174942.0,248973.0,150232.0,86525.0,79727.0,110007.0,81537.0,91896.0,122985.0
Pozostałe aktywa obrotowe,190.0,306.0,325.0,250.0,336.0,528.0,448.0,475.0,616.0,691.0,1387.0,1952.0,3513.0,2404.0,2250.0,2697.0,3208.0,3271.0,2872.0,3464.0
Aktywa trwałe przeznaczone do sprzedaży,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aktywa razem,240421.0,292845.0,317507.0,329731.0,368882.0,348484.0,368410.0,433553.0,455008.0,514109.0,621621.0,670082.0,817177.0,843573.0,899762.0,954664.0,1004181.0,939670.0,1016547.0,1029794.0
Kapitał własny akcjonariuszy jednostki dominującej,145075.0,173788.0,196040.0,222564.0,207668.0,214786.0,231293.0,258954.0,286366.0,328742.0,382796.0,404358.0,489794.0,472500.0,451438.0,470193.0,497623.0,501516.0,546923.0,588784.0
Kapitał (fundusz) podstawowy,5092.0,5692.0,5735.0,5735.0,5735.0,5262.0,5262.0,5262.0,5304.0,5376.0,5376.0,5376.0,5376.0,5376.0,5376.0,5376.0,5376.0,5376.0,5376.0,5376.0
Udziały (akcje) własne,0.0,15377.0,0.0,0.0,3516.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11230.0,-11230.0
Kapitał (fundusz) zapasowy,38227.0,94699.0,81619.0,92340.0,113910.0,110190.0,124184.0,140059.0,162848.0,179604.0,217547.0,240784.0,314930.0,347161.0,371431.0,426285.0,1792.0,1792.0,1792.0,1118.0
Udziały niekontrolujące,801.0,2587.0,2599.0,2890.0,2713.0,1737.0,2140.0,1827.0,2013.0,1672.0,902.0,1540.0,1744.0,1296.0,1288.0,815.0,429.0,511.0,482.0,4349.0
Zobowiązania długoterminowe,18817.0,28797.0,31660.0,33815.0,34848.0,34565.0,34238.0,31896.0,34981.0,39132.0,35393.0,46750.0,32923.0,36006.0,30941.0,234928.0,143457.0,96345.0,228419.0,158895.0
Z tytułu dostaw i usług,26003.0,12804.0,26268.0,24674.0,17189.0,26918.0,37922.0,60503.0,58011.0,56178.0,59746.0,59046.0,79011.0,84427.0,91406.0,94197.0,96595.0,111147.0,129344.0,112827.0
Kredyty i pożyczki,30794.0,49581.0,38277.0,26071.0,85658.0,55711.0,47092.0,57342.0,45006.0,56277.0,75155.0,96848.0,162552.0,187114.0,259959.0,89937.0,190478.0,145776.0,19168.0,45400.0
Z tytułu emisji dłużnych papierów wartościowych,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zobowiązania z tytułu leasingu finansowego,0.0,0.0,0.0,0.0,2649.0,310.0,342.0,307.0,152.0,140.0,3120.0,1183.0,3004.0,2031.0,2877.0,4295.0,4212.0,6207.0,4587.0,4904.0
Inne zobowiązania długoterminowe,18334.0,26713.0,29480.0,30313.0,31543.0,30146.0,31068.0,29051.0,32953.0,34493.0,34124.0,38900.0,25191.0,24379.0,23223.0,25465.0,25874.0,24236.0,24435.0,27037.0
Zobowiązania krótkoterminowe,75728.0,87673.0,87208.0,70462.0,123653.0,97396.0,100739.0,140876.0,131648.0,144563.0,202530.0,217434.0,292716.0,333771.0,416095.0,248728.0,362672.0,341298.0,240723.0,277766.0
Inne zobowiązania krótkoterminowe,18931.0,25288.0,22663.0,19717.0,18157.0,14457.0,15383.0,22724.0,28479.0,31968.0,64509.0,60357.0,48149.0,60199.0,61853.0,60299.0,71387.0,78168.0,87624.0,114635.0
Rozliczenia międzyokresowe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pasywa razem,240421.0,292845.0,317507.0,329731.0,368882.0,348484.0,368410.0,433553.0,455008.0,514109.0,621621.0,670082.0,817177.0,843573.0,899762.0,954664.0,1004181.0,939670.0,1016547.0,1029794.0
Przepływy pieniężne z działalności operacyjnej,56730.0,37845.0,49731.0,59701.0,16330.0,63910.0,58070.0,43553.0,74816.0,107105.0,133547.0,108424.0,97002.0,89689.0,63963.0,84502.0,153235.0,74998.0,91950.0,187865.0
Amortyzacja,26140.0,24960.0,26289.0,27600.0,30754.0,30103.0,31480.0,30328.0,33885.0,35601.0,36176.0,37227.0,36367.0,38307.0,41513.0,55717.0,62396.0,63330.0,61680.0,63979.0
Przepływy pieniężne z działalności inwestycyjnej,-21866.0,-39390.0,-26772.0,-28781.0,-54345.0,-14347.0,-29788.0,-35494.0,-34979.0,-14970.0,-52893.0,-44754.0,-57836.0,-120945.0,-113676.0,-62357.0,-109341.0,16253.0,-65830.0,-77951.0
CAPEX (niematerialne i rzeczowe),36799.0,47021.0,36980.0,43530.0,50577.0,30908.0,37997.0,49505.0,53948.0,34062.0,66287.0,64097.0,42485.0,87819.0,107215.0,118295.0,47381.0,39127.0,77206.0,65850.0
Przepływy pieniężne z działalności finansowej,-34294.0,2757.0,-22856.0,-23076.0,29451.0,-51613.0,-23448.0,-8065.0,-30719.0,-15734.0,-19559.0,-43348.0,35145.0,-67502.0,-14031.0,-28941.0,-13664.0,-119722.0,-15750.0,-78436.0
Emisja akcji,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dywidenda,0.0,0.0,14773.0,16799.0,28591.0,0.0,11839.0,14116.0,16812.0,30882.0,34091.0,71237.0,26882.0,96775.0,80646.0,26882.0,0.0,26882.0,0.0,31291.0
Przepływy pieniężne razem,570.0,1212.0,103.0,7844.0,-8564.0,-2050.0,4834.0,-6.0,9118.0,76401.0,61095.0,20322.0,74311.0,-98758.0,-63744.0,-6796.0,30230.0,-28471.0,10370.0,31478.0
