,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
Pozostałe przychody (koszty),0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zysk z działalności gospodarczej,8427.0,-1336.0,1602.0,7758.0,-24573.0,-9115.0,-560.0,-9340.0,-28411.0,-2702.0,-4983.0,-15126.0,-1248.0,893.0,542.0,-2847.0,9624.0,4801.0,-174.0,5873.0
Wynik zdarzeń nadzwyczajnych,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zysk przed opodatkowaniem,8427.0,-1336.0,1602.0,7758.0,-24573.0,-9115.0,-560.0,-9340.0,-28411.0,-2702.0,-4983.0,-15126.0,-1248.0,893.0,542.0,-2847.0,9624.0,4801.0,-174.0,5873.0
Zysk (strata) netto z działalności zaniechanej,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zysk netto,8424.0,-483.0,1445.0,7208.0,-21352.0,-10632.0,-1120.0,-7812.0,-25815.0,-2498.0,-5199.0,-13877.0,-1663.0,735.0,359.0,-2804.0,8357.0,4338.0,176.0,5699.0
Zysk netto akcjonariuszy jednostki dominującej,8424.0,-483.0,1445.0,7208.0,-21352.0,-9641.0,-1276.0,-7188.0,-23012.0,-976.0,-4106.0,-11986.0,-1600.0,735.0,357.0,-2804.0,8357.0,4338.0,176.0,5699.0
Aktywa trwałe,24325.0,35569.0,35073.0,60498.0,64351.0,66452.0,63949.0,55701.0,31191.0,31162.0,33463.0,26465.0,25741.0,25122.0,26229.0,23721.0,23386.0,22908.0,22082.0,23592.0
Wartości niematerialne i prawne,0.0,0.0,0.0,541.0,1214.0,1256.0,1624.0,841.0,840.0,884.0,350.0,474.0,370.0,429.0,431.0,357.0,216.0,208.0,228.0,457.0
Rzeczowe składniki majątku trwałego,23415.0,33660.0,34427.0,59509.0,59050.0,62742.0,60463.0,52651.0,30198.0,27003.0,29793.0,22692.0,22063.0,20769.0,22001.0,23364.0,22590.0,22117.0,21510.0,22332.0
Należności długoterminowe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inwestycje długoterminowe,910.0,1060.0,0.0,0.0,0.0,183.0,65.0,65.0,91.0,3402.0,3316.0,3299.0,3308.0,3924.0,3797.0,0.0,0.0,0.0,0.0,0.0
Pozostałe aktywa trwałe,0.0,849.0,646.0,448.0,4087.0,2271.0,1797.0,2144.0,62.0,-127.0,4.0,0.0,0.0,0.0,0.0,0.0,580.0,583.0,344.0,803.0
Aktywa obrotowe,13267.0,15830.0,18224.0,23698.0,67058.0,54490.0,52683.0,55567.0,42462.0,39810.0,40485.0,37287.0,33748.0,28189.0,26839.0,28539.0,43414.0,46663.0,47275.0,51116.0
Zapasy,6070.0,7937.0,10065.0,13563.0,8487.0,18120.0,19331.0,26284.0,22370.0,21739.0,23962.0,21522.0,18320.0,8437.0,8503.0,8496.0,10454.0,11003.0,13377.0,12016.0
Należności krótkoterminowe,6539.0,7281.0,7256.0,8607.0,7734.0,14074.0,14630.0,12047.0,9982.0,9852.0,6338.0,5484.0,5617.0,4044.0,2984.0,2924.0,2658.0,2636.0,2935.0,2705.0
Inwestycje krótkoterminowe,612.0,382.0,615.0,449.0,50553.0,21643.0,18446.0,16920.0,9896.0,7853.0,9971.0,10037.0,9533.0,15161.0,14592.0,16921.0,29609.0,32633.0,30398.0,34665.0
Środki pieniężne i inne aktywa pieniężne,551.0,382.0,615.0,449.0,50553.0,21643.0,18446.0,9121.0,3157.0,3128.0,2037.0,2816.0,1994.0,7247.0,1756.0,6210.0,11243.0,7741.0,13771.0,16651.0
Pozostałe aktywa obrotowe,46.0,230.0,288.0,1079.0,284.0,653.0,276.0,316.0,214.0,366.0,214.0,244.0,278.0,547.0,760.0,198.0,693.0,343.0,565.0,430.0
Aktywa trwałe przeznaczone do sprzedaży,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,1300.0
Aktywa razem,37592.0,51399.0,53297.0,84196.0,131409.0,120942.0,116632.0,111268.0,73653.0,70972.0,73948.0,63752.0,59489.0,53311.0,53068.0,52260.0,66800.0,69571.0,69357.0,74708.0
Kapitał własny akcjonariuszy jednostki dominującej,27327.0,37843.0,38862.0,58835.0,92634.0,83054.0,81880.0,74934.0,49976.0,49060.0,47584.0,38334.0,34942.0,44131.0,44334.0,40877.0,49234.0,53572.0,53748.0,59447.0
Kapitał (fundusz) podstawowy,5012.0,5012.0,5012.0,5012.0,50117.0,50117.0,50117.0,50117.0,50117.0,5012.0,5012.0,5012.0,5012.0,10022.0,10022.0,10022.0,9602.0,9602.0,9602.0,9602.0
Udziały (akcje) własne,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-653.0,0.0,0.0,0.0,0.0
Kapitał (fundusz) zapasowy,5784.0,14210.0,13340.0,15510.0,30043.0,13850.0,11803.0,12809.0,25145.0,43368.0,44578.0,40851.0,31507.0,31935.0,32814.0,32871.0,28812.0,37435.0,41646.0,41860.0
Udziały niekontrolujące,0.0,0.0,0.0,0.0,0.0,7188.0,7810.0,7084.0,4306.0,2733.0,2699.0,1606.0,1314.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zobowiązania długoterminowe,969.0,632.0,0.0,1359.0,9872.0,8452.0,7285.0,5468.0,1751.0,1454.0,2325.0,6105.0,6142.0,1663.0,1841.0,4218.0,5710.0,5253.0,4376.0,4820.0
Z tytułu dostaw i usług,4132.0,7220.0,6246.0,0.0,8625.0,14984.0,15440.0,20101.0,16960.0,16224.0,18043.0,14930.0,13081.0,4769.0,3745.0,3853.0,5929.0,4468.0,3883.0,3526.0
Kredyty i pożyczki,0.0,17.0,1459.0,0.0,4657.0,4606.0,3158.0,2722.0,98.0,185.0,500.0,0.0,0.0,75.0,584.0,694.0,521.0,329.0,215.0,2110.0
Z tytułu emisji dłużnych papierów wartościowych,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zobowiązania z tytułu leasingu finansowego,0.0,0.0,208.0,0.0,14691.0,1932.0,190.0,95.0,35.0,30.0,0.0,5.0,67.0,122.0,42.0,103.0,105.0,119.0,111.0,32.0
Inne zobowiązania długoterminowe,0.0,0.0,0.0,0.0,7373.0,6852.0,6418.0,5001.0,1715.0,1454.0,2325.0,6105.0,6112.0,1663.0,1841.0,1879.0,2499.0,2759.0,2075.0,2471.0
Zobowiązania krótkoterminowe,5240.0,8864.0,9570.0,13692.0,28903.0,22248.0,19657.0,23782.0,17620.0,17725.0,21340.0,17707.0,17091.0,7517.0,6893.0,7165.0,11856.0,10746.0,11233.0,10441.0
Inne zobowiązania krótkoterminowe,1108.0,1627.0,1657.0,0.0,930.0,726.0,869.0,864.0,527.0,1286.0,2797.0,2772.0,3943.0,2551.0,2522.0,2515.0,5301.0,5830.0,7024.0,4773.0
Rozliczenia międzyokresowe,4056.0,4060.0,4865.0,10310.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pasywa razem,37592.0,51399.0,53297.0,84196.0,131409.0,120942.0,116632.0,111268.0,73653.0,70972.0,73948.0,63752.0,59489.0,53311.0,53068.0,52260.0,66800.0,69571.0,69357.0,74708.0
Przepływy pieniężne z działalności operacyjnej,217.0,1090.0,1742.0,2750.0,-4170.0,-10884.0,1197.0,863.0,-1490.0,1546.0,141.0,591.0,-2360.0,2382.0,-838.0,123.0,9447.0,-1596.0,-993.0,2335.0
Amortyzacja,1597.0,2680.0,2971.0,2400.0,2848.0,3186.0,4106.0,4200.0,3823.0,3858.0,2114.0,1964.0,1270.0,841.0,887.0,939.0,1235.0,1054.0,1046.0,957.0
Przepływy pieniężne z działalności inwestycyjnej,-1513.0,-1873.0,-2120.0,-4276.0,-13270.0,1376.0,10854.0,-6354.0,-479.0,-1754.0,-1105.0,763.0,343.0,587.0,-5716.0,5713.0,-4860.0,-1293.0,7523.0,-972.0
CAPEX (niematerialne i rzeczowe),952.0,1962.0,1961.0,4319.0,3389.0,1169.0,2810.0,2307.0,983.0,616.0,617.0,393.0,1794.0,405.0,1648.0,465.0,1362.0,224.0,322.0,3584.0
Przepływy pieniężne z działalności finansowej,0.0,614.0,611.0,1360.0,53770.0,-19512.0,-3925.0,-1272.0,-3995.0,153.0,-101.0,-575.0,1195.0,2283.0,1064.0,-1135.0,446.0,-613.0,-500.0,1517.0
Emisja akcji,0.0,0.0,0.0,0.0,52805.0,0.0,0.0,0.0,42.0,0.0,459.0,0.0,0.0,5011.0,11.0,0.0,0.0,0.0,0.0,0.0
Dywidenda,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Przepływy pieniężne razem,-1296.0,-169.0,233.0,-166.0,36330.0,-29020.0,8126.0,-6763.0,-5964.0,-55.0,-1065.0,779.0,-822.0,5252.0,-5490.0,4701.0,5033.0,-3502.0,6030.0,2880.0
