,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55
Koszty finansowe,896.0,1660.0,1574.0,1559.0,1033.0,1147.0,1437.0,1842.0,1335.0,2687.0,8072.0,4188.0,6241.0,9306.0,10645.0,10084.0,111068.0,44929.0,30681.0,111715.0,125435.0,-20170.0,17269.0,-68437.0,10518.0,14556.0,11984.0,11414.0,7035.0,6208.0,5142.0,4097.0,3243.0,6305.0,4230.0,4519.0,3368.0,3861.0,1560.0,4458.0,1609.0,3515.0,1658.0,1642.0,1000.0,905.0,1254.0,-61.0,-460.0,713.0,1526.0,1325.0,1516.0,251.0,533.0,2259.0
Pozostałe przychody (koszty),-296.0,-238.0,-2346.0,-1541.0,-183.0,-1299.0,-782.0,-2156.0,-1067.0,-1030.0,-1109.0,-46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19573.0,-51139.0,-8841.0,34024.0,-3081.0,219.0,-5708.0,-9368.0,563.0,1314.0,-11269.0,-556.0,-6526.0,-2151.0,3380.0,-8541.0,-38476.0,2114.0,-19909.0,-7990.0,-1900.0,-2700.0,-3637.0,-11555.0,-18982.0,-6822.0,-49181.0,-2637.0,-3877.0,-4686.0,-5126.0,-13237.0
Zysk z działalności gospodarczej,-2700.0,33396.0,5636.0,5341.0,446.0,46146.0,9613.0,-8455.0,243.0,81687.0,-11387.0,-6112.0,1082.0,135059.0,-19785.0,-25701.0,-93757.0,96203.0,-48117.0,-115026.0,-95354.0,195822.0,-26398.0,93502.0,-19941.0,94337.0,-7974.0,21569.0,-22406.0,133260.0,-9765.0,-34172.0,-27973.0,123750.0,29613.0,-17287.0,-34298.0,139021.0,-36892.0,-41805.0,-61490.0,166469.0,25228.0,-4995.0,9717.0,288933.0,23160.0,-17827.0,-42236.0,98593.0,4676.0,-59002.0,-17637.0,42294.0,-37313.0,-73710.0
Wynik zdarzeń nadzwyczajnych,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zysk przed opodatkowaniem,-2700.0,33396.0,5636.0,5341.0,446.0,46146.0,9613.0,-8455.0,243.0,81687.0,-11387.0,-6112.0,1082.0,135059.0,-19785.0,-25701.0,-93757.0,96203.0,-48117.0,-115026.0,-95354.0,195822.0,-26398.0,93502.0,-19941.0,94337.0,-7974.0,21569.0,-22406.0,133260.0,-9765.0,-34172.0,-27973.0,123750.0,29613.0,-17287.0,-34298.0,139021.0,-36892.0,-41805.0,-61490.0,166469.0,25228.0,-4995.0,9717.0,288933.0,23160.0,-17827.0,-42236.0,98593.0,4676.0,-59002.0,-17637.0,42294.0,-37313.0,-73710.0
Zysk (strata) netto z działalności zaniechanej,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zysk netto,-184.0,33050.0,7169.0,7855.0,291.0,46132.0,9609.0,-8482.0,293.0,81615.0,-11349.0,-5871.0,919.0,135410.0,-20073.0,-26674.0,-95735.0,96453.0,-47362.0,-115969.0,-95332.0,195912.0,-26039.0,-23793.0,-18464.0,94238.0,-7997.0,21515.0,-22414.0,133331.0,-9820.0,-34169.0,-28096.0,121901.0,28437.0,-16689.0,-34206.0,136269.0,-36928.0,-41896.0,-61469.0,165669.0,24652.0,-5514.0,5610.0,289005.0,23200.0,-18266.0,-44589.0,98628.0,4844.0,-59138.0,-17607.0,42631.0,-37287.0,-73887.0
Zysk netto akcjonariuszy jednostki dominującej,-63.0,33437.0,7286.0,6091.0,311.0,46562.0,9766.0,-8161.0,512.0,81812.0,-10935.0,-6562.0,1072.0,135676.0,-19598.0,-26647.0,-95926.0,96645.0,-47191.0,-116151.0,-91256.0,191888.0,-22320.0,-24511.0,-17276.0,94066.0,-7392.0,19952.0,-22679.0,133583.0,-9225.0,-35652.0,-28096.0,122399.0,27948.0,-16426.0,-34206.0,136269.0,-36928.0,-41273.0,-61469.0,165669.0,25800.0,-6318.0,5832.0,289378.0,23747.0,-16191.0,-44522.0,98790.0,4587.0,-58416.0,-17212.0,42914.0,-37029.0,-73927.0
Aktywa trwałe,160404.0,187263.0,161864.0,176050.0,166207.0,177278.0,219897.0,255854.0,258732.0,298432.0,282832.0,395689.0,421460.0,438952.0,465776.0,525513.0,382113.0,342581.0,332305.0,284045.0,200122.0,205207.0,206956.0,354033.0,309324.0,326134.0,293315.0,300742.0,281089.0,269789.0,256385.0,306386.0,316455.0,334407.0,288846.0,290136.0,631146.0,620592.0,729920.0,690604.0,679624.0,696513.0,622962.0,613596.0,777709.0,886257.0,970728.0,956394.0,917762.0,959416.0,826810.0,728652.0,698218.0,665138.0,711011.0,707981.0
Wartości niematerialne i prawne,718.0,971.0,863.0,907.0,1186.0,5935.0,6785.0,11257.0,13961.0,25156.0,22208.0,72109.0,72506.0,70484.0,63447.0,83740.0,58579.0,51713.0,48368.0,40336.0,27866.0,29036.0,26315.0,22431.0,18464.0,19157.0,17274.0,16972.0,15147.0,13720.0,12446.0,10158.0,9258.0,9506.0,8016.0,7892.0,7708.0,7385.0,8124.0,7345.0,6328.0,5995.0,5145.0,4623.0,4555.0,4123.0,4056.0,3654.0,3169.0,3075.0,2467.0,1990.0,1812.0,1630.0,1630.0,1326.0
Rzeczowe składniki majątku trwałego,148715.0,174191.0,149511.0,160136.0,151070.0,150851.0,189682.0,210536.0,201987.0,238401.0,223572.0,285625.0,298013.0,321512.0,320320.0,389464.0,278937.0,256970.0,249731.0,212526.0,150899.0,160390.0,163305.0,312412.0,276817.0,299398.0,270882.0,270192.0,256627.0,245021.0,232009.0,285286.0,295879.0,315604.0,273457.0,273135.0,292491.0,604765.0,712420.0,672774.0,661988.0,680097.0,609242.0,600758.0,761692.0,871545.0,956399.0,944933.0,896117.0,951083.0,823645.0,726433.0,696153.0,652243.0,705693.0,705309.0
Należności długoterminowe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inwestycje długoterminowe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pozostałe aktywa trwałe,10971.0,12102.0,11489.0,15007.0,13951.0,20492.0,23430.0,34061.0,42785.0,34874.0,37052.0,37955.0,50941.0,46956.0,82008.0,52309.0,44597.0,33898.0,34206.0,31183.0,21358.0,15781.0,17337.0,19190.0,14044.0,7578.0,5159.0,13579.0,9315.0,11048.0,11931.0,10942.0,11317.0,9296.0,7373.0,9110.0,330948.0,8442.0,9376.0,10485.0,11308.0,10421.0,8574.0,8216.0,11462.0,10589.0,10273.0,7807.0,18476.0,5258.0,698.0,229.0,253.0,11264.0,3688.0,1346.0
Aktywa obrotowe,78598.0,130105.0,125795.0,83131.0,78446.0,192253.0,250777.0,218187.0,210611.0,424305.0,379755.0,362154.0,357929.0,616743.0,596842.0,564437.0,406118.0,471682.0,454536.0,360565.0,298214.0,491282.0,438063.0,327205.0,307915.0,520631.0,492046.0,363536.0,387113.0,508798.0,489059.0,320576.0,354670.0,567628.0,547602.0,455059.0,504569.0,629209.0,633980.0,442660.0,432586.0,573684.0,552253.0,439086.0,510908.0,679587.0,773910.0,724036.0,701713.0,886186.0,881668.0,708531.0,684102.0,698073.0,762045.0,520541.0
Zapasy,34323.0,11739.0,52489.0,38622.0,34572.0,11849.0,71568.0,138873.0,109901.0,40266.0,51801.0,196927.0,174601.0,63706.0,108533.0,418819.0,282187.0,62564.0,188639.0,290954.0,203336.0,48878.0,109219.0,235264.0,195487.0,29180.0,85988.0,230321.0,241540.0,421636.0,115857.0,216401.0,244801.0,462174.0,476644.0,381903.0,359891.0,494247.0,547152.0,348819.0,267949.0,478747.0,438007.0,350460.0,300236.0,587679.0,657992.0,559825.0,493942.0,725430.0,700258.0,522036.0,550289.0,560415.0,572737.0,396656.0
Należności krótkoterminowe,2036.0,2678.0,2533.0,11204.0,2504.0,2218.0,3935.0,4945.0,5780.0,6885.0,9346.0,7659.0,11403.0,12699.0,73933.0,42798.0,46002.0,32944.0,13700.0,24073.0,44976.0,3527.0,35002.0,31419.0,50457.0,57185.0,30607.0,39636.0,44852.0,41017.0,57974.0,29501.0,38075.0,47672.0,53363.0,28405.0,645.0,978.0,9224.0,1052.0,41358.0,41231.0,37378.0,759.0,583.0,677.0,2284.0,47039.0,67994.0,82953.0,115625.0,77049.0,62984.0,43000.0,70632.0,60146.0
Inwestycje krótkoterminowe,322.0,81.0,570.0,5896.0,2783.0,47208.0,43506.0,36460.0,32489.0,61938.0,31818.0,5455.0,4328.0,1503.0,32926.0,49490.0,14677.0,6244.0,2496.0,10536.0,16504.0,29973.0,11213.0,26032.0,13987.0,18978.0,33387.0,17469.0,59273.0,46098.0,25655.0,21208.0,26499.0,57762.0,17568.0,14738.0,53036.0,82651.0,35508.0,19680.0,59541.0,19397.0,76767.0,67614.0,178816.0,51800.0,81080.0,117050.0,139628.0,77803.0,65785.0,109446.0,70828.0,94657.0,118677.0,63739.0
Środki pieniężne i inne aktywa pieniężne,322.0,81.0,570.0,5896.0,2783.0,47208.0,43506.0,15703.0,32489.0,61938.0,31818.0,5455.0,4328.0,1503.0,32926.0,49490.0,14677.0,6244.0,2496.0,10536.0,16504.0,29973.0,11213.0,26032.0,13987.0,18978.0,33387.0,17469.0,59273.0,46098.0,25655.0,21208.0,26499.0,57762.0,17568.0,14738.0,53036.0,82651.0,35508.0,19680.0,59541.0,19397.0,76767.0,67614.0,178816.0,51800.0,81080.0,117050.0,139628.0,77803.0,65785.0,109446.0,70828.0,94657.0,118677.0,63739.0
Pozostałe aktywa obrotowe,41917.0,115606.0,70203.0,27409.0,38586.0,130978.0,131768.0,37909.0,62441.0,315215.0,286789.0,152113.0,167597.0,538835.0,381450.0,53330.0,63252.0,369930.0,249701.0,35002.0,33398.0,408904.0,282630.0,34490.0,47984.0,415289.0,342063.0,76109.0,41447.0,48.0,289574.0,53466.0,45296.0,19.0,26.0,30014.0,90998.0,51333.0,42096.0,73110.0,63737.0,34309.0,101.0,20254.0,31273.0,39431.0,32555.0,122.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aktywa trwałe przeznaczone do sprzedaży,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aktywa razem,239002.0,317368.0,287659.0,259181.0,244652.0,369531.0,470675.0,474041.0,469343.0,722737.0,662588.0,757843.0,779390.0,1055695.0,1062617.0,1089949.0,788231.0,814263.0,786841.0,644609.0,498336.0,696489.0,645020.0,681237.0,617239.0,846765.0,785361.0,664279.0,668202.0,778587.0,745444.0,626961.0,671125.0,902034.0,836448.0,745195.0,1135715.0,1249800.0,1363900.0,1133264.0,1112209.0,1270198.0,1175215.0,1052683.0,1288617.0,1565844.0,1744639.0,1680430.0,1619475.0,1845602.0,1708477.0,1437183.0,1382320.0,1363211.0,1473056.0,1228523.0
Kapitał własny akcjonariuszy jednostki dominującej,126782.0,185077.0,165982.0,188543.0,195802.0,305208.0,370747.0,365730.0,334530.0,445208.0,406425.0,390407.0,412026.0,555413.0,503236.0,458544.0,232080.0,280373.0,226887.0,94793.0,-53486.0,150399.0,119692.0,236364.0,181936.0,308549.0,272358.0,274200.0,239583.0,374074.0,362276.0,360485.0,352946.0,516784.0,444797.0,452078.0,435980.0,585167.0,571328.0,504608.0,407661.0,570715.0,522289.0,519550.0,561705.0,750145.0,826356.0,777575.0,704665.0,852742.0,808433.0,664280.0,630812.0,647307.0,651833.0,560619.0
Kapitał (fundusz) podstawowy,132.0,156.0,135.0,136.0,130.0,154.0,182.0,191.0,175.0,190.0,178.0,174.0,183.0,186.0,175.0,169.0,170.0,171.0,185.0,196.0,214.0,211.0,211.0,218.0,211.0,223.0,216.0,234.0,221.0,208.0,215.0,205.0,201.0,221.0,217.0,222.0,226.0,220.0,236.0,224.0,245.0,235.0,228.0,222.0,234.0,224.0,236.0,240.0,247.0,264.0,307.0,273.0,266.0,255.0,271.0,244.0
Udziały (akcje) własne,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kapitał (fundusz) zapasowy,37347.0,42935.0,34802.0,46305.0,42544.0,106364.0,123442.0,130712.0,117394.0,125822.0,118005.0,112227.0,117428.0,118903.0,111921.0,105778.0,105891.0,105872.0,114067.0,120676.0,130395.0,126378.0,128537.0,290082.0,273095.0,282498.0,273662.0,282537.0,260616.0,239439.0,250352.0,307528.0,293568.0,310846.0,294502.0,293689.0,291601.0,275327.0,286244.0,262672.0,280642.0,265438.0,258429.0,261821.0,270475.0,254732.0,262547.0,262759.0,268003.0,284764.0,351442.0,310595.0,301603.0,288037.0,305005.0,338327.0
Udziały niekontrolujące,11580.0,13259.0,11308.0,10653.0,-7447.0,-7482.0,-9013.0,6725.0,5920.0,6235.0,5733.0,6382.0,6560.0,6114.0,5284.0,5069.0,5301.0,4967.0,5378.0,863.0,-3039.0,-2518.0,-3028.0,-2208.0,-3109.0,-3288.0,-3648.0,-2307.0,-1929.0,-2135.0,-2666.0,1702.0,1721.0,1453.0,889.0,1605.0,1531.0,821.0,620.0,1219.0,755.0,346.0,-39.0,714.0,417.0,30.0,-527.0,-2456.0,-2111.0,-2425.0,-2536.0,-2623.0,-2954.0,-3109.0,-3566.0,-3054.0
Zobowiązania długoterminowe,27801.0,24149.0,20270.0,35563.0,32311.0,38711.0,69392.0,58742.0,64618.0,150199.0,140439.0,149063.0,168119.0,104199.0,127409.0,154010.0,193822.0,177182.0,183027.0,247472.0,224728.0,192795.0,175382.0,173611.0,176196.0,208974.0,248915.0,241075.0,217910.0,193364.0,130563.0,107652.0,114123.0,93001.0,91624.0,70743.0,380339.0,350271.0,435816.0,355620.0,386969.0,411793.0,386816.0,337429.0,489911.0,608119.0,697194.0,648930.0,645892.0,695688.0,627603.0,512739.0,501748.0,484024.0,580908.0,403432.0
Z tytułu dostaw i usług,5098.0,9260.0,6312.0,1494.0,4519.0,12388.0,15456.0,5034.0,7367.0,35966.0,28977.0,26666.0,24524.0,63162.0,61851.0,78140.0,51752.0,63329.0,66019.0,71905.0,53745.0,89987.0,75327.0,12772.0,40375.0,80211.0,77478.0,8793.0,59703.0,94493.0,93050.0,4536.0,52530.0,106614.0,105488.0,11463.0,81023.0,107184.0,131100.0,10888.0,75435.0,93835.0,71776.0,3619.0,45143.0,62469.0,65365.0,13081.0,36216.0,41324.0,38477.0,12646.0,34734.0,50347.0,60533.0,9098.0
Kredyty i pożyczki,57210.0,75788.0,59846.0,10428.0,11368.0,11224.0,12974.0,27179.0,24675.0,67631.0,72687.0,110172.0,106921.0,252143.0,272075.0,277032.0,281774.0,261583.0,279806.0,137324.0,213134.0,223058.0,241833.0,227313.0,175215.0,207286.0,149100.0,118663.0,125325.0,101665.0,136607.0,127910.0,129103.0,153223.0,151456.0,161543.0,167218.0,158659.0,171760.0,167251.0,181509.0,149690.0,139884.0,109080.0,114656.0,109583.0,112241.0,114683.0,121206.0,147555.0,161359.0,148746.0,134748.0,115248.0,123243.0,176386.0
Z tytułu emisji dłużnych papierów wartościowych,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zobowiązania z tytułu leasingu finansowego,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32158.0,33012.0,31556.0,60243.0,42772.0,33095.0,25105.0,63010.0,45417.0,26031.0,20501.0,75386.0,69022.0,62952.0,56081.0,67458.0,56900.0,48483.0,33149.0,50883.0
Inne zobowiązania długoterminowe,13047.0,15347.0,13201.0,9847.0,9087.0,8943.0,10489.0,10666.0,9513.0,9935.0,9108.0,9274.0,9164.0,9186.0,8784.0,9400.0,8138.0,13292.0,10410.0,9711.0,8159.0,6637.0,5833.0,15721.0,11378.0,75267.0,73939.0,10440.0,9773.0,9336.0,8914.0,11133.0,11416.0,12408.0,11015.0,11381.0,309038.0,11249.0,12932.0,12221.0,11096.0,11042.0,9997.0,8182.0,12510.0,11966.0,12540.0,11754.0,11094.0,11677.0,9956.0,8685.0,8338.0,6612.0,6926.0,9578.0
Zobowiązania krótkoterminowe,72840.0,94882.0,90099.0,24421.0,23986.0,33095.0,39548.0,42844.0,64275.0,121095.0,109991.0,211991.0,192685.0,389969.0,426689.0,472327.0,357028.0,351741.0,371550.0,301482.0,330132.0,355813.0,352973.0,273471.0,262217.0,332530.0,267735.0,151312.0,212639.0,213284.0,255271.0,157122.0,202335.0,290796.0,299137.0,220770.0,317866.0,313540.0,356136.0,271817.0,316825.0,287344.0,266149.0,194990.0,236584.0,207549.0,221616.0,256381.0,271029.0,299597.0,274977.0,262787.0,252714.0,234988.0,243882.0,267525.0
Inne zobowiązania krótkoterminowe,10532.0,9834.0,23941.0,12500.0,8099.0,9482.0,11118.0,10632.0,32233.0,17498.0,8326.0,75153.0,61240.0,74664.0,92763.0,117155.0,23501.0,26828.0,25726.0,92253.0,63253.0,42768.0,35813.0,33386.0,46627.0,45033.0,41157.0,23855.0,27611.0,17126.0,25614.0,24675.0,20702.0,30959.0,42194.0,47763.0,37467.0,14684.0,21720.0,33435.0,17109.0,10724.0,29384.0,19281.0,31368.0,9467.0,23508.0,53231.0,44585.0,47766.0,19060.0,33938.0,26331.0,20911.0,26957.0,31157.0
Rozliczenia międzyokresowe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pasywa razem,239002.0,317368.0,287659.0,259181.0,244652.0,369531.0,470675.0,474041.0,469343.0,722737.0,662588.0,757843.0,779390.0,1055695.0,1062617.0,1089949.0,788231.0,814263.0,786841.0,644609.0,498336.0,696489.0,645020.0,681237.0,617239.0,846765.0,785361.0,664279.0,668202.0,778587.0,745444.0,626961.0,671125.0,902034.0,836448.0,745195.0,1135715.0,1249800.0,1363900.0,1133264.0,1112209.0,1270198.0,1175215.0,1052683.0,1288617.0,1565844.0,1744639.0,1680430.0,1619475.0,1845602.0,1708477.0,1437183.0,1382320.0,1363211.0,1473056.0,1228523.0
