,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76
Koszty finansowe,3169.0,8770.0,7124.0,-1697.0,3810.0,7484.0,-4944.0,11271.0,5977.0,3707.0,3676.0,21533.0,17166.0,37687.0,20058.0,61794.0,39674.0,6784.0,17072.0,12936.0,27289.0,12241.0,20455.0,18103.0,16624.0,20971.0,28386.0,18197.0,39112.0,19669.0,39911.0,54764.0,55414.0,28685.0,12770.0,37896.0,21072.0,8507.0,17827.0,47488.0,12041.0,12290.0,6150.0,7722.0,9574.0,3425.0,12247.0,5441.0,10868.0,9731.0,5356.0,11960.0,10419.0,8913.0,7543.0,7228.0,7899.0,8170.0,6791.0,9725.0,6924.0,6275.0,6830.0,9021.0,3045.0,6776.0,1381.0,10889.0,4667.0,5442.0,6235.0,6502.0,10090.0,14529.0,92.0,14440.0,-7881.0
Pozostałe przychody (koszty),-1476.0,2454.0,-6316.0,5332.0,-435.0,-54.0,-1227.0,-101.0,27.0,1069.0,1598.0,1691.0,408.0,463.0,702.0,1248.0,-655.0,3314.0,1018.0,2564.0,1527.0,293.0,2138.0,-4633.0,216.0,1340.0,557.0,1090.0,60.0,914.0,471.0,528.0,1234.0,803.0,1016.0,667.0,281.0,778.0,272469.0,1249.0,837.0,796.0,-126.0,159.0,180.0,-934.0,-430.0,-2444.0,-590.0,-801.0,-354.0,-8147.0,122.0,56.0,50.0,-87.0,-201.0,-658.0,-455.0,2001.0,64.0,123.0,78.0,102.0,-79.0,39.0,23.0,129.0,91.0,29.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Zysk z działalności gospodarczej,13463.0,24291.0,21799.0,72541.0,23949.0,27841.0,34091.0,5535.0,42961.0,34047.0,28768.0,43642.0,46325.0,39171.0,47645.0,25766.0,51250.0,55468.0,51550.0,57359.0,21672.0,41571.0,28731.0,63229.0,20335.0,15386.0,21861.0,-254173.0,-200967.0,-24523.0,-344471.0,-751630.0,-14255.0,-88709.0,-42381.0,-112490.0,-36807.0,-65242.0,111774.0,-188393.0,10229.0,27942.0,57790.0,-6411.0,29145.0,-85128.0,11583.0,-3951.0,22460.0,26077.0,-1562.0,-154193.0,-1634.0,-15794.0,-7825.0,40489.0,-18038.0,526.0,16184.0,55089.0,9093.0,18907.0,12700.0,38281.0,4788.0,52350.0,26858.0,23442.0,20723.0,87508.0,39351.0,18237.0,28219.0,24937.0,26305.0,-218409.0,754.0
Wynik zdarzeń nadzwyczajnych,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zysk przed opodatkowaniem,13463.0,24291.0,21799.0,72541.0,23949.0,27841.0,34091.0,5535.0,42961.0,34047.0,28768.0,43642.0,46325.0,39171.0,47645.0,25766.0,51250.0,55468.0,51550.0,57359.0,21672.0,41571.0,28731.0,63229.0,20335.0,15386.0,21861.0,-254173.0,-200967.0,-24523.0,-344471.0,-751630.0,-14255.0,-88709.0,-42381.0,-112490.0,-36807.0,-65242.0,111774.0,-188393.0,10229.0,27942.0,57790.0,-6411.0,29145.0,-85128.0,11583.0,-3951.0,22460.0,26077.0,-1562.0,-154193.0,-1634.0,-15794.0,-7825.0,40489.0,-18038.0,526.0,16184.0,55089.0,9093.0,18907.0,12700.0,38281.0,4788.0,52350.0,26858.0,23442.0,20723.0,87508.0,39351.0,18237.0,28219.0,24937.0,26305.0,-218409.0,754.0
Zysk (strata) netto z działalności zaniechanej,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zysk netto,8822.0,13626.0,21502.0,5031.0,17299.0,22790.0,22172.0,11795.0,33192.0,28126.0,24646.0,30720.0,36343.0,28812.0,39283.0,36001.0,40784.0,42011.0,37312.0,55180.0,16476.0,30915.0,20372.0,51538.0,12755.0,13337.0,15217.0,-172432.0,-152215.0,-39898.0,-289506.0,-762425.0,-23499.0,-72649.0,-44367.0,-120374.0,-39244.0,-45347.0,115405.0,-184040.0,9887.0,27651.0,37425.0,-5988.0,26288.0,-78144.0,6718.0,-15568.0,16434.0,18442.0,-3393.0,-168527.0,-1011.0,-19792.0,11122.0,25849.0,-17941.0,5810.0,12705.0,50080.0,9320.0,15027.0,9354.0,29509.0,2536.0,43648.0,23024.0,17817.0,18716.0,70727.0,29037.0,12573.0,22910.0,11476.0,19528.0,-177127.0,-12476.0
Zysk netto akcjonariuszy jednostki dominującej,10740.0,16673.0,8211.0,7169.0,14573.0,19679.0,18110.0,10275.0,27886.0,25639.0,21639.0,24909.0,75164.0,-16477.0,33327.0,28120.0,34198.0,37938.0,33797.0,50469.0,16823.0,25881.0,17312.0,49642.0,12453.0,13315.0,14986.0,-174374.0,-152517.0,-40516.0,-289333.0,-760185.0,-23493.0,-72689.0,-44444.0,-121247.0,-39244.0,-45347.0,115405.0,-184040.0,9887.0,27651.0,37638.0,-5540.0,26308.0,-78971.0,6846.0,-15570.0,16306.0,18396.0,-3565.0,-168543.0,-1052.0,-19879.0,11144.0,25955.0,-17941.0,5810.0,12705.0,50170.0,9320.0,15477.0,10230.0,31199.0,3424.0,44603.0,24100.0,17863.0,19269.0,70715.0,29306.0,13118.0,22910.0,11476.0,19528.0,-177127.0,-12476.0
Aktywa trwałe,269551.0,273335.0,261924.0,319184.0,299260.0,348186.0,422826.0,417822.0,848022.0,877751.0,967651.0,986205.0,1136283.0,1194489.0,1234932.0,1384710.0,1433239.0,1499679.0,1548699.0,1685293.0,1686524.0,1712317.0,1707770.0,1712197.0,1714781.0,1713539.0,1736415.0,1810849.0,1753818.0,1801715.0,1862666.0,1543624.0,1486928.0,1479781.0,1466611.0,1347640.0,1348353.0,1242651.0,1211974.0,908997.0,917802.0,1147539.0,1122950.0,1164624.0,1146476.0,1128740.0,904789.0,885658.0,875895.0,878869.0,923539.0,787783.0,790728.0,782385.0,802154.0,789167.0,796221.0,798018.0,802950.0,822679.0,748626.0,748820.0,755184.0,738389.0,743186.0,762130.0,759631.0,763266.0,763250.0,737634.0,730370.0,777414.0,772761.0,764525.0,756748.0,834852.0,847267.0
Wartości niematerialne i prawne,11868.0,26137.0,1503.0,1673.0,1843.0,1851.0,21896.0,19615.0,447150.0,439727.0,441610.0,438576.0,462350.0,490086.0,489975.0,509350.0,511343.0,514455.0,515044.0,517692.0,516278.0,511506.0,510396.0,512235.0,514014.0,513992.0,517301.0,517462.0,514311.0,513896.0,503851.0,299585.0,298419.0,297745.0,296801.0,295603.0,294706.0,291929.0,291169.0,289088.0,288447.0,288102.0,287422.0,287047.0,286299.0,285591.0,284849.0,284366.0,284213.0,284116.0,284011.0,92432.0,92291.0,92258.0,92202.0,93237.0,93158.0,93089.0,93089.0,93205.0,93265.0,93191.0,93189.0,93794.0,93848.0,94028.0,94237.0,94718.0,95299.0,95244.0,95248.0,95757.0,95152.0,95075.0,95100.0,95051.0,95083.0
Rzeczowe składniki majątku trwałego,189538.0,173426.0,211146.0,213564.0,210336.0,247096.0,260962.0,261727.0,309644.0,333984.0,398665.0,431549.0,534075.0,572103.0,612640.0,710849.0,748046.0,811437.0,863652.0,947934.0,988717.0,1010984.0,979128.0,1027948.0,1014728.0,1021217.0,1025789.0,1044862.0,1043046.0,1022560.0,1017120.0,708242.0,695426.0,650436.0,632749.0,575772.0,556180.0,444636.0,416366.0,111507.0,107060.0,322745.0,315494.0,348146.0,342248.0,335617.0,328851.0,321814.0,318439.0,327892.0,385238.0,384064.0,386165.0,384711.0,384449.0,384196.0,391244.0,388360.0,386252.0,407862.0,414254.0,409920.0,405473.0,405316.0,407312.0,416277.0,417591.0,424811.0,424155.0,421296.0,423104.0,440469.0,443215.0,445284.0,445141.0,482053.0,491324.0
Należności długoterminowe,0.0,0.0,0.0,30672.0,0.0,43264.0,38724.0,35154.0,31809.0,28168.0,35159.0,29860.0,27286.0,44061.0,45502.0,27462.0,33764.0,33884.0,35030.0,61313.0,27818.0,45270.0,49602.0,46184.0,45492.0,41908.0,60655.0,32230.0,25665.0,22432.0,34413.0,31195.0,47446.0,43598.0,47974.0,51619.0,72588.0,69285.0,66680.0,57954.0,59139.0,525.0,0.0,611.0,2140.0,2474.0,2877.0,3300.0,4737.0,8906.0,8279.0,10162.0,16798.0,14541.0,9368.0,1714.0,1722.0,1694.0,2153.0,1146.0,1100.0,1315.0,1310.0,1236.0,1322.0,1321.0,1331.0,1028.0,575.0,38772.0,37552.0,47372.0,1538.0,1548.0,141.0,133.0,141.0
Inwestycje długoterminowe,41054.0,70956.0,46338.0,73275.0,86613.0,55975.0,101244.0,86739.0,59419.0,65504.0,69051.0,67942.0,81749.0,65355.0,65758.0,68401.0,65511.0,70149.0,69976.0,72399.0,74810.0,63945.0,98990.0,61171.0,78348.0,75793.0,79084.0,79998.0,79261.0,78591.0,80381.0,312231.0,260026.0,279240.0,261818.0,237932.0,243954.0,249310.0,241121.0,236444.0,237253.0,241137.0,241375.0,242223.0,242145.0,237752.0,22465.0,20367.0,19681.0,18878.0,18745.0,10770.0,10933.0,11078.0,23331.0,22953.0,22842.0,22090.0,21931.0,19638.0,19673.0,19853.0,20098.0,18056.0,18108.0,29164.0,3698.0,26270.0,4812.0,23800.0,23591.0,47685.0,47685.0,47690.0,48025.0,27222.0,15103.0
Pozostałe aktywa trwałe,27091.0,2816.0,2937.0,0.0,468.0,0.0,0.0,14587.0,0.0,10368.0,23166.0,18278.0,30823.0,22884.0,21057.0,68648.0,74575.0,69754.0,64997.0,85955.0,78901.0,80612.0,69654.0,64659.0,62199.0,60629.0,53586.0,136297.0,91535.0,164236.0,226901.0,192371.0,185611.0,208762.0,227269.0,186714.0,180925.0,187491.0,196638.0,214004.0,225903.0,295030.0,278659.0,286597.0,273644.0,267306.0,265747.0,255811.0,248825.0,239077.0,227266.0,290355.0,284541.0,279797.0,292804.0,287067.0,287255.0,292785.0,299525.0,300828.0,220334.0,224541.0,235114.0,219987.0,222596.0,221340.0,242774.0,216439.0,238409.0,158522.0,150875.0,146131.0,185171.0,174928.0,168341.0,230393.0,245616.0
Aktywa obrotowe,755144.0,761648.0,815322.0,786896.0,781760.0,881067.0,970161.0,1213930.0,1385892.0,1398599.0,1578983.0,1813106.0,1916299.0,1929913.0,1962079.0,2011117.0,2187443.0,2376709.0,2224277.0,2122049.0,1784337.0,2131713.0,2277018.0,2211321.0,2160061.0,2548808.0,2822568.0,2669828.0,2616817.0,2573593.0,2265348.0,2306779.0,1820439.0,1790764.0,1965973.0,1999268.0,1964083.0,2242440.0,1588242.0,1782600.0,1740817.0,1543156.0,1679498.0,1563165.0,1501693.0,1591556.0,1752466.0,1611979.0,1851355.0,1700763.0,1663078.0,1614135.0,1423769.0,1431087.0,1229071.0,1081696.0,949048.0,940599.0,1005728.0,933631.0,1062944.0,1084081.0,1212926.0,1200665.0,1391219.0,1480588.0,1592197.0,1623631.0,1791076.0,1806988.0,1998076.0,1951313.0,1664408.0,1678832.0,1582235.0,1634136.0,1705779.0
Zapasy,137385.0,126513.0,99348.0,117320.0,120520.0,122937.0,130787.0,168255.0,202875.0,227494.0,259844.0,348926.0,374237.0,421144.0,402191.0,395139.0,463032.0,425749.0,390689.0,350916.0,375059.0,424522.0,438472.0,432930.0,448816.0,452961.0,475928.0,445111.0,461347.0,453288.0,434858.0,308355.0,314921.0,290027.0,274047.0,106318.0,91430.0,52371.0,54872.0,6175.0,6836.0,30616.0,34646.0,42481.0,39636.0,40272.0,57038.0,65291.0,74771.0,69905.0,95048.0,96900.0,107042.0,117446.0,113061.0,98496.0,93788.0,92517.0,104694.0,104921.0,106334.0,101762.0,94640.0,103419.0,128864.0,158501.0,198105.0,187570.0,244823.0,237197.0,199954.0,219655.0,224811.0,222334.0,171245.0,152307.0,177327.0
Należności krótkoterminowe,480868.0,496284.0,622437.0,567942.0,581736.0,649724.0,708652.0,872835.0,932210.0,958588.0,1071183.0,1279655.0,1349009.0,1307427.0,1360880.0,1301732.0,1458919.0,1636331.0,1585248.0,1307646.0,1105738.0,1463914.0,1577188.0,1382895.0,1472019.0,1912552.0,2167327.0,1932457.0,1931657.0,1835565.0,1588149.0,1164104.0,1164648.0,1122936.0,1035800.0,1071765.0,1181501.0,1086416.0,848977.0,638197.0,581239.0,683183.0,868155.0,667047.0,681772.0,673379.0,722956.0,489833.0,580780.0,619351.0,665969.0,683570.0,631013.0,726913.0,582730.0,525548.0,418718.0,498091.0,532402.0,496392.0,625002.0,598188.0,693146.0,695016.0,792581.0,514785.0,675708.0,507215.0,670168.0,821521.0,1026834.0,771798.0,947589.0,1059205.0,1181211.0,936251.0,1104154.0
Inwestycje krótkoterminowe,77155.0,72972.0,83618.0,92786.0,68350.0,96729.0,112058.0,163470.0,209662.0,177953.0,196742.0,174746.0,165396.0,187500.0,181814.0,303077.0,246482.0,294837.0,233171.0,453550.0,287545.0,229709.0,248497.0,385419.0,221504.0,166924.0,154513.0,274246.0,105563.0,268176.0,228709.0,357006.0,240095.0,327681.0,624599.0,710709.0,605861.0,520612.0,574212.0,683721.0,698040.0,665567.0,563463.0,627299.0,537599.0,649969.0,858420.0,929512.0,1057233.0,908380.0,866492.0,799224.0,648545.0,553887.0,442370.0,418558.0,380745.0,296154.0,322678.0,285674.0,281917.0,338405.0,384616.0,370508.0,435433.0,759169.0,671403.0,884044.0,828305.0,702438.0,725111.0,950635.0,480404.0,386293.0,218109.0,494185.0,364172.0
Środki pieniężne i inne aktywa pieniężne,75503.0,72011.0,83618.0,84300.0,64342.0,83846.0,101315.0,148278.0,132090.0,114579.0,146033.0,143071.0,140473.0,144534.0,151561.0,295241.0,242974.0,278897.0,227808.0,437377.0,260891.0,220254.0,230872.0,373814.0,212288.0,160468.0,153498.0,272820.0,105563.0,169872.0,122033.0,260920.0,142986.0,230002.0,525923.0,600805.0,596882.0,505587.0,562759.0,677033.0,691379.0,665506.0,562250.0,626145.0,535911.0,646669.0,639640.0,710813.0,838820.0,646461.0,646457.0,579140.0,647992.0,553419.0,441818.0,417808.0,380088.0,295402.0,322096.0,285013.0,281184.0,329651.0,375935.0,367754.0,432805.0,756521.0,668753.0,883530.0,827921.0,702162.0,725110.0,950544.0,480252.0,386115.0,217928.0,493560.0,363547.0
Pozostałe aktywa obrotowe,59736.0,65879.0,9919.0,5836.0,11154.0,10435.0,16680.0,9370.0,41145.0,34564.0,51214.0,9779.0,27657.0,13842.0,17194.0,11134.0,18975.0,19757.0,15134.0,9937.0,15995.0,13568.0,12861.0,10077.0,17722.0,16371.0,24800.0,17655.0,117931.0,16276.0,13366.0,14307.0,14951.0,16422.0,13416.0,13000.0,19348.0,4434.0,7448.0,3893.0,3622.0,4473.0,53975.0,48520.0,50353.0,49687.0,3869.0,3555.0,5865.0,5188.0,4532.0,3954.0,6680.0,4860.0,63017.0,2869.0,6488.0,5091.0,4446.0,4452.0,7822.0,5840.0,5402.0,4832.0,7474.0,9808.0,7975.0,7964.0,11151.0,9209.0,9565.0,8722.0,11101.0,10571.0,11241.0,11481.0,22164.0
Aktywa trwałe przeznaczone do sprzedaży,0.0,0.0,0.0,3012.0,0.0,1242.0,1984.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0,35.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,359.0,319.0,288.0,266.0,463007.0,85824.0,33698.0,18111.0,97476.0,65943.0,578607.0,102733.0,450614.0,451080.0,159317.0,159259.0,177818.0,192333.0,178249.0,110183.0,123788.0,132706.0,97939.0,31037.0,30487.0,30489.0,27981.0,27893.0,36225.0,49309.0,48746.0,41508.0,42192.0,41869.0,39886.0,35122.0,26890.0,26867.0,38325.0,39006.0,36838.0,36629.0,36623.0,36612.0,503.0,503.0,429.0,429.0,39912.0,37962.0
Aktywa razem,1024695.0,1034983.0,1077246.0,1106080.0,1081020.0,1229253.0,1392987.0,1631752.0,2233914.0,2276350.0,2546634.0,2799311.0,3052582.0,3124402.0,3197011.0,3395827.0,3620682.0,3876388.0,3772976.0,3807342.0,3470861.0,3844030.0,3984788.0,3923518.0,3874842.0,4262347.0,4558983.0,4480677.0,4370635.0,4375308.0,4128014.0,3850403.0,3307367.0,3270545.0,3432584.0,3346908.0,3312436.0,3485091.0,2800216.0,2691597.0,2658619.0,2690695.0,2802448.0,2727789.0,2648169.0,2720296.0,2657255.0,2497637.0,2727250.0,2579632.0,2586617.0,2401918.0,2214497.0,2213472.0,2031225.0,1870863.0,1745269.0,1738617.0,1808678.0,1756310.0,1811570.0,1832901.0,1968110.0,1939054.0,2134405.0,2242718.0,2351828.0,2386897.0,2554326.0,2544622.0,2728446.0,2728727.0,2437169.0,2443357.0,2338983.0,2468988.0,2553046.0
Kapitał własny akcjonariuszy jednostki dominującej,240862.0,272185.0,277044.0,293149.0,317357.0,323387.0,342889.0,354867.0,846909.0,924122.0,947155.0,972981.0,1013908.0,1011386.0,1062055.0,1012946.0,1051712.0,1141533.0,1175067.0,1222296.0,1249142.0,1269358.0,1268984.0,1449011.0,1460442.0,1449782.0,1468281.0,1299811.0,1544994.0,1138409.0,816613.0,477288.0,505472.0,433506.0,386849.0,363202.0,317935.0,266660.0,611380.0,431558.0,438148.0,473599.0,510648.0,541512.0,566126.0,488802.0,496313.0,482176.0,798069.0,815853.0,836477.0,664203.0,661700.0,642979.0,651885.0,677319.0,659886.0,665556.0,681139.0,732096.0,740015.0,754117.0,762777.0,787767.0,792812.0,839391.0,866691.0,901230.0,921180.0,992901.0,1020158.0,1037570.0,1061970.0,1072213.0,1094310.0,933529.0,922287.0
