,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75
Koszty finansowe,,,,,203.57,-336.11,-100.0,72.12,-84.71,84.71,,226.26,3892.31,10800.0,,35.45,40.46,-59.81,-5.91,-21.74,-34.57,-22.0,-38.37,-30.69,-18.87,-16.06,-26.46,21.91,65.63,-126.78,1526.84,-1079.16,-80.97,483.67,-90.41,96.84,69.67,-101.06,-80.91,7.41,-96.14,-100.0,-80.2,100.67,2837.5,387.5,-265.0,17400.0,-31.91,-726.09,1360.61,162.29,338.13,-191.67,20.67,-225.05,-44.51,184.52,-12.95,64.63,66.58,-108.45,-80.55,137.44,-77.78,1713.33,549.41,640.79,252.08,-29.96,165.58,-91.83,24.85,95.87,-55.59,1360.87
Pozostałe przychody (koszty),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100.0,,,,
Zysk z działalności gospodarczej,,,,,-222.13,402.75,529.63,-23.59,166.45,-29.36,1556.47,495.04,276.14,158.39,-2.34,-83.58,40.59,-93.57,-36.15,132.12,15.45,468.75,79.78,4.9,5.63,16.22,-14.13,-101.0,-20.93,2.84,-49.17,1612.5,7.17,9.76,128.23,18.6,13.57,8.06,11.67,200.52,37.8,19.49,-34.28,17.16,-18.46,-18.84,-57.89,-43.89,-8.3,3.5,50.21,-80.95,-30.77,-65.83,-112.81,-266.67,-16.61,-56.4,134.76,81.11,12.87,-660.49,2075.38,995.59,15.84,138.55,-80.27,-233.5,-31.84,-168.69,-63.44,112.05,-9.31,185.69,-600.0,-6960.2
Wynik zdarzeń nadzwyczajnych,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zysk przed opodatkowaniem,,,,,-222.13,402.75,529.63,-23.59,166.45,-29.36,1556.47,495.04,276.14,158.39,-2.34,-83.58,40.59,-93.57,-36.15,132.12,15.45,468.75,79.78,4.9,5.63,16.22,-14.13,-101.0,-20.93,2.84,-49.17,1612.5,7.17,9.76,128.23,18.6,13.57,8.06,11.67,200.52,37.8,19.49,-34.28,17.16,-18.46,-18.84,-57.89,-43.89,-8.3,3.5,50.21,-80.95,-30.77,-65.83,-112.81,-266.67,-16.61,-56.4,134.76,81.11,12.87,-660.49,2075.38,995.59,15.84,138.55,-80.27,-233.5,-31.84,-168.69,-63.44,112.05,-9.31,185.69,-600.0,-6960.2
Zysk (strata) netto z działalności zaniechanej,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,-100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zysk netto,,,,,-133.54,396.34,565.62,-29.04,148.69,-53.66,1243.62,560.85,113.94,226.26,-14.89,-79.46,40.98,-108.3,-29.46,69.01,101.69,206.44,72.63,-25.11,-39.97,403.82,-17.45,-317.61,-2.86,259.1,-77.58,96.79,-6.88,-75.9,372.92,407.35,34.09,-5.04,18.12,95.69,47.15,40.0,-48.39,18.83,-27.44,-33.68,-82.29,-41.98,-29.76,-25.43,189.29,-68.97,-12.75,-20.11,-290.48,-749.14,-8.33,-127.26,56.48,25.7,2.22,-899.49,183.83,313.74,50.44,108.68,-205.08,-122.56,-46.0,-508.82,-37.92,-41.28,-13.73,114.39,-40.98,-1080.7
Zysk netto akcjonariuszy jednostki dominującej,,,,,-133.54,396.34,565.62,-29.04,148.69,-60.94,1124.83,511.2,41.02,212.75,-17.86,-80.03,84.41,-119.61,-45.36,143.21,147.73,162.17,146.03,-42.99,-45.98,350.57,-13.8,-309.9,5.55,262.59,-76.4,101.19,-15.91,-77.07,390.24,620.83,42.36,3.59,5.22,155.78,48.6,37.56,-50.45,1.47,-29.5,-44.38,-74.43,-71.16,-39.0,15.01,126.87,-325.87,-8.68,-62.93,-237.01,-88.55,-15.26,-159.14,63.63,33.18,6.41,-690.84,289.44,333.24,44.84,95.42,-224.56,-85.92,-36.0,-613.68,18.32,-416.53,-13.12,109.0,-40.58,-786.55
Aktywa trwałe,,,,,-11.04,149.95,172.24,143.71,-30.99,56.21,58.88,166.78,716.77,52.56,52.25,4.6,32.18,9.59,5.32,-5.02,-13.29,-5.98,-3.26,-3.23,1.77,-2.33,5.67,-27.1,-20.44,-53.0,-56.5,-34.48,-38.92,0.46,-0.73,-3.22,-3.51,-3.6,-0.47,0.29,-2.78,-1.99,-3.4,32.69,32.55,43.77,45.43,7.59,5.74,-5.88,-5.82,13.31,-5.67,0.37,-10.86,-24.91,46.32,39.88,54.93,49.87,-0.36,-1.59,4.85,13.38,10.61,15.3,10.59,-8.64,-7.58,-8.92,2.43,13.12,8.73,5.61,-8.31,-19.31
Wartości niematerialne i prawne,,,,,-57.69,-67.16,-80.36,-100.0,-100.0,25859.09,51872.73,,,-37.65,-37.83,-2.81,-68.9,0.11,0.0,32.24,32.12,32.43,36.24,7.6,13.61,10.44,8.88,6.26,-0.43,0.31,-1.67,-2.1,-1.43,-0.13,-0.21,-1.1,-1.3,-1.74,-1.55,-3.15,-2.76,-2.47,-1.94,-1.56,-1.67,-1.4,-0.92,-0.76,-0.61,8.15,9.42,6.49,7.2,2.36,-1.48,4.97,4.93,-0.18,2.91,1.25,8.21,10.49,13.08,20.48,16.78,16.51,17.74,9.2,7.2,8.68,8.11,9.76,7.49,1.76,2.11,-3.98
Rzeczowe składniki majątku trwałego,,,,,-14.26,189.44,226.04,202.28,-16.55,33.08,33.43,150.34,488.75,77.41,77.42,5.32,80.77,11.15,6.05,-8.2,-17.55,-8.89,-6.01,-4.12,1.31,-5.06,2.79,-31.99,-24.15,-61.13,-64.08,-43.01,-47.18,0.31,-1.39,-8.94,-9.17,-9.21,-4.62,1.65,-3.33,-2.14,-4.42,50.3,51.19,67.71,70.1,9.69,6.51,-10.31,-10.71,13.74,-10.11,-0.93,-14.51,-30.3,62.71,55.47,77.12,66.44,-5.0,-3.95,3.65,8.85,6.92,4.78,-2.58,-23.37,-22.83,-22.89,-6.21,7.48,6.37,3.34,-17.38,-20.97
Należności długoterminowe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-24.63
Inwestycje długoterminowe,,,,,0.0,0.0,0.0,-100.0,-100.0,-100.0,-100.0,,,,,,,,,-11.11,-77.78,-100.0,-100.0,-100.0,-100.0,,,,,,,,,,,28.57,-10.0,-10.0,0.0,22.22,33.33,33.33,20.0,9.09,-8.33,0.0,0.0,8.33,9.09,-33.33,-33.33,-38.46,-33.33,0.0,0.0,0.0,-100.0,-100.0,-100.0,-100.0,,,,,,,,,,,,,,,,
Pozostałe aktywa trwałe,,,,,22.89,48.32,-4.13,89.27,-3.15,38.79,144.04,12.99,137.87,17.23,11.67,1.19,-13.81,-22.45,-6.8,-2.74,28.43,-22.24,-39.24,-24.03,-41.12,86.37,208.8,-3.89,37.02,-28.32,-50.1,40.44,4.74,6.47,7.1,89.66,92.69,93.25,81.92,0.21,2.07,0.91,0.86,-9.78,-14.67,-12.73,-12.33,7.1,18.46,15.38,18.92,31.0,14.38,10.38,2.31,-37.11,-5.79,-9.34,-3.19,32.79,58.35,1.58,-2.13,73.16,38.34,214.06,259.33,121.33,97.7,54.79,44.09,24.63,5.49,5.88,3.33,-29.6
Aktywa obrotowe,,,,,-8.96,-16.43,-20.43,13.58,68.13,157.71,167.32,211.3,127.76,49.06,41.73,19.53,20.08,18.93,23.19,-3.99,-8.05,-4.21,-0.38,10.58,11.06,8.09,18.1,7.87,-7.35,-21.36,-27.46,-26.58,-15.74,9.72,0.35,0.24,-2.02,-9.61,-0.98,-0.52,1.35,6.49,3.47,-9.32,-9.52,-11.5,-15.26,1.2,4.12,-2.22,0.34,-3.16,5.76,13.88,18.07,16.52,4.03,-2.72,-5.33,-9.29,-8.93,-10.49,-9.81,1.27,-0.26,8.9,10.77,-3.3,0.37,-4.41,-5.74,0.87,-7.02,-4.93,-3.73,-14.09
Zapasy,,,,,-3.98,-36.88,-31.2,-24.4,-14.24,196.28,165.34,326.75,271.33,48.4,38.08,37.77,29.48,8.98,9.02,-19.44,-13.79,2.56,2.21,12.41,12.97,11.36,34.67,-8.72,-21.01,-29.15,-34.99,-7.54,-2.75,9.34,-1.69,2.38,2.98,-1.32,3.34,7.63,12.14,11.03,13.86,9.51,1.72,-0.6,-10.05,-16.84,-8.97,-5.96,7.08,8.6,5.19,2.73,0.53,5.43,5.24,0.5,-3.19,-8.97,-11.01,-7.77,-3.67,2.98,2.45,13.12,19.89,-1.26,3.99,-5.6,-4.58,8.54,-2.34,-3.69,-8.35,-15.23
Należności krótkoterminowe,,,,,1.16,-2.33,-19.61,21.52,20.78,169.13,226.41,279.34,303.95,60.91,46.63,-20.54,-3.64,18.77,20.35,34.83,8.14,-5.7,9.96,3.42,-4.56,5.51,-0.28,-9.76,-2.44,-47.42,-39.99,-47.65,-39.85,21.92,-14.57,-18.38,-31.54,-31.89,-23.86,-24.54,6.46,14.89,4.38,10.44,5.66,-4.18,9.32,29.02,12.33,-1.8,-6.03,-7.04,-10.62,24.49,32.78,25.66,23.02,-12.1,-34.19,-35.1,-1.41,-2.62,30.17,41.32,6.01,9.8,3.09,28.77,1.94,10.53,1.82,-34.65,-19.22,-16.75,2.1,-14.72
Inwestycje krótkoterminowe,,,,,-84.44,325.58,265.7,176.41,5175.5,17.65,84.52,-15.24,-72.46,47.24,137.78,74.12,96.96,146.91,166.21,17.27,-21.06,-44.4,-48.19,20.04,48.72,-8.69,6.11,14.69,-59.05,-69.35,-75.82,-84.25,-47.68,153.2,241.99,231.66,258.82,50.19,76.72,-20.0,-63.51,-41.39,-33.92,-50.49,17.26,13.55,15.6,270.97,176.99,64.19,-28.54,-52.21,-51.08,-49.45,-42.55,-57.95,-68.83,-28.14,43.63,115.84,144.92,180.64,26.66,65.69,68.03,-19.24,-23.35,-66.12,-33.21,-57.37,-71.33,16.83,-41.17,42.6,43.71,4.84
Środki pieniężne i inne aktywa pieniężne,,,,,-84.44,325.58,265.7,107.32,5018.47,-3.72,84.52,13.0,-71.62,79.91,137.78,74.12,96.96,146.91,166.21,17.27,-21.06,-44.4,-48.19,20.04,48.72,-8.69,6.11,14.69,-59.05,-69.35,-75.82,-84.25,-47.68,153.2,241.99,231.66,258.82,50.19,76.72,-20.0,-63.51,-41.39,-33.92,-50.49,17.26,13.55,15.6,270.97,176.99,64.19,-28.54,-52.21,-51.08,-49.45,-42.55,-58.13,-68.83,-28.14,43.09,116.74,144.92,180.64,27.13,65.58,68.03,-19.74,-23.54,-66.1,-33.27,-57.1,-72.89,15.56,-43.4,40.41,50.2,5.99
Pozostałe aktywa obrotowe,,,,,10.53,429.3,18.92,2158.33,-10.08,-67.22,81.82,141.7,254.83,38.07,26.67,-40.92,-21.07,57.48,199.34,-53.23,-20.36,43.53,139.89,68.51,170.11,-10.31,-50.11,-5.9,-61.27,136.4,-50.78,-12.2,24.97,-74.92,-2.8,11.51,30.98,-7.75,112.86,16.01,-30.59,5.78,-60.69,-1.23,5.29,89.57,1.15,9.94,13.17,-39.91,-10.2,12.15,1.58,7.99,56.06,32.75,35.53,56.66,542.88,442.88,-16.33,13.75,-56.48,-53.72,32.88,-16.99,-46.44,-23.94,-4.96,60.24,82.51,123.44,56.14,18.23,43.61,-9.96
Aktywa trwałe przeznaczone do sprzedaży,,,,,,,,,,,-3.42,-99.66,,-99.65,-99.65,0.0,0.0,-100.0,-100.0,-100.0,-100.0,,,,,,,,,,,0.0,-0.44,-0.44,-0.44,-25.95,-25.62,-25.62,-25.62,0.0,0.0,0.0,0.0,-100.0,-100.0,-100.0,-100.0,,,,,,,,,,0.0,0.0,-19.67,-36.05,-36.05,-100.0,-100.0,-100.0,-100.0,,,,,,,,,,,
Aktywa razem,,,,,-9.53,26.4,24.91,50.61,41.67,106.05,111.7,190.79,204.36,50.41,45.78,13.23,24.3,15.27,16.01,-4.4,-10.0,-4.87,-1.43,5.23,7.74,4.26,13.65,-4.6,-11.77,-32.26,-37.13,-28.73,-22.8,7.51,0.1,-0.63,-2.38,-8.27,-0.86,-0.32,0.37,4.5,1.89,1.0,0.18,0.67,-2.06,3.26,4.61,-3.37,-1.65,2.37,2.24,9.74,9.12,1.11,16.07,9.21,9.89,7.05,-5.86,-7.3,-4.59,5.95,3.87,11.34,10.7,-5.51,-2.84,-6.19,-2.55,5.77,-0.96,-0.89,-5.61,-16.33
Kapitał własny akcjonariuszy jednostki dominującej,,,,,-24.48,89.72,91.18,77.5,89.71,40.18,46.35,52.02,50.84,24.94,25.16,33.93,44.52,27.37,19.6,3.78,-6.83,3.83,5.93,7.98,13.77,7.44,18.75,-9.8,-16.07,-21.55,-27.78,-6.68,-0.03,11.02,8.74,7.73,7.54,-5.35,-1.42,3.98,2.44,4.14,3.38,0.38,1.1,1.3,-3.67,-2.61,-5.16,-7.07,-3.28,-9.57,-6.0,0.05,-8.63,-2.52,-5.36,-4.45,4.13,-9.77,-4.96,-9.13,-10.01,6.22,3.87,5.94,5.37,-10.58,-11.31,-9.44,-7.54,-2.29,-3.67,-6.88,-7.66,-22.2
Kapitał (fundusz) podstawowy,,,,,0.0,0.0,0.0,0.0,98.69,98.69,98.69,98.69,0.0,1.55,1.55,1.55,1.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Udziały (akcje) własne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kapitał (fundusz) zapasowy,,,,,18.07,-18.84,-22.25,-28.14,70.77,168.1,168.44,90.22,28.54,-10.27,-10.38,33.98,-16.56,-2.09,-2.09,-20.72,-20.72,-20.71,-20.71,0.0,0.0,0.0,0.0,26.14,26.14,-6.04,-6.04,-25.51,-25.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Udziały niekontrolujące,,,,,,,,,,,,,,17.57,29.96,31.57,79.1,21.08,7.31,-77.3,-79.21,-73.33,-76.7,-16.62,-10.72,-25.79,-11.24,-6.38,-22.46,-0.77,-17.16,-25.06,-16.19,-24.9,-38.13,-9.01,-19.06,-34.28,22.09,-1.81,-7.68,44.42,18.29,23.38,40.55,19.38,11.51,28.62,53.89,-20.27,-60.69,3.85,-30.7,71.22,186.68,-4.0,37.61,2.51,19.7,-3.68,-4.31,-6.64,-19.57,0.64,10.62,20.77,60.91,-74.19,-77.05,-78.31,-78.58,7.35,1.82,8.02,1.58,-18.04
Zobowiązania długoterminowe,,,,,,,,,,244.45,234.54,264.68,,47.09,28.34,28.34,-16.99,2.34,-6.54,-38.19,-35.8,-40.81,-23.13,-13.49,-13.57,-8.95,-18.97,-26.43,-17.48,-56.66,-56.31,-51.57,-61.37,81.1,88.77,89.03,80.14,-26.52,-29.47,-29.69,-28.8,-63.35,-61.46,37.44,43.57,205.91,212.25,-14.44,-23.23,-38.29,-44.47,-3.02,53.23,24.66,125.88,2.87,146.56,176.16,117.84,150.83,-26.45,-18.02,-31.81,-7.54,-10.68,-4.38,-10.6,-23.04,-23.28,-23.36,15.05,6.45,9.79,9.64,-30.89,-26.49
Z tytułu dostaw i usług,,,,,,,,,,175.81,271.2,823.87,,119.18,136.03,10.15,12.84,14.2,59.13,6.42,13.01,-7.82,-14.38,3.42,-6.47,-0.37,25.12,20.98,-14.22,-48.8,-56.04,-70.93,-44.84,-1.3,-19.35,-8.74,-12.5,-19.25,-0.73,-20.77,-2.33,14.97,-18.46,-6.82,-31.9,-9.77,-17.83,15.31,41.35,-1.45,42.73,41.88,18.47,19.63,52.09,13.94,16.81,10.36,-22.26,34.08,7.95,16.55,42.9,9.67,11.83,28.78,18.5,13.45,19.08,6.81,-5.63,4.35,-21.39,-12.98,-13.78,-13.26
Kredyty i pożyczki,,,,,,,,,,,,,,2463.12,2663.99,44.81,101.38,-24.45,-20.42,75.41,83.62,138.5,111.2,5.23,6.97,-12.83,-8.76,-23.41,-6.16,-41.77,-37.81,-15.7,-29.34,-25.11,-48.23,-76.13,-68.54,-70.81,-69.74,22.23,-3.53,190.17,308.22,-10.19,-19.62,-79.2,-72.66,155.81,179.2,456.59,208.38,55.78,21.94,78.96,42.34,4.22,4.06,15.55,14.44,-1.92,15.18,-13.79,11.12,-12.13,-8.38,3.58,44.81,25.03,44.05,12.89,4.71,41.48,14.04,22.31,20.72,-5.9
Z tytułu emisji dłużnych papierów wartościowych,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zobowiązania z tytułu leasingu finansowego,,,,,,,,,,,,,,,,-88.03,-67.04,163.8,990.62,-79.17,-78.74,-81.22,-18.05,5.16,33.2,102.74,13.29,100.0,52.58,112.84,161.42,43.77,53.39,-34.71,-28.1,-11.81,-12.21,9.4,11.99,6.55,5.62,8.89,9.38,28.77,6.86,20.14,20.11,-18.44,-5.64,-10.08,-18.97,100.66,108.75,92.57,116.94,4.51,146.24,151.73,152.06,155.8,15.46,1.66,29.29,-63.29,-64.99,-61.64,-70.5,69.75,71.99,127.32,97.16,15.0,35.76,1.38,11.12,4.36
Inne zobowiązania długoterminowe,,,,,,,,,,163.61,167.85,61.55,,-29.26,-31.32,10.79,6.52,-6.32,-3.71,-37.02,-14.55,-11.37,-13.09,-5.02,-29.54,-30.65,-29.77,-9.56,-14.94,-51.99,-51.7,-49.63,-48.75,0.67,-0.4,-26.08,-25.29,-10.46,-21.91,6.66,20.68,4.03,21.71,11.15,-1.36,-0.72,-3.25,-19.17,-20.24,-23.5,-22.42,2.55,2.78,7.8,-12.85,-17.01,-16.86,-18.33,12.95,-36.76,-35.99,-75.91,-77.13,-60.9,-62.9,-7.72,112.26,160.77,152.13,160.77,25.59,10.97,17.05,34.53,6.37,-11.21
Zobowiązania krótkoterminowe,,,,,42.24,-65.29,-74.67,-44.57,-40.0,261.67,343.87,1030.5,541.4,131.67,134.85,-19.15,23.14,5.67,25.83,24.21,19.78,17.79,12.37,8.6,7.73,5.16,17.25,9.29,-3.65,-42.91,-47.54,-52.09,-42.32,-12.92,-31.11,-37.17,-36.03,-6.83,13.66,-1.61,6.24,26.82,15.89,-12.58,-17.94,-21.48,-20.08,41.35,57.01,21.45,24.04,45.79,13.52,25.38,26.28,8.84,16.4,1.34,-14.48,5.69,7.43,1.25,29.19,13.5,10.74,25.4,25.05,13.79,21.7,7.08,2.51,15.31,-0.84,2.87,5.01,-7.33
Inne zobowiązania krótkoterminowe,,,,,,,,,,365.49,377.55,402.83,,19.5,9.67,-23.63,47.69,16.82,35.66,21.14,-9.38,-15.34,-17.14,22.33,39.26,47.65,52.9,32.81,13.57,-42.59,-51.74,-58.3,-56.79,-7.84,-21.12,-7.19,-15.73,66.73,109.1,5.05,25.24,6.81,-3.4,-22.23,-3.92,-4.37,6.19,14.16,26.4,-6.89,-6.89,29.82,-7.67,-7.8,-2.27,11.72,3.51,-44.01,-51.77,-39.41,-6.82,14.15,39.64,139.0,85.38,111.02,74.4,-1.77,1.41,-10.74,-2.81,1.08,-1.87,-0.96,3.14,-5.87
