,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75
Koszty finansowe,,,,,,,600.0,-19.66,27000.0,-84450.0,25842.86,-193.62,-96.86,144.1,-99.23,134.09,250.0,-30.11,4300.0,-936.67,218.07,-91.35,-112.01,-90.44,-38.44,9348.89,79.73,106.07,-88.2,-92.12,3853.33,1603.45,-98.18,-100.0,-100.18,-100.0,-100.0,,172800.0,,,,-100.0,,257.14,,,1709.09,-72.0,-1100.0,-103.33,-95.48,-57.14,250.0,100.0,800.0,1566.67,860.0,,564.2,211.33,129.86,-58.53,8.74,-32.33,-54.98,-32.81,-65.64,-5.7,210.74,313.95,163.18,68.79,9.5,-6.37,-15.69
Pozostałe przychody (koszty),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zysk z działalności gospodarczej,,,,,35.04,42.99,-50.44,222.07,124.93,92.01,100.0,-334.55,-683.7,-3720.0,,52.59,-90.13,-19.48,-1047.14,140.53,17.43,52.41,195.52,-786.29,31.2,-522.47,-48.63,-24.63,239.66,661.33,-646.19,172.76,-44.57,-97.0,94.01,212.89,155.9,139.72,-2378.29,-31.7,-66.93,-100.51,103.88,-30.61,-11.05,3185.71,44.35,-64.63,-26.04,52.31,-19.55,-25.66,-107.2,-389.36,-276.39,243.1,522.22,185.82,173.23,416.46,-2394.74,-13.95,47.85,-78.44,109.29,-16.22,68.0,186.36,-138.27,153.65,-203.46,78.5,379.03,-38.69,165.27,-26.66
Wynik zdarzeń nadzwyczajnych,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zysk przed opodatkowaniem,,,,,35.04,42.99,-50.44,222.07,124.93,92.01,100.0,-334.55,-683.7,-3720.0,,52.59,-90.13,-19.48,-1047.14,140.53,17.43,52.41,195.52,-786.29,31.2,-522.47,-48.63,29.66,239.66,661.33,-646.19,228.92,-44.57,-97.0,94.01,212.89,155.9,139.72,-2378.29,-31.7,-66.93,-100.51,103.88,-30.61,-11.05,3185.71,44.35,-64.63,-26.04,52.31,-19.55,-25.66,-107.2,-389.36,-276.39,243.1,522.22,185.82,173.23,416.46,-2394.74,-13.95,47.85,-78.44,109.29,-16.22,68.0,186.36,-138.27,153.65,-203.46,78.5,379.03,-38.69,165.27,-26.66
Zysk (strata) netto z działalności zaniechanej,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zysk netto,,,,,18.66,1.24,-29.03,285.79,119.91,93.73,100.0,-247.91,-683.7,-3720.0,,52.59,-90.13,-19.48,-1047.14,140.53,17.43,52.15,189.04,-851.78,32.62,-532.97,-62.8,50.24,181.69,525.67,-37.97,-297.83,-10.56,-95.96,-182.42,208.19,135.66,237.04,-1994.12,-35.5,-67.59,-119.88,104.32,-33.58,-3.15,159.3,21.95,-67.7,-19.22,-6.78,-6.67,-22.55,458.47,-556.36,-150.0,296.47,-97.69,162.35,278.57,519.21,-5431.25,-33.71,70.4,-82.07,103.22,22.65,77.46,170.07,-270.91,113.95,-169.05,42.52,160.64,-25.34,153.64,-6.65
Zysk netto akcjonariuszy jednostki dominującej,,,,,19.37,2.23,-35.51,256.01,119.43,94.43,99.77,-248.84,-703.37,-4240.91,-6900.0,52.54,-90.13,-19.48,-1047.14,140.53,17.43,52.15,189.04,-851.78,55.99,-459.34,-135.1,72.32,145.28,597.45,292.43,-591.22,135.71,-95.96,-88.82,211.96,146.97,226.59,-5374.07,-35.52,-67.59,-119.88,104.32,-33.58,-3.15,159.3,21.95,-67.7,-19.22,-6.78,-6.67,-22.55,458.47,-556.36,-150.0,296.47,-97.69,162.35,278.57,519.21,-5431.25,-33.71,70.4,-82.07,103.22,22.65,77.46,170.07,-270.91,113.95,-169.05,42.52,160.64,-25.34,153.64,-6.65
Aktywa trwałe,,,,,3.58,-12.14,-14.78,-18.02,-17.7,-2.85,-14.33,0.32,0.82,1.51,4.99,52.79,58.68,39.23,28.93,-16.9,-33.73,-16.67,-22.41,-21.46,244.94,329.57,400.53,235.06,80.44,118.52,111.61,204.88,57.61,-6.13,-6.16,-1.32,0.82,8.03,-4.18,-1.64,-4.19,-9.79,2.56,0.42,0.48,0.21,0.0,-1.46,-2.37,-1.25,-1.42,22.98,29.28,24.33,21.78,38.64,33.21,73.87,89.61,43.89,39.54,8.97,2.34,-3.86,-2.22,-0.42,-0.44,3.05,4.51,6.73,6.85,8.68,8.6,7.18,7.13,6.46
Wartości niematerialne i prawne,,,,,,,-72.73,-50.0,-40.0,-36.36,-16.67,-9.09,222.22,257.14,320.0,410.0,48.28,784.0,914.29,301.96,476.74,-100.0,-13.15,-100.0,-100.0,,-99.46,,,155000.0,154900.0,-68.61,-68.61,-0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,-100.0,-100.0,-100.0,,,,,,,,,,,,
Rzeczowe składniki majątku trwałego,,,,,,,-11.91,-7.94,-7.92,-2.78,-7.85,-4.73,-4.71,-4.07,-0.62,6.65,9.91,11.33,8.32,0.08,-3.35,-5.74,-5.89,-1.64,-1.15,131.13,130.69,114.81,113.45,-84.74,-83.36,-80.78,-79.6,-54.95,-48.99,-63.35,-48.54,42.53,12.23,-33.33,-56.06,-57.26,-56.89,-43.9,-44.99,-35.85,-50.76,-10.18,-11.9,9.8,71.05,-0.39,235.44,127.38,84.36,199.61,-10.06,-12.7,-3.76,-15.84,-9.65,-17.54,-26.88,-32.66,-39.32,-36.36,-39.13,-34.64,-38.52,-46.29,-52.27,-59.36,-65.15,402.66,523.13,670.43
Należności długoterminowe,,,,,,,,,,,-100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-32.65,0.0,0.0,-48.48,-51.52,-51.52,-51.52,-100.0,-100.0,-100.0,-100.0,,,,,,,,,,,,,,,,
Inwestycje długoterminowe,,,,,,,-100.0,-100.0,-100.0,,,,,,,906.67,964.71,480.0,343.53,-57.07,-100.0,-42.87,-100.0,-98.91,,1486.04,,9175.0,30.73,279.7,256.45,4201.17,177.74,-4.65,-4.75,0.17,1.93,7.85,-6.5,-2.41,-4.29,-10.58,4.48,1.72,1.72,0.19,0.19,-1.53,-2.79,-1.31,-1.99,24.0,26.73,21.64,19.32,36.6,31.82,79.54,96.58,42.94,45.87,9.29,2.46,-1.32,-0.68,1.4,1.4,4.95,4.95,7.28,7.28,10.51,10.51,8.11,8.11,5.99
Pozostałe aktywa trwałe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.33,133.33,166.67,48.89,363.64,-14.29,-25.0,834.33,1080.39,-500.0,7416.67,91.53,88.7,1652.08,-17.41,-31.03,-30.37,18.66,15.3,-1.09,17.7,-2.38,7.45,16.5,154.89,174.86,157.1,185.83,104.72,16.69,16.69,114.02,-9.41,64.85,62.12,-24.65,-36.24,-40.08,-41.43,-41.68,-7.09,-9.14,-4.49,-67.84,-71.0,-67.87,-70.29,-11.41
Aktywa obrotowe,,,,,-30.79,36.05,-36.29,21.22,68.82,0.58,94.7,44.77,-8.54,304.9,219.25,104.54,131.11,-41.27,-39.63,-0.04,21.78,-1.46,-2.03,-14.09,-11.04,60.18,60.83,32.09,43.24,9.64,7.62,-12.15,-16.32,-28.19,-14.18,21.79,25.07,36.85,50.87,-67.85,-63.35,-67.95,-75.22,17.72,9.76,20.09,22.54,20.56,22.84,244.58,246.17,2.16,-16.71,-62.14,-57.52,74.25,116.98,45.76,33.09,3.9,12.69,-21.62,-22.31,-22.69,-28.28,-10.2,-14.15,-30.42,-25.29,-36.52,-44.64,-34.38,-26.71,-15.25,-23.34,-50.21
Zapasy,,,,,-71.24,-91.75,-78.71,183.33,3.08,-23.53,311.63,-41.18,92.54,1307.69,664.97,22030.0,1653.49,1651.91,182.87,114.23,102.61,36.24,14.13,-3.82,-0.5,28.27,11.35,-0.18,-10.88,-38.84,-50.01,-58.85,-53.52,-45.55,-42.58,-80.51,-99.21,-99.2,-98.28,-95.89,0.0,6.67,41.67,0.0,6.67,0.0,-52.94,-93.33,-100.0,-100.0,-100.0,-100.0,,,,,,,,,,,,,,,,,,,,,,,,
Należności krótkoterminowe,,,,,-26.13,-6.88,-23.28,-24.22,81.58,31.14,-24.99,31.2,-84.5,-55.61,-1.37,-33.29,468.89,182.24,126.77,217.75,54.17,-1.11,-3.73,-25.19,-59.09,52.87,35.76,1.39,94.01,58.05,16.01,-8.67,8.19,-90.1,-86.6,-18.73,-79.34,-28.71,1101.17,-87.43,-79.37,-70.36,-98.33,-62.1,-13.08,-32.82,-32.5,-12.61,9.73,78.41,218.52,53.85,170.97,209.55,78.29,4480.62,2051.79,1328.19,1468.04,-10.97,-15.5,-19.1,-26.54,-25.1,-22.15,-27.53,-23.36,-33.29,-39.72,-32.54,-42.26,-37.12,-39.59,-61.46,-73.43,-67.17
Inwestycje krótkoterminowe,,,,,,,-80.54,198.54,64.67,-42.01,1716.28,54.01,341.5,1161.25,321.77,140.2,14.44,-85.55,-92.61,-92.15,-75.88,-72.77,-80.27,-10.34,176.74,412.77,2019.44,616.24,151.5,45.19,93.41,53.91,0.67,96.6,50.6,88.5,158.44,80.4,4.75,-61.97,-65.95,-70.23,-59.69,17.51,12.2,24.49,26.66,30.92,27.01,271.17,260.57,1.18,-23.55,-66.25,-60.49,-59.44,-31.5,-61.39,-65.28,55.24,68.3,-52.76,-18.66,-18.6,-44.06,77.55,9.72,-24.34,-15.26,-65.81,-60.79,-30.49,-37.24,137.15,95.5,-27.32
Środki pieniężne i inne aktywa pieniężne,,,,,,,-80.54,40.22,64.67,23.47,1716.28,227.9,341.5,1161.25,317.07,140.2,14.44,-85.55,-92.53,-96.97,-80.73,-72.77,-90.82,132.24,45.53,201.49,2316.42,214.35,184.86,-24.49,0.74,75.37,32.6,270.09,126.67,103.24,214.26,-76.49,58.94,-73.58,-83.03,295.38,-45.63,152.94,136.74,-72.13,-50.14,-74.54,-71.99,1479.53,921.09,438.77,61.18,-86.09,-61.5,-63.31,3.45,-1.29,-62.45,105.56,199.04,-52.76,-18.66,-23.55,-47.3,77.55,4.23,-19.44,-10.05,-72.78,-63.94,-35.72,-37.56,169.88,102.92,-33.54
Pozostałe aktywa obrotowe,,,,,,,147.73,-40.54,23.59,963.64,19.27,409.09,45.01,8.12,1.54,-76.79,-23.58,3.95,6.06,-26.92,-13.37,3.42,0.0,-78.95,16.62,33.09,99.29,250.0,24.43,-6.63,-41.58,-28.57,5.93,3.55,49.69,390.0,7.14,22.29,6.97,81.63,4.14,-2.1,-3.07,0.0,-0.69,-1.43,-2.37,-1.12,-1.39,-2.91,0.4,0.0,6.18,6.48,6.45,3.41,34.44,32.32,56.82,5.49,74.38,70.09,30.68,1.04,-2.7,-4.89,-8.32,-53.61,5.69,5.58,4.23,-11.11,14.84,15.44,14.7,12.5
Aktywa trwałe przeznaczone do sprzedaży,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aktywa razem,,,,,-8.13,2.07,-21.79,-6.07,4.51,-1.5,14.62,17.79,-3.06,123.29,101.63,77.79,87.03,-19.36,-20.03,-7.53,-6.89,-8.61,-11.42,-17.03,83.05,175.59,197.97,108.8,69.0,82.34,78.14,119.47,38.35,-10.54,-7.72,2.32,4.64,12.65,5.78,-14.05,-15.33,-21.12,-17.5,1.63,1.24,1.79,1.75,0.33,-0.14,21.71,21.67,20.95,24.28,1.47,0.73,41.58,39.32,71.09,83.28,39.83,36.5,6.4,0.34,-5.28,-4.67,-1.02,-1.3,0.99,2.41,4.3,4.03,6.86,6.78,6.41,6.24,4.99
Kapitał własny akcjonariuszy jednostki dominującej,,,,,-243.37,-2220.29,-7521.74,-249.16,-56.85,4.58,121.68,66.3,36.32,1194.27,3861.08,3089.86,1667.89,-17.66,-19.66,-18.78,-18.88,-10.62,-7.92,-18.01,-14.86,101.49,110.01,127.81,140.92,154.66,151.6,143.53,140.39,-5.81,-3.09,3.11,4.25,12.73,5.57,-16.79,-17.77,-23.85,-20.22,1.5,1.18,1.69,1.74,0.69,-0.16,25.16,24.52,23.87,27.4,0.29,0.37,0.31,-1.93,0.69,1.02,15.3,10.05,9.68,9.81,15.23,18.51,18.54,18.73,4.46,6.25,6.95,6.1,7.89,8.08,7.64,8.15,7.19
Kapitał (fundusz) podstawowy,,,,,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,0.0,0.0,448.66,448.66,448.66,448.66,0.0,0.0,0.0,0.0,0.0,93.96,93.96,93.96,93.96,54.67,54.67,54.67,54.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.76,-20.76,-20.76,-20.76,0.0,0.0,0.0,0.0,0.0,64.17,64.17,64.17,64.17,0.0,0.0,0.0,0.0,-2.17,-2.17,-2.17,-2.17,0.0,0.0,16.87,16.87,16.87,16.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Udziały (akcje) własne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,100.0,100.0,100.0,100.0,,,,,,,,
Kapitał (fundusz) zapasowy,,,,,,,26300.0,6500.0,6500.0,0.0,59.09,139.02,197.73,1201.52,718.1,445.96,338.3,0.26,0.26,0.0,0.0,0.0,0.0,0.0,0.87,0.0,0.87,0.9,-56.72,0.87,0.0,-0.03,131.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-48.83,-48.83,-48.83,-48.83,-13.5,-13.5,-13.5,-13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Udziały niekontrolujące,,,,,,,11.52,-1.44,-0.18,0.0,0.92,-1.28,-2.37,-2.93,-3.66,-4.45,-100.0,-100.0,-100.0,-100.0,,,,,,,,,198.93,-81.76,-88.65,-36.29,-44.98,-26.51,-24.98,-18.1,-100.0,-100.0,-100.0,-100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zobowiązania długoterminowe,,,,,,,,,,0.0,-63.88,-1.42,-8.04,-100.0,-100.0,-93.69,-100.0,,,-100.0,,,-88.25,,,,3078.18,,,263.63,156.86,154.15,159.99,-31.22,-6.28,17.03,20.86,23.96,15.52,11.8,8.43,17.7,26.17,19.02,16.8,4.31,5.64,1.31,1.7,1.99,-1.11,-1.28,0.59,-0.46,-1.4,419.03,419.07,733.16,861.79,84.28,83.3,3.2,-25.23,-27.99,-28.28,-25.26,-9.11,-7.96,-7.28,-2.68,-1.81,3.51,3.35,3.78,2.49,-0.72
Z tytułu dostaw i usług,,,,,,,,,,,,,,,,-72.96,,-26.97,,285.49,,97.1,-40.01,-20.56,-76.37,-8.43,-21.92,-83.52,-97.25,-32.24,-64.8,-14.96,1906.67,-78.53,-11.21,-20.39,-37.87,-14.57,-9.22,202.81,29.41,65.88,8.56,-62.92,-51.65,-38.3,-72.91,-63.12,-8.55,-44.83,112.73,13.56,230.84,344.79,36.75,76.12,-13.84,7.73,106.88,14.83,-5.57,-47.61,33.23,23.25,-5.9,-22.82,-37.41,60.78,104.06,139.78,70.65,59.78,38.34,47.53,13.16,15.85
Kredyty i pożyczki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.2,-76.55,9.57,23.69,-100.0,-100.0,-100.0,-100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-96.94,,,-100.0,-100.0,,,,,
Z tytułu emisji dłużnych papierów wartościowych,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zobowiązania z tytułu leasingu finansowego,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inne zobowiązania długoterminowe,,,,,,,,,,,,,,,,-93.69,-100.0,,,-100.0,,,-88.25,,,,81.82,,,56612.5,2172.0,27653.33,,-7.38,85.21,17.03,20.86,23.96,15.52,11.8,8.43,17.7,26.17,19.02,16.8,4.31,5.64,1.31,1.7,1.99,-1.11,-1.28,0.59,-0.46,-1.4,5.38,4.83,8.49,12.22,21.92,21.34,23.41,22.2,7.08,8.53,3.28,2.56,12.44,12.36,15.14,14.4,20.52,23.07,20.59,23.17,12.23
Zobowiązania krótkoterminowe,,,,,-0.46,-70.61,-79.65,-72.39,-59.28,32.29,9.08,85.97,-0.52,-38.21,-21.45,-65.58,-62.81,-14.03,23.99,176.02,157.36,40.24,-14.15,-11.56,421.19,112.26,65.59,-36.9,11.62,-48.19,36.39,-31.32,-92.72,-60.72,-74.57,-51.6,55.38,85.28,70.15,123.42,-5.4,-40.88,-49.82,-51.81,-41.31,-8.33,-26.89,-29.38,-9.64,-16.92,42.47,32.57,29.06,103.6,41.78,32.84,60.65,5.92,61.59,-0.9,32.28,-6.91,504.71,0.0,-23.87,40.59,-83.18,128.6,64.67,41.64,44.08,30.12,16.62,7.77,3.92,21.0
Inne zobowiązania krótkoterminowe,,,,,,,,,,,,,,,,-45.49,,2.45,,28.04,,-11.38,53.73,25.06,1810.25,26.89,90.53,27.63,11.26,2.13,87.96,-60.9,-93.98,-20.13,-74.52,-7.1,83.17,111.23,91.89,74.02,-8.92,-52.1,-57.38,-39.77,-39.82,2.58,-11.71,-6.88,-9.76,-10.82,35.36,37.58,5.46,70.94,42.59,23.41,87.98,5.28,54.68,-5.8,38.64,7.76,-36.52,-8.81,-25.92,3.64,35.37,163.34,58.94,94.53,71.5,20.85,12.56,1.37,2.09,23.13
Rozliczenia międzyokresowe,,,,,116.51,1219.34,72.56,847.62,722.88,-19.35,549.18,-29.36,-14.24,-83.75,-72.15,-83.14,-85.38,-8.31,-100.0,-78.38,-74.74,-100.0,,-100.0,-100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pasywa razem,,,,,-8.13,2.07,-21.79,-6.07,4.51,-1.5,14.62,17.79,-3.06,123.29,101.63,77.79,87.03,-19.36,-20.03,-7.53,-6.89,-8.61,-11.42,-17.03,83.05,175.59,197.97,108.8,69.0,82.34,78.14,119.47,38.35,-10.54,-7.72,2.32,4.64,12.65,5.78,-14.05,-15.33,-21.12,-17.5,1.63,1.24,1.79,1.75,0.33,-0.14,21.71,21.67,20.95,24.28,1.47,0.73,41.58,39.32,71.09,83.28,39.83,36.5,6.4,0.34,-5.28,-4.67,-1.02,-1.3,0.99,2.41,4.3,4.03,6.86,6.78,6.41,6.24,4.99
Przepływy pieniężne z działalności operacyjnej,,,,,-388.24,57.84,-113.22,180.98,-10.44,386.54,-865.22,-45.13,-24.73,-1164.43,-788.74,-510.7,-651.6,75.39,78.0,47.81,85.57,103.16,166.13,18.66,401.88,-47816.22,660.28,1859.61,-1.07,-5.94,-92.48,-38.66,-86.14,114.49,-291.46,-91.15,2118.18,-83.14,-1992.04,1041.46,-91.25,-104.81,100.82,-93.66,-36.79,900.0,33.33,-12.62,-33.33,-13.64,352.78,-41.18,-188.1,-347.37,-146.01,-9.09,734.23,281.91,717.33,163.5,165.48,-34.21,221.06,-2259.39,-85.07,215.78,-79.45,120.71,-22.22,80.79,-1.64,357.74,286.18,-28.38,104.83,-25.97
Amortyzacja,,,,,-8.6,-15.38,-11.88,12.0,-15.29,-5.19,-17.98,-15.48,1.39,5.48,5.48,19.72,31.51,32.47,27.27,17.65,6.25,-28.43,-6.12,-23.0,-23.53,246.58,-35.87,94.81,75.64,-67.98,-93.22,-75.33,-72.26,-49.38,3450.0,-313.51,-57.89,-63.41,-87.32,122.78,18.75,26.67,5.56,-5.56,10.53,0.0,10.53,17.65,0.0,15.79,-23.81,-30.0,9.52,104.55,181.25,228.57,113.04,891.11,-877.78,6.52,-4.08,-89.91,112.86,-12.24,-6.38,-6.67,-6.67,-4.65,22.73,-2.38,-2.38,2.44,-40.74,-75.61,-21.95,-28.57
