,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55
Wartości niematerialne i prawne,55.0,53.0,190.0,274.0,271.0,159660.0,174248.0,166513.0,163285.0,161893.0,158977.0,158581.0,157691.0,162322.0,159579.0,147283.0,148024.0,147514.0,147763.0,149590.0,144598.0,149634.0,151749.0,153391.0,153794.0,158619.0,154292.0,157444.0,149533.0,154412.0,158590.0,156350.0,158902.0,161595.0,159932.0,161073.0,160346.0,160872.0,162804.0,161225.0,160071.0,160066.0,160059.0,168309.0,190343.0,190269.0,194531.0,199506.0,205361.0,204515.0,213950.0,212633.0,217699.0,207330.0,214941.0,202895.0
Rzeczowe składniki majątku trwałego,19422.0,19184.0,19025.0,19158.0,18939.0,29817.0,30872.0,29748.0,29565.0,29298.0,28759.0,28257.0,27939.0,28068.0,27595.0,26510.0,27201.0,26553.0,26547.0,26490.0,26183.0,26510.0,26630.0,27340.0,27003.0,28456.0,28156.0,28855.0,29667.0,30546.0,31150.0,30474.0,31229.0,33332.0,34828.0,35119.0,35831.0,41217.0,41178.0,42203.0,41586.0,42665.0,42687.0,44077.0,81880.0,83181.0,83262.0,88504.0,90645.0,92437.0,94198.0,98710.0,98188.0,103859.0,103000.0,98096.0
Należności długoterminowe,0.0,0.0,0.0,0.0,0.0,390.0,636.0,601.0,493.0,478.0,389.0,328.0,287.0,233.0,165.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inwestycje długoterminowe,12411.0,15417.0,14323.0,15131.0,14665.0,14650.0,17788.0,18793.0,17085.0,18607.0,18569.0,18265.0,19090.0,19373.0,18239.0,17656.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pozostałe aktywa trwałe,125.0,769.0,744.0,129.0,556.0,1201.0,14.0,585.0,733.0,1232.0,1269.0,820.0,960.0,1076.0,1195.0,793.0,2677.0,2738.0,3037.0,2133.0,2295.0,2228.0,2328.0,2400.0,2330.0,1981.0,1534.0,1355.0,1128.0,1300.0,1484.0,957.0,1369.0,1622.0,1706.0,1004.0,1317.0,1686.0,2294.0,1557.0,2572.0,2054.0,2695.0,2743.0,3220.0,3791.0,5056.0,4319.0,4270.0,4439.0,5313.0,2349.0,3771.0,3778.0,4199.0,4920.0
Aktywa obrotowe,70478.0,86523.0,102292.0,92861.0,92576.0,142948.0,153942.0,131989.0,139246.0,150887.0,153866.0,137871.0,127208.0,125725.0,130242.0,132377.0,148352.0,165394.0,166195.0,142504.0,140564.0,161072.0,171048.0,137893.0,161345.0,164322.0,171483.0,153927.0,183844.0,193357.0,183079.0,177401.0,215269.0,220374.0,231047.0,193679.0,220890.0,218029.0,250001.0,206664.0,273428.0,292526.0,332708.0,295961.0,357090.0,457457.0,462632.0,419116.0,517348.0,507727.0,547390.0,441748.0,494366.0,481527.0,521219.0,462986.0
Zapasy,35429.0,49037.0,56465.0,56984.0,55715.0,78417.0,89014.0,77017.0,78839.0,83446.0,89993.0,86431.0,76100.0,70649.0,61309.0,68413.0,77969.0,107803.0,105988.0,96115.0,83508.0,92773.0,98831.0,88930.0,92942.0,96349.0,102577.0,100917.0,109379.0,117869.0,91174.0,106698.0,134263.0,133015.0,133092.0,119022.0,130873.0,128284.0,141786.0,125498.0,124274.0,133259.0,141618.0,143008.0,192436.0,201356.0,244317.0,260177.0,306527.0,326178.0,363162.0,292797.0,305582.0,293546.0,283409.0,236694.0
Należności krótkoterminowe,30860.0,33651.0,42814.0,31355.0,36571.0,58192.0,63792.0,51382.0,57901.0,64557.0,61974.0,39060.0,46276.0,50345.0,57197.0,40409.0,48805.0,50717.0,54174.0,40848.0,54166.0,55748.0,60825.0,42754.0,57165.0,57510.0,61328.0,43630.0,62452.0,61162.0,73787.0,51758.0,71437.0,71782.0,80392.0,56251.0,80374.0,78851.0,90457.0,59850.0,91486.0,83996.0,104689.0,76020.0,134011.0,153705.0,165552.0,110517.0,183219.0,163814.0,171509.0,125234.0,169596.0,148835.0,182537.0,144731.0
Inwestycje krótkoterminowe,4189.0,3835.0,3013.0,4522.0,290.0,6339.0,1136.0,3590.0,2506.0,2884.0,1899.0,12380.0,4832.0,4731.0,11736.0,23555.0,6406.0,6874.0,6033.0,5541.0,2890.0,12551.0,11392.0,6209.0,11238.0,10463.0,7578.0,9380.0,12013.0,14326.0,18118.0,18945.0,9569.0,15577.0,17563.0,18406.0,9643.0,10894.0,17758.0,21316.0,57668.0,75271.0,86401.0,76933.0,30643.0,102396.0,52763.0,48422.0,27602.0,17735.0,12719.0,23717.0,19188.0,39146.0,55273.0,81561.0
Środki pieniężne i inne aktywa pieniężne,3183.0,3835.0,3013.0,4522.0,290.0,6289.0,1136.0,3590.0,2506.0,2884.0,1899.0,12380.0,4832.0,4731.0,11736.0,23555.0,6406.0,6874.0,6033.0,5541.0,2890.0,12551.0,11392.0,6209.0,11238.0,10463.0,7578.0,9380.0,12013.0,14326.0,18118.0,18945.0,9025.0,15043.0,16803.0,17554.0,8955.0,10894.0,17758.0,20488.0,57668.0,75271.0,86401.0,76933.0,30643.0,102396.0,52763.0,47166.0,27602.0,17735.0,12719.0,23717.0,19188.0,37981.0,55273.0,81561.0
Pozostałe aktywa obrotowe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aktywa trwałe przeznaczone do sprzedaży,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aktywa razem,102491.0,121946.0,136574.0,127553.0,127007.0,348666.0,377500.0,348229.0,350407.0,362395.0,361829.0,344122.0,333175.0,336797.0,337015.0,324725.0,326254.0,342199.0,343542.0,320717.0,313640.0,339444.0,351755.0,321024.0,344472.0,353378.0,355465.0,341581.0,364172.0,379615.0,374303.0,365182.0,406769.0,416923.0,427513.0,390875.0,418384.0,421804.0,456277.0,411649.0,477657.0,497311.0,538149.0,511090.0,632533.0,734698.0,745481.0,711445.0,817624.0,809118.0,860851.0,755440.0,814024.0,796494.0,843359.0,768897.0
Kapitał własny akcjonariuszy jednostki dominującej,48086.0,62034.0,65569.0,66187.0,68333.0,155745.0,175456.0,177501.0,178116.0,174730.0,177495.0,180019.0,185295.0,189750.0,192775.0,185015.0,190819.0,176736.0,184699.0,189070.0,190022.0,179956.0,189349.0,194046.0,202206.0,199442.0,205221.0,213669.0,217644.0,206820.0,223405.0,198311.0,214562.0,217130.0,226698.0,233197.0,246348.0,232713.0,249637.0,250313.0,265479.0,277974.0,293694.0,313206.0,334649.0,344141.0,371561.0,386358.0,414594.0,399652.0,424654.0,438944.0,462141.0,428555.0,452994.0,451148.0
Kapitał (fundusz) podstawowy,9479.0,10479.0,10479.0,10479.0,10479.0,21183.0,21183.0,21183.0,21183.0,21183.0,21183.0,21183.0,21183.0,21183.0,21183.0,21183.0,21183.0,21340.0,21340.0,21243.0,21243.0,21243.0,21243.0,21243.0,21243.0,21243.0,21243.0,21243.0,21243.0,21243.0,21243.0,21243.0,21243.0,21243.0,21243.0,21243.0,21243.0,21243.0,21243.0,21243.0,21243.0,21243.0,21243.0,21243.0,21243.0,21243.0,21243.0,21243.0,21243.0,21243.0,21243.0,21243.0,21243.0,21243.0,21243.0,21243.0
Udziały (akcje) własne,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-77.0,-245.0,-384.0,-995.0,-1051.0,-1051.0,-1051.0,-1051.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kapitał (fundusz) zapasowy,0.0,8613.0,8613.0,8613.0,8614.0,83118.0,83481.0,83119.0,83119.0,83469.0,83469.0,83469.0,83469.0,83469.0,83469.0,83469.0,83469.0,84557.0,84557.0,84882.0,84881.0,84864.0,84864.0,84864.0,84864.0,84864.0,84864.0,84864.0,84864.0,84864.0,84864.0,84864.0,84864.0,82374.0,82374.0,82374.0,82374.0,82374.0,82374.0,82374.0,82374.0,82374.0,82374.0,82374.0,82374.0,82374.0,82374.0,82374.0,82374.0,82374.0,82374.0,82374.0,82374.0,82374.0,82374.0,82374.0
Udziały niekontrolujące,-21.0,23.0,23.0,24.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,6.0,6.0,7.0,8.0,20143.0,21057.0,14684.0,13940.0,13988.0,14397.0,14674.0,6334.0,6557.0,5588.0,4692.0,4789.0
Zobowiązania długoterminowe,1466.0,711.0,420.0,620.0,574.0,109844.0,109251.0,91537.0,91227.0,87592.0,82259.0,78084.0,74309.0,70949.0,65865.0,58435.0,54615.0,46743.0,42362.0,38412.0,33546.0,29750.0,47094.0,57207.0,54353.0,51932.0,37121.0,40666.0,44452.0,42414.0,52117.0,44847.0,42211.0,48734.0,60084.0,39033.0,39153.0,29594.0,24894.0,38713.0,36418.0,34839.0,39224.0,30408.0,41448.0,86647.0,79200.0,82251.0,83048.0,94031.0,95399.0,103372.0,102072.0,95572.0,90538.0,63331.0
Z tytułu dostaw i usług,19261.0,32298.0,34370.0,27807.0,24008.0,40940.0,45667.0,30373.0,33842.0,43203.0,48478.0,33700.0,23722.0,35277.0,35869.0,47001.0,32533.0,31317.0,56272.0,31023.0,24518.0,62354.0,59908.0,29987.0,34043.0,62299.0,60088.0,37347.0,48893.0,70939.0,51824.0,59692.0,70905.0,66982.0,70442.0,33532.0,47876.0,81226.0,98252.0,46106.0,56233.0,77416.0,102922.0,63307.0,121980.0,203070.0,171223.0,124960.0,161987.0,190268.0,186917.0,79226.0,110304.0,144181.0,169928.0,109913.0
Kredyty i pożyczki,32809.0,25648.0,34626.0,32252.0,33101.0,40145.0,44293.0,47053.0,45268.0,54552.0,51277.0,50242.0,47126.0,38683.0,41282.0,31951.0,44036.0,14326.0,57759.0,60679.0,63795.0,65719.0,53902.0,38586.0,52020.0,37302.0,49773.0,46212.0,48997.0,54984.0,41280.0,29902.0,43107.0,21478.0,63750.0,78781.0,77013.0,70141.0,74169.0,63811.0,104834.0,94202.0,41606.0,83974.0,90057.0,59985.0,87204.0,80089.0,118008.0,93116.0,117593.0,111047.0,115613.0,107682.0,106287.0,123171.0
Z tytułu emisji dłużnych papierów wartościowych,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zobowiązania z tytułu leasingu finansowego,0.0,0.0,0.0,0.0,0.0,0.0,0.0,678.0,585.0,580.0,550.0,477.0,418.0,339.0,325.0,238.0,196.0,154.0,115.0,81.0,48.0,21.0,79.0,57.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1270.0,2685.0,2530.0,2516.0,2427.0,2813.0,3049.0,3180.0,3657.0,3665.0,3017.0,4100.0,4139.0,3983.0,3447.0,4747.0,4360.0,5287.0,6157.0,4577.0
Inne zobowiązania długoterminowe,111.0,86.0,86.0,316.0,326.0,8855.0,10317.0,9429.0,9258.0,9114.0,8989.0,8860.0,8844.0,9061.0,8953.0,8359.0,8353.0,8327.0,8369.0,8564.0,8311.0,8566.0,8700.0,8855.0,8904.0,8456.0,8205.0,8247.0,7818.0,8004.0,8257.0,8233.0,8350.0,8418.0,8340.0,8681.0,8717.0,8722.0,8588.0,8784.0,8856.0,8753.0,8963.0,8855.0,15567.0,15959.0,15319.0,15620.0,14665.0,14945.0,13311.0,13880.0,15123.0,14412.0,15048.0,13325.0
Zobowiązania krótkoterminowe,52960.0,59178.0,70562.0,60722.0,58098.0,83075.0,92791.0,79189.0,81062.0,100071.0,102073.0,86017.0,73569.0,76096.0,78373.0,81273.0,80818.0,118717.0,116478.0,93232.0,90072.0,129738.0,115312.0,69771.0,87910.0,102001.0,113120.0,87243.0,102073.0,130378.0,98777.0,122020.0,149992.0,151055.0,140727.0,118641.0,132879.0,159493.0,181741.0,122618.0,175754.0,184492.0,205224.0,167468.0,236293.0,282853.0,280036.0,228896.0,305994.0,301038.0,326124.0,206790.0,243254.0,266779.0,295135.0,249629.0
Inne zobowiązania krótkoterminowe,890.0,1232.0,1566.0,663.0,989.0,1990.0,2831.0,1085.0,1367.0,1736.0,1768.0,1598.0,2303.0,1797.0,897.0,2083.0,4053.0,72920.0,2332.0,1449.0,1711.0,1644.0,1423.0,1141.0,1790.0,2400.0,3259.0,3684.0,4183.0,4455.0,5673.0,32426.0,35980.0,62595.0,6535.0,6328.0,6720.0,5441.0,6790.0,10185.0,12260.0,10061.0,57647.0,17007.0,20599.0,16133.0,18592.0,19747.0,21860.0,13671.0,18167.0,11770.0,12977.0,9629.0,12763.0,11968.0
Rozliczenia międzyokresowe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pasywa razem,102491.0,121946.0,136574.0,127553.0,127007.0,348666.0,377500.0,348229.0,350407.0,362395.0,361829.0,344122.0,333175.0,336797.0,337015.0,324725.0,326254.0,342199.0,343542.0,320717.0,313640.0,339444.0,351755.0,321024.0,344472.0,353378.0,355465.0,341581.0,364172.0,379615.0,374303.0,365182.0,406769.0,416923.0,427513.0,390875.0,418384.0,421804.0,456277.0,411649.0,477657.0,497311.0,538149.0,511090.0,632533.0,734698.0,745481.0,711445.0,817624.0,809118.0,860851.0,755440.0,814024.0,796494.0,843359.0,768897.0
Przepływy pieniężne z działalności operacyjnej,-6375.0,-1502.0,-8653.0,4868.0,-4380.0,11996.0,3578.0,16119.0,2226.0,2676.0,7716.0,17148.0,1292.0,15498.0,16268.0,24546.0,-23243.0,-6518.0,1231.0,14500.0,-1090.0,13886.0,3555.0,14980.0,-4376.0,18678.0,5994.0,13887.0,-3668.0,1302.0,21338.0,34260.0,-18248.0,-4398.0,-19610.0,17148.0,5613.0,12341.0,20603.0,16000.0,653.0,31900.0,18569.0,11643.0,-9480.0,61595.0,-2647.0,9013.0,-51783.0,15795.0,-22423.0,54706.0,3796.0,45583.0,32303.0,81587.0
Amortyzacja,239.0,243.0,245.0,247.0,261.0,495.0,548.0,496.0,447.0,509.0,506.0,632.0,480.0,562.0,502.0,562.0,496.0,543.0,516.0,548.0,510.0,570.0,541.0,570.0,637.0,1514.0,1081.0,1581.0,1143.0,966.0,840.0,932.0,815.0,928.0,872.0,1112.0,1172.0,1759.0,1659.0,1665.0,1772.0,1858.0,1785.0,2050.0,2380.0,3473.0,3567.0,3449.0,3919.0,3862.0,3818.0,3508.0,3973.0,4279.0,4513.0,4943.0
