,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
Koszty finansowe,101.0,118.0,34.0,226.0,284.0,30.0,107.0,714.0,264.0,428.0,772.0,547.0,1344.0,614.0,875.0,455.0,337.0,1694.0,729.0,1629.0,1720.0,2038.0,1824.0,1433.0,741.0,391.0,638.0,43566.0,454.0,53.0,265.0,6478.0,316.0,203.0,-17.0,17236.0,381.0,255.0,397.0,-460.0,95.0,108.0,141.0,456.0,179.0,5990.0,2145.0,-785.0,5258.0,-1169.0,544.0,2061.0,264.0,103.0,241.0,1357.0,1289.0,2592.0,854.0,112.0,379.0,541.0,869.0,101.0
Pozostałe przychody (koszty),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,903.0,64.0,536.0,-2992.0,0.0,5838.0,-385.0,-11720.0,9691.0,432.0,1363.0,-4109.0,1078.0,830.0,-358.0,1040.0,812.0,1251.0,963.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-121.0,-14.0,-154.0,-61.0,73.0,-29.0,-15.0,-203.0,10.0,2.0,34.0,-76.0,-43.0
Zysk z działalności gospodarczej,132.0,657.0,944.0,174.0,807.0,1138.0,982.0,535.0,1426.0,2020.0,2193.0,552.0,3066.0,2436.0,4251.0,2298.0,4517.0,2181.0,6161.0,2611.0,4172.0,3816.0,2591.0,4955.0,3423.0,-9687.0,99.0,-56548.0,4709.0,-3666.0,-2944.0,-20835.0,8667.0,-226.0,-617.0,-25671.0,-771.0,-48.0,-1447.0,365.0,-68.0,58.0,-1492.0,-23370.0,2855.0,-3671.0,-2691.0,-37623.0,-7476.0,770.0,-1943.0,-4294.0,966.0,1927.0,-2626.0,1490.0,-2266.0,-1693.0,-1207.0,-1076.0,2130.0,-1823.0,-3374.0,-962.0
Wynik zdarzeń nadzwyczajnych,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zysk przed opodatkowaniem,132.0,657.0,944.0,174.0,807.0,1138.0,982.0,535.0,1426.0,2020.0,2193.0,552.0,3066.0,2436.0,4251.0,2298.0,4517.0,2181.0,6161.0,2611.0,4172.0,3816.0,2591.0,4955.0,3423.0,-9687.0,99.0,-56548.0,4709.0,-3666.0,-2944.0,-20835.0,8667.0,-226.0,-617.0,-25671.0,-771.0,-48.0,-1447.0,365.0,-68.0,58.0,-1492.0,-23370.0,2855.0,-3671.0,-2691.0,-37623.0,-7476.0,770.0,-1943.0,-4294.0,966.0,1927.0,-2626.0,1490.0,-2266.0,-1693.0,-1207.0,-1076.0,2130.0,-1823.0,-3374.0,-962.0
Zysk (strata) netto z działalności zaniechanej,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zysk netto,63.0,532.0,778.0,47.0,739.0,800.0,924.0,493.0,1341.0,1805.0,2424.0,560.0,3136.0,2101.0,5631.0,3140.0,5946.0,1789.0,5692.0,1978.0,4549.0,3109.0,2499.0,2489.0,3265.0,-11290.0,948.0,-56480.0,5075.0,-3615.0,-2861.0,-21022.0,8656.0,-627.0,-877.0,-25092.0,-855.0,-326.0,-1479.0,443.0,-96.0,10.0,-1301.0,-23591.0,2842.0,-3774.0,-2732.0,-37310.0,-7470.0,711.0,-1947.0,-4115.0,933.0,1815.0,-2656.0,1586.0,-2332.0,-3531.0,455.0,-1631.0,1422.0,-1789.0,-3493.0,-684.0
Zysk netto akcjonariuszy jednostki dominującej,63.0,532.0,778.0,47.0,739.0,800.0,924.0,493.0,1341.0,1805.0,2424.0,560.0,3136.0,2101.0,5631.0,2843.0,5306.0,2429.0,5692.0,1955.0,4549.0,1547.0,-565.0,2287.0,2166.0,-9855.0,526.0,-35264.0,5075.0,-3615.0,-2861.0,-3756.0,1410.0,-299.0,-1346.0,-10755.0,-824.0,-613.0,-994.0,410.0,-117.0,-92.0,-1292.0,-23481.0,2398.0,-3123.0,-2485.0,-37325.0,-7328.0,694.0,-1929.0,-4102.0,912.0,1781.0,-2620.0,1562.0,-2317.0,-3509.0,501.0,-1638.0,1423.0,-1783.0,-3473.0,-663.0
Aktywa trwałe,6714.0,7052.0,7748.0,8076.0,7964.0,7912.0,8148.0,9568.0,15388.0,17416.0,20086.0,23509.0,24839.0,34857.0,74192.0,74215.0,77602.0,81716.0,87151.0,88746.0,298619.0,307369.0,321402.0,308993.0,179998.0,181370.0,191508.0,142589.0,80353.0,81659.0,86268.0,150601.0,152673.0,156380.0,157278.0,141187.0,141021.0,142175.0,141549.0,139301.0,140225.0,145612.0,146869.0,73065.0,71337.0,72573.0,74330.0,31336.0,30908.0,30987.0,31745.0,29823.0,31653.0,31975.0,35385.0,36247.0,37287.0,41209.0,42503.0,43074.0,44021.0,44671.0,45948.0,46786.0
Wartości niematerialne i prawne,536.0,675.0,634.0,660.0,383.0,630.0,615.0,608.0,5579.0,5580.0,5646.0,5621.0,5600.0,11632.0,37915.0,37736.0,37617.0,37528.0,37336.0,39511.0,190219.0,186798.0,195245.0,180818.0,32738.0,32613.0,32568.0,7898.0,2661.0,2597.0,2563.0,659.0,654.0,690.0,768.0,61821.0,62784.0,65331.0,66255.0,62527.0,63155.0,64555.0,66428.0,50600.0,51492.0,53583.0,55924.0,12803.0,12880.0,13075.0,13679.0,14085.0,14504.0,14715.0,15170.0,15853.0,16498.0,18768.0,19887.0,20555.0,20905.0,18854.0,21142.0,21596.0
Rzeczowe składniki majątku trwałego,6400.0,6285.0,7030.0,7193.0,7125.0,6942.0,7491.0,8155.0,8487.0,9033.0,10406.0,10801.0,11362.0,16357.0,24930.0,19335.0,19414.0,20644.0,23562.0,20408.0,73905.0,82703.0,83876.0,81986.0,29411.0,30578.0,35214.0,36435.0,22742.0,21973.0,21057.0,22928.0,23345.0,29101.0,28273.0,27663.0,27529.0,26420.0,26325.0,25744.0,25066.0,25067.0,24760.0,21102.0,18391.0,17602.0,17049.0,17510.0,17068.0,16919.0,17102.0,14730.0,16121.0,16225.0,19058.0,19264.0,19797.0,20707.0,20831.0,21286.0,22016.0,22613.0,23914.0,24306.0
Należności długoterminowe,0.0,10.0,0.0,139.0,110.0,265.0,0.0,590.0,1100.0,2567.0,3271.0,5162.0,5721.0,4090.0,6957.0,11396.0,13665.0,16829.0,19161.0,21810.0,26060.0,28240.0,32236.0,38027.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,180.0,179.0,172.0,176.0,179.0,178.0,240.0,242.0,240.0,182.0,177.0,192.0,187.0,230.0,235.0,137.0,133.0,137.0,49.0,50.0,52.0,56.0,52.0,52.0,50.0,53.0,52.0
Inwestycje długoterminowe,-300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1020.0,1020.0,1711.0,1711.0,1711.0,1711.0,1711.0,1711.0,1711.0,1711.0,1711.0,1711.0,1711.0,67052.0,115785.0,122562.0,97081.0,52897.0,54941.0,60437.0,74908.0,74742.0,68293.0,69606.0,48695.0,47872.0,47669.0,45006.0,49134.0,50132.0,54005.0,53777.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pozostałe aktywa trwałe,78.0,82.0,84.0,84.0,346.0,75.0,42.0,215.0,222.0,236.0,763.0,905.0,1136.0,1067.0,2679.0,4037.0,5195.0,5004.0,5381.0,5306.0,6724.0,7917.0,8334.0,6451.0,50797.0,2394.0,1164.0,1175.0,2053.0,2148.0,2211.0,52106.0,53932.0,58296.0,58631.0,3008.0,2753.0,2575.0,3784.0,1724.0,1696.0,1806.0,1726.0,1123.0,1212.0,1148.0,1175.0,846.0,768.0,806.0,734.0,773.0,891.0,902.0,1020.0,1081.0,942.0,1682.0,1729.0,1181.0,1048.0,3154.0,839.0,832.0
Aktywa obrotowe,13320.0,13809.0,13631.0,19752.0,19631.0,21320.0,20180.0,41186.0,44656.0,48318.0,44462.0,61556.0,61031.0,61621.0,77687.0,85445.0,86879.0,82516.0,84539.0,159257.0,179148.0,158667.0,184052.0,178205.0,122405.0,112563.0,124144.0,102713.0,51311.0,44858.0,81997.0,76539.0,67419.0,54307.0,50885.0,47022.0,46853.0,43342.0,38859.0,35245.0,35387.0,35282.0,36019.0,88433.0,97436.0,87587.0,74542.0,71139.0,70890.0,66733.0,64387.0,63917.0,62912.0,63029.0,60420.0,63440.0,59302.0,53198.0,58200.0,58901.0,57512.0,49941.0,47924.0,47117.0
Zapasy,7215.0,8114.0,7223.0,9079.0,9525.0,11513.0,10209.0,12161.0,15988.0,21624.0,19538.0,23272.0,21969.0,23385.0,30340.0,32961.0,30998.0,29836.0,32626.0,37634.0,76875.0,62324.0,63593.0,65396.0,38908.0,35537.0,38020.0,28619.0,9578.0,10707.0,11484.0,22568.0,20634.0,22217.0,24881.0,25292.0,23323.0,19896.0,20487.0,16984.0,17143.0,19216.0,19570.0,17015.0,16859.0,16593.0,16259.0,19523.0,20612.0,22561.0,18254.0,15168.0,15448.0,16075.0,17201.0,18587.0,17542.0,16792.0,21844.0,26793.0,26393.0,23151.0,24048.0,23713.0
Należności krótkoterminowe,5188.0,5196.0,6145.0,5158.0,6328.0,6067.0,7483.0,7015.0,11964.0,12868.0,14559.0,12945.0,17552.0,15068.0,20733.0,20130.0,25310.0,23492.0,27675.0,26005.0,64150.0,66382.0,55641.0,54796.0,27487.0,26283.0,21723.0,19645.0,22821.0,20745.0,22144.0,25661.0,27768.0,21395.0,19146.0,17793.0,18504.0,20471.0,15479.0,15245.0,15062.0,13942.0,12590.0,13371.0,15376.0,16065.0,15307.0,12659.0,14569.0,11304.0,11670.0,12864.0,13303.0,14528.0,14916.0,14235.0,14262.0,17184.0,18965.0,17161.0,16777.0,17836.0,15458.0,13384.0
Inwestycje krótkoterminowe,905.0,499.0,263.0,5515.0,3778.0,2480.0,1308.0,20890.0,15584.0,12706.0,9285.0,25279.0,21510.0,22188.0,25634.0,31259.0,30536.0,29188.0,24238.0,95618.0,38123.0,29961.0,64818.0,58013.0,55072.0,50586.0,62055.0,52943.0,17580.0,11939.0,46932.0,24005.0,18352.0,9910.0,6113.0,3327.0,3195.0,1714.0,1574.0,2153.0,2093.0,1084.0,2578.0,2346.0,1362.0,54061.0,42271.0,38395.0,35129.0,32392.0,34127.0,35885.0,34161.0,32426.0,28303.0,30618.0,27498.0,19222.0,17391.0,14947.0,14342.0,8954.0,8418.0,10020.0
Środki pieniężne i inne aktywa pieniężne,905.0,499.0,263.0,5515.0,3778.0,2480.0,1308.0,20890.0,15584.0,12706.0,9285.0,25279.0,21510.0,22188.0,25634.0,31259.0,30536.0,29188.0,24238.0,95618.0,38123.0,29961.0,64818.0,58013.0,55072.0,50586.0,62055.0,52943.0,17580.0,11939.0,46932.0,24005.0,18352.0,9910.0,6113.0,3327.0,3195.0,1714.0,1574.0,2153.0,2093.0,1084.0,2578.0,2346.0,1362.0,54061.0,11555.0,7260.0,4052.0,5457.0,7074.0,9737.0,7288.0,5507.0,2288.0,2506.0,7460.0,2216.0,1182.0,1292.0,3874.0,1165.0,1944.0,3831.0
Pozostałe aktywa obrotowe,0.0,0.0,0.0,0.0,0.0,1260.0,1180.0,1120.0,1120.0,1120.0,1080.0,60.0,0.0,980.0,980.0,1095.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,938.0,157.0,2346.0,323.0,149.0,284.0,254.0,177.0,665.0,785.0,745.0,610.0,1831.0,1261.0,1319.0,863.0,1089.0,1040.0,1281.0,1166.0,1017.0,855.0,705.0,562.0,580.0,476.0,336.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aktywa trwałe przeznaczone do sprzedaży,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1183.0,1183.0,1183.0,1183.0,4128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54535.0,62822.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aktywa razem,20034.0,20861.0,21379.0,27828.0,27595.0,29232.0,28328.0,50754.0,60044.0,65734.0,64548.0,85065.0,85870.0,96478.0,151879.0,159660.0,164481.0,164232.0,171690.0,248003.0,477767.0,466036.0,505454.0,487198.0,302403.0,293933.0,315652.0,245302.0,131664.0,126517.0,168265.0,227140.0,220092.0,210687.0,208163.0,188209.0,187874.0,185517.0,180408.0,174546.0,175612.0,180894.0,182888.0,161498.0,168773.0,160160.0,148872.0,102475.0,101798.0,97720.0,96132.0,93740.0,94565.0,95004.0,95805.0,99687.0,96589.0,94407.0,100703.0,101975.0,101533.0,94612.0,93872.0,93903.0
Kapitał własny akcjonariuszy jednostki dominującej,12707.0,13496.0,14289.0,18953.0,19701.0,20479.0,21383.0,42806.0,46125.0,47137.0,50616.0,66448.0,70148.0,76891.0,112611.0,108530.0,113738.0,115588.0,119964.0,172534.0,174849.0,202940.0,237954.0,200694.0,172332.0,161331.0,155530.0,96011.0,67335.0,62621.0,105949.0,125936.0,109001.0,113292.0,111321.0,102016.0,101118.0,99384.0,97962.0,128889.0,127481.0,129580.0,127889.0,111733.0,115014.0,111648.0,110792.0,72162.0,68305.0,68063.0,65855.0,62436.0,63052.0,63885.0,62203.0,64852.0,62759.0,62042.0,64408.0,60865.0,62121.0,59665.0,56732.0,55256.0
Kapitał (fundusz) podstawowy,9877.0,9877.0,9877.0,11862.0,11862.0,11862.0,11862.0,21862.0,21862.0,21862.0,24862.0,24862.0,28862.0,28862.0,28862.0,30562.0,30562.0,30562.0,30562.0,31862.0,31862.0,31862.0,31862.0,31862.0,31862.0,31862.0,31862.0,31862.0,31862.0,31862.0,63724.0,63724.0,63724.0,63724.0,63724.0,63724.0,63724.0,63724.0,63724.0,77205.0,77205.0,77205.0,77205.0,77205.0,84205.0,84205.0,84205.0,84205.0,84205.0,84205.0,84205.0,84205.0,84205.0,84205.0,84205.0,84205.0,84205.0,84205.0,84205.0,84205.0,84205.0,84205.0,84205.0,84205.0
Udziały (akcje) własne,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kapitał (fundusz) zapasowy,652.0,673.0,673.0,3245.0,3245.0,3245.0,3285.0,14237.0,17237.0,14237.0,13997.0,13997.0,13997.0,30907.0,30907.0,50639.0,50639.0,50526.0,49826.0,117406.0,111264.0,131555.0,179940.0,136697.0,96537.0,97446.0,91307.0,103634.0,78879.0,36748.0,51367.0,51365.0,51365.0,46768.0,46768.0,46768.0,46768.0,42059.0,42059.0,53351.0,53351.0,51565.0,51565.0,51481.0,51481.0,26373.0,26373.0,26373.0,26373.0,26373.0,0.0,92811.0,92811.0,92811.0,92811.0,92811.0,92811.0,92811.0,92811.0,92811.0,92811.0,92811.0,92811.0,92811.0
Udziały niekontrolujące,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,-1167.0,-1167.0,-527.0,-538.0,-539.0,19930.0,30734.0,2082.0,14116.0,31323.0,59782.0,56362.0,87127.0,71597.0,0.0,0.0,0.0,48209.0,72721.0,55879.0,55236.0,42800.0,42638.0,40930.0,39684.0,6793.0,6760.0,7095.0,7027.0,6967.0,7532.0,6849.0,1898.0,1656.0,1334.0,1315.0,1085.0,880.0,895.0,909.0,302.0,851.0,839.0,893.0,536.0,496.0,479.0,453.0,443.0,412.0
Zobowiązania długoterminowe,437.0,605.0,291.0,792.0,782.0,845.0,821.0,740.0,1284.0,5670.0,2340.0,5633.0,5611.0,4594.0,18268.0,26853.0,32277.0,30866.0,30493.0,28091.0,148930.0,152161.0,151701.0,152162.0,37469.0,43684.0,42162.0,25641.0,10454.0,10827.0,10775.0,19005.0,19461.0,20341.0,20095.0,12212.0,12296.0,12196.0,14009.0,15162.0,15402.0,14983.0,15890.0,12771.0,12787.0,13839.0,13503.0,3432.0,4269.0,5802.0,5166.0,5118.0,4734.0,4639.0,4617.0,4412.0,4517.0,4570.0,4364.0,4790.0,4766.0,4484.0,5010.0,5462.0
Z tytułu dostaw i usług,5018.0,5341.0,3996.0,6821.0,5092.0,5922.0,4847.0,6296.0,9999.0,9304.0,7331.0,8286.0,8425.0,9869.0,14167.0,15529.0,10555.0,9990.0,13303.0,18625.0,57056.0,21824.0,18237.0,32318.0,13995.0,14438.0,20560.0,29553.0,39397.0,40108.0,49162.0,17115.0,14997.0,17381.0,17995.0,19168.0,17630.0,19620.0,16247.0,12856.0,14765.0,17336.0,19951.0,15323.0,16937.0,13218.0,11548.0,13694.0,15076.0,9946.0,11439.0,10496.0,11408.0,11441.0,14044.0,13663.0,13364.0,11411.0,15366.0,20648.0,19052.0,15415.0,16443.0,17176.0
Kredyty i pożyczki,1383.0,1356.0,1721.0,1058.0,1106.0,1740.0,1275.0,386.0,1872.0,3192.0,3162.0,2942.0,1521.0,4801.0,6871.0,7370.0,7571.0,7665.0,6984.0,8381.0,64309.0,64160.0,63129.0,60159.0,16830.0,17218.0,7472.0,9958.0,11973.0,10616.0,50.0,0.0,17.0,0.0,0.0,0.0,2566.0,2094.0,2502.0,1386.0,2143.0,2463.0,2658.0,1743.0,2767.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Z tytułu emisji dłużnych papierów wartościowych,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zobowiązania z tytułu leasingu finansowego,438.0,61.0,1080.0,141.0,832.0,140.0,0.0,135.0,133.0,157.0,889.0,1219.0,160.0,173.0,207.0,1283.0,73.0,159.0,105.0,0.0,764.0,21453.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,1574.0,1565.0,1408.0,1326.0,1273.0,1356.0,1373.0,1318.0,1212.0,1153.0,1032.0,1140.0,1279.0
Inne zobowiązania długoterminowe,184.0,182.0,222.0,243.0,242.0,371.0,241.0,336.0,911.0,367.0,536.0,2171.0,2403.0,2523.0,10439.0,5941.0,8052.0,7784.0,9274.0,10299.0,29561.0,31813.0,33657.0,39131.0,26921.0,33686.0,27554.0,10849.0,10454.0,10827.0,10775.0,11126.0,11653.0,12206.0,12135.0,12212.0,12296.0,12196.0,14009.0,15162.0,15402.0,14983.0,15890.0,12771.0,12787.0,13839.0,13503.0,3432.0,4269.0,5802.0,3826.0,2047.0,1989.0,1926.0,1845.0,1594.0,1520.0,1421.0,1416.0,1928.0,1628.0,1621.0,1601.0,1827.0
