,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67
Koszty finansowe,4.0,32.0,413.0,-43.0,77.0,281.0,92.0,1089.0,131.0,150.0,84.0,527.0,629.0,-216.0,1314.0,-35.0,108.0,165.0,48.0,37.0,1434.0,812.0,-371.0,508.0,533.0,512.0,346.0,436.0,154.0,250.0,-44.0,119.0,36.0,52.0,-1.0,58.0,129.0,26.0,32.0,43.0,932.0,930.0,2523.0,-2755.0,461.0,-132.0,33.0,27.0,152.0,148.0,130.0,408.0,61.0,206.0,53.0,18.0,48.0,24.0,107.0,52.0,6.0,172.0,373.0,-107.0,394.0,628.0,2276.0,1907.0
Pozostałe przychody (koszty),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zysk z działalności gospodarczej,73.0,1743.0,500.0,1570.0,1708.0,413.0,-520.0,-938.0,-668.0,-547.0,-4464.0,-10911.0,3922.0,8629.0,15922.0,4070.0,1538.0,10831.0,8409.0,1530.0,-2130.0,-3195.0,-3113.0,-14934.0,30433.0,1005.0,-1397.0,-16003.0,-1542.0,-11954.0,-6882.0,22692.0,534.0,-4259.0,-4560.0,220.0,-1011.0,-993.0,-2799.0,-9032.0,-6436.0,8709.0,5751.0,3100.0,956.0,-7652.0,-1931.0,-13320.0,-1952.0,-6144.0,-2916.0,11231.0,2251.0,3541.0,467.0,2273.0,3477.0,14161.0,15946.0,9235.0,5049.0,8472.0,-3865.0,1730.0,-773.0,-2660.0,-1537.0,31254.0
Wynik zdarzeń nadzwyczajnych,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zysk przed opodatkowaniem,73.0,1743.0,500.0,1570.0,1708.0,413.0,-520.0,-938.0,-668.0,-547.0,-4464.0,-10911.0,3922.0,8629.0,15922.0,4070.0,1538.0,10831.0,8409.0,1530.0,-2130.0,-3195.0,-3113.0,-14934.0,30433.0,1005.0,-1397.0,-16003.0,-1542.0,-11954.0,-6882.0,22692.0,534.0,-4259.0,-4560.0,220.0,-1011.0,-993.0,-2799.0,-9032.0,-6436.0,8709.0,5751.0,3100.0,956.0,-7652.0,-1931.0,-13320.0,-1952.0,-6144.0,-2916.0,11231.0,2251.0,3541.0,467.0,2273.0,3477.0,14161.0,15946.0,9235.0,5049.0,8472.0,-3865.0,1730.0,-773.0,-2660.0,-1537.0,31254.0
Zysk (strata) netto z działalności zaniechanej,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zysk netto,59.0,1344.0,373.0,1612.0,1367.0,132.0,-485.0,2219.0,-58.0,-506.0,-4401.0,-8597.0,3297.0,7199.0,13106.0,3291.0,1132.0,8985.0,6712.0,94.0,-2048.0,-2587.0,-2838.0,-12321.0,24201.0,20459.0,-1559.0,-13388.0,-1455.0,-11932.0,-6882.0,22353.0,34.0,-2828.0,-4635.0,-431.0,-1502.0,-1157.0,-2795.0,-10786.0,-5916.0,7405.0,3757.0,208.0,582.0,-10536.0,-1927.0,-10812.0,-1943.0,-6153.0,-2916.0,8135.0,1499.0,3241.0,340.0,2017.0,2733.0,10849.0,13637.0,11124.0,4124.0,9220.0,-3865.0,-904.0,-537.0,-2608.0,-1228.0,18840.0
Zysk netto akcjonariuszy jednostki dominującej,59.0,1344.0,373.0,1612.0,1367.0,132.0,-485.0,2219.0,-58.0,-506.0,-4401.0,-8597.0,3297.0,7199.0,13106.0,3291.0,1132.0,8985.0,6712.0,94.0,-2048.0,-2587.0,-2838.0,-12321.0,24201.0,20459.0,-1559.0,-13388.0,-1455.0,-11932.0,-6882.0,22353.0,34.0,-2828.0,-4635.0,-431.0,-1502.0,-1157.0,-2795.0,-10786.0,-5916.0,7405.0,3757.0,208.0,582.0,-10536.0,-1927.0,-10812.0,-1952.0,-6144.0,-2916.0,8135.0,1499.0,3241.0,359.0,1860.0,2708.0,10884.0,12837.0,10379.0,4022.0,9157.0,-3941.0,-1042.0,-740.0,-2830.0,-1559.0,18176.0
Aktywa trwałe,1344.0,4479.0,3763.0,8284.0,7927.0,12880.0,15059.0,17752.0,18359.0,19567.0,19259.0,14961.0,14832.0,16042.0,16244.0,16789.0,17469.0,19564.0,23076.0,28779.0,35480.0,42772.0,46956.0,44883.0,43773.0,66396.0,71911.0,68237.0,74377.0,66608.0,70617.0,56997.0,57249.0,62592.0,64722.0,71396.0,75921.0,79251.0,84426.0,83648.0,91872.0,76690.0,82746.0,79089.0,80574.0,74462.0,78747.0,72755.0,81660.0,82913.0,73001.0,62297.0,60192.0,57334.0,60677.0,69137.0,71757.0,71093.0,80190.0,90767.0,103544.0,120543.0,140269.0,158466.0,179248.0,203439.0,221474.0,187526.0
Wartości niematerialne i prawne,1150.0,4182.0,3468.0,7745.0,6574.0,11346.0,13192.0,14944.0,15469.0,16500.0,16077.0,10272.0,11053.0,12622.0,13119.0,13115.0,14284.0,16278.0,19161.0,25071.0,31990.0,38352.0,42518.0,38117.0,37919.0,42309.0,48344.0,43784.0,50250.0,40579.0,44632.0,30114.0,31147.0,35617.0,38162.0,45943.0,51070.0,54533.0,59626.0,59299.0,67078.0,55905.0,54535.0,52794.0,54313.0,53104.0,57929.0,52282.0,57568.0,59506.0,62668.0,54828.0,54345.0,53193.0,56720.0,58987.0,62886.0,63823.0,72331.0,80959.0,94800.0,112238.0,131657.0,152044.0,173302.0,197131.0,211467.0,168707.0
Rzeczowe składniki majątku trwałego,194.0,248.0,247.0,454.0,1194.0,1478.0,1798.0,1419.0,1194.0,999.0,778.0,591.0,426.0,303.0,314.0,441.0,408.0,1050.0,1205.0,1385.0,1742.0,1766.0,1638.0,1425.0,1548.0,1381.0,1367.0,1967.0,1872.0,1872.0,1828.0,1292.0,1180.0,1054.0,1051.0,971.0,853.0,888.0,831.0,917.0,869.0,847.0,963.0,913.0,1530.0,1323.0,1223.0,1083.0,5233.0,4986.0,4705.0,1509.0,1306.0,1208.0,1074.0,6921.0,7048.0,6067.0,6312.0,6165.0,5907.0,5557.0,5264.0,4925.0,4487.0,4248.0,3993.0,3643.0
Należności długoterminowe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480.0,497.0,492.0,541.0,538.0
Inwestycje długoterminowe,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,14.0,15.0,12.0,12.0,18.0,18.0,23.0,18.0,18.0,18.0,17.0,18.0,18.0,63.0,51.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pozostałe aktywa trwałe,0.0,49.0,48.0,85.0,159.0,56.0,57.0,1389.0,1696.0,2068.0,2404.0,4098.0,3339.0,3102.0,2799.0,3221.0,2759.0,2218.0,2687.0,2305.0,1730.0,2636.0,2783.0,5323.0,4288.0,22643.0,22149.0,22481.0,22250.0,24157.0,24157.0,25591.0,24922.0,25921.0,25503.0,24482.0,23998.0,23830.0,23969.0,23432.0,23925.0,19938.0,27248.0,25382.0,24731.0,20035.0,19595.0,19390.0,18859.0,18421.0,5628.0,5960.0,4541.0,2933.0,2863.0,3229.0,1823.0,1203.0,1547.0,3643.0,2837.0,2748.0,3348.0,1017.0,962.0,1568.0,5473.0,14638.0
Aktywa obrotowe,4086.0,8590.0,11770.0,27823.0,28953.0,23033.0,20857.0,26999.0,28854.0,24965.0,23999.0,20752.0,23750.0,30897.0,45827.0,42828.0,35795.0,46391.0,51894.0,41875.0,33647.0,24627.0,33831.0,27574.0,84276.0,34044.0,31629.0,29760.0,21242.0,26160.0,18856.0,42261.0,35586.0,29882.0,20521.0,19282.0,20450.0,14279.0,13029.0,34194.0,32562.0,39232.0,29109.0,28043.0,23078.0,18969.0,18417.0,19433.0,18693.0,22143.0,16703.0,34803.0,31711.0,32187.0,41915.0,41150.0,40003.0,58048.0,70082.0,61345.0,54393.0,45990.0,28910.0,20795.0,19169.0,17123.0,45889.0,87468.0
Zapasy,254.0,1552.0,1997.0,1975.0,2319.0,2451.0,3085.0,3679.0,4720.0,6026.0,6498.0,5518.0,5210.0,4658.0,6364.0,5244.0,4450.0,5628.0,6014.0,4945.0,4766.0,3988.0,4682.0,2357.0,3822.0,3205.0,2674.0,3336.0,2405.0,3265.0,3270.0,2963.0,3533.0,3367.0,2893.0,4333.0,2773.0,2933.0,2899.0,3396.0,3503.0,7080.0,5700.0,4920.0,4244.0,2690.0,2865.0,2687.0,2361.0,2370.0,2468.0,3118.0,2611.0,2320.0,2137.0,1576.0,1275.0,2362.0,2814.0,2014.0,2389.0,2131.0,1898.0,1171.0,1291.0,1207.0,8906.0,1502.0
Należności krótkoterminowe,2341.0,3431.0,6322.0,6635.0,9274.0,9437.0,11584.0,16505.0,21378.0,15358.0,13384.0,11336.0,14107.0,20942.0,26290.0,17208.0,13766.0,22684.0,24869.0,16316.0,10306.0,8403.0,7032.0,6208.0,59515.0,20112.0,17173.0,12652.0,10903.0,13948.0,5113.0,27945.0,13950.0,11497.0,11041.0,5663.0,7358.0,3533.0,6437.0,2690.0,3467.0,12842.0,6329.0,5919.0,5628.0,4293.0,2927.0,3146.0,4149.0,3265.0,2526.0,19946.0,9129.0,10535.0,6294.0,7265.0,7651.0,29275.0,15657.0,20827.0,17299.0,26079.0,15834.0,12660.0,9964.0,11033.0,24149.0,55733.0
Inwestycje krótkoterminowe,124.0,924.0,829.0,17961.0,14643.0,9087.0,3997.0,4381.0,2573.0,1409.0,2443.0,1499.0,1332.0,1736.0,7864.0,16422.0,13049.0,14486.0,16431.0,17103.0,14993.0,8939.0,18768.0,16517.0,18083.0,8366.0,8833.0,11235.0,5099.0,7194.0,8482.0,9511.0,15857.0,13185.0,4686.0,7186.0,8209.0,6127.0,2108.0,25424.0,8842.0,16275.0,13168.0,13859.0,9718.0,9780.0,11406.0,12612.0,11486.0,5594.0,8874.0,6659.0,14558.0,12768.0,28202.0,28705.0,26712.0,22060.0,44495.0,37904.0,34705.0,17780.0,11178.0,6964.0,7914.0,4883.0,12834.0,30233.0
Środki pieniężne i inne aktywa pieniężne,124.0,924.0,829.0,12894.0,14643.0,3758.0,1760.0,2239.0,614.0,1125.0,2029.0,1422.0,1258.0,1466.0,7451.0,15521.0,12148.0,13884.0,15602.0,16700.0,13926.0,8614.0,18439.0,16474.0,18051.0,8366.0,8811.0,11235.0,5080.0,6996.0,8463.0,9509.0,15857.0,13141.0,4686.0,7183.0,8209.0,6127.0,1902.0,25424.0,8842.0,16275.0,13158.0,13484.0,9718.0,9780.0,11406.0,12612.0,11486.0,5594.0,8868.0,6659.0,14558.0,12768.0,28202.0,28207.0,25705.0,20178.0,42155.0,37843.0,34643.0,17717.0,11113.0,6618.0,7914.0,4883.0,12834.0,30233.0
Pozostałe aktywa obrotowe,1367.0,2683.0,2622.0,1252.0,2717.0,2058.0,2191.0,2434.0,183.0,2172.0,1674.0,2399.0,3101.0,3561.0,5309.0,3954.0,4530.0,3593.0,4580.0,3511.0,3582.0,3297.0,3349.0,2492.0,2856.0,2361.0,2949.0,2537.0,2835.0,1753.0,1991.0,1842.0,2246.0,1833.0,1901.0,2100.0,2110.0,1686.0,1585.0,2684.0,16750.0,3035.0,3912.0,3345.0,3488.0,2206.0,1219.0,988.0,697.0,10914.0,2835.0,5080.0,5413.0,6564.0,5282.0,3604.0,4365.0,4351.0,7116.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aktywa trwałe przeznaczone do sprzedaży,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aktywa razem,5430.0,13069.0,15533.0,36107.0,36880.0,35913.0,35916.0,44751.0,47213.0,44532.0,43258.0,35713.0,38582.0,46939.0,62071.0,59617.0,53264.0,65955.0,74970.0,70654.0,69127.0,67399.0,80787.0,72457.0,128049.0,100440.0,103540.0,97997.0,95619.0,92768.0,89473.0,99258.0,92835.0,92474.0,85243.0,90678.0,96371.0,93530.0,97455.0,117842.0,124434.0,115922.0,111855.0,107132.0,103652.0,93431.0,97164.0,92188.0,100353.0,105056.0,89704.0,97100.0,91903.0,89521.0,102592.0,110287.0,111760.0,129141.0,150272.0,152112.0,157937.0,166533.0,169179.0,179261.0,198417.0,220562.0,267363.0,274994.0
Kapitał własny akcjonariuszy jednostki dominującej,3514.0,7313.0,7689.0,30008.0,31341.0,31566.0,30963.0,30184.0,30595.0,30355.0,24800.0,16804.0,20553.0,27708.0,39868.0,42961.0,44100.0,53086.0,59760.0,57772.0,58360.0,54341.0,52387.0,39657.0,63563.0,83532.0,82698.0,80547.0,79073.0,67334.0,60447.0,83041.0,83110.0,80256.0,75620.0,75227.0,73695.0,72497.0,69647.0,83643.0,77709.0,85395.0,89140.0,89427.0,89980.0,79776.0,77824.0,66814.0,64871.0,68059.0,52565.0,60318.0,61530.0,67908.0,94482.0,96375.0,98950.0,109920.0,122700.0,133405.0,137771.0,146874.0,141021.0,140813.0,140542.0,139494.0,140827.0,157597.0
Kapitał (fundusz) podstawowy,50.0,1000.0,1004.0,1254.0,1254.0,1254.0,1254.0,1254.0,1254.0,1254.0,1254.0,1265.0,1265.0,1265.0,1265.0,1265.0,1265.0,1265.0,1265.0,1265.0,1265.0,1265.0,1265.0,1265.0,1265.0,1265.0,1265.0,1391.0,1391.0,1391.0,1391.0,1391.0,1391.0,1391.0,1391.0,1391.0,1391.0,1391.0,1391.0,1501.0,1501.0,1501.0,1501.0,1511.0,1511.0,1511.0,1511.0,1511.0,1511.0,1511.0,1619.0,1619.0,1619.0,1619.0,1829.0,1829.0,1829.0,1829.0,1829.0,1829.0,1829.0,1829.0,1829.0,1829.0,1829.0,1829.0,1829.0,1829.0
Udziały (akcje) własne,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kapitał (fundusz) zapasowy,0.0,0.0,0.0,20457.0,20457.0,20457.0,20457.0,20457.0,20457.0,20555.0,20555.0,20555.0,20555.0,20555.0,20555.0,4555.0,4544.0,4838.0,4838.0,4838.0,4556.0,4556.0,4556.0,4556.0,4556.0,4556.0,4556.0,15530.0,15530.0,15530.0,15530.0,15530.0,15530.0,15530.0,15530.0,15530.0,15530.0,15530.0,15530.0,39975.0,39975.0,40325.0,40428.0,40567.0,40587.0,40588.0,40588.0,40588.0,40588.0,49918.0,49759.0,49759.0,49759.0,52746.0,78647.0,78653.0,78653.0,78653.0,78653.0,78653.0,78653.0,78653.0,78653.0,78653.0,78653.0,78653.0,78653.0,78653.0
Udziały niekontrolujące,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.0,194.0,159.0,959.0,1704.0,1806.0,1868.0,1266.0,1404.0,1607.0,1829.0,2159.0,2681.0
Zobowiązania długoterminowe,75.0,114.0,39.0,126.0,10.0,235.0,347.0,2113.0,1780.0,838.0,1016.0,242.0,135.0,266.0,74.0,201.0,195.0,210.0,184.0,342.0,333.0,264.0,218.0,114.0,1838.0,1631.0,9165.0,1122.0,781.0,2647.0,2647.0,4467.0,4298.0,3868.0,3525.0,2748.0,2746.0,2745.0,2881.0,2751.0,2969.0,356.0,9812.0,9569.0,9403.0,9301.0,13736.0,17209.0,25887.0,7041.0,6425.0,6474.0,5623.0,4142.0,3395.0,8173.0,7246.0,8878.0,8068.0,6839.0,6662.0,5954.0,5745.0,4644.0,3935.0,3484.0,2219.0,23053.0
Z tytułu dostaw i usług,1637.0,4113.0,3430.0,5388.0,5502.0,3655.0,4152.0,6849.0,9823.0,7159.0,6863.0,9980.0,9893.0,12368.0,12568.0,9805.0,7636.0,10343.0,11261.0,8021.0,7612.0,7152.0,9688.0,8030.0,19126.0,8865.0,8972.0,8290.0,7986.0,5481.0,6423.0,9541.0,3367.0,6205.0,4153.0,4586.0,5719.0,2338.0,3953.0,6507.0,8477.0,8929.0,3316.0,2395.0,1582.0,2971.0,3529.0,3375.0,2755.0,4119.0,4201.0,4675.0,3389.0,2797.0,2492.0,3169.0,2520.0,5823.0,4473.0,4972.0,4909.0,6402.0,12118.0,11641.0,15874.0,23955.0,41734.0,29640.0
Kredyty i pożyczki,0.0,524.0,4084.0,379.0,0.0,91.0,191.0,2825.0,3546.0,3751.0,8326.0,7243.0,7500.0,5258.0,5153.0,5134.0,109.0,39.0,32.0,26.0,26.0,27.0,14509.0,20602.0,21120.0,0.0,95.0,5720.0,5703.0,9818.0,10713.0,11.0,0.0,0.0,0.0,5677.0,12795.0,14795.0,19804.0,23917.0,34512.0,14972.0,0.0,0.0,0.0,0.0,850.0,3468.0,4824.0,24041.0,24083.0,24051.0,19078.0,12501.0,7.0,33.0,1.0,1.0,0.0,13.0,5.0,0.0,0.0,18575.0,34223.0,48209.0,72022.0,57750.0
