,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55
Koszty finansowe,1.0,111.0,52.0,-26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3742.0,384.0,-101.0,302.0,99.0,258.0,205.0,327.0,401.0,791.0,242.0,536.0,362.0,405.0,547.0
Pozostałe przychody (koszty),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-632.0,-69.0,956.0,-108.0,109.0,141.0,-143.0,-131.0,-223.0,-39.0,-17.0,0.0,-3.0,7229.0,250.0
Zysk z działalności gospodarczej,1537.0,1386.0,1223.0,1967.0,1612.0,3612.0,1298.0,3461.0,1920.0,3484.0,1186.0,3747.0,1988.0,2285.0,1203.0,3295.0,2011.0,1820.0,-1106.0,-10553.0,704.0,745.0,18.0,2013.0,498.0,518.0,-710.0,1183.0,1010.0,3320.0,1022.0,3655.0,1694.0,3682.0,1134.0,1959.0,-472.0,-1396.0,-1633.0,-12463.0,-1395.0,-745.0,762.0,-752.0,-264.0,2950.0,4225.0,4179.0,1670.0,3779.0,3402.0,4267.0,1508.0,6216.0,15093.0,8160.0
Wynik zdarzeń nadzwyczajnych,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zysk przed opodatkowaniem,1537.0,1386.0,1223.0,1967.0,1612.0,3612.0,1298.0,3461.0,1920.0,3484.0,1186.0,3747.0,1988.0,2285.0,1203.0,3295.0,2011.0,1820.0,-1106.0,-10553.0,704.0,745.0,18.0,2013.0,498.0,518.0,-710.0,1183.0,1010.0,3320.0,1022.0,3655.0,1694.0,3682.0,1134.0,1959.0,-472.0,-1396.0,-1633.0,-12463.0,-1395.0,-745.0,762.0,-752.0,-264.0,2950.0,4225.0,4179.0,1670.0,3779.0,3402.0,4267.0,1508.0,6216.0,15093.0,8160.0
Zysk (strata) netto z działalności zaniechanej,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1271.0,391.0,190.0,100.0,0.0
Zysk netto,1153.0,1047.0,996.0,1617.0,1303.0,2897.0,1055.0,2778.0,169.0,4197.0,948.0,3035.0,1604.0,1830.0,984.0,2659.0,1626.0,1466.0,-926.0,-8563.0,553.0,598.0,8.0,1667.0,416.0,328.0,-685.0,1110.0,650.0,2827.0,844.0,3437.0,1454.0,3282.0,904.0,2276.0,-547.0,-1536.0,-1688.0,-11511.0,-1446.0,-194.0,409.0,-3067.0,598.0,2340.0,3728.0,3404.0,1137.0,2801.0,2520.0,4440.0,1326.0,5371.0,11868.0,6161.0
Zysk netto akcjonariuszy jednostki dominującej,1153.0,1047.0,996.0,1617.0,1303.0,2897.0,1055.0,2778.0,169.0,4197.0,948.0,3035.0,1604.0,1830.0,984.0,2659.0,1626.0,1466.0,-926.0,-8563.0,553.0,598.0,8.0,1626.0,398.0,418.0,-561.0,1091.0,826.0,2663.0,834.0,3108.0,1348.0,3115.0,731.0,2319.0,-167.0,-1117.0,-1172.0,-10653.0,-898.0,-128.0,467.0,-3208.0,502.0,1934.0,2999.0,2660.0,852.0,2253.0,1937.0,3483.0,914.0,4527.0,10823.0,5082.0
Aktywa trwałe,0.0,0.0,13773.0,14657.0,15677.0,17213.0,18366.0,19719.0,20714.0,21471.0,21927.0,22640.0,23482.0,23701.0,24082.0,24443.0,22402.0,22174.0,24419.0,17576.0,17804.0,17666.0,17325.0,30696.0,30096.0,29591.0,29006.0,27536.0,26885.0,26838.0,27407.0,31907.0,32073.0,31263.0,34269.0,38464.0,43131.0,55102.0,59020.0,58635.0,57942.0,54648.0,55575.0,47357.0,46928.0,45586.0,43919.0,42602.0,40929.0,40705.0,47128.0,43192.0,46088.0,48032.0,50204.0,47704.0
Wartości niematerialne i prawne,0.0,0.0,13104.0,14001.0,14174.0,16392.0,17114.0,18403.0,19041.0,19039.0,20384.0,21081.0,21909.0,22231.0,22539.0,23086.0,21200.0,21090.0,22890.0,15421.0,15253.0,15595.0,14850.0,23379.0,22884.0,21763.0,21894.0,21440.0,21369.0,21115.0,21275.0,24943.0,25696.0,25482.0,28479.0,28864.0,30736.0,36673.0,32443.0,16114.0,20125.0,18723.0,17667.0,13069.0,13171.0,11686.0,12966.0,11962.0,11934.0,11954.0,12074.0,10116.0,10246.0,10331.0,10385.0,8608.0
Rzeczowe składniki majątku trwałego,0.0,0.0,641.0,601.0,648.0,786.0,812.0,860.0,1232.0,1198.0,1083.0,1051.0,970.0,870.0,972.0,976.0,858.0,739.0,641.0,819.0,711.0,682.0,704.0,6329.0,6211.0,5882.0,6025.0,5605.0,5265.0,5404.0,5139.0,5535.0,5303.0,4947.0,4665.0,7244.0,10996.0,16913.0,24882.0,35028.0,32347.0,30856.0,33137.0,31623.0,30019.0,28451.0,26952.0,26855.0,25344.0,25197.0,31149.0,30062.0,32736.0,32198.0,35707.0,34750.0
Należności długoterminowe,0.0,0.0,0.0,0.0,0.0,0.0,405.0,406.0,382.0,392.0,377.0,384.0,392.0,406.0,396.0,0.0,0.0,0.0,280.0,286.0,274.0,281.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,501.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,966.0,952.0,823.0,823.0,823.0,908.0,921.0,921.0,907.0,907.0,580.0,1359.0,316.0,724.0,839.0,971.0,948.0
Inwestycje długoterminowe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,771.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,40.0,510.0,40.0,570.0,47.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,749.0,424.0,744.0,944.0,7.0,198.0,198.0,3835.0,1847.0,1546.0,1485.0,417.0,308.0,1755.0,558.0,415.0,284.0,62.0,22.0,5.0,5.0,1820.0,1908.0,1997.0
Pozostałe aktywa trwałe,0.0,0.0,28.0,55.0,855.0,35.0,35.0,50.0,59.0,71.0,83.0,124.0,211.0,194.0,175.0,381.0,344.0,305.0,568.0,1010.0,1056.0,1068.0,1201.0,941.0,986.0,1931.0,1072.0,476.0,236.0,304.0,978.0,913.0,325.0,410.0,381.0,1412.0,1392.0,1318.0,1480.0,2692.0,2671.0,2700.0,2463.0,1425.0,2522.0,2773.0,2522.0,2463.0,2460.0,2912.0,2524.0,2693.0,2377.0,2844.0,1233.0,1401.0
Aktywa obrotowe,0.0,0.0,13418.0,23388.0,24053.0,22032.0,20676.0,21368.0,21339.0,16865.0,16806.0,18137.0,19467.0,11792.0,12163.0,16294.0,20490.0,21979.0,19047.0,18348.0,16048.0,15817.0,16509.0,10714.0,12402.0,13871.0,13004.0,14127.0,14438.0,17296.0,14431.0,22485.0,22005.0,24909.0,25252.0,25742.0,20636.0,17967.0,15975.0,15210.0,12584.0,12356.0,13788.0,15920.0,11318.0,14929.0,16207.0,20190.0,21565.0,23440.0,24331.0,35062.0,32474.0,31847.0,43855.0,53761.0
Zapasy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,226.0,440.0,469.0,654.0,656.0,123.0,165.0,191.0,16.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Należności krótkoterminowe,0.0,0.0,9996.0,8615.0,9523.0,9611.0,9060.0,9179.0,10498.0,10792.0,9831.0,10829.0,10104.0,7878.0,8800.0,12344.0,16825.0,18624.0,14429.0,12351.0,10494.0,10852.0,12074.0,8140.0,10320.0,10278.0,10743.0,12340.0,11307.0,12595.0,9962.0,15777.0,15057.0,17116.0,16184.0,15273.0,13600.0,11966.0,12588.0,11548.0,9849.0,5893.0,8829.0,14143.0,9056.0,8730.0,9121.0,10322.0,8061.0,9179.0,12226.0,16672.0,13362.0,13755.0,18075.0,17012.0
Inwestycje krótkoterminowe,0.0,0.0,2095.0,13942.0,14234.0,12195.0,11482.0,11863.0,10582.0,5663.0,6609.0,7011.0,7919.0,2812.0,1705.0,3820.0,3432.0,3018.0,4132.0,5341.0,4817.0,4832.0,4145.0,2007.0,1726.0,3093.0,1787.0,952.0,2704.0,4135.0,3271.0,5902.0,5941.0,6917.0,7892.0,7386.0,4500.0,4668.0,2177.0,2323.0,2143.0,5526.0,3189.0,739.0,1647.0,5049.0,6027.0,9868.0,13504.0,14261.0,12105.0,14366.0,16140.0,15310.0,25780.0,36749.0
Środki pieniężne i inne aktywa pieniężne,0.0,0.0,1691.0,12436.0,3506.0,3413.0,1471.0,3351.0,2062.0,1631.0,1038.0,1449.0,3377.0,2812.0,1705.0,1621.0,1190.0,733.0,1602.0,2548.0,1616.0,1578.0,497.0,1768.0,1495.0,3061.0,1765.0,920.0,2682.0,3317.0,1547.0,4152.0,4175.0,5135.0,6093.0,7386.0,4500.0,4397.0,1893.0,2303.0,2096.0,4909.0,2569.0,529.0,1436.0,4435.0,5160.0,8630.0,12574.0,12134.0,10091.0,12470.0,13151.0,11542.0,19881.0,25377.0
Pozostałe aktywa obrotowe,0.0,0.0,1327.0,831.0,296.0,226.0,134.0,326.0,259.0,410.0,366.0,297.0,1444.0,1102.0,1658.0,130.0,233.0,337.0,486.0,656.0,737.0,133.0,290.0,567.0,356.0,500.0,474.0,835.0,427.0,566.0,1198.0,806.0,1007.0,876.0,982.0,2857.0,2096.0,864.0,556.0,683.0,469.0,772.0,1579.0,1022.0,599.0,1134.0,1059.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aktywa trwałe przeznaczone do sprzedaży,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4024.0,2972.0,2782.0,0.0,0.0
Aktywa razem,0.0,0.0,27191.0,38045.0,39730.0,39245.0,39042.0,41087.0,42053.0,38336.0,38733.0,40777.0,42949.0,35493.0,36245.0,40737.0,42892.0,44153.0,43466.0,35924.0,33852.0,33483.0,33834.0,41410.0,42498.0,43462.0,42010.0,41663.0,41323.0,44134.0,41838.0,54392.0,54078.0,56172.0,59521.0,64206.0,63767.0,73069.0,74995.0,73845.0,70526.0,67004.0,69363.0,63277.0,58246.0,60515.0,60126.0,62792.0,62494.0,64145.0,71459.0,78254.0,78562.0,79879.0,94059.0,101465.0
Kapitał własny akcjonariuszy jednostki dominującej,13935.0,14982.0,19620.0,32972.0,34274.0,32444.0,33498.0,35974.0,37430.0,32936.0,33751.0,36648.0,38252.0,30047.0,31031.0,33690.0,35316.0,36782.0,35856.0,27293.0,27846.0,28444.0,28452.0,28429.0,28555.0,28973.0,28655.0,29684.0,30510.0,31781.0,32615.0,35724.0,37072.0,37745.0,38477.0,40972.0,40615.0,39498.0,38326.0,27674.0,26775.0,26875.0,27342.0,24135.0,22687.0,24621.0,27607.0,30254.0,31106.0,33360.0,35297.0,39037.0,39951.0,41437.0,52260.0,57342.0
Kapitał (fundusz) podstawowy,0.0,0.0,3263.0,4064.0,4064.0,4064.0,4064.0,4064.0,4064.0,4064.0,4064.0,4064.0,4064.0,4064.0,4064.0,4064.0,4064.0,4064.0,4064.0,4064.0,4064.0,4064.0,4064.0,4064.0,4064.0,4064.0,4064.0,4119.0,4119.0,4119.0,4119.0,4119.0,4119.0,4119.0,4119.0,4239.0,4239.0,4239.0,4239.0,4239.0,4239.0,4239.0,4239.0,4239.0,4239.0,4239.0,4239.0,4239.0,4239.0,4239.0,4239.0,4239.0,4239.0,4239.0,4239.0,4239.0
Udziały (akcje) własne,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-302.0,-402.0,-596.0,-728.0,-866.0,-866.0,-866.0,-866.0,-866.0,-866.0,-866.0,-866.0,-866.0,-866.0,-866.0,-866.0,-866.0,-866.0,-866.0,-866.0,-866.0,-866.0,-866.0,-866.0,-866.0,-866.0,-866.0,-866.0,-970.0,-1159.0,-1159.0,-1159.0,-1159.0,-1159.0,-1159.0,-1159.0,-1159.0,-1159.0,-1159.0,-1159.0,-1159.0,-1159.0,-1159.0,-1159.0,-1159.0,-1159.0,-1159.0,-1159.0,-1159.0
Kapitał (fundusz) zapasowy,0.0,0.0,12945.0,23880.0,23880.0,24995.0,24995.0,24995.0,24995.0,24998.0,24999.0,24999.0,24999.0,26081.0,26081.0,26081.0,26081.0,32618.0,32618.0,32618.0,32618.0,32707.0,32707.0,31057.0,31057.0,27846.0,28089.0,28089.0,28089.0,28609.0,28609.0,28609.0,28609.0,30762.0,30762.0,30924.0,30924.0,23400.0,23400.0,23400.0,23674.0,22934.0,17228.0,17228.0,17228.0,16322.0,16322.0,21083.0,21083.0,13390.0,13390.0,13390.0,13390.0,13390.0,13391.0,13390.0
Udziały niekontrolujące,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-448.0,213.0,123.0,-1.0,520.0,344.0,352.0,363.0,690.0,796.0,964.0,1575.0,1967.0,1587.0,493.0,-23.0,-883.0,-1164.0,-1458.0,-1612.0,19.0,2066.0,2041.0,2783.0,2984.0,3269.0,2107.0,2690.0,3196.0,2993.0,2744.0,3156.0,3002.0
Zobowiązania długoterminowe,0.0,0.0,1819.0,1600.0,1434.0,1155.0,970.0,789.0,591.0,357.0,473.0,553.0,663.0,749.0,1076.0,1355.0,1446.0,1408.0,1439.0,455.0,628.0,781.0,921.0,2428.0,1075.0,1168.0,1224.0,736.0,725.0,728.0,723.0,759.0,904.0,2770.0,1347.0,3416.0,7530.0,13416.0,13747.0,19674.0,20111.0,16849.0,17514.0,19273.0,17609.0,15444.0,13211.0,11918.0,10983.0,11265.0,16664.0,15472.0,17402.0,16461.0,18640.0,17753.0
Z tytułu dostaw i usług,0.0,0.0,2542.0,1839.0,2399.0,3107.0,2223.0,1288.0,1895.0,2545.0,2966.0,1660.0,2275.0,3018.0,2882.0,4645.0,4501.0,4398.0,4129.0,7326.0,4074.0,2270.0,1776.0,7330.0,7000.0,8796.0,7916.0,8417.0,7146.0,7054.0,4652.0,8499.0,7714.0,8360.0,7784.0,9482.0,7112.0,8405.0,7625.0,10696.0,8768.0,5274.0,4513.0,4729.0,3738.0,3663.0,4653.0,6697.0,6220.0,5484.0,4941.0,8586.0,6492.0,5828.0,5778.0,7855.0
Kredyty i pożyczki,0.0,0.0,1015.0,1015.0,1015.0,1015.0,1015.0,1015.0,1015.0,1014.0,0.0,0.0,0.0,0.0,0.0,0.0,295.0,0.0,0.0,0.0,0.0,0.0,0.0,525.0,150.0,378.0,373.0,99.0,0.0,0.0,0.0,0.0,153.0,0.0,167.0,723.0,1167.0,1925.0,4681.0,4127.0,5599.0,3978.0,5581.0,4030.0,1435.0,1586.0,11.0,11.0,11.0,1583.0,10.0,8.0,0.0,0.0,0.0,0.0
Z tytułu emisji dłużnych papierów wartościowych,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zobowiązania z tytułu leasingu finansowego,0.0,0.0,13.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,54.0,54.0,20.0,11.0,11.0,11.0,11.0,98.0,99.0,94.0,91.0,340.0,343.0,3522.0,3492.0,4672.0,4231.0,4994.0,6126.0,6094.0,6450.0,6392.0,6336.0,6701.0,6493.0,5927.0,6894.0,5825.0,6061.0,6271.0,7797.0,7835.0
Inne zobowiązania długoterminowe,0.0,0.0,44.0,79.0,166.0,141.0,210.0,283.0,339.0,357.0,473.0,553.0,663.0,749.0,1076.0,1355.0,1446.0,1408.0,1439.0,455.0,628.0,781.0,921.0,2408.0,1065.0,1168.0,1211.0,725.0,717.0,722.0,720.0,759.0,792.0,2684.0,1288.0,754.0,784.0,838.0,986.0,1003.0,1046.0,538.0,613.0,649.0,802.0,866.0,960.0,1014.0,1088.0,1179.0,1525.0,1499.0,1496.0,1468.0,1473.0,1390.0
Zobowiązania krótkoterminowe,0.0,0.0,5752.0,3473.0,4022.0,5646.0,4574.0,4324.0,4032.0,5043.0,4509.0,3576.0,4034.0,4697.0,4138.0,5692.0,6130.0,5963.0,6171.0,8176.0,5378.0,4258.0,4461.0,11001.0,12655.0,13198.0,12132.0,10723.0,9744.0,11273.0,8137.0,17219.0,15306.0,14693.0,18122.0,17851.0,14035.0,19662.0,22945.0,27380.0,24804.0,24738.0,26119.0,19850.0,15884.0,18409.0,16525.0,17636.0,17136.0,17413.0,16808.0,20549.0,18216.0,19237.0,20003.0,23368.0
Inne zobowiązania krótkoterminowe,0.0,0.0,2182.0,610.0,608.0,1524.0,1336.0,2021.0,1122.0,1484.0,1543.0,1916.0,1759.0,1679.0,1256.0,1047.0,1334.0,1565.0,2042.0,850.0,1304.0,1988.0,2685.0,3092.0,5451.0,3970.0,3823.0,2196.0,2587.0,4208.0,3474.0,8622.0,7340.0,6239.0,10080.0,7306.0,5413.0,5810.0,7147.0,7885.0,6206.0,10492.0,9899.0,4997.0,4261.0,6768.0,5525.0,4227.0,4412.0,4419.0,4963.0,6130.0,5663.0,7138.0,6428.0,7678.0
Rozliczenia międzyokresowe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pasywa razem,13935.0,14982.0,27191.0,38045.0,39730.0,39245.0,39042.0,41087.0,42053.0,38336.0,38733.0,40777.0,42949.0,35493.0,36245.0,40737.0,42892.0,44153.0,43466.0,35924.0,33852.0,33483.0,33834.0,41410.0,42498.0,43462.0,42010.0,41663.0,41323.0,44134.0,41838.0,54392.0,54078.0,56172.0,59521.0,64206.0,63767.0,73069.0,74995.0,73845.0,70526.0,67004.0,69363.0,63277.0,58246.0,60515.0,60126.0,62792.0,62494.0,64145.0,71459.0,78254.0,78562.0,79879.0,94059.0,101465.0
Przepływy pieniężne z działalności operacyjnej,2120.0,1791.0,334.0,2068.0,1791.0,4281.0,531.0,2572.0,455.0,3518.0,3034.0,1823.0,2334.0,5816.0,174.0,7373.0,921.0,1384.0,3142.0,1182.0,545.0,402.0,-1074.0,2582.0,467.0,2968.0,-1000.0,-762.0,2321.0,2508.0,363.0,4002.0,1124.0,4478.0,2908.0,-271.0,-980.0,4889.0,507.0,3543.0,475.0,7584.0,-1933.0,-2185.0,3674.0,4291.0,2466.0,4468.0,5600.0,3557.0,2482.0,8028.0,5333.0,4519.0,7120.0,14447.0
Amortyzacja,272.0,304.0,313.0,322.0,316.0,376.0,425.0,429.0,468.0,546.0,600.0,671.0,735.0,832.0,877.0,942.0,985.0,802.0,944.0,864.0,470.0,521.0,566.0,967.0,974.0,962.0,910.0,870.0,783.0,661.0,650.0,662.0,667.0,695.0,716.0,827.0,1151.0,1279.0,1310.0,1795.0,1726.0,1674.0,1902.0,2005.0,1836.0,1876.0,1893.0,2018.0,2068.0,2136.0,2366.0,2699.0,2541.0,2667.0,2620.0,2784.0
