,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
Koszty finansowe,1276.0,1404.0,1812.0,2490.0,1720.0,1431.0,1658.0,1780.0,1492.0,2314.0,1745.0,2835.0,2563.0,3084.0,2996.0,2595.0,3576.0,3655.0,3562.0,5258.0,3502.0,4422.0,2493.0,4103.0,2976.0,4799.0,3127.0,4424.0,3017.0,4860.0,2746.0,8459.0,3466.0,4434.0,3996.0,1836.0,3588.0,3159.0,3603.0,6105.0,2989.0,6519.0,2882.0,5245.0,3101.0,4184.0,3986.0,3952.0,3600.0,3664.0,2951.0,3921.0,4575.0,7525.0,1208.0,9623.0,8032.0,6849.0,7697.0,14523.0,10914.0,11054.0,10140.0,22758.0
Pozostałe przychody (koszty),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zysk z działalności gospodarczej,3319.0,3738.0,7492.0,4643.0,2610.0,7703.0,3415.0,4379.0,6100.0,9163.0,11438.0,7602.0,10936.0,6065.0,9113.0,5131.0,3690.0,7615.0,1756.0,-3285.0,5905.0,7788.0,2651.0,4950.0,6347.0,10626.0,2938.0,2637.0,6491.0,8119.0,4469.0,-1601.0,4708.0,978.0,18479.0,3592.0,5156.0,8244.0,8230.0,9780.0,5726.0,8086.0,8589.0,11010.0,8754.0,4493.0,8047.0,15701.0,8553.0,5913.0,18700.0,37107.0,32570.0,28434.0,52416.0,42637.0,20147.0,34290.0,60261.0,36463.0,16555.0,20409.0,33296.0,99953.0
Wynik zdarzeń nadzwyczajnych,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zysk przed opodatkowaniem,3319.0,3738.0,7492.0,4643.0,2610.0,7703.0,3415.0,4379.0,6100.0,9163.0,11438.0,7602.0,10936.0,6065.0,9113.0,5131.0,3690.0,7615.0,1756.0,-3285.0,5905.0,7788.0,2651.0,4950.0,6347.0,10626.0,2938.0,2637.0,6491.0,8119.0,4469.0,-1601.0,4708.0,978.0,18479.0,3592.0,5156.0,8244.0,8230.0,9780.0,5726.0,8086.0,8589.0,11010.0,8754.0,4493.0,8047.0,15701.0,8553.0,5913.0,18700.0,37107.0,32570.0,28434.0,52416.0,42637.0,20147.0,34290.0,60261.0,36463.0,16555.0,20409.0,33296.0,99953.0
Zysk (strata) netto z działalności zaniechanej,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zysk netto,3039.0,3535.0,5117.0,3280.0,3399.0,5278.0,2712.0,2553.0,4976.0,6550.0,7813.0,7197.0,9046.0,4764.0,6821.0,4561.0,3101.0,5722.0,1803.0,-2018.0,4784.0,6255.0,2244.0,3318.0,5076.0,8291.0,2423.0,1793.0,5164.0,6195.0,3303.0,-27.0,3518.0,942.0,14871.0,2149.0,4067.0,5955.0,7325.0,7756.0,4581.0,9231.0,4410.0,8814.0,6977.0,3580.0,7025.0,10542.0,6618.0,4081.0,15761.0,31733.0,27505.0,22223.0,42710.0,35572.0,15179.0,24321.0,48161.0,31534.0,13118.0,15678.0,27506.0,79112.0
Zysk netto akcjonariuszy jednostki dominującej,3039.0,3535.0,5117.0,3280.0,1991.0,6686.0,2712.0,2553.0,4976.0,6550.0,7813.0,5214.0,8155.0,5501.0,7932.0,2882.0,3002.0,5434.0,2190.0,-2018.0,4406.0,5769.0,1677.0,2692.0,4611.0,7514.0,2818.0,1708.0,4874.0,5860.0,3074.0,-189.0,3275.0,840.0,14557.0,807.0,3675.0,5294.0,6783.0,7046.0,4008.0,7052.0,5393.0,8191.0,6546.0,3219.0,7391.0,10968.0,6618.0,4081.0,15761.0,31733.0,27505.0,22223.0,42710.0,35572.0,15179.0,24321.0,48161.0,31534.0,13118.0,15678.0,27506.0,79112.0
Aktywa trwałe,42700.0,51373.0,56439.0,61269.0,71289.0,74101.0,75057.0,70821.0,70183.0,144156.0,178888.0,190055.0,213416.0,216548.0,210207.0,212695.0,215252.0,235150.0,245563.0,257655.0,259448.0,262284.0,287412.0,276759.0,274715.0,275807.0,299961.0,323776.0,340644.0,369113.0,503783.0,496022.0,497539.0,504314.0,501254.0,512212.0,512682.0,520359.0,539237.0,538806.0,543301.0,545898.0,542043.0,515431.0,516645.0,521973.0,519464.0,518632.0,529616.0,538249.0,545334.0,677902.0,688557.0,696093.0,712104.0,714745.0,727491.0,748093.0,757369.0,729720.0,725313.0,755627.0,752290.0,846977.0
Wartości niematerialne i prawne,61.0,63.0,52.0,76.0,95.0,79.0,77.0,59.0,44.0,49.0,35.0,45.0,4832.0,4844.0,4789.0,4844.0,4819.0,4789.0,4755.0,4711.0,4670.0,4663.0,4620.0,9443.0,9308.0,9179.0,9049.0,8986.0,8855.0,8824.0,17351.0,17321.0,17386.0,17474.0,17389.0,17372.0,17252.0,17145.0,16949.0,16911.0,16698.0,16569.0,16376.0,16159.0,16050.0,15877.0,15651.0,15496.0,15275.0,15083.0,14941.0,6303.0,6164.0,6051.0,5902.0,5822.0,5670.0,5520.0,5408.0,5261.0,5150.0,5056.0,4912.0,9199.0
Rzeczowe składniki majątku trwałego,36114.0,47776.0,53213.0,58249.0,68734.0,71132.0,72811.0,69018.0,63627.0,134939.0,158130.0,165288.0,95252.0,93810.0,92729.0,96385.0,97415.0,114056.0,117068.0,90212.0,90734.0,90126.0,92790.0,78457.0,78030.0,78936.0,85721.0,87092.0,81872.0,87542.0,273923.0,271567.0,270147.0,273107.0,272099.0,272621.0,267893.0,275608.0,293523.0,273942.0,276570.0,278602.0,277286.0,207041.0,207501.0,214932.0,215430.0,217546.0,231771.0,241754.0,243600.0,216996.0,143091.0,145416.0,151825.0,152997.0,158496.0,161172.0,165505.0,170466.0,170545.0,174108.0,180468.0,268712.0
Należności długoterminowe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1804.0,1947.0,4565.0,5428.0,2890.0,4185.0,2563.0,2409.0,7837.0,9126.0,9338.0,9519.0,8733.0,9105.0,10425.0,10302.0,10975.0,10115.0,11444.0,11527.0,13119.0,12252.0,13435.0,16195.0,16327.0,16228.0,16874.0,15947.0,15907.0,16660.0,16299.0,15511.0,14482.0,13732.0,12672.0,11926.0,12276.0,12077.0,11012.0,11259.0,9589.0,9331.0,7808.0,6878.0,6009.0,5196.0,4495.0,4407.0,3996.0,3141.0,2968.0,2526.0,2102.0
Inwestycje długoterminowe,2805.0,196.0,195.0,195.0,195.0,195.0,195.0,195.0,5500.0,5500.0,19522.0,20688.0,108002.0,108950.0,104312.0,104576.0,104652.0,106072.0,113503.0,146629.0,146711.0,146728.0,155365.0,169670.0,169676.0,169252.0,187657.0,206437.0,231923.0,252236.0,185577.0,174480.0,178691.0,176384.0,175833.0,185923.0,191740.0,189923.0,191640.0,210681.0,210692.0,209041.0,208782.0,254403.0,254547.0,253598.0,252353.0,250131.0,245108.0,244305.0,242322.0,422894.0,497852.0,495657.0,508034.0,516691.0,515888.0,514540.0,512940.0,499983.0,494826.0,516045.0,523175.0,531224.0
Pozostałe aktywa trwałe,3720.0,3338.0,2979.0,2749.0,2265.0,2695.0,1974.0,1549.0,1012.0,3668.0,1201.0,2230.0,3383.0,4379.0,2949.0,4000.0,4181.0,7670.0,7828.0,8266.0,8207.0,11429.0,25118.0,10456.0,8596.0,8015.0,7232.0,10286.0,7879.0,9067.0,15405.0,19535.0,19063.0,23914.0,19738.0,19969.0,19569.0,20809.0,21178.0,21365.0,22681.0,25387.0,24088.0,23346.0,24815.0,24894.0,24104.0,23183.0,25385.0,26095.0,33212.0,22120.0,32119.0,41161.0,39465.0,33226.0,42241.0,62366.0,69109.0,50014.0,51651.0,57450.0,41209.0,35740.0
Aktywa obrotowe,103512.0,114506.0,142679.0,161495.0,154262.0,178470.0,183371.0,210337.0,240004.0,262540.0,262105.0,243279.0,304395.0,325648.0,365841.0,398183.0,403338.0,477356.0,456676.0,425042.0,398353.0,471504.0,621590.0,583721.0,529802.0,511002.0,472525.0,465577.0,414610.0,418071.0,456750.0,454973.0,434789.0,486340.0,543811.0,443453.0,417524.0,461928.0,517800.0,465247.0,458864.0,599986.0,620433.0,564127.0,548119.0,638205.0,633267.0,627799.0,648995.0,731475.0,752702.0,861227.0,796609.0,1095014.0,1208804.0,1325860.0,1302691.0,1559515.0,1595868.0,1518326.0,1371959.0,1442266.0,1431018.0,1436824.0
Zapasy,50868.0,65002.0,81623.0,82428.0,75392.0,96707.0,123323.0,134086.0,141993.0,150178.0,168883.0,155098.0,169197.0,174130.0,184767.0,199822.0,201852.0,204803.0,209137.0,193520.0,195803.0,198710.0,223564.0,228579.0,213611.0,180709.0,165049.0,168854.0,162953.0,160182.0,163259.0,153514.0,165550.0,175146.0,192171.0,183484.0,197234.0,178940.0,170426.0,172636.0,163868.0,157158.0,172601.0,216939.0,221181.0,263150.0,274689.0,260958.0,249922.0,268286.0,285546.0,282823.0,268419.0,298899.0,315814.0,316155.0,356269.0,392432.0,406498.0,392911.0,416986.0,454232.0,484801.0,389856.0
Należności krótkoterminowe,34837.0,29966.0,53739.0,60147.0,67741.0,71172.0,50632.0,49556.0,78369.0,94873.0,77366.0,52675.0,87232.0,90882.0,118491.0,103857.0,115893.0,133334.0,161686.0,136204.0,107340.0,168350.0,234846.0,179475.0,170666.0,204359.0,189691.0,166799.0,164650.0,182911.0,162795.0,142959.0,140776.0,158281.0,196044.0,209399.0,194696.0,259980.0,319841.0,239454.0,247788.0,396973.0,405223.0,279781.0,286706.0,319732.0,303494.0,256792.0,327816.0,398937.0,366033.0,287503.0,323425.0,576407.0,607481.0,501856.0,578061.0,920722.0,978252.0,577694.0,612656.0,750185.0,793562.0,615970.0
Inwestycje krótkoterminowe,1119.0,4399.0,667.0,1471.0,1520.0,1743.0,1194.0,4675.0,6970.0,2409.0,4962.0,7450.0,11977.0,5257.0,7328.0,13968.0,15364.0,16971.0,18322.0,17217.0,16348.0,13944.0,15628.0,25542.0,20765.0,33385.0,17287.0,21494.0,14540.0,10920.0,27922.0,48258.0,21734.0,31871.0,39085.0,47986.0,17966.0,16537.0,24975.0,49522.0,35679.0,39406.0,37226.0,64145.0,32870.0,41455.0,43157.0,108151.0,66281.0,58935.0,96995.0,288997.0,204765.0,219708.0,285509.0,507849.0,368361.0,246361.0,211118.0,547721.0,342317.0,237849.0,152655.0,430998.0
Środki pieniężne i inne aktywa pieniężne,1119.0,4399.0,667.0,1471.0,1520.0,1743.0,1194.0,4675.0,6970.0,2409.0,4962.0,7450.0,11977.0,5257.0,7328.0,13698.0,14424.0,16471.0,17922.0,16977.0,16348.0,13944.0,15628.0,24042.0,16345.0,22860.0,17287.0,21494.0,14040.0,10408.0,23722.0,45058.0,18534.0,28671.0,36435.0,44486.0,14466.0,13087.0,21497.0,46544.0,32701.0,36428.0,36748.0,64145.0,32392.0,40977.0,42679.0,108151.0,66281.0,58932.0,96995.0,288997.0,204765.0,219708.0,285509.0,467776.0,328289.0,206278.0,171045.0,507560.0,302157.0,197718.0,112523.0,395776.0
Pozostałe aktywa obrotowe,16688.0,15139.0,6650.0,17449.0,9609.0,8848.0,8222.0,22020.0,12672.0,15080.0,10894.0,28056.0,35989.0,55379.0,55255.0,80536.0,70229.0,122248.0,67531.0,78101.0,78862.0,90500.0,147552.0,150125.0,124760.0,92549.0,100498.0,108430.0,72467.0,64058.0,102774.0,110242.0,106729.0,121042.0,116511.0,2584.0,7628.0,6471.0,2558.0,3635.0,11529.0,6449.0,5383.0,3262.0,7362.0,13868.0,11927.0,1898.0,4976.0,5317.0,4128.0,1904.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aktywa trwałe przeznaczone do sprzedaży,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aktywa razem,146212.0,165879.0,199118.0,222764.0,225551.0,252571.0,258428.0,281158.0,310187.0,406696.0,440993.0,433334.0,517811.0,542196.0,576048.0,610878.0,618590.0,712506.0,702239.0,682697.0,657801.0,733788.0,909002.0,860480.0,804517.0,786809.0,772486.0,789353.0,755254.0,787184.0,960533.0,950995.0,932328.0,990654.0,1045065.0,955665.0,930206.0,982287.0,1057037.0,1004053.0,1002165.0,1145884.0,1162476.0,1079558.0,1064764.0,1160178.0,1152731.0,1146431.0,1178611.0,1269724.0,1298036.0,1539129.0,1485166.0,1791107.0,1920908.0,2040605.0,2030182.0,2307608.0,2353237.0,2248046.0,2097272.0,2197893.0,2183308.0,2283801.0
Kapitał własny akcjonariuszy jednostki dominującej,23199.0,26735.0,31852.0,40101.0,42092.0,48787.0,51499.0,76121.0,100739.0,131876.0,177418.0,179685.0,199177.0,204678.0,212010.0,214891.0,205317.0,203451.0,204865.0,200874.0,205280.0,211049.0,212723.0,215415.0,220026.0,238400.0,240662.0,246077.0,250867.0,256727.0,259801.0,259612.0,262887.0,263442.0,277999.0,278805.0,282480.0,287773.0,294556.0,301602.0,305611.0,311199.0,317775.0,325966.0,332512.0,335731.0,353114.0,405250.0,411868.0,414115.0,429876.0,461610.0,480598.0,497708.0,546708.0,582281.0,597460.0,603432.0,651594.0,681989.0,695107.0,686932.0,714438.0,793550.0
Kapitał (fundusz) podstawowy,3413.0,3413.0,3413.0,4000.0,4000.0,4000.0,4000.0,4500.0,5500.0,6500.0,7500.0,7500.0,7500.0,7500.0,7500.0,7500.0,7500.0,7500.0,7500.0,7500.0,7500.0,7500.0,7500.0,7500.0,7500.0,8249.0,8249.0,8249.0,8249.0,8249.0,8249.0,8249.0,8249.0,8249.0,8249.0,8249.0,8249.0,8249.0,8249.0,8249.0,8249.0,8249.0,8249.0,8249.0,8249.0,8249.0,9174.0,9174.0,9174.0,9174.0,9174.0,9174.0,9174.0,9174.0,9174.0,9174.0,9174.0,9174.0,9174.0,9174.0,9174.0,9174.0,9174.0,9174.0
Udziały (akcje) własne,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kapitał (fundusz) zapasowy,9492.0,22461.0,22461.0,26843.0,26843.0,37648.0,37648.0,47457.0,74451.0,115388.0,143612.0,146061.0,160507.0,183522.0,182922.0,182921.0,170345.0,187515.0,187515.0,187515.0,187515.0,193374.0,193374.0,262966.0,195882.0,218026.0,217470.0,221177.0,221093.0,237744.0,237744.0,237744.0,242806.0,252637.0,252637.0,251077.0,270556.0,270555.0,270555.0,270555.0,293354.0,293073.0,293073.0,293073.0,317717.0,317717.0,326784.0,367952.0,396076.0,394242.0,394242.0,220499.0,220499.0,220499.0,220499.0,220499.0,220499.0,220499.0,220499.0,220499.0,220499.0,220499.0,220499.0,220499.0
Udziały niekontrolujące,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3993.0,10664.0,52908.0,52170.0,51060.0,52739.0,41828.0,41917.0,42306.0,44279.0,44657.0,45143.0,45710.0,46336.0,46801.0,47578.0,53552.0,48942.0,49232.0,49567.0,49796.0,49958.0,50201.0,50303.0,50617.0,51959.0,52351.0,53012.0,53554.0,54264.0,54837.0,55447.0,56033.0,56656.0,57087.0,57447.0,46732.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zobowiązania długoterminowe,48855.0,69794.0,80004.0,96507.0,97478.0,98887.0,80004.0,98725.0,91015.0,84435.0,80473.0,81464.0,89057.0,90709.0,95242.0,84749.0,122359.0,131878.0,131397.0,145321.0,160925.0,157867.0,155752.0,141539.0,135314.0,128570.0,144207.0,155704.0,174009.0,187578.0,243042.0,228105.0,253109.0,259578.0,275122.0,326985.0,357337.0,347152.0,360153.0,311715.0,328658.0,335767.0,350365.0,274641.0,286816.0,295659.0,305974.0,347178.0,373237.0,388597.0,390823.0,605818.0,592814.0,648859.0,671019.0,668359.0,662845.0,671968.0,681117.0,648600.0,566124.0,562333.0,568843.0,496143.0
Z tytułu dostaw i usług,0.0,0.0,0.0,45147.0,0.0,0.0,0.0,47936.0,0.0,0.0,56264.0,58934.0,60084.0,68416.0,90247.0,124362.0,83297.0,146551.0,139184.0,142207.0,100037.0,133177.0,216217.0,240866.0,145004.0,169171.0,185312.0,215426.0,152053.0,162227.0,173315.0,194710.0,129477.0,157038.0,174188.0,164444.0,128125.0,166111.0,211646.0,235212.0,175322.0,323630.0,315459.0,322839.0,230605.0,318666.0,277778.0,191682.0,254097.0,334321.0,342356.0,255637.0,197940.0,391566.0,596692.0,674415.0,649276.0,942923.0,936872.0,848220.0,726808.0,856754.0,827213.0,895167.0
Kredyty i pożyczki,0.0,0.0,0.0,18047.0,0.0,0.0,0.0,35232.0,0.0,0.0,47726.0,59105.0,59665.0,65149.0,75250.0,84260.0,103663.0,115469.0,105772.0,89283.0,80209.0,103477.0,97046.0,110444.0,118483.0,107090.0,90542.0,76494.0,64819.0,55458.0,64036.0,39507.0,53729.0,71484.0,85190.0,58747.0,72219.0,96577.0,106775.0,59070.0,98393.0,91946.0,81283.0,58621.0,112796.0,99502.0,100585.0,90445.0,89675.0,80722.0,65186.0,65658.0,69811.0,70633.0,59060.0,76555.0,85812.0,30619.0,30253.0,29928.0,62539.0,59900.0,37223.0,64435.0
Z tytułu emisji dłużnych papierów wartościowych,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.0,165.0,0.0,161.0,0.0,11133.0,11000.0,11127.0,11123.0,4047.0,0.0,0.0,0.0,0.0,482.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,1449.0,0.0,0.0,0.0,144.0,144.0,0.0,0.0,233.0,9286.0,211.0,1916.0,206.0
Zobowiązania z tytułu leasingu finansowego,0.0,0.0,0.0,4502.0,0.0,0.0,0.0,2376.0,0.0,0.0,15638.0,14992.0,15928.0,16930.0,15035.0,16188.0,14527.0,15311.0,13476.0,11322.0,9997.0,10450.0,9544.0,12879.0,4388.0,7434.0,7407.0,7762.0,7081.0,10014.0,9016.0,11980.0,11644.0,11603.0,11341.0,7340.0,7427.0,8879.0,0.0,8684.0,9275.0,8888.0,8015.0,8187.0,8237.0,8528.0,7940.0,7720.0,9374.0,9460.0,10975.0,12137.0,12445.0,12857.0,13800.0,13693.0,13511.0,15262.0,16319.0,17103.0,17159.0,18151.0,19099.0,19658.0
