,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75
Zysk z działalności gospodarczej,,,,,-7.85,-99.11,-74.18,38.93,49.4,24157.14,-218.99,158.66,-1.74,-30.51,-189.01,12.18,-140.0,-85.68,-54.72,-93.3,13.77,410.65,40.84,987.04,-30.29,-95.02,139.28,-37.5,18.86,-4690.7,-464.51,-1.6,121.52,193.06,291.01,19.94,441.71,-11.21,72.21,14.22,-94.6,-57.63,-54.85,56.56,638.94,-31.84,-59.71,-27.16,34.73,39.92,99.06,2.63,-68.89,-2.73,15.72,33.71,-272.57,33.85,-144.84,-39.66,152.48,-163.29,38.03,55.71,-894.95,-78.08,-161.12,-105.68,241.11,-100.31,-86.99,1031.14,-155.68,76.2,33.8,104.5
Wynik zdarzeń nadzwyczajnych,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zysk przed opodatkowaniem,,,,,-7.85,-99.11,-74.18,38.93,49.4,24157.14,-218.99,158.66,-1.74,-30.51,-189.01,12.18,-140.0,-85.68,-54.72,-93.3,13.77,410.65,40.84,987.04,-30.29,-95.02,139.28,-37.5,18.86,-4690.7,-464.51,-1.6,121.52,193.06,291.01,19.94,441.71,-11.21,72.21,14.22,-94.6,-57.63,-54.85,56.56,638.94,-31.84,-59.71,-27.16,34.73,39.92,99.06,2.63,-68.89,-2.73,15.72,33.71,-272.57,33.85,-144.84,-39.66,152.48,-163.29,38.03,55.71,-894.95,-78.08,-161.12,-105.68,241.11,-100.31,-86.99,1031.14,-155.68,76.2,33.8,104.5
Zysk (strata) netto z działalności zaniechanej,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zysk netto,,,,,-6.64,-103.11,-63.47,48.22,50.06,5603.85,-202.32,148.24,1.65,-31.59,-165.66,12.39,-161.71,-88.87,-81.82,-90.86,15.47,685.32,41.48,829.23,-32.81,-95.21,138.85,-32.39,21.0,-4492.68,-472.51,-2.85,117.89,186.01,252.21,-4.08,436.45,-16.59,67.82,19.31,-107.61,-49.15,-51.1,51.11,590.08,-44.44,-60.49,-27.28,39.88,48.22,91.03,2.89,-69.38,-5.55,15.75,40.86,-284.73,30.53,-146.24,-39.38,159.06,-175.26,35.1,49.68,-958.0,-105.98,-220.85,-105.38,213.05,-60.06,-45.65,1056.44,-157.01,80.79,32.43,113.06
Zysk netto akcjonariuszy jednostki dominującej,,,,,-6.64,-103.11,-63.47,48.22,50.06,5603.85,-202.32,148.24,1.65,-31.59,-165.66,12.39,-161.71,-88.87,-81.82,-90.86,15.47,685.32,41.48,829.23,-32.81,-95.21,138.85,-32.39,21.0,-4492.68,-472.51,-2.85,117.89,186.01,252.21,-4.08,436.45,-16.59,67.82,19.31,-107.61,-49.15,-51.1,51.11,590.08,-44.44,-60.49,-27.28,39.88,48.22,91.03,2.89,-69.38,-5.55,15.75,40.86,-284.73,30.53,-146.24,-39.38,159.06,-175.26,35.1,49.68,-958.0,-105.98,-220.85,-105.38,213.05,-60.06,-45.65,1056.44,-157.01,80.79,32.43,113.06
Aktywa trwałe,,,,,10.27,6.33,2.4,-3.24,-5.2,-2.99,-2.06,-1.61,-1.38,-5.55,-7.1,-2.33,-2.32,-4.05,-3.8,-5.52,-5.17,17.26,24.79,20.53,21.74,-0.47,1.87,5.44,9.21,10.74,1.57,-2.0,-6.13,0.62,2.84,11.56,17.49,26.99,34.79,44.14,77.33,82.37,74.12,55.64,19.86,-0.75,-3.99,-6.32,-7.01,-6.97,-5.85,-4.61,-1.17,8.15,12.37,11.64,9.91,1.05,-2.81,-5.61,-6.28,-6.68,-6.41,-5.53,-6.26,-5.96,-4.6,-4.38,4.73,6.53,6.93,7.29,-0.75,-1.12,-3.41,-0.09
Wartości niematerialne i prawne,,,,,-23.32,-24.81,-26.44,-28.98,-31.04,-32.26,-34.83,-34.74,-39.39,-45.82,-51.72,-62.97,-73.6,-91.08,-91.68,-80.05,-72.24,397.01,600.0,559.76,1626.47,287.99,279.3,133.64,40.55,15.48,4.61,0.32,-29.27,-23.19,0.22,0.71,1.29,-3.23,-26.25,-29.21,5.5,7.3,14.02,12.61,-27.27,-32.02,-39.41,-42.53,-44.21,-44.25,-41.29,-18.29,-8.7,14.19,17.4,-3.97,28.57,14.76,14.2,20.7,-18.69,-20.47,-17.55,-19.31,-9.52,-11.49,15.52,14.09,11.67,6.73,-23.42,-30.39,-23.36,-20.05,-23.06,-23.66
Rzeczowe składniki majątku trwałego,,,,,14.34,9.76,6.06,-0.36,-2.66,-0.38,1.21,1.38,1.7,-2.8,-5.03,0.02,0.26,-1.23,-1.53,-4.54,-4.68,15.76,22.89,18.19,16.38,-4.47,-1.64,2.86,7.79,9.63,0.56,-2.44,-4.73,0.81,3.46,11.53,18.51,30.78,38.71,49.11,81.5,86.54,77.0,57.44,20.92,-0.16,-3.32,-6.14,-6.55,-6.77,-5.75,-4.31,-1.37,7.91,12.5,11.82,9.58,1.01,-3.5,-5.17,-5.44,-6.14,-5.71,-5.66,-6.51,-6.03,-4.67,-4.38,-5.13,-4.52,-4.54,-3.92,-2.8,-3.26,-5.5,-0.21
Należności długoterminowe,,,,,,,1.27,-1.29,-1.27,-6.79,-78.62,-69.28,-70.32,-64.24,58.82,146.81,197.83,155.56,192.59,3.45,-16.79,15.22,36.71,80.83,90.35,19.5,-4.17,-8.29,-29.03,-16.84,-28.99,-41.21,-44.81,-36.71,-26.53,8.55,-92.94,-94.0,-97.22,-96.06,-66.67,-66.67,-33.33,-100.0,-100.0,-100.0,-100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inwestycje długoterminowe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.07,8.6,8.6,4.49
Pozostałe aktywa trwałe,,,,,44.05,-7.89,-20.49,-18.8,0.83,16.19,8.25,9.26,20.49,19.67,47.62,66.1,2.04,-34.93,-50.97,34.18,44.0,91.58,155.26,13.31,-1.39,0.55,-15.98,-0.34,38.03,149.18,172.39,51.85,19.05,80.48,-14.64,44.35,25.43,-36.94,19.26,1.84,-7.74,-31.02,-24.78,1.66,24.94,-0.84,-10.59,30.86,0.59,41.97,54.28,-16.89,30.06,32.14,-8.96,7.09,26.28,-5.56,85.71,-57.71,-63.16,-49.28,-54.85,40.96,48.05,15.67,-17.6,-21.58,51.54,176.96,367.46,158.86,100.29,67.03,35.75,-13.16
Aktywa obrotowe,,,,,7.32,-41.63,-8.57,2.96,-5.64,175.98,10.84,96.11,63.81,-47.7,25.93,10.31,-13.89,-27.48,-31.35,-52.33,-14.16,-1.76,-4.45,20.36,12.98,40.88,44.92,8.47,-26.45,-32.69,-39.94,-7.07,32.05,26.32,19.9,11.26,-8.45,-18.86,27.82,-4.27,-16.71,-16.36,-34.73,-6.77,-9.01,-32.75,-14.47,-9.49,0.33,73.69,24.08,-6.03,-17.31,-38.57,5.04,-20.58,-12.38,1.64,-42.37,-24.54,23.36,5.88,93.16,23.32,-14.86,-14.99,-47.68,-48.41,-12.42,-12.88,-22.04,14.93,-16.74,-0.75,7.8,11.94
Zapasy,,,,,-55.29,-60.02,-71.73,-63.18,-42.26,187.3,271.74,108.92,426.58,5.16,-14.4,27.27,-35.88,-27.2,-46.87,-36.73,89.0,-12.24,72.98,-13.49,7.5,204.18,142.72,57.26,-61.5,-46.19,-65.09,163.66,2.4,-44.63,-21.21,-72.89,-61.57,37.88,-25.7,-0.1,15.26,-61.05,73.76,2.73,-33.38,-36.27,-31.04,-58.48,-8.86,61.83,-51.33,99.89,61.18,11.9,16.73,-8.14,41.95,17.56,-7.71,-21.64,-58.86,-67.77,-35.83,-39.7,-17.58,-1.73,-4.51,10.35,-15.27,13.33,-57.69,2.7,22.91,-31.19,-2.89,-47.72
Należności krótkoterminowe,,,,,177.42,-63.09,4.05,-25.6,-55.07,310.26,-21.18,155.08,112.11,-70.47,97.33,16.27,-11.88,-50.44,-71.06,-76.39,-19.76,105.54,24.68,95.56,-9.42,-41.39,18.11,94.29,47.41,45.91,27.06,-35.91,16.54,67.39,-14.55,-1.43,-21.55,-46.33,113.64,-11.68,-2.24,18.81,-42.7,55.05,28.62,-36.93,-22.22,-7.56,-9.73,93.38,53.41,-11.04,-13.5,-42.64,23.12,-23.25,-11.94,2.59,-40.14,-39.46,46.58,29.32,64.73,63.71,-15.28,-26.65,-53.67,-64.5,-13.46,-13.01,-18.43,26.29,-27.61,-10.44,8.43,51.07
Inwestycje krótkoterminowe,,,,,-30.18,140.44,14.23,80.93,103.17,22.35,12.96,54.71,0.7,18.16,-16.67,1.51,-2.57,-5.86,74.88,-23.37,-54.06,-55.82,-35.48,-7.87,51.54,145.1,8.21,-71.4,-47.62,-70.2,-66.74,72.62,95.32,2.94,185.34,105.33,29.52,71.52,-24.27,5.97,-29.33,-46.82,-59.3,-61.58,-45.54,-16.56,46.86,-2.95,27.15,38.01,23.86,-2.15,-42.93,-53.59,-44.88,-17.01,-45.61,-3.55,-92.56,14.88,43.84,-25.38,2673.5,-27.11,-18.02,56.01,-44.62,-7.69,-9.94,-22.74,-20.95,5.36,7.07,-7.64,-24.11,-38.24
Środki pieniężne i inne aktywa pieniężne,,,,,-39.75,617.46,29.44,128.0,191.89,32.85,16.64,65.09,-2.42,22.04,-23.25,3.14,-0.76,-6.84,123.97,-28.29,-41.32,-43.4,-20.4,10.76,51.54,145.1,8.21,-71.4,-47.62,-70.2,-66.74,72.62,95.32,2.94,185.34,105.33,29.52,71.52,-24.27,5.97,-29.33,-46.82,-59.3,-61.58,-45.54,-16.56,46.86,-2.95,27.15,38.01,23.86,-2.15,-42.93,-53.59,-44.88,-17.01,-45.61,-3.55,-92.56,14.88,43.84,-25.38,2673.5,-27.11,-18.02,56.01,-44.62,-7.69,-9.94,-22.74,-20.95,5.36,5.26,-8.86,-24.53,-38.24
Pozostałe aktywa obrotowe,,,,,51.43,-20.41,592.13,-76.35,-52.02,-42.75,-86.36,-10.76,-3.37,9.74,-21.43,53.9,71.51,44.38,21.97,78.8,25.08,105.74,184.47,70.36,33.33,4.98,5.24,29.2,66.46,35.1,64.32,-3.63,23.93,35.96,35.61,27.1,39.9,-44.42,-59.87,-58.7,-50.85,70.82,42.69,-21.3,-16.62,-39.28,-37.4,-14.71,23.54,20.07,15.32,16.9,5.84,37.16,19.82,17.11,-6.96,-32.21,49.06,8.56,3.53,34.83,12.48,45.24,9.55,10.48,-11.55,-9.27,-1.25,-5.71,-12.04,-10.39,14.0,139.66,139.91,10.81
Aktywa trwałe przeznaczone do sprzedaży,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aktywa razem,,,,,8.81,-24.99,-3.6,0.18,-5.41,87.95,4.63,53.85,30.33,-37.0,11.05,6.81,-9.4,-18.56,-20.97,-40.5,-10.39,6.77,8.96,20.43,16.87,20.52,22.31,7.25,-9.98,-15.02,-21.78,-5.07,10.66,12.7,10.21,11.38,3.87,2.84,31.52,15.51,33.84,41.33,24.4,25.04,11.55,-8.62,-6.5,-7.48,-5.29,7.63,0.71,-5.12,-5.18,-5.49,10.39,0.23,5.07,1.17,-12.98,-10.92,-0.92,-4.28,10.54,1.33,-8.2,-7.87,-17.41,-17.12,1.14,2.75,1.47,8.66,-3.65,-1.06,-1.79,2.2
Kapitał własny akcjonariuszy jednostki dominującej,,,,,1.7,-0.39,-1.48,-0.19,1.75,6.3,4.96,10.5,10.73,2.28,1.25,2.22,-0.48,-2.5,-3.88,-12.19,-12.04,-4.05,-2.89,5.39,4.21,-1.55,1.02,-1.91,-0.87,-3.25,-6.62,-6.39,-1.54,6.98,13.6,9.99,13.36,3.4,6.56,9.67,5.29,1.79,-2.7,0.27,1.87,5.0,4.46,1.85,2.35,4.05,5.05,5.02,3.7,3.21,3.47,5.71,4.18,4.15,0.63,-0.95,0.52,2.37,2.77,3.34,-1.92,-3.58,-5.11,-12.54,-2.95,-0.21,-1.27,3.54,-5.4,-2.93,-1.93,2.91
Kapitał (fundusz) podstawowy,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Udziały (akcje) własne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-63.04,-63.04,-63.04,0.0,0.0,0.0,100.0,100.0,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kapitał (fundusz) zapasowy,,,,,1.86,2.12,2.12,2.12,2.12,0.73,0.73,0.73,0.73,3.61,3.61,3.61,3.61,2.55,2.55,2.55,2.55,-6.71,-6.71,-6.71,-6.71,1.93,-23.96,1.93,1.67,-12.54,17.23,-12.54,-12.32,-8.86,-8.86,-8.86,-8.86,6.53,6.53,6.53,6.53,8.44,8.44,8.44,8.44,4.49,4.49,4.49,4.49,3.77,3.77,17.11,17.11,18.28,18.28,4.8,4.8,5.75,5.75,5.75,5.75,1.23,1.23,1.23,1.23,3.05,3.06,3.06,3.22,-9.69,-9.69,-9.69,-9.83,3.77,3.77,3.77
Udziały niekontrolujące,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zobowiązania długoterminowe,,,,,,,,,,,,,,-42.82,-54.28,49.7,44.6,52.74,68.71,-24.55,-19.78,27.5,105.55,29.38,21.86,-24.03,-74.96,-71.18,16.54,11.42,111.11,90.46,-48.14,-25.62,99.04,121.34,172.63,329.24,192.71,359.35,782.7,546.03,335.12,185.55,26.8,-11.17,-24.71,-30.04,-31.99,-34.23,-34.49,-35.05,-31.5,-11.22,-10.91,-4.88,-13.12,-30.9,-31.4,-36.15,-22.17,-24.02,-26.11,-13.5,-42.33,-24.81,9.24,-14.4,2.13,-27.48,-35.22,-32.0,-16.77,-3.53,-14.85,59.11
Z tytułu dostaw i usług,,,,,,,,-18.05,,,,237.14,,,,1.23,,,,-74.28,,,,62.22,,,,38.82,,,,8.45,,,,-7.48,,,,-18.75,,,,66.09,,,,-29.75,,,,-15.89,,,,-79.16,,,,23.98,,,405.94,109.57,,-100.0,-100.0,-44.05,,,,47.4,,,,-12.42
Kredyty i pożyczki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,723.98,,,,0.0,,,,9.07,,,,63.21,,,,20.95,,,-17.3,-63.79,,-100.0,-100.0,-20.97,,,,48.21,,,,11.16
Z tytułu emisji dłużnych papierów wartościowych,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zobowiązania z tytułu leasingu finansowego,,,,,,,,,,,,,,,,75.46,,,,-15.95,,,,32.35,,,,-9.99,,,,-30.55,,,,19.36,,,,46.93,,,,41.16,,,,-5.09,,,,-22.56,,,,96.69,,,,11.82,,,34.07,3.38,,-100.0,-100.0,7.86,,,,-19.84,,,,-12.19
Inne zobowiązania długoterminowe,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,-100.0,,,,,,,,-100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zobowiązania krótkoterminowe,,,,,79.93,-62.55,-11.36,1.23,-45.37,411.65,-4.13,190.46,219.06,-70.14,59.48,11.6,-45.39,-67.87,-72.56,-73.71,0.48,99.26,114.12,59.67,66.41,101.41,113.91,38.41,-43.74,-40.15,-56.9,-4.36,102.87,37.35,-10.7,5.1,-40.3,-24.6,111.37,-10.86,23.99,66.76,22.31,47.94,47.61,-40.61,-20.81,-11.16,-3.09,77.42,18.78,-13.74,-18.07,-22.72,46.58,-27.24,28.06,12.01,-35.75,1.69,6.28,-15.3,52.15,-2.75,-26.84,-21.78,-52.92,-35.58,20.64,19.88,25.46,36.21,3.08,3.61,-1.37,-4.56
Inne zobowiązania krótkoterminowe,,,,,,,,153.24,,,,59.36,,,,62.72,,,,-76.47,,,,58.27,,,,48.63,,,,-45.53,,,,90.45,,,,0.56,,,,-58.83,,,,171.93,,,,-20.19,,,,26.41,,,,-34.02,,,-29.95,13.95,,141.09,218.38,-51.24,20.64,19.88,25.46,60.62,3.08,3.61,-1.37,-1.6
Rozliczenia międzyokresowe,,,,,-10.79,12.16,-3.98,9.66,-1.86,-10.44,-1.84,21.84,36.02,42.6,33.33,23.27,60.28,39.62,38.03,34.18,5.22,-6.98,-0.77,378.14,341.12,384.99,416.97,-19.56,-14.1,-13.73,-14.37,1.19,-13.25,-10.24,3.14,81.09,78.44,159.9,192.12,148.15,182.74,97.64,50.64,6.14,4.31,2.77,2.78,-5.76,-7.87,-7.19,-5.66,2.55,-6.37,-5.25,-8.04,45.59,-7.95,-9.71,-7.86,-54.95,-9.88,-9.32,-9.19,5.96,8.85,2.51,11.46,-8.14,0.4,8.22,-0.11,19.9,1.57,3.78,3.36,-5.37
Pasywa razem,,,,,8.81,-24.99,-3.6,0.18,-5.41,87.95,4.63,53.85,30.33,-37.0,11.05,6.81,-9.4,-18.56,-20.97,-40.5,-10.39,6.77,8.96,20.43,16.87,20.52,22.31,7.25,-9.98,-15.02,-21.78,-5.07,10.66,12.7,10.21,11.38,3.87,2.84,31.52,15.51,33.84,41.33,24.4,25.04,11.55,-8.62,-6.5,-7.48,-5.29,7.63,0.71,-5.12,-5.18,-5.49,10.39,0.23,5.07,1.17,-12.98,-10.92,-0.92,-4.28,10.54,1.33,-8.2,-7.87,-17.41,-17.12,1.14,2.75,1.47,8.66,-3.65,-1.06,-1.79,2.2
Przepływy pieniężne z działalności operacyjnej,,,,,69.23,226.95,-118.66,163.55,-59.15,-126.47,-133.22,104.98,-275.13,506.52,-201.2,14.06,-5.34,-21.88,114.4,-67.41,-9.59,26.19,398.22,26.05,39.28,41.69,-127.16,-154.44,107.28,-86.03,61.12,253.95,63.16,-360.54,1242.83,70.07,-559.43,218.13,-102.31,11.89,-24.43,-96.38,2197.6,-29.38,82.05,2467.96,-2.9,-24.27,135.9,-25.6,-13.2,-15.23,-301.33,-11.64,26.15,46.34,-107.64,-40.2,-72.27,2.13,93.53,-161.73,488.87,-73.01,787.25,-64.64,-44.4,50.19,-536.09,91.01,-63.53,87.76,12.95,-1637.89,-178.66,-26.28
