,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
Rzeczowe składniki majątku trwałego,2771.0,3038.0,3177.0,3386.0,3190.0,2934.0,2796.0,2641.0,2362.0,2313.0,2813.0,3042.0,3099.0,3084.0,3125.0,3306.0,4717.0,4568.0,4190.0,7788.0,7519.0,7216.0,6767.0,6655.0,6743.0,6430.0,6063.0,6148.0,6073.0,5644.0,5544.0,5297.0,7584.0,7332.0,7078.0,6506.0,6165.0,6580.0,6240.0,5877.0,5712.0,5431.0,145.0,6864.0,12917.0,13575.0,12615.0,13046.0,12159.0,11184.0,10104.0,9432.0,8415.0,8123.0,7163.0,3508.0,3061.0,2548.0,1916.0,4412.0,3944.0,3630.0,3314.0,1687.0
Należności długoterminowe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,643.0
Inwestycje długoterminowe,47.0,59.0,254.0,205.0,167.0,567.0,579.0,174.0,385.0,11.0,11.0,380.0,0.0,1045.0,910.0,1103.0,1124.0,45.0,63.0,3817.0,3746.0,3874.0,3788.0,3979.0,3706.0,3319.0,250.0,253.0,255.0,259.0,0.0,25.0,25.0,6.0,94.0,25.0,25.0,6.0,80.0,59.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2079.0,2012.0,1916.0,1796.0,1670.0,1210.0
Pozostałe aktywa trwałe,522.0,722.0,818.0,753.0,963.0,1131.0,1324.0,1677.0,1762.0,1886.0,2170.0,1760.0,1566.0,1446.0,1469.0,1469.0,1727.0,2552.0,2105.0,3082.0,3557.0,4184.0,4777.0,4275.0,4516.0,4883.0,4145.0,4282.0,4786.0,4933.0,5383.0,4728.0,5702.0,5864.0,6179.0,5687.0,5634.0,5287.0,5230.0,3997.0,4194.0,3805.0,12637.0,3716.0,5119.0,5539.0,5522.0,5440.0,5508.0,5575.0,5338.0,4749.0,4566.0,4337.0,4049.0,2621.0,2564.0,2374.0,1712.0,1633.0,1727.0,1967.0,1567.0,1012.0
Aktywa obrotowe,7711.0,14281.0,15147.0,19285.0,16024.0,15811.0,16555.0,23190.0,18026.0,17426.0,21596.0,24775.0,21171.0,19545.0,21293.0,24861.0,20433.0,19975.0,20470.0,26989.0,19061.0,20513.0,23654.0,24141.0,20515.0,20185.0,27844.0,31894.0,27786.0,26864.0,28808.0,31635.0,26855.0,29789.0,29902.0,34529.0,34561.0,30702.0,35021.0,38961.0,34708.0,33708.0,34243.0,35741.0,33048.0,29976.0,30633.0,34017.0,32559.0,34020.0,36612.0,39394.0,42894.0,39463.0,37860.0,50973.0,52632.0,68186.0,51528.0,51597.0,51635.0,49311.0,63052.0,49288.0
Zapasy,146.0,176.0,273.0,308.0,534.0,674.0,587.0,955.0,933.0,492.0,475.0,9.0,9.0,120.0,119.0,8.0,8.0,8.0,7.0,28.0,32.0,5.0,26.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Należności krótkoterminowe,6150.0,7647.0,8219.0,12788.0,9999.0,10595.0,11018.0,16491.0,11387.0,12072.0,15709.0,17608.0,14654.0,15087.0,16076.0,20493.0,16355.0,17351.0,16229.0,22638.0,14967.0,16952.0,20369.0,21310.0,18462.0,18246.0,19340.0,26184.0,21234.0,24191.0,27215.0,27076.0,20278.0,23264.0,28410.0,27338.0,27109.0,27232.0,33738.0,35418.0,28295.0,29161.0,31165.0,32287.0,27978.0,27375.0,28764.0,29098.0,27836.0,23578.0,26943.0,29274.0,29568.0,27717.0,24697.0,26951.0,32642.0,28739.0,29874.0,18425.0,22061.0,24918.0,29772.0,23907.0
Inwestycje krótkoterminowe,1187.0,5798.0,4188.0,4625.0,2941.0,2295.0,2617.0,4503.0,2380.0,4041.0,4237.0,6485.0,5846.0,3582.0,4388.0,3887.0,3537.0,2157.0,3711.0,3344.0,3303.0,2764.0,2572.0,2733.0,1653.0,1556.0,8151.0,5346.0,6100.0,2320.0,1247.0,3854.0,5968.0,5986.0,1056.0,6743.0,6994.0,3050.0,786.0,3140.0,5862.0,4077.0,2614.0,2836.0,4169.0,2094.0,1351.0,4135.0,4194.0,9950.0,9228.0,9647.0,12855.0,11253.0,12603.0,10129.0,6311.0,38876.0,21171.0,13183.0,9480.0,9346.0,32903.0,25140.0
Środki pieniężne i inne aktywa pieniężne,1182.0,5646.0,4033.0,4467.0,2725.0,1060.0,1076.0,2793.0,724.0,1669.0,784.0,2320.0,1632.0,540.0,918.0,1401.0,1053.0,826.0,1996.0,1525.0,1569.0,1019.0,807.0,2570.0,1458.0,1340.0,7955.0,5161.0,5913.0,2241.0,910.0,3854.0,5631.0,5647.0,940.0,6628.0,6922.0,2993.0,753.0,3091.0,5817.0,4036.0,2576.0,2804.0,4137.0,2064.0,1321.0,4108.0,4170.0,9932.0,9213.0,9635.0,12843.0,11241.0,12594.0,10129.0,6311.0,38876.0,21171.0,13183.0,9480.0,9346.0,32903.0,25098.0
Pozostałe aktywa obrotowe,228.0,660.0,2467.0,1564.0,2550.0,2247.0,2333.0,841.0,2926.0,449.0,838.0,673.0,662.0,756.0,710.0,473.0,533.0,459.0,523.0,979.0,759.0,792.0,687.0,93.0,395.0,378.0,353.0,364.0,452.0,353.0,346.0,705.0,609.0,539.0,436.0,448.0,458.0,420.0,497.0,403.0,551.0,470.0,464.0,618.0,901.0,507.0,518.0,784.0,529.0,492.0,441.0,473.0,471.0,493.0,560.0,416.0,710.0,571.0,483.0,331.0,520.0,431.0,377.0,241.0
Aktywa trwałe przeznaczone do sprzedaży,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,400.0,372.0,337.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13477.0,12969.0,0.0,0.0,19658.0,19574.0,14616.0,0.0,0.0
Aktywa razem,11388.0,18417.0,19843.0,25330.0,22031.0,21606.0,22328.0,29356.0,24109.0,23375.0,28430.0,32768.0,28911.0,28617.0,30416.0,36914.0,34427.0,37613.0,37903.0,49461.0,41502.0,43881.0,46934.0,47831.0,46072.0,46675.0,50784.0,53898.0,50186.0,48759.0,50543.0,52510.0,50734.0,53291.0,53403.0,56665.0,56139.0,51964.0,55602.0,57864.0,53736.0,52595.0,55871.0,56389.0,60701.0,58316.0,57756.0,61052.0,58905.0,59650.0,60963.0,62471.0,64637.0,60676.0,57944.0,59639.0,61045.0,76104.0,59472.0,60876.0,60523.0,58135.0,71172.0,55502.0
Kapitał własny akcjonariuszy jednostki dominującej,5272.0,13282.0,12315.0,15248.0,14717.0,14202.0,13751.0,15261.0,15407.0,15696.0,17557.0,18680.0,19487.0,16219.0,17195.0,19121.0,19258.0,20539.0,25737.0,25009.0,23800.0,23344.0,23365.0,23840.0,23016.0,22720.0,28215.0,28424.0,27219.0,25221.0,26040.0,27511.0,26464.0,23797.0,23716.0,25443.0,25388.0,23003.0,24306.0,26746.0,26850.0,24577.0,24765.0,25982.0,25138.0,22556.0,21910.0,21945.0,22192.0,23393.0,24570.0,26119.0,27083.0,25904.0,27323.0,28607.0,29737.0,50380.0,31822.0,33813.0,35299.0,26263.0,35605.0,36922.0
Kapitał (fundusz) podstawowy,1700.0,2030.0,2030.0,2030.0,2030.0,2030.0,2030.0,2030.0,2030.0,2030.0,2026.0,2026.0,2026.0,2026.0,2026.0,2026.0,2026.0,2026.0,2485.0,2485.0,2485.0,2485.0,2485.0,2485.0,2485.0,2485.0,2485.0,2485.0,2485.0,2485.0,2485.0,2485.0,2485.0,2485.0,2485.0,2485.0,2485.0,2485.0,2485.0,2485.0,2485.0,2485.0,2485.0,2485.0,2485.0,2485.0,2485.0,2485.0,2485.0,2485.0,2319.0,2319.0,2319.0,2319.0,2318.0,2318.0,2318.0,2318.0,2318.0,2468.0,2468.0,2468.0,2459.0,2459.0
Udziały (akcje) własne,21.0,21.0,21.0,21.0,21.0,21.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-195.0,-536.0,-631.0,-716.0,-773.0,-794.0,-1123.0,-1393.0,-1565.0,-20.0,-20.0,-20.0,-20.0,0.0,0.0,0.0,0.0,0.0,-231.0,-231.0,-231.0,0.0,0.0
Kapitał (fundusz) zapasowy,1359.0,10959.0,10859.0,8756.0,8756.0,12794.0,12850.0,14775.0,12850.0,16133.0,13968.0,16133.0,16133.0,15552.0,15552.0,15552.0,15552.0,18212.0,23215.0,23214.0,23214.0,23214.0,23214.0,23214.0,23214.0,12070.0,12070.0,12070.0,12070.0,12070.0,12070.0,12070.0,12070.0,12070.0,12070.0,12070.0,12070.0,12070.0,12070.0,12070.0,12070.0,12070.0,12070.0,12070.0,12070.0,12070.0,12070.0,12070.0,12070.0,12070.0,5801.0,5801.0,5801.0,5359.0,5340.0,5340.0,5340.0,5340.0,5340.0,7898.0,7898.0,7898.0,7898.0,7898.0
Udziały niekontrolujące,132.0,269.0,215.0,246.0,279.0,306.0,311.0,293.0,322.0,448.0,383.0,610.0,670.0,717.0,743.0,854.0,743.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,139.0,381.0,562.0,716.0,884.0,1057.0,1057.0,1703.0,2002.0,2359.0,2807.0,2503.0,2701.0,2848.0,2995.0,3248.0,3372.0,3098.0,3527.0,3869.0,4130.0,4219.0,4588.0,4975.0
Zobowiązania długoterminowe,616.0,727.0,697.0,561.0,614.0,469.0,473.0,483.0,590.0,795.0,1372.0,1397.0,1528.0,1630.0,1603.0,1679.0,1985.0,2416.0,1765.0,4196.0,4199.0,4356.0,4457.0,3819.0,4116.0,4043.0,3967.0,3588.0,4191.0,4296.0,4981.0,4532.0,6785.0,6884.0,6972.0,6388.0,6303.0,6397.0,6328.0,4646.0,4608.0,3486.0,5060.0,4273.0,12226.0,12517.0,11745.0,11479.0,10986.0,9970.0,8557.0,7432.0,7104.0,6314.0,5332.0,2746.0,2334.0,2323.0,1985.0,3770.0,4448.0,3703.0,4532.0,2926.0
Z tytułu dostaw i usług,3490.0,2101.0,4176.0,5433.0,3594.0,3306.0,4855.0,6059.0,4645.0,4335.0,6091.0,5164.0,3952.0,5826.0,5412.0,8157.0,6026.0,8943.0,6569.0,7481.0,5287.0,7107.0,8597.0,6657.0,6919.0,8583.0,6618.0,6348.0,5376.0,6891.0,7406.0,7484.0,4429.0,7095.0,7565.0,10257.0,10805.0,7283.0,8887.0,10147.0,7330.0,10121.0,9375.0,12118.0,8797.0,9011.0,11240.0,11111.0,10132.0,10957.0,11402.0,11775.0,14946.0,13297.0,11116.0,9796.0,8910.0,10031.0,10133.0,4589.0,5415.0,5258.0,11994.0,5732.0
Kredyty i pożyczki,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1909.0,0.0,3125.0,0.0,5281.0,5806.0,4984.0,4498.0,3950.0,2751.0,3113.0,4568.0,1860.0,3059.0,1240.0,2101.0,1847.0,4145.0,3341.0,3071.0,1936.0,2086.0,2108.0,2136.0,2086.0,3224.0,2843.0,4552.0,3362.0,1915.0,3152.0,3569.0,393.0,0.0,0.0,479.0,769.0,832.0,656.0,2562.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Z tytułu emisji dłużnych papierów wartościowych,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zobowiązania z tytułu leasingu finansowego,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,379.0,0.0,1414.0,563.0,608.0,605.0,518.0,1413.0,1295.0,1228.0,1189.0,1349.0,1320.0,1316.0,1257.0,1421.0,1395.0,1196.0,1063.0,759.0,1399.0,1454.0,1438.0,1373.0,1344.0,1514.0,1495.0,1565.0,1503.0,1311.0,1701.0,1491.0,3061.0,3468.0,3892.0,4099.0,4270.0,4015.0,4278.0,4176.0,4132.0,4034.0,3982.0,3516.0,3156.0,2484.0,1757.0,1550.0,686.0,1221.0,1098.0,924.0
Inne zobowiązania długoterminowe,178.0,379.0,401.0,338.0,483.0,384.0,429.0,461.0,588.0,729.0,848.0,908.0,1055.0,1078.0,1322.0,1179.0,1507.0,2091.0,1520.0,2091.0,2289.0,2669.0,3056.0,2599.0,2780.0,2932.0,3162.0,2960.0,3365.0,3520.0,4203.0,3871.0,4638.0,4891.0,5176.0,4873.0,5000.0,4973.0,5191.0,3680.0,3957.0,3016.0,3326.0,2739.0,3791.0,3856.0,3628.0,3534.0,3693.0,3431.0,3177.0,2743.0,2993.0,2690.0,2558.0,1759.0,1688.0,1774.0,1568.0,999.0,1420.0,1711.0,2607.0,1309.0
