,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75
Koszty finansowe,734.0,-3.0,154.0,46.0,68.0,3.0,61.0,255.0,50.0,20.0,5.0,-69.0,0.0,8.0,3.0,72.0,107.0,543.0,87.0,-442.0,119.0,119.0,124.0,1856.0,77.0,130.0,94.0,148.0,191.0,326.0,327.0,131.0,97.0,145.0,140.0,17.0,62.0,64.0,139.0,44.0,31.0,54.0,30.0,31.0,66.0,51.0,115.0,38.0,82.0,141.0,111.0,90.0,107.0,175.0,91.0,311.0,179.0,99.0,160.0,15.0,53.0,18.0,49.0,61.0,78.0,16.0,56.0,303.0,135.0,182.0,211.0,557.0,232.0,147.0,308.0,519.0
Pozostałe przychody (koszty),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zysk z działalności gospodarczej,54.0,388.0,-165.0,386.0,-399.0,875.0,3407.0,52.0,2378.0,3187.0,4518.0,4142.0,4247.0,4272.0,7645.0,5993.0,3246.0,8924.0,4843.0,2439.0,4029.0,1281.0,3273.0,-356.0,4878.0,-6490.0,-5830.0,-2480.0,116.0,732.0,1418.0,849.0,-250.0,-5195.0,-4178.0,-4203.0,405.0,1912.0,299.0,617.0,276.0,44.0,277.0,12.0,-897.0,-2105.0,-427.0,-1546.0,1005.0,232.0,-1135.0,-9321.0,-6518.0,-4409.0,2468.0,3238.0,2084.0,598.0,1449.0,1141.0,1032.0,942.0,2275.0,1498.0,2343.0,7601.0,4869.0,6470.0,3791.0,-221.0,-236.0,396.0,-877.0,1245.0,158.0,-13358.0
Wynik zdarzeń nadzwyczajnych,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zysk przed opodatkowaniem,54.0,388.0,-165.0,386.0,-399.0,875.0,3407.0,52.0,2378.0,3187.0,4518.0,4142.0,4247.0,4272.0,7645.0,5993.0,3246.0,8924.0,4843.0,2439.0,4029.0,1281.0,3273.0,-356.0,4878.0,-6490.0,-5830.0,-2480.0,116.0,732.0,1418.0,849.0,-250.0,-5195.0,-4178.0,-4203.0,405.0,1912.0,299.0,617.0,276.0,44.0,277.0,12.0,-897.0,-2105.0,-427.0,-1546.0,1005.0,232.0,-1135.0,-9321.0,-6518.0,-4409.0,2468.0,3238.0,2084.0,598.0,1449.0,1141.0,1032.0,942.0,2275.0,1498.0,2343.0,7601.0,4869.0,6470.0,3791.0,-221.0,-236.0,396.0,-877.0,1245.0,158.0,-13358.0
Zysk (strata) netto z działalności zaniechanej,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zysk netto,22.0,486.0,137.0,305.0,-695.0,-457.0,3825.0,747.0,1848.0,3068.0,4174.0,4399.0,4210.0,4178.0,5756.0,-123.0,1723.0,8044.0,6422.0,4317.0,3129.0,-15.0,1548.0,-2030.0,3747.0,-5625.0,-4754.0,-1765.0,9.0,887.0,1003.0,679.0,-223.0,-4192.0,-3415.0,-5870.0,303.0,1525.0,708.0,503.0,158.0,101.0,199.0,2.0,-1452.0,-2083.0,106.0,-1546.0,814.0,188.0,-900.0,-10099.0,-6390.0,-5376.0,2174.0,2924.0,1993.0,685.0,1886.0,582.0,1018.0,1150.0,3169.0,-867.0,1272.0,9181.0,3990.0,4804.0,1846.0,985.0,-195.0,126.0,-877.0,1200.0,156.0,-12182.0
Zysk netto akcjonariuszy jednostki dominującej,22.0,486.0,137.0,305.0,-695.0,-457.0,3825.0,747.0,1848.0,3068.0,4174.0,4399.0,4210.0,4178.0,5756.0,-123.0,1723.0,8044.0,6422.0,4317.0,3129.0,-15.0,1548.0,-2030.0,3747.0,-5625.0,-4754.0,-1765.0,9.0,887.0,1003.0,679.0,-223.0,-4192.0,-3415.0,-5870.0,303.0,1525.0,708.0,503.0,158.0,101.0,199.0,2.0,-1452.0,-2083.0,106.0,-1546.0,814.0,188.0,-900.0,-10099.0,-6390.0,-5376.0,2174.0,2924.0,1993.0,685.0,1886.0,582.0,1018.0,1150.0,3169.0,-867.0,1272.0,9181.0,3990.0,4804.0,1846.0,985.0,-195.0,126.0,-877.0,1200.0,156.0,-12182.0
Aktywa trwałe,19898.0,20252.0,12527.0,12868.0,13274.0,12544.0,14485.0,14545.0,20526.0,21933.0,20295.0,19195.0,20808.0,19753.0,20278.0,23540.0,24463.0,27029.0,31762.0,37555.0,43096.0,38847.0,38039.0,40054.0,36322.0,35515.0,33757.0,32118.0,31898.0,28107.0,25371.0,25178.0,29087.0,27942.0,27175.0,18055.0,17152.0,16274.0,16370.0,15598.0,14917.0,15012.0,15685.0,15169.0,15212.0,16234.0,17157.0,16742.0,17938.0,18564.0,18184.0,16086.0,18667.0,15885.0,18413.0,22383.0,21469.0,17442.0,17944.0,17895.0,19133.0,19395.0,19719.0,17902.0,17179.0,25731.0,25981.0,22555.0,22973.0,22396.0,22200.0,21597.0,21522.0,21509.0,24357.0,27872.0
Wartości niematerialne i prawne,79.0,96.0,90.0,104.0,88.0,73.0,75.0,60.0,39.0,50.0,22.0,25.0,15.0,12.0,7.0,982.0,947.0,837.0,689.0,562.0,419.0,493.0,497.0,485.0,468.0,448.0,431.0,415.0,400.0,385.0,374.0,371.0,375.0,356.0,339.0,321.0,302.0,282.0,263.0,245.0,228.0,220.0,214.0,196.0,179.0,169.0,146.0,129.0,113.0,97.0,342.0,383.0,367.0,346.0,320.0,546.0,529.0,513.0,586.0,558.0,531.0,503.0,476.0,449.0,422.0,395.0,368.0,352.0,340.0,321.0,305.0,289.0,273.0,258.0,243.0,270.0
Rzeczowe składniki majątku trwałego,4397.0,4200.0,3931.0,3596.0,3495.0,3950.0,4074.0,4243.0,4356.0,4510.0,4758.0,6141.0,6630.0,7066.0,7441.0,13456.0,13722.0,13452.0,13271.0,18477.0,19273.0,19005.0,19784.0,19158.0,17154.0,16574.0,16080.0,15650.0,15202.0,14913.0,14657.0,14137.0,13664.0,13158.0,12820.0,12301.0,11891.0,11314.0,11481.0,11106.0,10702.0,10397.0,10167.0,10153.0,9880.0,9947.0,9888.0,9761.0,10111.0,10043.0,9845.0,9637.0,12779.0,10958.0,11475.0,10708.0,10111.0,9769.0,9430.0,10443.0,10463.0,10213.0,10599.0,11637.0,11369.0,16011.0,16677.0,17598.0,18026.0,18406.0,17530.0,16975.0,16546.0,16819.0,17873.0,19861.0
Należności długoterminowe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,890.0,890.0,916.0,916.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5246.0,3193.0,4212.0,3126.0,4604.0,5159.0,5176.0,3355.0,3159.0,3009.0,1803.0,0.0,0.0,0.0,29.0,182.0,271.0,0.0,0.0,0.0
Inwestycje długoterminowe,12257.0,12838.0,6006.0,7073.0,7790.0,6456.0,8366.0,8501.0,14083.0,14804.0,13000.0,10877.0,11139.0,9924.0,8773.0,5570.0,7440.0,10403.0,14214.0,13228.0,16515.0,13824.0,15089.0,17463.0,15093.0,15272.0,12602.0,8668.0,8552.0,6232.0,5053.0,4861.0,8099.0,7408.0,8505.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,392.0,392.0,392.0,392.0,392.0,392.0,392.0,392.0,392.0,392.0,392.0,392.0,392.0,392.0,392.0,392.0,392.0,392.0,392.0,392.0,392.0,392.0,392.0,392.0,392.0
Pozostałe aktywa trwałe,3165.0,3118.0,2500.0,2095.0,1901.0,2065.0,1970.0,1741.0,2048.0,2569.0,2515.0,2152.0,3024.0,2751.0,4057.0,3532.0,2354.0,2337.0,3588.0,5288.0,6889.0,5525.0,2669.0,2948.0,3607.0,2331.0,3754.0,6469.0,6828.0,6577.0,5287.0,5809.0,6949.0,7020.0,5511.0,5433.0,4959.0,4678.0,4626.0,4247.0,3987.0,4395.0,5304.0,4820.0,5153.0,6118.0,7123.0,6852.0,7714.0,8424.0,7997.0,5674.0,5129.0,4189.0,6226.0,10737.0,5191.0,3575.0,3324.0,3376.0,3143.0,3128.0,3076.0,2069.0,1837.0,5924.0,6741.0,4213.0,4215.0,3277.0,3944.0,3759.0,4040.0,4040.0,5849.0,7349.0
Aktywa obrotowe,64129.0,60287.0,54403.0,43670.0,37867.0,46156.0,48990.0,47974.0,50138.0,56937.0,60039.0,60877.0,61606.0,76984.0,74379.0,70553.0,71113.0,77174.0,74799.0,79816.0,82718.0,82538.0,70086.0,62491.0,73830.0,66476.0,56935.0,61728.0,59086.0,77134.0,69680.0,63661.0,55353.0,55981.0,45674.0,36762.0,36144.0,58926.0,53307.0,53536.0,55017.0,44618.0,44355.0,46569.0,46841.0,47110.0,51196.0,60695.0,49728.0,60725.0,52712.0,44224.0,31964.0,58225.0,66865.0,68374.0,51680.0,52076.0,55451.0,50243.0,47452.0,56614.0,69234.0,73005.0,75552.0,138963.0,83624.0,114468.0,99004.0,65417.0,47774.0,41424.0,47229.0,55724.0,66549.0,70298.0
Zapasy,2173.0,2703.0,2027.0,1530.0,2704.0,3831.0,2670.0,5975.0,3811.0,2937.0,1940.0,3920.0,7564.0,14268.0,10808.0,6477.0,3593.0,4216.0,5445.0,4381.0,3614.0,3266.0,2215.0,4609.0,3412.0,2310.0,2158.0,5628.0,6341.0,10847.0,10028.0,6807.0,2512.0,3315.0,1666.0,1516.0,1872.0,5473.0,5740.0,2023.0,1623.0,3375.0,3370.0,3747.0,5811.0,4445.0,3550.0,2767.0,2958.0,4610.0,4696.0,3403.0,4745.0,9021.0,15367.0,8554.0,3855.0,3460.0,4565.0,1559.0,5182.0,2976.0,3543.0,3814.0,4264.0,4205.0,24543.0,26074.0,1648.0,2380.0,2034.0,475.0,1215.0,3108.0,9548.0,4574.0
Należności krótkoterminowe,25476.0,30861.0,19824.0,21465.0,14732.0,21089.0,24368.0,30555.0,29824.0,33291.0,33136.0,33433.0,28675.0,42012.0,41980.0,35243.0,39008.0,44611.0,25471.0,44390.0,38864.0,48770.0,40497.0,28564.0,22802.0,41395.0,26473.0,20901.0,23679.0,43403.0,30550.0,29238.0,14461.0,20811.0,7466.0,6685.0,13266.0,38881.0,27454.0,40390.0,26430.0,19998.0,24072.0,26557.0,21336.0,20171.0,22475.0,36498.0,18105.0,24132.0,20175.0,21841.0,10982.0,11325.0,19265.0,21669.0,21702.0,31163.0,36334.0,30748.0,24654.0,34743.0,48082.0,51696.0,53317.0,114622.0,19411.0,50115.0,55170.0,36702.0,17922.0,11008.0,12173.0,29698.0,23849.0,38892.0
Inwestycje krótkoterminowe,26657.0,18657.0,25833.0,15048.0,15561.0,16841.0,18806.0,7117.0,9630.0,13181.0,19873.0,18888.0,16947.0,12396.0,7221.0,15717.0,18325.0,22097.0,25994.0,1884.0,2784.0,4222.0,15278.0,19638.0,28405.0,8249.0,17732.0,11535.0,2737.0,123.0,13144.0,8615.0,13429.0,12577.0,19069.0,13803.0,7096.0,305.0,8428.0,4108.0,20044.0,12596.0,3366.0,5467.0,3743.0,1835.0,2236.0,118.0,88.0,866.0,366.0,96.0,102.0,21519.0,3943.0,14098.0,884.0,2430.0,2092.0,3298.0,3196.0,5869.0,9516.0,9085.0,15857.0,19172.0,29760.0,32188.0,27058.0,20442.0,18499.0,20348.0,21340.0,10993.0,11827.0,13420.0
Środki pieniężne i inne aktywa pieniężne,13732.0,9688.0,16873.0,15048.0,15561.0,16841.0,18806.0,7117.0,9630.0,13181.0,19873.0,18888.0,16947.0,12396.0,7221.0,15717.0,18325.0,22097.0,25994.0,1884.0,2784.0,4222.0,15278.0,19638.0,28405.0,8249.0,17732.0,11535.0,2737.0,123.0,13144.0,8615.0,13429.0,12577.0,19069.0,10985.0,7096.0,305.0,8428.0,4108.0,20044.0,12596.0,3366.0,5467.0,3743.0,1835.0,2236.0,118.0,88.0,866.0,366.0,96.0,102.0,21519.0,3943.0,14098.0,884.0,2430.0,2092.0,3298.0,3196.0,5869.0,9516.0,9085.0,15857.0,19172.0,29760.0,32188.0,27058.0,20442.0,18499.0,20348.0,21340.0,10993.0,11827.0,13420.0
Pozostałe aktywa obrotowe,9823.0,8066.0,6719.0,5627.0,4870.0,4395.0,3146.0,4327.0,6873.0,7528.0,5090.0,4636.0,8420.0,8308.0,14370.0,13116.0,10187.0,6250.0,17889.0,29161.0,37456.0,26280.0,12096.0,9680.0,19211.0,14522.0,10572.0,23664.0,26329.0,22761.0,15958.0,19001.0,24951.0,19278.0,17473.0,14758.0,13910.0,14267.0,11685.0,7015.0,6920.0,8649.0,13547.0,10798.0,15951.0,20659.0,22935.0,21312.0,28577.0,31117.0,27475.0,18884.0,16135.0,16360.0,28290.0,24053.0,25239.0,15023.0,12460.0,14638.0,14420.0,13026.0,8093.0,8410.0,2114.0,964.0,9910.0,6091.0,15128.0,5893.0,9319.0,9593.0,12501.0,11925.0,21325.0,13412.0
Aktywa trwałe przeznaczone do sprzedaży,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aktywa razem,84027.0,80539.0,66930.0,56538.0,51141.0,58700.0,63475.0,62519.0,70664.0,78870.0,80334.0,80072.0,82414.0,96737.0,94657.0,94093.0,95576.0,104203.0,106561.0,117371.0,125814.0,121385.0,108125.0,102545.0,110152.0,101991.0,90692.0,93846.0,90984.0,105241.0,95051.0,88839.0,84440.0,83923.0,72849.0,54817.0,53296.0,75200.0,69677.0,69134.0,69934.0,59630.0,60040.0,61738.0,62053.0,63344.0,68353.0,77437.0,67666.0,79289.0,70896.0,60310.0,50631.0,74110.0,85278.0,90757.0,73149.0,69518.0,73395.0,68138.0,66585.0,76009.0,88953.0,90907.0,92731.0,164694.0,109605.0,137023.0,121977.0,87813.0,69974.0,63021.0,68751.0,77233.0,90906.0,98170.0
Kapitał własny akcjonariuszy jednostki dominującej,60087.0,50852.0,51317.0,37472.0,37968.0,37438.0,42065.0,42326.0,48742.0,50602.0,52881.0,54593.0,58506.0,50752.0,56137.0,56963.0,60900.0,62300.0,69626.0,71328.0,77157.0,67886.0,71324.0,74014.0,75841.0,67761.0,60844.0,55893.0,55807.0,54818.0,54863.0,55387.0,57786.0,50676.0,46512.0,37672.0,36498.0,38023.0,38731.0,39234.0,39392.0,36713.0,36912.0,36914.0,35462.0,33378.0,33485.0,31939.0,32753.0,32941.0,32041.0,21942.0,15552.0,10176.0,12350.0,15274.0,17267.0,17952.0,19838.0,20420.0,21438.0,22588.0,25757.0,24890.0,26163.0,34343.0,38333.0,43137.0,44983.0,37969.0,37774.0,37899.0,37022.0,36622.0,36778.0,24596.0
Kapitał (fundusz) podstawowy,20000.0,20000.0,20000.0,20000.0,20000.0,20000.0,20000.0,20000.0,20000.0,20000.0,20000.0,20000.0,20000.0,20000.0,20000.0,20000.0,20000.0,20000.0,20000.0,20000.0,20000.0,20000.0,20000.0,20000.0,20000.0,20000.0,20000.0,20000.0,20000.0,20000.0,20000.0,20000.0,20000.0,20000.0,20000.0,20000.0,20000.0,20000.0,20000.0,20000.0,20000.0,20000.0,20000.0,20000.0,20000.0,20000.0,20000.0,20000.0,20000.0,20000.0,20000.0,20000.0,20000.0,20000.0,20000.0,20000.0,20000.0,20000.0,20000.0,20000.0,20000.0,20000.0,20000.0,20000.0,20000.0,20000.0,20000.0,20000.0,20000.0,20000.0,20000.0,20000.0,20000.0,20000.0,20000.0,20000.0
Udziały (akcje) własne,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kapitał (fundusz) zapasowy,12733.0,12754.0,12773.0,12777.0,12798.0,12784.0,12797.0,12798.0,12808.0,12811.0,12815.0,12828.0,12830.0,12834.0,12834.0,12840.0,12840.0,12840.0,12840.0,12979.0,12979.0,12981.0,12982.0,12982.0,12982.0,12985.0,12985.0,13020.0,13022.0,4625.0,4031.0,4032.0,4032.0,4251.0,4251.0,4251.0,4251.0,0.0,0.0,0.0,1.0,260.0,265.0,266.0,313.0,349.0,350.0,350.0,350.0,0.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,109.0,113.0,117.0,140.0,141.0,552.0,554.0,555.0,912.0,918.0,918.0,921.0,2461.0,2461.0,2462.0,2463.0,2684.0,2684.0,2684.0
Udziały niekontrolujące,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
