,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75
Koszty finansowe,,,,,-61.49,-1.39,-65.73,25.93,89.55,78.17,-81.87,219.12,69.29,42.29,645.45,7125.81,3220.93,-892.78,-801.63,-100.43,-94.5,104.31,118.25,1367.65,-52.16,44.72,11.11,-8.7,163.3,3023.03,175.43,185.01,37.78,-84.42,-107.16,-74.1,-92.82,-59.01,100.0,518.76,453.06,-70.99,,-92.85,-40.96,32.04,30.77,-91.05,-21.25,-78.68,70.59,-78.26,-64.29,703.45,-91.38,1960.0,164.44,38.63,4626.67,161.17,248.74,-138.08,-129.76,281.78,-96.14,151.22,93.36,-96.59,31.25,4004.76,10035.71,4734.29,133.33,-95.86,-92.95,-87.06
Pozostałe przychody (koszty),,,,,,,,,,,,,,,,,,,,,,,,100.0,-100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zysk z działalności gospodarczej,,,,,119.82,63.64,251.79,382.39,2363.6,148.83,456.35,-177.18,-95.4,-378.26,-169.25,-3412.44,-2607.43,197.76,303.16,74.47,83.8,-103.28,-86.71,109.24,22.46,228.95,-1095.12,-1360.43,-145.6,-6692.86,-21.91,-165.6,30.93,88.83,102.21,97.36,46.62,-36.57,360.0,-650.22,-9.0,-31.64,-340.32,-261.13,1.63,28.27,12.34,109.11,191.82,94.74,153.28,-115.43,-86.28,440.82,-53.52,174.57,-338.6,-342.51,-750.76,-1116.28,181.25,880.25,527.71,295.96,378.73,72.12,-103.38,-161.19,76.84,-136.88,433.06,71.25,-38.64,234.25,577.97,-69.91
Wynik zdarzeń nadzwyczajnych,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zysk przed opodatkowaniem,,,,,119.82,63.64,251.79,382.39,2363.6,148.83,456.35,-177.18,-95.4,-378.26,-169.25,-3412.44,-2607.43,197.76,303.16,74.47,83.8,-103.28,-86.71,109.24,22.46,228.95,-1095.12,-1360.43,-145.6,-6692.86,-21.91,-165.6,30.93,88.83,102.21,97.36,46.62,-36.57,360.0,-650.22,-9.0,-31.64,-340.32,-261.13,1.63,28.27,12.34,109.11,191.82,94.74,153.28,-115.43,-86.28,440.82,-53.52,174.57,-338.6,-342.51,-750.76,-1116.28,181.25,880.25,527.71,295.96,378.73,72.12,-103.38,-161.19,76.84,-136.88,433.06,71.25,-38.64,234.25,577.97,-69.91
Zysk (strata) netto z działalności zaniechanej,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zysk netto,,,,,109.95,25.25,127.69,66.97,4924.03,127.42,552.7,-187.28,-95.43,-532.45,-178.57,-2197.63,-2521.28,138.21,181.55,72.81,82.61,-130.04,-56.7,102.75,24.24,137.14,-730.97,-3926.81,-158.47,-6688.46,-59.43,-161.83,39.92,90.22,107.97,95.83,42.97,-33.58,-41.86,-522.7,-5.74,-49.16,-594.4,-207.26,-6.11,26.67,-13.43,108.65,197.87,92.65,132.67,-135.6,-92.16,158.33,-40.61,132.06,-580.56,-1190.48,-729.41,-1149.54,148.27,784.93,448.71,280.77,473.65,43.13,-100.2,-153.38,91.02,-135.9,8983.33,47.92,-39.62,255.27,344.65,51.48
Zysk netto akcjonariuszy jednostki dominującej,,,,,109.95,25.25,127.69,66.97,4924.03,127.42,-100.0,-82.28,11.22,-1757.98,,-11419.02,-198.06,108.91,181.55,78.18,77.89,-43.34,-115.02,97.71,86.95,-111.86,-1552.69,-5759.78,-641.67,-10805.36,-28.89,-148.77,45.67,92.86,113.33,100.13,5.35,35.55,9.09,-18627.78,24.68,-196.8,-235.76,-205.1,20.99,50.36,63.94,94.28,298.27,82.61,262.41,41.58,-92.16,158.33,-41.48,132.06,-580.56,-1190.48,-738.81,-1149.54,148.27,784.93,448.71,280.77,473.65,43.13,-100.2,-153.38,91.02,-135.9,8983.33,47.92,-39.62,255.27,344.65,51.48
Aktywa trwałe,,,,,122.63,2.33,1.53,-1.39,8.54,67.86,67.46,72.49,5.15,2.69,2.11,6.37,35.33,7.4,0.13,3.26,-19.25,0.91,7.93,-3.77,-4.64,-4.32,-3.3,-12.9,-16.49,-18.14,-19.83,-44.0,-42.38,-36.19,-36.66,-0.09,4.33,-6.91,2.92,7.38,3.52,12.33,3.1,-20.91,-18.95,-24.7,-23.03,-2.74,-7.02,-4.38,-5.41,-2.4,4.88,5.51,6.34,4.41,0.96,0.76,-15.51,-9.56,-9.99,-11.16,5.54,-1.41,-1.42,-0.9,-1.89,-2.04,-2.21,-2.88,-3.14,-3.61,-2.4,0.04,5.59,6.84
Wartości niematerialne i prawne,,,,,,,,,,,,,,117300.0,115400.0,124.4,119.37,2.04,2.6,3.46,3.87,28.3,34.94,29.3,28.99,0.98,-4.44,-48.21,-48.96,-49.16,-49.54,-0.12,9.1,10.65,7.65,5.24,-6.31,-49.14,-66.75,-60.41,-60.89,-4.05,50.72,35.43,36.0,-2.82,-7.21,-21.94,-15.84,-14.49,-11.14,15.95,6.45,7.06,4.37,0.47,4.8,-5.54,-4.19,-17.17,-13.49,-17.32,-28.28,-39.5,-40.67,-29.05,-14.23,-3.7,13.15,12.38,9.95,9.62,-6.64,-6.36,101.29,100.44
Rzeczowe składniki majątku trwałego,,,,,123.78,3.76,3.18,2.28,11.0,69.44,68.63,72.86,4.6,0.5,-0.06,-0.77,-1.9,-1.94,-2.29,6.25,7.19,7.78,7.76,-3.63,-4.64,-4.52,-3.83,-12.92,-16.6,-17.04,-18.79,-42.64,-41.12,-42.19,-42.39,-10.58,-6.38,-6.39,5.64,10.33,6.47,14.64,3.3,-23.83,-23.38,-27.68,-26.36,-2.77,-8.48,-7.64,-8.05,-5.87,5.73,6.2,7.41,5.93,0.9,1.04,-0.77,6.2,6.07,5.09,5.13,-3.31,-3.13,-2.74,-3.14,-2.09,-2.57,-3.16,-3.18,-2.74,-1.19,1.27,5.7,3.82
Należności długoterminowe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100.0,,,,,,,,,,,,,,,,,,,,,,,,,
Inwestycje długoterminowe,,,,,16.37,-100.0,-100.0,-100.0,-100.0,,,,,,,,,,,,-98.99,-94.25,,-64.48,-64.67,-63.04,-74.71,0.0,0.0,69.12,76.92,40.0,40.0,2846.96,2801.74,3638.46,3545.05,-0.09,-1.95,-2.53,-2.29,-2.39,-1.22,-0.51,15.55,0.03,0.43,0.27,2.78,18.66,18.61,18.62,0.21,1.78,0.83,-3.24,0.88,-0.15,-99.92,-100.0,-100.0,-100.0,-100.0,,,,,,,,,,,,,
Pozostałe aktywa trwałe,,,,,,,,-23.91,-8.11,-28.2,-15.64,-30.65,-30.65,30.0,30.0,812.28,832.81,450.47,260.04,-44.43,-49.25,-41.79,-16.94,-20.87,-18.86,4.27,29.86,19.31,16.73,-30.88,-30.72,-97.11,-97.01,-95.45,-96.09,-304.84,33.33,-26.79,-17.86,103.15,-100.0,-100.0,-100.0,-100.0,,,,,,,,,,,,,,,,,,,,,,,150.24,0.52,6.88,3.35,-6.5,-40.99,-46.61,-48.28,-44.79,133.43
Aktywa obrotowe,,,,,36.29,53.96,35.81,15.12,40.07,15.23,35.84,30.04,241.44,243.05,201.5,182.97,-51.5,-37.3,-38.22,-18.74,41.81,11.68,16.74,-3.32,-1.45,3.97,8.3,5.47,4.77,-15.39,-25.73,-23.58,-23.72,-14.5,-5.55,-6.25,-5.35,-0.65,-2.31,1.7,1.66,4.77,3.32,-7.9,-19.73,-21.4,-18.36,-9.49,-16.93,-13.94,-16.48,-16.47,-0.33,-1.01,-3.95,-4.79,-2.43,-2.04,7.65,6.33,10.87,22.1,35.58,52.12,43.44,44.74,17.29,7.48,12.85,-3.23,-0.06,1.31,-0.59,4.17,7.89,8.12
Zapasy,,,,,33.92,77.03,68.21,26.81,39.69,21.84,31.44,34.75,24.39,27.24,26.62,-37.43,-36.57,-36.4,-41.9,113.5,121.56,114.51,138.16,6.68,12.79,11.9,24.58,35.97,11.62,12.96,-5.54,-14.89,-0.53,-7.61,-6.87,-2.82,-8.7,-11.42,-10.09,10.23,0.93,10.98,9.54,-10.18,-22.29,-21.8,-17.63,-14.88,-53.95,-54.64,-62.22,-53.95,-0.59,-5.05,15.59,0.78,-8.75,3.55,-9.79,-0.08,12.24,23.9,25.12,23.05,32.98,8.84,13.54,5.25,-0.45,4.89,17.98,21.58,12.13,-0.46,-7.25,-10.17
Należności krótkoterminowe,,,,,37.77,36.38,17.65,-0.34,35.65,-1.99,24.44,18.62,-3.24,-15.73,-41.5,-10.14,-6.78,8.05,26.05,81.98,46.0,69.19,88.76,3.95,17.57,27.64,21.85,-17.66,2.4,-28.09,-27.87,-17.14,-44.71,-14.49,-14.41,-1.3,5.57,-10.6,-12.99,-35.67,-9.94,-10.29,-12.98,-13.47,-27.16,-40.26,-25.58,2.43,-17.72,-8.98,-10.0,-28.0,-22.38,6.03,-29.99,-26.21,-3.15,-15.42,0.28,-2.01,-6.71,-24.62,35.54,-9.1,-15.01,5.99,-40.17,-0.83,25.99,10.64,12.42,11.34,3.33,-20.67,-10.71,-7.84
Inwestycje krótkoterminowe,,,,,48.17,7.93,-45.16,60.99,0.46,38.44,57.01,-26.99,8190.03,7968.49,6263.2,11159.02,-63.04,-42.96,-42.68,-57.19,2.83,-37.45,-39.49,-14.77,-26.56,-19.4,-19.64,-8.27,-3.0,-45.75,-61.34,-41.51,-42.46,-37.03,20.97,-20.64,-7.33,70.87,41.68,26.97,16.74,4.04,4.11,0.66,-7.43,-4.66,-14.43,-5.02,62.27,67.61,79.19,59.04,6.56,-2.52,-5.86,-3.75,-0.22,-0.14,20.93,15.96,19.79,36.32,42.94,74.98,62.23,71.95,31.72,10.21,17.71,-4.49,-7.53,-6.85,-6.74,5.19,2.37,14.04
Środki pieniężne i inne aktywa pieniężne,,,,,71.69,7.93,-40.93,60.99,0.46,38.44,57.01,-26.99,8190.03,7968.49,6263.2,11159.02,-63.04,-42.96,-42.68,-57.19,2.83,-37.45,-39.49,-14.77,-26.56,-19.4,-41.61,-50.55,-76.71,-67.24,-81.68,-65.39,-57.5,-69.28,81.98,-0.92,107.57,139.28,-4.92,-34.88,-29.95,-51.09,-9.49,38.24,-28.1,-2.85,-56.91,-29.19,304.42,309.4,504.07,263.44,2.04,-20.41,-30.68,-75.77,-51.2,-61.16,-72.16,253.64,131.58,241.55,596.38,81.05,1.4,48.78,3.42,-31.15,88.65,15.49,-30.94,77.9,-6.51,0.39,80.91,20.91
Pozostałe aktywa obrotowe,,,,,43.21,71.13,360.0,25.22,220.69,194.13,399.71,274.65,200.63,67.0,45.42,-73.68,-65.84,-58.59,-78.54,129.93,31.41,37.38,53.9,-57.73,-29.22,-30.62,-45.65,14.49,-0.94,-3.03,-6.0,-32.28,-13.26,-11.31,-11.11,71.03,-0.11,-5.43,4.52,-41.53,14.43,22.17,37.66,14.02,-6.4,-5.58,-13.12,13.93,13.78,19.89,32.55,96.76,20.0,26.23,45.1,38.94,16.22,-9.33,-10.51,-73.95,-35.31,-5.68,-24.97,250.0,20.97,-0.31,-28.83,-50.51,-9.94,-100.0,26.85,64.72,41.7,,794.71,-23.89
Aktywa trwałe przeznaczone do sprzedaży,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.04,0.0,-100.0,-100.0,-100.0,-100.0,
Aktywa razem,,,,,92.74,16.08,11.26,3.69,16.26,49.27,56.51,57.98,74.83,68.24,62.07,56.08,-14.68,-17.45,-21.33,-7.97,0.74,5.46,11.8,-3.56,-3.17,-0.61,2.02,-4.6,-6.52,-16.85,-22.7,-33.81,-32.57,-25.86,-22.1,-3.64,-1.42,-3.47,-0.05,4.19,2.46,8.05,3.22,-13.79,-19.4,-22.89,-20.44,-6.69,-12.61,-9.72,-11.72,-10.39,2.09,2.04,0.79,-0.46,-0.82,-0.69,-3.62,-1.52,0.75,5.79,22.77,27.82,24.01,25.94,10.26,4.15,7.66,-3.11,-1.07,-0.31,-1.15,2.83,7.15,7.72
Kapitał własny akcjonariuszy jednostki dominującej,,,,,114.58,1.87,1.53,2.69,14.42,54.27,56.23,51.39,-6.67,87.48,83.22,57.45,43.27,-21.2,-20.12,-10.34,-4.61,-4.97,-5.02,-1.41,0.41,-0.51,-2.85,-8.48,-10.13,-17.47,-18.81,-33.31,-33.17,-27.76,-24.63,-1.83,0.59,-0.66,2.38,-3.01,-2.56,-1.6,-3.91,-19.44,-21.91,-25.82,-29.48,-8.85,17.83,25.41,30.45,26.3,-0.28,-0.45,-0.78,0.46,-0.45,-1.27,-3.23,-7.8,-6.72,1.46,10.49,20.44,22.33,23.77,15.92,8.81,10.34,-1.63,-0.65,0.33,-0.99,6.63,9.95,10.6
Kapitał (fundusz) podstawowy,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,899.94,899.94,899.94,899.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-90.0,-90.0,-90.0,-90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.96,99.96,99.96,99.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.19,-4.19,-4.19,-4.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Udziały (akcje) własne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,
Kapitał (fundusz) zapasowy,,,,,145.68,-6.11,-6.12,-6.12,-0.12,16.27,16.27,16.27,9.28,93.69,93.69,93.7,93.38,-53.9,-53.9,-53.9,-53.82,-14.78,-14.78,-14.78,-14.78,8.52,8.52,8.52,8.52,43.12,96.31,96.31,96.31,37.16,0.0,72.47,72.47,77.28,77.28,2.79,2.16,-8.36,-8.36,-8.36,-7.79,-22.91,-22.87,-22.87,-20.1,1.41,1.36,1.36,-2.15,5.11,4.72,2.75,2.75,-2.08,-1.7,0.17,-0.54,-12.35,-12.35,-12.35,-11.72,29.93,29.93,29.93,29.93,11.25,11.25,11.25,11.25,0.51,0.51,0.51
Udziały niekontrolujące,,,,,,,,,,,,,,,,,,,,,,,,8.65,-7.69,-0.72,0.95,-9.3,-11.14,-24.28,-32.61,-39.22,-40.52,-36.23,-31.44,-36.53,-33.48,-21.81,-16.49,-1.24,-34.07,-40.5,-40.5,-40.5,-88.23,-53.05,-18.18,-18.18,-100.0,-100.0,-100.0,-100.0,,,,,,,,,,,,,,,,,,,,,,,,
Zobowiązania długoterminowe,,,,,,,,-100.0,-100.0,,,,,-19.0,-63.95,626.42,-98.87,286.17,257.98,-14.38,1225.28,143.38,182.45,-13.81,-14.16,-9.13,-6.36,-24.94,-23.71,-27.96,-28.35,-67.98,-70.11,-69.42,-72.23,-16.96,6.35,7.15,60.16,59.9,32.71,570.73,394.71,162.58,170.19,-43.2,-41.78,0.61,-77.73,-77.3,-76.56,-72.92,23.82,64.24,24.39,10.7,12.32,-15.09,6.96,129.11,153.05,134.89,176.19,35.37,10.73,35.37,7.17,-8.0,-3.93,-26.31,-24.62,-16.7,-15.97,-5.68,26.46,10.15
Z tytułu dostaw i usług,,,,,,,,-13.49,,,,-100.0,,,,,,,,73.73,,,,3.04,-3.14,8.67,31.37,30.19,22.31,6.79,-21.83,-15.63,-16.75,-8.1,-3.46,-4.34,-4.89,-9.86,-9.26,11.21,9.97,-26.49,-23.78,-17.25,-34.43,-13.12,18.69,-12.38,-61.92,-55.52,-67.83,-63.54,16.92,6.71,3.45,-21.47,-16.07,0.71,-14.32,2.88,8.09,-8.11,68.72,53.88,33.11,-0.18,-44.66,-24.64,-18.28,-2.77,11.46,-13.09,-6.22,-6.57,0.11,-9.19
Kredyty i pożyczki,,,,,,,,8482.35,,,,-100.0,,,,,,,,-1.1,,,,-31.44,-25.57,-20.1,-22.13,-13.81,-40.69,-94.87,-95.96,-96.4,-81.91,59.01,52.14,88.78,-39.63,-100.0,-100.0,170.27,152.53,,,-100.0,-100.0,340.0,,,,-99.95,,,,13500.0,301.35,678.67,,331.62,54.21,18.84,-17.03,-14.31,5.46,-24.93,-57.95,36.38,-21.33,-36.85,57.42,-51.9,-21.84,-34.65,-18.54,6.97,55.89,881.4
Z tytułu emisji dłużnych papierów wartościowych,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zobowiązania z tytułu leasingu finansowego,,,,,,,,,,,,-100.0,,,,,,,,-86.85,,,,-90.17,-77.64,-64.0,-28.67,-50.0,-62.42,-75.82,-89.72,-63.16,-35.48,-45.95,36.36,-14.29,-40.0,-80.0,-100.0,-100.0,-100.0,3500.0,,,,-85.42,-13.04,1240.0,52.38,52.38,16.67,82.09,293.75,-78.12,22.86,-65.57,-66.67,542.86,-47.67,145.24,145.24,131.11,133.33,1.94,526.21,10.58,-8.57,13.33,-81.09,6.96,14.58,-6.72,-17.21,-81.3,-82.73,-71.17
Inne zobowiązania długoterminowe,,,,,,,,,,,,,,,,,,,,-7.07,,,,-6.33,-5.61,-3.95,-2.05,-22.08,-21.05,-25.95,-22.3,-65.71,-68.39,-68.62,-72.61,-15.22,9.53,11.16,64.82,59.9,32.71,358.91,245.22,162.58,168.4,-17.47,-16.95,0.11,-77.58,-77.17,-76.45,-72.79,23.82,64.24,24.39,10.7,12.32,-15.09,6.96,2.06,0.57,-2.49,-5.02,33.0,32.76,78.12,76.66,10.4,9.03,-31.93,-35.73,-24.79,-25.32,-8.33,16.76,19.08
Zobowiązania krótkoterminowe,,,,,83.01,123.25,57.97,7.96,31.06,10.92,26.87,43.07,36.12,25.06,20.94,111.09,56.5,-1.68,-38.41,-23.03,-9.5,41.79,125.22,-11.65,-9.68,1.98,22.39,20.98,12.98,-8.76,-29.93,-25.91,-21.18,-6.18,0.82,0.6,-1.13,-8.16,-7.44,20.39,16.49,-10.21,-17.04,-17.02,-27.93,3.12,22.76,-3.48,-55.15,-56.03,-60.29,-56.02,11.92,5.14,5.55,-8.3,-5.31,7.2,-8.25,3.95,5.36,-2.4,53.74,65.47,39.6,32.62,-12.25,-9.36,1.63,3.03,10.52,4.53,4.4,-12.57,-14.69,-7.05
Inne zobowiązania krótkoterminowe,,,,,,,,1.84,,,,-100.0,,,,,,,,-21.94,,,,19.7,-25.05,4.6,32.56,-0.58,9.64,-16.95,-32.02,-39.0,-11.85,48.02,164.09,144.02,131.12,62.84,34.61,117.5,79.8,147.29,47.49,-0.89,32.64,15.35,45.16,42.24,-30.94,-31.54,-31.22,-35.3,-1.79,-2.13,0.29,-1.14,-0.48,0.7,-1.84,-0.28,2.88,9.58,34.31,110.78,52.8,88.43,62.83,9.98,49.41,15.59,12.06,20.48,16.96,-16.77,-28.39,-32.05
Rozliczenia międzyokresowe,,,,,-21.78,12.95,22.21,19.83,19.16,77.42,83.72,111.92,118.41,13.63,13.0,-100.0,-23.9,-25.43,-26.18,,-100.0,-100.0,-100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
