,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55
Koszty finansowe,,,,,121.94,-38.39,1167.71,-57.57,-40.97,37.03,-83.36,118.01,78.69,150.14,-78.52,-41.69,-7.79,-58.12,644.97,367.39,-19.05,20.75,-11.24,-43.77,2.11,145.16,-159.24,67.11,-29.0,-74.36,207.27,-60.86,30.25,190.93,-135.59,104.28,-44.08,-50.07,727.44,-125.74,502.31,-136.11,-42.57,318.8,-73.97,77.54,-44.73,-64.05,23.78,881.9,325.59,-242.47,-12.88,34.52,-38.14,226.48
Pozostałe przychody (koszty),,,,,,,,,,,,,,,,-100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.23,-68.68,,-82.02,-98.14,373.28,38.87,-9.44,1286.67,-59.87
Zysk z działalności gospodarczej,,,,,599.44,-64.87,-20.9,3955.87,-182.51,-128.17,96.8,-29.04,102.44,-76.89,-132.03,-60.77,-854.27,-160.31,29.0,-249.74,-254.13,100.84,-64.75,-15.01,160.78,3087.32,114.03,159.39,-198.37,-65.5,15.21,18.11,124.73,606.62,-391.89,-109.1,-71.79,-126.44,486.68,-453.19,749.15,-174.87,-23.74,1334.81,-129.16,123.57,-46.84,-105.87,695.63,-12.9,45.73,389.36,-31.93,-278.25,-51.18,15.28
Wynik zdarzeń nadzwyczajnych,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zysk przed opodatkowaniem,,,,,599.44,-64.87,-20.9,3955.87,-182.51,-128.17,96.8,-29.04,102.44,-76.89,-132.03,-60.77,-854.27,-160.31,29.0,-249.74,-254.13,100.84,-64.75,-15.01,160.78,3087.32,114.03,159.39,-198.37,-65.5,15.21,18.11,124.73,606.62,-391.89,-109.1,-71.79,-126.44,486.68,-453.19,749.15,-174.87,-23.74,1334.81,-129.16,123.57,-46.84,-105.87,695.63,-12.9,45.73,389.36,-31.93,-278.25,-51.18,15.28
Zysk (strata) netto z działalności zaniechanej,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zysk netto,,,,,633.9,-70.83,143.66,312.09,-172.9,-134.21,-12.69,-64.05,99.3,-49.15,-121.18,-66.43,-3136.93,-182.19,-15.5,-351.62,-201.11,66.53,-140.14,81.97,139.71,161.8,102.93,167.14,-264.33,-93.17,-203.7,540.92,113.99,5556.17,-665.22,-137.5,-80.2,-148.8,464.91,114.97,1088.06,-25.58,-42.5,7560.54,-187.84,133.39,-46.51,-105.96,391.93,19.42,58.11,188.33,-22.35,-94.73,-49.3,297.5
Zysk netto akcjonariuszy jednostki dominującej,,,,,633.9,-70.83,143.65,312.11,-172.9,-134.21,-12.68,-64.06,99.3,-49.15,-121.19,-66.42,-3137.5,-182.18,-15.48,-351.58,-201.05,66.53,-140.14,81.97,139.71,161.8,102.93,167.14,-264.33,-93.17,-203.7,540.92,113.99,5556.17,-665.22,-137.5,-80.2,-148.8,464.91,114.97,1088.06,-25.58,-42.5,7560.54,-187.84,133.39,-46.51,-105.96,391.93,19.42,58.11,188.33,-22.35,-94.73,-49.3,297.5
Aktywa trwałe,,,,,8.43,-8.7,-2.78,3.76,42.04,35.0,25.83,22.32,28.09,36.76,25.22,21.92,9.45,-4.12,-1.26,-4.52,-1.57,4.4,2.6,-2.86,-6.84,-6.12,-8.85,-4.08,-0.88,-17.48,-15.87,-18.18,-14.43,3.35,2.44,3.84,3.29,6.16,8.78,5.06,8.72,-0.53,-1.44,7.25,3.73,3.56,3.46,-8.52,-3.79,-1.39,0.01,3.07,-1.3,-5.8,-3.34,-3.11
Wartości niematerialne i prawne,,,,,-2.85,777.74,769.47,17.91,40.66,-86.76,-88.94,-22.06,-42.45,-43.77,-43.8,-51.47,-49.77,-52.97,-50.65,-50.76,-44.14,-32.18,-19.74,-92.31,-91.94,-93.22,-93.44,-20.0,-20.0,-25.0,25.0,275.0,250.0,533.33,260.0,0.0,0.0,-36.84,-38.89,-33.33,-35.71,-33.33,-36.36,-40.0,-44.44,-37.5,-28.57,-33.33,-40.0,-60.0,-80.0,-75.0,-100.0,-100.0,-100.0,-100.0
Rzeczowe składniki majątku trwałego,,,,,59.03,46.1,12.41,22.66,24.02,23.22,4.55,22.29,100.19,102.74,116.47,249.28,107.73,124.0,97.12,-16.64,-15.59,-9.79,-2.85,10.7,3.13,-9.12,-10.97,-10.28,-9.17,-10.15,-72.87,-73.82,-73.36,-73.55,-9.15,-9.69,-9.39,-9.39,-15.4,25.95,25.63,18.72,51.45,-6.17,-7.07,-2.37,-17.98,-43.94,-45.59,-19.88,-22.22,28.75,75.88,19.29,19.27,4.55
Należności długoterminowe,,,,,-0.7,149.79,165.18,281.66,325.39,84.57,42.18,57.44,33.52,10.54,12.22,6.45,-82.83,-86.42,-82.22,-70.49,88.61,95.01,45.7,-95.94,-97.99,-62.1,-62.53,3045.23,5754.32,380.51,387.49,2.86,10.07,6.57,4.05,17.87,20.67,-9.06,-6.66,-96.59,-96.34,-95.97,-95.9,1891.94,1739.7,1935.71,1941.44,-99.18,-99.21,-79.7,-99.37,-42.03,-58.21,-98.5,-53.57,-12.5
Inwestycje długoterminowe,,,,,8.57,-10.04,-4.5,-2.26,33.32,27.68,20.21,20.36,28.26,38.78,25.79,20.7,10.9,-4.45,-1.82,-1.89,-2.19,6.08,6.28,-2.21,-5.42,-5.97,-9.52,-3.95,-1.31,-19.12,-15.88,-18.43,-14.12,4.89,1.47,3.4,2.73,7.82,11.06,8.16,12.84,0.83,0.13,7.6,3.59,3.34,2.73,-7.48,-2.89,-0.57,0.89,1.7,-2.6,-6.76,-4.89,-3.36
Pozostałe aktywa trwałe,,,,,-4.16,-44.83,-28.16,210.09,268.61,456.56,327.62,38.15,14.07,15.09,14.42,19.72,19.99,17.14,28.34,-3.67,5.49,-18.47,-43.14,-1.86,-15.31,0.63,17.21,-25.35,-12.3,-14.53,-15.47,6.86,-2.21,10.9,20.28,8.25,8.45,-12.92,-17.77,-11.21,-20.05,1.35,-7.26,-19.76,-16.46,-15.07,-5.2,-1.15,9.73,5.68,13.27,31.95,21.93,17.19,26.52,0.66
Aktywa obrotowe,,,,,109.99,61.63,71.93,31.0,-44.32,-56.14,-51.72,-58.36,-46.67,-30.68,-12.21,0.91,53.27,53.05,9.78,30.07,-10.07,-28.74,-11.54,-17.5,-18.68,4.31,2.24,-3.45,-4.26,-3.12,2.33,11.23,5.76,-14.15,-17.85,-26.67,-22.88,0.88,-43.01,-30.3,-23.51,-29.23,109.02,31.34,12.3,11.15,-37.75,27.28,17.19,14.81,34.9,5.64,56.65,59.72,47.58,29.74
Zapasy,,,,,20.37,63.55,77.06,-1.99,1.14,-19.93,-30.31,3.81,4.63,4.54,1.12,-2.12,-1.72,-2.07,-3.63,-2.09,-0.78,-0.24,1.34,-3.72,-4.6,-4.95,-4.94,0.3,0.17,0.48,0.72,0.54,0.59,-21.22,-21.43,-21.68,-21.73,-1.29,-67.32,-67.05,-66.97,-66.43,185.75,62.82,65.09,63.62,-53.3,-10.47,4.16,5.22,32.38,115.24,186.87,193.17,190.37,70.17
Należności krótkoterminowe,,,,,81.02,23.81,372.99,279.41,123.93,-53.63,-59.66,-66.14,-58.5,-24.56,34.4,-19.13,-15.57,42.37,34.59,236.64,242.73,15.15,-24.82,-32.01,-36.34,9.24,6.17,-19.01,-17.89,-14.41,-0.04,32.75,9.62,0.61,-11.98,-35.26,-19.63,-6.26,-6.99,23.4,41.46,33.93,52.65,-1.33,-10.45,-2.35,-7.73,-47.03,-40.98,-43.37,-50.54,-42.71,-39.26,-51.08,-56.31,9.15
Inwestycje krótkoterminowe,,,,,430.15,660.01,248.01,-4.73,389.0,421.3,108.77,-55.36,-90.46,-83.75,-79.24,103.04,921.32,580.3,24.41,-54.49,-91.1,-90.75,-43.73,-30.32,8.98,99.47,80.29,70.34,37.02,16.43,25.63,12.7,29.61,-15.29,-15.91,-23.0,-39.96,36.64,-32.36,26.44,24.77,-31.36,176.48,92.52,17.85,-27.34,-76.15,223.3,269.37,409.53,978.56,-26.28,10.71,16.86,-2.04,-15.62
Środki pieniężne i inne aktywa pieniężne,,,,,72.53,660.01,281.78,-0.43,1375.56,407.78,98.25,-60.9,-91.73,-85.39,-81.67,36.97,114.15,75.96,30.75,-25.42,-50.13,-59.19,-36.16,-28.04,8.98,99.47,80.29,70.34,37.02,16.43,25.63,12.7,29.61,-15.29,-15.91,-23.0,-39.96,36.64,-32.36,26.44,24.77,-31.36,176.48,92.52,17.85,-27.34,-76.15,95.12,44.07,67.43,347.77,-58.25,2.19,16.17,-13.77,-33.03
Pozostałe aktywa obrotowe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aktywa trwałe przeznaczone do sprzedaży,,,,,159.84,71.78,7.29,16.56,-100.0,-100.0,-100.0,-98.41,,,,-100.0,-100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aktywa razem,,,,,50.37,19.96,21.32,13.41,-7.76,-15.04,-9.63,-10.69,2.06,17.65,16.08,17.91,17.42,5.43,0.78,1.13,-3.59,-3.63,-0.25,-5.93,-9.46,-4.25,-6.87,-3.97,-1.55,-14.68,-12.31,-12.73,-10.53,-0.53,-2.2,-3.36,-2.69,5.15,-1.17,-1.27,2.88,-5.8,10.79,10.29,4.88,4.61,-5.15,-3.13,-0.77,0.99,4.79,3.58,8.57,5.12,5.65,3.52
Kapitał własny akcjonariuszy jednostki dominującej,,,,,89.14,23.68,29.89,40.8,21.41,4.2,2.4,-5.34,-0.25,11.27,0.55,-3.32,-4.52,-8.66,-9.1,-13.28,-16.0,-12.41,-15.8,-13.01,-7.4,-3.54,2.57,4.16,-1.02,-2.63,-2.58,0.58,3.21,9.82,8.3,2.81,3.68,-5.52,0.65,5.37,6.29,5.7,3.36,15.05,13.11,18.53,16.76,0.14,3.05,3.23,3.91,6.82,6.21,4.75,3.73,4.81
Kapitał (fundusz) podstawowy,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.08,0.08,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Udziały (akcje) własne,,,,,,,,,,,,,,-58.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kapitał (fundusz) zapasowy,,,,,407.15,-2.77,-2.77,-2.77,-2.77,-26.78,-26.74,-26.74,-26.74,0.06,0.0,-2.48,-2.48,-27.12,-27.12,-25.27,-25.27,48.47,48.47,48.47,48.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.29,10.29,10.29,10.29,0.0,0.0,0.0,-74.0,-74.0,-74.0,-74.0,0.0,0.0,0.0,0.0,0.0
Udziały niekontrolujące,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zobowiązania długoterminowe,,,,,54.73,34.63,40.5,11.28,7.47,9.71,1.96,-29.56,-25.12,8.1,-38.73,16.05,17.77,-20.5,48.67,62.62,51.36,12.8,11.03,-22.44,-22.16,26.09,21.85,18.94,16.2,-25.08,-22.73,-27.35,-23.86,-7.62,-10.75,-41.78,-42.97,-34.96,-31.47,63.52,73.19,51.97,50.3,-34.23,-38.04,-37.62,-40.27,29.2,32.02,37.43,49.38,7.15,5.31,-1.96,-2.45,-73.29
Z tytułu dostaw i usług,,,,,-20.68,-63.59,2653.85,238.21,181.9,-2.98,-93.34,-53.91,-42.83,-0.54,64.81,19.17,30.13,56.98,70.39,48.42,78.31,115.68,53.86,20.28,-25.14,-37.73,-5.59,-3.66,45.61,22.02,7.3,-14.32,-15.68,0.3,22.46,23.72,25.19,81.44,39.55,131.72,221.14,61.39,555.26,12.73,-22.31,-17.99,-87.93,224.03,241.14,241.83,589.37,-8.92,10.47,3.18,8.94,17.59
Kredyty i pożyczki,,,,,-35.34,-63.72,-77.32,-52.17,-82.65,-79.64,-48.97,122.92,657.05,449.22,1767.44,95.0,59.96,174.01,-30.55,-74.22,-54.37,-2.53,4.8,233.59,43.32,-62.72,-65.07,-60.29,-47.51,-6.35,-5.97,0.98,-3.32,-9.19,-9.99,143.16,151.12,146.94,142.12,-88.13,-87.84,-82.18,-82.54,544.38,540.6,437.87,459.69,-73.23,-73.67,-75.73,-79.48,-33.38,56.32,65.36,101.65,824.42
Z tytułu emisji dłużnych papierów wartościowych,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zobowiązania z tytułu leasingu finansowego,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-44.29,-7.87,1.96,0.37,93.27
Inne zobowiązania długoterminowe,,,,,-8.65,-32.22,-73.73,-80.38,-86.11,-82.34,-61.59,-10.72,28.1,-3.32,6.05,82.21,50.52,39.62,107.84,56.33,61.98,79.55,31.12,0.65,8.05,-4.63,1.85,6.93,12.71,31.97,22.38,33.48,21.41,24.11,14.0,17.66,17.58,20.45,20.56,-2.89,-0.82,-29.4,-19.9,-9.97,-12.45,19.5,18.45,-16.03,3.62,-1.5,11.76,105.14,56.35,35.73,30.46,-15.82
Zobowiązania krótkoterminowe,,,,,9.71,-0.84,-20.75,-36.41,-76.62,-83.33,-73.77,28.36,200.37,176.03,719.28,89.45,77.82,162.45,-19.39,-43.52,-44.84,-9.66,9.81,64.6,23.78,-48.67,-56.7,-49.25,-35.74,-10.15,-1.54,2.53,-1.24,-9.52,-7.27,76.16,85.24,162.35,78.51,-65.17,-58.98,-63.1,-18.05,160.53,118.2,83.45,12.47,-41.63,-40.28,-42.08,-40.22,-15.75,23.92,24.08,35.34,209.36
Inne zobowiązania krótkoterminowe,,,,,148.54,187.22,53.92,-24.09,-76.5,-86.36,-75.44,-46.24,-14.1,57.44,82.42,78.74,176.72,151.11,49.2,78.73,-24.79,-31.63,21.68,-36.26,-3.7,-10.14,-39.73,-21.0,-14.22,-18.92,3.87,8.48,5.25,-11.93,-8.81,-17.17,-4.21,202.5,-1.38,-9.93,-6.62,-57.65,5.83,25.92,7.12,-38.14,-26.83,-95.58,-95.15,-95.26,-95.52,47.35,20.03,164.55,176.15,-42.71
Rozliczenia międzyokresowe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pasywa razem,,,,,50.37,19.96,21.32,13.41,-7.76,-15.04,-9.63,-10.69,2.06,17.65,16.08,17.91,17.42,5.43,0.78,1.13,-3.59,-3.63,-0.25,-5.93,-9.46,-4.25,-6.87,-3.97,-1.55,-14.68,-12.31,-12.73,-10.53,-0.53,-2.2,-3.36,-2.69,5.15,-1.17,-1.27,2.88,-5.8,10.79,10.29,4.88,4.61,-5.15,-3.13,-0.77,0.99,4.79,3.58,8.57,5.12,5.65,3.52
Przepływy pieniężne z działalności operacyjnej,,,,,-133.04,6107.18,-950.72,-1450.55,309.59,-69.82,97.53,119.58,-184.94,-71.67,237.03,-161.11,160.42,263.06,12.78,280.69,-802.39,434.16,-109.36,-84.39,133.34,-85.51,1782.76,352.51,-66.58,-74.12,-3.48,18.62,74.86,1776.4,-20.64,-87.46,-34.25,-51.35,-60.86,2829.22,89.72,-101.13,1304.72,-125.45,-191.43,-6272.86,-140.95,602.56,11.31,90.38,154.14,-86.11,-434.05,444.75,-101.8,-188.13
Amortyzacja,,,,,-53.44,306.56,31.31,11.69,44.3,41.67,38.46,46.12,6.43,0.28,-6.67,-15.92,-20.33,15.36,-67.86,-32.81,-52.76,-66.1,69.44,-14.55,-8.76,-12.86,-32.79,-30.77,-1.6,-2.46,-8.94,-30.95,-11.38,-13.45,-8.93,16.09,34.86,-3.88,-20.59,39.6,8.84,46.46,85.19,48.23,5.0,23.45,5.33,-23.92,4.17,56.42,-17.72,62.26,32.57,4.29,-20.77,82.56
Przepływy pieniężne z działalności inwestycyjnej,,,,,-338.09,610.27,1207.49,175.95,343.56,-82.64,-116.32,-221.79,-119.34,-334.74,-10.61,71.92,35.05,191.16,53.35,0.66,76.65,-106.32,31.57,126.24,1626.79,649.64,99.48,-104.82,-102.22,1362.73,-1650.0,-175054.39,65.62,-90.45,-737.94,99.75,9.71,-215.45,68.19,-950.0,-718.57,90.31,-48.12,364.36,85.67,888.16,834.7,117.15,-5734.17,-75.78,-25.98,-111.07,153.06,-112.88,-36.4,192.51
CAPEX (niematerialne i rzeczowe),,,,,337.43,426.66,267.12,-21.14,-31.47,-61.05,-68.57,-56.03,-13.35,31.24,-0.99,117.87,-43.07,42.31,-44.49,-62.58,-76.91,-96.1,-42.25,-78.81,629.42,-88.73,-100.1,-93.68,-95.65,182.26,9142.86,178.06,-92.52,-35.62,-34.76,35.27,314.86,3491.72,305.08,912.52,1112.05,-97.57,21.22,88.18,-90.33,1119.66,-84.96,-83.97,-31.39,-87.94,13.77,-60.92,-11.34,-10.6,-110.95,1205.32
Przepływy pieniężne z działalności finansowej,,,,,590.84,-943.43,-1042.45,-75.61,-220.58,36.73,80.66,-166.1,187.13,145.0,400.54,307.54,-53.71,-232.95,-104.98,-96.53,222.18,-64.85,904.21,-548.77,-241.35,81.31,-208.75,-72.59,94.96,-1033.34,22.03,-40.36,-47.47,54.54,101.64,68.11,-32.88,110.0,-12522.58,-519.28,-46.88,-56.27,46.37,64.09,47.05,-211.15,-128.94,-201.08,-22.52,-181.31,46.5,66.85,655.57,-7.22,36.55,-35.55
Emisja akcji,,,,,,,,-100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dywidenda,,,,,,,,,,349.98,,,,-100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Przepływy pieniężne razem,,,,,-3156.23,421.82,115.84,-82.9,479.88,-543.09,-381.12,-1099.31,-102.63,106.43,92.09,116.59,332.13,-87.1,-264.26,-105.74,-135.48,-701.11,93.61,292.74,232.6,432.54,-385.77,-37.1,-80.98,-23.24,34.53,-50678.11,565.9,-169.72,8.76,99.02,-131.07,453.12,-712.78,360.41,-46.79,-92.37,200.84,-51.02,-873.7,-830.86,-136.47,1747.15,-159.79,-0.46,342.42,-108.82,100.71,41.31,-64.69,-88.77
