,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75
Koszty finansowe,,,,,-24.73,-2.37,-64.53,39.97,70.64,331.23,203.14,44.79,88.17,-12.65,-38.11,221.87,300.79,-84.89,-498.62,-104.8,-66.65,-149.69,114.91,615.68,-74.89,299.38,-32.0,-111.58,265.72,350.94,366.29,4217.97,-34.38,-33.68,2426.66,-602.97,-41.65,-42.86,-96.81,101.76,-6.31,-65.93,-25.5,331.39,-20.8,95.56,-49.37,-62.78,191.28,98.01,-102.12,30.47,-71.62,-66.05,5793.1,-49.85,14.78,229.86,-72.68,2428.13,52.86,8.18,-11.31,-97.22,125.38,405.79,188.5,-11.24,-78.0,-90.88,12.82,184.43,502.32,633.56,1376.65,99.49
Pozostałe przychody (koszty),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100.0,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zysk z działalności gospodarczej,,,,,-80.52,8572.73,167.86,307.2,481.34,-70.19,-3.55,-37.72,40.93,328.8,74.23,548.06,103.77,28.54,59.18,-33.26,2.48,124.76,10.62,-7.15,-4.86,16.57,189.55,-62.06,35.96,-74.03,-88.2,-514.12,-70.39,-36.17,-3166.67,97.75,-11.9,264.06,105.09,1772.34,41.34,12.33,36.92,53.4,-10.11,-68.83,85.28,-137.07,266.76,-65.9,59.72,-151.0,-19.86,729.13,-77.15,151.16,-89.72,-1646.52,-552.34,-3504.47,-195.7,-41.01,127.69,79.01,27.14,67.88,840.5,127.55,4248.58,84.2,-98.75,-557.47,-573.75,131.86,-4304.33,63.57
Wynik zdarzeń nadzwyczajnych,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zysk przed opodatkowaniem,,,,,-80.52,8572.73,167.86,307.2,481.34,-70.19,-3.55,-37.72,40.93,328.8,74.23,548.06,103.77,28.54,59.18,-33.26,2.48,124.76,10.62,-7.15,-4.86,16.57,189.55,-62.06,35.96,-74.03,-88.2,-514.12,-70.39,-36.17,-3166.67,97.75,-11.9,264.06,105.09,1772.34,41.34,12.33,36.92,53.4,-10.11,-68.83,85.28,-137.07,266.76,-65.9,59.72,-151.0,-19.86,729.13,-77.15,151.16,-89.72,-1646.52,-552.34,-3504.47,-195.7,-41.01,127.69,79.01,27.14,67.88,840.5,127.55,4248.58,84.2,-98.75,-557.47,-573.75,131.86,-4304.33,63.57
Zysk (strata) netto z działalności zaniechanej,,,,,,,,,,,,,,,,-1923.4,,100.0,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zysk netto,,,,,-82.44,841.92,173.81,327.07,607.56,-80.57,14.21,-22.71,47.68,627.4,58.97,-711.96,89.63,-12.47,43.04,157.23,6.55,215.05,27.19,-13.69,-1.3,22.79,189.77,-93.9,36.6,-219.38,-89.06,-2945.28,-70.3,117.51,-4107.05,90.99,-13.62,200.64,104.01,295.55,-35.79,14.04,36.33,181.92,88.22,-74.92,102.17,-195.25,153.51,-140.74,9.58,-98.48,-22.64,618.34,-60.11,152.68,-90.9,-2909.88,-466.37,-2375.05,-323.87,-57.29,132.91,78.92,-158.07,69.95,889.57,126.28,1259.7,88.67,-100.39,-699.29,-570.91,142.73,-13370.57,70.03
Zysk netto akcjonariuszy jednostki dominującej,,,,,-82.56,1278.54,170.98,377.4,640.22,-79.45,17.9,-24.5,-33.5,525.61,26.87,-583.54,297.34,-7.34,80.05,176.32,14.16,244.46,28.45,-16.06,-1.87,23.11,191.58,-87.16,35.4,11.45,-90.12,-1465.27,-74.65,-81.9,-4629.7,91.37,-0.47,203.09,104.39,248.05,-34.83,18.25,23.64,298.16,98.36,-76.09,97.08,-192.54,145.61,-144.53,13.25,-99.76,-21.02,596.16,-58.54,151.35,-84.47,-2938.42,-454.92,-2433.87,-164.33,-53.71,145.29,79.51,-413.39,67.04,617.78,137.15,1232.13,89.73,-101.72,-537.73,-582.38,157.96,-2965.59,68.85
Aktywa trwałe,,,,,1.21,3.73,20.81,24.39,30.88,30.29,17.0,6.56,18.07,22.23,17.23,11.98,1.05,-8.36,-11.92,-4.49,-9.62,-7.53,1.27,6.04,4.3,29.07,12.53,136.02,136.78,27.88,43.44,-30.1,-29.7,10.76,-16.39,-20.93,-21.07,-23.51,8.85,0.87,5.81,6.56,0.52,6.01,5.6,5.04,-1.9,-1.46,-6.88,-4.54,-5.87,-6.41,-5.75,-9.96,-5.15,-2.06,1.96,0.77,3.55,7.62,4.73,23.11,1.2,-24.68,-20.33,-32.35,-29.14,-16.28,-24.44,-23.23,-17.05,-29.96,-11.96,-13.12,-19.01,40.85
Wartości niematerialne i prawne,,,,,-2.53,-0.99,1.98,7.59,0.86,23.42,39.43,23.16,146.05,102.18,76.54,145.84,22.39,27.43,26.88,-2.65,13.85,11.09,18.02,15.74,-0.73,-4.2,-5.21,879.98,899.98,12.55,10.64,-89.51,-89.82,-8.32,-11.35,-11.53,-10.16,-7.71,-10.79,-21.31,-23.39,-24.94,12.85,63.38,72.57,123.07,54.44,23.48,20.64,-5.38,-3.22,-3.79,-4.28,-4.38,-6.14,-4.97,-5.0,-5.89,-6.01,-21.13,-21.22,-40.99,-41.1,-60.19,876.04,-50.51,-51.75,-24.59,-97.0,-24.71,-23.06,-19.21,-17.39,-16.89,-16.14,-8.77
Rzeczowe składniki majątku trwałego,,,,,-3.31,-3.14,2.54,5.75,5.5,13.87,10.45,12.46,37.99,32.57,33.15,13.19,-7.34,-9.74,-13.21,0.28,-1.97,-2.07,-1.18,-0.78,0.71,0.93,2.01,45.83,46.36,14.67,18.8,-15.06,-15.56,6.11,1.08,-1.95,-1.92,-1.38,-0.8,-13.0,-12.72,-11.18,-8.52,6.53,5.69,3.95,0.74,-2.65,-2.08,-2.78,-4.0,-4.28,-5.18,-5.09,-5.22,-5.67,2.25,0.65,0.41,1.18,-6.32,-7.36,-9.5,-18.91,-96.83,-17.04,-14.77,-4.85,2341.01,-6.08,-12.07,-13.66,-13.23,-9.88,-3.0,-2.08
Należności długoterminowe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.15,326.09,440.82,315.69,256.01,553.27,542.43,879.61,330.57,22.51,20.0,1.73,-0.06,-9.5,-4.6,-9.47,25.66,27.89,21.04,26.66,-5.89,-11.91,-1.86,-6.1,-8.03,18.82,92.54,102.75,282.21,123.75,-17.87,-1.74,-51.27,-52.96,-46.22,-66.11,-62.27,-35.5,-40.69,78.81,57.11,-10.82,2.13
Inwestycje długoterminowe,,,,,-25.8,-14.44,-1.15,80.34,81.95,95.0,93.02,-21.63,-38.17,-72.33,-77.7,-69.3,-48.82,4.44,-2.44,-8.12,-9.44,-5.59,21.11,-4.8,-38.62,460.38,17.0,2337.71,2893.25,241.7,1648.23,23.53,22.52,19.21,-67.86,-72.81,-72.65,-74.6,-7.79,3.43,4.95,-1.02,-0.53,-10.78,-14.11,-3.56,-14.08,-17.32,-4.33,-16.46,-5.4,0.4,-25.26,-28.9,-31.73,-38.21,-24.99,-91.68,-91.58,-90.32,-91.06,2.51,-1.68,-2.14,3.84,45.06,78.96,74.52,124.57,51.94,32.4,-46.14,-59.53,-59.7,-64.63,4155.38
Pozostałe aktywa trwałe,,,,,182.22,143.36,286.56,156.23,207.85,100.43,16.08,-1.97,-24.24,25.67,2.6,24.13,54.54,-11.29,-15.09,-23.63,-37.61,-33.83,4.6,39.64,30.17,120.61,60.65,50.33,39.48,-42.4,-44.51,-49.82,-46.94,14.41,31.74,35.85,42.21,5.48,10.1,10.24,20.46,38.23,19.44,-3.51,9.72,-1.36,-9.75,7.51,-27.6,-21.86,-34.79,-36.2,-20.96,-24.23,23.36,45.65,30.72,63.23,43.1,-0.44,2.37,-45.5,-51.68,-46.23,-44.48,-16.2,-14.77,-4.05,-5.68,-5.26,-9.99,-98.74,-100.0,-100.0,-100.0,-100.0
Aktywa obrotowe,,,,,11.76,12.1,37.11,62.48,76.4,77.17,35.4,17.21,1.52,-11.48,-7.03,1.09,8.0,-9.21,-7.77,-2.51,-4.86,16.03,20.76,24.61,22.64,36.65,34.01,18.41,46.07,1.94,3.44,9.25,-14.93,-3.92,-6.5,-17.47,-28.85,-7.11,-4.67,10.16,26.46,8.36,15.33,10.21,19.27,-2.12,3.37,19.21,8.19,-14.44,-9.55,-11.39,-7.07,34.36,7.99,8.43,9.05,8.7,7.29,-7.12,-21.67,-35.48,-30.52,-19.01,-23.13,-22.09,-26.81,-41.36,-28.9,-20.56,-16.79,-0.08,-16.54,-25.75,-37.17,-46.69
Zapasy,,,,,2.59,106.02,30.81,15.3,-6.26,-13.45,18.1,46.71,156.51,72.54,70.1,106.26,59.43,-33.24,-34.82,-53.88,-60.82,-10.78,-15.88,12.05,17.78,15.84,16.02,255.07,205.52,-9.76,-13.96,-74.14,-72.06,-9.35,-5.83,-7.66,6.35,8.75,3.17,-19.17,-32.4,-29.57,-28.75,-13.41,-11.23,-26.09,-41.45,-25.69,-25.55,-6.13,35.92,4.13,27.71,106.85,79.24,134.57,91.33,26.12,19.82,-3.3,-3.27,-17.23,9.75,-30.02,-41.28,-55.42,-57.58,-40.78,-22.01,3.56,22.09,7.68,-23.16,-2.7,-42.65,-35.83
Należności krótkoterminowe,,,,,3.28,-25.63,3.78,17.8,16.99,56.71,30.36,15.34,9.52,16.82,-37.57,-6.19,-29.8,-43.83,29.69,11.54,28.27,41.55,3.62,108.65,126.47,152.2,77.89,6.94,75.74,24.48,107.21,57.14,6.65,11.62,-1.31,-15.66,-28.72,-11.32,-8.67,4.25,34.24,16.06,-3.04,-0.21,-7.09,-29.03,1.1,37.72,2.47,-13.01,0.61,-20.74,3.02,59.76,6.75,17.0,16.23,12.96,11.75,-3.91,-16.09,-39.34,-33.38,-19.74,-28.03,-17.59,-26.87,-47.15,-29.03,-24.79,-21.59,-13.96,-32.19,-51.26,-51.05,-46.02
Inwestycje krótkoterminowe,,,,,180.97,731.58,128.22,219.47,281.85,157.47,51.53,8.37,-22.93,-38.04,16.24,10.91,52.36,57.82,-13.89,-4.61,-6.95,-39.85,-20.52,-19.16,-11.44,58.94,146.09,9.11,-22.04,-41.92,-82.15,-62.04,-66.65,-72.71,-56.91,-32.89,-40.02,68.62,78.08,-32.3,-34.71,-47.3,243.09,422.51,786.6,554.96,15.06,-41.6,28.12,-17.75,-40.04,65.02,-32.5,-40.0,-3.55,-45.07,-33.22,-17.94,-19.83,-38.61,-67.08,-20.02,-17.0,15.56,97.48,-21.73,-14.0,9.79,-26.31,8.31,4.34,65.28,72.78,89.9,16.07,-49.4
Środki pieniężne i inne aktywa pieniężne,,,,,319.74,341.42,149.69,113.37,-23.04,-2.46,-78.16,-72.18,80.43,183.06,487.14,419.33,56.33,-49.95,-73.76,-6.73,-24.93,140.78,195.29,158.5,117.91,31.77,122.75,13.48,-16.87,-29.34,-86.22,-65.39,-70.39,-73.46,-34.4,-20.4,-31.62,129.74,89.84,-29.0,-30.75,-51.43,271.65,407.76,765.88,613.22,12.38,-45.49,29.06,-18.37,-40.04,67.68,-36.43,-47.73,-11.58,-50.81,-37.99,-35.12,-37.48,-25.49,-61.66,19.73,21.04,15.56,97.48,-21.67,-13.9,9.67,-26.75,7.69,-6.08,46.71,53.23,71.96,19.07,-44.8
Pozostałe aktywa obrotowe,,,,,-21.2,-23.63,39.48,16.98,22.82,38.96,23.83,43.86,31.37,-20.0,-5.58,-38.6,-28.16,-26.87,-36.52,10.64,-4.81,208.79,243.73,-100.0,-100.0,-100.0,-100.0,,,,,,,,,-100.0,-100.0,-100.0,,,,,,,,,,,,,,,,,,,,-12.35,19.52,9.72,18.89,19.49,-60.33,-100.0,-100.0,-100.0,-100.0,,,,,,,,,
Aktywa trwałe przeznaczone do sprzedaży,,,,,,,,-47.67,4968.0,-5.73,0.0,0.0,-100.0,-100.0,-100.0,-100.0,,,,,,,,97.46,62.21,29.43,-17.5,-6.44,-55.22,235.07,211.36,110.09,309.87,-21.34,-18.9,11.57,7.66,2.49,-1.3,7154.21,-3.05,-4.46,59.68,-98.57,2.62,6.26,-38.39,-12.04,-87.03,-94.31,-96.4,-86.63,3.15,101.75,151.43,40.0,-22.9,11.3,25.0,-29.71,278.22,432.81,183.64,3568.29,1095.29,571.55,1407.37,-3.63,-93.54,-94.78,-95.19,-95.15,-9.49,-41.84,3.1,-41.71
Aktywa razem,,,,,8.13,9.56,32.11,50.11,61.71,63.68,30.23,14.34,5.85,-3.76,-0.91,3.82,5.98,-8.97,-9.01,-3.04,-6.18,9.14,15.13,19.66,17.73,34.77,28.55,46.17,67.57,8.1,12.34,-5.75,-19.88,0.21,-9.31,-18.45,-26.57,-12.21,-1.13,7.62,19.94,7.88,11.06,9.13,15.46,-0.2,1.99,14.05,4.35,-11.65,-8.63,-10.31,-6.77,20.89,4.59,6.07,7.42,6.9,6.41,-4.06,-15.9,-22.97,-23.28,-20.33,-22.37,-25.59,-27.51,-35.83,-27.65,-21.38,-16.87,-8.67,-15.21,-21.93,-31.84,-27.39
Kapitał własny akcjonariuszy jednostki dominującej,,,,,1.44,2.82,3.71,5.87,7.18,53.07,52.59,50.57,49.37,4.28,4.53,-3.15,-1.43,-4.45,-3.23,8.06,8.4,13.85,7.86,7.48,7.38,-2.1,9.14,4.86,5.9,17.15,5.41,2.37,-0.42,-3.59,-33.87,-32.49,-32.2,-30.28,6.05,6.47,5.83,6.18,38.04,41.1,41.7,37.43,7.11,2.3,3.68,2.68,3.15,38.35,27.24,28.91,25.79,-2.13,4.12,-27.66,-32.64,-81.28,-81.52,-139.02,-138.5,-286.58,-292.76,-85.13,-1.28,35.37,50.72,62.21,24.48,-54.91,-327.8,-287.94,-321.66,-131.22
Kapitał (fundusz) podstawowy,,,,,0.0,0.0,0.0,0.0,0.0,300.0,300.0,300.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.03,22.03,22.03,22.03,0.0,0.0,0.0,0.0,0.0,50.04,50.04,50.04,50.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.25,26.25,-99.37,-99.37,-99.5,-99.5,0.0,0.0,0.0
Udziały (akcje) własne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kapitał (fundusz) zapasowy,,,,,1.93,105.6,105.6,105.6,105.6,6.31,6.31,6.31,6.31,10.62,11.25,0.04,0.04,-6.35,-6.89,3.55,3.55,8.72,16.67,16.67,16.67,-9.47,-15.63,-15.63,-15.63,32.72,32.72,32.72,32.72,4.04,4.04,4.04,4.09,-54.75,-54.75,-54.75,-51.05,30.68,81.88,81.88,68.03,57.82,28.04,-15.71,16.83,-22.75,-31.59,102.98,72.72,95.73,95.73,0.21,-15.04,6.63,6.63,6.63,6.63,-2.33,-49.78,-56.59,-56.59,-55.55,-13.56,0.0,0.0,-100.0,-100.0,-100.0,-100.0,,,
Udziały niekontrolujące,,,,,3.96,4.27,7.01,5.21,5.37,-3.37,-4.56,-61.01,151.42,152.91,155.96,427.92,-14.52,-4.12,-5.67,8.47,3.2,1.68,-1.53,-33.25,-29.67,-32.17,-26.78,504.39,488.67,4.82,137.64,-81.43,-80.77,11.93,-53.86,6.72,3.19,0.01,3.18,9.49,-93.24,-92.54,-92.25,-61.66,484.99,885.34,913.59,92.43,108.38,15.92,2.13,-4.09,-10.63,-11.48,-11.67,-1.25,-5.49,-1.57,0.52,-52.83,-59.2,-129.23,-167.58,-279.87,-336.56,55.92,73.75,75.56,92.67,25.93,120.9,132.6,128.77,4.64,-304.25,-165.8
Zobowiązania długoterminowe,,,,,-4.82,3.08,-9.58,2.04,28.44,56.55,101.89,65.16,44.43,20.52,-19.35,-31.37,-38.41,-40.17,-24.4,5.49,6.05,11.45,10.2,61.75,-0.55,62.13,59.26,180.55,312.78,6.11,8.7,-48.18,-52.23,7.51,7.12,-21.35,1.45,19.75,16.78,13.88,12.22,-8.89,-14.14,30.08,15.25,17.38,32.56,9.14,15.82,23.56,18.22,-9.93,8.55,8.71,7.49,4.53,-1.26,-4.13,1.9,35.26,19.43,47.9,33.59,57.79,7.69,-6.27,243.36,142.96,222.43,179.56,-19.24,-12.12,-4.01,-3.52,-3.54,5.36
Z tytułu dostaw i usług,,,,,-3.64,7.82,60.18,123.54,106.18,84.19,74.8,27.92,42.17,-16.78,-32.92,-15.1,-10.83,-0.88,41.42,-10.57,36.94,52.75,39.96,74.43,26.49,4.36,-7.08,31.38,39.95,-7.58,10.5,-24.82,-33.04,-16.96,13.75,-27.97,2.87,65.56,14.29,90.56,46.6,28.5,14.64,1.62,-25.35,-30.58,1.89,43.95,51.46,15.98,-4.99,-45.52,-9.7,11.37,1.69,8.95,-16.67,-7.93,-0.52,83.54,55.58,38.76,56.59,19.63,43.85,31.12,-51.14,-68.21,-66.57,-61.7,-0.29,1.95,78.22,56.9,60.15,96.33
Kredyty i pożyczki,,,,,-95.91,-100.0,-99.77,,52.81,,6451.85,1034.0,537.18,2765.57,133.1,-14.96,-54.53,-87.91,-93.94,-53.33,-83.8,-100.0,-100.0,-100.0,-100.0,,,,,11384.18,,396.95,21.77,21.41,14.24,-12.05,-49.44,-58.88,-54.08,-49.95,-29.88,4.22,5.92,-15.03,41.23,15.89,-2.68,34.7,-1.74,-67.19,-42.06,-32.89,-23.71,134.62,36.22,4.84,-2.7,-0.51,8.1,9.22,-28.25,-29.59,-68.78,-24.56,10.79,7.36,-93.07,-95.4,-92.91,-93.33,116.96,43.59,-2.16,-4.88,1.8,98.97
Z tytułu emisji dłużnych papierów wartościowych,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zobowiązania z tytułu leasingu finansowego,,,,,,,,,,,,,,,,8101.75,6764.63,3864.15,6052.77,-38.04,-88.83,-69.82,-74.18,-59.24,13.61,-71.59,27.41,293.84,92.48,-66.58,-90.39,-97.01,-94.19,-29.57,-5.53,23.61,37.57,22.8,231.91,12.3,32.9,82.46,-23.24,98.71,61.84,64.35,51.77,32.62,24.37,1.62,18.66,19.56,20.76,5.59,-9.93,-5.69,176.05,79.59,86.27,138.07,-9.71,15.4,3.11,-10.13,-22.89,-31.78,-20.77,-24.95,-28.19,-64.87,-67.69,-75.53,-75.9,-51.44,-45.99,-31.68
Inne zobowiązania długoterminowe,,,,,-0.88,0.31,-12.49,2.04,28.44,64.6,113.17,65.16,39.46,16.35,-20.44,-32.47,-37.38,-39.08,-23.36,7.21,8.03,13.36,10.2,61.75,-0.55,-7.89,-8.43,9.19,66.07,12.71,7.06,-9.16,-14.42,29.78,30.41,-23.36,-28.51,-7.89,-21.12,-16.66,20.88,-3.85,-2.57,15.14,-0.55,11.8,33.67,3.3,8.68,-10.75,-12.96,-14.61,-36.07,77.85,83.71,110.07,164.94,24.56,34.08,60.11,56.71,59.66,45.87,68.15,14.27,-2.22,194.01,105.32,180.34,141.05,-20.98,-37.59,-35.09,-38.43,-39.87,3.26
