,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75
Koszty finansowe,,,,,31.9,2.07,24.67,159.69,62.65,17.52,-1.54,13.34,13.61,77.57,98.84,168.54,65.23,1.44,-8.8,-1.43,11.22,20.96,29.15,8.03,-14.98,-6.49,-29.67,-25.78,-30.17,-11.92,-17.66,-43.39,-44.56,-72.58,-55.85,-55.51,-34.09,58.35,-94.65,-16.07,115.84,-114.08,-125.53,74.09,-51.85,-379.25,4858.33,-79.34,-38.29,104.2,-105.78,243.12,-86.96,-168.75,1500.0,-150.53,571.21,622.73,36.36,198.68,4.29,165.22,-26.03,-72.65,-12.12,-135.08,18.03,-344.12,80.54,68.22,121.82,438.55,-44.34,2902.94,-49.1,-16.37
Pozostałe przychody (koszty),,,,,,,,,,,,,,,,,196.55,-17.54,-39.42,-202.7,-71.43,-693.62,-317.46,-106.14,-420.83,50.54,-6.57,12.34,-144.16,63.77,72.6,56.31,15.43,-286.0,-220.0,70.0,57.23,139.9,48.44,-322.22,16.18,-258.44,65.15,36.84,75.44,-30.33,-386.96,-290.28,100.0,-31.45,56.25,227.76,,151.2,446.94,2.23,793.94,-58.88,-50.59,-85.83,-81.69,-77.27,-117.86,-290.38,-425.93,-730.0,193.33,-326.26,93.75,239.68,714.29,155.92,1800.0,468.18,27.19,-57.2
Zysk z działalności gospodarczej,,,,,31.47,68.83,123.12,87.4,192.1,87.61,22.45,6.71,1.55,-52.88,-58.7,-93.09,-124.81,-127.06,-124.87,-5.48,-30.49,192.19,490.41,906.13,116.61,716.3,237.89,125.7,632.53,-51.43,-73.08,-71.33,-179.58,-75.03,-50.49,-101.43,-50.28,-257.37,-98.72,4129.41,97.46,121.96,3490.24,56.23,584.57,645.64,248.44,13.36,10.02,9.88,65.86,167.95,1151.98,174.24,90.83,-2.65,-14.98,6.73,-17.32,28.52,-51.1,-64.55,-33.78,-71.93,-81.28,-2.27,58.84,101.61,-205.5,-42.82,-61.52,-7.94,61.31,84.2,38.83,17.2
Wynik zdarzeń nadzwyczajnych,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zysk przed opodatkowaniem,,,,,31.47,68.83,123.12,87.4,192.1,87.61,22.45,6.71,1.55,-52.88,-58.7,-93.09,-124.81,-127.06,-124.87,-5.48,-30.49,192.19,490.41,906.13,116.61,716.3,237.89,125.7,632.53,-51.43,-73.08,-71.33,-179.58,-75.03,-50.49,-101.43,-50.28,-257.37,-98.72,4129.41,97.46,121.96,3490.24,56.23,584.57,645.64,248.44,13.36,10.02,9.88,65.86,167.95,1151.98,174.24,90.83,-2.65,-14.98,6.73,-17.32,28.52,-51.1,-64.55,-33.78,-71.93,-81.28,-2.27,58.84,101.61,-205.5,-42.82,-61.52,-7.94,61.31,84.2,38.83,17.2
Zysk (strata) netto z działalności zaniechanej,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zysk netto,,,,,15.98,69.41,129.35,83.5,205.73,87.68,25.27,11.34,3.35,-51.86,-56.83,-88.38,-126.78,-132.05,-118.85,-34.6,-24.68,171.7,566.55,708.04,117.79,789.87,252.57,126.09,538.96,-53.25,-73.79,-70.5,-182.41,-79.09,-50.21,-99.17,-62.07,-282.44,-93.24,6300.0,93.95,123.46,751.45,51.29,217.44,580.34,191.04,18.13,13.23,10.48,53.84,187.78,1808.61,195.72,100.15,-3.35,-16.3,0.6,-22.01,27.95,-49.33,-59.82,-30.04,-73.69,-82.05,-14.94,58.51,105.65,-221.3,-35.57,-63.27,-3.33,13.49,94.63,43.14,18.89
Zysk netto akcjonariuszy jednostki dominującej,,,,,15.98,69.41,129.35,83.5,205.73,87.68,25.27,11.34,3.35,-51.86,-56.83,-88.38,-126.78,-132.05,-118.85,-34.6,-24.68,171.7,566.55,708.04,117.79,789.87,252.57,126.09,538.96,-53.25,-73.79,-70.5,-182.41,-79.09,-50.21,-99.17,-62.07,-282.44,-93.24,6300.0,93.95,123.46,751.45,51.29,217.44,580.34,191.04,18.13,13.23,10.48,53.84,187.78,1808.61,195.72,100.15,-3.35,-16.3,0.6,-22.01,27.95,-49.33,-59.82,-30.04,-73.69,-82.05,-14.94,58.51,105.65,-221.3,-35.57,-63.27,-3.33,13.49,94.63,43.14,18.89
Aktywa trwałe,,,,,56.38,82.13,68.08,58.38,52.69,37.33,46.72,61.58,80.69,71.02,57.23,40.45,11.26,4.87,6.7,9.29,8.74,8.07,1.2,-5.98,-8.17,-9.12,-7.6,-9.37,-11.5,-15.65,-16.49,-13.94,-12.31,-10.65,-12.73,-16.01,-18.74,-18.31,-18.97,-18.69,-17.19,-17.12,-13.47,-8.22,2.45,7.2,5.81,2.42,-4.02,-2.3,-0.91,2.32,6.64,8.09,10.19,9.93,14.66,10.46,12.23,15.47,9.67,10.19,11.85,3.0,7.08,-1.57,-2.34,-0.04,-4.17,15.56,7.8,9.54,4.96,-10.75,-5.5,-8.74
Wartości niematerialne i prawne,,,,,-12.08,-6.67,0.53,12.42,1.64,-9.75,-11.08,-7.44,-5.71,14.41,5.79,-19.47,-28.68,-3.4,-9.96,4.37,9.04,-28.29,-21.03,-25.11,-14.38,-12.91,-4.14,111.58,86.17,73.49,57.0,-25.75,-16.03,1.93,-8.78,-26.56,-40.83,-55.96,-18.1,-56.57,-61.32,118.77,35.26,205.18,308.84,-24.75,-36.96,-73.76,-76.22,-74.92,-73.46,99.0,97.16,96.75,97.67,-43.5,-33.14,-41.25,-45.1,1.33,-16.38,111.24,127.86,13.97,19.59,-8.78,-8.15,-7.66,-15.52,-46.36,-44.03,-38.17,-30.61,-33.7,-32.32,106.71
Rzeczowe składniki majątku trwałego,,,,,57.13,87.56,68.69,58.7,53.01,37.55,46.98,59.36,78.53,69.16,54.73,40.53,11.01,4.37,6.81,9.45,8.86,8.37,1.38,-5.89,-8.07,-10.08,-8.43,-10.23,-12.18,-15.32,-16.15,-13.56,-12.09,-10.57,-12.79,-16.09,-18.88,-18.37,-19.09,-18.85,-17.28,-17.64,-13.95,-8.65,2.18,7.51,6.14,2.25,-4.35,-2.55,-1.33,2.1,6.44,7.44,9.45,9.31,9.13,11.76,13.66,16.92,16.05,9.87,4.07,-4.33,-7.28,-8.92,-2.77,7.44,9.96,16.64,8.21,2.62,-1.53,-8.0,-2.53,-3.24
Należności długoterminowe,,,,,,-100.0,-100.0,,,,,,,,,,,,,,,,,,,,,,,-62.8,-73.09,-67.37,-55.89,-33.96,2.41,-7.16,-3.08,-11.83,-9.3,7.38,-7.07,0.65,-1.73,-4.45,4.3,5.48,5.16,3.81,-1.16,-100.0,-100.0,-100.0,-100.0,,,,,,,,,,,,,,0.0,-100.0,-100.0,0.0,2.56,,,-50.0,-49.14,-98.68
Inwestycje długoterminowe,,,,,0.0,0.0,0.0,0.0,-100.0,-100.0,-100.0,1090.0,,,,1834.45,332.85,1510.6,9.67,3.39,0.8,-13.73,-20.92,-27.23,-31.11,-27.84,-30.66,-32.91,-41.24,-39.04,-35.45,-31.84,-34.84,-52.55,-65.01,-64.65,-66.4,-78.54,-90.61,-69.29,-100.0,-100.0,-100.0,-100.0,,,,,,,,,,52.71,84.05,54.63,75.08,64.09,50.72,26.6,11.25,-88.94,4.57,-2.21,-12.06,726.38,-16.07,-32.16,-30.17,-22.81,-16.98,22.93,42.58,68.45,65.94,47.67
Pozostałe aktywa trwałe,,,,,,,,,,,,,,,,-1.22,-1.22,-1.23,-1.25,-1.23,2.43,-1.24,-1.25,-1.25,-4.79,-1.26,-1.26,-1.29,-1.27,-1.27,-1.28,-1.26,-1.31,-1.29,-1.3,-1.3,-1.3,-1.33,-7.49,-5.46,-4.88,-1.33,6.03,2.96,2.35,-1.34,-2.09,24.95,25.56,25.17,33.81,4.35,7.74,24.76,25.78,28.87,222.28,-44.46,-42.28,-35.7,-75.18,88.21,18.97,-1.77,-1.14,-22.34,19.84,34.91,66.54,41.84,18.71,-7.61,-28.01,-29.48,-15.06,13.53
Aktywa obrotowe,,,,,15.09,25.77,59.22,57.41,77.92,188.47,105.19,69.25,37.91,-28.31,-23.55,-22.84,-0.21,-5.29,6.87,16.84,-3.58,2.77,3.18,-6.23,-7.96,31.69,31.52,40.38,52.41,19.69,8.28,0.23,-10.13,-13.37,-18.3,-13.19,-7.48,-7.79,0.71,-1.18,10.25,8.7,13.5,14.36,2.99,-6.18,-4.24,1.66,12.79,0.99,-2.9,-3.76,-6.5,-0.6,6.4,8.8,9.57,-8.52,2.18,-9.21,-16.34,1.74,-24.28,-9.12,-10.18,-14.85,6.46,9.6,18.81,-3.26,-21.12,-26.86,-24.51,3.54,16.54,30.95
Zapasy,,,,,6.48,-13.99,23.36,53.73,111.16,120.07,116.16,39.34,15.5,44.3,-3.71,-24.68,-33.51,-45.44,-28.16,-17.02,-20.02,-43.17,-57.08,-56.51,-52.28,-34.62,-53.8,-10.14,-12.5,-16.23,11.71,14.9,38.43,70.15,85.68,13.87,-0.86,1.74,43.28,0.72,6.63,38.17,-16.77,-14.72,-1.73,-27.06,-16.6,-37.92,-34.87,-38.62,-3.35,57.3,-2.6,17.06,-0.57,10.89,72.97,2.28,59.36,16.66,24.28,54.41,-15.79,0.61,-14.11,18.05,73.98,13.23,16.15,-7.03,-25.87,4.72,-8.96,10.63,-13.37,-16.44
Należności krótkoterminowe,,,,,18.53,50.8,74.4,58.8,65.06,30.21,17.21,20.69,29.42,32.57,21.57,9.71,-9.77,-15.41,-14.56,3.56,11.35,37.93,56.95,25.96,21.05,33.65,30.74,30.77,19.76,-5.93,-8.26,-11.22,-4.44,-6.38,-10.37,-19.55,-11.19,-5.46,-9.76,-5.11,-7.21,-10.47,17.85,19.9,20.21,22.34,-4.4,2.78,2.07,0.2,4.39,5.29,0.7,-8.99,-12.24,-16.77,-10.64,-16.79,-22.91,-15.96,-18.69,-23.99,-39.02,-45.79,-42.17,-18.38,23.04,78.03,87.34,10.59,-3.57,-29.41,-41.36,-10.97,-3.25,50.32
Inwestycje krótkoterminowe,,,,,11.54,-54.48,30.2,56.1,108.67,5914.3,1716.35,1225.54,314.75,-92.57,-90.22,-79.69,106.27,349.24,533.2,234.81,-24.87,-49.53,-67.67,-69.38,-69.32,70.11,113.05,205.59,512.8,161.42,108.53,56.39,-30.43,-34.16,-50.02,0.35,2.74,-16.24,35.27,7.79,60.43,56.53,11.47,8.89,-24.25,-48.86,-0.07,5.67,51.56,19.1,-26.46,-30.17,-19.44,24.52,94.57,95.28,45.95,10.05,44.91,-2.68,-19.0,41.17,-9.53,17.8,33.5,-17.37,-17.33,-13.98,-20.54,-16.12,-38.89,-29.16,-4.67,20.57,64.11,19.79
Środki pieniężne i inne aktywa pieniężne,,,,,11.54,-54.48,30.2,56.1,108.67,5914.3,1716.35,1225.54,314.75,-92.57,-90.22,-79.69,106.17,349.24,533.2,219.66,-32.49,-55.69,-74.02,-68.85,-65.87,93.27,163.38,214.6,511.75,161.86,109.51,55.6,-30.27,-34.1,-50.4,0.71,2.58,-16.24,36.56,7.94,60.68,56.53,11.47,8.89,-24.38,-48.86,-0.07,5.67,51.81,19.0,-26.63,-30.17,-19.45,24.63,95.03,95.28,45.98,10.05,44.91,-2.81,-19.0,41.17,-9.53,17.96,33.5,-17.37,-17.33,-13.99,-20.54,-16.12,-38.89,-29.15,-4.67,20.57,64.11,19.71
Pozostałe aktywa obrotowe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aktywa trwałe przeznaczone do sprzedaży,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100.0,,,,,,,,
Aktywa razem,,,,,44.76,66.54,65.93,58.14,58.33,68.9,60.3,63.53,69.93,35.58,33.2,23.84,8.92,2.95,6.73,10.52,6.44,7.15,1.54,-6.03,-8.14,-2.33,-0.81,-0.79,-0.65,-7.72,-10.79,-10.48,-11.74,-11.44,-14.28,-15.24,-15.76,-15.31,-13.72,-13.79,-9.2,-9.12,-5.08,-0.98,2.64,2.24,2.07,2.14,1.94,-1.18,-1.6,0.08,1.48,5.07,8.88,9.53,12.82,4.21,8.85,6.77,0.54,7.75,0.44,-0.63,2.03,-5.19,-0.25,2.6,1.74,10.95,0.45,-1.12,-3.89,-7.7,-1.1,-0.15
Kapitał własny akcjonariuszy jednostki dominującej,,,,,35.43,37.42,44.99,47.96,56.31,173.28,154.11,139.46,125.35,20.73,15.84,9.37,3.4,-0.15,-3.85,-2.69,-3.21,-1.04,1.81,4.42,5.97,6.29,12.85,13.6,14.89,10.44,4.02,1.81,-0.49,-1.06,-2.01,-3.56,-6.04,-3.98,-4.39,-3.67,-0.96,0.36,0.08,0.35,1.12,2.27,3.66,4.6,4.86,-5.46,-4.43,-2.2,0.53,7.32,8.97,9.14,8.8,5.15,6.34,6.59,4.82,7.84,4.11,0.68,0.71,-7.48,-4.49,-3.19,-4.45,7.83,3.11,2.32,2.47,-4.22,-1.8,-2.18
Kapitał (fundusz) podstawowy,,,,,0.0,0.0,0.0,0.0,0.0,7.46,7.46,7.46,7.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Udziały (akcje) własne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kapitał (fundusz) zapasowy,,,,,0.0,0.0,0.0,0.0,0.0,346.11,346.11,346.11,346.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Udziały niekontrolujące,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zobowiązania długoterminowe,,,,,34.23,107.15,119.11,100.66,95.02,10.39,-12.34,-7.05,22.11,82.1,86.6,77.19,42.1,11.41,18.21,23.91,9.24,6.62,-5.79,-21.35,-28.26,-28.85,-31.33,-34.7,-36.96,-40.29,-42.82,-44.88,-49.85,-51.57,-55.97,-61.64,-72.89,-81.21,-79.54,-73.84,-63.47,-63.26,-40.79,-28.18,-24.29,14.67,-35.9,-17.91,-43.21,-55.64,-50.07,-14.9,40.16,175.49,305.8,50.71,343.34,250.44,176.83,207.87,10.76,5.79,7.39,7.37,-1.11,1.85,10.66,38.25,41.63,33.14,15.42,-5.89,-1.66,0.86,1.86,-10.68
Z tytułu dostaw i usług,,,,,87.76,124.25,26.23,30.82,43.21,23.57,86.43,96.78,65.07,9.08,-10.12,-36.69,-59.76,-39.39,3.68,20.16,3.5,6.47,-19.13,-39.28,-5.19,79.0,53.71,79.46,41.2,-21.05,-24.43,-15.18,-18.88,-7.3,-17.53,-28.27,0.25,-13.92,-5.79,-16.35,3.82,-13.46,9.04,23.65,21.57,-11.0,-13.58,-16.15,-15.38,48.05,23.92,24.82,9.24,-10.16,2.52,6.94,17.36,-28.68,4.19,-15.72,-30.36,14.74,-24.9,-11.97,22.84,16.06,42.62,58.82,44.15,26.53,-24.91,-25.01,-43.39,-33.72,2.69,25.36
Kredyty i pożyczki,,,,,85.37,15.53,99.35,39.04,4.26,-43.77,-52.43,-38.69,5.56,198.17,275.83,287.03,168.36,91.44,45.4,37.92,57.31,59.18,43.63,24.38,-7.78,-13.1,-14.87,-19.02,-10.42,-10.32,-10.7,-15.78,-12.35,-20.82,-35.06,-30.49,-40.62,-43.08,-51.05,-68.04,-86.8,-100.0,-100.0,-100.0,-100.0,,,,,,,,,-100.0,-81.88,312.93,,,-100.0,-100.0,,,,,,,,,,,,,,,,
Z tytułu emisji dłużnych papierów wartościowych,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zobowiązania z tytułu leasingu finansowego,,,,,0.0,7.96,5.33,-16.62,-42.4,-70.01,-94.97,-95.61,-93.22,-87.85,-29.02,7.1,10.0,4.88,-13.21,45.18,5.88,-34.88,5.8,-39.42,-26.26,30.36,0.0,1.37,1.37,1.37,1.37,-0.68,0.0,0.0,0.0,-5.44,-22.3,-54.73,-79.73,-46.04,-100.0,-100.0,-100.0,-100.0,,,,,,,,,,,,,,,,,,6.7,-0.41,1.06,-10.25,-25.12,-24.28,6.38,11.81,32.18,37.86,4.78,14.65,14.86,13.35,5.98
Inne zobowiązania długoterminowe,,,,,-21.62,-11.97,-7.38,52.02,-29.45,-39.04,-18.92,-77.63,-49.59,36.46,-18.62,186.26,134.88,-23.58,-46.31,-61.84,-95.83,-76.43,108.18,351.63,4832.05,1540.66,277.95,89.77,110.63,48.59,51.27,59.41,27.63,10.56,-7.91,-17.13,-27.7,-37.87,-42.5,-44.21,-45.0,-63.26,-40.79,-28.18,-24.29,14.67,-35.9,-17.91,-43.21,-55.64,-50.07,-14.9,40.16,175.49,305.8,50.71,343.34,58.21,37.12,69.37,-35.9,37.28,39.86,34.07,22.48,30.01,20.22,8.99,13.97,7.55,5.96,13.96,15.3,16.58,15.78,4.51
Zobowiązania krótkoterminowe,,,,,76.18,74.46,44.06,28.38,24.63,2.41,17.14,38.88,43.93,28.41,32.55,10.41,-19.35,-2.03,21.69,29.19,35.12,35.18,13.31,-4.72,-7.01,19.1,10.31,9.77,5.95,-15.82,-18.2,-15.05,-15.04,-13.67,-26.19,-28.34,-23.32,-27.03,-27.5,-41.41,-37.63,-44.18,-29.09,-7.18,16.7,1.2,-6.7,-15.54,-13.56,35.92,25.09,24.23,7.09,-11.12,1.27,9.74,22.5,-19.99,10.19,-10.97,-29.29,7.64,-25.75,-15.51,15.77,12.13,35.74,52.05,41.76,26.57,-21.32,-23.59,-40.16,-31.17,3.66,24.07
Inne zobowiązania krótkoterminowe,,,,,394.84,246.28,63.47,25.77,67.61,118.38,-21.12,-96.72,42.04,-99.02,-96.89,1150.0,-83.64,2800.0,55.56,-52.0,-86.52,-82.38,-17.86,62.5,16.67,100.0,7504.35,543.59,321.43,133.7,-76.04,166.53,9.32,219.07,214.32,115.55,520.93,49.13,16.63,28.29,47.69,29.23,-72.53,92.81,251.31,335.33,603.08,-10.04,4.52,-41.49,17.73,6.45,-10.13,-10.19,1.17,1.05,72.59,-15.34,-19.81,-18.89,-77.95,-75.9,-71.14,-74.96,-66.29,19.45,31.66,22.82,61.48,7.06,-19.5,-77.12,-75.28,-85.42,-0.23,176.65
Rozliczenia międzyokresowe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pasywa razem,,,,,44.76,66.54,65.93,58.14,58.33,68.9,60.3,63.53,69.93,35.58,33.2,23.84,8.92,2.95,6.73,10.52,6.44,7.15,1.54,-6.03,-8.14,-2.33,-0.81,-0.79,-0.65,-7.72,-10.79,-10.48,-11.74,-11.44,-14.28,-15.24,-15.76,-15.31,-13.72,-13.79,-9.2,-9.12,-5.08,-0.98,2.64,2.24,2.07,2.14,1.94,-1.18,-1.6,0.08,1.48,5.07,8.88,9.53,12.82,4.21,8.85,6.77,0.54,7.75,0.44,-0.63,2.03,-5.19,-0.25,2.6,1.74,10.95,0.45,-1.12,-3.89,-7.7,-1.1,-0.15
