,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75
Rzeczowe składniki majątku trwałego,,,,,13.2,107.94,108.48,75.88,77.31,2.96,3.81,24.36,25.64,22.09,24.5,-16.12,-12.11,-15.07,-13.35,7.78,2.67,3.3,8.67,-10.78,424.18,576.68,532.57,801.29,53.19,18.04,16.63,-2.52,-3.01,-0.49,-0.59,0.31,8.2,10.32,13.55,4.6,0.96,-0.96,3.12,15.77,12.82,12.22,5.27,2.24,1.59,2.5,4.43,6.78,6.96,7.56,5.36,1.33,1.59,-1.51,-2.52,-0.71,0.15,1.11,1.06,0.34,-0.55,-0.26,0.1,-0.65,0.15,1.35,3.02,3.85,2.69,1.37,0.57,1.16
Należności długoterminowe,,,,,-19.49,-62.72,-59.32,-100.0,-100.0,-100.0,-100.0,,,,,,,,,,,,,,,,,,,,,137.5,173.33,173.33,238.46,-5.26,-31.71,168.29,327.27,80.56,135.71,-46.36,-65.96,52.31,50.0,37.29,26.56,-22.22,-22.22,-16.05,-1.23,-5.19,54.55,58.82,38.75,101.37,4.2,3.7,1.8,5207.48,5373.39,5026.79,4084.07,-52.58,-60.44,-70.93,-86.17,-98.08,-97.36,-95.81,-89.3,-1.41,-1.41,-4.29,7045.71,8460.0
Inwestycje długoterminowe,,,,,-61.8,0.56,,1452.11,422.34,115.49,70.62,-21.82,-42.32,-80.08,-70.25,-60.25,-45.2,142.99,121.78,125.21,86.4,11.65,14.41,-12.88,-16.4,-48.9,-55.0,-74.91,-35.62,0.93,48.85,216.57,22.61,29.93,14.08,-4.88,-8.69,-16.44,-29.81,-8.46,-7.1,-0.63,6.69,19.18,28.03,29.43,26.99,6.8,8.28,-6.62,-13.78,-13.72,-3.97,14.76,26.01,12.57,-1.94,-8.98,-11.29,-16.13,-45.36,-42.97,-44.79,-37.9,-5.52,-49.15,-49.97,-48.93,-51.78,0.72,3.46,7.97,15.01,15.62,17.21,-16.32
Pozostałe aktywa trwałe,,,,,38.79,852.83,819.5,530.74,533.19,-75.45,-51.92,-23.47,17.38,580.11,253.49,212.91,67.57,-27.0,-24.51,-41.42,-29.38,-3.74,-5.22,26.42,-100.0,114.29,174.18,102.86,,-100.0,-100.0,-100.0,-100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aktywa obrotowe,,,,,3.89,-16.16,-32.63,-17.57,8.55,87.56,9.84,33.4,47.02,50.04,39.63,9.51,9.38,-34.63,-39.07,-33.95,-23.1,-5.88,22.36,8.99,271.88,340.28,258.67,302.06,29.82,4.37,-1.61,1.98,15.78,0.56,5.49,15.17,13.21,27.66,30.82,28.46,17.37,10.79,6.7,-11.83,-7.42,-1.79,1.3,-0.24,-3.48,-1.68,4.33,8.64,8.63,6.86,-0.88,7.3,-4.82,4.0,4.27,13.44,17.33,2.73,-2.54,1.63,2.3,-0.1,17.32,12.07,18.3,20.94,11.64,-8.26,-9.3,-1.75,10.87,69.27
Zapasy,,,,,-8.0,-24.6,-8.98,-28.44,-24.52,38.79,-4.0,48.56,121.0,-13.51,11.17,28.46,9.65,50.4,11.11,9.9,-11.05,2.09,50.03,35.03,413.1,699.94,362.65,626.73,74.53,-6.58,1.62,5.71,12.04,10.89,9.76,17.82,4.87,17.95,18.67,9.64,20.74,11.23,1.82,1.11,-12.43,-8.27,3.57,-11.43,-3.14,10.07,3.22,19.16,8.68,-5.15,-13.01,-18.48,-19.17,-19.73,-3.35,10.48,16.17,17.33,-0.72,2.37,-0.71,10.44,29.28,25.96,36.47,24.76,22.07,0.4,-8.99,-2.32,10.05,12.64
Należności krótkoterminowe,,,,,23.98,84.32,-45.66,-65.83,-2.88,-13.29,-49.11,-11.48,55.65,163.13,315.82,236.12,-17.86,-56.58,-66.09,-53.78,77.85,56.22,76.91,-2.02,423.14,370.77,402.93,517.4,-1.13,16.94,-4.65,15.72,26.08,0.13,5.5,-1.35,9.6,23.42,37.43,64.84,20.23,17.02,12.39,-23.86,-1.14,3.71,-0.27,21.56,-1.84,-9.8,7.82,-1.7,8.18,17.53,12.98,30.25,-4.57,19.36,11.64,15.76,34.23,-7.69,-6.48,-0.86,-1.56,-5.32,5.1,6.55,11.06,21.66,9.14,-19.17,-10.71,-13.06,-9.77,32.85
Inwestycje krótkoterminowe,,,,,17.8,-52.84,-30.82,35.49,29.91,322.35,54.33,42.59,23.64,26.98,-8.35,-30.12,19.28,-36.48,-37.17,-31.83,-65.89,-50.2,-34.99,-6.7,-86.87,-22.47,-52.63,-15.65,292.39,-4.74,-12.87,-64.16,-53.34,-80.99,-37.74,182.38,566.88,906.72,277.94,-24.41,-56.31,-48.2,4.56,0.22,16.38,8.56,-6.44,-41.88,-38.58,-14.04,-21.48,-4.1,20.27,13.57,-25.28,170.66,295.5,46.12,-29.17,13.85,-83.96,51.36,96.87,16.78,300.98,-13.85,81.24,-24.64,-30.5,-15.84,-55.83,18.25,15.31,174.41,546.12,731.11
Środki pieniężne i inne aktywa pieniężne,,,,,661.82,-58.88,-25.75,5.52,43.44,217.99,0.22,65.74,-12.35,83.84,20.56,-13.97,66.08,-27.46,-25.04,-31.09,-83.52,-49.52,-34.28,-6.02,-72.48,-66.41,-79.43,-32.61,10.84,21.06,-67.13,-60.58,54.37,-69.34,274.47,105.59,187.78,635.94,145.09,-24.27,-33.86,-47.2,15.05,3.48,-12.84,-40.96,-65.71,-45.38,-38.18,17.74,133.05,0.57,77.21,71.82,-32.86,228.25,346.47,-11.34,-36.87,18.29,-89.03,196.79,155.4,19.62,485.68,-27.2,70.79,-29.51,-39.36,-3.71,-84.67,25.47,10.4,172.05,2246.52,848.32
Pozostałe aktywa obrotowe,,,,,-90.79,-84.57,-88.16,-75.0,-52.76,4.08,3.57,52.94,255.0,113.73,443.1,134.62,226.29,31.65,50.48,-49.18,-88.63,-100.0,-8.44,-100.0,-100.0,,-100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aktywa trwałe przeznaczone do sprzedaży,,,,,,,,,,,,,,,,,,,,,,,,,-10.52,-10.52,0.0,0.0,0.0,0.0,0.0,-100.0,-100.0,-100.0,-100.0,,,,,,,,,-100.0,-100.0,-100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aktywa razem,,,,,-12.87,11.32,26.14,64.03,82.91,63.76,22.48,7.02,-2.21,-14.59,-4.79,-14.18,-10.56,-8.41,-10.45,-0.98,3.99,1.96,15.29,-2.78,287.61,445.15,398.25,396.48,29.89,-10.56,-12.0,1.43,4.64,1.14,2.4,4.98,8.23,10.15,11.13,9.11,4.75,4.39,4.31,1.78,2.13,4.86,3.65,0.98,-0.64,0.12,3.12,5.72,6.46,6.63,2.98,4.01,-1.3,0.79,0.61,6.81,7.62,1.91,-0.82,-1.18,-0.14,-1.98,4.78,3.21,6.93,9.18,6.25,-1.83,-3.07,0.61,7.14,32.02
Kapitał własny akcjonariuszy jednostki dominującej,,,,,17.78,25.92,57.66,86.98,88.49,110.35,34.1,10.13,-0.92,-17.37,-1.63,-12.56,-10.98,-4.99,-7.39,2.33,3.76,1.29,3.2,-16.48,205.55,321.27,304.36,304.45,12.39,-17.04,-14.88,4.13,3.27,4.83,5.7,2.92,4.17,-4.03,-4.95,-3.95,-5.4,3.29,0.74,-0.51,0.38,0.15,1.66,6.51,6.0,3.4,5.12,0.85,2.17,1.2,-0.56,2.65,1.1,8.35,10.17,10.39,14.25,13.34,14.63,13.25,11.43,8.57,8.98,8.81,9.3,10.21,9.2,7.34,4.38,1.1,1.28,14.64
Kapitał (fundusz) podstawowy,,,,,0.0,0.0,0.0,200.0,200.0,200.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.01,-6.01,-6.01,25.6,33.63,33.63,33.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.52,37.52,37.52,37.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Udziały (akcje) własne,,,,,,,,,,,,,,,,,,,,140.62,8.45,0.0,-100.0,-100.0,-100.0,-100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kapitał (fundusz) zapasowy,,,,,9.44,3.12,4.46,4.01,4.11,40.18,38.43,38.83,38.71,46.78,46.74,47.37,47.39,4.96,4.95,4.49,4.47,2.72,-4.28,-100.0,168.53,-100.0,-100.0,,-100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Udziały niekontrolujące,,,,,96.13,100.0,-100.0,-100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.2,-15.89,-11.4,-5.6,-29.08,-31.85,-41.81,-44.69,-33.64,-34.43,-37.7,11.24,22.17,35.37,63.97,-0.46,-21.81,-13.2,-14.28,-16.41,-16.21,-23.22,-22.56,-19.16,-8.55,-7.86,12.69,15.8,27.51,21.17,-6.51,-10.03,-17.9
Zobowiązania długoterminowe,,,,,-100.0,,,,,,,,,,,282.0,155.84,78.41,78.41,588.48,233.76,1081.85,1188.85,176.5,763.35,603.91,580.18,810.45,217.31,10.14,14.7,-24.83,-27.55,-16.25,-21.37,64.15,78.22,104.32,104.98,16.39,2.89,-1.45,3.0,-1.26,-6.86,-0.03,-16.88,-10.18,-11.51,-21.13,-8.14,-1.84,15.87,23.75,23.64,21.13,15.03,15.2,7.29,2.68,-5.37,-8.6,-13.75,-12.07,-9.7,-11.03,-4.64,-7.62,-8.36,-9.77,-10.48,-6.85,-5.37,-5.9,-4.34,-1.23
Z tytułu dostaw i usług,,,,,,35.02,,241.6,,38.17,6.3,-22.62,187.83,40.41,-57.01,-57.8,-51.16,-76.18,-65.84,-15.4,19.59,196.57,576.36,414.53,2897.16,1576.74,806.89,319.07,5.0,-6.57,-36.57,-3.52,22.78,-10.34,-0.81,16.01,-0.93,13.82,42.2,31.66,39.33,10.57,9.35,0.6,-18.05,11.36,2.86,5.3,-7.93,-3.14,-7.79,-4.64,-1.45,-14.42,-19.17,9.92,3.22,-6.38,2.69,50.99,11.12,-11.41,-10.76,-18.71,7.7,16.8,63.41,42.47,38.79,29.37,-6.85,-48.93,-32.65,58.28,128.49,256.67
Kredyty i pożyczki,,,,,,800.36,,-100.0,,-100.0,,,,,,,,,,,,,,,8153.16,17661.98,23436.11,9266.92,106.81,13.59,14.94,25.18,25.33,6.64,11.34,-20.35,-5.53,0.99,4.62,30.8,7.55,8.28,9.61,11.7,39.1,29.33,38.87,-4.93,-5.94,11.37,7.05,23.33,21.76,20.01,9.68,1.31,-16.59,-11.18,-18.28,-23.91,-34.71,-47.74,-63.15,-26.1,-8.29,-14.26,-5.11,-69.64,-24.19,2.27,28.4,93.91,2.33,-80.87,-82.01,-77.45
Z tytułu emisji dłużnych papierów wartościowych,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zobowiązania z tytułu leasingu finansowego,,,,,,,,,,,,,,,,9853.85,,3854.93,,-72.33,-100.0,-100.0,-100.0,-100.0,,,,,,,,,,,,,,180.23,,-62.26,-62.26,-69.71,-69.71,90.96,90.96,30.14,30.14,27.51,27.51,-100.0,-100.0,28.07,-12.53,,,-100.0,-100.0,-100.0,-100.0,,,,,,,320.54,160.27,-29.28,-27.31,-12.72,5.56,83.73,89.18,118.7,81.86,-4.68
Inne zobowiązania długoterminowe,,,,,-100.0,,,,,,,,,,,-100.0,,,,,,,,,,73.43,144.22,167.41,140.03,104.27,103.26,18.58,-18.93,7.21,-15.04,14.72,10.21,72.59,57.59,70.81,42.01,-11.61,-7.58,3.59,16.72,37.34,30.19,15.63,16.76,6.08,11.68,14.71,12.2,17.15,8.75,11.87,14.12,11.67,12.33,0.41,-2.58,-2.04,0.78,5.31,8.73,5.58,2.79,1.98,3.61,0.0,-3.48,-2.17,-5.77,-10.32,-5.78,4.49
Zobowiązania krótkoterminowe,,,,,-74.47,-21.1,-32.16,-18.81,-28.88,-66.61,-29.7,5.07,36.01,73.12,-38.99,-31.26,-7.93,-33.72,-54.36,-41.55,-26.71,-21.82,283.39,215.48,2066.02,2098.36,1037.93,685.17,44.97,1.2,-12.8,5.96,20.68,-1.53,3.75,-7.93,-1.13,18.09,24.85,36.86,22.92,6.56,9.79,7.82,8.52,16.54,18.25,-3.34,-6.07,3.82,4.78,18.78,11.05,11.02,2.33,0.55,-10.14,-15.65,-17.54,2.76,2.03,-15.15,-27.91,-22.81,-17.79,-24.47,-3.82,-6.7,7.3,16.09,4.38,-28.2,-21.49,1.87,37.29,131.84
Inne zobowiązania krótkoterminowe,,,,,,-57.72,,-58.8,,-69.21,-53.71,45.72,-7.67,111.36,-11.38,-39.87,-25.29,-66.22,-52.16,-40.79,-13.12,-5.52,166.05,105.29,391.16,753.16,286.22,334.26,70.42,-8.62,-17.77,-27.93,-1.3,-1.52,-15.82,-15.51,13.01,101.78,77.11,87.47,26.47,-3.02,14.07,12.7,11.73,-2.02,-10.35,-18.08,-2.18,-0.93,27.44,68.67,4.16,40.39,8.43,-14.15,-12.85,-41.62,-38.96,-14.31,125.77,121.98,118.7,-34.6,-66.84,-76.92,-67.76,-31.7,-29.65,8.95,-5.89,-11.55,-14.23,-26.26,33.91,111.26
Rozliczenia międzyokresowe,,,,,50.23,11.87,-10.59,89.31,382.92,113.01,9.87,-36.47,-48.27,-54.76,6.15,-7.88,-14.97,-20.12,-18.34,-35.57,23.84,-100.0,-100.0,-100.0,-100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
