,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55
Koszty finansowe,4180.0,7194.0,2301.0,6545.0,9277.0,4432.0,29170.0,2777.0,5476.0,6073.0,4855.0,6054.0,9785.0,15191.0,1043.0,3530.0,9023.0,6362.0,7770.0,16499.0,7304.0,7682.0,6897.0,9277.0,7458.0,18833.0,-4086.0,15503.0,5295.0,4829.0,4383.0,6068.0,6897.0,14049.0,-1560.0,12396.0,3857.0,7014.0,9788.0,-3191.0,23231.0,-2533.0,5621.0,6982.0,6047.0,-569.0,3107.0,2510.0,7485.0,4449.0,13223.0,-3576.0,6521.0,5985.0,8180.0,4523.0
Pozostałe przychody (koszty),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6744.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2935.0,8042.0,0.0,6007.0,5642.0,2519.0,2506.0,1080.0,105.0,11922.0,3480.0,978.0,1456.0,4784.0
Zysk z działalności gospodarczej,-7927.0,72241.0,21049.0,-784.0,39591.0,25375.0,16650.0,30230.0,-32667.0,-7149.0,32768.0,21450.0,796.0,-12646.0,-10497.0,8415.0,-6004.0,-32919.0,-7453.0,-12601.0,-21262.0,276.0,-12279.0,-14493.0,12923.0,8797.0,1723.0,8608.0,-12712.0,3035.0,1985.0,10167.0,3144.0,21446.0,-5794.0,-925.0,887.0,-5671.0,22404.0,-5117.0,7532.0,-15588.0,17085.0,63185.0,-2196.0,3674.0,9083.0,-3711.0,13080.0,3200.0,13237.0,10738.0,8904.0,-5704.0,6462.0,12379.0
Wynik zdarzeń nadzwyczajnych,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zysk przed opodatkowaniem,-7927.0,72241.0,21049.0,-784.0,39591.0,25375.0,16650.0,30230.0,-32667.0,-7149.0,32768.0,21450.0,796.0,-12646.0,-10497.0,8415.0,-6004.0,-32919.0,-7453.0,-12601.0,-21262.0,276.0,-12279.0,-14493.0,12923.0,8797.0,1723.0,8608.0,-12712.0,3035.0,1985.0,10167.0,3144.0,21446.0,-5794.0,-925.0,887.0,-5671.0,22404.0,-5117.0,7532.0,-15588.0,17085.0,63185.0,-2196.0,3674.0,9083.0,-3711.0,13080.0,3200.0,13237.0,10738.0,8904.0,-5704.0,6462.0,12379.0
Zysk (strata) netto z działalności zaniechanej,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zysk netto,-6483.0,66854.0,16939.0,13661.0,34613.0,19504.0,41274.0,56296.0,-25232.0,-6673.0,36038.0,20236.0,-176.0,-9953.0,-7634.0,6794.0,-5697.0,-28086.0,-8817.0,-17095.0,-17154.0,-9400.0,-21173.0,-3083.0,6812.0,5809.0,621.0,2070.0,-11194.0,397.0,-644.0,13267.0,1566.0,22455.0,-4928.0,-4975.0,310.0,-10957.0,17983.0,745.0,3683.0,-13760.0,10341.0,57071.0,-3235.0,4594.0,5531.0,-3401.0,9444.0,5486.0,8745.0,3004.0,7333.0,289.0,4434.0,11941.0
Zysk netto akcjonariuszy jednostki dominującej,-6483.0,66854.0,16939.0,13661.0,34613.0,19504.0,41272.0,56298.0,-25232.0,-6673.0,36038.0,20236.0,-176.0,-9953.0,-7635.0,6795.0,-5698.0,-28085.0,-8817.0,-17095.0,-17154.0,-9400.0,-21173.0,-3083.0,6812.0,5809.0,621.0,2070.0,-11194.0,397.0,-644.0,13267.0,1566.0,22455.0,-4928.0,-4975.0,310.0,-10957.0,17983.0,745.0,3683.0,-13760.0,10341.0,57071.0,-3235.0,4594.0,5531.0,-3401.0,9444.0,5486.0,8745.0,3004.0,7333.0,289.0,4434.0,11941.0
Aktywa trwałe,372536.0,476822.0,520169.0,551016.0,403940.0,435360.0,505687.0,571753.0,573774.0,587724.0,636310.0,699342.0,734921.0,803787.0,796813.0,852622.0,804367.0,770675.0,786788.0,814106.0,791712.0,804615.0,807242.0,790815.0,737592.0,755336.0,735837.0,758516.0,731134.0,623266.0,619042.0,620648.0,625624.0,644167.0,634163.0,644476.0,646212.0,683833.0,689827.0,677064.0,702560.0,680230.0,679896.0,726146.0,728762.0,704453.0,703425.0,664247.0,701125.0,694681.0,703461.0,684661.0,692000.0,654388.0,679976.0,663374.0
Wartości niematerialne i prawne,281.0,283.0,285.0,296.0,273.0,2484.0,2478.0,349.0,384.0,329.0,274.0,272.0,221.0,185.0,154.0,132.0,111.0,87.0,76.0,65.0,62.0,59.0,61.0,5.0,5.0,4.0,4.0,4.0,4.0,3.0,5.0,15.0,14.0,19.0,18.0,15.0,14.0,12.0,11.0,10.0,9.0,8.0,7.0,6.0,5.0,5.0,5.0,4.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0
Rzeczowe składniki majątku trwałego,2380.0,2514.0,3658.0,3716.0,3785.0,3673.0,4112.0,4558.0,4694.0,4526.0,4299.0,5574.0,9397.0,9176.0,9306.0,19469.0,19520.0,20554.0,18344.0,16230.0,16477.0,18541.0,17821.0,17967.0,16992.0,16850.0,15866.0,16120.0,15433.0,15140.0,4304.0,4220.0,4112.0,4004.0,3910.0,3811.0,3726.0,3628.0,3308.0,4800.0,4681.0,4307.0,5010.0,4504.0,4350.0,4205.0,4109.0,2525.0,2367.0,3369.0,3196.0,3251.0,4163.0,4019.0,3812.0,3399.0
Należności długoterminowe,4415.0,4372.0,5413.0,4241.0,4384.0,10921.0,14354.0,16186.0,18649.0,20157.0,20408.0,25484.0,24900.0,22282.0,22901.0,27128.0,4276.0,3027.0,4072.0,8005.0,8065.0,5903.0,5933.0,325.0,162.0,2237.0,2223.0,10222.0,9484.0,10749.0,10837.0,10514.0,10439.0,11455.0,11276.0,12393.0,12597.0,10417.0,10525.0,422.0,461.0,420.0,432.0,8406.0,8481.0,8550.0,8819.0,69.0,67.0,1736.0,56.0,40.0,28.0,26.0,26.0,35.0
Inwestycje długoterminowe,355358.0,457545.0,497849.0,533269.0,385816.0,411602.0,475430.0,521220.0,514358.0,525534.0,571505.0,627341.0,659694.0,729355.0,718887.0,757203.0,731615.0,696885.0,705817.0,742902.0,715582.0,739250.0,750175.0,726488.0,676795.0,695126.0,678768.0,697810.0,667941.0,562228.0,570949.0,569182.0,573632.0,589713.0,579331.0,588510.0,589285.0,635837.0,643397.0,636540.0,664957.0,641099.0,644227.0,684913.0,688816.0,662481.0,661844.0,633657.0,668941.0,658704.0,667757.0,644434.0,651537.0,614165.0,635081.0,622760.0
Pozostałe aktywa trwałe,10102.0,12108.0,12964.0,9494.0,9682.0,6680.0,9313.0,29440.0,35689.0,37178.0,39824.0,40671.0,40709.0,42789.0,45565.0,48690.0,48845.0,50122.0,58479.0,46904.0,51526.0,40862.0,33252.0,46030.0,43638.0,41119.0,38976.0,34360.0,38272.0,35146.0,32947.0,36717.0,37427.0,38976.0,39628.0,39747.0,40590.0,33939.0,32586.0,35292.0,32452.0,34396.0,30220.0,28317.0,27110.0,29212.0,28648.0,27992.0,29747.0,30870.0,32451.0,36935.0,36272.0,36178.0,41057.0,37180.0
Aktywa obrotowe,262096.0,327960.0,247804.0,302141.0,550375.0,530083.0,426041.0,395803.0,306441.0,232500.0,205689.0,164828.0,163417.0,161166.0,180565.0,166333.0,250473.0,246659.0,198229.0,216342.0,225239.0,175757.0,175354.0,178481.0,183159.0,183331.0,179288.0,172328.0,175357.0,177602.0,183469.0,191689.0,185453.0,152479.0,150719.0,140556.0,143025.0,153815.0,85900.0,97968.0,109394.0,108855.0,179545.0,128671.0,122850.0,120994.0,111767.0,163774.0,143968.0,138909.0,150773.0,173008.0,225527.0,221871.0,222510.0,224460.0
Zapasy,89864.0,83455.0,91643.0,113106.0,108172.0,136490.0,162265.0,110853.0,109407.0,109294.0,113086.0,115072.0,114476.0,114256.0,114352.0,112628.0,112503.0,111895.0,110198.0,110271.0,111630.0,111622.0,111673.0,106165.0,106500.0,106101.0,106157.0,106488.0,106679.0,106609.0,106920.0,107067.0,107311.0,83987.0,84003.0,83856.0,83990.0,82902.0,27448.0,27633.0,27742.0,27831.0,78432.0,44993.0,45798.0,45536.0,36626.0,40282.0,47705.0,47912.0,48484.0,86703.0,136851.0,140463.0,140781.0,147544.0
Należności krótkoterminowe,21369.0,79133.0,21672.0,26990.0,38682.0,97976.0,102506.0,102402.0,86622.0,45433.0,41347.0,34670.0,35950.0,34273.0,55572.0,28039.0,30354.0,48795.0,74793.0,94390.0,104032.0,56187.0,56232.0,64177.0,66222.0,61376.0,59701.0,51976.0,54377.0,52534.0,59677.0,68997.0,59607.0,52855.0,52528.0,44669.0,47906.0,49547.0,48855.0,55123.0,67766.0,66358.0,74579.0,54392.0,60687.0,64801.0,68813.0,28810.0,35815.0,36696.0,34038.0,16506.0,21753.0,17953.0,14871.0,18017.0
Inwestycje krótkoterminowe,4259.0,1963.0,7055.0,29721.0,22579.0,14919.0,24552.0,28315.0,110412.0,77773.0,51256.0,12641.0,10537.0,12637.0,10641.0,25666.0,107616.0,85969.0,13238.0,11681.0,9577.0,7948.0,7449.0,8139.0,10437.0,15854.0,13430.0,13864.0,14301.0,18459.0,16872.0,15625.0,18535.0,15637.0,14188.0,12031.0,11129.0,21366.0,9597.0,15212.0,13886.0,14666.0,26534.0,29286.0,16365.0,10657.0,6328.0,94682.0,60448.0,54301.0,68251.0,69799.0,66923.0,63455.0,66858.0,58899.0
Środki pieniężne i inne aktywa pieniężne,4259.0,1963.0,6431.0,28436.0,7348.0,14919.0,24552.0,28315.0,108424.0,75755.0,48675.0,11071.0,8967.0,11067.0,8924.0,15164.0,19203.0,19474.0,11668.0,11310.0,9577.0,7948.0,7449.0,8139.0,10437.0,15854.0,13430.0,13864.0,14301.0,18459.0,16872.0,15625.0,18535.0,15637.0,14188.0,12031.0,11129.0,21366.0,9597.0,15212.0,13886.0,14666.0,26534.0,29286.0,16365.0,10657.0,6328.0,57144.0,23577.0,17843.0,28335.0,23855.0,24093.0,20728.0,24433.0,15976.0
Pozostałe aktywa obrotowe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aktywa trwałe przeznaczone do sprzedaży,146604.0,163409.0,127434.0,132324.0,380942.0,280698.0,136718.0,154233.0,0.0,0.0,0.0,2445.0,2454.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aktywa razem,634632.0,804782.0,767973.0,853157.0,954315.0,965443.0,931728.0,967556.0,880215.0,820224.0,841999.0,864170.0,898338.0,964953.0,977378.0,1018955.0,1054840.0,1017334.0,985017.0,1030448.0,1016951.0,980372.0,982596.0,969296.0,920751.0,938667.0,915125.0,930844.0,906491.0,800868.0,802511.0,812337.0,811077.0,796646.0,784882.0,785032.0,789237.0,837648.0,775727.0,775032.0,811954.0,789085.0,859441.0,854817.0,851612.0,825447.0,815192.0,828021.0,845093.0,833590.0,854234.0,857669.0,917527.0,876259.0,902486.0,887834.0
Kapitał własny akcjonariuszy jednostki dominującej,201027.0,314198.0,331138.0,345614.0,380227.0,388587.0,430114.0,486638.0,461637.0,404903.0,440452.0,460651.0,460474.0,450521.0,442887.0,445340.0,439642.0,411493.0,402578.0,386221.0,369305.0,360421.0,338980.0,335987.0,341970.0,347670.0,347682.0,349955.0,338471.0,338525.0,338702.0,351975.0,349337.0,371759.0,366821.0,361883.0,362194.0,351239.0,369215.0,381306.0,384971.0,371269.0,381608.0,438692.0,435457.0,440051.0,445582.0,439314.0,448758.0,454244.0,462989.0,469273.0,476606.0,475842.0,480276.0,491865.0
Kapitał (fundusz) podstawowy,3715.0,3715.0,3715.0,3715.0,3715.0,3715.0,3715.0,3715.0,3715.0,3715.0,3715.0,3718.0,3718.0,3718.0,3718.0,3718.0,3718.0,3718.0,3718.0,3718.0,3718.0,3718.0,3718.0,3718.0,3718.0,3718.0,3718.0,3718.0,3718.0,3718.0,3718.0,3718.0,3718.0,3718.0,3718.0,3718.0,3718.0,3718.0,3718.0,3718.0,3718.0,3718.0,3718.0,3718.0,3718.0,3718.0,3718.0,3718.0,3718.0,3718.0,3718.0,3718.0,3718.0,3718.0,3718.0,3718.0
Udziały (akcje) własne,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-141.0,-223.0,-223.0,-223.0,-223.0,-223.0,-223.0,-223.0,-223.0,-223.0,-223.0,-223.0,-223.0,-223.0,-223.0,-223.0,-223.0,-223.0,-223.0,-223.0,-223.0,-223.0,-223.0,-223.0,-223.0,-223.0,-223.0,-223.0,-223.0,-223.0,-223.0,-223.0,-223.0,-223.0,-223.0,-223.0,-223.0,-223.0,-223.0,-223.0,-223.0,-223.0,-223.0,-223.0,-223.0,-223.0,-223.0
Kapitał (fundusz) zapasowy,40913.0,207491.0,207491.0,207490.0,207490.0,201745.0,201745.0,201745.0,201745.0,147719.0,147801.0,147801.0,147801.0,147801.0,147801.0,144138.0,144138.0,107720.0,107720.0,107720.0,107720.0,159932.0,159932.0,159932.0,159932.0,159932.0,159932.0,159932.0,159932.0,159932.0,159932.0,159932.0,159932.0,159932.0,159932.0,159932.0,159932.0,159932.0,159932.0,159932.0,176386.0,176386.0,176386.0,176386.0,176386.0,176386.0,176386.0,45853.0,45853.0,45853.0,45853.0,45853.0,45853.0,45853.0,45853.0,45853.0
Udziały niekontrolujące,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zobowiązania długoterminowe,218534.0,254794.0,253743.0,331706.0,338135.0,343036.0,356506.0,369111.0,363403.0,376340.0,363491.0,260002.0,272134.0,406834.0,222707.0,301725.0,320499.0,323445.0,331097.0,490663.0,485094.0,364843.0,367613.0,380537.0,377579.0,460045.0,447931.0,452600.0,438729.0,344680.0,346135.0,328828.0,334046.0,318431.0,308939.0,191435.0,190506.0,207122.0,211721.0,313028.0,329946.0,314771.0,318209.0,205881.0,204423.0,196359.0,190073.0,265992.0,269879.0,269862.0,283923.0,285007.0,284215.0,264568.0,276963.0,76124.0
Z tytułu dostaw i usług,2960.0,9946.0,1025.0,2871.0,2348.0,3621.0,28227.0,9710.0,6619.0,3513.0,1881.0,4475.0,3784.0,3494.0,3100.0,5333.0,4924.0,5485.0,5282.0,7915.0,8780.0,11830.0,8127.0,9520.0,6573.0,7366.0,7673.0,9172.0,9571.0,8988.0,8233.0,7859.0,8070.0,9015.0,10082.0,9723.0,10103.0,16357.0,14069.0,22530.0,32445.0,26399.0,92189.0,25397.0,25205.0,21649.0,11129.0,82294.0,85984.0,74002.0,76720.0,74952.0,94986.0,76358.0,83581.0,88136.0
Kredyty i pożyczki,159655.0,166760.0,124469.0,104004.0,103232.0,60495.0,28227.0,49749.0,17915.0,12319.0,14403.0,110899.0,135626.0,67659.0,268968.0,216255.0,216942.0,185395.0,186805.0,55742.0,98994.0,180707.0,195774.0,185949.0,141880.0,67362.0,68382.0,73845.0,74474.0,63086.0,64302.0,74565.0,72004.0,57289.0,57876.0,181311.0,180817.0,141470.0,140127.0,21526.0,21995.0,25205.0,24473.0,138709.0,140899.0,135569.0,136973.0,37128.0,37104.0,32904.0,28113.0,24733.0,58000.0,54409.0,56691.0,228638.0
Z tytułu emisji dłużnych papierów wartościowych,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zobowiązania z tytułu leasingu finansowego,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1253.0,1156.0,1069.0,1080.0,698.0,1065.0,1090.0,1084.0,1349.0
Inne zobowiązania długoterminowe,40328.0,51845.0,55195.0,31985.0,36838.0,35143.0,14502.0,6276.0,5118.0,6205.0,5570.0,5603.0,6556.0,5999.0,5907.0,10209.0,9868.0,8376.0,12277.0,15960.0,15984.0,15039.0,16097.0,16063.0,17271.0,14342.0,16394.0,17176.0,19466.0,18927.0,20063.0,22927.0,23634.0,23490.0,22871.0,26977.0,27788.0,28294.0,27573.0,26198.0,27559.0,19976.0,22087.0,23587.0,24127.0,23872.0,26161.0,19805.0,25001.0,23513.0,29238.0,40627.0,39089.0,31915.0,38144.0,34201.0
Zobowiązania krótkoterminowe,215071.0,235790.0,183092.0,175837.0,235953.0,233820.0,145108.0,111807.0,55175.0,38981.0,38056.0,143517.0,165730.0,107598.0,311784.0,271890.0,294699.0,282396.0,251342.0,153564.0,162552.0,255108.0,276003.0,252772.0,201202.0,130952.0,119512.0,128289.0,129291.0,117663.0,117674.0,131534.0,127694.0,106456.0,109122.0,231714.0,236537.0,279287.0,194791.0,80698.0,97037.0,103045.0,159624.0,210244.0,211732.0,189037.0,179537.0,122715.0,126456.0,109484.0,107322.0,103389.0,156706.0,135849.0,145247.0,319845.0
Inne zobowiązania krótkoterminowe,52456.0,59084.0,57598.0,68962.0,130373.0,169704.0,88654.0,52348.0,30641.0,23149.0,21772.0,28143.0,26320.0,36445.0,39716.0,50302.0,72833.0,91516.0,59255.0,89907.0,54778.0,62571.0,72102.0,57303.0,52749.0,56224.0,43457.0,45272.0,45246.0,45589.0,45139.0,49110.0,47620.0,40152.0,41164.0,40680.0,45617.0,121460.0,40595.0,36642.0,42597.0,51441.0,42962.0,46138.0,45628.0,31819.0,31435.0,2040.0,2212.0,1509.0,1409.0,3006.0,2655.0,3992.0,3891.0,1722.0
Rozliczenia międzyokresowe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pasywa razem,634632.0,804782.0,767973.0,853157.0,954315.0,965443.0,931728.0,967556.0,880215.0,820224.0,841999.0,864170.0,898338.0,964953.0,977378.0,1018955.0,1054840.0,1017334.0,985017.0,1030448.0,1016951.0,980372.0,982596.0,969296.0,920751.0,938667.0,915125.0,930844.0,906491.0,800868.0,802511.0,812337.0,811077.0,796646.0,784882.0,785032.0,789237.0,837648.0,775727.0,775032.0,811954.0,789085.0,859441.0,854817.0,851612.0,825447.0,815192.0,828021.0,845093.0,833590.0,854234.0,857669.0,917527.0,876259.0,902486.0,887834.0
Przepływy pieniężne z działalności operacyjnej,15059.0,-515.0,-7734.0,-2623.0,-4975.0,30937.0,-81263.0,-40671.0,10427.0,9337.0,-2004.0,7964.0,-8857.0,2645.0,2746.0,-4867.0,5351.0,9603.0,3097.0,8794.0,-37585.0,51295.0,-290.0,1373.0,12532.0,7434.0,4880.0,6213.0,4188.0,1924.0,4710.0,7370.0,7323.0,36102.0,3738.0,924.0,4815.0,17562.0,1463.0,27066.0,9135.0,-199.0,20551.0,-6887.0,-8352.0,-12682.0,-8415.0,34611.0,-7407.0,-1220.0,4556.0,4809.0,-39557.0,4206.0,-82.0,-4238.0
