,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56
Koszty finansowe,3036.0,932.0,3111.0,365.0,1107.0,737.0,1166.0,1196.0,1038.0,960.0,1206.0,1036.0,389.0,977.0,588.0,903.0,661.0,149.0,217.0,190.0,430.0,283.0,532.0,99.0,428.0,200.0,306.0,459.0,1003.0,1678.0,466.0,-468.0,328.0,401.0,337.0,399.0,513.0,452.0,654.0,725.0,692.0,388.0,363.0,549.0,362.0,249.0,404.0,290.0,440.0,442.0,653.0,2379.0,618.0,1143.0,795.0,3508.0,3225.0
Pozostałe przychody (koszty),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zysk z działalności gospodarczej,-5533.0,6980.0,7821.0,11881.0,-3607.0,9287.0,8255.0,13390.0,-790.0,6121.0,880.0,-1587.0,-4367.0,15016.0,2023.0,-5200.0,-2270.0,2606.0,3156.0,10610.0,388.0,4618.0,5144.0,12305.0,-4164.0,2667.0,-5372.0,8160.0,-9616.0,-7882.0,3506.0,14887.0,-2280.0,3801.0,678.0,-79503.0,-774.0,3396.0,4107.0,24.0,-628.0,2248.0,2648.0,5743.0,-599.0,2143.0,4425.0,9395.0,4909.0,6895.0,3005.0,7298.0,2010.0,3728.0,7809.0,15381.0,3006.0
Wynik zdarzeń nadzwyczajnych,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zysk przed opodatkowaniem,-5533.0,6980.0,7821.0,11881.0,-3607.0,9287.0,8255.0,13390.0,-790.0,6121.0,880.0,-1587.0,-4367.0,15016.0,2023.0,-5200.0,-2270.0,2606.0,3156.0,10610.0,388.0,4618.0,5144.0,12305.0,-4164.0,2667.0,-5372.0,8160.0,-9616.0,-7882.0,3506.0,14887.0,-2280.0,3801.0,678.0,-79503.0,-774.0,3396.0,4107.0,24.0,-628.0,2248.0,2648.0,5743.0,-599.0,2143.0,4425.0,9395.0,4909.0,6895.0,3005.0,7298.0,2010.0,3728.0,7809.0,15381.0,3006.0
Zysk (strata) netto z działalności zaniechanej,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zysk netto,-4326.0,5460.0,5927.0,10107.0,-2902.0,7471.0,6616.0,10480.0,-693.0,4842.0,329.0,-1052.0,-3893.0,11770.0,554.0,-2824.0,-2119.0,2229.0,2131.0,8417.0,18.0,3173.0,4111.0,10168.0,-3503.0,1943.0,-4546.0,6512.0,-8168.0,-6810.0,2834.0,12377.0,-1890.0,3102.0,756.0,-64553.0,-908.0,2051.0,2823.0,-189.0,-802.0,1721.0,1992.0,1354.0,-754.0,1486.0,3290.0,7799.0,3759.0,5848.0,1797.0,5884.0,1190.0,3109.0,5867.0,10961.0,932.0
Zysk netto akcjonariuszy jednostki dominującej,-4095.0,5167.0,5800.0,9935.0,-2679.0,7179.0,6533.0,10632.0,-492.0,4614.0,426.0,-1931.0,-3863.0,10862.0,261.0,88.0,-1734.0,1842.0,2133.0,8417.0,18.0,2998.0,3962.0,10228.0,-3503.0,2253.0,-4856.0,6915.0,-7940.0,-6620.0,2853.0,11940.0,-1942.0,3080.0,670.0,-64602.0,-908.0,2065.0,2818.0,-198.0,-730.0,1681.0,1977.0,1332.0,-717.0,1445.0,3271.0,7766.0,3759.0,5526.0,1564.0,5543.0,1112.0,3029.0,5947.0,10944.0,960.0
Aktywa trwałe,0.0,0.0,137988.0,134531.0,146381.0,145060.0,154911.0,136744.0,138657.0,140634.0,139929.0,180758.0,153228.0,147232.0,155291.0,147370.0,153122.0,163010.0,164821.0,159515.0,135999.0,134160.0,134251.0,141321.0,140936.0,141252.0,144586.0,143917.0,148177.0,161145.0,159059.0,158593.0,166017.0,169220.0,167515.0,182498.0,188916.0,186972.0,183987.0,182336.0,180010.0,177223.0,175896.0,168539.0,168249.0,171124.0,175959.0,175512.0,182781.0,185065.0,184012.0,199433.0,203125.0,212222.0,210372.0,193382.0,192523.0
Wartości niematerialne i prawne,0.0,0.0,49165.0,49025.0,48843.0,48673.0,48496.0,41785.0,62114.0,42336.0,42214.0,44027.0,44542.0,43909.0,43825.0,44848.0,44484.0,44469.0,44311.0,44329.0,44098.0,41880.0,42275.0,41349.0,41188.0,41026.0,40905.0,40767.0,40609.0,40490.0,40373.0,40259.0,40138.0,40015.0,39895.0,39788.0,31384.0,31405.0,31616.0,32693.0,32758.0,32774.0,33137.0,33245.0,33241.0,34116.0,34044.0,33888.0,33736.0,33622.0,33486.0,33663.0,33509.0,33948.0,33788.0,33638.0,33487.0
Rzeczowe składniki majątku trwałego,0.0,0.0,57616.0,57882.0,65321.0,69682.0,69574.0,62858.0,42227.0,64225.0,63776.0,66142.0,69590.0,69625.0,72304.0,68979.0,70371.0,75400.0,74114.0,73147.0,73096.0,72566.0,73334.0,81619.0,80067.0,79483.0,82030.0,83416.0,87748.0,93176.0,91895.0,95023.0,101900.0,105990.0,104288.0,104700.0,118866.0,118398.0,116121.0,113617.0,111469.0,108479.0,107961.0,105501.0,104581.0,106573.0,107571.0,106228.0,104303.0,106514.0,105086.0,105362.0,104457.0,107037.0,100799.0,110463.0,111358.0
Należności długoterminowe,0.0,0.0,3409.0,3024.0,3372.0,3140.0,3095.0,3178.0,3213.0,3256.0,66.0,39349.0,4951.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9601.0,9509.0,9734.0,9758.0,9822.0,10605.0,10106.0,8515.0,9368.0,9133.0,9694.0,7431.0,17829.0,18427.0,19806.0,21882.0,26578.0,33469.0,36443.0,7129.0,7741.0
Inwestycje długoterminowe,0.0,0.0,6105.0,6120.0,6059.0,4700.0,5306.0,10012.0,9330.0,9280.0,9180.0,9038.0,8945.0,8867.0,8746.0,8688.0,8597.0,8315.0,7943.0,7851.0,7858.0,7769.0,5680.0,4091.0,4091.0,4003.0,3801.0,3717.0,3633.0,4553.0,4469.0,5591.0,5518.0,5434.0,5349.0,5265.0,6165.0,6069.0,5973.0,5877.0,5782.0,5687.0,5592.0,6497.0,6402.0,6311.0,6221.0,6187.0,6217.0,6272.0,6198.0,19354.0,20532.0,20379.0,23457.0,20356.0,20313.0
Pozostałe aktywa trwałe,0.0,0.0,21693.0,18480.0,22786.0,18865.0,28440.0,18911.0,21773.0,21537.0,24693.0,22202.0,25200.0,24831.0,30416.0,24855.0,29670.0,34826.0,38453.0,34188.0,10947.0,11945.0,12962.0,14262.0,15590.0,16740.0,17850.0,16017.0,16187.0,22926.0,22322.0,17720.0,18461.0,17781.0,17983.0,32745.0,22900.0,21591.0,20543.0,20391.0,20179.0,19678.0,19100.0,14781.0,14657.0,14991.0,18429.0,21778.0,20696.0,20230.0,19436.0,19172.0,18049.0,17389.0,15885.0,21796.0,19624.0
Aktywa obrotowe,0.0,0.0,223107.0,284464.0,194593.0,246263.0,263507.0,289727.0,300342.0,336646.0,361190.0,288514.0,224460.0,252194.0,306037.0,251537.0,235148.0,282094.0,292518.0,275205.0,240687.0,281822.0,324369.0,282224.0,219268.0,237261.0,236600.0,219456.0,173465.0,183562.0,230936.0,343659.0,283474.0,309051.0,380890.0,447064.0,351551.0,397062.0,403366.0,372301.0,293293.0,321979.0,363253.0,356434.0,299068.0,360134.0,357712.0,401995.0,376102.0,371162.0,407327.0,475261.0,417278.0,435866.0,555990.0,741979.0,625748.0
Zapasy,0.0,0.0,16870.0,5507.0,15367.0,16318.0,14583.0,18725.0,23948.0,18900.0,24835.0,20328.0,21491.0,25993.0,25712.0,18011.0,24386.0,31419.0,22635.0,17921.0,42254.0,47652.0,42480.0,25859.0,25462.0,26307.0,19814.0,11287.0,27486.0,42086.0,41834.0,27938.0,45702.0,44358.0,47838.0,48720.0,50445.0,45040.0,36288.0,30353.0,32262.0,36398.0,34770.0,25306.0,33740.0,43881.0,33681.0,37822.0,52434.0,74806.0,78423.0,81667.0,74537.0,63614.0,68173.0,70361.0,64966.0
Należności krótkoterminowe,0.0,0.0,174042.0,220851.0,124590.0,225738.0,229393.0,217283.0,198215.0,270607.0,286428.0,190328.0,148395.0,178089.0,235422.0,175820.0,179392.0,208025.0,224760.0,182866.0,143203.0,208750.0,270417.0,77839.0,45170.0,86993.0,104353.0,88850.0,60585.0,108989.0,144976.0,196866.0,199881.0,249693.0,305830.0,312768.0,282733.0,332044.0,360630.0,310444.0,257490.0,259584.0,305776.0,300522.0,242134.0,283054.0,307140.0,251344.0,245752.0,237911.0,309254.0,327539.0,310863.0,340281.0,470161.0,446851.0,522653.0
Inwestycje krótkoterminowe,0.0,0.0,15248.0,53674.0,44582.0,915.0,16260.0,48436.0,62178.0,43860.0,43135.0,69864.0,49833.0,41196.0,37752.0,49838.0,27208.0,38906.0,44064.0,71540.0,53580.0,24026.0,7214.0,176364.0,143518.0,120648.0,109995.0,117941.0,84113.0,31525.0,43101.0,117748.0,36171.0,13709.0,25938.0,84536.0,17254.0,18771.0,5460.0,30378.0,2357.0,20779.0,18455.0,23497.0,16336.0,24902.0,12582.0,108841.0,73694.0,57175.0,18792.0,64437.0,30248.0,30096.0,16402.0,223555.0,35642.0
Środki pieniężne i inne aktywa pieniężne,0.0,0.0,15248.0,53674.0,44582.0,232.0,16216.0,48392.0,62178.0,43751.0,43028.0,69761.0,49726.0,41084.0,37642.0,49729.0,27098.0,34651.0,40320.0,71405.0,53449.0,23882.0,7066.0,172334.0,143518.0,120648.0,108918.0,62717.0,40312.0,25667.0,43101.0,117748.0,32944.0,9889.0,22741.0,81723.0,14415.0,18718.0,5460.0,30378.0,2357.0,20779.0,18445.0,23487.0,16336.0,24892.0,12582.0,108736.0,73694.0,57175.0,18792.0,63251.0,30248.0,30096.0,16402.0,223555.0,35642.0
Pozostałe aktywa obrotowe,0.0,0.0,16947.0,4432.0,10054.0,2545.0,3271.0,3083.0,13801.0,3279.0,6792.0,7994.0,4741.0,6916.0,7151.0,7868.0,4162.0,3744.0,1059.0,2878.0,1650.0,1394.0,4258.0,2162.0,5118.0,3313.0,2438.0,1378.0,1281.0,962.0,1025.0,1107.0,1720.0,1291.0,1284.0,1040.0,1119.0,1207.0,988.0,1126.0,1184.0,5218.0,912.0,3769.0,3518.0,4957.0,969.0,648.0,882.0,1270.0,858.0,1618.0,1630.0,1875.0,1254.0,1212.0,2487.0
Aktywa trwałe przeznaczone do sprzedaży,0.0,0.0,0.0,0.0,0.0,747.0,0.0,2200.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3340.0,3340.0,3340.0,3340.0,3340.0,3340.0,3340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aktywa razem,0.0,0.0,361095.0,418995.0,340974.0,391323.0,418418.0,426471.0,438999.0,477280.0,501119.0,469272.0,377688.0,399426.0,461328.0,398907.0,388270.0,445104.0,457339.0,434720.0,376686.0,415982.0,458620.0,423545.0,360204.0,378513.0,381186.0,363373.0,321642.0,344707.0,389995.0,502252.0,449491.0,478271.0,548405.0,629562.0,540467.0,584034.0,587353.0,554637.0,473303.0,499202.0,539149.0,524973.0,467317.0,531258.0,533671.0,577507.0,558883.0,556227.0,591339.0,674694.0,620403.0,648088.0,766362.0,935361.0,818271.0
Kapitał własny akcjonariuszy jednostki dominującej,69743.0,65648.0,58351.0,155147.0,152468.0,159646.0,166180.0,176411.0,176300.0,181080.0,181507.0,179685.0,175822.0,185226.0,184650.0,191397.0,189722.0,191031.0,193165.0,201450.0,199145.0,201951.0,205894.0,215955.0,212686.0,207205.0,202797.0,209296.0,201356.0,194686.0,197539.0,209510.0,207568.0,210645.0,211296.0,146622.0,145748.0,147758.0,150576.0,150291.0,149561.0,151182.0,153159.0,154494.0,153777.0,155283.0,158554.0,166192.0,169951.0,172481.0,174045.0,179381.0,180493.0,181823.0,187770.0,198663.0,199623.0
Kapitał (fundusz) podstawowy,4000.0,4000.0,4000.0,5500.0,5500.0,5500.0,5500.0,5500.0,5500.0,5500.0,5500.0,5500.0,5500.0,5500.0,5500.0,5758.0,5758.0,5758.0,5758.0,5758.0,5758.0,5758.0,5758.0,5758.0,5758.0,5758.0,5758.0,5758.0,5758.0,5758.0,5758.0,5758.0,5758.0,5758.0,5758.0,5758.0,5758.0,5758.0,5758.0,5758.0,5758.0,5758.0,5758.0,5758.0,5758.0,5758.0,5758.0,5758.0,5758.0,5758.0,5758.0,5758.0,5758.0,5758.0,5758.0,5758.0,5758.0
Udziały (akcje) własne,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2690.0,-2690.0,-2690.0,-2690.0,-2690.0,-2690.0,-2690.0,-2690.0,-2690.0,-2690.0,-2690.0,-2690.0,-2690.0,-2690.0,-2690.0,-2690.0,-2690.0,-2690.0,-2690.0,-2690.0,-2690.0,-2690.0,-2690.0,-2690.0,-2690.0,-2690.0,-2690.0,-2690.0,-2690.0,-2690.0,-2690.0,-2690.0,-2690.0,-2690.0
Kapitał (fundusz) zapasowy,0.0,0.0,0.0,85360.0,85360.0,85361.0,85360.0,85360.0,85361.0,85361.0,85361.0,85361.0,85361.0,85361.0,85360.0,93836.0,93836.0,93836.0,93836.0,93837.0,93837.0,93837.0,93837.0,93837.0,93837.0,93837.0,93837.0,93837.0,93837.0,93837.0,93837.0,93837.0,93837.0,93837.0,93837.0,93837.0,93837.0,93837.0,93837.0,93837.0,93837.0,93837.0,93837.0,93837.0,93837.0,93837.0,93837.0,93837.0,93837.0,93837.0,93837.0,93837.0,93837.0,93837.0,93837.0,93837.0,93837.0
Udziały niekontrolujące,0.0,0.0,8369.0,8541.0,8317.0,8611.0,8693.0,8941.0,9362.0,9603.0,9455.0,9162.0,9197.0,7071.0,8070.0,-342.0,-826.0,119.0,0.0,0.0,0.0,301.0,450.0,389.0,155.0,79.0,-59.0,-14.0,-242.0,-432.0,-451.0,-91.0,-39.0,-17.0,77.0,126.0,94.0,112.0,117.0,150.0,78.0,118.0,133.0,155.0,118.0,159.0,178.0,211.0,211.0,533.0,742.0,1387.0,1465.0,1475.0,1395.0,1412.0,1384.0
Zobowiązania długoterminowe,0.0,0.0,106683.0,44824.0,48106.0,49419.0,62143.0,43557.0,50385.0,47466.0,46333.0,62257.0,43790.0,58481.0,60493.0,50705.0,58108.0,60693.0,56633.0,51071.0,26638.0,23704.0,24849.0,29202.0,27585.0,26642.0,28672.0,25823.0,24738.0,29829.0,28117.0,25472.0,26445.0,34210.0,36700.0,36402.0,44054.0,43888.0,39988.0,53318.0,49618.0,48967.0,52096.0,52276.0,48987.0,50772.0,54213.0,57034.0,48307.0,47666.0,49147.0,59370.0,55214.0,59631.0,88209.0,113119.0,94688.0
Z tytułu dostaw i usług,0.0,0.0,153770.0,145305.0,84772.0,128980.0,144653.0,132493.0,110145.0,150128.0,164113.0,152378.0,79749.0,82463.0,132812.0,91205.0,108503.0,148046.0,162581.0,132587.0,106826.0,136364.0,175370.0,117730.0,72854.0,99394.0,102054.0,82094.0,56483.0,73477.0,118872.0,224286.0,171004.0,182411.0,248283.0,356631.0,247757.0,238286.0,150205.0,165631.0,90107.0,99414.0,118954.0,135073.0,72744.0,78973.0,78956.0,134916.0,66063.0,83445.0,111436.0,150676.0,109447.0,152376.0,162305.0,208557.0,137552.0
Kredyty i pożyczki,0.0,0.0,24893.0,56350.0,39565.0,37631.0,29504.0,48514.0,73658.0,71983.0,80566.0,41185.0,50987.0,44859.0,44696.0,40570.0,7673.0,12597.0,9720.0,10269.0,8326.0,7254.0,7086.0,11841.0,11636.0,11688.0,13058.0,14194.0,13673.0,18202.0,17146.0,14908.0,18200.0,21794.0,19708.0,20908.0,24573.0,43240.0,29866.0,15983.0,16664.0,14525.0,21579.0,13108.0,12909.0,12708.0,10336.0,7964.0,5595.0,3327.0,3331.0,19639.0,20948.0,19212.0,10550.0,10550.0,28550.0
Z tytułu emisji dłużnych papierów wartościowych,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zobowiązania z tytułu leasingu finansowego,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280.0,210.0,140.0,280.0,280.0,210.0,2581.0,280.0,280.0,280.0,280.0,283.0,323.0,322.0,322.0,317.0,317.0,317.0,317.0,317.0,317.0,316.0,316.0,316.0,316.0,316.0,316.0,316.0,14692.0,13178.0,11809.0,10122.0,8428.0,7458.0,10028.0,9130.0,8461.0,8257.0,6738.0,6289.0,5624.0,5723.0,5473.0,5070.0,4742.0,4544.0,4843.0,6743.0,6669.0
Inne zobowiązania długoterminowe,0.0,0.0,39868.0,34523.0,38182.0,37131.0,49965.0,38286.0,45790.0,43446.0,40640.0,35417.0,36793.0,44044.0,49206.0,39470.0,48561.0,49359.0,47644.0,44626.0,20994.0,18868.0,18605.0,17084.0,16823.0,17679.0,17991.0,16301.0,16280.0,14076.0,14039.0,13898.0,14504.0,15137.0,20564.0,21517.0,25915.0,27793.0,25918.0,27535.0,27835.0,30863.0,31629.0,35447.0,36487.0,38213.0,40180.0,42786.0,35415.0,35074.0,36869.0,35462.0,33375.0,34781.0,36699.0,41107.0,44119.0
Zobowiązania krótkoterminowe,0.0,0.0,187692.0,210483.0,132083.0,173647.0,181402.0,197562.0,202952.0,239131.0,263824.0,218168.0,148879.0,148648.0,208115.0,157147.0,141266.0,193261.0,207541.0,182199.0,150903.0,190026.0,227427.0,177999.0,119778.0,144587.0,149776.0,128268.0,95790.0,120624.0,164790.0,267361.0,215517.0,233433.0,300332.0,446412.0,350571.0,392276.0,396672.0,350878.0,274046.0,298935.0,333761.0,318048.0,264435.0,325044.0,320726.0,354070.0,340414.0,335547.0,367405.0,434556.0,383231.0,405159.0,488988.0,622167.0,522576.0
Inne zobowiązania krótkoterminowe,0.0,0.0,9029.0,8828.0,7746.0,7036.0,7245.0,16555.0,18869.0,16810.0,19005.0,24325.0,17863.0,21116.0,28026.0,25092.0,24810.0,32338.0,34960.0,39060.0,35428.0,46086.0,44649.0,48111.0,34971.0,33188.0,34347.0,31663.0,25317.0,28629.0,28456.0,27851.0,25997.0,28912.0,32025.0,68557.0,63549.0,97572.0,204792.0,159142.0,158847.0,177538.0,183200.0,160737.0,170321.0,225106.0,224696.0,204901.0,263132.0,243052.0,247165.0,259171.0,248094.0,229027.0,311290.0,396317.0,349805.0
Rozliczenia międzyokresowe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pasywa razem,69743.0,65648.0,361095.0,418995.0,340974.0,391323.0,418418.0,426471.0,438999.0,477280.0,501119.0,469272.0,377688.0,399426.0,461328.0,398907.0,388270.0,445104.0,457339.0,434720.0,376686.0,415982.0,458620.0,423545.0,360204.0,378513.0,381186.0,363373.0,321642.0,344707.0,389995.0,502252.0,449491.0,478271.0,548405.0,629562.0,540467.0,584034.0,587353.0,554637.0,473303.0,499202.0,539149.0,524973.0,467317.0,531258.0,533671.0,577507.0,558883.0,556227.0,591339.0,674694.0,620403.0,648088.0,766362.0,935361.0,818271.0
