,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67
Koszty finansowe,110.0,167.0,295.0,313.0,327.0,413.0,456.0,678.0,868.0,469.0,312.0,384.0,845.0,262.0,431.0,313.0,926.0,558.0,621.0,825.0,707.0,671.0,747.0,806.0,669.0,805.0,525.0,947.0,594.0,560.0,560.0,741.0,464.0,475.0,314.0,347.0,306.0,379.0,208.0,344.0,245.0,234.0,287.0,714.0,269.0,262.0,200.0,304.0,275.0,419.0,438.0,275.0,670.0,286.0,362.0,275.0,156.0,230.0,165.0,304.0,419.0,793.0,1177.0,498.0,741.0,559.0,468.0,330.0
Pozostałe przychody (koszty),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zysk z działalności gospodarczej,487.0,2436.0,-33.0,-226.0,-1670.0,-868.0,491.0,-668.0,595.0,776.0,790.0,573.0,1017.0,1711.0,364.0,-1459.0,-82.0,835.0,-1309.0,-2136.0,291.0,-1213.0,598.0,661.0,712.0,159.0,830.0,1034.0,1680.0,1090.0,1538.0,1470.0,1717.0,1436.0,1933.0,1466.0,1830.0,1182.0,1723.0,1832.0,2338.0,1235.0,1393.0,1946.0,2868.0,1170.0,1805.0,1489.0,2983.0,1406.0,1835.0,-694.0,3380.0,1664.0,1494.0,3070.0,2958.0,1276.0,2213.0,1354.0,10719.0,5941.0,9044.0,4639.0,9410.0,11033.0,14943.0,6770.0
Wynik zdarzeń nadzwyczajnych,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zysk przed opodatkowaniem,487.0,2436.0,-33.0,-226.0,-1670.0,-868.0,491.0,-668.0,595.0,776.0,790.0,573.0,1017.0,1711.0,364.0,-1459.0,-82.0,835.0,-1309.0,-2136.0,291.0,-1213.0,598.0,661.0,712.0,159.0,830.0,1034.0,1680.0,1090.0,1538.0,1470.0,1717.0,1436.0,1933.0,1466.0,1830.0,1182.0,1723.0,1832.0,2338.0,1235.0,1393.0,1946.0,2868.0,1170.0,1805.0,1489.0,2983.0,1406.0,1835.0,-694.0,3380.0,1664.0,1494.0,3070.0,2958.0,1276.0,2213.0,1354.0,10719.0,5941.0,9044.0,4639.0,9410.0,11033.0,14943.0,6770.0
Zysk (strata) netto z działalności zaniechanej,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zysk netto,324.0,2034.0,-265.0,329.0,-1732.0,-903.0,505.0,-646.0,520.0,630.0,646.0,402.0,941.0,1648.0,409.0,-823.0,-1032.0,707.0,-1684.0,-1338.0,82.0,177.0,537.0,462.0,631.0,268.0,710.0,1291.0,1057.0,756.0,1194.0,1136.0,1226.0,1150.0,1425.0,1113.0,1409.0,953.0,1410.0,1320.0,1852.0,1199.0,970.0,1496.0,2253.0,941.0,1440.0,1196.0,2454.0,1041.0,1480.0,-1172.0,2713.0,1260.0,1229.0,2326.0,2374.0,978.0,2045.0,993.0,10025.0,4114.0,7115.0,3204.0,7288.0,9197.0,11987.0,4419.0
Zysk netto akcjonariuszy jednostki dominującej,324.0,2034.0,-265.0,329.0,-1732.0,-903.0,505.0,-646.0,520.0,630.0,646.0,402.0,941.0,1648.0,409.0,-823.0,-1032.0,707.0,-1684.0,-1338.0,82.0,177.0,537.0,462.0,631.0,268.0,710.0,1291.0,1057.0,756.0,1194.0,1136.0,1226.0,1150.0,1425.0,1113.0,1409.0,953.0,1410.0,1320.0,1852.0,1199.0,970.0,1496.0,2253.0,941.0,1440.0,1196.0,2454.0,1041.0,1480.0,-1172.0,2713.0,1260.0,1229.0,2326.0,2374.0,978.0,2045.0,993.0,10025.0,4114.0,7115.0,3204.0,7288.0,9197.0,11987.0,4419.0
Aktywa trwałe,23574.0,55586.0,55882.0,69723.0,69674.0,68466.0,74111.0,84537.0,89127.0,88802.0,87677.0,86917.0,86505.0,86918.0,86734.0,90620.0,90099.0,95628.0,94441.0,95359.0,93568.0,95571.0,92863.0,92789.0,91783.0,90816.0,90054.0,88895.0,87840.0,86958.0,86839.0,88313.0,88637.0,87702.0,86908.0,87307.0,86545.0,88781.0,89763.0,90606.0,91329.0,91654.0,91244.0,91110.0,90215.0,90609.0,91000.0,101492.0,107694.0,112305.0,119000.0,126942.0,128490.0,129046.0,132128.0,133058.0,131511.0,132308.0,132998.0,132764.0,151537.0,150556.0,150470.0,144181.0,144605.0,140368.0,139730.0,135644.0
Wartości niematerialne i prawne,71.0,4581.0,4557.0,11009.0,10835.0,11052.0,11016.0,10987.0,10979.0,10953.0,10938.0,10953.0,10938.0,10939.0,10927.0,10936.0,10936.0,14241.0,14217.0,15438.0,15538.0,16734.0,16649.0,16578.0,16493.0,16425.0,16380.0,16296.0,16224.0,16156.0,16099.0,16037.0,15968.0,15900.0,15833.0,15769.0,15702.0,15635.0,15570.0,15508.0,15447.0,15386.0,15386.0,15902.0,15898.0,15912.0,15903.0,15894.0,15885.0,15876.0,15962.0,13312.0,13314.0,13315.0,13309.0,12868.0,12854.0,12835.0,12816.0,12537.0,12518.0,12500.0,12483.0,8366.0,8339.0,8312.0,8332.0,2171.0
Rzeczowe składniki majątku trwałego,22262.0,49512.0,50014.0,58604.0,58741.0,57181.0,62845.0,72963.0,77213.0,76307.0,75623.0,75105.0,74702.0,75024.0,74837.0,77912.0,77748.0,79899.0,78808.0,78275.0,77183.0,75737.0,75311.0,74569.0,73698.0,72776.0,71965.0,70732.0,69947.0,69117.0,69111.0,70634.0,71018.0,70187.0,69538.0,70100.0,69418.0,71726.0,72821.0,73520.0,74326.0,74665.0,74119.0,74061.0,73428.0,73833.0,74238.0,84803.0,91050.0,95670.0,102281.0,112905.0,114460.0,115046.0,118156.0,119541.0,118020.0,118850.0,119553.0,119560.0,138212.0,137397.0,137337.0,135174.0,135632.0,131414.0,130787.0,133157.0
Należności długoterminowe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inwestycje długoterminowe,1220.0,0.0,0.0,0.0,47.0,76.0,76.0,374.0,373.0,374.0,374.0,374.0,390.0,394.0,394.0,394.0,394.0,394.0,394.0,394.0,394.0,394.0,318.0,1349.0,1349.0,1273.0,1273.0,1273.0,1273.0,1273.0,1273.0,1244.0,1245.0,1244.0,1244.0,1227.0,1227.0,1235.0,1235.0,1235.0,1235.0,1235.0,1235.0,642.0,642.0,642.0,642.0,604.0,603.0,603.0,603.0,603.0,603.0,603.0,603.0,603.0,603.0,603.0,603.0,603.0,603.0,603.0,603.0,603.0,603.0,603.0,603.0,0.0
Pozostałe aktywa trwałe,21.0,1493.0,1311.0,110.0,51.0,157.0,174.0,213.0,562.0,1168.0,742.0,485.0,475.0,561.0,576.0,1378.0,1021.0,1094.0,1022.0,1252.0,453.0,2706.0,585.0,293.0,243.0,342.0,436.0,594.0,396.0,412.0,356.0,398.0,406.0,371.0,293.0,211.0,198.0,185.0,137.0,343.0,321.0,368.0,504.0,505.0,247.0,222.0,217.0,191.0,156.0,156.0,154.0,122.0,113.0,82.0,60.0,46.0,34.0,20.0,26.0,64.0,204.0,56.0,47.0,38.0,31.0,39.0,8.0,316.0
Aktywa obrotowe,15485.0,31855.0,27595.0,26151.0,26447.0,30481.0,32608.0,29808.0,32791.0,35453.0,33382.0,31046.0,47819.0,43046.0,43526.0,41586.0,72134.0,56101.0,50007.0,46798.0,47480.0,36780.0,35944.0,35548.0,34298.0,34025.0,33926.0,35002.0,33058.0,30449.0,34591.0,38266.0,40669.0,39013.0,40434.0,39693.0,37957.0,36389.0,37920.0,37780.0,40179.0,38032.0,44126.0,46098.0,51414.0,43832.0,46767.0,44300.0,52313.0,50018.0,45311.0,46685.0,57453.0,53108.0,52146.0,47479.0,49985.0,46294.0,45214.0,72280.0,83366.0,91902.0,97253.0,95151.0,100244.0,102390.0,96824.0,102444.0
Zapasy,2476.0,5382.0,6352.0,7914.0,9605.0,9077.0,9429.0,8014.0,9378.0,10522.0,10389.0,8636.0,7908.0,11189.0,11394.0,11287.0,34510.0,19572.0,15318.0,13937.0,15842.0,14670.0,16251.0,16314.0,14597.0,15896.0,14206.0,16886.0,15173.0,13312.0,14478.0,11570.0,13784.0,12621.0,14020.0,11990.0,12011.0,12348.0,12151.0,13015.0,15374.0,15636.0,17640.0,15624.0,16539.0,18614.0,19492.0,18157.0,19138.0,19212.0,19735.0,20515.0,19880.0,24599.0,25940.0,24127.0,21684.0,23068.0,21414.0,21382.0,27382.0,40953.0,42447.0,44481.0,44886.0,38902.0,32498.0,28719.0
Należności krótkoterminowe,8010.0,12554.0,13370.0,17167.0,15307.0,18205.0,20142.0,18446.0,19814.0,20700.0,19491.0,19191.0,23667.0,26750.0,29238.0,29297.0,31235.0,34804.0,33121.0,31267.0,31047.0,19770.0,18319.0,17847.0,18441.0,16613.0,18231.0,16570.0,16656.0,15770.0,17630.0,24958.0,24751.0,25065.0,25570.0,26479.0,25117.0,23200.0,24737.0,23477.0,23597.0,21520.0,25594.0,28542.0,34051.0,24280.0,26377.0,25427.0,32419.0,30138.0,25006.0,25091.0,36693.0,27749.0,25310.0,22636.0,27426.0,22338.0,22910.0,24439.0,38155.0,40872.0,39878.0,42412.0,44410.0,50907.0,48384.0,44280.0
Inwestycje krótkoterminowe,3938.0,12157.0,6718.0,550.0,209.0,1144.0,880.0,1291.0,1027.0,541.0,955.0,938.0,12527.0,3100.0,1452.0,464.0,502.0,800.0,872.0,1139.0,279.0,1817.0,946.0,980.0,927.0,1008.0,1181.0,1285.0,1023.0,1200.0,2337.0,1534.0,1918.0,1152.0,724.0,1002.0,590.0,645.0,868.0,920.0,749.0,503.0,556.0,1454.0,383.0,595.0,581.0,359.0,361.0,358.0,296.0,718.0,497.0,427.0,651.0,410.0,569.0,564.0,603.0,26156.0,16027.0,8156.0,13144.0,7828.0,10447.0,12041.0,15487.0,29003.0
Środki pieniężne i inne aktywa pieniężne,3638.0,12157.0,6718.0,550.0,209.0,1144.0,880.0,1291.0,1027.0,541.0,955.0,938.0,12527.0,3100.0,1452.0,363.0,340.0,635.0,705.0,979.0,117.0,1707.0,834.0,870.0,815.0,1008.0,1181.0,1285.0,1023.0,1050.0,1867.0,1534.0,1918.0,1152.0,724.0,1002.0,590.0,645.0,868.0,920.0,749.0,503.0,556.0,1454.0,383.0,595.0,581.0,359.0,361.0,358.0,296.0,718.0,497.0,427.0,651.0,410.0,569.0,564.0,603.0,26156.0,16027.0,8156.0,13144.0,7828.0,10447.0,12041.0,15487.0,29003.0
Pozostałe aktywa obrotowe,1061.0,1762.0,1155.0,520.0,1326.0,979.0,1081.0,895.0,1410.0,2528.0,1385.0,1119.0,2555.0,2007.0,1442.0,538.0,1902.0,925.0,696.0,455.0,312.0,523.0,428.0,407.0,333.0,508.0,308.0,261.0,206.0,167.0,146.0,204.0,216.0,175.0,120.0,222.0,239.0,196.0,164.0,368.0,459.0,373.0,336.0,478.0,441.0,343.0,317.0,357.0,395.0,310.0,274.0,361.0,383.0,333.0,245.0,306.0,306.0,324.0,287.0,303.0,393.0,374.0,237.0,430.0,501.0,540.0,455.0,442.0
Aktywa trwałe przeznaczone do sprzedaży,0.0,0.0,0.0,0.0,0.0,1076.0,1076.0,1162.0,1162.0,1162.0,1162.0,1162.0,1162.0,0.0,0.0,0.0,3985.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1409.0,1547.0,1547.0,0.0,0.0,0.0,0.0,0.0
Aktywa razem,39059.0,87441.0,83477.0,95874.0,96121.0,98947.0,106719.0,114345.0,121918.0,124255.0,121059.0,117963.0,134324.0,129964.0,130260.0,132206.0,162233.0,151729.0,144448.0,142157.0,141048.0,132351.0,128807.0,128337.0,126081.0,124841.0,123980.0,123897.0,120898.0,117407.0,121430.0,126579.0,129306.0,126715.0,127342.0,127000.0,124502.0,125170.0,127683.0,128386.0,131508.0,129686.0,135370.0,137208.0,141629.0,134441.0,137767.0,145792.0,160007.0,162323.0,164311.0,173627.0,185943.0,182154.0,184274.0,180537.0,181496.0,178602.0,178212.0,205044.0,234903.0,242458.0,247723.0,239332.0,244849.0,242758.0,236554.0,238088.0
Kapitał własny akcjonariuszy jednostki dominującej,19096.0,58295.0,58272.0,61850.0,59932.0,59168.0,59690.0,59044.0,59564.0,60194.0,60840.0,61242.0,62287.0,63831.0,64240.0,64516.0,61657.0,62429.0,60745.0,59407.0,59489.0,59666.0,60203.0,60665.0,61296.0,61475.0,62273.0,63401.0,64463.0,65160.0,66317.0,67460.0,68702.0,68321.0,69760.0,70896.0,72327.0,70063.0,71491.0,72816.0,74668.0,73554.0,74524.0,76020.0,78273.0,76908.0,78348.0,78829.0,81283.0,79680.0,81160.0,79988.0,82701.0,83961.0,82877.0,85203.0,87577.0,88555.0,87825.0,101654.0,111679.0,112519.0,119680.0,122914.0,130231.0,132870.0,144857.0,149276.0
Kapitał (fundusz) podstawowy,12549.0,26756.0,26756.0,26756.0,27750.0,27750.0,27750.0,27750.0,27750.0,27750.0,27750.0,27750.0,27750.0,27750.0,27750.0,27750.0,27750.0,27750.0,27750.0,27750.0,27750.0,27750.0,27750.0,27750.0,27750.0,27750.0,27750.0,27750.0,27750.0,27750.0,27750.0,27750.0,27750.0,27750.0,27750.0,27750.0,27750.0,27750.0,27750.0,27750.0,27750.0,27750.0,27750.0,27750.0,27750.0,27750.0,27750.0,27750.0,27750.0,27750.0,27750.0,27750.0,27750.0,27750.0,27750.0,27750.0,27750.0,27750.0,27750.0,27750.0,33120.0,33120.0,33120.0,33120.0,33120.0,33120.0,33120.0,33120.0
Udziały (akcje) własne,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kapitał (fundusz) zapasowy,4374.0,29136.0,29378.0,32652.0,31629.0,31925.0,31942.0,31941.0,31941.0,31537.0,31537.0,31537.0,31537.0,33769.0,33769.0,33839.0,33839.0,34119.0,34119.0,34119.0,36194.0,27665.0,27665.0,27665.0,27665.0,32614.0,32614.0,23539.0,32544.0,35064.0,35027.0,35034.0,35050.0,37628.0,37642.0,37665.0,37687.0,39482.0,39499.0,39505.0,39505.0,42184.0,42184.0,42184.0,42184.0,46095.0,46095.0,46095.0,46095.0,49155.0,49155.0,37155.0,37155.0,37155.0,38490.0,38490.0,38490.0,38490.0,43143.0,43091.0,50609.0,53521.0,53521.0,53521.0,53521.0,60344.0,60344.0,60344.0
Udziały niekontrolujące,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zobowiązania długoterminowe,509.0,7782.0,8001.0,9526.0,8957.0,9339.0,7827.0,7307.0,15969.0,22086.0,21005.0,30012.0,29314.0,26802.0,23880.0,27303.0,28432.0,20419.0,24426.0,31127.0,21708.0,26605.0,13089.0,12480.0,15136.0,16307.0,16051.0,25577.0,25060.0,24347.0,23716.0,23376.0,23762.0,26361.0,26476.0,25501.0,24603.0,23974.0,23814.0,23129.0,23074.0,20802.0,20035.0,20523.0,19878.0,14148.0,21238.0,21686.0,29286.0,26407.0,27951.0,39351.0,43221.0,43015.0,44545.0,42439.0,40556.0,39230.0,39751.0,49395.0,48266.0,47981.0,47161.0,41745.0,41243.0,36425.0,33663.0,35435.0
Z tytułu dostaw i usług,0.0,15720.0,12812.0,16377.0,15652.0,18808.0,17823.0,22669.0,21098.0,22055.0,23507.0,18434.0,32326.0,32809.0,30894.0,26521.0,56416.0,47494.0,40226.0,32265.0,30207.0,30832.0,33575.0,34345.0,32440.0,29429.0,27618.0,23089.0,19815.0,17279.0,20130.0,22844.0,24378.0,20410.0,21766.0,21130.0,17645.0,17856.0,18792.0,22658.0,22571.0,20428.0,23401.0,26800.0,28414.0,23118.0,23951.0,27991.0,29473.0,29310.0,28160.0,33673.0,37947.0,32656.0,33244.0,31165.0,30955.0,28506.0,29779.0,33409.0,53499.0,60693.0,55508.0,52886.0,47595.0,44490.0,35082.0,33476.0
Kredyty i pożyczki,0.0,3291.0,3230.0,6141.0,9936.0,10157.0,18238.0,21303.0,20032.0,12148.0,12315.0,2639.0,4644.0,2255.0,5932.0,9320.0,7531.0,10360.0,9867.0,12827.0,20938.0,13457.0,20334.0,19407.0,15794.0,16619.0,17220.0,10996.0,10368.0,9738.0,10337.0,11994.0,11204.0,8882.0,8123.0,8256.0,8283.0,8840.0,11747.0,8455.0,9276.0,10710.0,15597.0,12272.0,13189.0,16139.0,12434.0,14170.0,15898.0,20599.0,22611.0,16500.0,16908.0,15140.0,15839.0,15379.0,15310.0,15277.0,15373.0,15238.0,14557.0,11332.0,18601.0,13220.0,15213.0,10519.0,8177.0,3016.0
Z tytułu emisji dłużnych papierów wartościowych,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
