,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71
Koszty finansowe,23.0,60.0,86.0,96.0,50.0,211.0,-103.0,469.0,134.0,306.0,9.0,163.0,271.0,-1.0,66.0,30.0,154.0,15.0,166.0,583.0,144.0,155.0,247.0,226.0,256.0,273.0,498.0,129.0,126.0,260.0,148.0,341.0,499.0,37.0,-95.0,169.0,504.0,-125.0,128.0,-28.0,349.0,-95.0,450.0,133.0,457.0,406.0,394.0,592.0,396.0,506.0,533.0,4202.0,404.0,8568.0,4588.0,-11466.0,371.0,277.0,481.0,730.0,527.0,247.0,250.0,944.0,436.0,478.0,649.0,425.0,496.0,1133.0,960.0,1162.0
Pozostałe przychody (koszty),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zysk z działalności gospodarczej,110.0,946.0,1352.0,3214.0,2383.0,3668.0,2182.0,4200.0,1770.0,2051.0,1984.0,6175.0,545.0,4113.0,2965.0,4218.0,-1069.0,1846.0,2709.0,3407.0,-813.0,3510.0,3208.0,6885.0,299.0,329.0,4816.0,3851.0,-449.0,2692.0,2991.0,4540.0,-2615.0,-11.0,591.0,4926.0,-1951.0,4250.0,6808.0,17774.0,-2113.0,-741.0,690.0,4144.0,-3673.0,-2938.0,4516.0,-478.0,-3632.0,-2894.0,1144.0,2775.0,-4762.0,-9291.0,-995.0,-3024.0,5367.0,3454.0,3077.0,9650.0,-1003.0,3959.0,2481.0,2173.0,-4755.0,-296.0,13469.0,21996.0,7873.0,14203.0,14098.0,-3910.0
Wynik zdarzeń nadzwyczajnych,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,315.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zysk przed opodatkowaniem,110.0,946.0,1352.0,3214.0,2383.0,3668.0,2182.0,4200.0,1770.0,2051.0,1984.0,6175.0,545.0,4113.0,2965.0,4218.0,-1069.0,1846.0,2709.0,3407.0,-813.0,3510.0,3208.0,6885.0,299.0,329.0,5131.0,3851.0,-449.0,2692.0,2991.0,4540.0,-2615.0,-11.0,591.0,4926.0,-1951.0,4250.0,6808.0,17774.0,-2113.0,-741.0,690.0,4144.0,-3673.0,-2938.0,4516.0,-478.0,-3632.0,-2894.0,1144.0,2775.0,-4762.0,-9291.0,-995.0,-3024.0,5367.0,3454.0,3077.0,9650.0,-1003.0,3959.0,2481.0,2173.0,-4755.0,-296.0,13469.0,21996.0,7873.0,14203.0,14098.0,-3910.0
Zysk (strata) netto z działalności zaniechanej,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zysk netto,110.0,736.0,1119.0,2522.0,1877.0,2870.0,2014.0,3311.0,1060.0,1893.0,1447.0,4849.0,286.0,3201.0,2268.0,3279.0,-1104.0,1627.0,2131.0,1131.0,-839.0,2731.0,2434.0,5388.0,236.0,798.0,1974.0,3604.0,-658.0,751.0,2379.0,5064.0,-2485.0,-146.0,200.0,3504.0,-1542.0,3298.0,5556.0,15042.0,-2970.0,-1501.0,977.0,2970.0,-3221.0,-2924.0,4191.0,-2528.0,-4429.0,-2380.0,314.0,2587.0,-4316.0,-9111.0,-1128.0,14.0,4206.0,2677.0,2096.0,7870.0,-1551.0,2989.0,1683.0,3347.0,-5496.0,481.0,11204.0,16250.0,5802.0,10870.0,8785.0,-5822.0
Zysk netto akcjonariuszy jednostki dominującej,110.0,736.0,1119.0,2522.0,1877.0,2870.0,2014.0,3311.0,1060.0,1893.0,1447.0,4849.0,286.0,3201.0,2268.0,3279.0,-1104.0,1627.0,2131.0,1131.0,-839.0,2731.0,2434.0,5388.0,236.0,798.0,2784.0,2794.0,-658.0,751.0,2379.0,5064.0,-2485.0,-146.0,200.0,3504.0,-1542.0,3298.0,5556.0,14206.0,-2973.0,-1304.0,1018.0,2703.0,-3221.0,-2813.0,4080.0,-2528.0,-4429.0,-2230.0,410.0,2341.0,-4316.0,-9111.0,-1128.0,14.0,4206.0,2677.0,1976.0,7734.0,-1491.0,3094.0,1877.0,3113.0,-5407.0,681.0,11082.0,15628.0,5757.0,11184.0,9740.0,-4308.0
Aktywa trwałe,2755.0,6551.0,6832.0,7547.0,8502.0,11852.0,11613.0,12828.0,19063.0,19322.0,18990.0,20046.0,19174.0,18617.0,18594.0,18622.0,18366.0,19408.0,21274.0,28730.0,29279.0,29468.0,30432.0,30472.0,30102.0,30039.0,35627.0,36457.0,36620.0,35678.0,36584.0,36840.0,36602.0,35620.0,34648.0,34846.0,35691.0,35521.0,35693.0,38985.0,39041.0,38290.0,38185.0,38363.0,39298.0,39000.0,39546.0,39983.0,37365.0,38260.0,38002.0,39546.0,47651.0,46719.0,46570.0,40618.0,47382.0,45764.0,43374.0,44532.0,42616.0,41618.0,39873.0,39170.0,39148.0,38117.0,39113.0,28081.0,28790.0,27740.0,31832.0,31706.0
Wartości niematerialne i prawne,433.0,389.0,329.0,268.0,223.0,2501.0,2452.0,2465.0,9232.0,9117.0,8779.0,8885.0,8807.0,8771.0,8903.0,9275.0,9244.0,9387.0,9551.0,10610.0,10541.0,10442.0,10393.0,10237.0,10143.0,10031.0,10446.0,9821.0,9767.0,8021.0,7999.0,8004.0,8050.0,8007.0,7996.0,8075.0,8055.0,8206.0,8180.0,8952.0,9020.0,8970.0,9051.0,9000.0,9370.0,9311.0,9256.0,9231.0,9157.0,10149.0,10033.0,9962.0,9861.0,10628.0,10432.0,10242.0,10062.0,9886.0,9723.0,10704.0,10547.0,10432.0,10506.0,10021.0,9919.0,9896.0,10279.0,6536.0,6485.0,6571.0,6555.0,6581.0
Rzeczowe składniki majątku trwałego,1799.0,3471.0,3844.0,4123.0,4241.0,6086.0,6042.0,6518.0,6325.0,6735.0,6715.0,6720.0,6181.0,8401.0,8278.0,8428.0,8241.0,8696.0,10429.0,15774.0,16231.0,16651.0,17286.0,17648.0,17378.0,17485.0,22284.0,22689.0,23195.0,23986.0,25147.0,24837.0,24556.0,23458.0,23089.0,22725.0,23166.0,23133.0,23348.0,24285.0,24758.0,25080.0,24692.0,24505.0,24266.0,23808.0,23793.0,23990.0,23754.0,23076.0,22809.0,22936.0,30613.0,28428.0,27709.0,18960.0,24130.0,23597.0,22630.0,21552.0,20793.0,20346.0,19866.0,18829.0,18168.0,17669.0,18307.0,12432.0,12717.0,12900.0,16890.0,13050.0
Należności długoterminowe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inwestycje długoterminowe,175.0,85.0,78.0,72.0,880.0,87.0,64.0,112.0,100.0,91.0,71.0,23.0,23.0,33.0,33.0,59.0,59.0,59.0,59.0,549.0,549.0,512.0,512.0,499.0,499.0,484.0,484.0,488.0,487.0,493.0,466.0,464.0,464.0,463.0,463.0,490.0,490.0,487.0,487.0,497.0,497.0,477.0,477.0,477.0,477.0,477.0,477.0,601.0,618.0,716.0,1731.0,1947.0,2260.0,2270.0,1895.0,2739.0,4231.0,4580.0,4018.0,4418.0,4098.0,4098.0,3800.0,3696.0,5185.0,2905.0,2773.0,2452.0,2440.0,2440.0,2526.0,1328.0
Pozostałe aktywa trwałe,348.0,2606.0,2581.0,3084.0,3158.0,3178.0,3055.0,3733.0,3406.0,3379.0,3425.0,4418.0,4163.0,1412.0,1380.0,860.0,822.0,1266.0,1235.0,1797.0,1958.0,1863.0,2241.0,2088.0,2082.0,2039.0,2413.0,3459.0,3171.0,3178.0,2972.0,3535.0,3532.0,3692.0,3100.0,3556.0,3980.0,3695.0,3678.0,5251.0,4766.0,3763.0,3965.0,4381.0,5185.0,5404.0,6020.0,6161.0,3836.0,4319.0,3429.0,4701.0,4917.0,5393.0,6534.0,8677.0,8959.0,7701.0,7003.0,7858.0,7178.0,6742.0,5701.0,6624.0,5876.0,7647.0,7754.0,6661.0,7148.0,5829.0,5861.0,10747.0
Aktywa obrotowe,10811.0,15089.0,22096.0,33113.0,27345.0,94684.0,87432.0,104933.0,92743.0,94805.0,87833.0,104182.0,90010.0,96833.0,91306.0,101714.0,89902.0,80961.0,80947.0,93172.0,86912.0,96898.0,90904.0,108954.0,91842.0,83904.0,90903.0,110266.0,87111.0,93234.0,98258.0,112243.0,90132.0,80835.0,81851.0,123521.0,100467.0,102081.0,114136.0,161258.0,99977.0,84180.0,86773.0,127787.0,87242.0,85714.0,108377.0,135959.0,84349.0,103099.0,109691.0,139053.0,108113.0,108292.0,91895.0,108401.0,88629.0,91235.0,96464.0,138003.0,110226.0,115037.0,117374.0,141650.0,103723.0,151471.0,183614.0,240245.0,191731.0,226168.0,244203.0,236897.0
Zapasy,2531.0,2611.0,3647.0,1402.0,1684.0,1928.0,2356.0,1671.0,2431.0,5025.0,4634.0,2038.0,4209.0,3493.0,3517.0,1715.0,2850.0,2533.0,4003.0,3593.0,5721.0,5303.0,4204.0,4722.0,6651.0,5343.0,8111.0,3499.0,4485.0,7511.0,6274.0,5526.0,4993.0,5124.0,5263.0,5131.0,5839.0,7225.0,7533.0,4630.0,5861.0,7459.0,7816.0,3730.0,4700.0,5094.0,6943.0,6960.0,8338.0,8667.0,5812.0,2639.0,4742.0,3374.0,3509.0,2845.0,2457.0,3886.0,3736.0,4269.0,5249.0,5504.0,4958.0,3650.0,5488.0,11048.0,8186.0,3358.0,5519.0,11015.0,5496.0,2876.0
Należności krótkoterminowe,7750.0,10329.0,16045.0,23450.0,15449.0,21831.0,16528.0,33917.0,20977.0,25414.0,25241.0,43045.0,18473.0,26020.0,21065.0,32497.0,21880.0,28350.0,31351.0,38571.0,25134.0,44621.0,46317.0,50544.0,33521.0,38028.0,46373.0,60767.0,31534.0,41596.0,40991.0,58327.0,45116.0,49190.0,46314.0,67752.0,57036.0,65221.0,59583.0,96943.0,39740.0,39717.0,40517.0,85071.0,43489.0,54133.0,52615.0,84472.0,35022.0,53642.0,51173.0,90588.0,45159.0,53036.0,44455.0,67654.0,61775.0,37573.0,55488.0,78286.0,72314.0,62046.0,54368.0,119255.0,83666.0,111586.0,138773.0,151155.0,98361.0,182835.0,223810.0,200861.0
Inwestycje krótkoterminowe,145.0,89.0,349.0,4031.0,6168.0,68080.0,66166.0,68016.0,66441.0,61186.0,55249.0,57416.0,65154.0,63560.0,60375.0,57197.0,57001.0,44378.0,39345.0,40107.0,40566.0,27450.0,16607.0,32247.0,25738.0,11109.0,6855.0,21956.0,24811.0,12780.0,23856.0,28635.0,22455.0,11638.0,18315.0,40241.0,26691.0,17667.0,29384.0,46532.0,32449.0,14934.0,10682.0,28039.0,21211.0,8861.0,13858.0,26719.0,6657.0,3871.0,2866.0,3099.0,6074.0,5102.0,2680.0,4903.0,4828.0,25855.0,9839.0,23315.0,16115.0,7664.0,14839.0,18745.0,14569.0,28837.0,36655.0,56733.0,66018.0,7675.0,14897.0,33160.0
Środki pieniężne i inne aktywa pieniężne,94.0,89.0,312.0,3982.0,6128.0,38810.0,36023.0,37641.0,63155.0,58061.0,52605.0,54690.0,62486.0,60849.0,57604.0,54389.0,54361.0,41373.0,36404.0,37162.0,37603.0,24496.0,16500.0,32217.0,25732.0,11077.0,6824.0,21948.0,24811.0,12771.0,23855.0,28635.0,22454.0,11636.0,18295.0,40173.0,26691.0,17548.0,29326.0,46401.0,32428.0,14919.0,10682.0,28035.0,21211.0,8861.0,13858.0,26719.0,6657.0,3871.0,2865.0,3098.0,6074.0,5102.0,2645.0,4903.0,4826.0,25855.0,9839.0,23308.0,16108.0,7664.0,14839.0,18731.0,14569.0,28837.0,36655.0,56733.0,66018.0,7675.0,14897.0,33160.0
Pozostałe aktywa obrotowe,385.0,2060.0,2055.0,4230.0,4044.0,2845.0,2382.0,1329.0,2894.0,3180.0,2709.0,1683.0,2174.0,3760.0,6349.0,10305.0,8171.0,5700.0,6248.0,10901.0,15491.0,19524.0,23776.0,21441.0,25932.0,29424.0,29564.0,24044.0,26281.0,31347.0,27137.0,19755.0,17568.0,14883.0,11959.0,10397.0,10901.0,11968.0,17636.0,13153.0,21927.0,22070.0,27758.0,10947.0,17842.0,17626.0,34961.0,17808.0,34332.0,36919.0,49840.0,42727.0,52138.0,46780.0,41251.0,32999.0,19569.0,23921.0,27401.0,32133.0,16548.0,39823.0,43209.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aktywa trwałe przeznaczone do sprzedaży,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28999.0,21833.0,24643.0,0.0,0.0
Aktywa razem,13566.0,21640.0,28928.0,40660.0,35847.0,106536.0,99045.0,117761.0,111806.0,114127.0,106823.0,124228.0,109184.0,115450.0,109900.0,120336.0,108268.0,100369.0,102221.0,121902.0,116191.0,126366.0,121336.0,139426.0,121944.0,113943.0,126530.0,146723.0,123731.0,128912.0,134842.0,149083.0,126734.0,116455.0,116499.0,158367.0,136158.0,137602.0,149829.0,200243.0,139018.0,122470.0,124958.0,166150.0,126540.0,124714.0,147923.0,175942.0,121714.0,141359.0,147693.0,178599.0,155764.0,155011.0,138465.0,149019.0,136011.0,136999.0,139838.0,182535.0,152842.0,156655.0,157247.0,180820.0,142871.0,189588.0,222727.0,268326.0,220521.0,253908.0,276035.0,268603.0
Kapitał własny akcjonariuszy jednostki dominującej,6737.0,9450.0,10569.0,13885.0,15927.0,83542.0,85726.0,89296.0,90651.0,82988.0,84861.0,90167.0,90525.0,88064.0,90509.0,94170.0,93226.0,81172.0,83409.0,84666.0,83964.0,79746.0,82200.0,87609.0,87845.0,78396.0,81487.0,84281.0,83624.0,78411.0,80790.0,86190.0,83705.0,76326.0,76526.0,80030.0,78488.0,75795.0,81351.0,95432.0,92459.0,78776.0,80079.0,82765.0,79539.0,73234.0,77315.0,74683.0,70252.0,67913.0,68324.0,70107.0,65794.0,54155.0,53027.0,52983.0,57126.0,59803.0,61779.0,69501.0,68010.0,71104.0,72981.0,76184.0,70777.0,71458.0,82540.0,98051.0,103808.0,100016.0,109756.0,105289.0
Kapitał (fundusz) podstawowy,5706.0,5706.0,5706.0,6000.0,6000.0,9700.0,9700.0,9700.0,9700.0,9700.0,9700.0,9700.0,9791.0,9791.0,9791.0,9791.0,9848.0,9848.0,9848.0,9848.0,9959.0,9959.0,9959.0,9959.0,9959.0,9959.0,9959.0,9959.0,9959.0,9983.0,9983.0,9983.0,9983.0,9983.0,9983.0,9983.0,9983.0,9983.0,9983.0,9983.0,9983.0,9983.0,9983.0,9983.0,9983.0,9983.0,9983.0,9983.0,9983.0,9983.0,9983.0,9983.0,9983.0,9983.0,9983.0,9983.0,9983.0,9983.0,9983.0,9983.0,9983.0,9983.0,9983.0,9983.0,9983.0,9983.0,9983.0,9983.0,9983.0,9983.0,9983.0,9983.0
Udziały (akcje) własne,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,125.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kapitał (fundusz) zapasowy,0.0,0.0,0.0,0.0,0.0,60879.0,60879.0,61010.0,61010.0,61010.0,61010.0,61010.0,62264.0,62264.0,62264.0,62264.0,62271.0,62271.0,62271.0,62271.0,62283.0,62543.0,62543.0,62543.0,62543.0,62571.0,62571.0,62571.0,62873.0,62875.0,62875.0,62828.0,62828.0,68974.0,68974.0,68974.0,70047.0,64056.0,64056.0,63931.0,85449.0,73070.0,73355.0,73338.0,72777.0,69285.0,69285.0,69182.0,64698.0,64589.0,64590.0,64034.0,60127.0,57599.0,57599.0,57541.0,42937.0,42937.0,42937.0,42925.0,59518.0,59518.0,59518.0,44181.0,44181.0,43440.0,43440.0,43440.0,43440.0,43440.0,43440.0,43440.0
Udziały niekontrolujące,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920.0,1949.0,2100.0,2189.0,2332.0,2220.0,1971.0,3414.0,3068.0,2942.0,2576.0,2426.0,2840.0,2274.0,1658.0,1763.0,1900.0,1749.0,1734.0,1855.0,2945.0,2609.0,2204.0,1483.0,1748.0,1386.0,1416.0,1448.0,1767.0,1476.0,1242.0,1146.0,1348.0,1225.0,1252.0,1212.0,1451.0,1431.0,1429.0,1571.0,1752.0,1692.0,1317.0,1527.0,1761.0,1672.0,1472.0,1594.0,1069.0,1114.0,350.0,-605.0,-2119.0
Zobowiązania długoterminowe,436.0,379.0,517.0,584.0,526.0,463.0,418.0,317.0,428.0,312.0,323.0,309.0,232.0,199.0,106.0,84.0,39.0,20.0,5.0,2988.0,3052.0,3227.0,3227.0,271.0,347.0,347.0,347.0,197.0,233.0,435.0,931.0,555.0,1055.0,297.0,536.0,141.0,268.0,3124.0,330.0,759.0,760.0,660.0,704.0,575.0,627.0,451.0,1060.0,1294.0,1264.0,1155.0,1162.0,1482.0,7415.0,8346.0,8811.0,4479.0,8667.0,8359.0,8304.0,7694.0,7021.0,6174.0,5766.0,9646.0,8866.0,8233.0,8742.0,7803.0,6771.0,7107.0,7661.0,16425.0
