,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75
Koszty finansowe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.26,-84.1,-78.67,96.68,4.76,4.28,-46.9,409.76,50.57,96.27,47.08,-133.46,27.17,-44.87,-130.31,256.47,-78.04,132.41,-248.6,1040.6,163.51,205.79,363.81,92.29,281.03,-34.59,89.63,-89.48
Pozostałe przychody (koszty),,,,,,,,,,,,,,,,,,,,-100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99.91,,,100.36,-100.0,-100.0,-100.0,-100.0,,,,,,,,,,,,,,,,,,,,
Zysk z działalności gospodarczej,,,,,62.87,-45.06,32.08,-22.56,14.69,17.14,-3.44,-50.26,4.19,4.69,-52.91,-902.82,-212.8,131.86,136.31,100.2,116.02,-143.74,-22.94,-3200.0,-11.17,165.25,-136.61,189.01,539.73,-151.18,334.62,205.78,-54.27,262.44,-23.44,-98.3,-278.41,-23.39,-31.77,-16958.7,155.34,-79.0,-97.83,137.05,44.71,523.96,5686.21,3.17,-17.6,22.7,2.78,-14.24,92.67,8.41,34.36,20.42,19.21,112.3,22.81,70.99,26.23,96.06,179.33,248.09,123.14,46.53,-15.16,-30.57,-24.88,-62.61,-44.52,-20.7,10.83,130.13,102.24,118.7
Wynik zdarzeń nadzwyczajnych,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zysk przed opodatkowaniem,,,,,62.87,-45.06,32.08,-22.56,14.69,17.14,-3.44,-50.26,4.19,4.69,-52.91,-902.82,-212.8,131.86,136.31,100.2,116.02,-143.74,-22.94,-3200.0,-11.17,165.25,-136.61,189.01,539.73,-151.18,334.62,205.78,-54.27,262.44,-23.44,-98.3,-278.41,-23.39,-31.77,-16958.7,155.34,-79.0,-97.83,137.05,44.71,523.96,5686.21,3.17,-17.6,22.7,2.78,-14.24,92.67,8.41,34.36,20.42,19.21,112.3,22.81,70.99,26.23,96.06,179.33,248.09,123.14,46.53,-15.16,-30.57,-24.88,-62.61,-44.52,-20.7,10.83,130.13,102.24,118.7
Zysk (strata) netto z działalności zaniechanej,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zysk netto,,,,,65.27,-46.37,50.29,-7.84,21.08,38.13,-6.75,-44.1,0.86,-17.12,-45.75,-646.51,-206.41,166.93,103.97,94.72,110.56,-149.68,-19.66,297.12,38.12,153.42,-117.67,-47.64,515.33,-152.07,540.08,140.37,-55.95,246.5,-27.17,-108.98,-326.71,-34.28,-21.9,-5057.55,142.04,-86.86,-110.79,116.63,96.1,1131.98,1089.32,83.14,-31.63,63.49,2.47,83.83,127.19,23.46,44.75,-42.66,1.2,43.03,30.38,58.84,25.87,91.92,157.72,312.78,121.62,46.85,-13.53,-31.87,-24.72,-61.71,-43.25,-18.01,8.89,122.42,82.19,96.58
Zysk netto akcjonariuszy jednostki dominującej,,,,,65.27,-46.37,50.29,-7.84,21.08,38.13,-206.46,457.45,0.86,-17.12,147.52,-154.8,-206.41,166.93,103.97,94.72,110.56,-149.68,-19.66,297.12,38.12,153.42,-117.67,-47.64,515.33,-152.07,540.08,140.37,-55.95,246.5,-27.17,-108.98,-326.71,-34.28,-21.9,-5057.55,142.04,-86.86,-110.79,116.63,96.1,1131.98,1089.32,83.14,-31.63,63.49,2.47,83.83,127.19,23.46,44.75,-42.66,1.2,43.03,30.38,58.84,25.87,91.92,157.72,312.78,121.62,46.85,-13.53,-31.87,-24.72,-61.71,-43.25,-18.01,8.89,122.42,82.19,96.58
Aktywa trwałe,,,,,207.1,56.02,50.05,28.03,16.76,69.01,70.38,80.34,78.64,24.76,27.11,17.0,21.57,13.85,3.24,-0.11,-6.99,-3.71,-2.57,-0.09,-0.38,-0.7,3.27,-1.99,-3.99,-2.48,-5.58,-9.96,-7.85,-8.42,-7.41,-2.91,-2.61,-2.49,-2.45,-5.28,-5.36,-6.15,-9.12,-7.22,-8.94,-8.84,-7.43,-7.89,-6.15,-6.91,-4.27,-5.61,-3.7,0.72,0.14,1.68,11.35,6.7,11.55,16.4,4.78,4.77,1.4,9.05,13.3,18.96,20.53,27.01,39.24,54.73,55.2,60.7,46.79,30.78,28.82,9.36
Wartości niematerialne i prawne,,,,,32466.67,147.68,143.54,49.96,49.74,25.8,30.97,58.61,58.16,59.16,52.39,0.51,2.37,2.31,2.24,13.09,11.18,11.09,11.14,0.79,0.79,1.64,1.59,3.13,3.03,2.04,1.71,-1.56,-2.07,-2.84,-2.79,-3.69,-5.21,-6.04,-5.73,-4.86,-3.45,-1.85,-2.06,-1.88,-1.64,-1.36,-1.03,-0.66,0.0,0.17,0.48,-6.19,-6.17,-6.36,-6.68,0.69,0.59,0.58,0.6,-0.12,0.42,0.31,0.17,0.01,-0.59,0.18,0.1,0.02,1.01,0.04,-0.01,1.02,-0.11,0.08,0.13,-0.93
Rzeczowe składniki majątku trwałego,,,,,109.85,35.52,30.73,20.2,17.34,88.03,87.42,90.86,89.15,14.64,19.25,15.13,13.7,6.78,-3.97,-5.56,-8.85,-7.56,-7.72,-5.99,-7.14,-7.39,-5.24,-7.8,-8.29,-5.52,-6.48,-12.72,-11.53,-13.57,-13.73,-2.69,-2.03,-1.34,-1.35,-8.87,-8.56,-10.56,-14.68,-11.68,-13.07,-11.99,-9.39,-8.73,-6.87,-8.23,-4.67,-5.09,-1.91,4.47,2.8,10.19,31.03,23.66,32.8,33.32,8.18,8.75,6.61,17.54,22.82,31.9,33.96,41.82,60.34,78.08,75.05,76.19,57.35,38.31,36.57,12.58
Należności długoterminowe,,,,,,,,,,,,,,207.89,155.26,287.14,-26.09,4.27,18.56,-53.14,-46.22,-45.08,-78.26,-90.16,-40.62,-43.28,64.0,4.0,-31.58,297.37,-58.54,-34.62,-34.62,-80.13,0.0,-5.88,-29.41,-6.67,64.71,75.0,125.0,-42.86,-42.86,-28.57,-85.19,-75.0,-75.0,-80.0,0.0,-100.0,-100.0,-100.0,-100.0,,,,,,,,,,,,,,,,,,,,,,,
Inwestycje długoterminowe,,,,,2714.57,-9.78,-9.78,-27.27,-98.8,-24.1,16.87,22.22,49.02,0.0,-48.45,-52.27,-55.26,19.05,-48.0,-100.0,-100.0,-40.0,-100.0,,,-100.0,,,,,,,,,350.23,,,47.63,59.2,162.27,127.94,42.53,17.77,79.43,34.66,15.99,-4.26,-3.78,-1.38,0.55,7.1,-10.76,-7.06,-10.07,-11.01,-100.0,-100.0,-100.0,-100.0,,,,,,,,,,,,,,,,,
Pozostałe aktywa trwałe,,,,,67.32,23.97,14.67,-8.49,4.97,60.63,52.29,102.62,57.98,28.72,46.71,362.0,697.87,443.69,223.84,8.32,-36.41,-16.4,-3.83,50.28,53.36,44.68,80.05,16.18,0.21,0.59,-21.41,-17.69,-5.7,-12.48,-4.62,-10.91,-10.69,-6.02,-11.62,-5.77,-14.45,-9.53,-12.61,-26.63,-27.93,-27.25,-21.48,-35.23,-32.95,-34.33,-30.18,-0.92,0.8,26.8,33.11,35.32,18.29,-2.88,2.6,-19.33,-4.05,-7.57,-35.07,-31.66,-10.46,-11.75,-18.92,-27.38,-31.87,34.4,81.93,166.4,115.57,18.9,-2.58,-29.79
Aktywa obrotowe,,,,,127.61,72.54,68.07,68.54,28.99,39.2,25.06,21.56,24.34,6.0,6.55,8.7,17.69,16.84,13.42,-11.77,-16.91,-16.56,-8.86,4.34,2.37,8.88,11.29,9.07,8.85,1.01,-6.46,0.29,-3.07,-2.62,-4.09,-2.92,-6.79,-5.69,-6.72,-14.69,-14.49,-19.58,-15.18,-7.72,-0.42,-13.74,-15.42,-20.01,-15.48,7.87,4.46,8.83,13.31,11.57,7.27,5.64,7.99,7.95,4.1,1.2,-2.7,-13.37,10.51,27.98,32.8,54.85,25.57,56.17,49.78,51.57,59.79,13.85,5.12,-17.43,-21.26,-11.4
Zapasy,,,,,106.44,52.52,45.96,23.55,19.51,43.71,57.6,77.44,67.25,28.63,7.98,8.63,1.74,3.23,1.19,-6.88,-9.36,-11.43,7.35,22.1,30.2,32.13,21.11,7.26,-2.86,-4.88,-8.02,-4.42,2.08,1.94,7.43,6.84,-1.85,-0.6,-6.06,-7.1,-0.31,-11.21,-21.41,-18.69,-18.69,-11.9,-5.06,-5.6,-10.15,-9.74,-7.4,-7.95,-1.14,5.78,-0.39,-3.06,-4.85,-10.01,-0.74,-3.88,-1.54,-13.11,-4.72,37.77,44.96,68.5,47.32,107.34,88.76,109.85,108.37,1.56,-4.8,-25.51,-28.89,-19.22
Należności krótkoterminowe,,,,,165.04,117.69,92.92,86.83,25.96,29.94,-0.16,10.74,0.86,-1.28,12.96,11.9,30.74,7.88,9.23,-20.73,-31.39,-15.89,-11.95,-1.5,5.27,8.65,13.45,10.96,23.67,5.9,-3.29,2.39,-6.93,-6.32,-15.63,-6.79,-14.27,-15.71,-9.02,-32.38,-33.68,-37.63,-31.83,-27.47,-11.33,3.18,-4.99,18.42,19.54,27.83,29.64,19.68,27.42,15.22,6.45,11.2,23.79,20.27,13.03,4.25,-13.88,-22.17,4.94,26.78,17.14,53.51,19.22,21.2,32.07,21.1,27.12,4.22,4.32,-13.5,-11.01,-4.95
Inwestycje krótkoterminowe,,,,,0.25,-27.21,-7.44,118.98,147.45,120.83,161.96,-30.81,34.02,-32.17,-32.85,-8.98,15.29,181.4,111.94,22.45,48.41,-29.73,-35.83,-35.27,-74.26,-73.79,-51.94,2.41,-27.56,38.3,-38.54,36.13,0.48,3.31,89.23,-30.16,60.1,71.22,7.27,58.94,37.19,45.74,193.53,121.41,192.2,-71.4,-62.47,-90.57,-80.24,31.37,-54.41,156.36,24.64,29.33,116.91,17.86,-41.58,25.86,-29.62,9.99,196.83,63.42,193.15,-3.68,74.95,22.29,-6.52,-24.15,-22.45,-26.98,25.44,342.15,85.99,44.27,-29.15,4.34
Środki pieniężne i inne aktywa pieniężne,,,,,-49.73,-24.98,-35.01,124.18,326.41,131.61,301.38,-20.09,41.18,-54.52,-43.66,-9.02,26.19,346.12,165.98,-19.45,27.22,-32.5,-39.76,-9.11,-74.87,-72.71,-48.62,10.15,-13.11,38.6,-38.54,37.69,0.48,3.31,89.23,-30.16,60.1,66.17,3.28,51.09,34.22,50.17,201.28,131.05,198.66,-71.4,-62.12,-90.49,-80.24,31.37,-54.28,156.38,24.64,29.33,115.84,-34.57,-41.58,25.86,-29.27,98.2,196.83,63.42,193.15,-3.68,74.95,22.29,-6.52,-24.15,-22.45,-26.98,25.44,342.15,85.99,44.27,-29.15,4.34
Pozostałe aktywa obrotowe,,,,,87.69,-58.83,13.0,37.09,22.85,94.54,160.74,73.75,111.68,-3.13,2.14,-19.61,19.7,249.92,87.61,138.88,-25.71,-37.21,-42.09,3.12,0.18,5.5,24.68,35.64,9.69,-39.29,1.31,-61.01,-16.13,-16.35,-49.91,-20.04,-16.97,9.7,15.8,7.3,-14.42,-6.41,-27.93,-32.61,-3.18,-29.73,-12.18,10.67,-8.94,-5.07,-12.86,-26.16,0.15,-2.36,-2.32,92.54,-0.54,20.82,-47.85,-14.77,21.19,-2.26,108.81,-45.17,24.6,42.3,68.71,593.01,132.5,164.71,186.69,48.0,23.74,-29.81,-0.03,-33.14
Aktywa trwałe przeznaczone do sprzedaży,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aktywa razem,,,,,154.25,65.84,61.03,50.69,24.04,50.57,41.56,43.58,45.03,14.03,15.56,12.6,19.51,15.44,8.51,-6.07,-12.18,-10.62,-5.97,2.04,0.98,4.11,7.48,3.44,2.45,-0.65,-6.06,-4.66,-5.3,-5.33,-5.62,-2.92,-4.89,-4.25,-4.8,-10.4,-10.24,-13.41,-12.38,-7.48,-4.6,-11.3,-11.6,-14.16,-11.11,0.31,0.08,1.34,4.89,6.42,3.85,3.73,9.52,7.39,7.54,8.39,0.76,-5.28,6.15,18.37,23.44,37.13,23.26,42.53,45.13,52.92,57.74,33.39,22.75,3.46,0.8,-0.97
Kapitał własny akcjonariuszy jednostki dominującej,,,,,115.36,76.21,27.69,25.73,25.24,26.95,22.38,19.13,17.59,15.8,11.26,-7.25,-21.73,-13.18,-6.39,12.4,27.47,5.46,1.78,5.5,6.25,14.97,6.12,1.87,4.39,1.05,5.09,4.84,3.37,4.49,2.8,1.13,-4.13,-3.43,-3.92,-10.48,-5.31,-3.51,-6.62,1.62,1.18,-17.94,-12.15,-10.79,-10.16,4.06,2.9,3.39,6.34,8.98,8.58,0.54,0.93,1.73,3.91,14.13,14.58,15.41,22.41,27.94,33.59,35.22,30.42,24.64,18.73,16.54,10.6,11.5,9.59,10.25,14.54,15.0
Kapitał (fundusz) podstawowy,,,,,10.0,0.0,0.0,0.0,1.82,1.82,1.82,1.82,0.89,0.89,0.89,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.73,-6.73,-6.73,-6.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Udziały (akcje) własne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,100.0,,,,,,,,,,,,,,,,100.0
Kapitał (fundusz) zapasowy,,,,,62.29,115.06,39.32,38.4,37.77,22.7,-2.21,21.9,21.4,20.53,25.34,16.13,15.75,-5.65,14.88,-2.98,5.71,25.14,7.07,8.95,0.0,-11.36,1.89,1.89,1.89,-2.55,-2.71,-2.71,-2.71,-0.16,0.0,0.0,-1.67,-3.41,-3.41,-3.41,-1.77,-6.26,-6.26,-2.69,-0.56,-14.07,-14.07,-19.0,-20.73,1.27,1.27,3.48,3.48,4.77,-39.41,-39.41,-39.41,-33.29,15.35,27.25,27.25,23.6,23.6,6.84,6.84,27.31,27.31,33.1,33.1,40.39,40.39,40.83,40.82,12.49,12.49,12.49
Udziały niekontrolujące,,,,,,,,,,,,,2060.53,222.05,177.56,53.56,-23.87,-27.87,-26.6,-4.32,-100.0,-100.0,-100.0,-100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zobowiązania długoterminowe,,,,,100.61,381.53,242.4,121.01,32.32,454.51,506.2,1120.33,1610.9,29.89,44.24,19.74,46.86,37.61,9.99,-14.0,-30.49,-25.62,-19.38,-24.08,-23.96,-29.2,-30.05,-26.15,-32.74,-29.85,-38.35,-29.62,-22.01,-23.31,-19.04,-20.08,-25.11,-26.12,-27.01,-32.68,-2.57,-37.68,-39.97,-45.7,-71.84,-55.49,-51.64,272.89,-82.1,-83.18,-85.52,-97.48,-85.1,63.86,82.35,158.85,5109.64,574.69,594.11,351.24,9.48,-29.88,-33.06,-32.49,-42.1,-25.19,-12.16,298.92,983.18,992.07,1602.78,329.45,134.82,112.07,75.66,36.29
Z tytułu dostaw i usług,,,,,238.54,171.56,161.0,104.77,17.5,21.36,-24.37,-24.58,-20.18,-26.27,-11.48,4.55,-5.91,4.47,16.61,-48.68,-45.64,-32.12,12.12,145.32,40.76,33.08,17.07,-4.59,38.09,-0.45,-11.9,30.55,-3.35,8.25,4.46,-24.94,-9.23,-10.27,-11.32,-23.23,-30.22,-43.75,-40.45,-19.26,-6.96,23.56,1.27,6.4,22.9,19.7,29.18,6.0,17.52,8.01,5.51,32.36,15.29,10.98,20.1,-13.1,0.9,-11.77,-8.86,84.47,58.08,105.03,37.96,98.78,32.23,75.59,78.1,-12.83,14.11,-39.12,-24.56,-14.85
Kredyty i pożyczki,,,,,170.73,-38.59,746.62,3767.06,486.77,148.11,173.87,97.63,231.92,32.15,32.59,22.24,54.52,22.55,7.77,-10.13,-16.49,14.35,2.13,14.59,26.72,9.35,37.54,23.38,-1.64,0.37,-14.0,-21.48,-7.89,-13.4,-7.26,4.0,-1.58,0.94,1.33,3.28,-11.88,-11.63,-13.62,-21.57,-11.17,-2.74,-7.61,-61.3,-20.36,-10.14,-19.78,80.2,-4.75,-2.45,-13.21,-10.21,14.35,5.56,-5.99,-10.24,-47.2,-66.19,-59.56,-100.0,-100.0,8.51,-30.33,,,321.19,760.52,436.35,41.99,-44.1,-76.9,-82.25
Z tytułu emisji dłużnych papierów wartościowych,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zobowiązania z tytułu leasingu finansowego,,,,,,93.24,156.67,-46.56,19.39,18.18,-18.61,38.57,46.15,-69.23,-7.98,-27.84,613.45,1096.15,327.17,847.14,14.67,12.62,86.06,33.33,26.38,173.16,23.85,123.93,21.32,-17.56,-9.45,-73.93,-61.07,69.76,-66.41,-55.43,-14.61,-4.33,-29.34,-20.43,-26.51,-90.65,-2.46,-10.11,-32.44,6.89,-9.24,-1.52,1.98,-35.16,6.48,-19.44,-39.89,16.57,3.77,69.35,1453.0,453.75,506.7,249.1,-52.79,-4.48,-2.39,39.92,38.15,-2.1,-2.55,12.64,82.71,-8.68,-50.24,-28.74,-61.33,-33.17,-7.59,-37.45
Inne zobowiązania długoterminowe,,,,,317.07,180.65,88.42,54.63,30.56,23.23,3.4,23.36,45.0,95.24,82.65,40.41,47.89,-13.8,-14.74,-12.97,2.72,-2.28,16.6,17.64,-13.23,18.6,9.18,-12.37,-24.16,-33.35,-36.49,-5.87,-1.39,10.88,12.28,35.93,2.74,0.68,-1.3,-32.4,-11.54,-11.13,-10.01,-7.34,-8.59,-8.18,-11.51,-84.44,-86.97,-86.77,-86.12,-5.57,-80.7,-74.61,-74.92,-79.09,32.79,18.52,23.75,24.36,24.69,-10.42,-13.13,410.31,400.0,819.77,819.77,24.85,22.57,-21.87,-21.74,-9.71,-9.85,-5.99,51.7,75.99
Zobowiązania krótkoterminowe,,,,,290.65,43.52,178.53,123.24,21.42,52.7,37.26,29.63,39.41,5.68,11.12,40.15,75.18,49.95,32.07,-22.17,-33.89,-18.57,-8.7,9.96,3.47,3.07,21.98,14.92,9.92,3.94,-11.93,-11.84,-14.26,-14.5,-14.75,-6.35,-2.85,-2.42,-3.29,-7.24,-19.28,-25.44,-18.68,-18.18,-5.53,5.27,-7.7,-39.66,-9.87,-2.14,-1.47,35.51,2.72,2.0,-5.0,9.65,21.12,11.11,8.68,-9.45,-24.2,-35.72,-22.85,-1.78,1.56,46.69,3.25,86.91,94.84,113.37,163.78,43.82,22.27,-25.36,-46.06,-43.17
Inne zobowiązania krótkoterminowe,,,,,468.31,86.06,63.1,-21.85,-28.02,28.02,74.89,32.98,17.27,45.95,-0.08,161.9,281.38,201.47,123.76,-27.14,-49.06,-46.84,-41.83,-64.01,-59.47,-45.47,-10.26,3.52,25.77,35.41,-4.2,-39.29,-57.01,-65.53,-69.84,20.64,13.94,5.71,-1.76,-30.72,-42.84,-22.58,43.11,28.07,76.77,30.06,-28.55,-4.48,-14.78,-1.24,56.97,-8.37,3.42,10.72,2.89,46.32,30.21,21.42,12.1,-9.22,20.0,39.95,46.12,84.4,62.36,-6.94,-29.88,-32.05,-28.39,-6.79,2.42,28.55,11.77,200.73,38.26,9.46
Rozliczenia międzyokresowe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
