,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75
Koszty finansowe,,,,,16.16,61.48,2978.26,-22.83,122.9,58.26,-35.5,33.5,-17.04,-13.24,32.08,20.0,-59.56,-56.35,289.54,-64.86,91.86,-100.77,-57.17,1277.04,53.33,67133.33,78.64,-13.05,204.48,-43.76,19.75,-36.13,-38.94,-6.01,-42.72,-43.46,62.44,83.91,88.9,187.91,41.36,1.74,-40.73,-41.36,12.56,8.9,119.21,290.77,29.64,152.86,-8.94,-51.47,2.75,-46.85,101.32,59.19,-17.68,33.39,-10.29,-18.92,-22.13,-10.4,-52.54,-54.92,-28.77,-15.06,-19.24,228.24,39.9,125.18,86.55,-24.77,97.84,9.3,74.76,-17.92
Pozostałe przychody (koszty),,,,,-101.67,103.29,-103.57,268.52,3600.0,-357.69,1166.67,-100.0,2142.86,1756.72,3015.62,,45.73,-12.43,36.41,2.92,-5.16,-14.4,13.75,67.79,230.78,-108.29,-107.24,-75.67,-101.73,336.23,169.64,-100.0,100.0,-100.0,-100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zysk z działalności gospodarczej,,,,,-68.32,-34.27,128.84,108.81,351.04,125.04,-41.29,96.09,-125.73,-1.35,-79.01,2.06,347.25,-12.84,297.72,-6.49,-125.1,58.47,-97.34,40.61,1386.88,308.41,5913.92,-48.67,-45.88,-139.78,-423.66,4.88,497.19,176.78,135.53,-8.13,-48.36,128.85,14.24,-20.11,-1.9,-35.15,-29.13,2.07,-111.14,-37.54,-158.67,-90.52,125.2,-4.58,56.38,324.69,604.61,314.41,618.02,-169.34,-68.51,-41.56,115.01,439.93,1375.71,-179.81,-29.93,70.42,19.15,434.48,-27.03,-102.58,-134.51,-109.27,91.58,1079.54,263.18,576.8,-44.71,317.47
Wynik zdarzeń nadzwyczajnych,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zysk przed opodatkowaniem,,,,,-68.32,-34.27,128.84,108.81,351.04,125.04,-41.29,96.09,-125.73,-1.35,-79.01,2.06,347.25,-12.84,297.72,-6.49,-125.1,58.47,-97.34,40.61,1386.88,308.41,5913.92,-48.67,-45.88,-139.78,-423.66,4.88,497.19,176.78,135.53,-8.13,-48.36,128.85,14.24,-20.11,-1.9,-35.15,-29.13,2.07,-111.14,-37.54,-158.67,-90.52,125.2,-4.58,56.38,324.69,604.61,314.41,618.02,-169.34,-68.51,-41.56,115.01,439.93,1375.71,-179.81,-29.93,70.42,19.15,434.48,-27.03,-102.58,-134.51,-109.27,91.58,1079.54,263.18,576.8,-44.71,317.47
Zysk (strata) netto z działalności zaniechanej,,,,,,-100.0,,,,,,-100.0,,,,,,,,,,,,-100.0,-100.0,,,,,,,,-172.73,37.18,37.88,-37.75,22.37,5.53,41.6,6.46,252.63,76.9,-91.81,97.46,-100.0,100.0,100.0,100.0,,,,,,,,101.17,-81.37,-116.63,100.0,-100.0,-5048.98,123.0,,,100.12,-100.2,-100.0,100.0,-100.0,-191633.33,,,,96.0,94.12,-898.42
Zysk netto,,,,,-87.65,-38.24,103.38,192.59,1043.89,123.23,-18.57,61.05,-125.87,-28.88,-86.1,-2.21,324.46,17.64,348.99,-4.4,196.39,24.55,-120.62,27.66,24.82,427.64,669.34,-25.19,-55.37,-152.24,-593.14,-32.03,627.97,138.35,116.24,16.02,-51.42,257.55,84.75,-73.65,10.82,-31.91,-58.85,180.82,-134.13,-70.4,-306.85,-99.73,92.82,26.8,85.16,-5272.73,532.19,1941.73,635.85,-90.6,-153.92,-94.5,160.6,449.38,766.85,-253.28,-36.41,18.73,183.18,603.47,-27.95,-122.37,-134.37,-131.81,12.65,-0.6,237.68,220.07,-83.2,-3117.23
Zysk netto akcjonariuszy jednostki dominującej,,,,,-89.45,-61.53,48.87,192.29,1008.88,121.88,13.24,83.41,-143.22,33.19,-86.61,-6.42,285.68,4.6,387.7,-9.39,198.14,22.73,-118.45,36.46,20.67,271.06,166.21,-32.15,-56.57,-174.87,-4641.3,-28.61,599.96,132.02,116.04,16.68,-54.25,276.57,54.11,-88.6,14.03,-30.87,-60.37,554.49,-139.7,-70.83,-361.07,-112.83,89.23,52.12,90.14,-59.46,425.07,1742.56,999.23,55.44,-186.17,-93.19,132.65,1201.39,514.11,-202.78,-34.35,18.13,150.08,754.2,-55.86,-113.07,-119.34,-120.4,130.06,200.41,403.3,285.94,-63.74,-5153.02
Aktywa trwałe,,,,,256.57,191.52,108.88,238.41,11.35,117.91,114.24,232.35,196.03,79.01,78.89,0.84,-0.81,2.51,10.34,15.55,15.43,12.41,5.99,6.05,8.19,11.1,13.43,16.24,17.95,14.15,10.2,4.43,1.93,2.35,5.03,1.97,7.27,17.81,18.01,21.84,17.4,6.86,5.67,6.91,5.41,6.73,7.21,4.66,4.75,5.34,4.11,0.62,2.75,1.85,4.6,6.63,8.02,8.1,4.53,6.76,2.9,-0.44,-0.68,1.82,3.13,3.92,3.32,-0.6,-1.44,0.63,2.07,4.82,6.4,4.61,2.96,-13.01
Wartości niematerialne i prawne,,,,,691.06,609.23,212.03,329.0,-21.77,98.05,99.58,264.75,268.64,91.57,92.35,7.77,6.24,0.64,5.54,12.23,11.29,19.28,13.74,6.18,8.04,31.47,38.09,37.32,38.4,11.41,6.57,2.56,2.51,5.07,5.39,5.98,12.25,23.91,25.19,26.17,19.49,5.86,4.6,3.35,3.12,3.56,4.68,4.42,4.84,5.73,4.68,3.38,5.2,3.23,3.06,3.23,1.47,2.32,2.21,2.37,2.57,2.67,2.49,3.9,4.51,3.39,3.77,1.59,0.89,2.63,2.82,1.38,0.81,-0.16,-0.84,-14.41
Rzeczowe składniki majątku trwałego,,,,,66.12,144.8,111.5,82.14,-8.14,-59.07,-56.18,1.86,-2.5,105.51,102.38,5.07,1.11,1.45,70.11,54.0,55.44,29.56,-24.05,-26.24,-22.18,204.81,204.47,232.03,227.62,-1.14,-2.13,-8.03,-8.3,-2.53,2.1,5.59,3.92,0.74,2.03,10.32,12.78,17.19,15.43,26.14,26.39,26.41,27.44,14.33,7.43,11.87,8.62,-2.48,3.12,-5.98,-5.77,-1.44,21.21,32.74,30.8,30.94,-5.63,-22.16,-24.2,-20.94,-14.03,-6.93,-6.31,1.89,2.59,-0.18,6.41,-14.36,-13.21,-7.12,-10.55,0.69
Należności długoterminowe,,,,,-34.36,-27.09,-33.89,-47.01,-46.79,-47.85,-47.19,-8.39,7.35,6.57,7.25,-85.62,-84.93,-82.93,-86.04,197.8,145.45,32.77,41.24,-45.76,-100.0,110.76,143.07,260.54,,32.43,39.04,-19.43,41.93,-22.45,-30.45,-31.62,-6.48,67.25,114.6,158.56,32.26,28.15,13.6,-9.54,-13.28,-13.51,-19.87,-59.15,-58.32,-64.98,-50.56,50.18,3.53,245.5,622.83,569.45,893.86,225.29,26.33,3.24,6.28,43.53,25.53,49.24,66.88,46.64,49.14,-31.4,-55.35,-34.7,-36.37,46.07,80.1,19.13,7.33,-8.7
Inwestycje długoterminowe,,,,,14.63,-46.38,-13.84,436.51,593.34,947.33,587.63,353.27,208.11,60.66,57.6,-18.98,-15.86,7.09,12.22,21.28,21.46,-2.48,-0.52,11.8,18.53,-92.27,-93.1,-91.3,-92.05,23.36,33.01,-46.38,-45.18,-37.32,5.96,105.76,104.8,91.63,9.51,7.6,15.65,16.66,18.86,14.12,-32.54,-49.36,-43.11,-6.48,40.44,2.62,-64.77,-79.51,-74.0,-57.93,-16.79,-21.39,-41.3,-31.34,-7.38,74.04,146.56,133.64,153.4,781.79,572.78,491.85,446.3,-19.36,-10.32,-46.38,-45.37,-36.58,-41.08,-43.44,-44.35,-74.35
Pozostałe aktywa trwałe,,,,,21.0,102.13,-28.09,103.56,201.85,177.7,192.5,5.39,3.87,-10.24,0.33,129.53,-12.42,18.29,16.35,-33.03,-14.87,-38.55,-46.52,67.88,-21.02,191.81,151.4,169.74,675.56,180.7,238.19,101.0,28.89,-9.62,6.79,-53.03,-49.37,-50.64,-44.8,-30.23,-14.56,-11.08,-7.39,45.06,19.13,91.65,43.1,-20.48,-19.84,-25.73,-4.3,-22.38,-33.54,19.6,86.31,213.73,235.55,58.03,-24.34,14.26,28.63,11.53,17.89,-25.69,-31.41,-24.45,-48.96,-29.66,-41.24,10.94,41.39,221.82,353.86,163.95,180.89,-4.34
Aktywa obrotowe,,,,,41.61,41.81,14.22,21.91,22.07,5.69,-6.85,50.62,14.3,24.89,34.97,10.59,20.88,9.58,9.32,-34.41,-23.07,-5.08,-13.33,16.74,14.08,93.85,111.2,68.61,67.44,0.12,-2.82,-9.89,6.66,5.06,4.2,10.67,23.02,26.76,24.87,30.68,11.07,1.92,10.14,3.07,-17.66,-12.35,-15.6,-13.34,15.14,-5.49,-3.48,8.14,2.42,21.07,28.75,15.51,-3.38,4.36,16.0,18.3,25.4,9.74,-0.61,-12.53,-1.86,12.89,-16.59,-9.68,-14.35,-18.17,28.05,16.73,13.21,7.67,-15.06,-10.31
Zapasy,,,,,263.79,104.75,35.46,202.82,1.57,-42.86,-19.35,-28.55,-15.1,54.28,31.59,-6.15,40.76,21.93,-4.82,-27.93,-60.84,-21.05,-9.87,41.02,128.96,363.98,330.64,330.5,202.07,-14.35,-24.78,-4.95,-16.85,-13.69,6.88,10.43,25.84,24.55,10.16,-8.8,-1.72,-3.48,3.26,3.15,-8.51,-7.66,-9.97,-7.38,12.03,5.87,5.92,16.6,5.14,27.13,58.76,48.57,59.26,39.91,13.52,-5.34,1.7,9.77,8.14,17.52,-2.64,-17.95,-16.82,-6.31,4.93,28.53,30.48,30.22,-6.88,-23.8,-2.34,-28.88
Należności krótkoterminowe,,,,,32.71,78.75,64.29,18.05,46.27,50.7,3.75,76.0,7.66,5.41,38.77,19.29,9.23,-5.9,-7.36,-46.27,-17.31,-1.48,-7.91,18.88,6.2,55.36,59.54,29.34,21.35,-11.7,-1.24,-23.64,-0.08,7.16,10.11,16.92,32.98,37.12,26.45,47.51,5.48,-6.24,8.45,-1.63,-5.05,7.97,-24.3,-6.34,10.39,8.46,18.97,1.89,8.04,-5.7,16.14,16.92,1.25,23.21,44.93,49.52,23.93,1.47,-11.3,-23.13,10.86,50.18,-19.5,-14.41,-26.34,-40.78,22.86,0.37,10.25,31.96,-23.44,-19.92
Inwestycje krótkoterminowe,,,,,-8.85,-11.74,-45.75,0.78,-16.25,-63.17,-42.34,12.17,123.19,141.51,107.77,-8.89,24.38,104.94,76.58,33.42,-19.23,-13.73,-40.28,-43.66,-35.22,-6.34,17.58,183.14,48.23,13.22,-0.69,-20.59,41.34,44.77,0.37,-24.59,34.29,18.75,109.61,41.12,13.52,20.65,-45.49,102.86,-36.38,-27.55,141.07,-42.25,124.69,-24.9,-49.59,-17.34,-70.91,-27.46,-7.7,37.23,23.41,115.18,2.81,1.18,145.52,10.71,79.55,-10.95,-33.18,-37.82,-13.87,-39.23,-25.38,-51.36,-22.74,75.99,31.84,96.33,23.27,68.79
Środki pieniężne i inne aktywa pieniężne,,,,,-15.3,-36.73,-51.52,0.78,-60.16,-48.62,-35.49,12.17,405.01,141.51,107.77,-8.89,24.38,77.47,76.58,33.42,-19.23,-0.37,-40.28,-43.66,-47.05,-6.34,17.58,168.48,64.08,3.49,-0.69,-24.33,39.06,42.88,-19.82,-33.51,31.36,18.36,132.9,61.71,1.5,-2.85,-42.56,89.21,-54.66,-40.72,83.52,-46.43,248.73,1.96,-45.23,-7.86,-73.09,-19.05,5.36,53.86,51.08,40.11,13.44,-1.31,144.19,82.6,76.52,-12.14,-34.86,-38.94,-14.16,-20.21,-31.31,-51.49,-19.13,41.03,51.35,107.77,23.14,68.82
Pozostałe aktywa obrotowe,,,,,52.28,-3.73,-13.86,-35.27,-8.85,-3.19,9.9,128.12,-22.9,65.25,-40.59,-37.14,99.73,-30.1,71.66,16.6,-9.09,28.06,22.79,205.57,93.3,202.83,221.32,3.9,21.47,-20.93,-41.04,-27.46,16.05,-4.85,-34.98,66.48,4.53,26.59,38.64,18.37,10.0,-12.57,93.9,-6.87,24.76,6.53,-20.24,18.04,-41.85,-49.88,-8.75,-3.06,107.8,370.75,80.89,15.25,-57.89,-90.43,-45.33,-39.11,24.93,213.08,-18.89,11.02,0.4,1.23,6.17,61.21,12.87,89.62,131.89,24.96,78.48,-18.98,-31.21,-10.49
Aktywa trwałe przeznaczone do sprzedaży,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,838.12,875.69,798.0,41.7,3.84,13.29,1.85,-3.5,7.41,-15.29,40.79,54.63,32.6,53.89,-68.7,-73.09,-70.95,-72.1,-25.93,-26.0,-26.03,-25.5,248.1,224.93,-16.62,-21.36,-77.24,-75.05,-81.88,-80.88,-81.04,-81.42,-50.0,-50.0,-50.0,-50.0,-100.0,-100.0,242.21,240.79,,,-66.93,-99.79,-99.9,-99.64,-100.0
Aktywa razem,,,,,95.3,79.95,40.08,59.92,17.18,52.0,42.47,118.14,93.05,56.91,61.87,5.07,6.47,4.8,10.01,-7.27,0.77,6.47,-0.21,9.51,9.9,36.17,40.7,34.27,32.89,8.1,4.75,-1.76,3.73,3.43,4.71,5.42,13.43,21.44,20.66,25.52,14.71,4.77,7.46,5.25,-4.07,-1.13,-2.14,-2.98,8.41,1.38,1.43,3.47,2.62,8.39,12.72,10.15,3.76,6.68,8.94,11.56,10.73,3.35,-0.65,-4.5,1.17,7.46,-4.83,-4.27,-6.38,-7.17,11.39,9.36,8.79,5.73,-4.47,-11.92
Kapitał własny akcjonariuszy jednostki dominującej,,,,,79.66,52.8,8.55,16.87,-3.27,107.05,100.67,218.36,212.1,77.93,73.25,3.65,4.38,6.44,8.23,7.92,8.97,-0.52,-1.93,-0.1,0.69,-4.43,-3.97,14.44,12.69,24.82,21.62,-1.44,2.25,5.79,6.47,6.67,4.11,5.03,5.55,5.16,5.3,3.2,2.37,2.01,-0.88,-0.5,0.66,-1.3,-0.61,-0.74,0.15,-0.51,-0.28,11.99,12.81,13.53,13.66,1.13,2.17,3.95,5.09,3.58,2.85,3.07,4.03,6.76,6.59,4.45,1.89,-3.7,-3.64,-3.85,-2.36,-0.53,-0.96,-11.72
Kapitał (fundusz) podstawowy,,,,,19.23,19.23,0.0,0.0,0.0,22.0,22.0,72.0,72.0,40.99,40.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.64,24.64,24.64,24.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.2,-5.2,-5.2,-5.2,-4.73,-2.81
Udziały (akcje) własne,,,,,,,,,,,,,,,,,,,,,,,,,,-137.45,-137.45,-126.81,-126.81,4.48,4.48,0.0,0.0,4.83,-13.9,-13.9,-13.9,-19.68,-16.45,-16.45,-16.45,-16.45,-14.43,-14.43,-14.43,-14.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.95,22.0,22.0,-1.28,0.0,-14.75
Kapitał (fundusz) zapasowy,,,,,74.04,74.04,0.0,0.0,0.0,136.9,136.9,334.48,334.48,83.4,83.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.68,33.49,33.49,33.49,2.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Udziały niekontrolujące,,,,,147.46,413.74,398.56,558.71,63.83,-93.88,-93.75,-83.42,-84.69,91.13,91.71,-19.37,-18.26,10.82,117.24,107.45,104.21,-26.51,-64.04,-65.55,-63.76,5563.92,5960.91,1700.53,1679.25,-66.66,-81.58,-39.99,-35.15,-40.68,-17.13,-16.4,-16.11,-4.51,26.14,64.05,62.9,41.53,40.24,4.97,-2.18,1.43,-3.59,0.25,-2.25,4.37,3.47,30.61,31.99,35.86,34.64,-4.35,-7.33,10.24,12.31,15.69,18.62,-8.14,-8.89,-7.8,-7.46,-1.17,-3.21,16.26,12.44,10.77,9.04,-18.46,-19.08,-19.01,-19.73,-82.25
Zobowiązania długoterminowe,,,,,874.87,1552.81,1129.74,154.99,42.84,-12.32,-30.2,-38.84,-58.83,-32.98,-22.4,-38.2,-35.76,-40.28,-38.43,-43.92,-34.81,143.3,143.1,201.08,187.84,143.4,145.7,102.66,96.21,-23.59,-30.89,-28.17,-18.26,-22.07,-15.66,-30.09,-41.08,-48.9,74.35,146.49,170.66,634.48,138.53,138.69,135.86,-60.65,-21.49,-21.87,-16.65,56.99,-5.13,-12.23,4.04,37.01,16.38,12.09,-1.27,-17.95,-25.67,-13.7,-25.35,25.82,17.64,-36.65,-40.42,-58.89,-56.67,-5.59,1.82,4.17,120.36,110.08,123.1,112.48,1.3,-21.55
Z tytułu dostaw i usług,,,,,137.48,-2.92,154.11,117.1,12.3,111.03,-34.65,140.47,37.13,-9.97,105.39,24.12,129.75,-17.89,-24.91,-59.05,-46.04,110.85,43.48,32.98,-25.29,12.34,47.5,39.06,129.07,-1.86,-8.94,10.34,3.32,45.82,28.27,16.44,92.59,63.32,58.9,28.88,-2.83,-40.08,21.62,29.54,-36.74,66.16,-23.55,-10.33,147.24,-30.59,5.88,-11.84,-29.74,35.99,35.8,20.17,-12.12,-30.75,6.31,11.21,24.67,38.27,-7.77,5.22,10.15,39.56,-3.85,2.35,-4.71,2.41,100.42,20.66,54.91,4.35,-33.05,-7.01
Kredyty i pożyczki,,,,,-54.58,32.03,4.22,177.79,322.49,46.38,203.97,39.54,-2.7,41.24,-9.23,-14.28,-54.41,13.97,95.65,0.31,37.96,-25.56,-25.8,103.24,266.27,392.01,205.55,128.12,58.93,26.1,27.39,-0.38,1.13,-23.6,-23.18,-4.6,77.24,70.08,18.17,29.76,-1.92,-46.35,-15.27,-38.27,-23.19,24.86,59.74,10.48,2.09,26.68,-5.21,27.66,13.15,9.9,19.82,43.05,10.08,45.12,40.67,34.72,48.15,20.56,17.89,12.63,30.52,13.92,-19.01,-33.62,-23.41,-11.46,9.98,26.22,-31.37,-25.57,-19.15,-55.17
Z tytułu emisji dłużnych papierów wartościowych,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-21.21,11.0,10.21,-53.68,-68.05,-41.78,-46.48,31.95,117.43,99.3,112.39,108.65,-99.73,-99.57,-100.0,-100.0,-100.0,-100.0,,,,,,,,,
Zobowiązania z tytułu leasingu finansowego,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79125.0,,-9.1,,216.09,-22.18,-14.52,-6.51,-71.66,14.95,52.28,35.73,49.1,49.7,60.46,30.64,77.39,89.61,76.28,127.75,40.84,28.04,48.38,93.57,111.9,103.18,40.36,-31.69,-49.66,-43.69,-45.66,-15.71,3.17,-0.43,-4.14,-8.16,-12.68,-21.92,-12.77,0.32,6.59,18.1,4.96
Inne zobowiązania długoterminowe,,,,,44.24,88.62,8.26,39.86,-20.57,-42.94,-73.9,128.0,-11.77,3.14,167.44,-59.01,-7.38,29.05,23.59,32.47,69.93,50.26,80.45,312.39,234.99,959.12,650.6,146.68,162.28,-16.18,-31.12,-15.85,5.23,-22.8,-1.98,-47.99,-53.04,-32.18,-44.48,40.3,34.27,46.64,55.22,6.06,-13.77,-7.75,21.23,25.5,47.46,31.73,19.98,1.33,6.72,52.22,59.32,59.81,52.45,3.16,-0.69,22.83,15.65,-5.45,-9.41,1.37,-2.89,13.1,19.57,17.92,16.86,9.9,6.5,4.59,4.15,-3.17,-3.69,-18.61
