,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75
Koszty finansowe,,,,,-15.93,192.96,-37.75,309.38,28.02,-26.37,16.3,133.31,37.62,3.54,126.96,984.78,840.13,-273.57,-195.07,-83.0,-62.24,369.88,215.95,-53.8,-31.68,-63.52,50.09,-127.62,-6.73,11.51,-45.45,490.23,-4.12,0.95,-4.98,85.72,-20.11,-6.94,-6.81,21.39,10.75,-48.37,7.21,172.01,15.97,1084.37,90.43,-44.87,-54.53,-82.3,-79.21,-67.04,-16.87,-54.64,-13.4,-41.89,-1.05,-4.49,23.41,33.17,1.2,-60.94,-0.22,9.43,66.53,325.96,112.72,53.39,33.04,66.32,64.07,-51.37,17.4,8.34,-13.8,171.52
Pozostałe przychody (koszty),,,,,186.89,-579.17,27.19,100.09,-169.78,193.63,-94.97,22.88,228.86,34.29,-2460.53,-807.97,-2887.1,123.68,578.37,117.61,151.21,-237.76,-32.95,-51.88,-122.07,109.76,-491.37,-210.48,770.12,-495.03,132.23,175.65,-136.1,-90.09,-13.57,171.7,69.99,114.04,-107.31,-238.43,1047.54,-785.17,-597.21,60.49,-106.11,-5.32,167.83,141.1,206.29,119.03,-163.8,324.45,-153.59,330.08,34.12,-110.96,26.31,-89.55,-6.96,61.07,-1366.21,-311.11,-54.14,-3222.31,79.14,499.38,49.15,131.65,6.96,-107.52,561.56,113.33,513.0,1458.57,-29.9,92.12
Zysk z działalności gospodarczej,,,,,11.28,-6.64,70.64,6.13,-10.64,330.58,-61.49,51.94,-55.99,-79.59,-63.03,-30.37,97.86,-40.8,-7.6,-61.16,-45.08,57.67,52.27,62.85,94.29,-37.38,125.94,-4.13,-52.75,65.83,-128.46,351.1,371.44,310.65,127.25,-95.27,187.61,-91.94,475.46,-773.34,-98.72,83.57,74.46,1458.99,2032.85,-136.89,-23.23,-94.82,-37.52,1665.28,32.54,215.18,-12.68,-16.82,-13.45,104.9,-43.53,-51.61,32.73,20.77,32.19,-48.73,-30.74,-78.35,-24.38,-27.62,86.36,121.16,95.74,59.86,8.42,-85.98,-71.42,-47.08,-51.52,482.64
Wynik zdarzeń nadzwyczajnych,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zysk przed opodatkowaniem,,,,,11.28,-6.64,70.64,6.13,-10.64,330.58,-61.49,51.94,-55.99,-79.59,-63.03,-30.37,97.86,-40.8,-7.6,-61.16,-45.08,57.67,52.27,62.85,94.29,-37.38,125.94,-4.13,-52.75,65.83,-128.46,351.1,371.44,310.65,127.25,-95.27,187.61,-91.94,475.46,-773.34,-98.72,83.57,74.46,1458.99,2032.85,-136.89,-23.23,-94.82,-37.52,1665.28,32.54,215.18,-12.68,-16.82,-13.45,104.9,-43.53,-51.61,32.73,20.77,32.19,-48.73,-30.74,-78.35,-24.38,-27.62,86.36,121.16,95.74,59.86,8.42,-85.98,-71.42,-47.08,-51.52,482.64
Zysk (strata) netto z działalności zaniechanej,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zysk netto,,,,,-2.75,19.63,72.69,10.33,6.02,237.66,-58.96,51.18,-57.2,-79.75,-69.23,-46.26,101.27,-39.55,-23.58,-36.37,-43.6,48.53,335.09,67.05,85.59,-27.13,22.79,90.2,-44.49,50.14,-126.95,450.18,409.02,389.75,127.72,-92.91,161.67,-88.72,457.53,-310.73,-98.26,-5.13,67.21,986.46,2540.19,612.03,4.29,-91.77,-66.83,12.25,-4.25,105.99,-18.61,-39.3,-37.73,97.34,-37.19,-52.42,57.02,23.67,27.64,-70.99,-26.27,-80.93,-39.65,114.37,94.3,153.3,150.03,-43.76,7.22,-91.82,-76.17,-65.97,-65.13,907.67
Zysk netto akcjonariuszy jednostki dominującej,,,,,-3.77,21.04,69.41,129.49,7.9,-110.31,-121.65,671.1,-57.2,748.93,159.45,-89.93,101.27,-39.57,-23.58,-36.37,-43.6,48.79,335.42,67.06,85.6,-27.26,22.71,90.23,-44.5,50.09,-126.94,450.07,408.97,389.78,127.59,-92.9,161.67,-88.72,460.44,-310.22,-98.26,-5.13,67.21,986.78,2539.83,611.99,4.29,-91.77,-66.83,12.26,-4.24,105.96,-18.61,-39.3,-37.73,97.34,-37.18,-52.42,57.03,23.66,27.63,-70.99,-26.27,-80.93,-39.65,117.33,68.62,131.67,109.79,-54.11,3.1,-97.1,-77.58,-123.19,-61.75,1362.67
Aktywa trwałe,,,,,18.74,21.58,31.72,28.33,33.72,31.29,11.53,14.23,10.27,5.24,10.9,33.33,45.67,43.9,33.63,8.17,-6.28,2.33,2.19,-0.31,8.21,3.95,12.49,16.68,8.47,9.0,5.2,-0.07,8.63,6.2,7.59,10.05,14.86,14.07,18.27,21.66,9.12,10.53,8.92,-71.53,-68.1,-76.7,-76.61,-2.71,-4.14,28.32,38.6,8.89,12.03,-0.01,-0.84,41.37,25.08,43.53,40.13,23.7,34.56,40.54,-4.67,-5.09,-28.42,-22.68,6.59,-10.66,11.39,-2.76,0.48,7.76,7.27,8.58,9.46,10.77
Wartości niematerialne i prawne,,,,,35.29,202.44,96.83,7.06,31.88,62.1,258.87,476.92,406.59,107.46,7.19,90.86,124.51,121.82,98.74,4.89,-2.22,2.92,-1.16,16.75,46.64,41.7,46.85,16.38,-7.08,-0.44,-10.1,-16.95,-22.63,-24.8,-27.57,-31.28,-34.02,-40.5,-45.98,-41.96,-49.86,-60.4,-58.47,-66.17,-67.99,-68.07,-28.86,84.38,148.67,276.32,173.43,-17.97,-30.6,-36.01,311.76,919.83,1256.92,1493.44,95.28,51.58,34.16,21.4,9.54,-7.54,-12.96,1904.29,1949.54,1939.0,2173.43,-1.34,-1.27,1.73,1.94,2.82,5.01,6.43
Rzeczowe składniki majątku trwałego,,,,,9.03,14.93,31.2,67.98,92.3,-17.56,8.65,13.64,-94.51,-89.09,-93.52,-95.75,-29.34,-31.83,-31.85,-6.45,35.45,35.48,35.93,34.04,-6.94,-8.39,129.86,123.89,125.51,138.72,-2.21,0.02,-3.08,-1.23,21.41,34.95,39.55,-14.12,-30.4,-38.62,-39.68,-2.65,-2.87,-61.88,-63.31,-78.99,-80.26,-50.85,-48.54,-8.77,9.72,28.71,21.59,16.32,-15.36,-19.92,119.42,92.75,122.09,188.23,10.08,24.61,27.28,8.19,8.55,70.14,129.03,130.56,138.52,52.22,18.58,-5.99,-4.83,-8.49,-5.53,-6.49
Należności długoterminowe,,,,,-100.0,,,,,,,980.0,880.0,940.0,940.0,7.41,-85.71,-86.54,-19.23,-31.03,457.14,471.43,-7.14,-2.5,5.13,670.0,692.31,-100.0,1402.44,-100.0,-47.25,,-100.0,,-100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100.0,,,,,
Inwestycje długoterminowe,,,,,20.8,23.09,29.86,19.31,23.19,41.54,14.37,16.29,38.86,17.22,34.29,63.56,47.01,42.38,33.02,8.37,-5.88,3.14,2.71,0.28,8.46,4.1,10.7,15.73,7.26,8.34,5.46,0.26,9.51,6.5,8.22,9.26,13.86,13.95,18.51,22.13,9.53,10.12,8.43,-72.74,-69.03,-77.35,-77.24,-3.27,-5.51,25.96,36.49,11.35,14.77,2.65,1.66,44.12,25.57,44.55,41.35,23.51,35.53,42.09,-4.95,-5.39,-28.83,-26.54,0.34,-15.53,5.52,-4.22,1.41,7.62,7.29,9.0,9.54,10.99
Pozostałe aktywa trwałe,,,,,32.8,15.5,166.9,225.02,24.1,0.62,-61.77,-50.47,110.02,-100.0,-100.0,69.02,14.7,,,0.14,-53.78,-57.84,-71.7,-63.79,-13.91,-7.72,376.21,58.17,92.53,-10.22,-7.8,-53.85,-67.01,-32.18,-73.95,174.73,272.68,168.15,229.99,103.22,47.19,84.31,98.83,25.35,4.97,-23.06,-22.07,18.36,40.02,90.92,93.98,-30.51,-34.0,-43.09,-42.83,-18.88,-8.01,1.08,-9.15,2.69,6.3,-15.54,-3.48,4.77,-24.19,53.68,43.26,31.06,71.22,12.56,8.17,29.76,21.3,14.51,22.63,19.37
Aktywa obrotowe,,,,,-1.54,24.2,21.05,24.26,12.86,49.22,119.75,67.9,42.5,-2.89,-3.82,-6.69,-1.45,-10.41,-30.72,-21.15,-7.35,2.61,25.83,31.76,42.67,34.45,37.44,28.17,-4.68,-1.14,-18.08,3.4,12.16,26.73,36.96,28.65,21.91,-1.2,-26.4,-29.19,-22.42,-12.96,-1.3,492.92,466.78,288.0,153.7,-73.09,-74.66,-56.64,-30.39,20.67,27.9,9.56,4.38,-26.65,-4.88,5.17,5.8,16.86,-4.99,-17.45,42.82,51.05,85.0,153.05,41.29,38.35,19.02,-6.07,-8.43,-13.61,-24.47,-28.88,-12.99,-12.03
Zapasy,,,,,-4.2,-5.43,6.53,21.97,72.76,112.98,139.79,136.52,89.41,47.48,33.24,-1.11,-11.82,-14.33,-17.73,-13.59,-10.93,-13.72,3.25,12.86,21.77,25.29,5.68,5.55,-1.29,-0.45,0.44,-7.55,-4.89,-2.82,-1.24,7.86,11.97,21.37,34.7,19.98,13.78,5.88,-3.58,-0.64,5.75,5.56,-0.83,10.23,8.75,10.94,31.99,3.97,2.48,7.17,-1.14,13.1,47.44,62.55,52.95,36.34,10.73,-10.2,-23.2,-12.08,-8.1,61.79,81.55,78.38,57.26,-6.91,-6.72,-3.48,1.85,3.52,14.36,-2.45
Należności krótkoterminowe,,,,,110.77,197.59,250.75,58.22,8.58,74.64,47.91,-19.26,43.35,-54.86,-46.74,71.16,184.92,263.41,148.2,22.68,-57.17,-32.42,-13.75,-26.6,45.38,19.49,49.63,63.76,35.7,6.04,-3.88,-19.56,-7.61,-12.5,125.42,347.85,18.62,-7.55,-60.17,-81.55,-30.28,-14.83,-20.72,-11.69,16.08,-2.48,-0.14,214.56,112.9,304.72,305.9,21.41,18.26,-1.48,-14.16,-14.78,13.76,-10.36,-50.33,-10.57,-50.87,-40.07,8.71,-21.84,-8.01,24.96,43.97,-6.02,32.0,79.75,69.31,117.11,73.31,-29.55,23.0,-9.96
Inwestycje krótkoterminowe,,,,,-6.47,32.05,16.52,19.18,-14.48,16.91,124.75,43.27,1.33,-34.52,-21.4,-24.5,-23.64,-46.54,-60.36,-47.1,40.52,91.76,97.48,123.24,69.23,53.08,71.04,47.33,-16.46,-4.07,-34.26,-24.9,-22.35,33.7,51.06,9.28,131.3,11.08,-54.19,-3.37,-44.53,-31.4,11.29,110.02,19.71,426.26,12.13,-26.43,-10.76,-79.03,-24.01,18.26,48.2,1.23,143.92,-34.08,-17.98,-10.96,-8.36,2.92,0.36,17.82,-8.55,-16.62,42.83,73.85,57.96,59.59,3.76,53.13,-6.55,42.45,6.45,-35.62,-10.89,-11.81
Środki pieniężne i inne aktywa pieniężne,,,,,-8.24,32.5,17.26,22.81,-12.67,15.45,120.07,32.32,-4.4,-40.11,-26.0,-18.34,-22.1,-40.79,-57.04,-47.45,43.24,91.82,95.09,124.3,53.65,32.53,73.19,48.01,-6.04,-5.78,-40.33,-40.07,-49.76,25.42,35.36,6.13,218.14,17.9,-60.82,1.58,-53.25,-33.95,15.58,126.43,26.69,525.48,33.21,-22.52,-20.11,-85.19,-47.84,6.28,57.15,12.53,210.36,-35.01,-9.21,-9.8,-1.09,12.0,-3.78,10.01,-14.74,-33.56,51.9,85.1,67.94,79.97,6.02,68.54,-6.12,60.02,6.66,-37.51,-9.56,-13.61
Pozostałe aktywa obrotowe,,,,,3.29,18.0,-39.36,24.19,-100.0,-100.0,-100.0,-100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aktywa trwałe przeznaczone do sprzedaży,,,,,,,,,,,,,-100.0,,,,,,,,,,,,,,,,,,,,,,,-62.35,-100.0,-100.0,,-100.0,,,,,,26965.97,,-96.18,-95.96,-75.58,-76.66,83.31,77.98,36.84,-73.23,-96.28,-94.88,-58.95,-80.47,69.8,-79.47,-100.0,6228.99,5437.36,37572.65,,1.98,8.83,-1.04,-48.06,-28.62,-74.28,-87.13,-81.77,-81.81,-58.11
Aktywa razem,,,,,13.21,22.19,29.53,27.44,28.77,35.53,32.32,25.69,16.97,3.12,6.2,21.92,33.74,30.57,15.04,1.77,-6.48,2.38,6.3,5.12,14.58,9.09,17.63,19.12,5.44,6.89,-0.4,0.72,9.36,10.15,13.4,14.4,16.37,10.69,7.59,8.27,2.07,5.89,7.25,25.7,22.79,-17.52,-41.95,-59.9,-59.45,-36.53,-6.78,15.32,19.81,4.98,1.73,2.56,9.4,22.65,22.83,20.91,16.56,13.48,15.94,17.05,13.64,36.98,25.14,14.28,16.0,-4.84,-4.9,-5.41,-12.39,-14.61,-3.59,-2.06
Kapitał własny akcjonariuszy jednostki dominującej,,,,,24.59,24.42,28.48,30.33,28.96,38.27,26.82,27.09,22.68,11.31,8.37,8.0,10.43,9.58,8.21,5.67,3.29,4.05,7.38,8.18,10.44,9.41,10.56,11.73,6.18,7.2,1.32,16.04,25.82,30.94,32.66,13.73,21.86,15.64,16.79,14.28,0.1,-0.25,0.39,15.92,3.16,-43.27,-42.74,-58.29,-51.21,-16.95,-13.39,3.89,5.38,1.5,-2.56,-5.81,-10.44,1.27,-11.45,4.47,6.69,5.16,19.79,7.83,6.61,0.94,2.42,-0.3,1.28,1.36,2.52,-2.13,-4.38,-0.08,0.91,2.82
Kapitał (fundusz) podstawowy,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.74,-1.74,-1.74,-1.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Udziały (akcje) własne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,100.0,100.0,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kapitał (fundusz) zapasowy,,,,,10.87,51.12,51.12,52.17,52.17,84.42,84.42,118.13,118.13,51.45,51.45,27.17,27.17,6.98,6.98,6.98,6.98,7.03,7.03,7.03,7.03,8.64,8.64,8.64,8.64,9.5,10.63,11.19,11.19,19.94,18.71,16.74,16.74,12.41,12.41,13.73,13.73,14.49,14.49,14.49,-5.77,-52.9,-52.9,-64.07,-56.34,-11.46,-11.46,5.68,5.68,8.51,8.51,19.19,19.19,0.0,-11.38,-11.38,-11.38,-11.38,1.7,1.7,1.7,-1.9,-3.54,-9.54,-9.54,-12.45,-12.45,-9.82,-9.82,-3.11,1.53,1.2
Udziały niekontrolujące,,,,,884.17,683.87,855.42,-41.67,114.92,-99.3,-99.43,-99.82,-100.02,-109.41,-109.41,-142.11,0.0,0.0,0.0,0.0,0.0,-137.5,-612.5,-637.5,-650.0,-221.05,15.79,0.0,10.0,26.23,143.75,138.98,220.37,306.67,476.19,-26.09,92.31,-84.95,-88.43,-623.53,-172.0,-750.0,-750.0,-4.49,-4.44,-4.4,-5.49,-7.53,-6.38,-9.47,-9.38,-7.0,-8.0,-4.81,-4.76,-6.54,-9.26,-9.17,-10.0,-7.02,-4.24,-4.2,-3.31,-3.28,-3.25,141454.83,147760.0,146073.82,152692.13,11.8,-11.52,-11.63,-14.54,-17.68,36.82,107.98
Zobowiązania długoterminowe,,,,,20.75,39.55,39.98,32.13,20.19,42.03,52.35,62.16,53.6,-12.52,10.88,19.93,30.9,52.27,1.96,-4.83,-8.93,1.43,10.57,6.13,22.92,11.24,24.1,27.95,-3.88,6.31,-2.53,-5.68,16.27,4.27,4.19,-4.03,-7.75,7.53,11.18,39.42,24.12,11.74,11.23,26.14,35.61,-60.31,-77.68,-79.6,-78.76,-45.75,15.37,35.38,13.72,74.94,43.88,18.48,61.48,59.42,58.47,44.2,20.83,15.36,28.26,8.84,2.63,8.79,2.98,8.25,25.74,-0.59,-4.13,-6.54,-19.61,-3.23,-6.78,7.85
Z tytułu dostaw i usług,,,,,3.23,16.54,4.52,53.63,58.37,32.17,223.78,31.48,31.95,-20.48,-60.36,-14.81,-26.31,-22.21,-52.65,-33.42,-27.0,19.48,32.23,55.69,192.45,177.72,107.14,87.74,3.3,-21.9,37.22,-46.28,-18.35,-36.76,-20.54,11.92,7.13,11.28,21.23,-19.72,-23.24,24.54,-25.08,21.23,10.45,-18.54,26.69,45.53,7.76,6.84,16.74,9.35,83.01,92.51,45.97,30.89,-2.46,9.58,-1.23,1.44,20.94,34.33,4.17,-45.28,-44.11,-31.85,-15.38,43.41,40.36,8.76,7.03,-23.52,-56.35,-23.24,-2.24,-20.23
Kredyty i pożyczki,,,,,-27.98,-62.66,-25.37,3.31,64.57,171.67,-14.26,-80.86,-83.67,-77.87,64.89,313.12,652.35,340.22,27.26,41.4,-21.68,130.95,116.4,83.98,22.01,-10.59,-21.53,-2.37,79.77,37.1,51.87,73.26,-22.67,23.07,-2.14,2.15,74.05,-21.76,-36.8,-56.24,-33.5,14.62,54.11,34.95,-50.25,-15.38,85.31,-33.42,63.47,48.93,-28.14,139.4,106.38,-39.91,-52.62,-46.93,-75.08,-82.19,-79.24,30.93,214.43,720.81,900.91,130.31,27.43,255.25,116.17,49.16,91.2,-35.56,-8.7,-35.81,-34.11,-42.67,-30.59,17.8
Z tytułu emisji dłużnych papierów wartościowych,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zobowiązania z tytułu leasingu finansowego,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100.0,-100.0,-92.65,-87.01,,,-100.0,-100.0,,,,,,,-17.65,6.57,709.21,1039.43,-15.23,-12.24,-80.59,-84.92,128.33,104.47,-8.51,-8.84,-7.5,-31.11,-25.2
Inne zobowiązania długoterminowe,,,,,175.27,17.74,-11.48,39.66,29.58,657.39,652.2,549.69,688.46,-88.02,-1.15,-20.14,8.11,449.54,-78.68,-79.88,-83.26,-61.98,3.45,19.01,-5.53,-65.83,-4.18,5.58,7.26,158.31,5.35,-73.75,16.25,-81.15,-7.14,241.89,-23.07,372.67,-10.44,5.78,7.0,2.02,36.73,29.57,28.73,-76.27,-85.14,-85.84,-72.99,13.9,78.34,72.25,-100.0,98.24,331.88,434.69,,410.01,66.41,-28.12,-73.56,-59.77,-23.81,524.03,481.11,686.96,334.13,1.98,33.57,-21.83,-15.7,-45.51,-58.72,-41.51,-33.66,23.87
Zobowiązania krótkoterminowe,,,,,-28.86,-35.07,-3.5,10.39,56.8,117.45,92.07,3.88,-24.34,-27.05,-14.63,8.73,63.6,46.88,22.18,13.85,-27.9,7.29,1.57,4.67,8.39,8.25,18.48,24.95,51.21,10.57,1.75,9.91,-23.43,5.64,31.31,75.25,106.93,-3.27,-35.73,-64.06,-44.22,9.76,22.29,56.25,53.89,283.81,119.78,27.63,-18.48,-54.26,-22.96,10.5,54.61,-29.16,-22.43,-10.07,-9.99,13.48,38.64,35.85,38.65,42.57,7.85,68.88,62.49,137.19,105.93,23.18,10.14,-11.89,-9.9,-6.21,-10.82,-31.86,-6.75,-21.61
