,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76
Koszty finansowe,15.0,859.0,593.0,848.0,211.0,142.0,226.0,721.0,163.0,648.0,83.0,1805.0,464.0,684.0,-293.0,-159.0,28.0,17.0,43.0,74.0,1454.0,-1253.0,62.0,222.0,82.0,61.0,18.0,36.0,1984.0,-631.0,1675.0,801.0,256.0,156.0,197.0,238.0,190.0,372.0,299.0,289.0,534.0,341.0,225.0,160.0,348.0,325.0,196.0,99.0,148.0,478.0,57.0,270.0,139.0,177.0,66.0,551.0,500.0,264.0,644.0,627.0,486.0,308.0,178.0,579.0,163.0,213.0,132.0,74.0,280.0,133.0,248.0,386.0,1057.0,947.0,-287.0,1777.0,319.0
Pozostałe przychody (koszty),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zysk z działalności gospodarczej,1106.0,956.0,-1094.0,-1233.0,592.0,188.0,594.0,-3156.0,488.0,-2399.0,1706.0,-2342.0,-1221.0,-2182.0,3152.0,6036.0,5639.0,3966.0,3338.0,2941.0,2245.0,2803.0,718.0,-399.0,1509.0,1729.0,2505.0,1579.0,-1789.0,242.0,-15288.0,-1667.0,-3042.0,-6805.0,-3248.0,-18330.0,-2731.0,7026.0,-481.0,1022.0,708.0,1190.0,1708.0,6694.0,1437.0,2044.0,1843.0,2663.0,1833.0,2423.0,3047.0,2904.0,2005.0,5023.0,1658.0,4101.0,1663.0,5128.0,3143.0,2101.0,1325.0,4206.0,9826.0,4947.0,2405.0,4442.0,2107.0,2354.0,543.0,568.0,51.0,2962.0,335.0,1766.0,326.0,1227.0,208.0
Wynik zdarzeń nadzwyczajnych,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zysk przed opodatkowaniem,1106.0,956.0,-1094.0,-1233.0,592.0,188.0,594.0,-3156.0,488.0,-2399.0,1706.0,-2342.0,-1221.0,-2182.0,3152.0,6036.0,5639.0,3966.0,3338.0,2941.0,2245.0,2803.0,718.0,-399.0,1509.0,1729.0,2505.0,1579.0,-1789.0,242.0,-15288.0,-1667.0,-3042.0,-6805.0,-3248.0,-18330.0,-2731.0,7026.0,-481.0,1022.0,708.0,1190.0,1708.0,6694.0,1437.0,2044.0,1843.0,2663.0,1833.0,2423.0,3047.0,2904.0,2005.0,5023.0,1658.0,4101.0,1663.0,5128.0,3143.0,2101.0,1325.0,4206.0,9826.0,4947.0,2405.0,4442.0,2107.0,2354.0,543.0,568.0,51.0,2962.0,335.0,1766.0,326.0,1227.0,208.0
Zysk (strata) netto z działalności zaniechanej,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zysk netto,697.0,666.0,-1228.0,-691.0,458.0,356.0,467.0,-2955.0,-220.0,-2018.0,1449.0,-2045.0,-1247.0,-1822.0,2722.0,5058.0,4642.0,2856.0,2157.0,2251.0,1584.0,2573.0,520.0,-585.0,1207.0,1979.0,2263.0,655.0,-1943.0,10.0,-14590.0,-1439.0,-2887.0,-4173.0,-3504.0,-17662.0,-2444.0,5457.0,-531.0,592.0,555.0,724.0,1313.0,2109.0,1098.0,1519.0,1444.0,2050.0,1404.0,1732.0,2230.0,2328.0,1604.0,3611.0,1561.0,3758.0,1645.0,2551.0,2072.0,4382.0,1126.0,3630.0,7561.0,3914.0,1823.0,3372.0,2070.0,2189.0,206.0,149.0,241.0,1812.0,315.0,1040.0,43.0,3994.0,2190.0
Zysk netto akcjonariuszy jednostki dominującej,697.0,666.0,-1228.0,-691.0,458.0,356.0,467.0,-2955.0,-220.0,-2018.0,1449.0,-2045.0,-1247.0,-1822.0,2722.0,5058.0,4642.0,2856.0,2157.0,2251.0,1584.0,2573.0,520.0,-585.0,1207.0,1979.0,2263.0,655.0,-1943.0,10.0,-14590.0,-1439.0,-2887.0,-4173.0,-3504.0,-17662.0,-2444.0,5457.0,-531.0,592.0,555.0,724.0,1313.0,2109.0,1098.0,1519.0,1444.0,2050.0,1404.0,1732.0,2230.0,2328.0,1604.0,3611.0,1561.0,3758.0,1645.0,2551.0,2072.0,4382.0,1126.0,3630.0,7561.0,3914.0,1823.0,3372.0,2070.0,2189.0,206.0,149.0,241.0,1812.0,315.0,1040.0,43.0,3994.0,2190.0
Aktywa trwałe,20025.0,19713.0,20333.0,19569.0,18320.0,19559.0,20228.0,17943.0,17621.0,18006.0,17937.0,17509.0,17858.0,19095.0,19098.0,18803.0,20291.0,20052.0,22272.0,21816.0,20780.0,19799.0,19191.0,20520.0,21392.0,23904.0,25511.0,28040.0,29621.0,28897.0,31146.0,28143.0,28989.0,30257.0,29588.0,28015.0,27558.0,24750.0,24891.0,24063.0,22952.0,21761.0,21819.0,21644.0,21353.0,21675.0,24524.0,24827.0,25518.0,26411.0,24832.0,25012.0,26595.0,25354.0,48740.0,47055.0,45695.0,50023.0,49671.0,42409.0,40702.0,41330.0,36845.0,29692.0,28846.0,29439.0,32302.0,28827.0,27264.0,28009.0,29445.0,25097.0,45040.0,43691.0,43221.0,45116.0,45476.0
Wartości niematerialne i prawne,25.0,20.0,42.0,63.0,92.0,106.0,88.0,70.0,55.0,39.0,24.0,13.0,171.0,218.0,187.0,180.0,196.0,155.0,167.0,124.0,101.0,187.0,207.0,37.0,82.0,65.0,341.0,325.0,313.0,305.0,276.0,248.0,217.0,200.0,178.0,163.0,144.0,126.0,121.0,418.0,362.0,316.0,256.0,198.0,144.0,90.0,44.0,8.0,9.0,5.0,8.0,62.0,60.0,57.0,14613.0,14245.0,13772.0,12976.0,12324.0,11470.0,10616.0,9761.0,8907.0,8060.0,7279.0,6476.0,5679.0,4890.0,4163.0,3402.0,2644.0,1876.0,1115.0,356.0,101.0,115.0,89.0
Rzeczowe składniki majątku trwałego,17947.0,17997.0,17318.0,16632.0,15913.0,15617.0,14927.0,14645.0,14499.0,14448.0,14759.0,14851.0,14856.0,15104.0,15430.0,15895.0,16564.0,17160.0,18946.0,18903.0,18391.0,17866.0,17312.0,18589.0,19344.0,21317.0,21981.0,23577.0,24132.0,24182.0,23820.0,23097.0,23008.0,22299.0,21533.0,20757.0,20004.0,19315.0,18723.0,17869.0,17274.0,16639.0,16278.0,15815.0,15404.0,16317.0,16383.0,16062.0,15935.0,16203.0,16070.0,15440.0,15275.0,15324.0,22796.0,21945.0,21097.0,22506.0,21697.0,21043.0,20429.0,19943.0,13865.0,13396.0,13810.0,14675.0,15967.0,16067.0,16049.0,15850.0,15284.0,14823.0,32752.0,32420.0,31959.0,33593.0,34318.0
Należności długoterminowe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inwestycje długoterminowe,129.0,129.0,214.0,228.0,228.0,228.0,228.0,228.0,228.0,228.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pozostałe aktywa trwałe,1924.0,1567.0,2759.0,2646.0,2087.0,3608.0,4985.0,3000.0,2839.0,3291.0,3044.0,2535.0,2721.0,3663.0,3371.0,2618.0,3421.0,2627.0,3049.0,2698.0,2197.0,1655.0,1581.0,1803.0,1875.0,2431.0,3098.0,4047.0,5085.0,4319.0,6959.0,4707.0,5673.0,7667.0,7786.0,7004.0,7319.0,5281.0,6019.0,5748.0,5288.0,4778.0,5257.0,5603.0,5777.0,5240.0,8069.0,8729.0,9546.0,10203.0,8754.0,9510.0,11260.0,9973.0,11331.0,10865.0,10826.0,14541.0,15650.0,9896.0,9657.0,11626.0,14073.0,8236.0,7757.0,8288.0,10656.0,7870.0,7052.0,8757.0,11517.0,8398.0,11173.0,10915.0,11161.0,11408.0,11069.0
Aktywa obrotowe,40528.0,53325.0,54419.0,48060.0,45136.0,53470.0,64172.0,58563.0,59989.0,87332.0,76258.0,70421.0,58301.0,65425.0,58959.0,73415.0,121886.0,123486.0,97774.0,82090.0,65296.0,65908.0,55179.0,52840.0,80166.0,107642.0,115768.0,137343.0,138347.0,138315.0,124637.0,101857.0,89219.0,96727.0,102883.0,60913.0,43823.0,39466.0,46863.0,44385.0,51655.0,52595.0,65605.0,64459.0,69174.0,69658.0,62733.0,66874.0,59606.0,60620.0,83707.0,75199.0,85864.0,80850.0,137081.0,144954.0,122804.0,177152.0,184495.0,160517.0,130173.0,152953.0,160327.0,220272.0,137840.0,132043.0,140295.0,136629.0,104449.0,100197.0,114959.0,124129.0,97508.0,98248.0,119094.0,136023.0,142203.0
Zapasy,96.0,344.0,174.0,99.0,298.0,109.0,88.0,172.0,35.0,176.0,163.0,144.0,172.0,109.0,153.0,234.0,341.0,340.0,120.0,379.0,69.0,60.0,231.0,125.0,188.0,1926.0,4305.0,2807.0,1740.0,1356.0,577.0,727.0,724.0,535.0,493.0,521.0,484.0,199.0,347.0,363.0,334.0,166.0,235.0,249.0,351.0,180.0,214.0,162.0,116.0,345.0,278.0,181.0,134.0,271.0,9264.0,5086.0,5139.0,8056.0,4728.0,1757.0,2744.0,1479.0,2194.0,1653.0,2783.0,1042.0,2192.0,2068.0,1794.0,2556.0,2489.0,2190.0,4693.0,4595.0,5929.0,11692.0,13630.0
Należności krótkoterminowe,29551.0,38952.0,33609.0,31268.0,31548.0,32479.0,32721.0,36175.0,35282.0,58926.0,48416.0,39938.0,29522.0,31013.0,41892.0,47019.0,77131.0,73657.0,48417.0,41102.0,46125.0,37522.0,38725.0,36452.0,59112.0,82732.0,68892.0,97299.0,99555.0,84244.0,84357.0,55175.0,53811.0,76379.0,69952.0,44389.0,35042.0,33132.0,39020.0,37601.0,45809.0,43583.0,52297.0,45144.0,32356.0,37386.0,35400.0,47909.0,38455.0,31710.0,58466.0,44306.0,41975.0,38138.0,79880.0,93650.0,67714.0,97508.0,130319.0,110078.0,73548.0,89229.0,66638.0,135952.0,58546.0,80888.0,78314.0,70311.0,67263.0,69962.0,78529.0,74457.0,56535.0,59757.0,74023.0,67492.0,78462.0
Inwestycje krótkoterminowe,3080.0,3755.0,1061.0,2286.0,2101.0,1905.0,1836.0,1501.0,4529.0,5583.0,3054.0,9512.0,7615.0,6965.0,3965.0,11375.0,30489.0,33021.0,33047.0,18249.0,3506.0,11216.0,8058.0,7147.0,12324.0,8935.0,25937.0,12235.0,8949.0,20993.0,5849.0,28499.0,11368.0,1338.0,7085.0,9879.0,3888.0,4104.0,3664.0,900.0,1328.0,3719.0,7083.0,13601.0,29249.0,26035.0,10876.0,5637.0,528.0,911.0,1044.0,3175.0,4002.0,5068.0,12698.0,2196.0,4026.0,3221.0,5260.0,23208.0,27593.0,28162.0,45235.0,64412.0,59366.0,41827.0,45682.0,44634.0,22868.0,8649.0,4843.0,32276.0,9408.0,7662.0,9133.0,27121.0,23715.0
Środki pieniężne i inne aktywa pieniężne,3080.0,3755.0,1061.0,2286.0,2101.0,1905.0,1836.0,1501.0,4529.0,5583.0,3054.0,9512.0,7615.0,6965.0,3965.0,11375.0,30489.0,33021.0,33047.0,18249.0,3506.0,11216.0,8058.0,7147.0,12324.0,8935.0,25937.0,12235.0,8949.0,20993.0,5849.0,28499.0,11368.0,1338.0,7085.0,9879.0,3888.0,4104.0,3664.0,900.0,400.0,3719.0,7083.0,13601.0,27350.0,26035.0,10876.0,5637.0,528.0,911.0,1044.0,3175.0,4002.0,5068.0,12698.0,2196.0,4026.0,3221.0,5260.0,23208.0,27593.0,28162.0,45235.0,64412.0,59366.0,41827.0,45682.0,44634.0,22868.0,8649.0,4843.0,32276.0,9408.0,7662.0,9133.0,27121.0,23715.0
Pozostałe aktywa obrotowe,7801.0,10274.0,19575.0,14407.0,11189.0,18977.0,29527.0,20715.0,20143.0,22647.0,24625.0,20827.0,20992.0,27338.0,12949.0,14787.0,13925.0,16468.0,16190.0,22360.0,15596.0,17110.0,8165.0,9116.0,8542.0,14049.0,16634.0,25002.0,28103.0,31722.0,33854.0,17456.0,23316.0,18475.0,25353.0,6124.0,4409.0,2031.0,3832.0,5521.0,4184.0,5127.0,5990.0,5465.0,7218.0,6057.0,16243.0,13166.0,20507.0,27654.0,23919.0,27537.0,39753.0,37373.0,35239.0,44022.0,45925.0,68367.0,44188.0,25474.0,26288.0,34083.0,46260.0,18255.0,17145.0,8286.0,14107.0,19616.0,12524.0,19030.0,29098.0,15206.0,26872.0,26234.0,30009.0,29718.0,26396.0
Aktywa trwałe przeznaczone do sprzedaży,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aktywa razem,60553.0,73038.0,74752.0,67629.0,63456.0,73029.0,84400.0,76506.0,77610.0,105338.0,94195.0,87930.0,76159.0,84520.0,78057.0,92218.0,142177.0,143538.0,120046.0,103906.0,86076.0,85707.0,74370.0,73360.0,101558.0,131546.0,141279.0,165383.0,167968.0,167212.0,155783.0,130000.0,118208.0,126984.0,132471.0,88928.0,71381.0,64216.0,71754.0,68448.0,74607.0,74356.0,87424.0,86103.0,90527.0,91333.0,87257.0,91701.0,85124.0,87031.0,108539.0,100211.0,112459.0,106204.0,185821.0,192009.0,168499.0,227175.0,234166.0,202926.0,170875.0,194283.0,197172.0,249964.0,166686.0,161482.0,172597.0,165456.0,131713.0,128206.0,144404.0,149226.0,142548.0,141939.0,162315.0,181139.0,187679.0
Kapitał własny akcjonariuszy jednostki dominującej,33948.0,35161.0,34019.0,33372.0,33830.0,34033.0,34512.0,31590.0,32017.0,29378.0,30793.0,28826.0,27605.0,25673.0,28374.0,33649.0,38500.0,38300.0,40720.0,43008.0,39536.0,42418.0,42629.0,42025.0,43129.0,45285.0,48134.0,48598.0,46285.0,46216.0,32009.0,30611.0,27317.0,23055.0,19668.0,153.0,-2440.0,2772.0,2251.0,2856.0,3380.0,4121.0,5425.0,7404.0,8647.0,10156.0,7654.0,9568.0,11235.0,12722.0,14945.0,17289.0,18883.0,22490.0,24058.0,27835.0,29486.0,31933.0,34265.0,38240.0,39594.0,43216.0,50770.0,54664.0,56474.0,59892.0,61949.0,64143.0,64337.0,64499.0,64719.0,66556.0,66874.0,67923.0,67948.0,71973.0,74170.0
Kapitał (fundusz) podstawowy,7500.0,7500.0,7500.0,7500.0,7500.0,7500.0,7500.0,7500.0,7500.0,7500.0,7500.0,7500.0,7500.0,7500.0,7500.0,7500.0,7500.0,7500.0,7500.0,7500.0,7500.0,7500.0,7500.0,7500.0,7500.0,7500.0,7500.0,7500.0,7500.0,7500.0,7500.0,7500.0,7500.0,7500.0,7500.0,7500.0,7500.0,7500.0,7500.0,7500.0,7500.0,7500.0,7500.0,7500.0,7500.0,7500.0,7500.0,7500.0,7500.0,7500.0,7500.0,7500.0,7500.0,7500.0,7500.0,7500.0,7500.0,7500.0,7500.0,7500.0,7500.0,7500.0,7500.0,7500.0,7500.0,7500.0,7500.0,7500.0,7500.0,7500.0,7500.0,7500.0,7500.0,7500.0,7500.0,7500.0,7500.0
Udziały (akcje) własne,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kapitał (fundusz) zapasowy,21227.0,25375.0,25379.0,25386.0,25386.0,24842.0,24842.0,24842.0,24848.0,23175.0,23175.0,23175.0,23175.0,20349.0,20349.0,20349.0,20349.0,22542.0,22542.0,22542.0,29648.0,29653.0,29653.0,29653.0,29653.0,33745.0,33745.0,33747.0,33748.0,39852.0,39858.0,39858.0,39858.0,21896.0,21896.0,21907.0,1907.0,802.0,812.0,825.0,2500.0,2500.0,2500.0,2501.0,2501.0,2504.0,2504.0,2513.0,2513.0,2515.0,2525.0,2565.0,9033.0,9040.0,9040.0,9041.0,9108.0,19708.0,19722.0,19728.0,30378.0,30387.0,30953.0,30956.0,30956.0,47188.0,47188.0,47187.0,47187.0,56641.0,56641.0,56641.0,56641.0,59049.0,59049.0,59049.0,59049.0
