,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55
Koszty finansowe,38.0,73.0,112.0,129.0,100.0,139.0,84.0,92.0,90.0,244.0,109.0,187.0,120.0,200.0,49.0,111.0,73.0,182.0,69.0,83.0,46.0,49.0,51.0,66.0,96.0,45.0,-14.0,124.0,60.0,102.0,-54.0,55.0,38.0,31.0,39.0,37.0,53.0,61.0,21.0,70.0,104.0,82.0,56.0,73.0,26.0,81.0,15.0,28.0,9.0,28.0,20.0,42.0,103.0,212.0,-200.0,241.0
Pozostałe przychody (koszty),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1909.0,121.0,259.0,0.0,-1723.0,0.0,-1327.0,317.0,736.0,0.0,5702.0,0.0,-3980.0,0.0,-334.0,958.0,-624.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zysk z działalności gospodarczej,489.0,261.0,459.0,1146.0,342.0,444.0,453.0,1020.0,-197.0,-247.0,1746.0,1279.0,443.0,-48.0,228.0,2232.0,475.0,94.0,1507.0,1524.0,510.0,84.0,644.0,1545.0,-623.0,31536.0,-220.0,-3818.0,-718.0,-1590.0,-1050.0,-2176.0,-661.0,746.0,282.0,1173.0,-1670.0,4928.0,308.0,-1337.0,-1890.0,244.0,2452.0,291235.0,2132.0,-22.0,-334.0,782.0,-2192.0,-1705.0,722.0,1870.0,-3266.0,-190.0,-1301.0,782.0
Wynik zdarzeń nadzwyczajnych,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zysk przed opodatkowaniem,489.0,261.0,459.0,1146.0,342.0,444.0,453.0,1020.0,-197.0,-247.0,1746.0,1279.0,443.0,-48.0,228.0,2232.0,475.0,94.0,1507.0,1524.0,510.0,84.0,644.0,1545.0,-623.0,31536.0,-220.0,-3818.0,-718.0,-1590.0,-1050.0,-2176.0,-661.0,746.0,282.0,1173.0,-1670.0,4928.0,308.0,-1337.0,-1890.0,244.0,2452.0,291235.0,2132.0,-22.0,-334.0,782.0,-2192.0,-1705.0,722.0,1870.0,-3266.0,-190.0,-1301.0,782.0
Zysk (strata) netto z działalności zaniechanej,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zysk netto,394.0,165.0,426.0,1089.0,283.0,335.0,396.0,939.0,-197.0,-261.0,1559.0,994.0,352.0,-42.0,173.0,2010.0,373.0,40.0,1237.0,1305.0,402.0,39.0,585.0,1415.0,-608.0,25655.0,-171.0,-3459.0,-727.0,-1730.0,-1070.0,-1933.0,-668.0,878.0,121.0,1062.0,-1670.0,3899.0,264.0,-573.0,-1895.0,335.0,2280.0,235754.0,1914.0,137.0,-243.0,1283.0,-2028.0,-1400.0,494.0,1946.0,-3208.0,-157.0,-1382.0,-240.0
Zysk netto akcjonariuszy jednostki dominującej,394.0,165.0,426.0,1089.0,283.0,335.0,396.0,939.0,-197.0,-261.0,1559.0,994.0,352.0,-42.0,173.0,2010.0,373.0,40.0,1237.0,1305.0,402.0,39.0,585.0,1415.0,-608.0,25655.0,-171.0,-3459.0,-727.0,-1730.0,-1070.0,-1933.0,-668.0,878.0,121.0,1062.0,-1670.0,3899.0,264.0,-573.0,-1895.0,335.0,2280.0,235754.0,1914.0,462.0,-243.0,958.0,-2028.0,-1400.0,494.0,1946.0,-3208.0,-157.0,-1382.0,-240.0
Aktywa trwałe,19520.0,26193.0,27693.0,28779.0,30061.0,30107.0,29315.0,29939.0,30113.0,29826.0,29606.0,29240.0,29198.0,28839.0,28458.0,27893.0,28146.0,27741.0,28816.0,28786.0,28736.0,28949.0,28722.0,29462.0,29422.0,26720.0,26253.0,27409.0,27558.0,35139.0,34472.0,31965.0,31597.0,32179.0,32679.0,33091.0,32755.0,38662.0,41031.0,23149.0,23110.0,22584.0,24698.0,21110.0,21996.0,22371.0,23094.0,23691.0,25050.0,26085.0,27721.0,29909.0,31517.0,31874.0,31422.0,28427.0
Wartości niematerialne i prawne,975.0,865.0,777.0,741.0,1055.0,3801.0,3828.0,3554.0,3330.0,3128.0,2935.0,2745.0,2765.0,2580.0,2417.0,2176.0,2107.0,2186.0,2690.0,2917.0,2952.0,3047.0,2663.0,2772.0,4179.0,3800.0,3429.0,5352.0,5421.0,5533.0,5193.0,4786.0,4698.0,4301.0,3914.0,3525.0,3147.0,2948.0,2605.0,2793.0,2525.0,2292.0,2176.0,2072.0,1923.0,5197.0,6005.0,5758.0,6853.0,7946.0,9251.0,11280.0,12415.0,13177.0,13302.0,10503.0
Rzeczowe składniki majątku trwałego,12830.0,19185.0,20276.0,20655.0,20348.0,20484.0,20470.0,20162.0,20584.0,20504.0,20363.0,20251.0,20180.0,20034.0,19776.0,19368.0,19694.0,19243.0,18894.0,18528.0,18062.0,18007.0,17512.0,18039.0,17771.0,17309.0,17027.0,16829.0,16798.0,16766.0,16444.0,16166.0,15898.0,15662.0,16332.0,16474.0,16168.0,16122.0,16226.0,16063.0,15899.0,15593.0,15385.0,15734.0,16010.0,16221.0,16121.0,16594.0,16724.0,16564.0,16615.0,16505.0,16293.0,15886.0,15444.0,15235.0
Należności długoterminowe,0.0,80.0,0.0,56.0,1000.0,72.0,43.0,73.0,49.0,55.0,65.0,47.0,59.0,51.0,90.0,71.0,62.0,49.0,251.0,150.0,148.0,118.0,133.0,99.0,96.0,98.0,102.0,103.0,102.0,104.0,120.0,101.0,95.0,95.0,118.0,119.0,112.0,111.0,58.0,55.0,55.0,51.0,41.0,17.0,17.0,17.0,17.0,0.0,0.0,4.0,43.0,43.0,52.0,58.0,54.0,881.0
Inwestycje długoterminowe,3995.0,3995.0,4112.0,3994.0,3995.0,4745.0,4744.0,5995.0,5994.0,5995.0,5994.0,5995.0,5994.0,5995.0,5994.0,5995.0,5995.0,5995.0,6695.0,6695.0,6695.0,6695.0,6694.0,6695.0,7195.0,3646.0,3646.0,4634.0,4742.0,12328.0,12328.0,10618.0,10618.0,11726.0,12042.0,12779.0,13144.0,19210.0,21900.0,3941.0,4318.0,4318.0,6698.0,2708.0,3501.0,408.0,408.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0
Pozostałe aktywa trwałe,1720.0,2068.0,2528.0,3333.0,3663.0,1005.0,230.0,155.0,156.0,144.0,249.0,202.0,200.0,179.0,181.0,283.0,288.0,268.0,286.0,496.0,879.0,1082.0,1720.0,1857.0,181.0,1867.0,2049.0,491.0,495.0,408.0,387.0,294.0,288.0,395.0,273.0,194.0,184.0,271.0,242.0,297.0,313.0,330.0,398.0,579.0,545.0,528.0,543.0,939.0,1073.0,1171.0,1412.0,1681.0,2357.0,2353.0,2222.0,1408.0
Aktywa obrotowe,10896.0,11771.0,12498.0,23577.0,12291.0,11997.0,13250.0,30373.0,10000.0,18492.0,17605.0,34459.0,19217.0,22766.0,14979.0,29206.0,19049.0,28252.0,22094.0,28219.0,21673.0,20146.0,18607.0,20744.0,17040.0,56051.0,41198.0,32878.0,24571.0,18441.0,12863.0,16138.0,13493.0,14946.0,11226.0,21067.0,9739.0,12154.0,13943.0,36401.0,26944.0,27369.0,30360.0,153001.0,154307.0,58254.0,53596.0,61783.0,48906.0,44295.0,33747.0,41416.0,31653.0,37922.0,29661.0,36769.0
Zapasy,1732.0,2607.0,1536.0,1787.0,4398.0,2817.0,4119.0,3956.0,2913.0,4329.0,4093.0,3604.0,4315.0,4684.0,4196.0,4185.0,3972.0,4438.0,5345.0,2729.0,4022.0,5264.0,3159.0,2481.0,5578.0,5918.0,4486.0,2128.0,4422.0,5431.0,3220.0,3447.0,2449.0,2617.0,2516.0,2211.0,1822.0,3130.0,2012.0,1470.0,3538.0,1116.0,1204.0,1737.0,1982.0,2970.0,2004.0,1632.0,2634.0,2545.0,2008.0,2919.0,2569.0,4845.0,2660.0,1548.0
Należności krótkoterminowe,8359.0,7437.0,8372.0,21121.0,6569.0,7992.0,8154.0,25857.0,6418.0,13419.0,12814.0,30088.0,13575.0,17128.0,9860.0,24384.0,13957.0,23118.0,15545.0,24599.0,16629.0,13928.0,14853.0,15379.0,10866.0,13693.0,11995.0,16151.0,10540.0,11110.0,8646.0,12048.0,10104.0,10964.0,7803.0,17483.0,6933.0,7911.0,11103.0,19436.0,7931.0,8795.0,13265.0,16572.0,15694.0,13161.0,12953.0,25163.0,12021.0,12922.0,13295.0,22080.0,14305.0,14068.0,14632.0,15016.0
Inwestycje krótkoterminowe,189.0,771.0,2382.0,511.0,895.0,836.0,684.0,378.0,233.0,278.0,352.0,541.0,822.0,494.0,601.0,399.0,607.0,243.0,897.0,707.0,507.0,502.0,294.0,2713.0,116.0,35983.0,24401.0,14383.0,9134.0,1461.0,643.0,383.0,481.0,940.0,524.0,489.0,513.0,671.0,476.0,891.0,645.0,2801.0,557.0,134445.0,136156.0,41666.0,38041.0,34646.0,33653.0,27565.0,18135.0,15814.0,13984.0,18400.0,11699.0,19604.0
Środki pieniężne i inne aktywa pieniężne,180.0,762.0,2382.0,511.0,895.0,586.0,434.0,378.0,233.0,278.0,352.0,541.0,822.0,494.0,601.0,399.0,607.0,243.0,897.0,707.0,507.0,502.0,294.0,2713.0,116.0,626.0,543.0,1552.0,8780.0,1255.0,541.0,383.0,481.0,940.0,524.0,489.0,513.0,671.0,476.0,891.0,645.0,2801.0,557.0,19445.0,14156.0,9666.0,6041.0,4646.0,5653.0,15565.0,3675.0,4083.0,8984.0,5050.0,3749.0,19604.0
Pozostałe aktywa obrotowe,616.0,956.0,208.0,158.0,429.0,352.0,293.0,182.0,436.0,466.0,346.0,226.0,505.0,460.0,322.0,238.0,513.0,453.0,307.0,184.0,515.0,452.0,301.0,171.0,480.0,457.0,316.0,216.0,475.0,439.0,354.0,260.0,459.0,425.0,383.0,884.0,471.0,442.0,352.0,248.0,475.0,635.0,354.0,247.0,475.0,457.0,598.0,342.0,598.0,1263.0,309.0,603.0,795.0,609.0,670.0,601.0
Aktywa trwałe przeznaczone do sprzedaży,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14356.0,14355.0,14022.0,14980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aktywa razem,30416.0,37964.0,40191.0,52356.0,42352.0,42104.0,42565.0,60312.0,40113.0,48318.0,47211.0,63699.0,48415.0,51605.0,43437.0,57099.0,47195.0,55993.0,50910.0,57005.0,50409.0,49095.0,47329.0,50206.0,46462.0,82771.0,67451.0,60287.0,52129.0,53580.0,47335.0,48103.0,45090.0,47125.0,43905.0,54158.0,42494.0,50816.0,54974.0,59550.0,50054.0,49953.0,55058.0,174111.0,176303.0,80625.0,76690.0,85474.0,73956.0,70380.0,61468.0,71325.0,63170.0,69796.0,61083.0,65196.0
Kapitał własny akcjonariuszy jednostki dominującej,12387.0,11175.0,15806.0,17095.0,18658.0,18994.0,18916.0,19855.0,19658.0,19397.0,20956.0,21950.0,22302.0,21676.0,21849.0,23860.0,24232.0,23470.0,24707.0,26011.0,26413.0,25127.0,25712.0,26759.0,26152.0,50003.0,49832.0,33890.0,33163.0,31433.0,30363.0,28430.0,27762.0,27820.0,27941.0,29019.0,27349.0,31248.0,31511.0,30939.0,29043.0,29379.0,31658.0,152113.0,154027.0,59868.0,59623.0,57096.0,55068.0,43671.0,44165.0,46111.0,43570.0,43413.0,42031.0,41124.0
Kapitał (fundusz) podstawowy,630.0,630.0,730.0,730.0,730.0,730.0,730.0,730.0,730.0,730.0,730.0,730.0,730.0,730.0,730.0,730.0,730.0,730.0,730.0,730.0,730.0,730.0,730.0,730.0,730.0,730.0,730.0,730.0,730.0,730.0,730.0,730.0,730.0,730.0,730.0,730.0,730.0,730.0,730.0,730.0,730.0,730.0,730.0,787.0,787.0,787.0,787.0,787.0,787.0,787.0,787.0,787.0,787.0,787.0,787.0,787.0
Udziały (akcje) własne,0.0,-1312.0,-1195.0,-1195.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Kapitał (fundusz) zapasowy,7487.0,5865.0,9913.0,10087.0,10174.0,11872.0,11399.0,11561.0,11561.0,13514.0,13514.0,13514.0,13514.0,15025.0,15025.0,15025.0,15025.0,16716.0,16716.0,16715.0,16715.0,18575.0,18575.0,18575.0,18576.0,19178.0,19178.0,19178.0,19178.0,27550.0,27550.0,27550.0,27550.0,27700.0,27700.0,27700.0,27717.0,28290.0,28290.0,28290.0,22663.0,22486.0,22466.0,25019.0,25019.0,55892.0,55892.0,55092.0,51588.0,47160.0,47160.0,47159.0,50669.0,48648.0,48648.0,2553.0
Udziały niekontrolujące,812.0,804.0,864.0,769.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zobowiązania długoterminowe,1485.0,9743.0,9114.0,11358.0,10970.0,10957.0,10877.0,10410.0,10616.0,9818.0,9652.0,9382.0,9246.0,8997.0,8674.0,8544.0,8593.0,8220.0,8072.0,8132.0,7785.0,8121.0,8104.0,8889.0,8594.0,8355.0,8069.0,8129.0,7917.0,7818.0,7530.0,7113.0,6962.0,6706.0,7173.0,6833.0,6641.0,7591.0,9543.0,7807.0,7425.0,10054.0,9616.0,8495.0,8555.0,7322.0,6963.0,6031.0,5727.0,5368.0,5820.0,6114.0,6236.0,6122.0,6007.0,5780.0
Z tytułu dostaw i usług,4620.0,6050.0,5710.0,15726.0,6625.0,5999.0,6638.0,23326.0,4217.0,10921.0,9388.0,22424.0,8639.0,11971.0,6642.0,18373.0,6278.0,16859.0,11912.0,15209.0,9904.0,8277.0,5976.0,10194.0,6352.0,9344.0,5205.0,12499.0,7505.0,8723.0,3773.0,7028.0,5445.0,7001.0,4666.0,11152.0,3218.0,4839.0,4525.0,11436.0,5926.0,3228.0,5642.0,7535.0,6583.0,8200.0,4979.0,15387.0,6971.0,4934.0,5791.0,11739.0,6688.0,14790.0,7619.0,8885.0
Kredyty i pożyczki,7571.0,6077.0,6021.0,2125.0,2104.0,3318.0,3961.0,3853.0,2793.0,5655.0,4768.0,6122.0,4874.0,4840.0,2950.0,1665.0,4752.0,3213.0,3350.0,4001.0,3245.0,3741.0,4473.0,659.0,2334.0,4051.0,0.0,0.0,0.0,2501.0,3074.0,2451.0,2043.0,2823.0,1781.0,3747.0,2256.0,4322.0,6105.0,5439.0,4876.0,2901.0,3420.0,1021.0,1458.0,1033.0,875.0,875.0,1587.0,875.0,656.0,438.0,219.0,0.0,0.0,0.0
Z tytułu emisji dłużnych papierów wartościowych,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zobowiązania z tytułu leasingu finansowego,402.0,316.0,496.0,562.0,434.0,333.0,233.0,185.0,351.0,475.0,535.0,541.0,507.0,491.0,462.0,465.0,560.0,646.0,688.0,643.0,643.0,594.0,521.0,739.0,778.0,730.0,728.0,672.0,511.0,456.0,343.0,263.0,212.0,142.0,334.0,502.0,478.0,453.0,546.0,356.0,359.0,493.0,497.0,442.0,243.0,142.0,157.0,122.0,92.0,103.0,103.0,107.0,118.0,114.0,99.0,89.0
Inne zobowiązania długoterminowe,1051.0,7231.0,7166.0,9427.0,9338.0,9624.0,9847.0,9674.0,9499.0,8855.0,8655.0,8434.0,8233.0,8032.0,7830.0,7638.0,7710.0,7548.0,7483.0,7650.0,7454.0,7627.0,7692.0,7859.0,7675.0,7581.0,7401.0,7580.0,7445.0,7443.0,7204.0,6827.0,6702.0,6473.0,6383.0,6305.0,6168.0,7174.0,7097.0,6307.0,6248.0,6122.0,6300.0,5884.0,6416.0,6387.0,6256.0,5547.0,5289.0,5226.0,5629.0,5954.0,6102.0,6013.0,5925.0,5718.0
Zobowiązania krótkoterminowe,15732.0,16242.0,14407.0,23133.0,12724.0,12153.0,12772.0,30047.0,9839.0,19103.0,16603.0,32367.0,16867.0,20932.0,12914.0,24695.0,14370.0,24303.0,18131.0,22862.0,16211.0,15847.0,13513.0,14558.0,11716.0,24413.0,9550.0,18268.0,11049.0,14329.0,9442.0,12560.0,10366.0,12599.0,8791.0,18306.0,8504.0,11977.0,13920.0,20804.0,13586.0,10520.0,13784.0,13503.0,13721.0,13435.0,10104.0,22347.0,13161.0,21341.0,11483.0,19100.0,13364.0,20261.0,13045.0,18292.0
Inne zobowiązania krótkoterminowe,3139.0,3799.0,2180.0,4720.0,3561.0,2503.0,1940.0,2683.0,2478.0,2052.0,1912.0,3280.0,2847.0,3630.0,2860.0,4192.0,2780.0,3585.0,2181.0,3009.0,2419.0,3235.0,2543.0,2966.0,2252.0,10288.0,3617.0,5097.0,3033.0,2649.0,2252.0,2818.0,2666.0,2633.0,2010.0,2905.0,2552.0,2363.0,2744.0,3573.0,2425.0,3898.0,4225.0,4505.0,5437.0,4060.0,4093.0,5963.0,4511.0,15429.0,4933.0,6816.0,6339.0,5357.0,5327.0,9318.0
Rozliczenia międzyokresowe,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pasywa razem,30416.0,37964.0,40191.0,52356.0,42352.0,42104.0,42565.0,60312.0,40113.0,48318.0,47211.0,63699.0,48415.0,51605.0,43437.0,57099.0,47195.0,55993.0,50910.0,57005.0,50409.0,49095.0,47329.0,50206.0,46462.0,82771.0,67451.0,60287.0,52129.0,53580.0,47335.0,48103.0,45090.0,47125.0,43905.0,54158.0,42494.0,50816.0,54974.0,59550.0,50054.0,49953.0,55058.0,174111.0,176303.0,80625.0,76690.0,85474.0,73956.0,70380.0,61468.0,71325.0,63170.0,69796.0,61083.0,65196.0
Przepływy pieniężne z działalności operacyjnej,-669.0,-1189.0,934.0,2078.0,1795.0,-528.0,434.0,1638.0,1422.0,-1675.0,1382.0,-553.0,2250.0,384.0,3071.0,1159.0,-1922.0,1843.0,853.0,1482.0,1084.0,422.0,965.0,6700.0,-3038.0,-565.0,-6135.0,3541.0,-4246.0,-1896.0,-1170.0,584.0,635.0,235.0,838.0,-1426.0,2035.0,-1053.0,-909.0,3306.0,1415.0,1293.0,471.0,-53179.0,2720.0,1373.0,-1700.0,4055.0,617.0,-995.0,3158.0,-2401.0,-279.0,3578.0,-4102.0,6265.0
Amortyzacja,323.0,279.0,410.0,495.0,525.0,628.0,719.0,764.0,722.0,711.0,701.0,718.0,752.0,787.0,771.0,766.0,718.0,845.0,773.0,763.0,774.0,802.0,877.0,912.0,1000.0,944.0,835.0,805.0,757.0,714.0,711.0,730.0,677.0,692.0,682.0,709.0,718.0,673.0,664.0,675.0,682.0,625.0,548.0,543.0,578.0,1045.0,865.0,857.0,887.0,858.0,820.0,754.0,828.0,903.0,1270.0,1351.0
