,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56
Pozostałe przychody (koszty),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-415.0,415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zysk z działalności gospodarczej,2533.0,2580.0,3016.0,4209.0,2698.0,673.0,3043.0,3735.0,3337.0,5814.0,3973.0,3782.0,4742.0,5672.0,3218.0,5930.0,40293.0,3106.0,3076.0,-30698.0,5340.0,6094.0,5301.0,4120.0,4721.0,5322.0,4488.0,3422.0,2929.0,4880.0,4592.0,7649.0,4473.0,32829.0,4287.0,-2407.0,4716.0,7818.0,2621.0,8118.0,5063.0,6047.0,7477.0,14480.0,8502.0,15666.0,12674.0,22490.0,14978.0,11290.0,9955.0,23966.0,16913.0,13019.0,12608.0,23093.0,23409.0
Wynik zdarzeń nadzwyczajnych,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zysk przed opodatkowaniem,2533.0,2580.0,3016.0,4209.0,2698.0,673.0,3043.0,3735.0,3337.0,5814.0,3973.0,3782.0,4742.0,5672.0,3218.0,5930.0,40293.0,3106.0,3076.0,-30698.0,5340.0,6094.0,5301.0,4120.0,4721.0,5322.0,4488.0,3422.0,2929.0,4880.0,4592.0,7649.0,4473.0,32829.0,4287.0,-2407.0,4716.0,7818.0,2621.0,8118.0,5063.0,6047.0,7477.0,14480.0,8502.0,15666.0,12674.0,22490.0,14978.0,11290.0,9955.0,23966.0,16913.0,13019.0,12608.0,23093.0,23409.0
Zysk (strata) netto z działalności zaniechanej,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-957.0,957.0,-597.0,0.0,0.0,0.0,-1763.0,1483.0,0.0,-12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zysk netto,2201.0,1923.0,2558.0,3772.0,2387.0,567.0,2499.0,2931.0,2813.0,4729.0,3363.0,2558.0,4294.0,5296.0,3057.0,5643.0,40083.0,2573.0,790.0,-30483.0,4570.0,5025.0,4720.0,1756.0,5255.0,4152.0,3422.0,2520.0,2208.0,4022.0,3749.0,5930.0,3177.0,32350.0,3052.0,-2588.0,3820.0,6392.0,1768.0,6584.0,4202.0,5146.0,6067.0,11829.0,6358.0,12983.0,10960.0,18341.0,12709.0,8735.0,6687.0,19535.0,13467.0,10305.0,8732.0,19367.0,18726.0
Zysk netto akcjonariuszy jednostki dominującej,2201.0,1923.0,2558.0,3664.0,2466.0,638.0,2531.0,2746.0,2922.0,4727.0,3256.0,2627.0,4495.0,5469.0,3222.0,5842.0,39304.0,3086.0,615.0,-30042.0,4594.0,5077.0,4799.0,1952.0,5217.0,4151.0,3422.0,2520.0,2208.0,4022.0,3749.0,5930.0,3177.0,32350.0,3345.0,-2590.0,3834.0,5937.0,2212.0,6560.0,4201.0,5152.0,6070.0,11819.0,6358.0,12983.0,10960.0,18341.0,12709.0,8735.0,6687.0,19535.0,13467.0,10305.0,8732.0,19367.0,18726.0
Aktywa trwałe,12519.0,14774.0,16019.0,17833.0,18395.0,24127.0,24405.0,36615.0,35755.0,37376.0,36720.0,36374.0,34939.0,35253.0,34544.0,74436.0,87491.0,91747.0,89345.0,43769.0,44178.0,44879.0,43986.0,43959.0,59649.0,82502.0,81383.0,82563.0,84798.0,85264.0,84462.0,84230.0,85365.0,153910.0,153498.0,158809.0,162911.0,159476.0,155874.0,152176.0,150161.0,150740.0,149875.0,149252.0,147062.0,143584.0,140282.0,146746.0,144133.0,143581.0,147188.0,145371.0,148315.0,167753.0,169450.0,170704.0,170289.0
Wartości niematerialne i prawne,10929.0,13068.0,13890.0,15108.0,15167.0,15236.0,15258.0,28838.0,27939.0,29925.0,29217.0,28294.0,27246.0,27043.0,26957.0,62407.0,41276.0,41169.0,40079.0,33445.0,33906.0,34706.0,34618.0,34645.0,44991.0,70072.0,68950.0,76146.0,78140.0,78790.0,72508.0,72723.0,73375.0,146904.0,146280.0,152376.0,151444.0,147102.0,145321.0,140171.0,139336.0,139177.0,140103.0,140193.0,138489.0,135365.0,131994.0,136996.0,80491.0,134338.0,118275.0,136251.0,139630.0,156077.0,154333.0,155532.0,155157.0
Rzeczowe składniki majątku trwałego,1458.0,1661.0,2084.0,2635.0,3007.0,8646.0,9064.0,7580.0,7610.0,7298.0,7349.0,7756.0,7425.0,7293.0,7029.0,6739.0,6470.0,6317.0,6053.0,5851.0,5841.0,5644.0,5374.0,5143.0,5274.0,5120.0,4993.0,5234.0,5051.0,4849.0,4771.0,4344.0,4542.0,5309.0,5474.0,5489.0,5259.0,9913.0,9606.0,9454.0,8956.0,8703.0,8022.0,7301.0,6737.0,6044.0,6091.0,6412.0,5799.0,5538.0,4969.0,5563.0,4992.0,4411.0,7403.0,7165.0,6637.0
Należności długoterminowe,0.0,0.0,0.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,6.0,7.0,2.0,173.0,1.0,187.0,818.0,179.0,185.0,182.0,182.0,189.0,302.0,305.0,305.0,321.0,253.0,175.0,178.0,184.0,180.0,181.0,181.0,194.0,184.0,180.0,192.0,188.0,191.0,195.0,196.0,191.0,196.0,194.0,191.0,199.0,206.0,0.0,1.0,1.0,1.0,0.0,0.0
Inwestycje długoterminowe,0.0,0.0,0.0,0.0,150.0,154.0,0.0,105.0,105.0,105.0,105.0,105.0,155.0,155.0,104.0,953.0,38789.0,42403.0,41073.0,4219.0,3485.0,3745.0,2902.0,3649.0,9202.0,6366.0,5971.0,0.0,0.0,0.0,5651.0,6158.0,5707.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,196.0,224.0,206.0,0.0,0.0,0.0,0.0,0.0,0.0
Pozostałe aktywa trwałe,132.0,45.0,45.0,78.0,59.0,79.0,71.0,80.0,89.0,36.0,37.0,207.0,101.0,750.0,448.0,4330.0,954.0,1685.0,2139.0,67.0,128.0,605.0,907.0,340.0,0.0,755.0,1167.0,878.0,1302.0,1304.0,1279.0,830.0,1563.0,1513.0,1564.0,763.0,6027.0,2267.0,763.0,2371.0,1677.0,2672.0,1559.0,1563.0,1640.0,1984.0,2001.0,3052.0,57456.0,3282.0,23532.0,3557.0,3692.0,7264.0,7713.0,8007.0,8495.0
Aktywa obrotowe,9949.0,9880.0,11597.0,12017.0,20835.0,46646.0,45593.0,36037.0,41383.0,31975.0,31569.0,39422.0,40508.0,49536.0,42895.0,62427.0,67265.0,50112.0,47350.0,53653.0,54588.0,63461.0,44172.0,53513.0,58325.0,50372.0,44695.0,48043.0,46782.0,42163.0,39131.0,39266.0,42530.0,52191.0,49809.0,49540.0,56579.0,54712.0,70476.0,72713.0,85478.0,78774.0,84895.0,81154.0,92759.0,92873.0,100206.0,115068.0,136287.0,134936.0,123263.0,151038.0,151935.0,145315.0,158804.0,176718.0,193541.0
Zapasy,82.0,64.0,71.0,47.0,50.0,59.0,74.0,425.0,518.0,555.0,603.0,1074.0,1108.0,805.0,703.0,644.0,611.0,1073.0,656.0,1229.0,2070.0,1568.0,803.0,195.0,192.0,203.0,183.0,7155.0,7470.0,5871.0,3048.0,5233.0,6045.0,684.0,677.0,1154.0,1042.0,6430.0,13937.0,7049.0,6787.0,7457.0,6245.0,9000.0,11213.0,11070.0,11181.0,8650.0,8289.0,7482.0,7374.0,13956.0,16512.0,12445.0,10017.0,11048.0,10063.0
Należności krótkoterminowe,8660.0,8672.0,9165.0,8620.0,15997.0,13136.0,13479.0,17463.0,24828.0,17302.0,20212.0,28293.0,32445.0,36084.0,23237.0,35519.0,38310.0,29165.0,27120.0,25710.0,26721.0,27648.0,28365.0,30379.0,25508.0,24176.0,24069.0,29702.0,32687.0,30315.0,29363.0,29755.0,30968.0,39208.0,39159.0,36294.0,39726.0,42264.0,46909.0,59827.0,71645.0,57488.0,66564.0,62053.0,65471.0,63126.0,67462.0,75446.0,87009.0,89464.0,88740.0,95028.0,94716.0,86967.0,99998.0,104057.0,124910.0
Inwestycje krótkoterminowe,265.0,349.0,1354.0,1287.0,1068.0,31368.0,29182.0,15663.0,13289.0,11564.0,6281.0,7389.0,4338.0,11247.0,17292.0,15231.0,18207.0,16934.0,17467.0,26712.0,25797.0,34245.0,15004.0,22075.0,32625.0,25117.0,19578.0,11186.0,6625.0,5977.0,6720.0,4278.0,5517.0,12299.0,9973.0,11710.0,8115.0,5015.0,7374.0,4834.0,6043.0,12512.0,11083.0,9098.0,15323.0,17969.0,20790.0,30471.0,40613.0,37739.0,27024.0,40931.0,40707.0,45903.0,48789.0,61613.0,58568.0
Środki pieniężne i inne aktywa pieniężne,265.0,349.0,1354.0,833.0,607.0,30900.0,29182.0,15663.0,13289.0,11564.0,6281.0,7112.0,4055.0,10957.0,16997.0,14956.0,14791.0,13090.0,16773.0,22325.0,19337.0,26711.0,11216.0,7172.0,20845.0,16227.0,10896.0,9006.0,4542.0,4971.0,5706.0,3256.0,4487.0,4921.0,9973.0,4604.0,8115.0,5015.0,7374.0,4834.0,6043.0,12512.0,11083.0,9098.0,15323.0,17549.0,20373.0,30471.0,40613.0,37739.0,26883.0,40931.0,40707.0,37442.0,38427.0,24717.0,12122.0
Pozostałe aktywa obrotowe,942.0,795.0,1007.0,2063.0,3720.0,2083.0,2858.0,2486.0,2748.0,2554.0,4473.0,2666.0,2617.0,1400.0,1663.0,11033.0,10137.0,2940.0,2107.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,382.0,7696.0,1003.0,2256.0,1003.0,1003.0,1317.0,1003.0,1003.0,752.0,708.0,773.0,501.0,376.0,251.0,125.0,1123.0,0.0,0.0,0.0,0.0,0.0
Aktywa trwałe przeznaczone do sprzedaży,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,864.0,0.0,876.0,865.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aktywa razem,22468.0,24654.0,27616.0,29850.0,39230.0,70773.0,69998.0,72652.0,77138.0,69351.0,68289.0,75796.0,75447.0,84789.0,77439.0,136863.0,154756.0,141859.0,136695.0,97422.0,98766.0,108340.0,88158.0,97472.0,117974.0,132874.0,126078.0,130606.0,131580.0,127427.0,123593.0,123496.0,127895.0,206101.0,203307.0,208349.0,219490.0,214188.0,226350.0,224889.0,235639.0,229514.0,234770.0,230406.0,239821.0,236457.0,240488.0,261814.0,280420.0,278517.0,270451.0,296409.0,300250.0,313068.0,328254.0,347422.0,363830.0
Kapitał własny akcjonariuszy jednostki dominującej,13570.0,15493.0,18051.0,21806.0,24272.0,60969.0,63499.0,66025.0,68680.0,59685.0,62765.0,65194.0,62778.0,61336.0,64558.0,73777.0,113199.0,109822.0,110296.0,74395.0,78832.0,64425.0,69307.0,71335.0,76339.0,60760.0,63956.0,66441.0,68413.0,50026.0,53906.0,59499.0,62405.0,85361.0,80719.0,79357.0,83739.0,83182.0,85832.0,89440.0,94154.0,97805.0,104201.0,117084.0,125436.0,137025.0,148984.0,168160.0,181005.0,179429.0,187451.0,204109.0,217835.0,218377.0,230222.0,243016.0,261524.0
Kapitał (fundusz) podstawowy,987.0,987.0,987.0,987.0,987.0,1387.0,1387.0,1387.0,1387.0,1387.0,1387.0,1387.0,1387.0,1387.0,1387.0,1382.0,1982.0,1982.0,1982.0,1982.0,1982.0,1982.0,1982.0,1982.0,1982.0,1982.0,1982.0,1982.0,1982.0,1982.0,1982.0,1982.0,1982.0,1982.0,1982.0,1982.0,1982.0,1982.0,1982.0,1982.0,1982.0,1982.0,1982.0,1982.0,1982.0,1982.0,1982.0,1982.0,1982.0,1982.0,1982.0,1982.0,1982.0,1982.0,1982.0,1982.0,1982.0
Udziały (akcje) własne,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-67.0,-130.0,-280.0,-386.0,-386.0,-386.0,-386.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kapitał (fundusz) zapasowy,0.0,0.0,0.0,0.0,0.0,35659.0,35659.0,51094.0,51097.0,46238.0,46238.0,46238.0,35660.0,35659.0,35659.0,35659.0,38473.0,148940.0,148940.0,148939.0,148940.0,148940.0,148940.0,148940.0,148940.0,148940.0,148940.0,148940.0,148940.0,148940.0,148940.0,148940.0,148940.0,148940.0,148940.0,148940.0,148940.0,148940.0,148940.0,148940.0,148940.0,148940.0,148940.0,148940.0,148940.0,148940.0,148940.0,148940.0,148940.0,148940.0,148940.0,148940.0,148940.0,148940.0,148940.0,148940.0,148940.0
Udziały niekontrolujące,0.0,0.0,0.0,672.0,593.0,500.0,467.0,764.0,655.0,657.0,605.0,630.0,429.0,256.0,91.0,-447.0,-211.0,0.0,0.0,-146.0,0.0,0.0,-301.0,-497.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,963.0,949.0,961.0,947.0,97.0,98.0,86.0,74.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zobowiązania długoterminowe,1189.0,4.0,4.0,269.0,247.0,215.0,441.0,444.0,453.0,577.0,658.0,680.0,770.0,967.0,1358.0,16317.0,2413.0,3547.0,3753.0,986.0,1258.0,580.0,791.0,1265.0,2806.0,32550.0,37323.0,32035.0,32083.0,23945.0,13403.0,14343.0,19968.0,69872.0,75121.0,82105.0,85614.0,54665.0,52572.0,49623.0,44847.0,72379.0,73874.0,55163.0,50275.0,29622.0,28803.0,26677.0,23518.0,13713.0,14390.0,13640.0,9066.0,29572.0,24928.0,25909.0,23414.0
Z tytułu dostaw i usług,6846.0,5791.0,8415.0,4196.0,10954.0,8629.0,5145.0,4622.0,6553.0,7138.0,3638.0,7311.0,9958.0,13453.0,8342.0,30778.0,27408.0,18675.0,15874.0,16472.0,16662.0,20030.0,15682.0,19815.0,21633.0,18333.0,13813.0,19674.0,21338.0,19496.0,16317.0,18997.0,18087.0,23696.0,29498.0,29420.0,32416.0,30134.0,41124.0,43030.0,50432.0,42631.0,39758.0,42801.0,46596.0,43832.0,46498.0,49305.0,51948.0,48480.0,40479.0,49307.0,41063.0,38451.0,49680.0,56333.0,53713.0
Kredyty i pożyczki,584.0,86.0,874.0,1895.0,2894.0,162.0,156.0,137.0,0.0,723.0,168.0,183.0,1020.0,1035.0,1070.0,7042.0,3772.0,2068.0,2979.0,4069.0,368.0,424.0,317.0,0.0,0.0,0.0,0.0,0.0,0.0,2665.0,10545.0,13658.0,18923.0,5915.0,9454.0,10417.0,10412.0,29587.0,35311.0,35423.0,38163.0,7804.0,7725.0,7686.0,7415.0,14654.0,6169.0,5561.0,5160.0,13308.0,12569.0,16446.0,14748.0,977.0,4.0,4.0,0.0
Z tytułu emisji dłużnych papierów wartościowych,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zobowiązania z tytułu leasingu finansowego,34.0,86.0,7.0,132.0,126.0,138.0,235.0,238.0,242.0,255.0,247.0,303.0,266.0,154.0,108.0,79.0,50.0,19.0,42.0,37.0,99.0,146.0,102.0,100.0,160.0,161.0,161.0,249.0,360.0,261.0,268.0,210.0,391.0,228.0,100.0,543.0,22.0,1640.0,1740.0,1880.0,2017.0,55.0,2030.0,1929.0,1959.0,2011.0,1693.0,1621.0,1449.0,1388.0,1329.0,1464.0,1143.0,1015.0,4245.0,1262.0,1317.0
Inne zobowiązania długoterminowe,8.0,4.0,4.0,7.0,11.0,24.0,9.0,72.0,146.0,344.0,479.0,621.0,740.0,967.0,1314.0,2845.0,2158.0,2949.0,3186.0,808.0,734.0,107.0,337.0,133.0,497.0,10263.0,10008.0,10096.0,10109.0,1042.0,956.0,1444.0,1414.0,17270.0,17370.0,24572.0,29570.0,26037.0,26156.0,19176.0,17170.0,17672.0,15799.0,15703.0,12983.0,13109.0,12526.0,11235.0,8653.0,8999.0,9062.0,8843.0,6139.0,26896.0,22289.0,21733.0,22053.0
Zobowiązania krótkoterminowe,7709.0,9157.0,9561.0,7103.0,14118.0,9089.0,5591.0,5419.0,7350.0,8432.0,4261.0,9292.0,11470.0,22230.0,11432.0,47216.0,39355.0,28490.0,22646.0,22187.0,18676.0,43335.0,18361.0,25369.0,38829.0,39564.0,24799.0,32130.0,31084.0,53456.0,56284.0,49654.0,45522.0,50868.0,47366.0,45924.0,49188.0,75380.0,86999.0,85729.0,96540.0,59244.0,56621.0,58116.0,64110.0,69810.0,62701.0,66977.0,75897.0,85375.0,68610.0,78660.0,73349.0,65119.0,73104.0,78497.0,78892.0
Inne zobowiązania krótkoterminowe,245.0,3194.0,265.0,880.0,144.0,160.0,55.0,422.0,555.0,316.0,208.0,1495.0,226.0,7588.0,1912.0,9317.0,8125.0,7728.0,3751.0,1609.0,1547.0,22735.0,2260.0,5454.0,17036.0,21070.0,10825.0,12207.0,9386.0,31034.0,29154.0,16789.0,8121.0,21029.0,8314.0,5544.0,6338.0,14019.0,8824.0,5396.0,5928.0,8754.0,7108.0,5700.0,8140.0,9313.0,8341.0,10490.0,17340.0,22199.0,14233.0,11443.0,16395.0,24676.0,19175.0,20898.0,23862.0
Rozliczenia międzyokresowe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pasywa razem,22468.0,24654.0,27616.0,29850.0,39230.0,70773.0,69998.0,72652.0,77138.0,69351.0,68289.0,75796.0,75447.0,84789.0,77439.0,136863.0,154756.0,141859.0,136695.0,97422.0,98766.0,108340.0,88158.0,97472.0,117974.0,132874.0,126078.0,130606.0,131580.0,127427.0,123593.0,123496.0,127895.0,206101.0,203307.0,208349.0,219490.0,214188.0,226350.0,224889.0,235639.0,229514.0,234770.0,230406.0,239821.0,236457.0,240488.0,261814.0,280420.0,278517.0,270451.0,296409.0,300250.0,313068.0,328254.0,347422.0,363830.0
Przepływy pieniężne z działalności operacyjnej,806.0,4709.0,2265.0,228.0,291.0,-430.0,3032.0,-2695.0,-1531.0,14530.0,-3099.0,2205.0,3463.0,7462.0,13493.0,30798.0,4489.0,11489.0,17703.0,-9121.0,4481.0,11034.0,10799.0,-5980.0,8580.0,7598.0,640.0,3411.0,-4797.0,5127.0,4928.0,5859.0,850.0,2865.0,15256.0,680.0,6981.0,6311.0,5853.0,3707.0,3052.0,10390.0,-3778.0,18780.0,10712.0,16839.0,13721.0,16060.0,13906.0,-432.0,671.0,14006.0,4168.0,21232.0,11137.0,13487.0,-369.0
