,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
Koszty finansowe,429.0,354.0,339.0,327.0,401.0,352.0,379.0,777.0,437.0,1014.0,395.0,628.0,683.0,957.0,517.0,563.0,392.0,244.0,359.0,201.0,629.0,224.0,184.0,798.0,213.0,155.0,148.0,140.0,196.0,134.0,46.0,204.0,33.0,26.0,114.0,84.0,75.0,98.0,52.0,75.0,91.0,76.0,108.0,202.0,138.0,45.0,59.0,145.0,77.0,47.0,38.0,137.0,88.0,153.0,187.0,627.0,282.0,370.0,326.0,323.0
Pozostałe przychody (koszty),0.0,0.0,0.0,0.0,862.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-27580.0,0.0,2244.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zysk z działalności gospodarczej,1493.0,2543.0,3002.0,2174.0,4010.0,4570.0,2321.0,8467.0,2050.0,5080.0,2206.0,8115.0,2655.0,-50415.0,1172.0,3680.0,-54.0,-188.0,553.0,2622.0,-56.0,-935.0,227.0,2552.0,-62.0,819.0,640.0,2513.0,-1673.0,-1314.0,-666.0,-1832.0,-3160.0,-1664.0,-1813.0,281.0,53.0,484.0,1263.0,1286.0,-157.0,1938.0,1287.0,1402.0,1418.0,1663.0,2478.0,1429.0,257.0,2116.0,1493.0,3141.0,64.0,2291.0,1334.0,-488.0,1012.0,224.0,834.0,4133.0
Wynik zdarzeń nadzwyczajnych,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zysk przed opodatkowaniem,1493.0,2543.0,3002.0,2174.0,4010.0,4570.0,2321.0,8467.0,2050.0,5080.0,2206.0,8115.0,2655.0,-50415.0,1172.0,3680.0,-54.0,-188.0,553.0,2622.0,-56.0,-935.0,227.0,2552.0,-62.0,819.0,640.0,2513.0,-1673.0,-1314.0,-666.0,-1832.0,-3160.0,-1664.0,-1813.0,281.0,53.0,484.0,1263.0,1286.0,-157.0,1938.0,1287.0,1402.0,1418.0,1663.0,2478.0,1429.0,257.0,2116.0,1493.0,3141.0,64.0,2291.0,1334.0,-488.0,1012.0,224.0,834.0,4133.0
Zysk (strata) netto z działalności zaniechanej,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zysk netto,1109.0,2107.0,2381.0,1715.0,3608.0,3729.0,1210.0,7094.0,1687.0,4091.0,1894.0,6445.0,2092.0,-50405.0,1135.0,3446.0,-123.0,-217.0,138.0,3588.0,-130.0,-875.0,134.0,2334.0,-155.0,692.0,473.0,2733.0,-1859.0,-1316.0,-922.0,-1645.0,-3417.0,-1967.0,-1734.0,521.0,-82.0,-54.0,1266.0,1319.0,-564.0,1697.0,1329.0,1163.0,1106.0,1404.0,2097.0,2039.0,283.0,2110.0,1167.0,2914.0,194.0,1583.0,1416.0,-425.0,703.0,82.0,681.0,2854.0
Zysk netto akcjonariuszy jednostki dominującej,1109.0,2107.0,2381.0,1715.0,3310.0,3705.0,1264.0,6081.0,1631.0,3756.0,1922.0,5897.0,2057.0,-48717.0,1075.0,3416.0,-100.0,-199.0,153.0,3613.0,-107.0,-729.0,325.0,2505.0,89.0,756.0,437.0,2297.0,-1690.0,-1249.0,-1025.0,-1772.0,-3341.0,-1985.0,-1830.0,458.0,-44.0,-164.0,1212.0,1224.0,-547.0,1659.0,1335.0,1170.0,1146.0,1383.0,2116.0,1994.0,285.0,2129.0,1192.0,2957.0,208.0,1559.0,1364.0,-389.0,706.0,70.0,653.0,2843.0
Aktywa trwałe,37604.0,37098.0,36560.0,38343.0,47992.0,47792.0,81253.0,79716.0,79182.0,80187.0,77494.0,79931.0,79539.0,52899.0,52517.0,52879.0,52535.0,52163.0,52720.0,51372.0,51457.0,53009.0,53587.0,51733.0,47850.0,48827.0,49039.0,48031.0,48261.0,49819.0,49452.0,52912.0,52855.0,51821.0,51641.0,51896.0,52372.0,53015.0,53119.0,54508.0,56379.0,57787.0,57406.0,57226.0,56241.0,57096.0,56678.0,56845.0,58885.0,58685.0,58365.0,56925.0,58923.0,59196.0,60085.0,60762.0,62167.0,61255.0,57916.0,55459.0
Wartości niematerialne i prawne,220.0,205.0,184.0,899.0,920.0,913.0,29287.0,28505.0,28474.0,28427.0,28382.0,28348.0,28321.0,707.0,682.0,646.0,606.0,701.0,654.0,611.0,565.0,1142.0,1097.0,445.0,414.0,375.0,345.0,322.0,283.0,245.0,207.0,204.0,179.0,140.0,101.0,64.0,53.0,77.0,71.0,117.0,109.0,103.0,97.0,90.0,84.0,78.0,72.0,66.0,61.0,57.0,93.0,91.0,84.0,76.0,69.0,113.0,145.0,182.0,175.0,159.0
Rzeczowe składniki majątku trwałego,22745.0,22577.0,22398.0,22414.0,32551.0,33306.0,33525.0,33316.0,33007.0,32656.0,32576.0,37377.0,37247.0,38118.0,38037.0,37467.0,37105.0,37021.0,37319.0,37611.0,37759.0,38173.0,38480.0,39034.0,38976.0,40344.0,40079.0,39873.0,39824.0,40496.0,40360.0,44293.0,44472.0,44059.0,43824.0,43733.0,43982.0,44466.0,44114.0,45953.0,47256.0,47959.0,47135.0,46862.0,46247.0,46400.0,46907.0,47383.0,49226.0,48936.0,48849.0,48364.0,48620.0,49055.0,50246.0,49678.0,49401.0,48891.0,47955.0,47228.0
Należności długoterminowe,4098.0,4052.0,3975.0,4007.0,4086.0,3947.0,4036.0,4533.0,4536.0,4111.0,4115.0,3915.0,3912.0,3936.0,3915.0,5948.0,5953.0,5958.0,6040.0,4109.0,4108.0,4107.0,4106.0,4122.0,212.0,199.0,331.0,371.0,370.0,301.0,308.0,300.0,307.0,626.0,629.0,629.0,625.0,625.0,625.0,660.0,702.0,699.0,699.0,655.0,657.0,519.0,501.0,500.0,507.0,494.0,498.0,504.0,488.0,476.0,483.0,496.0,502.0,506.0,499.0,501.0
Inwestycje długoterminowe,9534.0,9405.0,9276.0,9146.0,8801.0,8672.0,8542.0,8413.0,8284.0,8154.0,8025.0,7896.0,7766.0,7637.0,7507.0,7378.0,7249.0,7119.0,6990.0,6861.0,6731.0,6602.0,6473.0,6343.0,6214.0,6085.0,5955.0,5826.0,5717.0,5588.0,5469.0,5340.0,5278.0,5290.0,5243.0,5180.0,5118.0,5055.0,4992.0,4930.0,4867.0,4804.0,4741.0,4679.0,4616.0,4553.0,4491.0,4479.0,4413.0,4396.0,4375.0,4270.0,4243.0,4179.0,4080.0,4017.0,4014.0,3950.0,3869.0,3800.0
Pozostałe aktywa trwałe,1007.0,859.0,727.0,1877.0,1634.0,954.0,5863.0,4949.0,4881.0,6839.0,4396.0,2395.0,2293.0,2501.0,2376.0,1440.0,1622.0,1364.0,1717.0,2180.0,2294.0,2985.0,3431.0,1789.0,2034.0,1824.0,2329.0,1639.0,2067.0,3189.0,3108.0,2775.0,2619.0,1706.0,1844.0,2290.0,2594.0,2792.0,3317.0,2848.0,3445.0,4222.0,4734.0,4940.0,4637.0,5546.0,4707.0,4417.0,4678.0,4802.0,4550.0,3696.0,5488.0,5410.0,5207.0,6458.0,8105.0,7726.0,5418.0,3771.0
Aktywa obrotowe,19949.0,33838.0,45903.0,57878.0,44885.0,41137.0,121211.0,125473.0,113380.0,106934.0,97314.0,103968.0,86197.0,67262.0,66626.0,69737.0,61004.0,59431.0,62065.0,70049.0,63063.0,58456.0,55853.0,61553.0,59532.0,57566.0,58847.0,65923.0,53292.0,52359.0,50280.0,48090.0,40153.0,38116.0,37461.0,45553.0,39220.0,36013.0,40603.0,43664.0,48935.0,57628.0,46929.0,52845.0,50026.0,51394.0,56296.0,63991.0,58947.0,56258.0,72369.0,75576.0,73610.0,71914.0,64355.0,79208.0,69363.0,69622.0,79171.0,70073.0
Zapasy,2812.0,2828.0,3410.0,3210.0,2523.0,3248.0,4679.0,4431.0,3593.0,3618.0,4730.0,3928.0,3261.0,3454.0,7715.0,6626.0,6628.0,6009.0,4164.0,3883.0,5617.0,6018.0,5266.0,4473.0,3927.0,4264.0,5591.0,6230.0,5522.0,6157.0,7568.0,7097.0,6889.0,6559.0,6217.0,9163.0,6898.0,7123.0,7529.0,8505.0,13591.0,12278.0,10102.0,9159.0,8983.0,12198.0,12570.0,17026.0,14217.0,11226.0,23833.0,29191.0,23504.0,17669.0,16641.0,27434.0,16442.0,12714.0,13523.0,11616.0
Należności krótkoterminowe,11764.0,15709.0,28409.0,34329.0,21687.0,18352.0,73363.0,67235.0,57847.0,65174.0,52544.0,67092.0,47343.0,25963.0,23379.0,28515.0,13999.0,13622.0,19563.0,26639.0,17963.0,18662.0,26185.0,25191.0,21070.0,15501.0,22838.0,20860.0,16630.0,22296.0,27067.0,23446.0,15550.0,14927.0,17366.0,24097.0,23075.0,22702.0,27682.0,29084.0,27266.0,42201.0,28225.0,38120.0,32963.0,33296.0,34731.0,41237.0,35739.0,36169.0,34391.0,36197.0,33625.0,48444.0,36924.0,46575.0,47249.0,53268.0,52241.0,26403.0
Inwestycje krótkoterminowe,5104.0,14835.0,13570.0,19903.0,19716.0,18042.0,42333.0,53233.0,50921.0,36852.0,38920.0,32280.0,34498.0,36964.0,34871.0,34165.0,39708.0,35429.0,37757.0,39187.0,38758.0,32882.0,23612.0,31598.0,34041.0,37180.0,29950.0,38552.0,30499.0,23307.0,15212.0,17252.0,17147.0,15989.0,13333.0,11940.0,8606.0,5645.0,4858.0,5716.0,7370.0,2501.0,8041.0,5240.0,7339.0,5144.0,8488.0,5728.0,8991.0,8863.0,14145.0,10188.0,16481.0,5801.0,10790.0,5199.0,5672.0,3640.0,13407.0,32054.0
Środki pieniężne i inne aktywa pieniężne,5082.0,14517.0,13254.0,19903.0,19679.0,18008.0,39808.0,51588.0,49134.0,36431.0,37767.0,31240.0,33598.0,36699.0,34655.0,34127.0,36583.0,35429.0,37757.0,36721.0,37893.0,32874.0,23605.0,31598.0,34035.0,37174.0,29944.0,38546.0,30493.0,23302.0,15210.0,17251.0,17147.0,15989.0,13333.0,11940.0,8606.0,5645.0,4858.0,5716.0,7352.0,2481.0,8020.0,5218.0,7318.0,5122.0,8463.0,5714.0,8974.0,8842.0,14120.0,10162.0,16451.0,5771.0,10245.0,5038.0,5487.0,3476.0,13373.0,32013.0
Pozostałe aktywa obrotowe,269.0,466.0,514.0,436.0,959.0,1495.0,836.0,574.0,1019.0,1290.0,1120.0,668.0,1095.0,881.0,661.0,431.0,669.0,4371.0,581.0,340.0,725.0,894.0,790.0,291.0,494.0,621.0,468.0,281.0,641.0,599.0,433.0,295.0,567.0,641.0,545.0,353.0,641.0,543.0,534.0,359.0,708.0,648.0,561.0,326.0,741.0,756.0,507.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aktywa trwałe przeznaczone do sprzedaży,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aktywa razem,57553.0,70936.0,82463.0,96221.0,92877.0,88929.0,202464.0,205189.0,192562.0,187121.0,174808.0,183899.0,165736.0,120161.0,119143.0,122616.0,113539.0,111594.0,114785.0,121421.0,114520.0,111465.0,109440.0,113286.0,107382.0,106393.0,107886.0,113954.0,101553.0,102178.0,99732.0,101002.0,93008.0,89937.0,89102.0,97449.0,91592.0,89028.0,93722.0,98172.0,105314.0,115415.0,104335.0,110071.0,106267.0,108490.0,112974.0,120836.0,117832.0,114943.0,130734.0,132501.0,132533.0,131110.0,124440.0,139970.0,131530.0,130877.0,137087.0,125532.0
Kapitał własny akcjonariuszy jednostki dominującej,21117.0,32248.0,34699.0,36534.0,39965.0,44211.0,100133.0,106334.0,108165.0,109718.0,111488.0,117842.0,119899.0,71182.0,72634.0,76050.0,75950.0,75751.0,75904.0,79518.0,79411.0,75844.0,76169.0,78674.0,78762.0,78383.0,78821.0,81117.0,79428.0,77044.0,76019.0,74247.0,70907.0,68921.0,67091.0,67549.0,67362.0,67198.0,68410.0,69510.0,68964.0,70623.0,71957.0,73128.0,74273.0,75657.0,77773.0,79767.0,80053.0,82180.0,83373.0,86330.0,86539.0,84693.0,86056.0,85668.0,86374.0,84174.0,84773.0,87617.0
Kapitał (fundusz) podstawowy,5750.0,7050.0,7050.0,7050.0,7050.0,7050.0,11050.0,11050.0,11250.0,11250.0,11250.0,11350.0,11350.0,11350.0,11350.0,11350.0,11350.0,11350.0,11350.0,11350.0,11350.0,11350.0,11350.0,11350.0,11350.0,11350.0,11350.0,11350.0,11350.0,11350.0,11350.0,11350.0,11350.0,11350.0,11350.0,11350.0,11350.0,11350.0,11350.0,11350.0,11350.0,11350.0,11350.0,11350.0,11350.0,11350.0,11350.0,11350.0,11350.0,11350.0,11350.0,11350.0,11350.0,11350.0,11350.0,11350.0,11350.0,11350.0,11350.0,11350.0
Udziały (akcje) własne,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kapitał (fundusz) zapasowy,3444.0,11049.0,11000.0,11000.0,11000.0,11000.0,61537.0,61537.0,61537.0,61537.0,61537.0,62968.0,62968.0,62968.0,62968.0,62968.0,62968.0,62968.0,62968.0,62968.0,62968.0,62968.0,62968.0,62968.0,62968.0,62968.0,62968.0,62968.0,62968.0,62968.0,62968.0,62968.0,62968.0,62968.0,62968.0,62968.0,62968.0,62968.0,62968.0,62968.0,62968.0,62968.0,62968.0,62968.0,62968.0,62968.0,62968.0,62968.0,62968.0,62968.0,62968.0,62968.0,62968.0,62968.0,62968.0,62968.0,62968.0,62968.0,62968.0,62968.0
Udziały niekontrolujące,0.0,0.0,0.0,0.0,2236.0,1840.0,2189.0,3160.0,3216.0,2899.0,3022.0,3214.0,3249.0,1561.0,1068.0,1266.0,1243.0,1225.0,1210.0,1185.0,1162.0,768.0,577.0,407.0,164.0,99.0,135.0,571.0,402.0,335.0,438.0,564.0,488.0,506.0,602.0,666.0,628.0,738.0,791.0,906.0,888.0,926.0,921.0,914.0,874.0,895.0,876.0,921.0,918.0,900.0,875.0,832.0,817.0,841.0,893.0,857.0,854.0,866.0,947.0,956.0
Zobowiązania długoterminowe,20913.0,19964.0,19170.0,17947.0,20659.0,20545.0,24425.0,21576.0,21170.0,23341.0,20881.0,18518.0,18310.0,18152.0,18008.0,16085.0,15511.0,15146.0,15315.0,14259.0,14129.0,14382.0,14550.0,12907.0,8085.0,8648.0,8784.0,7339.0,7527.0,8408.0,8155.0,9079.0,8989.0,7184.0,6868.0,6508.0,6371.0,7103.0,7109.0,6221.0,7772.0,8819.0,8753.0,8816.0,8214.0,12792.0,11819.0,10421.0,10488.0,9215.0,9420.0,8033.0,10389.0,10582.0,10885.0,13786.0,14973.0,13820.0,13676.0,11080.0
Z tytułu dostaw i usług,8775.0,10566.0,18792.0,27705.0,17692.0,13200.0,55198.0,57163.0,44860.0,40366.0,28277.0,35501.0,16502.0,17212.0,14216.0,16899.0,9177.0,7728.0,11284.0,19144.0,13374.0,13755.0,12712.0,14036.0,10415.0,8830.0,8787.0,13720.0,8777.0,10280.0,9870.0,11608.0,6547.0,7382.0,8111.0,14093.0,9276.0,7133.0,10083.0,14574.0,18970.0,25980.0,16003.0,14723.0,10440.0,10642.0,13581.0,17195.0,16558.0,9220.0,27758.0,13223.0,11944.0,17938.0,12989.0,23944.0,17714.0,15822.0,28152.0,9657.0
Kredyty i pożyczki,2236.0,2252.0,2269.0,2286.0,1119.0,1113.0,851.0,848.0,879.0,862.0,786.0,807.0,763.0,726.0,827.0,804.0,705.0,702.0,702.0,704.0,702.0,702.0,701.0,702.0,703.0,700.0,701.0,700.0,702.0,700.0,700.0,701.0,731.0,1462.0,1497.0,1528.0,1592.0,1595.0,1629.0,1420.0,1462.0,1141.0,125.0,4413.0,4962.0,632.0,738.0,1115.0,1574.0,1035.0,1035.0,13043.0,11322.0,6915.0,3811.0,693.0,806.0,4342.0,1379.0,2420.0
Z tytułu emisji dłużnych papierów wartościowych,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zobowiązania z tytułu leasingu finansowego,1476.0,1669.0,1748.0,1680.0,2815.0,2859.0,2531.0,2718.0,2587.0,2472.0,2425.0,2142.0,2240.0,2235.0,2371.0,2121.0,1839.0,1803.0,1778.0,1561.0,1720.0,1681.0,1719.0,1906.0,6635.0,6819.0,6584.0,6360.0,1411.0,1306.0,1531.0,1390.0,1262.0,1239.0,1207.0,1251.0,1178.0,1321.0,1258.0,1169.0,2325.0,1952.0,1820.0,1871.0,1920.0,2070.0,2277.0,2372.0,2458.0,2290.0,2345.0,2320.0,2593.0,2664.0,2194.0,2852.0,2737.0,2529.0,2318.0,2088.0
Inne zobowiązania długoterminowe,1870.0,1434.0,1111.0,303.0,499.0,577.0,4925.0,2828.0,3067.0,5807.0,3859.0,2145.0,2590.0,2899.0,2838.0,1719.0,1670.0,1784.0,2531.0,1960.0,2144.0,2751.0,3306.0,1901.0,2223.0,2110.0,2844.0,1737.0,2353.0,3486.0,3666.0,3188.0,3284.0,2559.0,2613.0,2836.0,3370.0,3905.0,4377.0,3792.0,4683.0,5565.0,5887.0,6095.0,5843.0,6860.0,6250.0,5329.0,5562.0,5645.0,5747.0,4486.0,5915.0,6550.0,6251.0,6872.0,8855.0,8669.0,5434.0,4460.0
Zobowiązania krótkoterminowe,15523.0,18724.0,28594.0,41740.0,30017.0,22333.0,75717.0,74119.0,60011.0,51163.0,39417.0,44325.0,24278.0,29266.0,27433.0,29215.0,20835.0,19472.0,22356.0,26459.0,19818.0,20471.0,18144.0,21298.0,20371.0,19263.0,20146.0,24927.0,14196.0,16391.0,15120.0,17112.0,12624.0,13326.0,14541.0,22726.0,17231.0,13989.0,17412.0,21535.0,27690.0,35047.0,22704.0,27213.0,22906.0,19146.0,22506.0,29727.0,26373.0,22648.0,37066.0,37306.0,34788.0,34994.0,26606.0,39659.0,29329.0,32017.0,37691.0,25879.0
Inne zobowiązania krótkoterminowe,3036.0,4237.0,5785.0,10069.0,8391.0,5161.0,17137.0,13390.0,11685.0,7463.0,7929.0,5875.0,4773.0,9093.0,10019.0,9391.0,9114.0,9239.0,8592.0,5050.0,4022.0,4333.0,3012.0,4654.0,2618.0,2914.0,4074.0,4147.0,3306.0,4105.0,3019.0,3413.0,4084.0,3243.0,3726.0,5854.0,5185.0,3940.0,4442.0,4372.0,4933.0,5974.0,4756.0,6206.0,5584.0,5802.0,5910.0,9045.0,5783.0,10103.0,5928.0,8720.0,8929.0,7477.0,7612.0,12170.0,8072.0,9324.0,5842.0,11714.0
Rozliczenia międzyokresowe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
