,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75
Koszty finansowe,,,,,-54.63,97.32,-146.55,-114.19,32.6,-87.98,340.85,859.28,3.2,352.22,-67.64,382.67,149.96,537.43,1609.16,-143.8,-9.22,-92.27,-81.28,135.54,-61.66,36.43,124.66,106.05,274.27,59.0,64.3,59.38,70.83,331.31,-119.12,-87.96,-59.35,-72.16,415.57,733.79,73.39,-133.88,-39.45,-78.8,-71.27,656.77,-198.21,223.28,-7.67,-69.96,170.5,-64.51,80.62,231.49,-165.98,129.65,-17.91,-68.59,764.94,-135.06,361.9,-139.88,-50.63,398.67,-85.3,304.06,-14.89,-63.08,83.71,79.08,128.05,-189.25,-13.65,-29.91,-46.62,365.99
Pozostałe przychody (koszty),,,,,-6425.0,-788.83,494.05,4500.0,100.0,100.0,-100.0,-100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zysk z działalności gospodarczej,,,,,150.08,186.55,98.78,54.53,-307.94,226.67,91.58,374.62,559.78,18.62,55.57,22.41,41.53,74.61,-36.77,179.66,-29.09,-40.52,-25.84,-80.61,-85.23,-69.47,-240.31,-1378.73,-350.32,-141.52,14.5,26.12,-162.24,-1408.51,-42.9,-52.43,127.51,109.55,112.98,91.28,-57.87,92.74,143.97,224.8,416.13,-82.62,44.16,-60.27,21.6,512.65,-158.4,-1.16,-116.95,-354.79,112.15,-206.32,192.16,73.99,-550.64,359.5,-181.22,156.47,192.07,-68.87,227.79,427.23,-79.78,77.6,47.92,-114.78,1370.43,17.64,-84.21,281.67,-78.84,40.33
Wynik zdarzeń nadzwyczajnych,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zysk przed opodatkowaniem,,,,,150.08,186.55,98.78,54.53,-307.94,226.67,91.58,374.62,559.78,18.62,55.57,22.41,41.53,74.61,-36.77,179.66,-29.09,-40.52,-25.84,-80.61,-85.23,-69.47,-240.31,-1378.73,-350.32,-141.52,14.5,26.12,-162.24,-1408.51,-42.9,-52.43,127.51,109.55,112.98,91.28,-57.87,92.74,143.97,224.8,416.13,-82.62,44.16,-60.27,21.6,512.65,-158.4,-1.16,-116.95,-354.79,112.15,-206.32,192.16,73.99,-550.64,359.5,-181.22,156.47,192.07,-68.87,227.79,427.23,-79.78,77.6,47.92,-114.78,1370.43,17.64,-84.21,281.67,-78.84,40.33
Zysk (strata) netto z działalności zaniechanej,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,100.0,-100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zysk netto,,,,,107.56,190.59,203.74,75.11,-1484.93,170.79,108.59,466.7,422.06,-22.37,51.22,-4.75,37.77,84.2,-44.26,167.35,-33.98,-40.63,-22.35,-80.54,-86.61,-77.66,-257.83,-1688.83,-501.5,-141.81,0.19,27.66,-115.63,-1954.52,-62.72,-154.67,74.68,133.42,110.44,89.28,141.55,-47.64,116.41,159.85,384.93,-90.05,57.05,-189.56,17.1,760.86,-173.76,-29.64,-137.7,-454.39,63.92,14.16,130.62,62.74,-45.14,196.45,-315.83,145.75,197.47,-82.84,158.79,274.61,-79.78,183.59,-21.68,-105.31,938.08,22.0,-80.28,654.51,-81.0,36.63
Zysk netto akcjonariuszy jednostki dominującej,,,,,106.45,170.8,96.61,92.65,-1763.38,164.82,185.02,1306.2,346.64,-13.7,21.93,-8.39,40.41,71.04,-49.68,256.6,-30.69,-32.1,-9.14,-83.84,-96.55,-65.94,-257.88,-1789.88,-2111.82,-139.73,22.54,26.99,-61.07,-1193.51,-104.16,-135.91,107.55,113.87,109.82,88.4,52.92,34.0,158.02,158.66,404.2,-77.93,54.77,-183.85,9.98,285.81,-165.98,23.91,-112.49,-438.98,48.77,-75.33,149.49,59.88,-24.74,188.68,-574.79,137.66,165.37,-79.31,135.95,224.71,-125.41,41.4,-51.99,-111.94,1365.51,73.16,6.66,415.49,-83.11,59.84
Aktywa trwałe,,,,,-7.18,-4.28,1.18,4.74,7.51,6.89,6.5,11.29,12.46,17.18,22.84,33.77,39.75,42.72,38.17,46.83,50.66,34.03,19.7,12.37,2.31,4.95,12.1,7.36,0.04,-2.71,-2.04,-6.77,-0.78,2.53,0.94,-7.33,-24.37,-23.68,-19.96,-38.45,-28.07,-31.55,-35.3,-12.17,-11.23,-10.3,-11.84,-25.22,-27.99,-31.05,-28.56,-18.28,-13.52,-6.3,-11.04,-29.2,-12.94,-17.55,-8.38,27.45,11.36,13.26,16.62,16.26,11.02,14.92,5.83,-0.1,4.24,14.31,27.29,58.02,55.98,51.04,44.23,42.57
Wartości niematerialne i prawne,,,,,-23.22,-27.48,-45.14,14.34,3.02,15.31,7.6,2.08,13.52,8.66,16.65,84.15,63.71,45.86,53.44,-26.69,-34.47,186.85,255.33,278.59,328.93,598.54,478.05,562.78,576.14,4.25,2.89,-7.14,-7.49,-4.94,-4.11,-6.59,-12.65,-11.59,-12.33,-17.98,-12.2,-15.52,-15.54,-4.55,-4.38,-4.24,-3.72,-2.25,-2.19,-2.41,-0.79,-0.47,-0.64,-0.66,-2.86,-80.19,-89.05,-90.1,-90.63,-56.62,-30.24,-32.7,-33.91,-31.38,-29.6,-25.65,-30.24,-31.98,-21.38,-18.03,-0.9,14.54,12.74,26.92,20.15,-36.36
Rzeczowe składniki majątku trwałego,,,,,-6.02,-8.73,-5.17,-3.07,-0.67,-0.67,0.84,8.01,9.27,17.18,21.47,24.8,24.34,24.03,23.68,51.54,47.19,39.93,31.4,5.64,9.14,13.39,12.52,4.29,-7.38,-22.44,-24.11,-24.21,-19.3,-10.16,-10.51,-15.68,-31.49,-32.48,-31.38,-57.43,-49.75,-53.31,-54.3,-21.82,-19.26,-10.62,-7.3,-16.76,-15.12,-16.85,-17.71,-10.05,-9.73,-9.31,-14.34,-17.33,24.04,31.31,43.29,48.27,15.8,12.45,15.46,31.62,12.75,20.7,13.65,8.09,14.47,27.97,48.8,80.07,78.02,67.53,54.65,54.96
Należności długoterminowe,,,,,-33.33,-50.0,116.67,-50.0,-50.0,-100.0,-100.0,-100.0,-100.0,,,,,,,,,,,10.26,-11.54,-13.12,,-9.43,-18.5,-10.35,42.3,-10.48,-5.23,-12.11,-9.86,52.84,-34.33,38.61,55.22,-25.61,42.01,-30.5,-45.15,-32.34,-26.83,-19.85,-44.32,-68.22,-64.69,-71.71,-70.04,-49.44,-44.53,-16.69,16.13,162.6,191.02,75.22,134.65,-6.87,2.72,80.99,41.59,84.58,29.06,8.03,0.03,-46.24,-38.22,-42.73,-35.54,-7.69,-14.42,-30.62,-26.83,21.88
Inwestycje długoterminowe,,,,,-19.69,399.43,-35.43,16.16,42.2,-76.74,80.21,36.86,50.57,142.33,111.17,3.47,17.21,26.1,-34.54,80.62,44.65,-27.11,33.8,35.74,-47.41,-44.17,-38.08,-63.1,-4.4,0.0,0.0,-3.95,-3.87,52.91,52.91,69.96,69.06,6.22,6.22,-12.59,-12.12,77.93,77.93,100.95,99.39,-7.25,-9.98,-9.67,-23.91,-22.36,-20.44,-47.88,-38.19,-36.23,-36.43,-38.87,-39.24,-39.54,-39.89,1.3,2.96,-99.75,-99.75,-99.76,-99.76,0.0,0.0,-41.67,-100.0,-100.0,-100.0,-100.0,,,,
Pozostałe aktywa trwałe,,,,,-14.53,-93.89,144.76,135.5,128.97,4359.29,44.15,30.47,27.24,-3.5,13.26,91.37,135.92,157.91,143.68,-35.71,-0.8,-21.6,-20.22,52.51,-17.59,-73.3,-64.26,-6.78,-8.13,410.84,270.09,116.87,122.66,48.22,37.45,-9.09,-15.23,-25.8,-19.67,-12.71,-11.12,-12.39,-19.18,-8.7,-12.69,-10.08,-9.98,-32.72,-41.24,-46.85,-44.77,-23.53,-13.85,6.1,-6.17,-24.56,-23.44,-34.75,-23.73,28.23,10.77,21.71,36.44,-6.98,22.18,6.92,-6.61,3.21,-0.49,5.94,0.24,18.97,18.19,19.67,25.06,0.74
Aktywa obrotowe,,,,,25.7,30.25,47.02,81.37,56.38,47.35,47.17,41.08,37.27,33.07,26.88,24.81,42.1,30.17,31.31,11.05,-8.06,-13.39,-7.23,6.81,11.05,29.97,18.72,23.13,21.91,26.2,18.02,2.86,1.48,-15.92,-13.7,-20.26,-19.18,-20.69,-17.14,-7.92,-7.1,1.15,-9.57,-4.59,-1.35,-11.72,-9.1,-8.22,-16.49,-5.76,-7.85,-12.79,-8.63,-8.76,-2.83,10.61,12.33,8.53,2.87,-3.71,-0.86,-13.3,-10.97,-9.85,-22.48,-2.96,1.62,-4.91,11.87,-2.19,1.29,5.13,0.6,14.43,7.85,12.27
Zapasy,,,,,-71.78,-56.76,-72.43,128.51,101.04,173.04,268.79,77.71,59.39,32.39,71.15,-24.29,-13.24,-41.97,-51.19,-13.59,-8.83,-19.56,-5.89,84.48,82.86,134.85,103.8,-4.19,-0.82,-35.31,-42.23,-34.23,-34.24,-36.06,-21.13,-16.34,-28.06,-30.02,-27.91,-71.22,-69.75,-61.64,-64.86,28.56,29.15,14.86,17.43,-25.73,3.38,40.53,58.2,13.25,37.16,74.0,107.29,147.97,16.1,-37.85,-45.31,-41.34,2.0,18.85,7.74,31.32,51.93,95.52,142.57,148.99,51.47,10.42,-19.71,-21.55,26.42,12.55,40.35,42.9
Należności krótkoterminowe,,,,,14.8,31.01,41.51,54.33,70.92,48.43,38.01,2.72,5.36,12.12,24.58,55.52,58.0,29.08,5.81,-5.1,-19.25,-16.54,-0.26,-5.53,-0.08,15.93,7.38,18.74,30.06,25.54,13.52,5.36,-9.0,-14.14,-10.78,-13.19,-32.58,-32.46,-18.54,-3.05,-1.13,-6.07,-24.06,-31.63,-7.23,-23.3,-5.76,22.15,13.07,35.78,8.13,-5.81,-15.1,-9.87,-3.55,-3.25,14.43,16.47,12.31,-8.15,2.6,-8.77,-15.93,4.37,-14.21,-11.41,-13.4,-19.88,-0.11,2.29,37.5,16.05,20.0,9.73,5.9,15.4
Inwestycje krótkoterminowe,,,,,262.84,171.93,252.95,164.65,-18.17,26.9,8.27,67.86,108.04,61.21,38.28,6.5,59.04,82.49,117.95,38.93,-4.74,-28.17,-36.66,7.15,-35.28,-48.78,-60.33,-34.62,-74.34,-35.49,11.24,-41.25,26.31,-50.63,-52.66,-40.45,210.24,305.97,272.6,91.77,13.19,40.87,-4.56,74.37,30.57,8.57,20.52,-38.83,-65.7,-53.98,-64.35,-55.28,-51.72,-47.29,-54.59,60.19,56.32,30.71,165.99,77.04,109.2,31.21,20.39,-33.01,-36.96,23.96,50.4,31.31,45.4,-19.61,-37.45,-14.17,-41.08,-2.71,-26.39,36.52
Środki pieniężne i inne aktywa pieniężne,,,,,308.49,194.0,280.25,169.02,-18.73,25.81,7.95,68.65,107.49,55.93,33.8,7.49,62.85,92.83,128.03,38.78,-5.95,-28.75,-40.88,7.19,-34.54,-48.44,-57.57,-34.54,-74.42,-35.33,11.57,-41.18,26.71,-50.6,-52.66,-40.45,211.16,305.94,272.6,91.77,13.2,40.87,-4.56,74.37,30.57,8.57,20.52,-38.83,-65.7,-53.98,-64.35,-55.31,-51.79,-47.29,-54.67,60.24,56.4,30.71,166.45,77.13,109.03,31.21,20.33,-33.03,-36.92,23.96,50.48,31.36,45.57,-19.61,-37.45,-14.57,-45.44,-3.62,-26.39,37.15
Pozostałe aktywa obrotowe,,,,,-7.59,16.92,32.69,68.92,227.25,32.24,119.06,156.53,62.62,85.19,7.11,9.94,5.5,5.7,48.49,15.47,18.97,27.7,30.93,23.49,87.19,130.75,98.02,155.03,64.17,52.32,31.38,27.09,11.84,-12.38,-9.74,-36.33,-29.39,-29.88,-38.46,-8.59,-15.1,-3.61,6.69,-11.75,-13.71,-13.43,-24.87,-5.89,-3.46,-5.3,13.92,4.01,7.81,0.94,4.33,2.29,-2.83,-6.97,-16.26,-23.8,-17.52,-22.35,-15.82,-6.98,-29.03,-9.05,-12.36,-21.39,7.72,-0.72,-6.14,18.7,-3.34,28.12,22.29,-16.32
Aktywa trwałe przeznaczone do sprzedaży,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100.0,,,,,,,,,,,,,,,,,,,,-100.0,-100.0,-100.0,,,,,,,,,,,,,,
Aktywa razem,,,,,13.84,19.38,32.86,56.16,42.01,37.14,37.61,34.5,31.75,29.94,26.15,26.44,41.65,32.4,32.53,17.96,2.95,-4.31,-2.26,8.14,8.65,23.26,17.22,19.19,16.26,19.6,13.68,0.69,0.98,-12.5,-10.97,-17.57,-20.31,-21.34,-17.73,-15.07,-11.45,-5.75,-14.86,-5.87,-3.01,-11.51,-9.53,-10.92,-18.26,-9.69,-11.01,-13.52,-9.29,-8.47,-3.83,5.61,9.06,5.37,1.6,-1.09,0.4,-10.78,-8.16,-7.02,-18.64,-0.81,2.16,-4.26,10.67,0.11,4.78,12.62,8.76,20.27,13.78,18.29
Kapitał własny akcjonariuszy jednostki dominującej,,,,,-19.73,121.89,120.59,153.5,143.95,16.25,20.62,27.0,40.42,28.35,30.07,18.53,15.24,24.08,23.47,42.87,43.49,23.54,16.78,7.29,3.71,3.71,-3.5,-26.29,-29.38,-29.08,-29.37,-30.08,-33.18,-43.86,-51.09,-32.81,-26.4,-9.01,11.54,-6.11,-5.82,-4.55,-1.61,18.88,24.5,20.24,21.8,8.34,8.36,10.54,-0.03,-42.38,-46.45,-57.17,-57.47,-35.28,-33.6,-27.97,-30.62,-50.34,-59.87,-49.92,-39.93,7.35,36.52,52.46,35.25,35.39,31.7,3.69,26.9,31.05,30.82,40.44,20.78,28.47
Kapitał (fundusz) podstawowy,,,,,0.0,28.73,28.73,28.73,28.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Udziały (akcje) własne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kapitał (fundusz) zapasowy,,,,,-37.48,112.77,112.76,112.83,112.83,22.71,22.71,22.82,22.82,34.34,34.34,34.22,34.22,34.79,34.79,34.79,36.64,33.85,34.06,33.73,31.68,9.59,9.42,9.69,9.91,-27.47,-27.47,-27.47,-27.38,-31.85,-31.85,-31.96,-31.17,-3.04,-3.04,-2.46,-3.71,-37.46,-37.46,-37.73,-37.73,3.02,3.02,3.03,3.03,-2.16,-2.16,-2.18,-2.18,1.5,1.5,1.5,1.5,-0.87,-0.87,-0.87,-0.85,-5.6,-5.31,-21.73,-21.74,-17.08,-17.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Udziały niekontrolujące,,,,,-20.75,-14.09,-8.17,1.44,3.2,-1.01,0.45,9.3,12.36,7.1,9.33,9.79,10.37,14.23,12.69,12.83,4.67,2.7,-2.11,-4.96,0.13,-0.66,-4.72,-7.1,-6.88,-0.08,-7.66,-5.97,-12.46,-24.14,-22.43,-46.35,-56.45,-49.83,-44.14,-23.56,-0.88,-9.76,-11.97,-5.84,-8.24,-5.93,-5.05,-10.22,-6.88,0.15,-6.32,-35.52,-53.13,-64.09,-57.55,-35.44,-3.96,20.82,12.71,10.64,17.0,27.9,37.43,34.85,20.94,47.03,46.04,69.84,68.87,9.45,-2.26,-12.75,-17.91,-4.35,-3.47,-35.81
Zobowiązania długoterminowe,,,,,236.39,-35.28,-47.33,-28.2,-64.25,72.23,79.63,-31.46,-34.6,-30.3,-35.0,33.65,33.19,38.83,39.12,61.93,169.79,110.6,23.44,53.56,-1.62,8.83,69.71,6.24,-9.0,-10.15,-7.68,-14.28,-5.61,-6.16,7.08,-0.09,-13.36,133.9,120.54,128.38,137.0,-2.59,-18.36,-15.12,14.26,5.95,-28.3,13.89,-12.61,-14.2,38.66,15.24,-38.29,-31.89,21.45,11.87,111.28,50.01,-15.24,-65.05,-6.41,-54.02,-45.93,8.4,-7.4,30.96,1.93,-10.57,-34.85,25.81,47.17,86.04,27.08,62.03,1.99,16.35
Z tytułu dostaw i usług,,,,,5.56,29.8,23.99,58.15,89.0,43.62,72.3,25.12,12.58,17.12,-5.29,8.6,24.3,2.82,34.55,-5.75,-28.15,-14.69,-9.62,33.19,38.56,59.67,34.03,61.79,61.24,44.49,36.66,-6.84,3.28,-19.09,-22.07,-36.93,-42.25,-38.4,-38.67,-12.3,-18.56,-2.52,-13.39,-12.48,-1.43,-10.24,3.73,-2.29,1.68,-1.53,-15.63,-17.92,-18.22,-9.23,1.21,3.33,29.12,10.13,6.05,3.25,-3.72,-18.9,-19.3,-23.98,-30.59,20.25,-3.26,-5.37,23.32,-25.85,-4.92,6.16,-12.31,74.42,95.44,84.27
Kredyty i pożyczki,,,,,79.2,-22.8,-3.72,-15.54,-17.37,228.34,124.39,97.03,22.44,-40.43,-18.01,-9.92,1.81,-11.83,-37.76,-33.52,-15.75,33.47,28.03,5.79,70.84,221.14,602.57,676.77,503.04,291.72,162.2,206.03,130.42,61.25,48.6,-3.95,-18.6,-32.89,-37.75,-43.56,-46.38,-56.42,-57.89,-31.42,-46.56,-41.95,17.39,-47.12,-30.65,5.83,-47.65,-64.4,146.43,91.14,-1.79,28.54,-59.32,-10.73,78.86,704.32,61.6,33.96,34.49,-18.49,-97.41,-31.94,-28.54,-36.0,2503.05,-43.31,5.32,6.09,109.37,-3.64,-5.59,-8.41
Z tytułu emisji dłużnych papierów wartościowych,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zobowiązania z tytułu leasingu finansowego,,,,,-73.12,8.11,32.37,26.3,41.23,21.63,16.88,21.36,7.51,13.92,15.8,50.76,42.85,81.92,60.92,80.99,113.75,65.43,70.43,27.11,32.22,31.36,17.78,29.3,-8.59,-12.87,-15.76,-33.47,-11.7,-19.41,-16.3,-15.29,-14.33,-17.33,-27.48,-67.74,-76.51,-78.61,-77.21,-49.93,-38.42,-31.41,-26.59,-38.88,-26.62,-8.54,7.98,23.36,19.5,1.88,-12.81,52.63,257.88,293.98,277.77,200.91,28.91,27.3,47.67,20.85,15.94,10.96,-2.63,2.17,3.32,22.33,44.96,69.17,70.85,65.79,28.84,136.3
Inne zobowiązania długoterminowe,,,,,823.81,6.43,-23.89,66.3,-77.87,156.01,259.31,1.02,-40.84,-54.33,-66.03,-35.38,-5.56,-12.93,3.31,-15.49,287.13,216.48,-12.31,274.05,-15.12,2.94,257.51,10.99,9.59,15.98,21.04,15.83,19.62,15.01,37.31,22.42,2.05,204.07,165.74,112.44,113.47,-33.48,-48.04,-33.41,-36.52,-36.54,-32.49,-33.36,-29.72,-30.6,-29.19,-13.55,-2.89,-2.46,-2.26,-15.66,-26.44,15.11,18.75,41.01,100.61,2.54,28.71,4.4,-19.97,31.35,-2.79,-15.57,-25.43,-43.75,51.12,85.88,145.94,167.58,-1.92,9.97
Zobowiązania krótkoterminowe,,,,,-0.48,3.34,28.79,57.0,76.49,53.45,49.22,49.62,37.87,39.2,32.37,31.19,59.02,37.23,37.96,5.74,-20.27,-21.9,-11.41,5.85,14.45,39.82,26.27,48.22,49.46,47.04,34.74,10.9,12.05,-5.27,-3.03,-14.93,-18.29,-32.17,-30.28,-27.64,-23.79,-6.58,-16.43,-7.98,-12.17,-21.61,-11.83,-21.22,-27.52,-14.28,-23.42,-13.35,18.1,18.69,9.47,12.43,-2.65,1.47,12.34,33.44,10.54,4.07,4.63,-9.95,-25.75,-7.71,-0.26,-6.75,27.55,-4.72,-2.84,1.99,3.63,9.99,16.22,19.14
