,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75
Koszty finansowe,,,,,242.36,132.15,-326.12,133.55,-61.34,-90.26,133.04,-51.62,-43.8,434.05,184.29,1376.88,1165.12,-215.49,60.78,-91.15,-84.71,144.52,-60.36,-61.04,172.83,1755.91,-73.14,-633.87,-38.41,-95.62,1035.0,138.15,-71.94,269.73,-84.86,156.0,599.03,-132.94,140.74,-29.78,-99.93,43.14,-17.69,-3.27,87800.0,218.53,66.89,-186.99,1.54,415.04,-7.84,257.37,-43.14,28.75,-123.09,-62.93,71.53,-67.93,1124.06,-167.31,202.7,15.95,-66.48,436.95,-70.42,-4.07,112.92,8.42,72.67,15.21,37.86,-43.8,36.92,185.61,52.35,253.9
Pozostałe przychody (koszty),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100.0,643.81,109.55,,,-94.18,32.62,,-32.9,290.48,-51.07,,-100.0,-100.0,-100.0,,,,,,,,,,,,,,-130.68,181.64,-99.34,-78.12,99.7,-86.14,-12350.0,-125.37,-14950.0,-232.7,-71.84,-110.78,180.73,127.01,-9.62,-140.0,-164.2,-1480.7,164.46
Zysk z działalności gospodarczej,,,,,11.26,15.96,38.94,-11.41,151.19,-7.32,4.27,38.31,-39.23,-46.42,-58.79,-179.63,-84.0,-13.49,76.59,187.32,22.13,144.07,12.34,-12.27,143.34,4.57,42.83,93.79,90.04,19.04,-10.79,3.3,41.41,33.08,74.08,44.73,58.94,27.77,6.6,20.73,7.05,12.16,-6.6,38.31,8.85,41.85,15.82,-19.06,24.49,-25.87,-22.18,-52.68,-26.33,-34.91,-22.87,41.23,-33.68,-70.97,-74.63,-76.97,-52.76,-161.67,287.99,191.85,185.09,542.96,-65.62,-200.0,-74.39,97.85,-116.8,267.57,226.74,-3.0,1348.15,-7.96
Wynik zdarzeń nadzwyczajnych,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zysk przed opodatkowaniem,,,,,11.26,15.96,38.94,-11.41,151.19,-7.32,4.27,38.31,-39.23,-46.42,-58.79,-179.63,-84.0,-13.49,76.59,187.32,22.13,144.07,12.34,-12.27,143.34,4.57,42.83,93.79,90.04,19.04,-10.79,3.3,41.41,33.08,74.08,44.73,58.94,27.77,6.6,20.73,7.05,12.16,-6.6,38.31,8.85,41.85,15.82,-19.06,24.49,-25.87,-22.18,-52.68,-26.33,-34.91,-22.87,41.23,-33.68,-70.97,-74.63,-76.97,-52.76,-161.67,287.99,191.85,185.09,542.96,-65.62,-200.0,-74.39,97.85,-116.8,267.57,226.74,-3.0,1348.15,-7.96
Zysk (strata) netto z działalności zaniechanej,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zysk netto,,,,,-13.09,35.53,41.81,-7.63,152.81,-5.07,6.96,39.51,-40.28,-50.56,-59.5,-194.32,-88.34,-10.38,71.61,179.3,116.92,133.99,10.66,-22.78,55.91,9.97,51.36,99.43,135.71,24.54,-11.77,19.19,40.19,31.4,75.75,30.57,58.01,29.72,6.28,18.33,4.08,10.83,-7.69,72.72,6.71,44.66,16.5,-39.98,24.6,-28.07,-25.46,-63.54,-24.5,-39.05,-21.4,92.37,-0.74,-47.52,-54.55,52.57,-50.2,-78.38,136.68,-65.82,83.71,629.61,-68.59,-205.85,-70.02,162.17,-82.29,338.72,226.12,-17.2,1354.37,-16.69
Zysk netto akcjonariuszy jednostki dominującej,,,,,20.08,10.34,41.14,-7.3,154.39,-5.0,6.6,40.23,-40.61,-51.11,-58.28,-196.98,-92.27,-7.26,68.51,176.01,49.38,144.26,8.94,-26.38,224.09,2.51,50.7,114.88,146.43,24.32,-10.84,14.97,40.1,32.54,76.78,34.76,60.94,32.32,6.56,18.22,4.3,9.66,-8.47,72.08,6.38,44.23,17.36,-40.66,25.6,-27.97,-25.47,-63.45,-24.51,-39.37,-21.31,93.26,-1.06,-47.89,-55.02,53.66,-50.49,-79.05,139.12,-66.05,84.52,657.56,-68.88,-207.43,-70.25,163.99,-84.23,336.86,230.09,-17.38,1519.65,-16.11
Aktywa trwałe,,,,,23.5,18.78,20.2,3.0,-0.79,2.92,5.06,1.06,1.67,2.89,3.56,12.62,11.61,4.79,2.58,-3.56,-2.96,1.45,-1.64,-1.45,-0.14,-3.13,1.64,3.63,1.0,2.68,4.25,3.79,3.78,0.4,-5.94,-7.45,-6.34,-3.46,-1.83,12.01,10.53,7.13,9.1,2.92,6.64,6.24,15.71,9.62,8.56,18.9,11.56,17.83,21.75,21.76,19.43,21.43,31.28,29.45,35.46,30.44,19.7,13.25,4.77,-2.36,-7.36,-10.38,-8.83,-6.92,-5.13,-0.89,1.71,-0.31,-0.72,-0.18,-1.62,4.0
Wartości niematerialne i prawne,,,,,333.5,295.14,246.96,-1.34,-16.1,-9.88,-6.37,-3.75,-0.26,1.0,1.54,15.02,19.31,27.04,25.15,15.14,14.13,19.58,22.77,28.77,32.33,26.7,36.93,31.93,21.6,12.01,0.96,-5.22,-3.07,-9.32,-12.57,-10.96,-12.87,-7.47,-7.09,-10.65,-11.86,-6.5,-11.03,-28.06,-28.28,-35.26,-4.37,16.79,19.58,35.21,-2.26,-0.66,-0.83,-11.79,-14.69,-10.46,-10.7,-15.05,-9.29,-7.42,-3.38,-1.87,-6.52,-0.48,0.05,13.4,17.55,-34.98,-11.35,-42.81,-27.57,22.37,10.28,57.89,53.45,79.15
Rzeczowe składniki majątku trwałego,,,,,14.47,10.51,12.02,0.95,2.71,6.25,8.92,6.13,2.95,4.1,4.82,9.69,8.46,1.12,-0.54,-4.42,-4.12,-0.17,-4.14,-4.4,-3.07,-6.09,-2.42,0.72,-1.35,1.67,5.59,5.06,4.84,1.13,-6.49,-8.64,-7.41,-4.4,-2.12,14.63,13.18,8.43,11.26,3.83,8.29,11.38,20.06,13.34,12.15,19.96,12.81,19.08,23.33,24.36,22.23,22.54,31.86,29.22,34.06,27.26,16.68,8.76,1.51,-3.72,-8.46,-9.73,-8.65,-6.33,-5.07,-1.45,-0.57,-2.46,-3.36,-2.14,-2.25,1.76
Należności długoterminowe,,,,,,,,,,,,,,9.09,4.35,9.09,-100.0,-100.0,-100.0,-100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.34,5.04,12.15,6.15,-3.25,74.18,69.17,75.35,88.49,12.74,9.93,17.74,23.8,7.94,2.72,13.23,15.79,14.45
Inwestycje długoterminowe,,,,,213.49,195.5,265.27,95.08,-77.51,-76.16,-80.71,-98.31,-89.73,-88.15,-89.73,3308.87,2902.42,2508.39,2902.42,-11.9,0.03,-0.16,0.4,0.38,-96.8,0.24,-0.13,-0.13,3243.7,6.46,-0.13,0.11,-7.56,-10.17,-4.24,10.54,12.32,15.71,15.71,25.56,25.56,25.56,25.56,0.0,0.0,0.0,-31.15,-31.31,-31.31,-31.31,-0.22,28.29,28.29,-1.12,-1.12,-22.01,-22.16,1.19,1.19,-1.96,-1.77,-2.13,-1.96,32.22,0.0,0.17,0.0,-24.37,0.0,0.0,25.35,5.49,59.17,69.3,-10.52,3.58
Pozostałe aktywa trwałe,,,,,20.06,26.43,11.57,12.79,7.09,4.48,12.6,-10.8,-12.89,-10.42,-10.76,29.52,32.12,15.29,-4.69,-10.82,-7.07,7.1,15.58,11.44,57.97,-2.62,15.18,-1.53,-38.66,-5.13,-14.98,7.64,9.56,26.04,38.17,28.62,36.1,21.1,10.9,11.83,7.86,6.41,7.27,48.99,45.0,-3.01,-5.05,-35.36,-38.75,1.5,11.83,15.75,19.56,23.83,4.03,47.45,89.25,87.59,146.95,142.02,97.3,102.23,62.21,6.09,-1.35,-26.49,-22.01,-2.8,-5.03,21.71,35.88,14.44,17.01,-0.42,-9.47,4.0
Aktywa obrotowe,,,,,8.34,9.94,10.67,18.04,7.96,-1.69,15.62,8.17,10.2,7.63,-4.99,10.8,15.08,13.55,2.84,-8.43,-8.22,4.89,15.35,16.8,18.5,19.16,21.74,36.02,34.79,16.17,13.16,6.1,10.82,25.04,25.74,32.87,29.49,20.86,19.74,26.94,23.28,26.39,19.18,10.71,5.92,11.8,19.16,28.81,31.73,18.48,6.53,-3.67,-5.76,-2.93,-2.56,-1.88,-0.86,-12.1,-9.45,-11.33,-11.22,-15.27,4.68,13.14,20.72,31.86,7.22,-5.97,-10.53,-0.34,7.82,15.82,18.38,7.28,6.73,-0.78
Zapasy,,,,,16.32,31.27,38.79,30.27,17.41,-3.8,2.24,1.98,12.51,10.07,7.99,25.63,23.03,20.46,10.64,-3.45,-0.2,4.61,17.35,19.63,18.11,30.79,24.49,38.78,46.07,19.96,16.92,3.74,-6.63,-5.79,-10.41,-6.66,-4.39,-6.75,2.46,20.05,20.34,19.75,17.35,2.69,-3.32,4.18,14.32,11.62,20.5,16.77,18.26,19.09,24.03,32.67,29.44,18.2,2.3,2.95,-2.29,4.03,11.25,1.4,-6.51,-5.81,-3.57,6.05,25.08,22.6,24.48,20.62,16.11,13.29,-2.28,-3.23,-7.36,-8.33
Należności krótkoterminowe,,,,,17.96,10.21,16.04,10.93,1.76,-0.2,-2.51,2.38,7.53,2.45,7.08,10.81,11.38,11.9,1.55,-9.07,-14.56,0.31,9.51,8.15,17.04,12.11,27.39,37.29,28.2,17.82,9.72,0.08,10.62,14.72,11.44,6.81,1.47,-4.22,-3.56,-0.93,9.1,14.92,22.99,15.76,11.52,17.89,9.56,27.7,20.06,14.73,14.63,8.21,-2.43,-1.17,-9.05,3.06,13.67,-6.52,7.43,-2.36,-4.38,-24.28,-7.55,-6.36,2.13,37.99,-0.62,3.73,4.45,28.75,36.66,22.05,18.33,-3.84,-6.63,-6.44
Inwestycje krótkoterminowe,,,,,-14.7,-8.62,8.85,8.34,53.7,-7.2,312.68,120.82,-9.99,60.3,-61.9,-45.48,0.42,-21.88,-34.87,-48.17,-18.05,88.01,76.45,124.97,51.88,0.55,-31.24,3.27,-2.65,-31.11,11.1,98.65,300.42,662.1,623.87,417.04,276.27,133.24,89.99,65.96,40.97,41.81,15.8,13.3,9.05,12.23,32.52,41.29,50.03,22.45,-7.8,-23.66,-25.5,-24.34,-23.04,-23.94,-17.75,-33.39,-42.13,-43.72,-47.74,-29.19,60.54,102.03,128.31,80.33,-7.45,-49.29,-65.14,-61.46,-49.32,11.67,101.86,92.85,119.45,32.73
Środki pieniężne i inne aktywa pieniężne,,,,,-14.7,-8.62,8.85,1.79,43.65,-18.91,-82.33,131.68,-34.12,70.53,753.69,-62.05,3.79,-31.26,-39.41,-39.13,-3.68,129.82,86.14,153.23,62.14,-7.23,-35.42,0.04,-9.0,-36.11,11.23,112.68,362.68,773.1,705.41,444.75,284.89,135.07,91.4,65.24,39.49,42.16,16.09,13.15,11.15,12.79,32.76,42.32,49.35,21.8,-8.15,-39.66,-26.56,-43.66,-48.17,-42.41,-32.26,-17.75,-14.95,-7.86,-35.1,-22.73,62.69,37.98,104.31,58.44,-23.74,-25.88,-62.11,-57.49,-39.46,12.7,70.91,68.66,121.7,33.83
Pozostałe aktywa obrotowe,,,,,-78.87,-83.5,-94.01,6.21,-81.72,16.91,1.4,-23.08,647.73,27.31,67.92,34.4,-14.02,10.13,48.46,57.14,16.35,-16.25,-34.81,-15.15,6.22,10.88,-0.7,6.03,9.16,9.91,48.64,29.68,1.67,15.16,-5.09,12.18,7.06,8.05,-5.36,100.72,60.22,61.14,95.62,40.74,-6.93,-3.03,37.36,79.97,39.53,25.02,-14.49,-31.57,-6.52,-5.49,6.81,-6.41,9.07,13.84,23.31,19.87,2.16,10.73,5.59,18.95,4.15,14.68,11.18,1.96,10.85,3.09,-6.42,-12.2,-7.35,8.55,21.04,20.61
Aktywa trwałe przeznaczone do sprzedaży,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aktywa razem,,,,,17.22,14.9,16.09,8.42,2.56,0.98,9.4,3.85,5.11,4.83,-0.15,11.87,13.08,8.47,2.69,-5.53,-5.22,2.97,5.39,5.72,7.63,6.86,10.74,17.68,16.49,9.42,8.68,4.95,7.52,13.47,10.48,12.99,13.26,10.76,10.9,20.91,18.5,19.42,15.52,7.8,6.17,10.0,17.98,21.95,23.6,18.61,8.22,3.23,2.72,4.84,5.06,6.66,10.89,3.07,8.25,6.1,2.16,-2.19,4.72,5.19,6.48,9.42,-0.7,-6.42,-8.15,-0.58,5.05,8.18,9.68,4.05,3.07,1.3
Kapitał własny akcjonariuszy jednostki dominującej,,,,,12.45,6.25,6.58,12.8,14.23,13.26,12.43,13.53,12.4,4.71,0.96,-6.69,-11.15,-4.59,-3.41,3.43,4.97,8.53,8.33,7.69,8.57,8.01,10.72,11.96,13.71,13.47,11.28,10.59,11.87,8.61,13.54,14.8,15.54,17.44,15.74,16.44,15.55,4.82,3.29,5.63,6.38,24.68,24.65,21.13,21.63,0.76,-1.22,-3.53,-4.68,-3.88,-5.49,-4.46,-4.44,4.56,2.75,4.15,0.99,7.09,9.26,5.83,8.33,5.17,2.39,0.78,-1.48,8.14,5.29,9.05,11.45,3.4,8.24,7.65
Kapitał (fundusz) podstawowy,,,,,5.56,5.56,5.27,0.76,0.76,0.76,-4.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.25,-8.25,-8.25,-8.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,1.08,2.17,1.36,1.36,1.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Udziały (akcje) własne,,,,,4958.22,4941.64,4941.64,-100.0,-100.0,-100.0,-100.0,,,,,,,,1154.62,-100.0,-100.0,-100.0,-100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.47,0.0
Kapitał (fundusz) zapasowy,,,,,72.11,30.33,27.52,-13.81,3.73,-6.16,-6.38,13.14,14.14,22.73,19.72,23.36,22.49,10.38,13.01,-3.27,-3.3,-0.52,-0.5,12.7,11.99,10.98,12.69,12.78,15.07,16.93,15.13,16.27,15.41,8.65,11.45,10.29,12.8,23.95,20.84,21.13,17.68,10.47,10.79,10.68,10.68,31.35,30.98,30.79,32.16,10.13,10.13,10.23,9.1,7.08,7.08,6.99,6.99,14.56,14.64,14.77,14.77,20.72,20.83,-99.58,-99.58,-99.65,-99.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-37.61
Udziały niekontrolujące,,,,,15.6,-2.21,1.44,0.46,3.45,3.34,4.96,11.2,9.25,8.25,-3.15,-6.12,-2.23,0.75,3.64,-35.97,-38.42,-37.14,-30.24,23.2,29.54,51.24,-0.11,-14.63,-47.41,-39.88,182.51,10.18,85.6,0.0,-67.81,-16.94,-49.22,-37.09,-37.76,-46.05,-3.23,24.74,42.84,70.73,52.89,12.31,-0.53,13.25,3.38,-17.59,-17.81,-25.69,-25.86,2.59,-2.11,-0.62,4.64,-40.91,-33.67,-36.72,-35.84,46.54,-52.0,-47.36,-38.8,-61.31,22.14,19.11,4.19,98.96,13.01,-5.68,-11.36,457.18,766.98,802.28
Zobowiązania długoterminowe,,,,,32.06,55.29,74.41,9.94,42.5,9.79,16.7,6.81,11.35,10.07,-2.39,3.05,7.87,5.36,1.5,-0.81,-5.61,-3.72,-0.1,-0.95,2.39,-3.94,-2.23,-6.84,-11.93,-2.78,0.58,9.67,10.61,16.92,17.78,11.87,11.62,-5.97,-10.56,-9.55,-1.95,15.92,12.74,32.09,28.62,-5.31,-13.69,-29.58,-31.14,-14.3,5.6,9.36,5.16,2.05,-16.74,-14.07,59.17,160.2,281.81,659.28,435.79,207.14,23.58,-38.94,-52.95,-44.4,11.09,-32.84,-0.99,-4.43,18.32,137.08,59.14,41.47,4.41,-30.44
Z tytułu dostaw i usług,,,,,19.5,79.14,14.69,105.15,-35.87,-44.18,-27.04,-6.07,3.82,-12.84,-9.49,-30.34,-8.25,7.81,31.02,56.6,57.41,41.33,42.27,40.88,32.37,33.97,20.76,59.55,23.92,1.68,14.55,-4.12,10.42,17.62,-5.74,-3.16,0.4,-5.31,-1.94,6.35,11.09,10.0,9.83,-1.17,-10.25,-4.91,16.65,33.81,28.28,39.78,13.86,6.85,8.07,7.14,9.05,8.27,13.9,1.11,6.92,3.05,-0.84,-40.71,-10.2,2.55,19.76,78.64,12.7,15.06,10.36,27.32,42.26,16.37,0.45,-7.95,-17.93,-12.77
Kredyty i pożyczki,,,,,4.3,0.15,61.02,-22.8,-47.64,-58.71,-50.19,-31.89,-23.82,3.62,91.35,228.56,312.69,270.88,25.72,-34.96,-41.36,-35.07,-18.0,-15.47,-16.2,-10.37,5.9,21.77,62.38,12.93,-9.74,-21.51,-27.08,-4.0,9.08,25.04,17.36,1.12,0.8,33.54,33.53,42.39,72.89,28.86,32.27,53.1,40.15,67.84,58.15,32.52,36.54,15.11,20.32,35.05,35.2,38.93,37.55,2.91,-16.18,-65.4,-85.74,-74.15,-7.79,111.79,374.96,144.99,-32.59,-23.47,-56.0,-39.03,-48.87,-86.85,-70.32,-79.58,-35.55,136.85
Z tytułu emisji dłużnych papierów wartościowych,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zobowiązania z tytułu leasingu finansowego,,,,,,,,,,,,,,,,,,,,-88.3,-96.61,-87.32,-34.81,10.32,7.14,0.84,86.85,-10.23,-17.04,-18.94,-62.47,-50.49,120.98,328.52,-19.32,-7.89,86.26,-80.51,8.45,2128.57,22.45,89.71,96.1,-62.08,-24.27,212.8,486.09,153.93,117.19,31.35,44.8,-32.39,9.1,76.08,-14.79,41.65,203.5,62.91,198.26,49.29,-2.47,-19.23,-34.53,-1.93,-33.38,-6.88,8.3,47.36,157.97,313.49,65.32,-26.1,-58.0,-76.58,-43.75,6.91
Inne zobowiązania długoterminowe,,,,,23.01,47.84,66.96,10.36,46.51,9.16,8.4,2.83,6.02,7.88,1.11,4.06,0.01,-1.29,-4.58,-4.43,0.55,1.73,4.45,3.06,0.7,-5.03,-1.75,-6.49,-6.76,0.67,3.79,13.43,14.48,11.21,10.52,4.67,5.15,3.76,-0.18,-1.07,0.72,-3.46,-6.15,14.0,10.66,-18.84,-17.33,-35.24,-35.01,-9.38,-6.27,-3.22,-4.96,-5.89,-10.94,-4.74,-0.83,2.32,6.61,9.65,10.1,7.59,5.26,1.61,-0.02,-1.58,4.12,-6.33,-19.72,-13.35,-6.89,0.82,16.92,19.36,8.73,10.65
Zobowiązania krótkoterminowe,,,,,23.31,22.1,25.4,-0.53,-25.5,-18.69,1.44,-19.2,-16.49,3.35,-1.67,75.49,101.52,36.07,16.48,-21.23,-20.13,-2.4,2.52,3.43,7.06,7.28,14.8,39.84,32.58,6.67,3.51,-6.55,-1.47,21.07,5.54,9.81,10.03,4.42,6.9,40.1,29.79,44.85,44.44,7.36,1.46,-5.86,12.64,34.62,40.2,52.71,26.1,14.03,15.26,14.44,22.81,24.66,27.59,-9.7,-6.73,-40.22,-52.1,-56.28,-6.69,45.81,87.84,100.75,-10.09,-5.89,-19.31,-10.8,-2.23,-29.47,-14.86,-12.45,-8.21,15.39
