,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
Koszty finansowe,109.0,623.0,169.0,2451.0,917.0,-120.0,27.0,339.0,584.0,111.0,316.0,299.0,378.0,253.0,459.0,498.0,432.0,473.0,381.0,188.0,135.0,96.0,80.0,89.0,86.0,117.0,124.0,138.0,86.0,95.0,119.0,238.0,451.0,127.0,156.0,237.0,149.0,171.0,161.0,198.0,175.0,143.0,201.0,169.0,152.0,225.0,244.0,273.0,331.0,190.0,123.0,195.0,367.0,323.0,145.0,192.0,497.0,694.0,410.0,772.0,568.0,744.0,657.0,836.0
Pozostałe przychody (koszty),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1092.0,0.0,0.0,0.0,4.0,0.0,3.0,-2.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zysk z działalności gospodarczej,2228.0,3417.0,4624.0,583.0,3404.0,3538.0,4158.0,2315.0,3364.0,4453.0,6251.0,5329.0,3206.0,1740.0,-1294.0,2248.0,727.0,-5603.0,-3799.0,-6030.0,182.0,161.0,512.0,1816.0,742.0,1053.0,749.0,-839.0,-2372.0,108.0,924.0,3320.0,-514.0,-715.0,-3871.0,-78.0,-1820.0,-2723.0,-1017.0,-336.0,-886.0,-1067.0,-2323.0,-356.0,-1985.0,-1977.0,-2345.0,-1890.0,-1268.0,1238.0,-90.0,415.0,-1274.0,1528.0,-91.0,5865.0,985.0,535.0,886.0,814.0,-2150.0,2175.0,1227.0,6415.0
Wynik zdarzeń nadzwyczajnych,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zysk przed opodatkowaniem,2228.0,3417.0,4624.0,583.0,3404.0,3538.0,4158.0,2315.0,3364.0,4453.0,6251.0,5329.0,3206.0,1740.0,-1294.0,2248.0,727.0,-5603.0,-3799.0,-6030.0,182.0,161.0,512.0,1816.0,742.0,1053.0,749.0,-839.0,-2372.0,108.0,924.0,3320.0,-514.0,-715.0,-3871.0,-78.0,-1820.0,-2723.0,-1017.0,-336.0,-886.0,-1067.0,-2323.0,-356.0,-1985.0,-1977.0,-2345.0,-1890.0,-1268.0,1238.0,-90.0,415.0,-1274.0,1528.0,-91.0,5865.0,985.0,535.0,886.0,814.0,-2150.0,2175.0,1227.0,6415.0
Zysk (strata) netto z działalności zaniechanej,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-39.0,-25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zysk netto,1838.0,2736.0,3898.0,231.0,2322.0,2609.0,2896.0,2857.0,2582.0,3594.0,5008.0,4282.0,2422.0,1513.0,-1045.0,1782.0,574.0,-4668.0,-3069.0,-4918.0,142.0,116.0,265.0,1335.0,597.0,693.0,498.0,-747.0,-1981.0,-65.0,814.0,2585.0,-461.0,-606.0,-3153.0,-2200.0,-1746.0,-3974.0,-1040.0,-441.0,-1087.0,-861.0,-2048.0,-487.0,-2207.0,-2048.0,-1399.0,-2292.0,-1644.0,1646.0,124.0,2190.0,-1675.0,790.0,-738.0,7799.0,190.0,974.0,669.0,697.0,-1699.0,1719.0,971.0,4963.0
Zysk netto akcjonariuszy jednostki dominującej,1720.0,2384.0,3760.0,280.0,2174.0,2479.0,2911.0,2437.0,2365.0,3466.0,4826.0,4161.0,2317.0,1618.0,-1045.0,1782.0,574.0,-4668.0,-3069.0,-4918.0,142.0,116.0,265.0,1335.0,597.0,693.0,498.0,-747.0,-1981.0,-65.0,814.0,2585.0,-461.0,-606.0,-3153.0,-2200.0,-1746.0,-3974.0,-1040.0,-441.0,-1087.0,-861.0,-2048.0,-487.0,-2207.0,-2048.0,-1399.0,-2292.0,-1644.0,1646.0,124.0,2190.0,-1675.0,790.0,-738.0,7799.0,190.0,974.0,669.0,697.0,-1699.0,1719.0,971.0,4963.0
Aktywa trwałe,10492.0,14997.0,17464.0,21695.0,24026.0,30917.0,34216.0,39570.0,41619.0,41717.0,44154.0,44081.0,46697.0,46102.0,47719.0,47923.0,48309.0,45650.0,45434.0,43362.0,43097.0,41454.0,44286.0,39628.0,37900.0,38093.0,37589.0,37208.0,38988.0,38940.0,39326.0,37606.0,38511.0,39768.0,40911.0,36071.0,36122.0,35743.0,36463.0,35026.0,35254.0,35136.0,34215.0,33209.0,32926.0,28259.0,30539.0,29156.0,28453.0,28814.0,27257.0,28889.0,32103.0,30334.0,28535.0,30851.0,30588.0,30023.0,29210.0,28754.0,28195.0,27115.0,27630.0,29895.0
Wartości niematerialne i prawne,384.0,1451.0,1559.0,3032.0,3142.0,3223.0,3233.0,3457.0,3438.0,3427.0,4687.0,4999.0,4880.0,3349.0,3215.0,3248.0,3117.0,3193.0,3107.0,3122.0,2992.0,2865.0,2767.0,2701.0,2609.0,2527.0,2444.0,2632.0,2678.0,2966.0,2816.0,3078.0,3034.0,3014.0,2958.0,2991.0,2965.0,2973.0,2936.0,2972.0,2923.0,2847.0,2661.0,969.0,894.0,729.0,746.0,499.0,420.0,342.0,0.0,49.0,22.0,32.0,25.0,10.0,8.0,6.0,4.0,2.0,0.0,2.0,1.0,1.0
Rzeczowe składniki majątku trwałego,8544.0,11456.0,13477.0,15370.0,17579.0,23298.0,26755.0,29670.0,30279.0,31664.0,31891.0,31893.0,32187.0,32706.0,32482.0,32115.0,31622.0,31347.0,30789.0,30274.0,29758.0,29168.0,28753.0,28704.0,28523.0,28068.0,27708.0,27715.0,28092.0,28411.0,28033.0,27811.0,28069.0,28275.0,28925.0,28565.0,28372.0,28223.0,28132.0,27672.0,27614.0,27328.0,26248.0,26189.0,25758.0,25519.0,24852.0,26631.0,26089.0,25554.0,24701.0,24450.0,26584.0,25979.0,25377.0,12421.0,12411.0,12126.0,11573.0,11394.0,11135.0,10520.0,10547.0,9709.0
Należności długoterminowe,430.0,371.0,510.0,700.0,461.0,584.0,389.0,447.0,451.0,536.0,503.0,466.0,483.0,757.0,1526.0,1462.0,1587.0,1597.0,1637.0,1930.0,1800.0,1787.0,4312.0,3095.0,662.0,836.0,965.0,771.0,1554.0,1139.0,1143.0,224.0,215.0,220.0,229.0,524.0,549.0,616.0,620.0,855.0,619.0,855.0,1119.0,778.0,1077.0,1347.0,2755.0,0.0,0.0,0.0,0.0,0.0,1673.0,2768.0,2225.0,2771.0,2671.0,2553.0,2513.0,2409.0,1603.0,1935.0,2680.0,2727.0
Inwestycje długoterminowe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2786.0,2786.0,2786.0,2794.0,2838.0,2838.0,2838.0,2838.0,2854.0,2854.0,2854.0,2854.0,1547.0,1547.0,1547.0,1547.0,0.0,0.0,8.0,7.0,297.0,423.0,291.0,289.0,285.0,259.0,280.0,259.0,276.0,259.0,277.0,259.0,272.0,259.0,259.0,259.0,270.0,259.0,449.0,223.0,1690.0,1840.0,2550.0,1594.0,1732.0,1457.0,0.0,0.0,13083.0,13083.0,13083.0,13083.0,13022.0,13022.0,13022.0,13022.0,14513.0
Pozostałe aktywa trwałe,1134.0,1719.0,1918.0,2593.0,2844.0,3812.0,3839.0,3210.0,4665.0,3304.0,4279.0,3885.0,6309.0,6452.0,7658.0,8244.0,9129.0,6659.0,7047.0,6489.0,7000.0,6087.0,6907.0,5128.0,6106.0,6654.0,6465.0,5793.0,6241.0,6133.0,7045.0,6208.0,6934.0,7979.0,8540.0,3715.0,3977.0,3654.0,4516.0,3255.0,3839.0,3847.0,3928.0,5003.0,4938.0,215.0,1963.0,336.0,104.0,368.0,962.0,2658.0,2367.0,1555.0,908.0,2566.0,2415.0,2255.0,2037.0,1927.0,2435.0,1636.0,1380.0,2945.0
Aktywa obrotowe,21225.0,34776.0,39203.0,72717.0,60537.0,65366.0,81083.0,95652.0,78870.0,99160.0,93636.0,96402.0,78270.0,67616.0,69284.0,101812.0,102812.0,80997.0,57540.0,65237.0,48034.0,50892.0,48239.0,67315.0,53985.0,70612.0,58015.0,69386.0,44384.0,50902.0,55713.0,66154.0,57285.0,56787.0,51527.0,49359.0,34588.0,34928.0,43008.0,39748.0,52748.0,41381.0,51293.0,49603.0,51056.0,50313.0,57744.0,48994.0,31197.0,32391.0,36837.0,51625.0,55004.0,76956.0,96636.0,70181.0,100212.0,84331.0,72387.0,57690.0,49405.0,61351.0,74267.0,83758.0
Zapasy,3227.0,3712.0,4461.0,3692.0,4582.0,3764.0,4385.0,3979.0,3701.0,3872.0,5102.0,4538.0,4101.0,3930.0,3951.0,4077.0,2905.0,3662.0,3064.0,3794.0,4579.0,3363.0,3751.0,3249.0,1872.0,1780.0,1958.0,1194.0,1515.0,1565.0,2579.0,3533.0,4603.0,3290.0,3623.0,2609.0,2710.0,2096.0,2660.0,2221.0,2371.0,2359.0,1923.0,1496.0,1692.0,1226.0,1270.0,1124.0,1084.0,1838.0,1705.0,1371.0,752.0,1552.0,398.0,338.0,521.0,1383.0,1165.0,314.0,275.0,261.0,248.0,240.0
Należności krótkoterminowe,16647.0,29445.0,30531.0,39429.0,35517.0,43388.0,58425.0,71739.0,55080.0,78609.0,56925.0,72183.0,53199.0,60955.0,63847.0,93542.0,98816.0,72705.0,50473.0,52867.0,33457.0,40885.0,36222.0,57054.0,40293.0,60689.0,42392.0,53623.0,27582.0,36876.0,44840.0,58595.0,42506.0,49137.0,41171.0,33605.0,17692.0,23612.0,34999.0,34096.0,47341.0,37036.0,45672.0,41642.0,47971.0,47774.0,54758.0,43222.0,24400.0,23961.0,26273.0,42126.0,42213.0,66484.0,85249.0,58166.0,85105.0,71835.0,61622.0,45787.0,29840.0,43285.0,55642.0,58291.0
Inwestycje krótkoterminowe,1008.0,731.0,3246.0,28791.0,19500.0,17470.0,17267.0,18648.0,19020.0,15602.0,29708.0,18787.0,20092.0,2107.0,446.0,3317.0,153.0,3228.0,2238.0,6504.0,9193.0,6002.0,7336.0,4717.0,11032.0,7611.0,12745.0,13918.0,14420.0,11800.0,7322.0,3317.0,9204.0,3498.0,5920.0,12452.0,13299.0,8363.0,4596.0,2498.0,1959.0,877.0,2681.0,5532.0,228.0,420.0,699.0,3490.0,3861.0,4455.0,5197.0,6196.0,9570.0,7806.0,9582.0,10402.0,11891.0,10118.0,8351.0,8556.0,15389.0,17805.0,18377.0,25227.0
Środki pieniężne i inne aktywa pieniężne,881.0,703.0,3159.0,28791.0,19500.0,17470.0,17267.0,18472.0,19020.0,15602.0,29708.0,18787.0,20092.0,2107.0,446.0,3317.0,153.0,3228.0,2238.0,6504.0,9193.0,6002.0,7336.0,4717.0,11032.0,7607.0,12745.0,13906.0,14409.0,11788.0,7322.0,3306.0,9204.0,3487.0,5920.0,12442.0,13299.0,8352.0,4596.0,2487.0,1959.0,866.0,2681.0,5522.0,228.0,280.0,685.0,1281.0,215.0,670.0,1267.0,212.0,280.0,652.0,2542.0,2698.0,7.0,8.0,33.0,66.0,418.0,13.0,179.0,150.0
Pozostałe aktywa obrotowe,343.0,888.0,965.0,805.0,938.0,744.0,1006.0,1286.0,1069.0,1077.0,1901.0,894.0,878.0,624.0,1040.0,876.0,938.0,611.0,946.0,725.0,805.0,642.0,930.0,753.0,788.0,532.0,920.0,651.0,867.0,661.0,972.0,709.0,972.0,862.0,813.0,693.0,887.0,857.0,753.0,622.0,766.0,798.0,706.0,622.0,854.0,586.0,710.0,1158.0,1852.0,2137.0,2124.0,1932.0,2469.0,1114.0,1407.0,1275.0,2695.0,995.0,1249.0,3033.0,3901.0,0.0,0.0,0.0
Aktywa trwałe przeznaczone do sprzedaży,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,791.0,819.0,1347.0,0.0,0.0,0.0,1542.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,311.0,311.0,311.0,311.0,311.0,311.0,307.0,307.0,0.0,0.0,0.0,1538.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aktywa razem,31717.0,49773.0,56667.0,94412.0,84563.0,96283.0,115299.0,135222.0,120489.0,140877.0,137790.0,140483.0,124967.0,113718.0,117003.0,149735.0,151121.0,126647.0,102974.0,108599.0,91131.0,92346.0,92525.0,106943.0,91885.0,108705.0,95604.0,106594.0,83372.0,89842.0,95039.0,103760.0,95796.0,96555.0,92438.0,85430.0,70710.0,70671.0,79471.0,74774.0,88002.0,76517.0,85508.0,82812.0,83982.0,78572.0,88283.0,78150.0,59650.0,61205.0,64094.0,80514.0,87107.0,107290.0,125171.0,101032.0,130800.0,114354.0,101597.0,86444.0,77600.0,88466.0,101897.0,113653.0
Kapitał własny akcjonariuszy jednostki dominującej,14522.0,16974.0,20817.0,42043.0,43727.0,46604.0,49993.0,53403.0,55917.0,59452.0,64411.0,68659.0,71059.0,70901.0,69869.0,71652.0,72226.0,67558.0,64489.0,59571.0,59500.0,59616.0,59881.0,61216.0,61412.0,60629.0,61127.0,60380.0,58399.0,57594.0,58409.0,60994.0,60532.0,59465.0,56311.0,54112.0,52365.0,48392.0,47352.0,46911.0,45824.0,44963.0,42915.0,42429.0,40222.0,33362.0,31963.0,29672.0,28028.0,29674.0,29798.0,31988.0,30313.0,31103.0,30365.0,38736.0,38926.0,33809.0,34478.0,35175.0,33475.0,34180.0,35151.0,40114.0
Kapitał (fundusz) podstawowy,3013.0,3013.0,3013.0,4510.0,4510.0,4510.0,4545.0,4545.0,4545.0,4545.0,4580.0,4580.0,4580.0,4615.0,4615.0,4615.0,4615.0,4615.0,4615.0,4615.0,4615.0,4615.0,4615.0,4615.0,4615.0,4615.0,4615.0,4615.0,4615.0,4615.0,4615.0,4615.0,4615.0,4615.0,4615.0,4615.0,4615.0,4615.0,4615.0,4615.0,4615.0,4615.0,4615.0,4615.0,4615.0,4615.0,4615.0,4615.0,4615.0,4615.0,4615.0,4615.0,4615.0,4615.0,4615.0,4615.0,4615.0,4615.0,4615.0,4615.0,4615.0,4615.0,4615.0,4615.0
Udziały (akcje) własne,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kapitał (fundusz) zapasowy,0.0,0.0,0.0,19457.0,19457.0,19457.0,19457.0,19457.0,19457.0,19457.0,19457.0,19457.0,19457.0,19457.0,19457.0,19457.0,19457.0,19457.0,19457.0,19457.0,19457.0,19457.0,19457.0,19457.0,19457.0,19457.0,19457.0,19457.0,19457.0,19457.0,19457.0,19457.0,19457.0,19457.0,19457.0,19457.0,19457.0,19457.0,19457.0,19457.0,19457.0,19457.0,19457.0,19457.0,19457.0,19457.0,19457.0,19457.0,19457.0,19457.0,19457.0,19457.0,20923.0,20923.0,20923.0,19457.0,19457.0,19457.0,19457.0,19457.0,19457.0,19457.0,19457.0,19457.0
Udziały niekontrolujące,803.0,1156.0,1294.0,1244.0,1393.0,1648.0,1632.0,2053.0,2270.0,1993.0,2175.0,2295.0,2400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zobowiązania długoterminowe,1609.0,2646.0,2758.0,3872.0,5511.0,10763.0,14401.0,12105.0,13805.0,10812.0,11821.0,10391.0,12963.0,13067.0,13447.0,13915.0,14457.0,10552.0,9341.0,6798.0,6908.0,4875.0,5783.0,4581.0,5853.0,6439.0,6341.0,4413.0,4729.0,4578.0,5390.0,5425.0,5673.0,6897.0,6493.0,3837.0,4026.0,4523.0,4939.0,3808.0,4539.0,4757.0,4501.0,5700.0,5850.0,1315.0,2380.0,2977.0,3211.0,2900.0,2408.0,2031.0,5873.0,5408.0,5317.0,5119.0,5217.0,5374.0,5014.0,4390.0,4300.0,5594.0,5430.0,6805.0
Z tytułu dostaw i usług,11986.0,20015.0,20775.0,31646.0,25362.0,30437.0,37031.0,54778.0,36473.0,50970.0,52456.0,46127.0,27185.0,24338.0,24064.0,49729.0,44010.0,28875.0,24165.0,34781.0,18679.0,20522.0,22944.0,36289.0,20807.0,33210.0,22799.0,37585.0,18906.0,23312.0,25802.0,35634.0,25696.0,21998.0,18104.0,16791.0,8488.0,10131.0,17882.0,17592.0,29096.0,16314.0,27155.0,29909.0,24993.0,26963.0,34361.0,26990.0,14650.0,13506.0,12255.0,18852.0,29261.0,52330.0,68451.0,42803.0,66485.0,53291.0,47756.0,27421.0,20271.0,24112.0,27677.0,36131.0
Kredyty i pożyczki,1691.0,7658.0,9260.0,11559.0,4634.0,3741.0,9996.0,8665.0,8339.0,13452.0,2340.0,6259.0,6742.0,3262.0,8492.0,12084.0,18730.0,18336.0,3345.0,1800.0,1800.0,2748.0,0.0,305.0,0.0,7094.0,4523.0,0.0,0.0,3388.0,3696.0,0.0,2298.0,6488.0,10115.0,8447.0,4406.0,6650.0,8175.0,5136.0,7554.0,9285.0,9625.0,2866.0,11390.0,11940.0,11140.0,11316.0,7503.0,8328.0,7585.0,11995.0,9383.0,9162.0,11069.0,6329.0,13304.0,15236.0,8909.0,7870.0,7305.0,13870.0,18774.0,10055.0
Z tytułu emisji dłużnych papierów wartościowych,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zobowiązania z tytułu leasingu finansowego,0.0,0.0,0.0,712.0,680.0,765.0,880.0,1011.0,970.0,911.0,857.0,782.0,734.0,634.0,514.0,398.0,234.0,125.0,64.0,17.0,13.0,8.0,0.0,0.0,0.0,300.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,769.0,824.0,857.0,870.0,871.0,1177.0,1475.0,1522.0,1507.0,1571.0,1340.0,1258.0,1208.0,1294.0,1198.0,1176.0,1119.0
Inne zobowiązania długoterminowe,789.0,1839.0,1630.0,2201.0,3098.0,5004.0,5532.0,2861.0,4825.0,2575.0,4319.0,3601.0,6888.0,7653.0,8643.0,9698.0,10784.0,7424.0,7091.0,4998.0,5558.0,4475.0,5383.0,4181.0,5453.0,6339.0,6241.0,4313.0,4629.0,4478.0,5390.0,5425.0,5673.0,6897.0,6493.0,3837.0,4026.0,4523.0,4939.0,3808.0,4539.0,4757.0,4501.0,5700.0,5850.0,1101.0,2166.0,587.0,1525.0,1420.0,667.0,1003.0,1098.0,1337.0,1667.0,1803.0,1923.0,2240.0,2087.0,1451.0,1046.0,2589.0,2598.0,2738.0
