,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75
Koszty finansowe,,,,,,,,,,,,,,,-100.0,800.0,-100.0,119.25,,-131.43,,80.43,1780.0,3072.73,1839.13,356.63,1858.51,239.14,245.07,437.73,133.79,181.24,106.76,60.16,-46.45,-18.85,-32.46,-26.23,-94.62,-87.0,-97.49,-52.82,503.23,5352.89,681.48,-25.26,-41.58,-98.85,15.64,-46.05,-21.51,471.5,-10.66,-46.72,46.65,-59.09,-8.94,74.18,-5.57,11.36,52.64,-43.29,-3.79,16.33,-43.23,43.57,32.17,9.57,54.94,88.15,21.03,17.61,17.07,-29.03,-60.74,-68.19
Pozostałe przychody (koszty),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zysk z działalności gospodarczej,,,,,-168.75,-84.55,76.06,-139.08,4.81,-47.86,-54.4,-164.25,18.8,-195.51,-132.86,-53.5,-6.44,-53.8,-44.43,-4.07,-3.59,-6.64,-86.08,-21.58,-69.84,242.67,-89.18,14.39,-95.2,-425.04,-108.18,-421.48,-20.25,59.71,22.18,-13.89,-4.36,85.6,122.52,99.27,92.7,1511.27,-129.45,-15620.95,925.95,-89.97,197.26,80.34,-68.8,250.51,144.5,139.0,-50.95,-58.46,-5.86,6.0,-83.36,99.2,-116.67,80.4,440.43,-18.56,-134.67,81.5,227.56,-15.26,502.84,-201.07,-115.32,-99.64,-152.47,-125.6,-714.9,11280.0,138.71,76.47
Wynik zdarzeń nadzwyczajnych,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zysk przed opodatkowaniem,,,,,-168.75,-84.55,76.06,-139.08,4.81,-47.86,-54.4,-164.25,18.8,-195.51,-132.86,-53.5,-6.44,-53.8,-44.43,-4.07,-3.59,-6.64,-86.08,-21.58,-69.84,242.67,-89.18,14.39,-95.2,-425.04,-108.18,-421.48,-20.25,59.71,22.18,-13.89,-4.36,85.6,122.52,99.27,92.7,1511.27,-129.45,-15620.95,925.95,-89.97,197.26,80.34,-68.8,250.51,144.5,139.0,-50.95,-58.46,-5.86,6.0,-83.36,99.2,-116.67,80.4,440.43,-18.56,-134.67,81.5,227.56,-15.26,502.84,-201.07,-115.32,-99.64,-152.47,-125.6,-714.9,11280.0,138.71,76.47
Zysk (strata) netto z działalności zaniechanej,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zysk netto,,,,,-185.07,-84.45,46.06,-139.08,4.81,-47.86,-54.4,-345.19,24.64,-203.8,-132.86,9.05,-14.69,-41.51,-44.43,-4.44,-3.59,-6.64,-86.08,-12.19,-69.84,240.9,-89.18,-5.81,-95.2,-415.65,-111.81,-358.6,-18.59,58.47,22.55,-17.15,-6.93,87.35,122.23,99.29,92.78,1985.14,-188.35,-7569.52,541.83,-61.57,118.24,107.25,-49.11,-42.02,218.64,76.88,-38.61,-127.46,-8.56,-50.63,-97.41,238.24,-129.64,-173.53,2375.0,84.32,-11.58,998.4,239.39,-24.64,577.83,-211.9,-127.08,-231.84,-251.14,-58.38,-366.48,144.51,112.8,64.95
Zysk netto akcjonariuszy jednostki dominującej,,,,,-185.07,-84.45,46.06,-139.08,4.81,-47.86,-52.79,-334.85,24.64,200.17,-70.63,-232.89,-9.44,-147.24,-247.87,71.94,-3.91,-5.6,-86.49,-6.08,-57.35,262.4,-70.23,-14.57,-123.27,-382.67,-143.45,-365.96,-16.91,57.9,17.04,-21.74,1.35,93.94,110.3,103.86,92.17,4037.44,-281.35,-1451.17,541.83,-61.57,118.24,107.25,-49.11,-42.02,218.64,76.88,-38.61,-127.46,-8.56,-50.63,-97.41,238.24,-129.64,-173.53,2375.0,84.32,-11.58,998.4,239.39,-24.64,577.83,-211.9,-127.08,-231.84,-251.14,-58.38,-366.48,144.51,112.8,64.95
Aktywa trwałe,,,,,3.14,-2.83,-1.86,-2.43,-19.02,651.96,2234.92,3181.6,4522.92,523.64,199.23,221.26,171.49,158.92,89.72,21.89,20.73,26.5,52.12,66.16,57.15,39.85,13.49,7.96,4.91,1.43,-1.49,-6.49,-6.48,-10.81,-10.98,-12.62,-12.67,-81.12,-92.41,-92.76,-92.76,-75.98,-10.64,137.27,126.97,310.03,242.38,-26.88,-23.09,-14.04,-37.2,-39.36,-38.82,-54.9,-54.08,5.97,0.12,-32.51,-25.46,-61.27,-29.95,0.02,-34.07,-5.03,-42.74,-43.07,-13.63,28.61,4.46,-14.3,-29.5,51.18,77.74,82.98,115.6,-23.33
Wartości niematerialne i prawne,,,,,-100.0,-100.0,,,,,,,,29011.54,-9.78,14.12,-18.73,2.55,2.38,12.29,12.25,5.05,5.54,0.28,0.18,3.84,3.45,-0.88,-0.95,-0.72,-0.77,-0.75,-0.57,-19.69,-19.66,-94.97,-95.14,-96.1,-99.99,-100.0,-100.0,-100.0,-100.0,,,,,,,,,,,,,,,,183.33,-36.11,441.88,439.6,437.65,434.78,-50.63,-56.51,-64.77,-76.69,-96.81,-97.05,-97.52,-98.84,120.0,171.43,300.0,1200.0
Rzeczowe składniki majątku trwałego,,,,,4.4,-0.52,-0.53,-0.43,-14.1,673.06,1255.57,2613.76,3307.3,424.09,361.18,273.57,238.94,189.39,99.47,23.72,21.73,28.48,56.34,70.67,61.78,42.11,14.02,6.52,4.56,0.85,-2.09,-5.51,-6.52,-10.16,-10.31,-8.92,-9.22,-80.86,-92.13,-92.76,-92.8,-75.71,-98.43,-97.43,-97.62,-96.7,15.93,-28.44,-9.87,6.34,24.43,29.29,16.42,121.19,146.32,204.53,190.91,31.89,3.86,198.09,282.97,286.72,287.29,9.73,-16.49,-7.95,-9.47,-11.89,-15.73,-25.99,-26.09,4.17,-9.16,-9.78,-10.13,-38.9
Należności długoterminowe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.85,-53.79,-53.54,-16.99,-53.2,-41.99,-41.99,-74.49,-77.27,35.87,17.38,-30.76,2.81,-100.0,-39.84,12.18,-100.0,,-100.0,-96.93,,,,500.0,,8.91,222.86,63.72,65.43,-64.97
Inwestycje długoterminowe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.64,3.89,-2.01,-2.0,-1.98,-99.71,-99.7,-26.11,-26.16,25040.0,25260.0,-98.78,-98.8,-98.81,-98.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,566.67,566.67,566.67,566.67,0.0,0.0,0.0,156.0
Pozostałe aktywa trwałe,,,,,-11.43,-35.94,-48.15,-30.3,-100.0,97.56,7707.14,95.65,,443.21,-74.11,1012.22,-9.62,172.5,411.66,-75.12,-9.76,-19.77,-38.4,229.72,-22.25,6.65,-1.23,443.85,141.61,135.09,133.83,-63.07,-26.36,-35.41,-41.89,-36.99,-2.26,-47.5,-92.48,-90.28,-86.65,-80.32,6681.11,14042.57,6121.29,9195.03,142.41,-2.49,9.72,-12.05,-12.74,-31.72,-31.03,-39.14,-39.96,-27.29,-28.05,-29.81,-28.16,-59.86,-60.92,-58.81,-53.97,-30.91,-15.52,-19.21,-9.83,50.26,22.71,-15.29,-51.58,115.16,136.8,230.66,387.4,-10.37
Aktywa obrotowe,,,,,-69.6,-74.2,-81.5,-81.82,-83.01,-78.07,22.13,-74.06,0.96,86.69,52.85,264.05,-38.81,-47.41,-85.85,-36.05,35.14,91.22,272.07,99.68,25.7,7.13,-13.61,-10.17,24.24,-7.34,-37.33,-55.82,-2.21,70.47,128.58,81.73,-32.97,-83.43,-95.01,-92.38,-92.26,-75.29,15294.13,11382.45,8370.28,9648.7,-50.03,1.67,55.07,57.82,53.42,-14.44,-30.39,-32.29,-17.32,-5.2,8.09,33.76,21.61,40.46,48.48,16.85,22.43,-0.22,7.2,14.1,16.31,6.39,-7.25,-14.26,-28.92,-38.51,-39.07,-37.96,-21.94,6.27
Zapasy,,,,,,,,,,,,,,0.0,0.0,0.0,33.33,33.33,33.33,43166.67,-50.0,-75.0,3775.0,182.43,192100.0,389100.0,3265.81,81.67,117.64,26.41,-46.25,-40.78,-23.31,-35.61,58.92,6.92,-1.25,-93.97,-98.95,-96.35,-98.23,-77.49,4178.72,835.06,691.07,1944.19,-55.3,-38.89,12.64,48.35,48.28,21.48,7.11,-18.02,-19.8,0.84,0.84,0.84,0.84,0.0,29.04,155.75,23.38,49.72,11.65,-47.41,19.4,-16.17,-59.56,245.45,213.29,181.97,485.03,-34.38,-33.85,-70.09
Należności krótkoterminowe,,,,,314.08,-51.02,-96.26,-99.32,-99.32,4229.17,43477.27,54375.0,129800.0,595.28,35.94,245.85,13.14,-53.97,-80.87,-84.1,-64.5,20.96,71.12,287.98,-3.69,-49.95,-35.98,-48.15,150.1,115.05,43.65,-5.81,78.89,143.43,121.92,154.41,-57.87,-74.73,-90.87,-87.05,-83.5,-74.8,8858.74,5947.06,7358.88,6178.09,-39.83,14.6,40.24,70.04,41.1,20.23,-32.43,-29.35,2.99,10.95,30.52,50.14,8.37,42.37,96.6,45.08,81.96,-4.06,0.55,9.87,13.39,14.26,-3.33,-17.69,-35.19,-36.99,-38.44,-35.74,-27.69,9.83
Inwestycje krótkoterminowe,,,,,-69.82,-74.21,-81.39,-81.68,-83.31,-83.34,-46.93,-92.0,-41.48,-30.36,76.43,375.38,-78.24,-31.22,-91.55,8.77,428.75,212.49,739.75,44.52,-13.0,-17.62,-57.27,-29.63,-58.45,-76.21,-77.92,-92.35,-79.82,234.66,375.47,372.1,0.83,-97.31,-99.37,-99.01,-84.49,-83.19,88037.04,77904.76,365.96,30336.84,-89.28,103.1,4105.94,265.74,702.35,-68.85,-49.71,15.92,3.86,63.98,144.68,1.69,61.34,35.09,-69.41,-75.55,-94.74,13.37,110.57,112.92,199.89,-19.12,-28.68,-7.09,68.85,-60.49,-77.43,-57.8,41.36,12.18
Środki pieniężne i inne aktywa pieniężne,,,,,-69.86,-76.08,-76.19,-80.71,-82.26,-74.0,-42.58,-91.19,-41.48,-30.36,76.43,375.38,-78.24,-31.22,-91.55,8.77,428.75,212.49,739.75,44.52,-13.0,-17.62,-57.27,-29.63,-58.45,-76.21,-77.92,-92.35,-79.82,-69.48,-41.69,372.1,0.83,-70.5,-94.84,-99.01,-84.49,-83.19,87188.89,77790.48,343.62,30247.37,-89.24,-4.6,32.85,-46.67,-14.27,-54.5,1351.81,63.87,200.23,139.32,-85.04,-59.08,-12.76,27.45,367.58,131.77,-91.66,13.97,135.54,143.17,750.53,-20.34,-31.94,-8.25,91.31,-57.7,-73.93,-65.84,48.27,-5.53
Pozostałe aktywa obrotowe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-44.09,-49.3,8.51,-17.56,-1.2,-15.3,-11.85,-99.1,-99.03,-99.04,-96.65,-11.31,34.01,56.5,-65.09,74.5,14.39,45.49,129.08,143.46,90.4,-100.0,-100.0,-100.0,-100.0,,,,,
Aktywa trwałe przeznaczone do sprzedaży,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,-50.63,-50.63,-50.63,-50.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,-100.0,-100.0,-100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aktywa razem,,,,,-69.29,-73.48,-80.52,-80.81,-82.08,-50.87,159.47,136.38,296.18,335.91,134.61,225.65,121.4,120.96,39.22,15.24,21.68,29.33,58.55,68.29,54.85,37.73,11.63,6.59,6.05,0.99,-3.39,-9.63,-6.18,-7.06,-6.18,-9.68,-14.15,-81.32,-92.62,-92.73,-92.73,-75.93,857.72,876.38,623.93,1030.66,-24.3,-4.81,32.04,33.77,17.35,-18.79,-31.84,-37.15,-25.15,-3.74,6.86,23.53,15.46,25.88,37.16,15.43,17.66,-0.43,3.52,9.93,14.89,7.33,-6.77,-14.26,-28.94,-33.99,-33.74,-33.39,-17.09,2.85
Kapitał własny akcjonariuszy jednostki dominującej,,,,,-69.46,-83.54,-80.19,-81.06,-82.52,-50.77,101.76,71.32,111.93,180.97,157.03,201.19,169.36,217.76,-7.88,2.68,4.27,3.23,2.16,-8.49,-11.04,-4.33,-6.24,-3.41,-7.51,-22.31,-30.1,-48.62,-53.95,-48.85,-52.94,-79.82,-95.22,-96.7,-89.77,-87.86,-70.31,-529.68,872.77,2953.42,6727.88,877.37,40.95,83.33,73.65,49.55,50.73,-38.36,-38.37,-43.48,-41.67,-7.86,-9.68,6.0,0.51,0.46,1.85,3.83,3.78,17.41,20.55,11.42,15.73,-7.97,-12.72,-12.49,-19.69,-32.94,-37.88,-33.9,-29.41,-17.21
Kapitał (fundusz) podstawowy,,,,,-25.01,-25.01,-25.01,0.0,0.0,525.09,57.52,57.52,57.52,-74.8,400.04,400.04,400.04,400.04,0.0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28,5.28,5.28,5.28,0.0,0.0,0.0,0.0,0.0,0.0,998.94,998.94,998.94,998.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Udziały (akcje) własne,,,,,-100.0,-57.91,-57.91,,,-100.0,-100.0,-100.0,-100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kapitał (fundusz) zapasowy,,,,,-20.02,-24.78,-72.66,17.87,10.15,-99.94,-52.05,-62.8,-57.5,72397.14,142.52,158.89,142.51,158.89,0.03,9.41,10.25,9.5,9.54,1.52,0.81,1.57,1.08,-0.2,3.38,3.31,3.73,2.48,-1.14,-0.46,-9.29,-9.5,-8.24,-8.91,-100.0,-98.37,-98.39,-100.0,,-100.0,1925.64,,,,0.53,-56.64,-56.64,-56.89,-56.91,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Udziały niekontrolujące,,,,,,,,,,,,,,34692.86,2.53,-6.9,2.28,-6.47,-5.63,-5.76,-37.17,-17.98,-19.65,-27.89,0.0,-28.61,-41.87,-34.66,-27.63,-24.14,-2.73,16.54,27.28,-118.87,-128.14,-94.11,-109.83,-45.55,100.34,-98.61,100.75,100.36,-100.0,-100.0,-100.0,-100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zobowiązania długoterminowe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-59.47,-64.92,-60.37,-25.11,-8.56,18.41,11.15,10.7,65.15,52.52,66.49,57.14,2.51,-20.48,-21.8,-11.21,-6.03,-34.55,-37.01,-20.35,-22.75,31.29,27.27,-10.78,-7.64,-14.27,-14.4,-9.68,-12.62,-37.88
Z tytułu dostaw i usług,,,,,,,,,,,,,,1485.86,-40.39,242.84,774.19,85.52,1704.1,-88.15,-69.46,67.6,107.56,-52.17,-84.38,-93.32,-84.13,662.32,564.92,553.37,41.67,87.8,105.36,12.07,39.26,-11.02,-30.04,-64.08,-76.14,-78.61,-73.04,-15.44,3258.04,3305.71,1568.05,1658.39,-42.36,-43.7,6.55,21.12,7.03,-4.63,-28.59,-35.76,-28.36,-19.99,17.53,13.23,35.77,88.38,39.39,19.08,5.6,-25.68,-18.66,13.52,-7.33,-8.45,-6.03,7.46,-7.85,-17.42,-7.71,-20.19,22.14,61.21
Kredyty i pożyczki,,,,,,,,,,,,,,1681.84,1233.13,8.59,-98.83,-78.26,138.61,1434.46,7503.89,325.67,777.9,2825.99,482.09,256.66,81.86,4.39,3.17,3.1,-1.91,-1.03,14.95,15.01,15.81,15.45,0.58,-83.02,-95.8,-95.78,-95.91,-73.16,777.13,368.53,285.69,482.87,-17.41,74.45,112.44,25.69,0.13,-17.47,-29.86,-34.65,-3.24,3.73,-12.91,49.58,8.93,-3.38,115.76,21.16,33.14,25.49,-0.7,3.62,41.16,53.57,5.44,-10.68,-38.75,-47.2,-45.28,-74.6,-68.48,-69.78
Z tytułu emisji dłużnych papierów wartościowych,,,,,,,,,,,,,,,,,,,,,,,,,67.32,69.5,6.82,37.08,69.61,69.1,74.38,34.27,3.78,3.53,-2.0,-1.08,3.05,-100.0,-100.0,-100.0,-100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zobowiązania z tytułu leasingu finansowego,,,,,,,,,,,,,,,,,,,-24.75,-26.06,32.39,81.1,124.34,218.71,73.39,24.24,-2.93,63.66,131.44,124.66,106.65,-31.03,-30.59,-31.85,-26.02,-8.2,-38.83,-79.82,-100.0,-100.0,-100.0,-100.0,,,,,,,,,,,,,,,,,,,,,,100.24,100.25,100.2,-100.0,-89.77,-89.51,-89.29,,-1.19,24.0,17.29,15.91,22.17
Inne zobowiązania długoterminowe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.17,-11.68,-8.84,-0.61,-1.14,-10.78,-17.75,-17.45,-21.27,-12.61,1.31,-9.5,-14.87,-6.39,-7.94,17.98,35.39,-94.0,-94.01,-93.81,-94.04,2320.08,2093.77,1668.9,1782.81,-9.87,-7.76,-2.31,-5.93,-34.6
Zobowiązania krótkoterminowe,,,,,-2.38,3043.21,-89.53,-5.06,-28.99,-51.65,1459.66,1780.33,4720.41,493.1,-18.87,215.74,-7.47,-46.71,430.38,12.69,51.63,201.62,343.62,514.73,231.72,108.19,20.06,12.81,20.28,20.57,13.41,10.57,16.88,13.43,13.79,9.84,2.25,-83.75,-93.94,-93.7,-93.65,-57.51,1213.16,987.95,531.31,636.53,-32.63,-18.92,35.64,33.43,5.18,-9.23,-30.96,-37.04,-21.85,-7.55,8.93,27.76,24.5,44.32,65.27,23.71,26.04,-2.67,2.18,12.56,18.4,11.37,-6.61,-15.08,-33.12,-35.7,-33.86,-35.03,-13.03,12.94
Inne zobowiązania krótkoterminowe,,,,,,,,,,,,,,-80.15,-79.98,40.96,-68.61,126.65,162.21,1521.01,-3.07,-43.78,-55.89,-62.11,69.27,172.48,217.26,-34.76,79.65,49.54,79.41,28.53,26.79,65.4,47.74,31.13,133.04,-43.02,-63.44,-47.62,-70.58,-12.24,210.5,95.22,60.37,76.85,-16.07,-19.93,18.38,167.09,17.44,12.19,-54.68,-47.14,-59.56,29.05,109.78,26.1,59.76,9.83,0.66,27.59,112.8,49.84,172.65,22.84,60.17,-6.98,-19.96,-79.99,-78.5,-49.53,-73.08,182.27,181.6,173.29
Rozliczenia międzyokresowe,,,,,,,,,,,,,5200.0,430.0,5875.22,4434.32,18333.96,12595.85,396.82,70.0,71.97,12.36,21.17,41.45,56.1,40.15,30.39,11.14,-0.8,-2.34,-2.29,-3.39,-1.24,-4.34,-4.17,-5.13,-6.76,-64.92,-90.4,-90.7,-90.75,-75.2,-100.0,-100.0,-100.0,-100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pasywa razem,,,,,-69.29,-73.48,-80.52,-80.81,-82.08,-50.87,159.47,136.38,296.18,335.91,134.61,225.65,121.4,120.96,39.22,15.24,21.68,29.33,58.55,68.29,54.85,37.73,11.63,6.59,6.05,0.99,-3.39,-9.63,-6.18,-7.06,-6.18,-9.68,-14.15,-81.32,-92.62,-92.73,-92.73,-75.93,857.72,876.38,623.93,1030.66,-24.3,-4.81,32.04,33.77,17.35,-18.79,-31.84,-37.15,-25.15,-3.74,6.86,23.53,15.46,25.88,37.16,15.43,17.66,-0.43,3.52,9.93,14.89,7.33,-6.77,-14.26,-28.94,-33.99,-33.74,-33.39,-17.09,2.85
