,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75
Koszty finansowe,,,,,,,,,,,,,3482.61,-223.87,-40.18,87.56,-76.21,118.51,-69.67,114.19,-94.39,-94.56,-57.02,27633.33,6845.45,8925.0,1246.15,-78.28,73.56,10.94,92.43,42.29,4.9,121.85,-31.03,-33.39,40.33,-2.03,49.3,865.14,-33.04,-46.35,6.99,-86.08,-36.57,102.25,-35.78,31.6,84.2,-6.14,113.22,4.2,53.05,48.05,25.44,30.51,50.75,116.0,-19.11,1.28,-52.57,-71.57,-27.79,-51.68,49.85,-14.83,-51.04,110.63,-32.35,174.51,176.27,-35.7,49.7,-15.92,5.41,49.92
Pozostałe przychody (koszty),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-48.65,,-100.07,6840.0,-41.7,71.43,-2000.0,-99.94,97.72,-425.0,-30.16,-200.0,97.26,100.0,126.83,-450.0,146150.0
Zysk z działalności gospodarczej,,,,,2422.22,208.62,209.16,-272.0,-92.95,-113.43,-153.01,110.89,-861.61,65.52,2033.07,-4613.44,33.41,-2170.0,-106.85,44.24,32.31,1726.18,-419.42,157.62,2818.34,-108.56,165.35,-84.8,-98.42,259.56,-23.13,-72.44,798.49,-119.74,52.61,-8187.61,-120.98,143.33,-226.63,-3.79,-415.71,797.35,73.85,85.57,95.18,-175.79,-2.74,112.34,-493.55,-54.77,302.4,-10171.01,112.83,-248.22,-42.72,52.98,-2560.17,9.56,-229.72,-421.23,190.29,166.01,146.42,85.46,-143.27,-123.33,-407.78,84.6,0.18,-143.51,175.71,-391.97,110.16,355.26,986.43,708.94
Wynik zdarzeń nadzwyczajnych,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zysk przed opodatkowaniem,,,,,2422.22,208.62,209.16,-272.0,-92.95,-113.43,-153.01,110.89,-861.61,65.52,2033.07,-4613.44,33.41,-2170.0,-106.85,44.24,32.31,1726.18,-419.42,157.62,2818.34,-108.56,165.35,-84.8,-98.42,259.56,-23.13,-72.44,798.49,-119.74,52.61,-8187.61,-120.98,143.33,-226.63,-3.79,-415.71,797.35,73.85,85.57,95.18,-175.79,-2.74,112.34,-493.55,-54.77,302.4,-10171.01,112.83,-248.22,-42.72,52.98,-2560.17,9.56,-229.72,-421.23,190.29,166.01,146.42,85.46,-143.27,-123.33,-407.78,84.6,0.18,-143.51,175.71,-391.97,110.16,355.26,986.43,708.94
Zysk (strata) netto z działalności zaniechanej,,,,,,,,,,,,-100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zysk netto,,,,,2422.22,208.62,279.32,-37.06,-100.19,-119.51,-164.53,16.0,-32533.33,18.98,1360.75,-1249.1,26.51,-630.13,-108.51,42.11,55.73,1309.8,-362.11,19.61,2741.29,-109.81,133.46,100.28,-104.51,296.23,-160.67,-1536.36,244.33,-108.32,225.72,9844.94,-209.96,231.07,-511.92,-153.19,-213.88,511.06,68.46,90.43,71.77,-181.86,-1.63,51.53,-23.73,-36.91,209.03,-4297.11,76.04,-252.83,-45.68,53.96,-987.03,1.58,-322.59,-445.76,165.36,165.02,117.78,86.23,-161.74,-125.65,-754.37,84.73,-36.65,-101.59,119.29,-401.36,73.71,352.96,4356.49,594.04
Zysk netto akcjonariuszy jednostki dominującej,,,,,2422.22,208.62,279.32,-37.06,-101.13,-190.61,-86.61,-5.44,-4558.33,92.34,6098.97,-1595.43,14.19,-1269.52,-108.34,41.39,55.73,1568.08,-362.11,25.15,2741.29,-112.17,133.46,100.28,-104.51,258.13,-160.67,-1536.36,244.33,-108.32,225.72,9844.94,-209.96,231.07,-511.92,-153.19,-213.88,511.06,68.46,90.43,71.77,-181.86,-1.63,51.53,-23.73,-36.91,209.03,-4297.11,76.04,-252.83,-45.68,53.96,-987.03,1.58,-322.59,-445.76,165.36,165.02,117.78,86.23,-161.74,-125.65,-754.37,84.73,-36.65,-101.59,119.29,-401.36,73.71,352.96,4356.49,594.04
Aktywa trwałe,,,,,370.4,337.24,338.37,12.39,853.19,-42.43,-71.55,396.19,-93.51,587.49,852.67,1939.37,11970.96,2015.02,2107.54,-95.72,-16.47,-0.71,-1.21,2337.23,17.16,0.26,5.72,24.05,38.73,54.7,51.78,11.16,11.89,-9.54,-11.44,2.41,-1.86,6.86,4.74,39.37,-11.33,-9.28,-1.2,-20.54,23.33,3.98,-3.2,-18.71,-20.92,-1.71,-14.97,-5.9,-3.03,-12.27,3.73,8.4,9.22,-23.9,-25.08,-10.4,-13.39,30.85,28.92,1.43,10.06,4.65,1.91,-25.69,-31.27,-6.17,-5.39,14.99,19.18,-9.52,9.2,52.54
Wartości niematerialne i prawne,,,,,-21.61,-98.4,-89.71,-82.42,-25.64,700.0,11.11,-48.28,-89.66,-70.83,-85.0,120.0,266.67,514.29,1300.0,36.36,6.82,57300.0,58680.95,53364.44,51140.43,-1.92,-1.99,0.79,0.72,0.12,0.26,0.15,0.11,0.1,-0.07,0.75,0.67,0.9,1.48,0.92,1.01,0.84,0.72,0.38,0.24,0.13,-0.01,-0.24,-0.31,-0.36,-0.55,-0.55,-0.53,-0.66,-0.48,-0.52,14.2,3.4,2.41,-0.09,-12.93,-3.72,-3.23,-0.76,-0.67,0.68,0.68,0.76,0.68,-0.6,-0.54,-0.54,-0.52,-2.86,-52.51,-63.9
Rzeczowe składniki majątku trwałego,,,,,,,-18.0,313.33,14569.84,35.96,308.94,7.9,-96.42,33.4,30.42,-8.52,-23.75,-35.6,-35.52,-35.95,-27.38,-11.46,-9.93,4.08,18.31,15.74,24.41,9.31,12.47,2388.38,2283.97,2392.15,2182.34,1.07,0.3,1.11,0.62,-3.52,-3.26,-3.52,-3.77,-90.04,-89.85,-87.99,-90.68,-14.07,-22.46,-38.71,-34.5,-9.71,-8.81,-16.92,-3.5,-22.11,-23.38,-20.06,-23.5,-36.19,-42.29,200.75,204.33,532.24,566.38,141.15,149.32,28.58,38.72,-21.96,-24.43,-25.82,-27.07,-28.7,-29.85,-32.42,-35.46,-40.86
Należności długoterminowe,,,,,,,,,,,,,,,,13.52,,-1.76,-2.2,-14.61,-100.0,-100.0,-100.0,8.16,,,,-100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inwestycje długoterminowe,,,,,,,,,,,,,,,,,,,,-99.99,-17.09,-16.91,-17.41,997184.67,-0.5,0.53,7.45,28.84,45.45,57.45,53.65,5.92,8.0,-7.72,-9.92,7.61,1.56,8.7,6.13,46.64,-13.74,-6.93,2.46,-20.2,34.07,4.66,-3.33,-20.81,-23.4,-1.91,-17.03,-6.67,-3.4,-13.87,4.63,10.02,8.91,-28.01,-29.14,-12.37,-14.12,37.03,34.59,0.32,10.39,4.98,1.57,-30.06,-36.09,-6.71,-5.79,19.69,24.91,-10.35,19.51,76.17
Pozostałe aktywa trwałe,,,,,635.22,512.1,781.03,-15.95,-23.02,-63.57,-90.45,-10.51,-55.29,-34.54,-79.92,-85.57,-100.0,-54.7,32.65,109.73,,3885.37,10420.0,-2.53,-16.26,2.31,0.38,3218.61,57.0,40.92,42.05,21.65,3.07,-85.61,-86.09,-90.35,-90.09,-48.67,-64.53,82.56,94.44,238.79,390.23,52.04,5.9,-1.82,-16.84,-4.72,18.33,3.8,9.33,-0.67,-1.94,-0.12,-6.95,-3.38,-15.21,-15.54,-5.41,-13.53,-4.21,-5.92,-10.86,4.51,12.62,-6.92,2.02,-6.4,-9.69,7.04,4.49,8.33,6.83,5.16,-1.56,-5.21
Aktywa obrotowe,,,,,2.58,23.24,85.72,51.98,80.75,313.94,246.2,437.77,324.57,157.87,123.66,-7.27,-1.84,-28.84,-35.19,60.47,42.05,19.84,21.85,-26.36,-9.62,-5.04,-5.77,-4.5,7.68,9.6,-4.09,-10.19,-15.25,-14.49,-0.69,5.78,6.75,5.41,8.11,-17.39,-17.48,-17.55,-19.51,-2.83,-18.92,-16.12,-21.84,-16.86,-8.64,-19.72,-6.01,-4.82,5.39,17.19,6.67,19.64,9.62,59.53,13.35,-41.89,-68.74,-82.4,-77.62,-64.03,-76.33,-70.97,-69.45,49.16,308.58,-19.93,35.92,-34.25,-8.81,409.62,129.93,-60.89
Zapasy,,,,,,,,,,,,29272.44,,188.79,153.44,8.57,21.55,-23.12,-29.63,71.19,29.16,16.1,16.0,-41.56,-21.66,-15.51,-13.22,9.7,17.48,14.21,-1.11,-9.96,-13.28,-13.69,-4.43,1.15,5.17,7.82,10.81,-23.66,-22.26,-20.68,-21.26,6.94,-8.24,-17.75,-23.25,-26.02,-18.52,-11.99,-5.95,2.42,6.47,9.45,6.83,5.82,0.55,-7.72,-8.44,-43.18,-75.72,-82.49,-84.25,-88.59,-91.8,-87.7,-84.66,-63.55,-85.01,46.94,-14.95,-31.89,820.23,-40.19,2.68,27.56
Należności krótkoterminowe,,,,,590.5,-21.84,-30.73,-15.94,123.39,-75.45,107.76,159.56,-60.66,1573.63,177.12,61.18,-63.3,-39.96,-78.88,-91.84,131.71,-85.03,-61.16,2016.58,38.54,780.97,264.58,-84.72,-42.59,-39.75,19.94,-22.01,-58.43,21.31,8.75,119.11,163.75,2.56,19.5,41.69,29.31,-50.78,-61.55,-9.58,-37.14,70.75,125.38,-5.45,-33.21,-53.78,-40.53,-73.07,-15.55,14.09,-40.17,26.78,-25.43,189.61,283.48,150.63,156.53,-48.97,-43.37,-47.3,-34.88,-13.2,-36.86,-32.33,-58.83,-44.21,-1.4,24.82,163.13,424.99,-13.26,23.76
Inwestycje krótkoterminowe,,,,,-52.19,36.92,126.32,66.49,23.37,20.79,-30.21,19.81,153.13,14.33,-18.82,-87.63,-80.86,-66.39,-60.54,253.14,337.36,179.32,204.99,50.86,69.55,31.17,39.83,-1.08,-13.58,4.63,-26.36,-10.11,-16.47,-25.41,25.42,20.33,-1.1,-8.57,-10.69,2.19,-5.15,12.47,4.6,-44.41,-61.32,-19.87,-32.43,55.21,116.37,-47.05,8.22,-7.92,3.52,79.76,16.91,78.77,51.24,374.4,79.08,-54.89,-66.82,-86.52,-71.03,9.79,-73.37,-75.08,-69.83,110.01,1083.35,-32.55,120.23,-38.59,-18.16,1100.95,234.85,-80.66
Środki pieniężne i inne aktywa pieniężne,,,,,-23.35,-43.59,1302.34,22054.0,475.34,429.54,-65.61,75.6,-7.31,-35.0,-61.78,-89.24,-66.11,-0.51,67.47,91.85,254.82,175.19,207.49,126.35,101.58,13.55,32.83,-28.33,-33.86,-8.61,-52.59,-4.79,-18.45,-37.42,49.77,-3.05,-26.25,-50.57,-46.32,5.72,-17.34,50.89,9.56,37.7,0.02,-24.34,-84.36,-43.7,-41.01,-16.26,306.59,5.14,71.72,-4.6,46.94,-19.16,-77.26,1241.25,-13.36,65.04,57.64,-92.63,-51.54,34.04,-5.45,-33.19,30.3,-58.92,36.61,-29.66,136.86,47.52,158.6,202.49,-34.27,-40.32
Pozostałe aktywa obrotowe,,,,,,,,,,,,146.15,,713.04,769.7,37.5,7.93,-19.52,-19.51,-33.52,-19.6,8.8,-19.7,143.59,72.57,33.89,85.18,89.12,6.39,12.54,79.62,17.81,-10.91,-10.44,-41.57,18.11,7.28,42.31,39.81,15.73,47.81,69.87,100.79,38.48,-28.2,-45.77,-54.79,-39.1,-18.86,-21.83,16.83,23.09,48.61,60.04,17.96,110.21,66.13,67.93,99.68,-21.91,-53.58,-50.43,-73.03,-38.81,-7.63,-48.96,11.34,-58.9,336.57,25.49,-26.98,-28.76,-76.39,13.2,97.46,166.79
Aktywa trwałe przeznaczone do sprzedaży,,,,,,,,,,,,,,,,,,,,,,,,,-100.0,-100.0,-100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aktywa razem,,,,,7.94,28.08,91.21,50.48,129.82,295.16,230.37,436.6,214.4,161.17,126.78,43.49,63.29,12.47,3.4,2.58,18.51,12.03,12.98,10.15,-2.03,-3.26,-1.9,5.26,18.2,25.35,16.16,-1.59,-4.45,-12.36,-5.78,4.24,2.74,6.06,6.61,7.98,-14.74,-13.85,-11.51,-13.05,0.64,-6.64,-12.74,-17.84,-15.61,-10.26,-10.87,-5.38,0.92,0.24,5.15,13.81,9.41,17.51,-6.23,-26.33,-40.53,-45.46,-34.24,-24.69,-12.2,-11.79,-12.48,-11.42,-7.66,-7.16,-2.48,-0.81,10.58,16.34,21.05,28.4
Kapitał własny akcjonariuszy jednostki dominującej,,,,,11.12,27.95,28.92,84.4,70.35,219.02,209.5,149.73,148.53,19.93,32.3,4.33,7.62,52.95,39.11,39.91,35.93,19.97,18.29,19.22,28.21,2.63,5.27,7.13,-0.38,1.69,0.69,0.92,1.73,0.24,1.1,6.97,5.99,6.23,3.83,-5.11,-6.09,-9.48,-8.54,-5.7,-4.75,-2.25,-2.02,-11.24,-11.42,-11.89,-10.72,-9.25,-8.78,-12.66,-12.99,-9.3,-11.06,-11.51,-13.08,-27.35,-24.49,-15.35,-13.93,2.86,0.04,-6.22,-8.21,-4.86,-5.29,-6.77,-4.7,-7.59,-6.7,3.49,20.2,43.65
Kapitał (fundusz) podstawowy,,,,,0.0,0.0,0.0,400.09,400.09,900.18,900.18,115.15,115.15,7.57,7.57,5.0,10.0,87.32,87.32,78.4,70.29,13.64,13.64,13.64,13.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6,-2.6,-2.6,-2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.55,-0.55,-0.55,-0.55,0.0
Udziały (akcje) własne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-178.5,-178.5,-212.5,-68.97,-56.37,-56.37,-72.0,-80.79,-75.09,-106.54,-72.19,84.06,80.98,83.88,84.33,-42.16,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,,,,,
Kapitał (fundusz) zapasowy,,,,,-4.83,-4.83,0.0,8.0,8.0,49.59,49.81,58.02,58.02,14.08,13.74,1.56,3.21,25.57,25.72,-34.17,23.1,9.22,9.24,97.83,4.09,-43.92,-43.94,-41.88,-41.87,-0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-52.94,-52.94,-52.94,-52.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.57,-26.41,-26.41,-26.41,-11.48,2.76,2.76,172.06,171.98,171.98,-100.0,-100.0,-100.0,-100.0,,,,,
Udziały niekontrolujące,,,,,,,,,,,,,32.58,16.45,2802.15,2866.27,6496.0,3107.63,67.92,-3.18,3.26,173.94,218.86,-10.51,-10.51,-64.42,-69.44,-0.53,4.14,-4.13,-4.13,0.0,-4.49,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.0,-0.03,-0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.95,-2.95,-2.95,-2.95,-99.99,-99.99,-99.99,-99.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zobowiązania długoterminowe,,,,,,,,,,,,,322.47,329.02,600.72,34.03,91.01,-47.21,-66.77,-64.6,-50.77,-4.4,-0.86,4.36,20.98,61.6,7.15,21.99,12.69,13.37,79.62,21.83,35.21,-11.65,-20.38,-20.38,-48.19,-27.51,-13.9,28.95,33.92,41.66,40.3,7.93,-21.99,-30.39,-48.17,-48.33,-14.79,-5.16,8.89,21.44,11.0,18.6,20.97,22.6,-14.13,-32.04,-33.57,-34.62,-43.24,-46.55,-46.57,-43.51,-17.95,2.68,2.52,-1.96,-82.61,-83.16,-83.14,-83.52,918.66,979.69,1297.71,1028.28
Z tytułu dostaw i usług,,,,,,,,,,,,1390.7,2262.36,5635.78,-70.97,250.12,-29.62,-95.97,-33.38,-58.58,-44.89,-2.26,41.15,82.11,21.43,220.35,109.01,167.07,47.36,71.15,20.64,43.96,224.26,-66.26,-23.5,-76.61,-81.85,13.44,-64.93,-43.48,5.41,28.82,70.03,55.65,5.76,-36.84,32.05,62.77,48.31,92.69,-41.16,-14.74,-28.48,-39.68,-25.02,-34.31,-26.55,-11.57,13.83,-52.26,-30.75,-71.74,-65.49,114.2,-51.99,-20.58,33.26,-43.12,-15.5,23.19,-4.5,468.98,33.5,24.0,-5.57,-78.05
Kredyty i pożyczki,,,,,,,,,,,,,,,225.66,547.66,,275.28,217.18,94.51,142.3,-28.24,-32.49,-66.92,-66.38,-55.19,-0.94,111.69,119.22,140.96,6.06,-11.35,-57.45,-26.66,-10.15,6.0,112.63,26.69,47.41,21.12,-65.8,-62.07,-75.28,-73.79,-12.32,-54.48,-33.84,-5.29,-16.25,44.92,-70.31,-77.57,-72.98,-73.45,9.76,573.75,913.17,-95.05,-95.56,-99.38,-99.63,3732.18,4220.0,5065.65,13073.11,151.42,138.99,122.3,-17.96,-15.17,-9.33,-10.35,1.65,-1.06,-2.89,1.93
Z tytułu emisji dłużnych papierów wartościowych,,,,,,,,,,,,,,,-94.23,20.76,,1140.38,2415.01,-100.0,-100.0,-100.0,-100.0,,,,,,,,,,,,,,,,,,,,,,,,,119.84,-23.5,-22.68,-0.96,-0.84,6.21,3.67,-19.6,-27.75,-1.11,-1.39,-0.97,0.29,-4.77,-3.33,-3.08,3.77,-62.96,-62.52,-62.87,-61.62,165.56,162.49,167.5,162.6,-98.64,-95.46,-98.62,-95.5
Zobowiązania z tytułu leasingu finansowego,,,,,,,,,,,,,,,,,,,,,,,,-10.59,8.77,17.41,10.47,25.71,69.07,67.71,63.9,56.45,-78.45,77.15,92.82,76.52,1380.59,63.7,12.52,12.7,-57.22,-55.3,-36.09,-100.0,-100.0,-100.0,-100.0,,,,,,,,,-100.0,,,,,,,,,,,,38.34,26.02,19.18,13.8,6.37,3.12,-6.56,-15.1,-22.07
Inne zobowiązania długoterminowe,,,,,,,,,,,,,1844.69,,,12.55,312.93,-11.34,-15.78,-26.08,-4.09,-81.23,-80.2,-67.05,-63.09,92.4,99.99,104.49,78.93,70.32,60.23,-136.09,8.98,-39.86,-34.68,105.48,-96.95,-95.77,-95.08,45.18,29.86,121.81,1353.73,108.92,42.06,8.87,-86.52,8.75,2.12,3.57,3.11,3.2,8.78,6.81,4.69,2.68,1.49,0.99,1.86,1.47,2.75,3.46,3.84,4.25,4.11,4.0,4.34,9.54,21.24,21.45,21.47,15.56,426.44,462.03,933.02,503.02
Zobowiązania krótkoterminowe,,,,,-33.39,31.22,1943.97,-96.47,-57.98,7.52,108.94,5678.99,2271.03,6552.58,12.03,438.16,326.37,24.69,211.1,104.94,174.29,-4.93,-4.8,2.62,-47.86,-32.53,-1.05,-4.69,79.03,110.93,11.42,-19.43,-43.24,-30.8,-4.75,20.31,82.66,34.23,28.19,21.1,-53.96,-46.57,-43.61,-37.55,51.32,9.28,5.53,-1.89,-26.49,-11.33,-24.84,-13.12,17.0,15.85,40.19,57.44,70.49,112.68,26.63,-14.87,-52.33,-64.96,-47.57,-44.38,-29.41,-34.53,-32.19,-28.45,25.14,44.72,60.08,70.14,-30.97,-30.5,-62.98,-55.6
Inne zobowiązania krótkoterminowe,,,,,,,,,,,,707.58,,-49.23,102.47,-65.85,358.49,-8.54,1742.07,6798.9,12666.67,19324.0,1064.95,679.09,-3.53,-7.36,-21.6,-68.59,33.8,100.05,3.6,-110.49,-62.85,-66.47,-36.92,764.05,43.42,12.96,30.26,52.91,-16.33,21.23,77.76,58.56,61.58,-4.1,-43.14,-66.72,-57.9,-42.81,-38.4,38.6,243.55,239.4,292.6,166.14,49.27,266.03,60.87,27.72,-44.29,-87.41,-79.55,-87.94,-69.04,-79.26,-77.9,-66.02,-56.96,3.85,158.36,-61.95,377.4,393.78,-79.16,460.52
Rozliczenia międzyokresowe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-49.87,-68.55,,14.9,-73.07,-44.69,
